"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2372","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2376","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","10867","0.0-2.0-0.0","","","","","8490","{""name"":""张梦洋"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","12563","0.0-2.0-1.0","","","","","1695","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","18532","0.0-3.0","","","","","","","","2187","","","","","","","","","","","","","","","","",""
"","html-button-response","5","20059","0.0-4.0-0.0","","","","","1525","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","34400","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","35507","0.0-4.0-2.0","","","","","1107","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","54959","0.0-4.0-3.0","","","","","","","","","","[[{""x"":510,""y"":274,""dx"":19,""dy"":-7,""t"":989},{""x"":518,""y"":272,""dx"":27,""dy"":-9,""t"":1024},{""x"":522,""y"":272,""dx"":31,""dy"":-9,""t"":1059},{""x"":526,""y"":278,""dx"":35,""dy"":-3,""t"":1092},{""x"":522,""y"":278,""dx"":31,""dy"":-3,""t"":1126},{""x"":532,""y"":293,""dx"":41,""dy"":12,""t"":1160},{""x"":542,""y"":303,""dx"":51,""dy"":22,""t"":1193},{""x"":551,""y"":301,""dx"":60,""dy"":20,""t"":1228},{""x"":550,""y"":291,""dx"":59,""dy"":10,""t"":1262},{""x"":538,""y"":292,""dx"":47,""dy"":11,""t"":1297},{""x"":532,""y"":299,""dx"":41,""dy"":18,""t"":1329},{""x"":527,""y"":297,""dx"":36,""dy"":16,""t"":1363},{""x"":536,""y"":288,""dx"":45,""dy"":7,""t"":1398},{""x"":545,""y"":286,""dx"":54,""dy"":5,""t"":1433},{""x"":532,""y"":297,""dx"":41,""dy"":16,""t"":1465},{""x"":534,""y"":299,""dx"":43,""dy"":18,""t"":1500},{""x"":523,""y"":305,""dx"":32,""dy"":24,""t"":1533},{""x"":515,""y"":306,""dx"":24,""dy"":25,""t"":1567},{""x"":505,""y"":313,""dx"":14,""dy"":32,""t"":1601},{""x"":504,""y"":317,""dx"":13,""dy"":36,""t"":1636},{""x"":504,""y"":319,""dx"":13,""dy"":38,""t"":1668},{""x"":514,""y"":326,""dx"":23,""dy"":45,""t"":1704},{""x"":521,""y"":326,""dx"":30,""dy"":45,""t"":1738},{""x"":530,""y"":332,""dx"":39,""dy"":51,""t"":1772},{""x"":539,""y"":334,""dx"":48,""dy"":53,""t"":1835},{""x"":546,""y"":336,""dx"":55,""dy"":55,""t"":1845},{""x"":552,""y"":337,""dx"":61,""dy"":56,""t"":1871},{""x"":554,""y"":336,""dx"":63,""dy"":55,""t"":1909},{""x"":557,""y"":334,""dx"":66,""dy"":53,""t"":1942},{""x"":541,""y"":318,""dx"":50,""dy"":37,""t"":1977},{""x"":533,""y"":300,""dx"":42,""dy"":19,""t"":2009},{""x"":532,""y"":304,""dx"":41,""dy"":23,""t"":2044},{""x"":531,""y"":309,""dx"":40,""dy"":28,""t"":2076},{""x"":536,""y"":314,""dx"":45,""dy"":33,""t"":2112},{""x"":538,""y"":316,""dx"":47,""dy"":35,""t"":2145},{""x"":530,""y"":305,""dx"":39,""dy"":24,""t"":2180},{""x"":533,""y"":312,""dx"":42,""dy"":31,""t"":2214},{""x"":518,""y"":307,""dx"":27,""dy"":26,""t"":2248},{""x"":513,""y"":310,""dx"":22,""dy"":29,""t"":2282},{""x"":501,""y"":306,""dx"":10,""dy"":25,""t"":2316},{""x"":499,""y"":303,""dx"":8,""dy"":22,""t"":2350},{""x"":509,""y"":300,""dx"":18,""dy"":19,""t"":2384},{""x"":503,""y"":298,""dx"":12,""dy"":17,""t"":2417},{""x"":498,""y"":296,""dx"":7,""dy"":15,""t"":2451},{""x"":513,""y"":292,""dx"":22,""dy"":11,""t"":2486},{""x"":511,""y"":289,""dx"":20,""dy"":8,""t"":2520},{""x"":519,""y"":290,""dx"":28,""dy"":9,""t"":2554},{""x"":523,""y"":289,""dx"":32,""dy"":8,""t"":2589},{""x"":538,""y"":281,""dx"":47,""dy"":0,""t"":2622},{""x"":543,""y"":269,""dx"":52,""dy"":-12,""t"":2657},{""x"":531,""y"":268,""dx"":40,""dy"":-13,""t"":2689},{""x"":519,""y"":258,""dx"":28,""dy"":-23,""t"":2723},{""x"":529,""y"":250,""dx"":38,""dy"":-31,""t"":2758},{""x"":533,""y"":245,""dx"":42,""dy"":-36,""t"":2792},{""x"":519,""y"":242,""dx"":28,""dy"":-39,""t"":2826},{""x"":513,""y"":246,""dx"":22,""dy"":-35,""t"":2859},{""x"":512,""y"":247,""dx"":21,""dy"":-34,""t"":2894},{""x"":521,""y"":253,""dx"":30,""dy"":-28,""t"":2928},{""x"":523,""y"":256,""dx"":32,""dy"":-25,""t"":2962},{""x"":532,""y"":259,""dx"":41,""dy"":-22,""t"":2997}],[{""x"":1479,""y"":258,""dx"":28,""dy"":-23,""t"":4016},{""x"":1477,""y"":261,""dx"":26,""dy"":-20,""t"":4050},{""x"":1453,""y"":262,""dx"":2,""dy"":-19,""t"":4084},{""x"":1442,""y"":257,""dx"":-9,""dy"":-24,""t"":4117},{""x"":1425,""y"":266,""dx"":-26,""dy"":-15,""t"":4152},{""x"":1419,""y"":264,""dx"":-32,""dy"":-17,""t"":4187},{""x"":1417,""y"":268,""dx"":-34,""dy"":-13,""t"":4219},{""x"":1412,""y"":253,""dx"":-39,""dy"":-28,""t"":4254},{""x"":1419,""y"":274,""dx"":-32,""dy"":-7,""t"":4288},{""x"":1433,""y"":260,""dx"":-18,""dy"":-21,""t"":4322},{""x"":1464,""y"":251,""dx"":13,""dy"":-30,""t"":4356},{""x"":1457,""y"":269,""dx"":6,""dy"":-12,""t"":4390},{""x"":1459,""y"":260,""dx"":8,""dy"":-21,""t"":4423},{""x"":1453,""y"":241,""dx"":2,""dy"":-40,""t"":4458},{""x"":1451,""y"":251,""dx"":0,""dy"":-30,""t"":4492},{""x"":1465,""y"":240,""dx"":14,""dy"":-41,""t"":4527},{""x"":1465,""y"":224,""dx"":14,""dy"":-57,""t"":4560},{""x"":1476,""y"":242,""dx"":25,""dy"":-39,""t"":4593},{""x"":1476,""y"":247,""dx"":25,""dy"":-34,""t"":4628},{""x"":1480,""y"":289,""dx"":29,""dy"":8,""t"":4661},{""x"":1395,""y"":492,""dx"":-56,""dy"":211,""t"":4695},{""x"":1238,""y"":726,""dx"":-213,""dy"":445,""t"":4730},{""x"":1130,""y"":921,""dx"":-321,""dy"":640,""t"":4763},{""x"":1070,""y"":1058,""dx"":-381,""dy"":777,""t"":4798},{""x"":1053,""y"":1120,""dx"":-398,""dy"":839,""t"":4831},{""x"":1070,""y"":1093,""dx"":-381,""dy"":812,""t"":4866},{""x"":1107,""y"":999,""dx"":-344,""dy"":718,""t"":4900},{""x"":1180,""y"":867,""dx"":-271,""dy"":586,""t"":4935},{""x"":1211,""y"":783,""dx"":-240,""dy"":502,""t"":4967},{""x"":1294,""y"":703,""dx"":-157,""dy"":422,""t"":5001},{""x"":1338,""y"":592,""dx"":-113,""dy"":311,""t"":5036},{""x"":1378,""y"":488,""dx"":-73,""dy"":207,""t"":5069},{""x"":1428,""y"":384,""dx"":-23,""dy"":103,""t"":5103},{""x"":1442,""y"":313,""dx"":-9,""dy"":32,""t"":5138},{""x"":1461,""y"":258,""dx"":10,""dy"":-23,""t"":5172},{""x"":1487,""y"":205,""dx"":36,""dy"":-76,""t"":5206},{""x"":1507,""y"":166,""dx"":56,""dy"":-115,""t"":5237},{""x"":1505,""y"":130,""dx"":54,""dy"":-151,""t"":5274},{""x"":1500,""y"":118,""dx"":49,""dy"":-163,""t"":5308},{""x"":1520,""y"":114,""dx"":69,""dy"":-167,""t"":5341},{""x"":1539,""y"":131,""dx"":88,""dy"":-150,""t"":5376},{""x"":1524,""y"":154,""dx"":73,""dy"":-127,""t"":5409},{""x"":1514,""y"":178,""dx"":63,""dy"":-103,""t"":5443},{""x"":1528,""y"":209,""dx"":77,""dy"":-72,""t"":5478},{""x"":1516,""y"":226,""dx"":65,""dy"":-55,""t"":5511},{""x"":1526,""y"":253,""dx"":75,""dy"":-28,""t"":5546},{""x"":1518,""y"":236,""dx"":67,""dy"":-45,""t"":5580},{""x"":1506,""y"":224,""dx"":55,""dy"":-57,""t"":5614},{""x"":1495,""y"":214,""dx"":44,""dy"":-67,""t"":5647},{""x"":1486,""y"":244,""dx"":35,""dy"":-37,""t"":5681},{""x"":1482,""y"":230,""dx"":31,""dy"":-51,""t"":5717},{""x"":1498,""y"":253,""dx"":47,""dy"":-28,""t"":5750},{""x"":1509,""y"":264,""dx"":58,""dy"":-17,""t"":5784},{""x"":1516,""y"":251,""dx"":65,""dy"":-30,""t"":5817},{""x"":1504,""y"":274,""dx"":53,""dy"":-7,""t"":5851},{""x"":1486,""y"":275,""dx"":35,""dy"":-6,""t"":5885},{""x"":1476,""y"":273,""dx"":25,""dy"":-8,""t"":5920},{""x"":1489,""y"":268,""dx"":38,""dy"":-13,""t"":5954},{""x"":1477,""y"":251,""dx"":26,""dy"":-30,""t"":5987}],[{""x"":963,""y"":613,""dx"":-8,""dy"":62,""t"":7041},{""x"":969,""y"":608,""dx"":-2,""dy"":57,""t"":7076},{""x"":971,""y"":633,""dx"":0,""dy"":82,""t"":7109},{""x"":987,""y"":726,""dx"":16,""dy"":175,""t"":7144},{""x"":997,""y"":800,""dx"":26,""dy"":249,""t"":7179},{""x"":991,""y"":829,""dx"":20,""dy"":278,""t"":7212},{""x"":1007,""y"":870,""dx"":36,""dy"":319,""t"":7244},{""x"":1004,""y"":844,""dx"":33,""dy"":293,""t"":7280},{""x"":1003,""y"":810,""dx"":32,""dy"":259,""t"":7313},{""x"":1010,""y"":805,""dx"":39,""dy"":254,""t"":7347},{""x"":1003,""y"":755,""dx"":32,""dy"":204,""t"":7382},{""x"":1008,""y"":680,""dx"":37,""dy"":129,""t"":7416},{""x"":987,""y"":706,""dx"":16,""dy"":155,""t"":7450},{""x"":962,""y"":723,""dx"":-9,""dy"":172,""t"":7483},{""x"":960,""y"":711,""dx"":-11,""dy"":160,""t"":7518},{""x"":959,""y"":693,""dx"":-12,""dy"":142,""t"":7552},{""x"":945,""y"":655,""dx"":-26,""dy"":104,""t"":7587},{""x"":957,""y"":628,""dx"":-14,""dy"":77,""t"":7619},{""x"":965,""y"":596,""dx"":-6,""dy"":45,""t"":7653},{""x"":974,""y"":562,""dx"":3,""dy"":11,""t"":7688},{""x"":990,""y"":523,""dx"":19,""dy"":-28,""t"":7721},{""x"":1015,""y"":482,""dx"":44,""dy"":-69,""t"":7756},{""x"":1031,""y"":477,""dx"":60,""dy"":-74,""t"":7790},{""x"":1029,""y"":495,""dx"":58,""dy"":-56,""t"":7823},{""x"":1040,""y"":507,""dx"":69,""dy"":-44,""t"":7858},{""x"":1039,""y"":493,""dx"":68,""dy"":-58,""t"":7892},{""x"":1043,""y"":478,""dx"":72,""dy"":-73,""t"":7926},{""x"":1048,""y"":453,""dx"":77,""dy"":-98,""t"":7959},{""x"":1077,""y"":415,""dx"":106,""dy"":-136,""t"":7995},{""x"":1086,""y"":387,""dx"":115,""dy"":-164,""t"":8028},{""x"":1091,""y"":368,""dx"":120,""dy"":-183,""t"":8062},{""x"":1107,""y"":363,""dx"":136,""dy"":-188,""t"":8096},{""x"":1101,""y"":364,""dx"":130,""dy"":-187,""t"":8129},{""x"":1103,""y"":398,""dx"":132,""dy"":-153,""t"":8163},{""x"":1096,""y"":447,""dx"":125,""dy"":-104,""t"":8197},{""x"":1097,""y"":413,""dx"":126,""dy"":-138,""t"":8233},{""x"":1103,""y"":395,""dx"":132,""dy"":-156,""t"":8265},{""x"":1098,""y"":390,""dx"":127,""dy"":-161,""t"":8300},{""x"":1091,""y"":415,""dx"":120,""dy"":-136,""t"":8334},{""x"":1080,""y"":434,""dx"":109,""dy"":-117,""t"":8368},{""x"":1070,""y"":449,""dx"":99,""dy"":-102,""t"":8402},{""x"":1057,""y"":465,""dx"":86,""dy"":-86,""t"":8433},{""x"":1041,""y"":476,""dx"":70,""dy"":-75,""t"":8469},{""x"":1028,""y"":484,""dx"":57,""dy"":-67,""t"":8504},{""x"":1025,""y"":516,""dx"":54,""dy"":-35,""t"":8537},{""x"":1020,""y"":548,""dx"":49,""dy"":-3,""t"":8572},{""x"":1019,""y"":567,""dx"":48,""dy"":16,""t"":8607},{""x"":1019,""y"":582,""dx"":48,""dy"":31,""t"":8642},{""x"":1013,""y"":594,""dx"":42,""dy"":43,""t"":8674},{""x"":1021,""y"":546,""dx"":50,""dy"":-5,""t"":8708},{""x"":1001,""y"":529,""dx"":30,""dy"":-22,""t"":8742},{""x"":1013,""y"":528,""dx"":42,""dy"":-23,""t"":8775},{""x"":1024,""y"":526,""dx"":53,""dy"":-25,""t"":8808},{""x"":1017,""y"":529,""dx"":46,""dy"":-22,""t"":8844},{""x"":1005,""y"":541,""dx"":34,""dy"":-10,""t"":8878},{""x"":1007,""y"":550,""dx"":36,""dy"":-1,""t"":8912},{""x"":1003,""y"":564,""dx"":32,""dy"":13,""t"":8946},{""x"":995,""y"":573,""dx"":24,""dy"":22,""t"":8981},{""x"":970,""y"":597,""dx"":-1,""dy"":46,""t"":9014}],[{""x"":518,""y"":763,""dx"":27,""dy"":-58,""t"":10034},{""x"":507,""y"":768,""dx"":16,""dy"":-53,""t"":10068},{""x"":507,""y"":760,""dx"":16,""dy"":-61,""t"":10102},{""x"":498,""y"":766,""dx"":7,""dy"":-55,""t"":10137},{""x"":513,""y"":791,""dx"":22,""dy"":-30,""t"":10170},{""x"":585,""y"":881,""dx"":94,""dy"":60,""t"":10203},{""x"":667,""y"":979,""dx"":176,""dy"":158,""t"":10239},{""x"":737,""y"":1083,""dx"":246,""dy"":262,""t"":10272},{""x"":796,""y"":1170,""dx"":305,""dy"":349,""t"":10305},{""x"":792,""y"":1213,""dx"":301,""dy"":392,""t"":10340},{""x"":780,""y"":1214,""dx"":289,""dy"":393,""t"":10374},{""x"":766,""y"":1209,""dx"":275,""dy"":388,""t"":10405},{""x"":733,""y"":1170,""dx"":242,""dy"":349,""t"":10442},{""x"":704,""y"":1119,""dx"":213,""dy"":298,""t"":10476},{""x"":666,""y"":1058,""dx"":175,""dy"":237,""t"":10510},{""x"":619,""y"":991,""dx"":128,""dy"":170,""t"":10543},{""x"":585,""y"":939,""dx"":94,""dy"":118,""t"":10577},{""x"":555,""y"":891,""dx"":64,""dy"":70,""t"":10613},{""x"":543,""y"":841,""dx"":52,""dy"":20,""t"":10647},{""x"":551,""y"":821,""dx"":60,""dy"":0,""t"":10680},{""x"":552,""y"":787,""dx"":61,""dy"":-34,""t"":10713},{""x"":569,""y"":785,""dx"":78,""dy"":-36,""t"":10748},{""x"":555,""y"":749,""dx"":64,""dy"":-72,""t"":10782},{""x"":543,""y"":722,""dx"":52,""dy"":-99,""t"":10813},{""x"":538,""y"":693,""dx"":47,""dy"":-128,""t"":10856},{""x"":526,""y"":674,""dx"":35,""dy"":-147,""t"":10898},{""x"":514,""y"":674,""dx"":23,""dy"":-147,""t"":10926},{""x"":503,""y"":663,""dx"":12,""dy"":-158,""t"":10951},{""x"":504,""y"":664,""dx"":13,""dy"":-157,""t"":10986},{""x"":496,""y"":656,""dx"":5,""dy"":-165,""t"":11019},{""x"":509,""y"":707,""dx"":18,""dy"":-114,""t"":11054},{""x"":529,""y"":745,""dx"":38,""dy"":-76,""t"":11088},{""x"":549,""y"":786,""dx"":58,""dy"":-35,""t"":11121},{""x"":546,""y"":774,""dx"":55,""dy"":-47,""t"":11156},{""x"":543,""y"":764,""dx"":52,""dy"":-57,""t"":11190},{""x"":533,""y"":752,""dx"":42,""dy"":-69,""t"":11223},{""x"":525,""y"":748,""dx"":34,""dy"":-73,""t"":11257},{""x"":520,""y"":748,""dx"":29,""dy"":-73,""t"":11293},{""x"":514,""y"":741,""dx"":23,""dy"":-80,""t"":11326},{""x"":519,""y"":739,""dx"":28,""dy"":-82,""t"":11360},{""x"":557,""y"":767,""dx"":66,""dy"":-54,""t"":11394},{""x"":552,""y"":754,""dx"":61,""dy"":-67,""t"":11428},{""x"":555,""y"":746,""dx"":64,""dy"":-75,""t"":11461},{""x"":547,""y"":741,""dx"":56,""dy"":-80,""t"":11496},{""x"":548,""y"":730,""dx"":57,""dy"":-91,""t"":11530},{""x"":571,""y"":752,""dx"":80,""dy"":-69,""t"":11564},{""x"":555,""y"":727,""dx"":64,""dy"":-94,""t"":11598},{""x"":537,""y"":720,""dx"":46,""dy"":-101,""t"":11633},{""x"":529,""y"":713,""dx"":38,""dy"":-108,""t"":11667},{""x"":526,""y"":706,""dx"":35,""dy"":-115,""t"":11699},{""x"":521,""y"":699,""dx"":30,""dy"":-122,""t"":11734},{""x"":519,""y"":698,""dx"":28,""dy"":-123,""t"":11768},{""x"":517,""y"":700,""dx"":26,""dy"":-121,""t"":11802},{""x"":525,""y"":718,""dx"":34,""dy"":-103,""t"":11836},{""x"":542,""y"":744,""dx"":51,""dy"":-77,""t"":11869},{""x"":538,""y"":742,""dx"":47,""dy"":-79,""t"":11904},{""x"":567,""y"":767,""dx"":76,""dy"":-54,""t"":11938},{""x"":555,""y"":757,""dx"":64,""dy"":-64,""t"":11972},{""x"":573,""y"":779,""dx"":82,""dy"":-42,""t"":12004},{""x"":575,""y"":793,""dx"":84,""dy"":-28,""t"":12041}],[{""x"":1322,""y"":842,""dx"":-129,""dy"":21,""t"":13060},{""x"":1313,""y"":843,""dx"":-138,""dy"":22,""t"":13093},{""x"":1292,""y"":840,""dx"":-159,""dy"":19,""t"":13127},{""x"":1293,""y"":837,""dx"":-158,""dy"":16,""t"":13162},{""x"":1295,""y"":833,""dx"":-156,""dy"":12,""t"":13195},{""x"":1309,""y"":808,""dx"":-142,""dy"":-13,""t"":13230},{""x"":1300,""y"":810,""dx"":-151,""dy"":-11,""t"":13264},{""x"":1294,""y"":813,""dx"":-157,""dy"":-8,""t"":13299},{""x"":1270,""y"":803,""dx"":-181,""dy"":-18,""t"":13332},{""x"":1283,""y"":805,""dx"":-168,""dy"":-16,""t"":13367},{""x"":1303,""y"":812,""dx"":-148,""dy"":-9,""t"":13400},{""x"":1323,""y"":814,""dx"":-128,""dy"":-7,""t"":13435},{""x"":1312,""y"":795,""dx"":-139,""dy"":-26,""t"":13467},{""x"":1333,""y"":783,""dx"":-118,""dy"":-38,""t"":13501},{""x"":1337,""y"":787,""dx"":-114,""dy"":-34,""t"":13536},{""x"":1349,""y"":779,""dx"":-102,""dy"":-42,""t"":13571},{""x"":1352,""y"":784,""dx"":-99,""dy"":-37,""t"":13604},{""x"":1364,""y"":769,""dx"":-87,""dy"":-52,""t"":13638},{""x"":1371,""y"":760,""dx"":-80,""dy"":-61,""t"":13671},{""x"":1381,""y"":755,""dx"":-70,""dy"":-66,""t"":13706},{""x"":1378,""y"":749,""dx"":-73,""dy"":-72,""t"":13740},{""x"":1379,""y"":748,""dx"":-72,""dy"":-73,""t"":13774},{""x"":1370,""y"":762,""dx"":-81,""dy"":-59,""t"":13808},{""x"":1354,""y"":775,""dx"":-97,""dy"":-46,""t"":13841},{""x"":1363,""y"":773,""dx"":-88,""dy"":-48,""t"":13877},{""x"":1366,""y"":771,""dx"":-85,""dy"":-50,""t"":13909},{""x"":1368,""y"":770,""dx"":-83,""dy"":-51,""t"":13942},{""x"":1377,""y"":771,""dx"":-74,""dy"":-50,""t"":13978},{""x"":1379,""y"":767,""dx"":-72,""dy"":-54,""t"":14012},{""x"":1385,""y"":767,""dx"":-66,""dy"":-54,""t"":14046},{""x"":1391,""y"":763,""dx"":-60,""dy"":-58,""t"":14080},{""x"":1385,""y"":765,""dx"":-66,""dy"":-56,""t"":14114},{""x"":1363,""y"":783,""dx"":-88,""dy"":-38,""t"":14147},{""x"":1363,""y"":785,""dx"":-88,""dy"":-36,""t"":14182},{""x"":1366,""y"":788,""dx"":-85,""dy"":-33,""t"":14217},{""x"":1370,""y"":787,""dx"":-81,""dy"":-34,""t"":14250},{""x"":1373,""y"":782,""dx"":-78,""dy"":-39,""t"":14284},{""x"":1370,""y"":777,""dx"":-81,""dy"":-44,""t"":14318},{""x"":1366,""y"":772,""dx"":-85,""dy"":-49,""t"":14350},{""x"":1375,""y"":759,""dx"":-76,""dy"":-62,""t"":14385},{""x"":1370,""y"":748,""dx"":-81,""dy"":-73,""t"":14421},{""x"":1358,""y"":738,""dx"":-93,""dy"":-83,""t"":14454},{""x"":1349,""y"":728,""dx"":-102,""dy"":-93,""t"":14488},{""x"":1332,""y"":722,""dx"":-119,""dy"":-99,""t"":14522},{""x"":1324,""y"":722,""dx"":-127,""dy"":-99,""t"":14557},{""x"":1328,""y"":731,""dx"":-123,""dy"":-90,""t"":14590},{""x"":1331,""y"":701,""dx"":-120,""dy"":-120,""t"":14624},{""x"":1324,""y"":722,""dx"":-127,""dy"":-99,""t"":14658},{""x"":1318,""y"":732,""dx"":-133,""dy"":-89,""t"":14692},{""x"":1317,""y"":726,""dx"":-134,""dy"":-95,""t"":14726},{""x"":1334,""y"":708,""dx"":-117,""dy"":-113,""t"":14759},{""x"":1339,""y"":718,""dx"":-112,""dy"":-103,""t"":14794},{""x"":1337,""y"":736,""dx"":-114,""dy"":-85,""t"":14828},{""x"":1330,""y"":731,""dx"":-121,""dy"":-90,""t"":14861},{""x"":1324,""y"":740,""dx"":-127,""dy"":-81,""t"":14896},{""x"":1332,""y"":733,""dx"":-119,""dy"":-88,""t"":14930},{""x"":1326,""y"":739,""dx"":-125,""dy"":-82,""t"":14964},{""x"":1340,""y"":722,""dx"":-111,""dy"":-99,""t"":14998},{""x"":1334,""y"":722,""dx"":-117,""dy"":-99,""t"":15031}]]","[100,79.66101694915254,76.27118644067797,83.33333333333334,100]","[{""x"":35.25,""y"":13.55,""r"":36.01869303337054},{""x"":-28.54237288135593,""y"":76.20338983050847,""r"":129.81772074917717},{""x"":51.6271186440678,""y"":10.152542372881356,""r"":93.67764564041933},{""x"":77.63333333333334,""y"":-8.483333333333333,""r"":127.1032519922572},{""x"":-108.89830508474576,""y"":-53.11864406779661,""r"":40.47356129664554}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
"","html-keyboard-response","9","57875","0.0-5.0-0.0","","","","","2915"," ","","","<p>识别实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是100毫秒的单个项目展示，500毫秒的空白间隔后，会呈现一个多个项目的阵列。</p> <p>要求：记忆单个项目，并在多个项目阵列中快速找到，并根据数字键盘进行选择响应。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
