index,name,age,sex,rt,response,answer,stimulus,target,correct,webgazer_data,webgazer_targets_data,canvas_data,motion,topo,mchange,tchange,fixation,fixation_target,first_dot,movement,first
0,csq,23.0,女,,,,,,,,,,,,,,,,,,
1,,,,765.0,2.0,2.0,"[""yellow"",""cyan"",""purple"",""red""]",red,True,"[{""x"":1299,""y"":461,""t"":3},{""x"":1225,""y"":481,""t"":39},{""x"":1155,""y"":497,""t"":71},{""x"":1095,""y"":514,""t"":105},{""x"":1051,""y"":534,""t"":140},{""x"":997,""y"":545,""t"":173},{""x"":966,""y"":514,""t"":207},{""x"":937,""y"":505,""t"":241},{""x"":932,""y"":503,""t"":276},{""x"":928,""y"":510,""t"":310},{""x"":927,""y"":517,""t"":341},{""x"":933,""y"":533,""t"":379},{""x"":942,""y"":553,""t"":412},{""x"":950,""y"":557,""t"":445},{""x"":915,""y"":526,""t"":479}], [{""x"":896,""y"":487,""t"":3},{""x"":870,""y"":430,""t"":37},{""x"":847,""y"":386,""t"":72},{""x"":833,""y"":346,""t"":106},{""x"":830,""y"":326,""t"":140},{""x"":818,""y"":295,""t"":174},{""x"":826,""y"":283,""t"":208},{""x"":835,""y"":275,""t"":239},{""x"":825,""y"":246,""t"":276},{""x"":808,""y"":279,""t"":309},{""x"":755,""y"":386,""t"":344},{""x"":701,""y"":454,""t"":378},{""x"":659,""y"":496,""t"":411},{""x"":615,""y"":530,""t"":446},{""x"":592,""y"":553,""t"":480}], [{""x"":571,""y"":554,""t"":3},{""x"":545,""y"":539,""t"":38},{""x"":548,""y"":555,""t"":71},{""x"":548,""y"":561,""t"":105},{""x"":539,""y"":572,""t"":140},{""x"":592,""y"":623,""t"":173},{""x"":696,""y"":695,""t"":207},{""x"":783,""y"":739,""t"":242},{""x"":845,""y"":778,""t"":276},{""x"":901,""y"":813,""t"":310},{""x"":950,""y"":850,""t"":343},{""x"":982,""y"":869,""t"":377},{""x"":1008,""y"":886,""t"":411},{""x"":1042,""y"":922,""t"":446},{""x"":1067,""y"":934,""t"":480}], [{""x"":1095,""y"":950,""t"":3},{""x"":1105,""y"":965,""t"":37},{""x"":1122,""y"":971,""t"":73},{""x"":1129,""y"":975,""t"":105},{""x"":1114,""y"":964,""t"":140},{""x"":1102,""y"":959,""t"":174},{""x"":1000,""y"":922,""t"":208},{""x"":925,""y"":862,""t"":242},{""x"":868,""y"":818,""t"":276},{""x"":817,""y"":769,""t"":310},{""x"":769,""y"":731,""t"":343},{""x"":705,""y"":663,""t"":377},{""x"":679,""y"":576,""t"":413},{""x"":725,""y"":507,""t"":446},{""x"":758,""y"":398,""t"":480}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",0.0,0.0,zoom,single,"[{'yellow': [[], [{'x': 345, 'y': 256.609375, 't': 344, 'tagged': False}, {'x': 291, 'y': 324.609375, 't': 378, 'tagged': False}, {'x': 249, 'y': 366.609375, 't': 411, 'tagged': False}, {'x': 205, 'y': 400.609375, 't': 446, 'tagged': False}, {'x': 182, 'y': 423.609375, 't': 480, 'tagged': False}], [{'x': 161, 'y': 424.609375, 't': 3, 'tagged': False}, {'x': 135, 'y': 409.609375, 't': 38, 'tagged': False}, {'x': 138, 'y': 425.609375, 't': 71, 'tagged': False}, {'x': 138, 'y': 431.609375, 't': 105, 'tagged': False}, {'x': 129, 'y': 442.609375, 't': 140, 'tagged': False}, {'x': 182, 'y': 493.609375, 't': 173, 'tagged': False}, {'x': 286, 'y': 565.609375, 't': 207, 'tagged': False}], [{'x': 295, 'y': 533.609375, 't': 377, 'tagged': False}, {'x': 269, 'y': 446.609375, 't': 413, 'tagged': False}, {'x': 315, 'y': 377.609375, 't': 446, 'tagged': False}, {'x': 348, 'y': 268.609375, 't': 480, 'tagged': False}]]}, {'cyan': [[], [{'x': 460, 'y': 300.609375, 't': 37, 'tagged': True}, {'x': 437, 'y': 256.609375, 't': 72, 'tagged': False}, {'x': 423, 'y': 216.609375, 't': 106, 'tagged': False}, {'x': 420, 'y': 196.609375, 't': 140, 'tagged': False}, {'x': 408, 'y': 165.609375, 't': 174, 'tagged': False}, {'x': 416, 'y': 153.609375, 't': 208, 'tagged': False}, {'x': 425, 'y': 145.609375, 't': 239, 'tagged': False}, {'x': 415, 'y': 116.609375, 't': 276, 'tagged': False}, {'x': 398, 'y': 149.609375, 't': 309, 'tagged': False}], [], []]}, {'purple': [[{'x': 889, 'y': 331.609375, 't': 3, 'tagged': True}, {'x': 815, 'y': 351.609375, 't': 39, 'tagged': False}, {'x': 745, 'y': 367.609375, 't': 71, 'tagged': False}, {'x': 685, 'y': 384.609375, 't': 105, 'tagged': False}], [], [], []]}, {'red': [[], [], [{'x': 435, 'y': 648.609375, 't': 276, 'tagged': True}, {'x': 491, 'y': 683.609375, 't': 310, 'tagged': False}, {'x': 540, 'y': 720.609375, 't': 343, 'tagged': False}, {'x': 572, 'y': 739.609375, 't': 377, 'tagged': False}, {'x': 598, 'y': 756.609375, 't': 411, 'tagged': False}, {'x': 632, 'y': 792.609375, 't': 446, 'tagged': False}, {'x': 657, 'y': 804.609375, 't': 480, 'tagged': False}], [{'x': 685, 'y': 820.609375, 't': 3, 'tagged': True}, {'x': 695, 'y': 835.609375, 't': 37, 'tagged': False}, {'x': 712, 'y': 841.609375, 't': 73, 'tagged': False}, {'x': 704, 'y': 834.609375, 't': 140, 'tagged': False}, {'x': 692, 'y': 829.609375, 't': 174, 'tagged': False}, {'x': 590, 'y': 792.609375, 't': 208, 'tagged': False}, {'x': 515, 'y': 732.609375, 't': 242, 'tagged': False}, {'x': 458, 'y': 688.609375, 't': 276, 'tagged': False}, {'x': 407, 'y': 639.609375, 't': 310, 'tagged': False}]]}]","{'red': [[{'x': 435, 'y': 648.609375, 't': 276, 'tagged': True}, {'x': 491, 'y': 683.609375, 't': 310, 'tagged': False}, {'x': 540, 'y': 720.609375, 't': 343, 'tagged': False}, {'x': 572, 'y': 739.609375, 't': 377, 'tagged': False}, {'x': 598, 'y': 756.609375, 't': 411, 'tagged': False}, {'x': 632, 'y': 792.609375, 't': 446, 'tagged': False}, {'x': 657, 'y': 804.609375, 't': 480, 'tagged': False}], [{'x': 685, 'y': 820.609375, 't': 3, 'tagged': True}, {'x': 695, 'y': 835.609375, 't': 37, 'tagged': False}, {'x': 712, 'y': 841.609375, 't': 73, 'tagged': False}, {'x': 704, 'y': 834.609375, 't': 140, 'tagged': False}, {'x': 692, 'y': 829.609375, 't': 174, 'tagged': False}, {'x': 590, 'y': 792.609375, 't': 208, 'tagged': False}, {'x': 515, 'y': 732.609375, 't': 242, 'tagged': False}, {'x': 458, 'y': 688.609375, 't': 276, 'tagged': False}, {'x': 407, 'y': 639.609375, 't': 310, 'tagged': False}]]}","['purple', 'cyan', 'red', 'red']","[[{'purple': 3}], [{'cyan': 37}, {'yellow': 344}], [{'yellow': 3}, {'red': 276}], [{'red': 3}, {'yellow': 377}]]",
2,,,,457.0,6.0,6.0,"[""yellow"",""cyan"",""green"",""red""]",green,True,"[{""x"":791,""y"":409,""t"":3},{""x"":805,""y"":425,""t"":38},{""x"":848,""y"":422,""t"":73},{""x"":884,""y"":454,""t"":106},{""x"":890,""y"":470,""t"":139},{""x"":895,""y"":469,""t"":174},{""x"":900,""y"":470,""t"":207},{""x"":898,""y"":480,""t"":242},{""x"":895,""y"":490,""t"":273},{""x"":892,""y"":475,""t"":310},{""x"":878,""y"":492,""t"":344},{""x"":880,""y"":487,""t"":377},{""x"":908,""y"":539,""t"":411},{""x"":944,""y"":637,""t"":446},{""x"":1002,""y"":730,""t"":480}], [{""x"":1050,""y"":810,""t"":3},{""x"":1080,""y"":875,""t"":37},{""x"":1100,""y"":923,""t"":71},{""x"":1075,""y"":927,""t"":105},{""x"":977,""y"":900,""t"":140},{""x"":894,""y"":835,""t"":173},{""x"":815,""y"":809,""t"":208},{""x"":738,""y"":764,""t"":241},{""x"":691,""y"":739,""t"":275},{""x"":643,""y"":701,""t"":310},{""x"":613,""y"":666,""t"":344},{""x"":595,""y"":619,""t"":377},{""x"":589,""y"":575,""t"":412},{""x"":578,""y"":559,""t"":446},{""x"":579,""y"":538,""t"":480}], [{""x"":591,""y"":532,""t"":3},{""x"":593,""y"":514,""t"":38},{""x"":592,""y"":495,""t"":71},{""x"":730,""y"":504,""t"":107},{""x"":863,""y"":455,""t"":139},{""x"":971,""y"":412,""t"":174},{""x"":1063,""y"":383,""t"":209},{""x"":1136,""y"":380,""t"":242},{""x"":1194,""y"":367,""t"":276},{""x"":1229,""y"":359,""t"":309},{""x"":1234,""y"":340,""t"":344},{""x"":1187,""y"":330,""t"":378},{""x"":1133,""y"":270,""t"":411},{""x"":1083,""y"":209,""t"":445},{""x"":1024,""y"":163,""t"":480}], [{""x"":981,""y"":153,""t"":3},{""x"":958,""y"":154,""t"":38},{""x"":945,""y"":177,""t"":72},{""x"":966,""y"":148,""t"":106},{""x"":1054,""y"":207,""t"":140},{""x"":1156,""y"":273,""t"":174},{""x"":1209,""y"":301,""t"":207},{""x"":1255,""y"":333,""t"":242},{""x"":1301,""y"":388,""t"":275},{""x"":1349,""y"":407,""t"":310},{""x"":1386,""y"":420,""t"":342},{""x"":1399,""y"":448,""t"":379},{""x"":1313,""y"":389,""t"":412},{""x"":1210,""y"":359,""t"":446},{""x"":1125,""y"":307,""t"":480}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",0.0,0.0,trans,double,"[{'yellow': [[{'x': 381, 'y': 279.609375, 't': 3, 'tagged': False}, {'x': 395, 'y': 295.609375, 't': 38, 'tagged': False}], [{'x': 281, 'y': 609.609375, 't': 275, 'tagged': False}, {'x': 233, 'y': 571.609375, 't': 310, 'tagged': False}, {'x': 203, 'y': 536.609375, 't': 344, 'tagged': False}, {'x': 185, 'y': 489.609375, 't': 377, 'tagged': False}, {'x': 179, 'y': 445.609375, 't': 412, 'tagged': False}, {'x': 168, 'y': 429.609375, 't': 446, 'tagged': False}, {'x': 169, 'y': 408.609375, 't': 480, 'tagged': False}], [{'x': 181, 'y': 402.609375, 't': 3, 'tagged': False}, {'x': 183, 'y': 384.609375, 't': 38, 'tagged': False}, {'x': 182, 'y': 365.609375, 't': 71, 'tagged': False}, {'x': 320, 'y': 374.609375, 't': 107, 'tagged': False}], []]}, {'cyan': [[], [], [{'x': 561, 'y': 282.609375, 't': 174, 'tagged': False}, {'x': 653, 'y': 253.609375, 't': 209, 'tagged': False}, {'x': 723, 'y': 140.609375, 't': 411, 'tagged': False}, {'x': 673, 'y': 79.609375, 't': 445, 'tagged': False}, {'x': 614, 'y': 33.609375, 't': 480, 'tagged': False}], [{'x': 571, 'y': 23.609375, 't': 3, 'tagged': False}, {'x': 548, 'y': 24.609375, 't': 38, 'tagged': False}, {'x': 535, 'y': 47.609375, 't': 72, 'tagged': False}, {'x': 556, 'y': 18.609375, 't': 106, 'tagged': False}, {'x': 644, 'y': 77.609375, 't': 140, 'tagged': False}, {'x': 746, 'y': 143.609375, 't': 174, 'tagged': False}, {'x': 715, 'y': 177.609375, 't': 480, 'tagged': False}]]}, {'green': [[], [], [{'x': 784, 'y': 237.609375, 't': 276, 'tagged': True}, {'x': 819, 'y': 229.609375, 't': 309, 'tagged': False}], [{'x': 891, 'y': 258.609375, 't': 275, 'tagged': True}, {'x': 939, 'y': 277.609375, 't': 310, 'tagged': False}, {'x': 976, 'y': 290.609375, 't': 342, 'tagged': False}, {'x': 989, 'y': 318.609375, 't': 379, 'tagged': False}, {'x': 903, 'y': 259.609375, 't': 412, 'tagged': False}]]}, {'red': [[{'x': 592, 'y': 600.609375, 't': 480, 'tagged': True}], [{'x': 640, 'y': 680.609375, 't': 3, 'tagged': True}, {'x': 670, 'y': 745.609375, 't': 37, 'tagged': False}, {'x': 690, 'y': 793.609375, 't': 71, 'tagged': False}, {'x': 665, 'y': 797.609375, 't': 105, 'tagged': False}, {'x': 567, 'y': 770.609375, 't': 140, 'tagged': False}, {'x': 484, 'y': 705.609375, 't': 173, 'tagged': False}, {'x': 405, 'y': 679.609375, 't': 208, 'tagged': False}], [], []]}]","{'green': [[{'x': 784, 'y': 237.609375, 't': 276, 'tagged': True}, {'x': 819, 'y': 229.609375, 't': 309, 'tagged': False}], [{'x': 891, 'y': 258.609375, 't': 275, 'tagged': True}, {'x': 939, 'y': 277.609375, 't': 310, 'tagged': False}, {'x': 976, 'y': 290.609375, 't': 342, 'tagged': False}, {'x': 989, 'y': 318.609375, 't': 379, 'tagged': False}, {'x': 903, 'y': 259.609375, 't': 412, 'tagged': False}]]}","['red', 'red', 'green', 'green']","[[{'yellow': 3}, {'red': 480}], [{'red': 3}, {'yellow': 275}], [{'yellow': 3}, {'cyan': 174}, {'green': 276}], [{'cyan': 3}, {'green': 275}]]",
3,,,,708.0,8.0,8.0,"[""purple"",""green"",""yellow"",""cyan""]",green,True,"[{""x"":1074,""y"":387,""t"":4},{""x"":1029,""y"":454,""t"":39},{""x"":970,""y"":494,""t"":73},{""x"":914,""y"":532,""t"":105},{""x"":869,""y"":562,""t"":138},{""x"":828,""y"":559,""t"":173},{""x"":830,""y"":628,""t"":207},{""x"":853,""y"":658,""t"":241},{""x"":833,""y"":642,""t"":276},{""x"":864,""y"":669,""t"":311},{""x"":866,""y"":645,""t"":343},{""x"":837,""y"":618,""t"":378},{""x"":843,""y"":628,""t"":412},{""x"":845,""y"":611,""t"":446},{""x"":844,""y"":593,""t"":479}], [{""x"":858,""y"":565,""t"":3},{""x"":871,""y"":540,""t"":35},{""x"":887,""y"":542,""t"":73},{""x"":891,""y"":533,""t"":105},{""x"":888,""y"":456,""t"":141},{""x"":867,""y"":369,""t"":173},{""x"":876,""y"":286,""t"":208},{""x"":866,""y"":241,""t"":242},{""x"":869,""y"":241,""t"":276},{""x"":853,""y"":190,""t"":311},{""x"":846,""y"":171,""t"":343},{""x"":838,""y"":146,""t"":378},{""x"":867,""y"":133,""t"":412},{""x"":882,""y"":121,""t"":447},{""x"":876,""y"":122,""t"":480}], [{""x"":871,""y"":132,""t"":3},{""x"":919,""y"":258,""t"":38},{""x"":954,""y"":426,""t"":72},{""x"":970,""y"":554,""t"":106},{""x"":978,""y"":680,""t"":139},{""x"":981,""y"":772,""t"":173},{""x"":967,""y"":851,""t"":208},{""x"":955,""y"":917,""t"":242},{""x"":951,""y"":943,""t"":275},{""x"":937,""y"":989,""t"":309},{""x"":921,""y"":1005,""t"":345},{""x"":916,""y"":992,""t"":378},{""x"":857,""y"":973,""t"":412},{""x"":781,""y"":926,""t"":446},{""x"":700,""y"":863,""t"":479}], [{""x"":700,""y"":852,""t"":3},{""x"":661,""y"":787,""t"":39},{""x"":629,""y"":722,""t"":71},{""x"":714,""y"":633,""t"":106},{""x"":835,""y"":559,""t"":139},{""x"":946,""y"":514,""t"":174},{""x"":1028,""y"":464,""t"":208},{""x"":1100,""y"":416,""t"":242},{""x"":1154,""y"":381,""t"":276},{""x"":1158,""y"":354,""t"":309},{""x"":1057,""y"":386,""t"":343},{""x"":972,""y"":428,""t"":378},{""x"":882,""y"":450,""t"":412},{""x"":773,""y"":462,""t"":445},{""x"":678,""y"":482,""t"":480}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}",0.0,0.0,zoom,single,"[{'purple': [[{'x': 418, 'y': 429.609375, 't': 173, 'tagged': False}, {'x': 420, 'y': 498.609375, 't': 207, 'tagged': False}, {'x': 423, 'y': 512.609375, 't': 276, 'tagged': False}, {'x': 427, 'y': 488.609375, 't': 378, 'tagged': False}, {'x': 433, 'y': 498.609375, 't': 412, 'tagged': False}, {'x': 435, 'y': 481.609375, 't': 446, 'tagged': False}, {'x': 434, 'y': 463.609375, 't': 479, 'tagged': False}], [{'x': 448, 'y': 435.609375, 't': 3, 'tagged': False}], [], [{'x': 219, 'y': 592.609375, 't': 71, 'tagged': False}, {'x': 304, 'y': 503.609375, 't': 106, 'tagged': False}, {'x': 425, 'y': 429.609375, 't': 139, 'tagged': False}, {'x': 363, 'y': 332.609375, 't': 445, 'tagged': False}, {'x': 268, 'y': 352.609375, 't': 480, 'tagged': False}]]}, {'green': [[{'x': 664, 'y': 257.609375, 't': 4, 'tagged': True}], [{'x': 457, 'y': 239.609375, 't': 173, 'tagged': True}, {'x': 466, 'y': 156.609375, 't': 208, 'tagged': False}, {'x': 456, 'y': 111.609375, 't': 242, 'tagged': False}, {'x': 459, 'y': 111.609375, 't': 276, 'tagged': False}, {'x': 443, 'y': 60.609375, 't': 311, 'tagged': False}, {'x': 436, 'y': 41.609375, 't': 343, 'tagged': False}, {'x': 428, 'y': 16.609375, 't': 378, 'tagged': False}, {'x': 457, 'y': 3.609375, 't': 412, 'tagged': False}, {'x': 472, 'y': -8.390625, 't': 447, 'tagged': False}, {'x': 466, 'y': -7.390625, 't': 480, 'tagged': False}], [{'x': 461, 'y': 2.609375, 't': 3, 'tagged': False}, {'x': 509, 'y': 128.609375, 't': 38, 'tagged': False}, {'x': 544, 'y': 296.609375, 't': 72, 'tagged': False}], [{'x': 647, 'y': 256.609375, 't': 343, 'tagged': True}, {'x': 562, 'y': 298.609375, 't': 378, 'tagged': False}]]}, {'yellow': [[], [], [], []]}, {'cyan': [[], [], [{'x': 568, 'y': 550.609375, 't': 139, 'tagged': True}, {'x': 571, 'y': 642.609375, 't': 173, 'tagged': False}, {'x': 557, 'y': 721.609375, 't': 208, 'tagged': False}, {'x': 545, 'y': 787.609375, 't': 242, 'tagged': False}, {'x': 541, 'y': 813.609375, 't': 275, 'tagged': False}, {'x': 527, 'y': 859.609375, 't': 309, 'tagged': False}, {'x': 511, 'y': 875.609375, 't': 345, 'tagged': False}, {'x': 506, 'y': 862.609375, 't': 378, 'tagged': False}, {'x': 447, 'y': 843.609375, 't': 412, 'tagged': False}, {'x': 371, 'y': 796.609375, 't': 446, 'tagged': False}], []]}]","{'green': [[{'x': 664, 'y': 257.609375, 't': 4, 'tagged': True}], [{'x': 457, 'y': 239.609375, 't': 173, 'tagged': True}, {'x': 466, 'y': 156.609375, 't': 208, 'tagged': False}, {'x': 456, 'y': 111.609375, 't': 242, 'tagged': False}, {'x': 459, 'y': 111.609375, 't': 276, 'tagged': False}, {'x': 443, 'y': 60.609375, 't': 311, 'tagged': False}, {'x': 436, 'y': 41.609375, 't': 343, 'tagged': False}, {'x': 428, 'y': 16.609375, 't': 378, 'tagged': False}, {'x': 457, 'y': 3.609375, 't': 412, 'tagged': False}, {'x': 472, 'y': -8.390625, 't': 447, 'tagged': False}, {'x': 466, 'y': -7.390625, 't': 480, 'tagged': False}], [{'x': 461, 'y': 2.609375, 't': 3, 'tagged': False}, {'x': 509, 'y': 128.609375, 't': 38, 'tagged': False}, {'x': 544, 'y': 296.609375, 't': 72, 'tagged': False}], [{'x': 647, 'y': 256.609375, 't': 343, 'tagged': True}, {'x': 562, 'y': 298.609375, 't': 378, 'tagged': False}]]}","['green', 'green', 'cyan', 'green']","[[{'green': 4}, {'purple': 173}], [{'purple': 3}, {'green': 173}], [{'green': 3}, {'cyan': 139}], [{'purple': 71}, {'green': 343}]]",green
