"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"","canvas-keyboard-response","58","108914","0.0-5.0-3.0-1.15","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","shape","","","","","",""
"","canvas-keyboard-response","59","110074","0.0-5.0-3.0-2.15","","","","","641","5","","","[""rect"",""circle""]","","","","","","","","","","","[{""x"":778,""y"":664,""t"":4},{""x"":800,""y"":679,""t"":37},{""x"":823,""y"":683,""t"":82},{""x"":843,""y"":703,""t"":112},{""x"":860,""y"":703,""t"":141},{""x"":867,""y"":698,""t"":176},{""x"":873,""y"":706,""t"":208},{""x"":892,""y"":707,""t"":241},{""x"":885,""y"":700,""t"":285},{""x"":882,""y"":696,""t"":313},{""x"":858,""y"":689,""t"":344},{""x"":887,""y"":706,""t"":378},{""x"":916,""y"":698,""t"":417},{""x"":949,""y"":704,""t"":444},{""x"":979,""y"":696,""t"":481},{""x"":995,""y"":687,""t"":517},{""x"":1051,""y"":658,""t"":548},{""x"":1040,""y"":660,""t"":594}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","triangle","5","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","60","111100","0.0-5.0-3.0-0.16","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","shape","","","","","",""
"","canvas-keyboard-response","61","111210","0.0-5.0-3.0-1.16","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","shape","","","","","",""
"","canvas-keyboard-response","62","112201","0.0-5.0-3.0-2.16","","","","","476","4","","","[""circle"",""rect""]","","","","","","","","","","","[{""x"":1043,""y"":661,""t"":4},{""x"":1056,""y"":642,""t"":38},{""x"":1042,""y"":677,""t"":78},{""x"":1055,""y"":650,""t"":107},{""x"":1044,""y"":669,""t"":142},{""x"":1027,""y"":677,""t"":174},{""x"":1025,""y"":692,""t"":222},{""x"":1017,""y"":706,""t"":251},{""x"":1017,""y"":716,""t"":276},{""x"":1050,""y"":684,""t"":317},{""x"":1002,""y"":691,""t"":346},{""x"":907,""y"":691,""t"":378},{""x"":889,""y"":670,""t"":413},{""x"":832,""y"":676,""t"":446}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","circle","4","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","63","113230","0.0-5.0-3.0-0.17","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","shape","","","","","",""
"","canvas-keyboard-response","64","113343","0.0-5.0-3.0-1.17","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","shape","","","","","",""
"","canvas-keyboard-response","65","114649","0.0-5.0-3.0-2.17","","","","","793","5","","","[""circle"",""rect""]","","","","","","","","","","","[{""x"":861,""y"":660,""t"":5},{""x"":884,""y"":649,""t"":39},{""x"":905,""y"":636,""t"":74},{""x"":932,""y"":628,""t"":120},{""x"":902,""y"":638,""t"":148},{""x"":869,""y"":646,""t"":177},{""x"":885,""y"":624,""t"":208},{""x"":851,""y"":618,""t"":243},{""x"":822,""y"":621,""t"":276},{""x"":808,""y"":626,""t"":321},{""x"":772,""y"":645,""t"":348},{""x"":744,""y"":660,""t"":379},{""x"":725,""y"":675,""t"":414},{""x"":705,""y"":676,""t"":446},{""x"":719,""y"":706,""t"":492},{""x"":819,""y"":709,""t"":518},{""x"":919,""y"":700,""t"":548},{""x"":970,""y"":726,""t"":584},{""x"":1003,""y"":742,""t"":616},{""x"":1038,""y"":768,""t"":657},{""x"":1066,""y"":789,""t"":683},{""x"":1121,""y"":756,""t"":717},{""x"":1126,""y"":774,""t"":754}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","triangle","5","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","html-keyboard-response","66","117898","0.0-5.0-4.0","","","","","2747"," ","","","<p>要求：记忆项目的颜色。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","67","118911","0.0-5.0-5.0-0.0","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","68","119022","0.0-5.0-5.0-1.0","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","69","120322","0.0-5.0-5.0-2.0","","","","","780","5","","","[""blue"",""red""]","","","","","","","","","","","[{""x"":1132,""y"":717,""t"":5},{""x"":1132,""y"":692,""t"":42},{""x"":1110,""y"":672,""t"":72},{""x"":1101,""y"":663,""t"":107},{""x"":1093,""y"":652,""t"":140},{""x"":1100,""y"":643,""t"":183},{""x"":1091,""y"":631,""t"":209},{""x"":1084,""y"":621,""t"":244},{""x"":1086,""y"":616,""t"":276},{""x"":1074,""y"":613,""t"":315},{""x"":1063,""y"":611,""t"":341},{""x"":1071,""y"":614,""t"":379},{""x"":1116,""y"":617,""t"":411},{""x"":1147,""y"":612,""t"":449},{""x"":1166,""y"":603,""t"":480},{""x"":1190,""y"":601,""t"":528},{""x"":1203,""y"":598,""t"":552},{""x"":1167,""y"":637,""t"":582},{""x"":1176,""y"":635,""t"":620},{""x"":1182,""y"":633,""t"":648},{""x"":1129,""y"":632,""t"":697},{""x"":1085,""y"":630,""t"":720},{""x"":1061,""y"":640,""t"":751}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","green","5","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","70","121337","0.0-5.0-5.0-0.1","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","71","121445","0.0-5.0-5.0-1.1","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","72","122514","0.0-5.0-5.0-2.1","","","","","555","4","","","[""red"",""blue""]","","","","","","","","","","","[{""x"":1035,""y"":641,""t"":4},{""x"":1018,""y"":633,""t"":39},{""x"":1013,""y"":626,""t"":83},{""x"":989,""y"":604,""t"":105},{""x"":971,""y"":592,""t"":141},{""x"":959,""y"":593,""t"":178},{""x"":948,""y"":587,""t"":208},{""x"":948,""y"":593,""t"":257},{""x"":930,""y"":579,""t"":281},{""x"":881,""y"":577,""t"":311},{""x"":847,""y"":584,""t"":344},{""x"":826,""y"":575,""t"":383},{""x"":752,""y"":531,""t"":411},{""x"":749,""y"":542,""t"":451},{""x"":750,""y"":553,""t"":478},{""x"":763,""y"":564,""t"":514}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","red","4","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","73","123537","0.0-5.0-5.0-0.2","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","74","123647","0.0-5.0-5.0-1.2","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","75","124710","0.0-5.0-5.0-2.2","","","","","547","4","","","[""green"",""red""]","","","","","","","","","","","[{""x"":808,""y"":576,""t"":5},{""x"":847,""y"":582,""t"":42},{""x"":881,""y"":589,""t"":73},{""x"":905,""y"":594,""t"":106},{""x"":940,""y"":585,""t"":153},{""x"":949,""y"":595,""t"":182},{""x"":966,""y"":575,""t"":208},{""x"":972,""y"":581,""t"":246},{""x"":1005,""y"":580,""t"":275},{""x"":970,""y"":559,""t"":318},{""x"":939,""y"":542,""t"":344},{""x"":925,""y"":517,""t"":378},{""x"":890,""y"":531,""t"":418},{""x"":856,""y"":543,""t"":446},{""x"":836,""y"":517,""t"":481},{""x"":815,""y"":530,""t"":526}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","green","4","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","76","125725","0.0-5.0-5.0-0.3","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","77","125844","0.0-5.0-5.0-1.3","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","78","126945","0.0-5.0-5.0-2.3","","","","","594","5","","","[""green"",""red""]","","","","","","","","","","","[{""x"":849,""y"":530,""t"":3},{""x"":884,""y"":540,""t"":38},{""x"":901,""y"":540,""t"":76},{""x"":919,""y"":535,""t"":106},{""x"":914,""y"":522,""t"":153},{""x"":886,""y"":515,""t"":180},{""x"":861,""y"":509,""t"":206},{""x"":840,""y"":507,""t"":241},{""x"":839,""y"":524,""t"":278},{""x"":845,""y"":543,""t"":309},{""x"":923,""y"":562,""t"":356},{""x"":1022,""y"":569,""t"":380},{""x"":1083,""y"":581,""t"":411},{""x"":1153,""y"":584,""t"":450},{""x"":1180,""y"":590,""t"":480},{""x"":1202,""y"":603,""t"":526},{""x"":1215,""y"":606,""t"":551}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","blue","5","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","79","127972","0.0-5.0-5.0-0.4","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","80","128081","0.0-5.0-5.0-1.4","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","81","129211","0.0-5.0-5.0-2.4","","","","","613","5","","","[""blue"",""green""]","","","","","","","","","","","[{""x"":1176,""y"":607,""t"":4},{""x"":1152,""y"":607,""t"":38},{""x"":1122,""y"":611,""t"":83},{""x"":1096,""y"":614,""t"":106},{""x"":1071,""y"":615,""t"":140},{""x"":1071,""y"":618,""t"":178},{""x"":1054,""y"":621,""t"":209},{""x"":1047,""y"":624,""t"":243},{""x"":1042,""y"":626,""t"":287},{""x"":1018,""y"":620,""t"":312},{""x"":955,""y"":639,""t"":344},{""x"":880,""y"":664,""t"":382},{""x"":851,""y"":657,""t"":411},{""x"":840,""y"":642,""t"":451},{""x"":834,""y"":629,""t"":479},{""x"":806,""y"":714,""t"":515},{""x"":809,""y"":771,""t"":553},{""x"":845,""y"":795,""t"":582}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","red","5","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","82","130223","0.0-5.0-5.0-0.5","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","83","130331","0.0-5.0-5.0-1.5","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","84","131332","0.0-5.0-5.0-2.5","","","","","482","6","","","[""red"",""blue""]","","","","","","","","","","","[{""x"":864,""y"":737,""t"":4},{""x"":885,""y"":713,""t"":38},{""x"":893,""y"":689,""t"":72},{""x"":897,""y"":666,""t"":110},{""x"":900,""y"":640,""t"":140},{""x"":902,""y"":624,""t"":188},{""x"":903,""y"":611,""t"":209},{""x"":923,""y"":607,""t"":249},{""x"":931,""y"":613,""t"":277},{""x"":970,""y"":623,""t"":309},{""x"":1030,""y"":625,""t"":357},{""x"":1074,""y"":631,""t"":384},{""x"":1119,""y"":636,""t"":412},{""x"":1144,""y"":636,""t"":450}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","blue","6","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","85","132355","0.0-5.0-5.0-0.6","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","86","132465","0.0-5.0-5.0-1.6","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","87","133604","0.0-5.0-5.0-2.6","","","","","621","6","","","[""blue"",""red""]","","","","","","","","","","","[{""x"":1094,""y"":654,""t"":5},{""x"":1089,""y"":653,""t"":41},{""x"":1078,""y"":617,""t"":73},{""x"":1051,""y"":577,""t"":107},{""x"":1022,""y"":549,""t"":154},{""x"":983,""y"":547,""t"":182},{""x"":960,""y"":524,""t"":211},{""x"":942,""y"":505,""t"":240},{""x"":925,""y"":507,""t"":278},{""x"":962,""y"":517,""t"":310},{""x"":1032,""y"":515,""t"":346},{""x"":1064,""y"":523,""t"":376},{""x"":1112,""y"":529,""t"":419},{""x"":1122,""y"":541,""t"":446},{""x"":1166,""y"":539,""t"":482},{""x"":1197,""y"":530,""t"":515},{""x"":1212,""y"":534,""t"":559},{""x"":1228,""y"":551,""t"":586}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","red","6","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","88","134618","0.0-5.0-5.0-0.7","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","89","134726","0.0-5.0-5.0-1.7","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","90","135737","0.0-5.0-5.0-2.7","","","","","500","4","","","[""blue"",""red""]","","","","","","","","","","","[{""x"":1147,""y"":610,""t"":5},{""x"":1064,""y"":621,""t"":39},{""x"":1002,""y"":625,""t"":82},{""x"":938,""y"":643,""t"":110},{""x"":889,""y"":638,""t"":139},{""x"":855,""y"":644,""t"":176},{""x"":833,""y"":646,""t"":208},{""x"":812,""y"":645,""t"":251},{""x"":797,""y"":644,""t"":277},{""x"":792,""y"":651,""t"":310},{""x"":742,""y"":654,""t"":347},{""x"":702,""y"":657,""t"":375},{""x"":670,""y"":663,""t"":413},{""x"":649,""y"":670,""t"":446}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","blue","4","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","91","136757","0.0-5.0-5.0-0.8","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","92","136862","0.0-5.0-5.0-1.8","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","93","137786","0.0-5.0-5.0-2.8","","","","","415","6","","","[""blue"",""green""]","","","","","","","","","","","[{""x"":718,""y"":658,""t"":5},{""x"":794,""y"":642,""t"":38},{""x"":862,""y"":630,""t"":75},{""x"":874,""y"":648,""t"":106},{""x"":919,""y"":636,""t"":150},{""x"":956,""y"":625,""t"":176},{""x"":937,""y"":646,""t"":208},{""x"":977,""y"":640,""t"":247},{""x"":1005,""y"":623,""t"":276},{""x"":1061,""y"":619,""t"":323},{""x"":1117,""y"":621,""t"":348},{""x"":1164,""y"":623,""t"":379}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","green","6","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","94","138799","0.0-5.0-5.0-0.9","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","95","138910","0.0-5.0-5.0-1.9","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","96","139817","0.0-5.0-5.0-2.9","","","","","391","4","","","[""red"",""blue""]","","","","","","","","","","","[{""x"":1142,""y"":630,""t"":5},{""x"":1151,""y"":618,""t"":43},{""x"":1155,""y"":619,""t"":73},{""x"":1150,""y"":621,""t"":120},{""x"":1096,""y"":605,""t"":144},{""x"":1070,""y"":594,""t"":174},{""x"":1069,""y"":600,""t"":213},{""x"":1072,""y"":622,""t"":241},{""x"":1078,""y"":622,""t"":292},{""x"":1082,""y"":623,""t"":311},{""x"":1043,""y"":633,""t"":352}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","red","4","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","97","140825","0.0-5.0-5.0-0.10","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","98","140948","0.0-5.0-5.0-1.10","","","","","null","null","","","","","","","","","recognition","[""4"",""6"",""4"",""5"",""5"",""4"",""6"",""6"",""5"",""6"",""5"",""4"",""6"",""6"",""4"",""5"",""4"",""5"",""5"",""4"",""4"",""5"",""5"",""6"",""6"",""4"",""6"",""4"",""6"",""4"",""6"",""6"",""5"",""5"",""5"",""4""]","500","2","color","","","","","",""
"","canvas-keyboard-response","99","141857","0.0-5.0-5.0-2.10","","","","","395","6","","","[""blue"",""green""]","","","","","","","","","","","[{""x"":995,""y"":636,""t"":5},{""x"":1017,""y"":633,""t"":39},{""x"":1036,""y"":636,""t"":84},{""x"":1058,""y"":637,""t"":113},{""x"":1065,""y"":629,""t"":140},{""x"":1079,""y"":631,""t"":177},{""x"":1093,""y"":629,""t"":207},{""x"":1097,""y"":638,""t"":257},{""x"":1128,""y"":642,""t"":282},{""x"":1160,""y"":660,""t"":310},{""x"":1196,""y"":656,""t"":348}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","green","6","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
