"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","23242","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","23249","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","27440","0.0-2.0-0.0","","","","","4186","{""name"":""syx"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","28880","0.0-2.0-1.0","","","","","1438","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","29048","0.0-3.0","","","","","166"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","38691","0.0-4.0","","","","","","","","","2182","","","","","","","","","","","","","","","","",""
"","html-button-response","6","40656","0.0-5.0-0.0","","","","","1963","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","52237","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","53264","0.0-5.0-2.0","","","","","1026","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","71087","0.0-5.0-3.0","","","","","","","","","","[[{""x"":544,""y"":246,""dx"":53,""dy"":-35,""t"":990},{""x"":552,""y"":251,""dx"":61,""dy"":-30,""t"":1024},{""x"":553,""y"":254,""dx"":62,""dy"":-27,""t"":1058},{""x"":554,""y"":257,""dx"":63,""dy"":-24,""t"":1092},{""x"":555,""y"":261,""dx"":64,""dy"":-20,""t"":1126},{""x"":559,""y"":263,""dx"":68,""dy"":-18,""t"":1160},{""x"":564,""y"":269,""dx"":73,""dy"":-12,""t"":1194},{""x"":568,""y"":271,""dx"":77,""dy"":-10,""t"":1228},{""x"":564,""y"":271,""dx"":73,""dy"":-10,""t"":1262},{""x"":560,""y"":273,""dx"":69,""dy"":-8,""t"":1296},{""x"":560,""y"":275,""dx"":69,""dy"":-6,""t"":1330},{""x"":559,""y"":269,""dx"":68,""dy"":-12,""t"":1364},{""x"":557,""y"":268,""dx"":66,""dy"":-13,""t"":1398},{""x"":564,""y"":257,""dx"":73,""dy"":-24,""t"":1432},{""x"":567,""y"":253,""dx"":76,""dy"":-28,""t"":1467},{""x"":570,""y"":254,""dx"":79,""dy"":-27,""t"":1500},{""x"":561,""y"":247,""dx"":70,""dy"":-34,""t"":1534},{""x"":562,""y"":254,""dx"":71,""dy"":-27,""t"":1568},{""x"":558,""y"":258,""dx"":67,""dy"":-23,""t"":1602},{""x"":564,""y"":263,""dx"":73,""dy"":-18,""t"":1636},{""x"":564,""y"":256,""dx"":73,""dy"":-25,""t"":1671},{""x"":564,""y"":254,""dx"":73,""dy"":-27,""t"":1701},{""x"":568,""y"":254,""dx"":77,""dy"":-27,""t"":1738},{""x"":573,""y"":257,""dx"":82,""dy"":-24,""t"":1772},{""x"":570,""y"":253,""dx"":79,""dy"":-28,""t"":1806},{""x"":575,""y"":252,""dx"":84,""dy"":-29,""t"":1840},{""x"":578,""y"":255,""dx"":87,""dy"":-26,""t"":1874},{""x"":580,""y"":254,""dx"":89,""dy"":-27,""t"":1908},{""x"":583,""y"":266,""dx"":92,""dy"":-15,""t"":1942},{""x"":561,""y"":262,""dx"":70,""dy"":-19,""t"":1976},{""x"":536,""y"":256,""dx"":45,""dy"":-25,""t"":2010},{""x"":520,""y"":257,""dx"":29,""dy"":-24,""t"":2044},{""x"":508,""y"":257,""dx"":17,""dy"":-24,""t"":2079},{""x"":498,""y"":258,""dx"":7,""dy"":-23,""t"":2110},{""x"":497,""y"":262,""dx"":6,""dy"":-19,""t"":2146},{""x"":521,""y"":269,""dx"":30,""dy"":-12,""t"":2181},{""x"":528,""y"":267,""dx"":37,""dy"":-14,""t"":2214},{""x"":543,""y"":270,""dx"":52,""dy"":-11,""t"":2248},{""x"":549,""y"":259,""dx"":58,""dy"":-22,""t"":2283},{""x"":560,""y"":263,""dx"":69,""dy"":-18,""t"":2316},{""x"":555,""y"":262,""dx"":64,""dy"":-19,""t"":2350},{""x"":560,""y"":261,""dx"":69,""dy"":-20,""t"":2384},{""x"":555,""y"":264,""dx"":64,""dy"":-17,""t"":2418},{""x"":557,""y"":269,""dx"":66,""dy"":-12,""t"":2452},{""x"":562,""y"":268,""dx"":71,""dy"":-13,""t"":2486},{""x"":573,""y"":264,""dx"":82,""dy"":-17,""t"":2520},{""x"":585,""y"":267,""dx"":94,""dy"":-14,""t"":2554},{""x"":578,""y"":260,""dx"":87,""dy"":-21,""t"":2587},{""x"":578,""y"":252,""dx"":87,""dy"":-29,""t"":2622},{""x"":584,""y"":259,""dx"":93,""dy"":-22,""t"":2656},{""x"":569,""y"":266,""dx"":78,""dy"":-15,""t"":2690},{""x"":574,""y"":270,""dx"":83,""dy"":-11,""t"":2724},{""x"":574,""y"":265,""dx"":83,""dy"":-16,""t"":2758},{""x"":577,""y"":268,""dx"":86,""dy"":-13,""t"":2793},{""x"":581,""y"":268,""dx"":90,""dy"":-13,""t"":2826},{""x"":580,""y"":269,""dx"":89,""dy"":-12,""t"":2860},{""x"":573,""y"":269,""dx"":82,""dy"":-12,""t"":2894},{""x"":576,""y"":271,""dx"":85,""dy"":-10,""t"":2929},{""x"":571,""y"":267,""dx"":80,""dy"":-14,""t"":2962}],[{""x"":1421,""y"":227,""dx"":-30,""dy"":-54,""t"":4017},{""x"":1410,""y"":222,""dx"":-41,""dy"":-59,""t"":4050},{""x"":1400,""y"":222,""dx"":-51,""dy"":-59,""t"":4084},{""x"":1398,""y"":223,""dx"":-53,""dy"":-58,""t"":4119},{""x"":1387,""y"":219,""dx"":-64,""dy"":-62,""t"":4152},{""x"":1386,""y"":222,""dx"":-65,""dy"":-59,""t"":4186},{""x"":1385,""y"":217,""dx"":-66,""dy"":-64,""t"":4220},{""x"":1383,""y"":219,""dx"":-68,""dy"":-62,""t"":4254},{""x"":1378,""y"":220,""dx"":-73,""dy"":-61,""t"":4288},{""x"":1378,""y"":222,""dx"":-73,""dy"":-59,""t"":4322},{""x"":1383,""y"":221,""dx"":-68,""dy"":-60,""t"":4355},{""x"":1383,""y"":225,""dx"":-68,""dy"":-56,""t"":4390},{""x"":1388,""y"":225,""dx"":-63,""dy"":-56,""t"":4424},{""x"":1390,""y"":229,""dx"":-61,""dy"":-52,""t"":4458},{""x"":1386,""y"":227,""dx"":-65,""dy"":-54,""t"":4492},{""x"":1406,""y"":232,""dx"":-45,""dy"":-49,""t"":4527},{""x"":1405,""y"":230,""dx"":-46,""dy"":-51,""t"":4560},{""x"":1409,""y"":239,""dx"":-42,""dy"":-42,""t"":4595},{""x"":1411,""y"":247,""dx"":-40,""dy"":-34,""t"":4628},{""x"":1405,""y"":245,""dx"":-46,""dy"":-36,""t"":4663},{""x"":1397,""y"":235,""dx"":-54,""dy"":-46,""t"":4696},{""x"":1395,""y"":233,""dx"":-56,""dy"":-48,""t"":4730},{""x"":1402,""y"":233,""dx"":-49,""dy"":-48,""t"":4764},{""x"":1401,""y"":235,""dx"":-50,""dy"":-46,""t"":4798},{""x"":1405,""y"":234,""dx"":-46,""dy"":-47,""t"":4832},{""x"":1410,""y"":237,""dx"":-41,""dy"":-44,""t"":4866},{""x"":1418,""y"":235,""dx"":-33,""dy"":-46,""t"":4899},{""x"":1413,""y"":236,""dx"":-38,""dy"":-45,""t"":4934},{""x"":1409,""y"":232,""dx"":-42,""dy"":-49,""t"":4969},{""x"":1399,""y"":232,""dx"":-52,""dy"":-49,""t"":5002},{""x"":1396,""y"":235,""dx"":-55,""dy"":-46,""t"":5040},{""x"":1393,""y"":237,""dx"":-58,""dy"":-44,""t"":5071},{""x"":1388,""y"":236,""dx"":-63,""dy"":-45,""t"":5103},{""x"":1387,""y"":235,""dx"":-64,""dy"":-46,""t"":5138},{""x"":1394,""y"":240,""dx"":-57,""dy"":-41,""t"":5172},{""x"":1390,""y"":221,""dx"":-61,""dy"":-60,""t"":5206},{""x"":1387,""y"":217,""dx"":-64,""dy"":-64,""t"":5240},{""x"":1384,""y"":213,""dx"":-67,""dy"":-68,""t"":5272},{""x"":1382,""y"":215,""dx"":-69,""dy"":-66,""t"":5308},{""x"":1388,""y"":215,""dx"":-63,""dy"":-66,""t"":5342},{""x"":1409,""y"":226,""dx"":-42,""dy"":-55,""t"":5376},{""x"":1408,""y"":238,""dx"":-43,""dy"":-43,""t"":5410},{""x"":1414,""y"":240,""dx"":-37,""dy"":-41,""t"":5445},{""x"":1419,""y"":241,""dx"":-32,""dy"":-40,""t"":5478},{""x"":1416,""y"":241,""dx"":-35,""dy"":-40,""t"":5511},{""x"":1413,""y"":253,""dx"":-38,""dy"":-28,""t"":5547},{""x"":1408,""y"":263,""dx"":-43,""dy"":-18,""t"":5580},{""x"":1410,""y"":256,""dx"":-41,""dy"":-25,""t"":5614},{""x"":1407,""y"":259,""dx"":-44,""dy"":-22,""t"":5648},{""x"":1410,""y"":261,""dx"":-41,""dy"":-20,""t"":5682},{""x"":1408,""y"":269,""dx"":-43,""dy"":-12,""t"":5716},{""x"":1407,""y"":268,""dx"":-44,""dy"":-13,""t"":5750},{""x"":1405,""y"":272,""dx"":-46,""dy"":-9,""t"":5784},{""x"":1408,""y"":271,""dx"":-43,""dy"":-10,""t"":5818},{""x"":1413,""y"":274,""dx"":-38,""dy"":-7,""t"":5852},{""x"":1415,""y"":273,""dx"":-36,""dy"":-8,""t"":5887},{""x"":1412,""y"":260,""dx"":-39,""dy"":-21,""t"":5920},{""x"":1411,""y"":252,""dx"":-40,""dy"":-29,""t"":5955},{""x"":1411,""y"":244,""dx"":-40,""dy"":-37,""t"":5988}],[{""x"":925,""y"":633,""dx"":-46,""dy"":82,""t"":7008},{""x"":929,""y"":617,""dx"":-42,""dy"":66,""t"":7043},{""x"":942,""y"":612,""dx"":-29,""dy"":61,""t"":7076},{""x"":950,""y"":613,""dx"":-21,""dy"":62,""t"":7111},{""x"":955,""y"":610,""dx"":-16,""dy"":59,""t"":7145},{""x"":950,""y"":596,""dx"":-21,""dy"":45,""t"":7178},{""x"":953,""y"":594,""dx"":-18,""dy"":43,""t"":7212},{""x"":957,""y"":592,""dx"":-14,""dy"":41,""t"":7246},{""x"":960,""y"":592,""dx"":-11,""dy"":41,""t"":7278},{""x"":983,""y"":600,""dx"":12,""dy"":49,""t"":7314},{""x"":985,""y"":595,""dx"":14,""dy"":44,""t"":7348},{""x"":1002,""y"":597,""dx"":31,""dy"":46,""t"":7383},{""x"":995,""y"":592,""dx"":24,""dy"":41,""t"":7416},{""x"":996,""y"":587,""dx"":25,""dy"":36,""t"":7450},{""x"":1000,""y"":593,""dx"":29,""dy"":42,""t"":7484},{""x"":993,""y"":594,""dx"":22,""dy"":43,""t"":7519},{""x"":997,""y"":597,""dx"":26,""dy"":46,""t"":7552},{""x"":1004,""y"":599,""dx"":33,""dy"":48,""t"":7587},{""x"":1002,""y"":599,""dx"":31,""dy"":48,""t"":7620},{""x"":1002,""y"":595,""dx"":31,""dy"":44,""t"":7653},{""x"":1007,""y"":601,""dx"":36,""dy"":50,""t"":7688},{""x"":997,""y"":588,""dx"":26,""dy"":37,""t"":7723},{""x"":987,""y"":577,""dx"":16,""dy"":26,""t"":7757},{""x"":994,""y"":582,""dx"":23,""dy"":31,""t"":7790},{""x"":990,""y"":581,""dx"":19,""dy"":30,""t"":7824},{""x"":992,""y"":582,""dx"":21,""dy"":31,""t"":7858},{""x"":996,""y"":579,""dx"":25,""dy"":28,""t"":7892},{""x"":982,""y"":578,""dx"":11,""dy"":27,""t"":7926},{""x"":989,""y"":586,""dx"":18,""dy"":35,""t"":7961},{""x"":995,""y"":603,""dx"":24,""dy"":52,""t"":7994},{""x"":998,""y"":606,""dx"":27,""dy"":55,""t"":8029},{""x"":1001,""y"":608,""dx"":30,""dy"":57,""t"":8062},{""x"":992,""y"":609,""dx"":21,""dy"":58,""t"":8096},{""x"":991,""y"":606,""dx"":20,""dy"":55,""t"":8131},{""x"":987,""y"":599,""dx"":16,""dy"":48,""t"":8164},{""x"":995,""y"":602,""dx"":24,""dy"":51,""t"":8197},{""x"":996,""y"":601,""dx"":25,""dy"":50,""t"":8232},{""x"":1005,""y"":604,""dx"":34,""dy"":53,""t"":8266},{""x"":1007,""y"":608,""dx"":36,""dy"":57,""t"":8300},{""x"":1004,""y"":606,""dx"":33,""dy"":55,""t"":8334},{""x"":991,""y"":605,""dx"":20,""dy"":54,""t"":8368},{""x"":989,""y"":597,""dx"":18,""dy"":46,""t"":8402},{""x"":988,""y"":590,""dx"":17,""dy"":39,""t"":8434},{""x"":991,""y"":590,""dx"":20,""dy"":39,""t"":8469},{""x"":990,""y"":594,""dx"":19,""dy"":43,""t"":8504},{""x"":990,""y"":595,""dx"":19,""dy"":44,""t"":8538},{""x"":985,""y"":601,""dx"":14,""dy"":50,""t"":8572},{""x"":976,""y"":599,""dx"":5,""dy"":48,""t"":8605},{""x"":982,""y"":601,""dx"":11,""dy"":50,""t"":8640},{""x"":980,""y"":602,""dx"":9,""dy"":51,""t"":8674},{""x"":974,""y"":601,""dx"":3,""dy"":50,""t"":8709},{""x"":973,""y"":601,""dx"":2,""dy"":50,""t"":8742},{""x"":970,""y"":601,""dx"":-1,""dy"":50,""t"":8777},{""x"":973,""y"":598,""dx"":2,""dy"":47,""t"":8810},{""x"":976,""y"":595,""dx"":5,""dy"":44,""t"":8841},{""x"":971,""y"":589,""dx"":0,""dy"":38,""t"":8878},{""x"":980,""y"":595,""dx"":9,""dy"":44,""t"":8912},{""x"":986,""y"":602,""dx"":15,""dy"":51,""t"":8945},{""x"":981,""y"":609,""dx"":10,""dy"":58,""t"":8980}],[{""x"":451,""y"":782,""dx"":-40,""dy"":-39,""t"":10035},{""x"":457,""y"":785,""dx"":-34,""dy"":-36,""t"":10068},{""x"":461,""y"":792,""dx"":-30,""dy"":-29,""t"":10103},{""x"":466,""y"":805,""dx"":-25,""dy"":-16,""t"":10136},{""x"":478,""y"":820,""dx"":-13,""dy"":-1,""t"":10170},{""x"":502,""y"":816,""dx"":11,""dy"":-5,""t"":10205},{""x"":514,""y"":814,""dx"":23,""dy"":-7,""t"":10238},{""x"":518,""y"":818,""dx"":27,""dy"":-3,""t"":10272},{""x"":523,""y"":810,""dx"":32,""dy"":-11,""t"":10306},{""x"":523,""y"":823,""dx"":32,""dy"":2,""t"":10340},{""x"":531,""y"":823,""dx"":40,""dy"":2,""t"":10375},{""x"":530,""y"":813,""dx"":39,""dy"":-8,""t"":10407},{""x"":528,""y"":804,""dx"":37,""dy"":-17,""t"":10440},{""x"":528,""y"":800,""dx"":37,""dy"":-21,""t"":10477},{""x"":532,""y"":789,""dx"":41,""dy"":-32,""t"":10510},{""x"":534,""y"":784,""dx"":43,""dy"":-37,""t"":10544},{""x"":513,""y"":769,""dx"":22,""dy"":-52,""t"":10578},{""x"":518,""y"":771,""dx"":27,""dy"":-50,""t"":10612},{""x"":503,""y"":755,""dx"":12,""dy"":-66,""t"":10646},{""x"":494,""y"":741,""dx"":3,""dy"":-80,""t"":10681},{""x"":498,""y"":737,""dx"":7,""dy"":-84,""t"":10714},{""x"":490,""y"":737,""dx"":-1,""dy"":-84,""t"":10748},{""x"":488,""y"":739,""dx"":-3,""dy"":-82,""t"":10782},{""x"":482,""y"":736,""dx"":-9,""dy"":-85,""t"":10816},{""x"":477,""y"":737,""dx"":-14,""dy"":-84,""t"":10850},{""x"":484,""y"":748,""dx"":-7,""dy"":-73,""t"":10884},{""x"":487,""y"":749,""dx"":-4,""dy"":-72,""t"":10918},{""x"":516,""y"":766,""dx"":25,""dy"":-55,""t"":10965},{""x"":542,""y"":777,""dx"":51,""dy"":-44,""t"":10993},{""x"":572,""y"":804,""dx"":81,""dy"":-17,""t"":11019},{""x"":574,""y"":807,""dx"":83,""dy"":-14,""t"":11054},{""x"":578,""y"":810,""dx"":87,""dy"":-11,""t"":11088},{""x"":582,""y"":813,""dx"":91,""dy"":-8,""t"":11122},{""x"":567,""y"":800,""dx"":76,""dy"":-21,""t"":11157},{""x"":570,""y"":808,""dx"":79,""dy"":-13,""t"":11190},{""x"":575,""y"":809,""dx"":84,""dy"":-12,""t"":11224},{""x"":577,""y"":810,""dx"":86,""dy"":-11,""t"":11258},{""x"":574,""y"":813,""dx"":83,""dy"":-8,""t"":11292},{""x"":575,""y"":817,""dx"":84,""dy"":-4,""t"":11326},{""x"":568,""y"":818,""dx"":77,""dy"":-3,""t"":11360},{""x"":566,""y"":825,""dx"":75,""dy"":4,""t"":11394},{""x"":561,""y"":815,""dx"":70,""dy"":-6,""t"":11428},{""x"":561,""y"":813,""dx"":70,""dy"":-8,""t"":11463},{""x"":554,""y"":807,""dx"":63,""dy"":-14,""t"":11496},{""x"":546,""y"":798,""dx"":55,""dy"":-23,""t"":11531},{""x"":547,""y"":799,""dx"":56,""dy"":-22,""t"":11565},{""x"":542,""y"":795,""dx"":51,""dy"":-26,""t"":11598},{""x"":542,""y"":793,""dx"":51,""dy"":-28,""t"":11632},{""x"":541,""y"":800,""dx"":50,""dy"":-21,""t"":11666},{""x"":543,""y"":800,""dx"":52,""dy"":-21,""t"":11701},{""x"":542,""y"":796,""dx"":51,""dy"":-25,""t"":11735},{""x"":545,""y"":798,""dx"":54,""dy"":-23,""t"":11768},{""x"":546,""y"":799,""dx"":55,""dy"":-22,""t"":11801},{""x"":542,""y"":804,""dx"":51,""dy"":-17,""t"":11836},{""x"":540,""y"":800,""dx"":49,""dy"":-21,""t"":11870},{""x"":538,""y"":801,""dx"":47,""dy"":-20,""t"":11903},{""x"":539,""y"":790,""dx"":48,""dy"":-31,""t"":11938},{""x"":541,""y"":785,""dx"":50,""dy"":-36,""t"":11972},{""x"":544,""y"":780,""dx"":53,""dy"":-41,""t"":12004}],[{""x"":1321,""y"":839,""dx"":-130,""dy"":18,""t"":13027},{""x"":1286,""y"":846,""dx"":-165,""dy"":25,""t"":13060},{""x"":1284,""y"":844,""dx"":-167,""dy"":23,""t"":13094},{""x"":1282,""y"":842,""dx"":-169,""dy"":21,""t"":13128},{""x"":1246,""y"":846,""dx"":-205,""dy"":25,""t"":13163},{""x"":1243,""y"":843,""dx"":-208,""dy"":22,""t"":13197},{""x"":1240,""y"":844,""dx"":-211,""dy"":23,""t"":13230},{""x"":1238,""y"":847,""dx"":-213,""dy"":26,""t"":13263},{""x"":1254,""y"":844,""dx"":-197,""dy"":23,""t"":13298},{""x"":1253,""y"":853,""dx"":-198,""dy"":32,""t"":13334},{""x"":1262,""y"":858,""dx"":-189,""dy"":37,""t"":13366},{""x"":1253,""y"":871,""dx"":-198,""dy"":50,""t"":13401},{""x"":1261,""y"":884,""dx"":-190,""dy"":63,""t"":13434},{""x"":1237,""y"":884,""dx"":-214,""dy"":63,""t"":13468},{""x"":1241,""y"":879,""dx"":-210,""dy"":58,""t"":13503},{""x"":1254,""y"":890,""dx"":-197,""dy"":69,""t"":13537},{""x"":1246,""y"":889,""dx"":-205,""dy"":68,""t"":13570},{""x"":1240,""y"":881,""dx"":-211,""dy"":60,""t"":13604},{""x"":1244,""y"":880,""dx"":-207,""dy"":59,""t"":13638},{""x"":1248,""y"":882,""dx"":-203,""dy"":61,""t"":13672},{""x"":1227,""y"":865,""dx"":-224,""dy"":44,""t"":13707},{""x"":1237,""y"":872,""dx"":-214,""dy"":51,""t"":13740},{""x"":1222,""y"":853,""dx"":-229,""dy"":32,""t"":13775},{""x"":1235,""y"":859,""dx"":-216,""dy"":38,""t"":13808},{""x"":1219,""y"":860,""dx"":-232,""dy"":39,""t"":13842},{""x"":1220,""y"":868,""dx"":-231,""dy"":47,""t"":13877},{""x"":1236,""y"":877,""dx"":-215,""dy"":56,""t"":13911},{""x"":1222,""y"":854,""dx"":-229,""dy"":33,""t"":13944},{""x"":1210,""y"":835,""dx"":-241,""dy"":14,""t"":13977},{""x"":1215,""y"":842,""dx"":-236,""dy"":21,""t"":14013},{""x"":1220,""y"":852,""dx"":-231,""dy"":31,""t"":14046},{""x"":1214,""y"":838,""dx"":-237,""dy"":17,""t"":14080},{""x"":1217,""y"":838,""dx"":-234,""dy"":17,""t"":14114},{""x"":1232,""y"":836,""dx"":-219,""dy"":15,""t"":14147},{""x"":1241,""y"":854,""dx"":-210,""dy"":33,""t"":14182},{""x"":1254,""y"":852,""dx"":-197,""dy"":31,""t"":14216},{""x"":1256,""y"":852,""dx"":-195,""dy"":31,""t"":14250},{""x"":1242,""y"":861,""dx"":-209,""dy"":40,""t"":14284},{""x"":1245,""y"":858,""dx"":-206,""dy"":37,""t"":14318},{""x"":1248,""y"":857,""dx"":-203,""dy"":36,""t"":14352},{""x"":1240,""y"":861,""dx"":-211,""dy"":40,""t"":14386},{""x"":1221,""y"":861,""dx"":-230,""dy"":40,""t"":14420},{""x"":1215,""y"":845,""dx"":-236,""dy"":24,""t"":14454},{""x"":1208,""y"":845,""dx"":-243,""dy"":24,""t"":14488},{""x"":1192,""y"":850,""dx"":-259,""dy"":29,""t"":14523},{""x"":1200,""y"":847,""dx"":-251,""dy"":26,""t"":14556},{""x"":1199,""y"":845,""dx"":-252,""dy"":24,""t"":14590},{""x"":1200,""y"":838,""dx"":-251,""dy"":17,""t"":14623},{""x"":1194,""y"":831,""dx"":-257,""dy"":10,""t"":14658},{""x"":1189,""y"":844,""dx"":-262,""dy"":23,""t"":14693},{""x"":1193,""y"":852,""dx"":-258,""dy"":31,""t"":14725},{""x"":1188,""y"":843,""dx"":-263,""dy"":22,""t"":14761},{""x"":1187,""y"":848,""dx"":-264,""dy"":27,""t"":14794},{""x"":1188,""y"":852,""dx"":-263,""dy"":31,""t"":14828},{""x"":1199,""y"":862,""dx"":-252,""dy"":41,""t"":14862},{""x"":1180,""y"":861,""dx"":-271,""dy"":40,""t"":14896},{""x"":1182,""y"":873,""dx"":-269,""dy"":52,""t"":14931},{""x"":1196,""y"":870,""dx"":-255,""dy"":49,""t"":14964},{""x"":1221,""y"":875,""dx"":-230,""dy"":54,""t"":14998}]]","[100,100,100,100,13.559322033898304]","[{""x"":68.88135593220339,""y"":-19.406779661016948,""r"":13.203487739242302},{""x"":-50.42372881355932,""y"":-43.71186440677966,""r"":17.841340075374045},{""x"":12.576271186440678,""y"":46.932203389830505,""r"":13.918567288666848},{""x"":38.83050847457627,""y"":-28.677966101694917,""r"":31.429181506332625},{""x"":-221.5593220338983,""y"":35.47457627118644,""r"":26.70197915686066}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.43","validate","","","","","","","","","","",""
