"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","1901","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1907","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","3472","0.0-2.0-0.0","","","","","1563","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","5272","0.0-2.0-1.0","","","","","1799","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","5880","0.0-3.0","","","","","606"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","10712","0.0-4.0","","","","","","","","","2194","","","","","","","","","","","","","","","",""
"","html-button-response","6","11368","0.0-5.0-0.0","","","","","654","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","21611","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","22608","0.0-5.0-2.0","","","","","996","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","39552","0.0-5.0-3.0","","","","","","","","","","[[{""x"":557,""y"":373,""dx"":66,""dy"":92,""t"":990},{""x"":561,""y"":375,""dx"":70,""dy"":94,""t"":1024},{""x"":550,""y"":372,""dx"":59,""dy"":91,""t"":1058},{""x"":527,""y"":353,""dx"":36,""dy"":72,""t"":1093},{""x"":525,""y"":369,""dx"":34,""dy"":88,""t"":1127},{""x"":519,""y"":360,""dx"":28,""dy"":79,""t"":1160},{""x"":493,""y"":337,""dx"":2,""dy"":56,""t"":1194},{""x"":488,""y"":327,""dx"":-3,""dy"":46,""t"":1228},{""x"":488,""y"":321,""dx"":-3,""dy"":40,""t"":1263},{""x"":497,""y"":311,""dx"":6,""dy"":30,""t"":1296},{""x"":499,""y"":331,""dx"":8,""dy"":50,""t"":1330},{""x"":484,""y"":294,""dx"":-7,""dy"":13,""t"":1365},{""x"":472,""y"":275,""dx"":-19,""dy"":-6,""t"":1398},{""x"":445,""y"":243,""dx"":-46,""dy"":-38,""t"":1433},{""x"":437,""y"":256,""dx"":-54,""dy"":-25,""t"":1467},{""x"":422,""y"":220,""dx"":-69,""dy"":-61,""t"":1501},{""x"":400,""y"":188,""dx"":-91,""dy"":-93,""t"":1534},{""x"":410,""y"":191,""dx"":-81,""dy"":-90,""t"":1568},{""x"":412,""y"":196,""dx"":-79,""dy"":-85,""t"":1602},{""x"":432,""y"":150,""dx"":-59,""dy"":-131,""t"":1636},{""x"":450,""y"":112,""dx"":-41,""dy"":-169,""t"":1667},{""x"":464,""y"":154,""dx"":-27,""dy"":-127,""t"":1704},{""x"":473,""y"":187,""dx"":-18,""dy"":-94,""t"":1738},{""x"":496,""y"":231,""dx"":5,""dy"":-50,""t"":1773},{""x"":480,""y"":228,""dx"":-11,""dy"":-53,""t"":1805},{""x"":471,""y"":250,""dx"":-20,""dy"":-31,""t"":1840},{""x"":466,""y"":248,""dx"":-25,""dy"":-33,""t"":1875},{""x"":463,""y"":255,""dx"":-28,""dy"":-26,""t"":1908},{""x"":463,""y"":292,""dx"":-28,""dy"":11,""t"":1942},{""x"":477,""y"":333,""dx"":-14,""dy"":52,""t"":1976},{""x"":471,""y"":306,""dx"":-20,""dy"":25,""t"":2011},{""x"":483,""y"":341,""dx"":-8,""dy"":60,""t"":2044},{""x"":493,""y"":369,""dx"":2,""dy"":88,""t"":2076},{""x"":487,""y"":368,""dx"":-4,""dy"":87,""t"":2113},{""x"":480,""y"":365,""dx"":-11,""dy"":84,""t"":2146},{""x"":479,""y"":329,""dx"":-12,""dy"":48,""t"":2180},{""x"":465,""y"":314,""dx"":-26,""dy"":33,""t"":2214},{""x"":464,""y"":328,""dx"":-27,""dy"":47,""t"":2247},{""x"":470,""y"":334,""dx"":-21,""dy"":53,""t"":2283},{""x"":483,""y"":370,""dx"":-8,""dy"":89,""t"":2317},{""x"":480,""y"":373,""dx"":-11,""dy"":92,""t"":2351},{""x"":481,""y"":382,""dx"":-10,""dy"":101,""t"":2385},{""x"":493,""y"":383,""dx"":2,""dy"":102,""t"":2418},{""x"":503,""y"":395,""dx"":12,""dy"":114,""t"":2452},{""x"":493,""y"":400,""dx"":2,""dy"":119,""t"":2485},{""x"":517,""y"":406,""dx"":26,""dy"":125,""t"":2520},{""x"":523,""y"":396,""dx"":32,""dy"":115,""t"":2553},{""x"":533,""y"":398,""dx"":42,""dy"":117,""t"":2589},{""x"":541,""y"":389,""dx"":50,""dy"":108,""t"":2622},{""x"":552,""y"":394,""dx"":61,""dy"":113,""t"":2656},{""x"":578,""y"":404,""dx"":87,""dy"":123,""t"":2690},{""x"":600,""y"":380,""dx"":109,""dy"":99,""t"":2724},{""x"":609,""y"":387,""dx"":118,""dy"":106,""t"":2759},{""x"":604,""y"":367,""dx"":113,""dy"":86,""t"":2792},{""x"":593,""y"":335,""dx"":102,""dy"":54,""t"":2826},{""x"":589,""y"":301,""dx"":98,""dy"":20,""t"":2859},{""x"":575,""y"":288,""dx"":84,""dy"":7,""t"":2895},{""x"":576,""y"":301,""dx"":85,""dy"":20,""t"":2928},{""x"":578,""y"":334,""dx"":87,""dy"":53,""t"":2963}],[{""x"":1477,""y"":439,""dx"":26,""dy"":158,""t"":4016},{""x"":1470,""y"":427,""dx"":19,""dy"":146,""t"":4050},{""x"":1471,""y"":456,""dx"":20,""dy"":175,""t"":4084},{""x"":1474,""y"":472,""dx"":23,""dy"":191,""t"":4119},{""x"":1463,""y"":475,""dx"":12,""dy"":194,""t"":4152},{""x"":1462,""y"":490,""dx"":11,""dy"":209,""t"":4187},{""x"":1455,""y"":480,""dx"":4,""dy"":199,""t"":4220},{""x"":1447,""y"":483,""dx"":-4,""dy"":202,""t"":4255},{""x"":1444,""y"":475,""dx"":-7,""dy"":194,""t"":4288},{""x"":1408,""y"":415,""dx"":-43,""dy"":134,""t"":4323},{""x"":1372,""y"":358,""dx"":-79,""dy"":77,""t"":4356},{""x"":1341,""y"":319,""dx"":-110,""dy"":38,""t"":4390},{""x"":1321,""y"":304,""dx"":-130,""dy"":23,""t"":4424},{""x"":1297,""y"":297,""dx"":-154,""dy"":16,""t"":4459},{""x"":1289,""y"":282,""dx"":-162,""dy"":1,""t"":4493},{""x"":1287,""y"":262,""dx"":-164,""dy"":-19,""t"":4527},{""x"":1316,""y"":304,""dx"":-135,""dy"":23,""t"":4561},{""x"":1337,""y"":347,""dx"":-114,""dy"":66,""t"":4594},{""x"":1342,""y"":362,""dx"":-109,""dy"":81,""t"":4628},{""x"":1366,""y"":405,""dx"":-85,""dy"":124,""t"":4662},{""x"":1383,""y"":422,""dx"":-68,""dy"":141,""t"":4696},{""x"":1382,""y"":464,""dx"":-69,""dy"":183,""t"":4730},{""x"":1332,""y"":535,""dx"":-119,""dy"":254,""t"":4764},{""x"":1275,""y"":618,""dx"":-176,""dy"":337,""t"":4799},{""x"":1214,""y"":679,""dx"":-237,""dy"":398,""t"":4833},{""x"":1215,""y"":720,""dx"":-236,""dy"":439,""t"":4866},{""x"":1237,""y"":698,""dx"":-214,""dy"":417,""t"":4900},{""x"":1296,""y"":704,""dx"":-155,""dy"":423,""t"":4934},{""x"":1325,""y"":658,""dx"":-126,""dy"":377,""t"":4968},{""x"":1296,""y"":569,""dx"":-155,""dy"":288,""t"":5002},{""x"":1289,""y"":507,""dx"":-162,""dy"":226,""t"":5037},{""x"":1240,""y"":547,""dx"":-211,""dy"":266,""t"":5070},{""x"":1127,""y"":712,""dx"":-324,""dy"":431,""t"":5104},{""x"":1010,""y"":818,""dx"":-441,""dy"":537,""t"":5138},{""x"":1026,""y"":799,""dx"":-425,""dy"":518,""t"":5171},{""x"":1044,""y"":741,""dx"":-407,""dy"":460,""t"":5207},{""x"":1062,""y"":688,""dx"":-389,""dy"":407,""t"":5238},{""x"":1138,""y"":634,""dx"":-313,""dy"":353,""t"":5275},{""x"":1199,""y"":533,""dx"":-252,""dy"":252,""t"":5308},{""x"":1253,""y"":434,""dx"":-198,""dy"":153,""t"":5343},{""x"":1358,""y"":444,""dx"":-93,""dy"":163,""t"":5375},{""x"":1395,""y"":422,""dx"":-56,""dy"":141,""t"":5410},{""x"":1411,""y"":363,""dx"":-40,""dy"":82,""t"":5444},{""x"":1427,""y"":306,""dx"":-24,""dy"":25,""t"":5479},{""x"":1433,""y"":266,""dx"":-18,""dy"":-15,""t"":5513},{""x"":1438,""y"":243,""dx"":-13,""dy"":-38,""t"":5546},{""x"":1457,""y"":231,""dx"":6,""dy"":-50,""t"":5580},{""x"":1468,""y"":208,""dx"":17,""dy"":-73,""t"":5614},{""x"":1475,""y"":192,""dx"":24,""dy"":-89,""t"":5646},{""x"":1472,""y"":186,""dx"":21,""dy"":-95,""t"":5682},{""x"":1466,""y"":182,""dx"":15,""dy"":-99,""t"":5715},{""x"":1466,""y"":187,""dx"":15,""dy"":-94,""t"":5750},{""x"":1441,""y"":205,""dx"":-10,""dy"":-76,""t"":5784},{""x"":1454,""y"":233,""dx"":3,""dy"":-48,""t"":5818},{""x"":1465,""y"":243,""dx"":14,""dy"":-38,""t"":5852},{""x"":1466,""y"":239,""dx"":15,""dy"":-42,""t"":5885},{""x"":1465,""y"":247,""dx"":14,""dy"":-34,""t"":5920},{""x"":1403,""y"":255,""dx"":-48,""dy"":-26,""t"":5954},{""x"":1403,""y"":269,""dx"":-48,""dy"":-12,""t"":5988}],[{""x"":1000,""y"":536,""dx"":29,""dy"":-15,""t"":7042},{""x"":993,""y"":537,""dx"":22,""dy"":-14,""t"":7076},{""x"":984,""y"":558,""dx"":13,""dy"":7,""t"":7110},{""x"":969,""y"":576,""dx"":-2,""dy"":25,""t"":7144},{""x"":958,""y"":563,""dx"":-13,""dy"":12,""t"":7178},{""x"":945,""y"":563,""dx"":-26,""dy"":12,""t"":7212},{""x"":952,""y"":572,""dx"":-19,""dy"":21,""t"":7243},{""x"":980,""y"":572,""dx"":9,""dy"":21,""t"":7281},{""x"":1014,""y"":598,""dx"":43,""dy"":47,""t"":7315},{""x"":1004,""y"":582,""dx"":33,""dy"":31,""t"":7348},{""x"":990,""y"":582,""dx"":19,""dy"":31,""t"":7383},{""x"":979,""y"":564,""dx"":8,""dy"":13,""t"":7417},{""x"":1003,""y"":568,""dx"":32,""dy"":17,""t"":7450},{""x"":980,""y"":546,""dx"":9,""dy"":-5,""t"":7485},{""x"":965,""y"":547,""dx"":-6,""dy"":-4,""t"":7518},{""x"":939,""y"":544,""dx"":-32,""dy"":-7,""t"":7552},{""x"":930,""y"":551,""dx"":-41,""dy"":0,""t"":7585},{""x"":925,""y"":525,""dx"":-46,""dy"":-26,""t"":7619},{""x"":917,""y"":506,""dx"":-54,""dy"":-45,""t"":7654},{""x"":925,""y"":496,""dx"":-46,""dy"":-55,""t"":7688},{""x"":921,""y"":522,""dx"":-50,""dy"":-29,""t"":7722},{""x"":924,""y"":513,""dx"":-47,""dy"":-38,""t"":7756},{""x"":929,""y"":526,""dx"":-42,""dy"":-25,""t"":7790},{""x"":917,""y"":502,""dx"":-54,""dy"":-49,""t"":7825},{""x"":916,""y"":524,""dx"":-55,""dy"":-27,""t"":7858},{""x"":918,""y"":523,""dx"":-53,""dy"":-28,""t"":7893},{""x"":920,""y"":518,""dx"":-51,""dy"":-33,""t"":7926},{""x"":928,""y"":528,""dx"":-43,""dy"":-23,""t"":7960},{""x"":929,""y"":543,""dx"":-42,""dy"":-8,""t"":7994},{""x"":969,""y"":542,""dx"":-2,""dy"":-9,""t"":8029},{""x"":1004,""y"":557,""dx"":33,""dy"":6,""t"":8062},{""x"":1028,""y"":553,""dx"":57,""dy"":2,""t"":8097},{""x"":1040,""y"":542,""dx"":69,""dy"":-9,""t"":8130},{""x"":1062,""y"":557,""dx"":91,""dy"":6,""t"":8164},{""x"":1069,""y"":550,""dx"":98,""dy"":-1,""t"":8198},{""x"":1069,""y"":546,""dx"":98,""dy"":-5,""t"":8232},{""x"":1089,""y"":541,""dx"":118,""dy"":-10,""t"":8267},{""x"":1098,""y"":535,""dx"":127,""dy"":-16,""t"":8300},{""x"":1101,""y"":557,""dx"":130,""dy"":6,""t"":8335},{""x"":1068,""y"":573,""dx"":97,""dy"":22,""t"":8368},{""x"":1040,""y"":559,""dx"":69,""dy"":8,""t"":8402},{""x"":1004,""y"":549,""dx"":33,""dy"":-2,""t"":8435},{""x"":978,""y"":537,""dx"":7,""dy"":-14,""t"":8470},{""x"":960,""y"":549,""dx"":-11,""dy"":-2,""t"":8505},{""x"":945,""y"":546,""dx"":-26,""dy"":-5,""t"":8538},{""x"":931,""y"":533,""dx"":-40,""dy"":-18,""t"":8573},{""x"":914,""y"":560,""dx"":-57,""dy"":9,""t"":8606},{""x"":917,""y"":543,""dx"":-54,""dy"":-8,""t"":8640},{""x"":916,""y"":544,""dx"":-55,""dy"":-7,""t"":8674},{""x"":924,""y"":536,""dx"":-47,""dy"":-15,""t"":8708},{""x"":912,""y"":533,""dx"":-59,""dy"":-18,""t"":8743},{""x"":917,""y"":556,""dx"":-54,""dy"":5,""t"":8776},{""x"":922,""y"":576,""dx"":-49,""dy"":25,""t"":8807},{""x"":922,""y"":542,""dx"":-49,""dy"":-9,""t"":8844},{""x"":919,""y"":542,""dx"":-52,""dy"":-9,""t"":8878},{""x"":908,""y"":551,""dx"":-63,""dy"":0,""t"":8912},{""x"":904,""y"":575,""dx"":-67,""dy"":24,""t"":8946},{""x"":911,""y"":584,""dx"":-60,""dy"":33,""t"":8979},{""x"":908,""y"":572,""dx"":-63,""dy"":21,""t"":9015}],[{""x"":662,""y"":599,""dx"":171,""dy"":-222,""t"":10034},{""x"":648,""y"":604,""dx"":157,""dy"":-217,""t"":10068},{""x"":618,""y"":576,""dx"":127,""dy"":-245,""t"":10102},{""x"":651,""y"":582,""dx"":160,""dy"":-239,""t"":10136},{""x"":613,""y"":562,""dx"":122,""dy"":-259,""t"":10169},{""x"":587,""y"":625,""dx"":96,""dy"":-196,""t"":10204},{""x"":585,""y"":600,""dx"":94,""dy"":-221,""t"":10238},{""x"":577,""y"":670,""dx"":86,""dy"":-151,""t"":10271},{""x"":531,""y"":695,""dx"":40,""dy"":-126,""t"":10306},{""x"":528,""y"":723,""dx"":37,""dy"":-98,""t"":10340},{""x"":511,""y"":692,""dx"":20,""dy"":-129,""t"":10374},{""x"":549,""y"":709,""dx"":58,""dy"":-112,""t"":10406},{""x"":589,""y"":757,""dx"":98,""dy"":-64,""t"":10442},{""x"":577,""y"":739,""dx"":86,""dy"":-82,""t"":10476},{""x"":547,""y"":698,""dx"":56,""dy"":-123,""t"":10511},{""x"":548,""y"":739,""dx"":57,""dy"":-82,""t"":10544},{""x"":540,""y"":712,""dx"":49,""dy"":-109,""t"":10578},{""x"":582,""y"":686,""dx"":91,""dy"":-135,""t"":10612},{""x"":601,""y"":681,""dx"":110,""dy"":-140,""t"":10648},{""x"":627,""y"":641,""dx"":136,""dy"":-180,""t"":10680},{""x"":608,""y"":664,""dx"":117,""dy"":-157,""t"":10715},{""x"":649,""y"":663,""dx"":158,""dy"":-158,""t"":10748},{""x"":663,""y"":670,""dx"":172,""dy"":-151,""t"":10782},{""x"":667,""y"":703,""dx"":176,""dy"":-118,""t"":10813},{""x"":661,""y"":698,""dx"":170,""dy"":-123,""t"":10850},{""x"":660,""y"":712,""dx"":169,""dy"":-109,""t"":10884},{""x"":674,""y"":721,""dx"":183,""dy"":-100,""t"":10918},{""x"":646,""y"":726,""dx"":155,""dy"":-95,""t"":10952},{""x"":646,""y"":725,""dx"":155,""dy"":-96,""t"":10986},{""x"":654,""y"":704,""dx"":163,""dy"":-117,""t"":11020},{""x"":659,""y"":686,""dx"":168,""dy"":-135,""t"":11055},{""x"":633,""y"":664,""dx"":142,""dy"":-157,""t"":11088},{""x"":625,""y"":641,""dx"":134,""dy"":-180,""t"":11122},{""x"":605,""y"":603,""dx"":114,""dy"":-218,""t"":11157},{""x"":577,""y"":627,""dx"":86,""dy"":-194,""t"":11190},{""x"":557,""y"":671,""dx"":66,""dy"":-150,""t"":11224},{""x"":543,""y"":668,""dx"":52,""dy"":-153,""t"":11258},{""x"":525,""y"":669,""dx"":34,""dy"":-152,""t"":11292},{""x"":483,""y"":707,""dx"":-8,""dy"":-114,""t"":11326},{""x"":473,""y"":745,""dx"":-18,""dy"":-76,""t"":11360},{""x"":486,""y"":761,""dx"":-5,""dy"":-60,""t"":11394},{""x"":481,""y"":781,""dx"":-10,""dy"":-40,""t"":11428},{""x"":488,""y"":805,""dx"":-3,""dy"":-16,""t"":11463},{""x"":504,""y"":760,""dx"":13,""dy"":-61,""t"":11496},{""x"":505,""y"":747,""dx"":14,""dy"":-74,""t"":11530},{""x"":511,""y"":742,""dx"":20,""dy"":-79,""t"":11564},{""x"":515,""y"":746,""dx"":24,""dy"":-75,""t"":11598},{""x"":519,""y"":703,""dx"":28,""dy"":-118,""t"":11632},{""x"":537,""y"":715,""dx"":46,""dy"":-106,""t"":11666},{""x"":593,""y"":705,""dx"":102,""dy"":-116,""t"":11701},{""x"":594,""y"":726,""dx"":103,""dy"":-95,""t"":11734},{""x"":632,""y"":682,""dx"":141,""dy"":-139,""t"":11768},{""x"":664,""y"":692,""dx"":173,""dy"":-129,""t"":11802},{""x"":700,""y"":670,""dx"":209,""dy"":-151,""t"":11836},{""x"":692,""y"":711,""dx"":201,""dy"":-110,""t"":11870},{""x"":692,""y"":723,""dx"":201,""dy"":-98,""t"":11904},{""x"":678,""y"":726,""dx"":187,""dy"":-95,""t"":11938},{""x"":694,""y"":745,""dx"":203,""dy"":-76,""t"":11973},{""x"":663,""y"":703,""dx"":172,""dy"":-118,""t"":12006}],[{""x"":1006,""y"":918,""dx"":-445,""dy"":97,""t"":13027},{""x"":1073,""y"":836,""dx"":-378,""dy"":15,""t"":13059},{""x"":1119,""y"":811,""dx"":-332,""dy"":-10,""t"":13095},{""x"":1189,""y"":793,""dx"":-262,""dy"":-28,""t"":13127},{""x"":1256,""y"":774,""dx"":-195,""dy"":-47,""t"":13162},{""x"":1304,""y"":767,""dx"":-147,""dy"":-54,""t"":13196},{""x"":1338,""y"":762,""dx"":-113,""dy"":-59,""t"":13229},{""x"":1351,""y"":751,""dx"":-100,""dy"":-70,""t"":13264},{""x"":1376,""y"":737,""dx"":-75,""dy"":-84,""t"":13298},{""x"":1391,""y"":735,""dx"":-60,""dy"":-86,""t"":13333},{""x"":1398,""y"":730,""dx"":-53,""dy"":-91,""t"":13366},{""x"":1404,""y"":724,""dx"":-47,""dy"":-97,""t"":13399},{""x"":1403,""y"":722,""dx"":-48,""dy"":-99,""t"":13435},{""x"":1390,""y"":727,""dx"":-61,""dy"":-94,""t"":13468},{""x"":1378,""y"":730,""dx"":-73,""dy"":-91,""t"":13502},{""x"":1366,""y"":708,""dx"":-85,""dy"":-113,""t"":13536},{""x"":1355,""y"":713,""dx"":-96,""dy"":-108,""t"":13571},{""x"":1350,""y"":723,""dx"":-101,""dy"":-98,""t"":13604},{""x"":1340,""y"":717,""dx"":-111,""dy"":-104,""t"":13638},{""x"":1345,""y"":727,""dx"":-106,""dy"":-94,""t"":13672},{""x"":1349,""y"":743,""dx"":-102,""dy"":-78,""t"":13706},{""x"":1341,""y"":735,""dx"":-110,""dy"":-86,""t"":13740},{""x"":1327,""y"":744,""dx"":-124,""dy"":-77,""t"":13775},{""x"":1332,""y"":742,""dx"":-119,""dy"":-79,""t"":13808},{""x"":1327,""y"":736,""dx"":-124,""dy"":-85,""t"":13842},{""x"":1318,""y"":705,""dx"":-133,""dy"":-116,""t"":13875},{""x"":1325,""y"":716,""dx"":-126,""dy"":-105,""t"":13910},{""x"":1323,""y"":728,""dx"":-128,""dy"":-93,""t"":13945},{""x"":1321,""y"":737,""dx"":-130,""dy"":-84,""t"":13976},{""x"":1324,""y"":756,""dx"":-127,""dy"":-65,""t"":14012},{""x"":1314,""y"":751,""dx"":-137,""dy"":-70,""t"":14045},{""x"":1299,""y"":742,""dx"":-152,""dy"":-79,""t"":14080},{""x"":1297,""y"":728,""dx"":-154,""dy"":-93,""t"":14113},{""x"":1291,""y"":721,""dx"":-160,""dy"":-100,""t"":14148},{""x"":1292,""y"":733,""dx"":-159,""dy"":-88,""t"":14182},{""x"":1293,""y"":739,""dx"":-158,""dy"":-82,""t"":14216},{""x"":1276,""y"":695,""dx"":-175,""dy"":-126,""t"":14251},{""x"":1289,""y"":686,""dx"":-162,""dy"":-135,""t"":14284},{""x"":1262,""y"":682,""dx"":-189,""dy"":-139,""t"":14318},{""x"":1248,""y"":671,""dx"":-203,""dy"":-150,""t"":14352},{""x"":1237,""y"":661,""dx"":-214,""dy"":-160,""t"":14383},{""x"":1226,""y"":676,""dx"":-225,""dy"":-145,""t"":14419},{""x"":1219,""y"":683,""dx"":-232,""dy"":-138,""t"":14454},{""x"":1242,""y"":679,""dx"":-209,""dy"":-142,""t"":14488},{""x"":1231,""y"":687,""dx"":-220,""dy"":-134,""t"":14522},{""x"":1218,""y"":689,""dx"":-233,""dy"":-132,""t"":14556},{""x"":1231,""y"":734,""dx"":-220,""dy"":-87,""t"":14590},{""x"":1226,""y"":741,""dx"":-225,""dy"":-80,""t"":14624},{""x"":1264,""y"":750,""dx"":-187,""dy"":-71,""t"":14659},{""x"":1258,""y"":769,""dx"":-193,""dy"":-52,""t"":14692},{""x"":1249,""y"":765,""dx"":-202,""dy"":-56,""t"":14727},{""x"":1235,""y"":763,""dx"":-216,""dy"":-58,""t"":14760},{""x"":1230,""y"":764,""dx"":-221,""dy"":-57,""t"":14794},{""x"":1219,""y"":760,""dx"":-232,""dy"":-61,""t"":14829},{""x"":1239,""y"":758,""dx"":-212,""dy"":-63,""t"":14862},{""x"":1213,""y"":755,""dx"":-238,""dy"":-66,""t"":14896},{""x"":1218,""y"":719,""dx"":-233,""dy"":-102,""t"":14930},{""x"":1226,""y"":721,""dx"":-225,""dy"":-100,""t"":14964},{""x"":1220,""y"":705,""dx"":-231,""dy"":-116,""t"":14998}]]","[100,66.10169491525424,100,54.23728813559322,54.23728813559322]","[{""x"":9.23728813559322,""y"":33.728813559322035,""r"":76.99655077206867},{""x"":-102.77966101694915,""y"":147.01694915254237,""r"":160.83721011810397},{""x"":-4.8474576271186445,""y"":-3.1186440677966103,""r"":49.39433224019487},{""x"":102.67796610169492,""y"":-129.47457627118644,""r"":70.26528505884704},{""x"":-168.27118644067798,""y"":-85.84745762711864,""r"":60.104106273383245}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
