"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","20592","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","20597","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","22206","0.0-2.0-0.0","","","","","1606","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","23638","0.0-2.0-1.0","","","","","1431","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","24197","0.0-3.0","","","","","558"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","31374","0.0-4.0","","","","","","","","","2176","","","","","","","","","","","","","","","",""
"","html-button-response","6","32382","0.0-5.0-0.0","","","","","1006","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","42463","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","43141","0.0-5.0-2.0","","","","","678","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","61157","0.0-5.0-3.0","","","","","","","","","","[[{""x"":373,""y"":457,""dx"":-118,""dy"":176,""t"":990},{""x"":375,""y"":449,""dx"":-116,""dy"":168,""t"":1022},{""x"":392,""y"":447,""dx"":-99,""dy"":166,""t"":1058},{""x"":386,""y"":459,""dx"":-105,""dy"":178,""t"":1092},{""x"":411,""y"":414,""dx"":-80,""dy"":133,""t"":1126},{""x"":406,""y"":385,""dx"":-85,""dy"":104,""t"":1159},{""x"":435,""y"":351,""dx"":-56,""dy"":70,""t"":1193},{""x"":444,""y"":346,""dx"":-47,""dy"":65,""t"":1228},{""x"":457,""y"":335,""dx"":-34,""dy"":54,""t"":1262},{""x"":468,""y"":307,""dx"":-23,""dy"":26,""t"":1296},{""x"":493,""y"":292,""dx"":2,""dy"":11,""t"":1330},{""x"":482,""y"":328,""dx"":-9,""dy"":47,""t"":1363},{""x"":484,""y"":342,""dx"":-7,""dy"":61,""t"":1398},{""x"":477,""y"":348,""dx"":-14,""dy"":67,""t"":1430},{""x"":466,""y"":374,""dx"":-25,""dy"":93,""t"":1465},{""x"":447,""y"":426,""dx"":-44,""dy"":145,""t"":1500},{""x"":444,""y"":415,""dx"":-47,""dy"":134,""t"":1533},{""x"":426,""y"":409,""dx"":-65,""dy"":128,""t"":1567},{""x"":428,""y"":430,""dx"":-63,""dy"":149,""t"":1602},{""x"":439,""y"":399,""dx"":-52,""dy"":118,""t"":1637},{""x"":420,""y"":415,""dx"":-71,""dy"":134,""t"":1670},{""x"":404,""y"":441,""dx"":-87,""dy"":160,""t"":1704},{""x"":408,""y"":466,""dx"":-83,""dy"":185,""t"":1738},{""x"":425,""y"":440,""dx"":-66,""dy"":159,""t"":1773},{""x"":449,""y"":410,""dx"":-42,""dy"":129,""t"":1806},{""x"":461,""y"":405,""dx"":-30,""dy"":124,""t"":1840},{""x"":456,""y"":370,""dx"":-35,""dy"":89,""t"":1873},{""x"":468,""y"":399,""dx"":-23,""dy"":118,""t"":1908},{""x"":468,""y"":367,""dx"":-23,""dy"":86,""t"":1942},{""x"":441,""y"":407,""dx"":-50,""dy"":126,""t"":1977},{""x"":462,""y"":406,""dx"":-29,""dy"":125,""t"":2010},{""x"":483,""y"":390,""dx"":-8,""dy"":109,""t"":2044},{""x"":487,""y"":366,""dx"":-4,""dy"":85,""t"":2078},{""x"":493,""y"":366,""dx"":2,""dy"":85,""t"":2112},{""x"":487,""y"":361,""dx"":-4,""dy"":80,""t"":2146},{""x"":480,""y"":356,""dx"":-11,""dy"":75,""t"":2179},{""x"":490,""y"":349,""dx"":-1,""dy"":68,""t"":2213},{""x"":481,""y"":345,""dx"":-10,""dy"":64,""t"":2248},{""x"":468,""y"":340,""dx"":-23,""dy"":59,""t"":2282},{""x"":471,""y"":353,""dx"":-20,""dy"":72,""t"":2316},{""x"":478,""y"":348,""dx"":-13,""dy"":67,""t"":2349},{""x"":458,""y"":372,""dx"":-33,""dy"":91,""t"":2383},{""x"":477,""y"":360,""dx"":-14,""dy"":79,""t"":2417},{""x"":482,""y"":348,""dx"":-9,""dy"":67,""t"":2453},{""x"":477,""y"":342,""dx"":-14,""dy"":61,""t"":2486},{""x"":475,""y"":388,""dx"":-16,""dy"":107,""t"":2520},{""x"":470,""y"":383,""dx"":-21,""dy"":102,""t"":2554},{""x"":465,""y"":379,""dx"":-26,""dy"":98,""t"":2585},{""x"":456,""y"":407,""dx"":-35,""dy"":126,""t"":2622},{""x"":462,""y"":390,""dx"":-29,""dy"":109,""t"":2656},{""x"":465,""y"":392,""dx"":-26,""dy"":111,""t"":2690},{""x"":470,""y"":398,""dx"":-21,""dy"":117,""t"":2724},{""x"":459,""y"":387,""dx"":-32,""dy"":106,""t"":2758},{""x"":475,""y"":386,""dx"":-16,""dy"":105,""t"":2792},{""x"":488,""y"":404,""dx"":-3,""dy"":123,""t"":2826},{""x"":485,""y"":393,""dx"":-6,""dy"":112,""t"":2860},{""x"":497,""y"":385,""dx"":6,""dy"":104,""t"":2893},{""x"":500,""y"":369,""dx"":9,""dy"":88,""t"":2928},{""x"":496,""y"":349,""dx"":5,""dy"":68,""t"":2962},{""x"":492,""y"":332,""dx"":1,""dy"":51,""t"":2994}],[{""x"":1613,""y"":315,""dx"":162,""dy"":34,""t"":4016},{""x"":1571,""y"":308,""dx"":120,""dy"":27,""t"":4050},{""x"":1531,""y"":307,""dx"":80,""dy"":26,""t"":4083},{""x"":1499,""y"":321,""dx"":48,""dy"":40,""t"":4118},{""x"":1477,""y"":304,""dx"":26,""dy"":23,""t"":4152},{""x"":1457,""y"":296,""dx"":6,""dy"":15,""t"":4186},{""x"":1437,""y"":310,""dx"":-14,""dy"":29,""t"":4220},{""x"":1446,""y"":339,""dx"":-5,""dy"":58,""t"":4254},{""x"":1443,""y"":374,""dx"":-8,""dy"":93,""t"":4288},{""x"":1444,""y"":404,""dx"":-7,""dy"":123,""t"":4322},{""x"":1473,""y"":393,""dx"":22,""dy"":112,""t"":4356},{""x"":1493,""y"":397,""dx"":42,""dy"":116,""t"":4390},{""x"":1489,""y"":403,""dx"":38,""dy"":122,""t"":4425},{""x"":1497,""y"":450,""dx"":46,""dy"":169,""t"":4459},{""x"":1486,""y"":444,""dx"":35,""dy"":163,""t"":4491},{""x"":1506,""y"":404,""dx"":55,""dy"":123,""t"":4526},{""x"":1501,""y"":424,""dx"":50,""dy"":143,""t"":4560},{""x"":1497,""y"":441,""dx"":46,""dy"":160,""t"":4592},{""x"":1487,""y"":445,""dx"":36,""dy"":164,""t"":4627},{""x"":1494,""y"":417,""dx"":43,""dy"":136,""t"":4662},{""x"":1495,""y"":415,""dx"":44,""dy"":134,""t"":4695},{""x"":1503,""y"":413,""dx"":52,""dy"":132,""t"":4730},{""x"":1514,""y"":424,""dx"":63,""dy"":143,""t"":4764},{""x"":1533,""y"":418,""dx"":82,""dy"":137,""t"":4799},{""x"":1564,""y"":395,""dx"":113,""dy"":114,""t"":4832},{""x"":1557,""y"":417,""dx"":106,""dy"":136,""t"":4866},{""x"":1575,""y"":430,""dx"":124,""dy"":149,""t"":4900},{""x"":1559,""y"":467,""dx"":108,""dy"":186,""t"":4933},{""x"":1533,""y"":451,""dx"":82,""dy"":170,""t"":4968},{""x"":1539,""y"":410,""dx"":88,""dy"":129,""t"":4999},{""x"":1530,""y"":346,""dx"":79,""dy"":65,""t"":5036},{""x"":1529,""y"":376,""dx"":78,""dy"":95,""t"":5070},{""x"":1493,""y"":366,""dx"":42,""dy"":85,""t"":5104},{""x"":1480,""y"":329,""dx"":29,""dy"":48,""t"":5139},{""x"":1461,""y"":365,""dx"":10,""dy"":84,""t"":5172},{""x"":1499,""y"":323,""dx"":48,""dy"":42,""t"":5206},{""x"":1506,""y"":286,""dx"":55,""dy"":5,""t"":5240},{""x"":1520,""y"":277,""dx"":69,""dy"":-4,""t"":5274},{""x"":1497,""y"":309,""dx"":46,""dy"":28,""t"":5308},{""x"":1484,""y"":328,""dx"":33,""dy"":47,""t"":5342},{""x"":1476,""y"":357,""dx"":25,""dy"":76,""t"":5375},{""x"":1492,""y"":330,""dx"":41,""dy"":49,""t"":5410},{""x"":1481,""y"":323,""dx"":30,""dy"":42,""t"":5444},{""x"":1478,""y"":356,""dx"":27,""dy"":75,""t"":5477},{""x"":1481,""y"":335,""dx"":30,""dy"":54,""t"":5512},{""x"":1474,""y"":344,""dx"":23,""dy"":63,""t"":5546},{""x"":1480,""y"":320,""dx"":29,""dy"":39,""t"":5580},{""x"":1504,""y"":335,""dx"":53,""dy"":54,""t"":5614},{""x"":1514,""y"":332,""dx"":63,""dy"":51,""t"":5648},{""x"":1506,""y"":377,""dx"":55,""dy"":96,""t"":5683},{""x"":1366,""y"":463,""dx"":-85,""dy"":182,""t"":5716},{""x"":1243,""y"":516,""dx"":-208,""dy"":235,""t"":5750},{""x"":1173,""y"":561,""dx"":-278,""dy"":280,""t"":5783},{""x"":1123,""y"":618,""dx"":-328,""dy"":337,""t"":5822},{""x"":1143,""y"":616,""dx"":-308,""dy"":335,""t"":5852},{""x"":1209,""y"":648,""dx"":-242,""dy"":367,""t"":5886},{""x"":1288,""y"":625,""dx"":-163,""dy"":344,""t"":5919},{""x"":1342,""y"":588,""dx"":-109,""dy"":307,""t"":5953},{""x"":1378,""y"":526,""dx"":-73,""dy"":245,""t"":5988}],[{""x"":944,""y"":577,""dx"":-27,""dy"":26,""t"":7008},{""x"":980,""y"":549,""dx"":9,""dy"":-2,""t"":7042},{""x"":995,""y"":579,""dx"":24,""dy"":28,""t"":7076},{""x"":1006,""y"":598,""dx"":35,""dy"":47,""t"":7110},{""x"":996,""y"":608,""dx"":25,""dy"":57,""t"":7144},{""x"":988,""y"":608,""dx"":17,""dy"":57,""t"":7178},{""x"":981,""y"":610,""dx"":10,""dy"":59,""t"":7212},{""x"":954,""y"":627,""dx"":-17,""dy"":76,""t"":7246},{""x"":944,""y"":633,""dx"":-27,""dy"":82,""t"":7280},{""x"":936,""y"":659,""dx"":-35,""dy"":108,""t"":7314},{""x"":935,""y"":664,""dx"":-36,""dy"":113,""t"":7347},{""x"":934,""y"":630,""dx"":-37,""dy"":79,""t"":7382},{""x"":928,""y"":602,""dx"":-43,""dy"":51,""t"":7416},{""x"":912,""y"":594,""dx"":-59,""dy"":43,""t"":7450},{""x"":902,""y"":557,""dx"":-69,""dy"":6,""t"":7483},{""x"":937,""y"":559,""dx"":-34,""dy"":8,""t"":7518},{""x"":956,""y"":552,""dx"":-15,""dy"":1,""t"":7552},{""x"":980,""y"":547,""dx"":9,""dy"":-4,""t"":7586},{""x"":1002,""y"":549,""dx"":31,""dy"":-2,""t"":7621},{""x"":981,""y"":527,""dx"":10,""dy"":-24,""t"":7654},{""x"":969,""y"":537,""dx"":-2,""dy"":-14,""t"":7688},{""x"":953,""y"":568,""dx"":-18,""dy"":17,""t"":7721},{""x"":928,""y"":571,""dx"":-43,""dy"":20,""t"":7754},{""x"":903,""y"":554,""dx"":-68,""dy"":3,""t"":7790},{""x"":907,""y"":556,""dx"":-64,""dy"":5,""t"":7824},{""x"":890,""y"":553,""dx"":-81,""dy"":2,""t"":7857},{""x"":891,""y"":539,""dx"":-80,""dy"":-12,""t"":7892},{""x"":908,""y"":561,""dx"":-63,""dy"":10,""t"":7926},{""x"":894,""y"":563,""dx"":-77,""dy"":12,""t"":7959},{""x"":941,""y"":563,""dx"":-30,""dy"":12,""t"":7995},{""x"":965,""y"":567,""dx"":-6,""dy"":16,""t"":8028},{""x"":996,""y"":554,""dx"":25,""dy"":3,""t"":8062},{""x"":1013,""y"":581,""dx"":42,""dy"":30,""t"":8096},{""x"":1026,""y"":603,""dx"":55,""dy"":52,""t"":8129},{""x"":1037,""y"":602,""dx"":66,""dy"":51,""t"":8164},{""x"":1023,""y"":599,""dx"":52,""dy"":48,""t"":8198},{""x"":1018,""y"":622,""dx"":47,""dy"":71,""t"":8232},{""x"":988,""y"":614,""dx"":17,""dy"":63,""t"":8265},{""x"":959,""y"":611,""dx"":-12,""dy"":60,""t"":8300},{""x"":953,""y"":610,""dx"":-18,""dy"":59,""t"":8333},{""x"":938,""y"":602,""dx"":-33,""dy"":51,""t"":8369},{""x"":945,""y"":590,""dx"":-26,""dy"":39,""t"":8403},{""x"":928,""y"":576,""dx"":-43,""dy"":25,""t"":8437},{""x"":913,""y"":567,""dx"":-58,""dy"":16,""t"":8469},{""x"":909,""y"":567,""dx"":-62,""dy"":16,""t"":8504},{""x"":902,""y"":591,""dx"":-69,""dy"":40,""t"":8538},{""x"":903,""y"":550,""dx"":-68,""dy"":-1,""t"":8572},{""x"":911,""y"":591,""dx"":-60,""dy"":40,""t"":8606},{""x"":909,""y"":591,""dx"":-62,""dy"":40,""t"":8640},{""x"":894,""y"":597,""dx"":-77,""dy"":46,""t"":8674},{""x"":890,""y"":592,""dx"":-81,""dy"":41,""t"":8707},{""x"":875,""y"":596,""dx"":-96,""dy"":45,""t"":8742},{""x"":886,""y"":603,""dx"":-85,""dy"":52,""t"":8776},{""x"":883,""y"":613,""dx"":-88,""dy"":62,""t"":8810},{""x"":873,""y"":593,""dx"":-98,""dy"":42,""t"":8844},{""x"":861,""y"":596,""dx"":-110,""dy"":45,""t"":8878},{""x"":854,""y"":639,""dx"":-117,""dy"":88,""t"":8912},{""x"":867,""y"":657,""dx"":-104,""dy"":106,""t"":8947},{""x"":869,""y"":662,""dx"":-102,""dy"":111,""t"":8980},{""x"":883,""y"":678,""dx"":-88,""dy"":127,""t"":9015}],[{""x"":668,""y"":686,""dx"":177,""dy"":-135,""t"":10033},{""x"":648,""y"":710,""dx"":157,""dy"":-111,""t"":10067},{""x"":617,""y"":738,""dx"":126,""dy"":-83,""t"":10102},{""x"":589,""y"":764,""dx"":98,""dy"":-57,""t"":10134},{""x"":596,""y"":752,""dx"":105,""dy"":-69,""t"":10171},{""x"":576,""y"":745,""dx"":85,""dy"":-76,""t"":10204},{""x"":568,""y"":732,""dx"":77,""dy"":-89,""t"":10238},{""x"":571,""y"":736,""dx"":80,""dy"":-85,""t"":10272},{""x"":572,""y"":759,""dx"":81,""dy"":-62,""t"":10305},{""x"":585,""y"":740,""dx"":94,""dy"":-81,""t"":10340},{""x"":569,""y"":737,""dx"":78,""dy"":-84,""t"":10374},{""x"":585,""y"":769,""dx"":94,""dy"":-52,""t"":10408},{""x"":582,""y"":762,""dx"":91,""dy"":-59,""t"":10443},{""x"":598,""y"":783,""dx"":107,""dy"":-38,""t"":10476},{""x"":571,""y"":763,""dx"":80,""dy"":-58,""t"":10510},{""x"":553,""y"":778,""dx"":62,""dy"":-43,""t"":10544},{""x"":586,""y"":777,""dx"":95,""dy"":-44,""t"":10578},{""x"":598,""y"":781,""dx"":107,""dy"":-40,""t"":10612},{""x"":636,""y"":783,""dx"":145,""dy"":-38,""t"":10645},{""x"":641,""y"":767,""dx"":150,""dy"":-54,""t"":10680},{""x"":622,""y"":771,""dx"":131,""dy"":-50,""t"":10714},{""x"":674,""y"":755,""dx"":183,""dy"":-66,""t"":10748},{""x"":643,""y"":728,""dx"":152,""dy"":-93,""t"":10782},{""x"":628,""y"":734,""dx"":137,""dy"":-87,""t"":10816},{""x"":672,""y"":719,""dx"":181,""dy"":-102,""t"":10851},{""x"":666,""y"":737,""dx"":175,""dy"":-84,""t"":10883},{""x"":641,""y"":773,""dx"":150,""dy"":-48,""t"":10918},{""x"":654,""y"":768,""dx"":163,""dy"":-53,""t"":10951},{""x"":617,""y"":777,""dx"":126,""dy"":-44,""t"":10986},{""x"":655,""y"":771,""dx"":164,""dy"":-50,""t"":11019},{""x"":632,""y"":759,""dx"":141,""dy"":-62,""t"":11054},{""x"":634,""y"":757,""dx"":143,""dy"":-64,""t"":11087},{""x"":605,""y"":774,""dx"":114,""dy"":-47,""t"":11123},{""x"":607,""y"":799,""dx"":116,""dy"":-22,""t"":11156},{""x"":615,""y"":768,""dx"":124,""dy"":-53,""t"":11190},{""x"":591,""y"":765,""dx"":100,""dy"":-56,""t"":11224},{""x"":590,""y"":748,""dx"":99,""dy"":-73,""t"":11258},{""x"":595,""y"":765,""dx"":104,""dy"":-56,""t"":11292},{""x"":600,""y"":780,""dx"":109,""dy"":-41,""t"":11323},{""x"":637,""y"":755,""dx"":146,""dy"":-66,""t"":11360},{""x"":654,""y"":767,""dx"":163,""dy"":-54,""t"":11394},{""x"":621,""y"":791,""dx"":130,""dy"":-30,""t"":11428},{""x"":660,""y"":809,""dx"":169,""dy"":-12,""t"":11462},{""x"":705,""y"":788,""dx"":214,""dy"":-33,""t"":11496},{""x"":698,""y"":780,""dx"":207,""dy"":-41,""t"":11531},{""x"":712,""y"":792,""dx"":221,""dy"":-29,""t"":11564},{""x"":694,""y"":777,""dx"":203,""dy"":-44,""t"":11598},{""x"":679,""y"":754,""dx"":188,""dy"":-67,""t"":11632},{""x"":621,""y"":729,""dx"":130,""dy"":-92,""t"":11667},{""x"":651,""y"":705,""dx"":160,""dy"":-116,""t"":11700},{""x"":646,""y"":704,""dx"":155,""dy"":-117,""t"":11731},{""x"":691,""y"":703,""dx"":200,""dy"":-118,""t"":11767},{""x"":641,""y"":715,""dx"":150,""dy"":-106,""t"":11801},{""x"":677,""y"":706,""dx"":186,""dy"":-115,""t"":11836},{""x"":620,""y"":737,""dx"":129,""dy"":-84,""t"":11871},{""x"":587,""y"":773,""dx"":96,""dy"":-48,""t"":11904},{""x"":614,""y"":781,""dx"":123,""dy"":-40,""t"":11937},{""x"":621,""y"":771,""dx"":130,""dy"":-50,""t"":11972},{""x"":639,""y"":761,""dx"":148,""dy"":-60,""t"":12005},{""x"":615,""y"":758,""dx"":124,""dy"":-63,""t"":12039}],[{""x"":1422,""y"":697,""dx"":-29,""dy"":-124,""t"":13060},{""x"":1438,""y"":727,""dx"":-13,""dy"":-94,""t"":13094},{""x"":1430,""y"":737,""dx"":-21,""dy"":-84,""t"":13127},{""x"":1408,""y"":750,""dx"":-43,""dy"":-71,""t"":13163},{""x"":1381,""y"":757,""dx"":-70,""dy"":-64,""t"":13196},{""x"":1345,""y"":737,""dx"":-106,""dy"":-84,""t"":13230},{""x"":1360,""y"":752,""dx"":-91,""dy"":-69,""t"":13264},{""x"":1374,""y"":765,""dx"":-77,""dy"":-56,""t"":13296},{""x"":1359,""y"":755,""dx"":-92,""dy"":-66,""t"":13333},{""x"":1351,""y"":745,""dx"":-100,""dy"":-76,""t"":13366},{""x"":1348,""y"":740,""dx"":-103,""dy"":-81,""t"":13400},{""x"":1353,""y"":739,""dx"":-98,""dy"":-82,""t"":13433},{""x"":1349,""y"":722,""dx"":-102,""dy"":-99,""t"":13468},{""x"":1342,""y"":703,""dx"":-109,""dy"":-118,""t"":13502},{""x"":1359,""y"":710,""dx"":-92,""dy"":-111,""t"":13536},{""x"":1353,""y"":732,""dx"":-98,""dy"":-89,""t"":13569},{""x"":1347,""y"":775,""dx"":-104,""dy"":-46,""t"":13604},{""x"":1383,""y"":773,""dx"":-68,""dy"":-48,""t"":13637},{""x"":1369,""y"":790,""dx"":-82,""dy"":-31,""t"":13672},{""x"":1356,""y"":804,""dx"":-95,""dy"":-17,""t"":13703},{""x"":1350,""y"":785,""dx"":-101,""dy"":-36,""t"":13740},{""x"":1382,""y"":776,""dx"":-69,""dy"":-45,""t"":13773},{""x"":1393,""y"":797,""dx"":-58,""dy"":-24,""t"":13808},{""x"":1409,""y"":775,""dx"":-42,""dy"":-46,""t"":13842},{""x"":1408,""y"":803,""dx"":-43,""dy"":-18,""t"":13875},{""x"":1399,""y"":788,""dx"":-52,""dy"":-33,""t"":13909},{""x"":1389,""y"":811,""dx"":-62,""dy"":-10,""t"":13944},{""x"":1365,""y"":820,""dx"":-86,""dy"":-1,""t"":13978},{""x"":1347,""y"":822,""dx"":-104,""dy"":1,""t"":14012},{""x"":1339,""y"":794,""dx"":-112,""dy"":-27,""t"":14046},{""x"":1314,""y"":816,""dx"":-137,""dy"":-5,""t"":14080},{""x"":1317,""y"":783,""dx"":-134,""dy"":-38,""t"":14114},{""x"":1324,""y"":778,""dx"":-127,""dy"":-43,""t"":14148},{""x"":1335,""y"":757,""dx"":-116,""dy"":-64,""t"":14182},{""x"":1333,""y"":771,""dx"":-118,""dy"":-50,""t"":14216},{""x"":1322,""y"":766,""dx"":-129,""dy"":-55,""t"":14249},{""x"":1333,""y"":751,""dx"":-118,""dy"":-70,""t"":14284},{""x"":1345,""y"":733,""dx"":-106,""dy"":-88,""t"":14317},{""x"":1358,""y"":734,""dx"":-93,""dy"":-87,""t"":14352},{""x"":1357,""y"":740,""dx"":-94,""dy"":-81,""t"":14386},{""x"":1364,""y"":728,""dx"":-87,""dy"":-93,""t"":14420},{""x"":1349,""y"":693,""dx"":-102,""dy"":-128,""t"":14454},{""x"":1334,""y"":689,""dx"":-117,""dy"":-132,""t"":14488},{""x"":1339,""y"":687,""dx"":-112,""dy"":-134,""t"":14522},{""x"":1338,""y"":672,""dx"":-113,""dy"":-149,""t"":14556},{""x"":1335,""y"":676,""dx"":-116,""dy"":-145,""t"":14589},{""x"":1316,""y"":665,""dx"":-135,""dy"":-156,""t"":14624},{""x"":1325,""y"":646,""dx"":-126,""dy"":-175,""t"":14659},{""x"":1341,""y"":650,""dx"":-110,""dy"":-171,""t"":14692},{""x"":1323,""y"":645,""dx"":-128,""dy"":-176,""t"":14726},{""x"":1324,""y"":669,""dx"":-127,""dy"":-152,""t"":14760},{""x"":1308,""y"":667,""dx"":-143,""dy"":-154,""t"":14794},{""x"":1289,""y"":693,""dx"":-162,""dy"":-128,""t"":14828},{""x"":1289,""y"":694,""dx"":-162,""dy"":-127,""t"":14862},{""x"":1290,""y"":695,""dx"":-161,""dy"":-126,""t"":14894},{""x"":1328,""y"":723,""dx"":-123,""dy"":-98,""t"":14930},{""x"":1328,""y"":749,""dx"":-123,""dy"":-72,""t"":14964},{""x"":1311,""y"":755,""dx"":-140,""dy"":-66,""t"":14997},{""x"":1289,""y"":744,""dx"":-162,""dy"":-77,""t"":15032}]]","[93.33333333333333,83.05084745762711,100,86.66666666666667,86.4406779661017]","[{""x"":-33.3,""y"":101.95,""r"":58.869731259549084},{""x"":12.779661016949152,""y"":119.1864406779661,""r"":76.5960032650106},{""x"":-33.56666666666667,""y"":39.13333333333333,""r"":77.65224233500794},{""x"":134.55,""y"":-64.9,""r"":56.64637065330724},{""x"":-100.72881355932203,""y"":-81.16949152542372,""r"":53.37126661389322}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
