"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","1698","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","6038","0.0-1.0-0.0","4338","{""name"":""wfy"",""age"":""24""}","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","7870","0.0-1.0-1.0","1831","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","12074","0.0-2.0","","","","2124","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","12694","0.0-3.0-0.0","618","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","23447","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","25478","0.0-3.0-2.0","2030","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","42970","0.0-3.0-3.0","","","","","","[[{""x"":581,""y"":272,""dx"":90,""dy"":-9,""t"":990},{""x"":579,""y"":276,""dx"":88,""dy"":-5,""t"":1024},{""x"":577,""y"":278,""dx"":86,""dy"":-3,""t"":1056},{""x"":574,""y"":267,""dx"":83,""dy"":-14,""t"":1091},{""x"":590,""y"":272,""dx"":99,""dy"":-9,""t"":1126},{""x"":560,""y"":247,""dx"":69,""dy"":-34,""t"":1161},{""x"":555,""y"":256,""dx"":64,""dy"":-25,""t"":1194},{""x"":547,""y"":252,""dx"":56,""dy"":-29,""t"":1227},{""x"":551,""y"":237,""dx"":60,""dy"":-44,""t"":1262},{""x"":546,""y"":226,""dx"":55,""dy"":-55,""t"":1295},{""x"":563,""y"":218,""dx"":72,""dy"":-63,""t"":1330},{""x"":559,""y"":196,""dx"":68,""dy"":-85,""t"":1364},{""x"":569,""y"":210,""dx"":78,""dy"":-71,""t"":1398},{""x"":579,""y"":223,""dx"":88,""dy"":-58,""t"":1433},{""x"":603,""y"":235,""dx"":112,""dy"":-46,""t"":1464},{""x"":618,""y"":252,""dx"":127,""dy"":-29,""t"":1500},{""x"":604,""y"":280,""dx"":113,""dy"":-1,""t"":1534},{""x"":597,""y"":267,""dx"":106,""dy"":-14,""t"":1568},{""x"":591,""y"":275,""dx"":100,""dy"":-6,""t"":1602},{""x"":594,""y"":288,""dx"":103,""dy"":7,""t"":1636},{""x"":580,""y"":315,""dx"":89,""dy"":34,""t"":1671},{""x"":572,""y"":310,""dx"":81,""dy"":29,""t"":1704},{""x"":572,""y"":312,""dx"":81,""dy"":31,""t"":1737},{""x"":565,""y"":313,""dx"":74,""dy"":32,""t"":1771},{""x"":560,""y"":329,""dx"":69,""dy"":48,""t"":1805},{""x"":574,""y"":324,""dx"":83,""dy"":43,""t"":1840},{""x"":574,""y"":352,""dx"":83,""dy"":71,""t"":1873},{""x"":587,""y"":342,""dx"":96,""dy"":61,""t"":1907},{""x"":594,""y"":347,""dx"":103,""dy"":66,""t"":1941},{""x"":578,""y"":336,""dx"":87,""dy"":55,""t"":1975},{""x"":586,""y"":348,""dx"":95,""dy"":67,""t"":2010},{""x"":567,""y"":330,""dx"":76,""dy"":49,""t"":2043},{""x"":552,""y"":311,""dx"":61,""dy"":30,""t"":2078},{""x"":551,""y"":305,""dx"":60,""dy"":24,""t"":2111},{""x"":537,""y"":292,""dx"":46,""dy"":11,""t"":2146},{""x"":540,""y"":279,""dx"":49,""dy"":-2,""t"":2180},{""x"":540,""y"":272,""dx"":49,""dy"":-9,""t"":2214},{""x"":537,""y"":274,""dx"":46,""dy"":-7,""t"":2248},{""x"":530,""y"":269,""dx"":39,""dy"":-12,""t"":2281},{""x"":514,""y"":281,""dx"":23,""dy"":0,""t"":2316},{""x"":516,""y"":260,""dx"":25,""dy"":-21,""t"":2349},{""x"":497,""y"":257,""dx"":6,""dy"":-24,""t"":2384},{""x"":479,""y"":249,""dx"":-12,""dy"":-32,""t"":2418},{""x"":470,""y"":252,""dx"":-21,""dy"":-29,""t"":2452},{""x"":465,""y"":248,""dx"":-26,""dy"":-33,""t"":2486},{""x"":468,""y"":245,""dx"":-23,""dy"":-36,""t"":2520},{""x"":475,""y"":232,""dx"":-16,""dy"":-49,""t"":2553},{""x"":479,""y"":225,""dx"":-12,""dy"":-56,""t"":2588},{""x"":490,""y"":229,""dx"":-1,""dy"":-52,""t"":2621},{""x"":501,""y"":232,""dx"":10,""dy"":-49,""t"":2653},{""x"":535,""y"":270,""dx"":44,""dy"":-11,""t"":2689},{""x"":546,""y"":286,""dx"":55,""dy"":5,""t"":2723},{""x"":563,""y"":311,""dx"":72,""dy"":30,""t"":2757},{""x"":569,""y"":298,""dx"":78,""dy"":17,""t"":2791},{""x"":567,""y"":289,""dx"":76,""dy"":8,""t"":2826},{""x"":559,""y"":289,""dx"":68,""dy"":8,""t"":2860},{""x"":561,""y"":284,""dx"":70,""dy"":3,""t"":2895},{""x"":555,""y"":293,""dx"":64,""dy"":12,""t"":2928},{""x"":558,""y"":291,""dx"":67,""dy"":10,""t"":2962}],[{""x"":552,""y"":785,""dx"":61,""dy"":-36,""t"":4016},{""x"":564,""y"":794,""dx"":73,""dy"":-27,""t"":4049},{""x"":563,""y"":799,""dx"":72,""dy"":-22,""t"":4083},{""x"":518,""y"":776,""dx"":27,""dy"":-45,""t"":4118},{""x"":514,""y"":748,""dx"":23,""dy"":-73,""t"":4151},{""x"":501,""y"":740,""dx"":10,""dy"":-81,""t"":4186},{""x"":509,""y"":704,""dx"":18,""dy"":-117,""t"":4221},{""x"":519,""y"":723,""dx"":28,""dy"":-98,""t"":4255},{""x"":498,""y"":722,""dx"":7,""dy"":-99,""t"":4288},{""x"":502,""y"":741,""dx"":11,""dy"":-80,""t"":4323},{""x"":513,""y"":755,""dx"":22,""dy"":-66,""t"":4356},{""x"":529,""y"":758,""dx"":38,""dy"":-63,""t"":4390},{""x"":530,""y"":778,""dx"":39,""dy"":-43,""t"":4424},{""x"":535,""y"":780,""dx"":44,""dy"":-41,""t"":4458},{""x"":548,""y"":785,""dx"":57,""dy"":-36,""t"":4491},{""x"":544,""y"":790,""dx"":53,""dy"":-31,""t"":4525},{""x"":552,""y"":771,""dx"":61,""dy"":-50,""t"":4560},{""x"":553,""y"":785,""dx"":62,""dy"":-36,""t"":4593},{""x"":553,""y"":797,""dx"":62,""dy"":-24,""t"":4626},{""x"":552,""y"":806,""dx"":61,""dy"":-15,""t"":4662},{""x"":565,""y"":813,""dx"":74,""dy"":-8,""t"":4695},{""x"":571,""y"":822,""dx"":80,""dy"":1,""t"":4730},{""x"":565,""y"":826,""dx"":74,""dy"":5,""t"":4764},{""x"":567,""y"":825,""dx"":76,""dy"":4,""t"":4798},{""x"":559,""y"":831,""dx"":68,""dy"":10,""t"":4831},{""x"":562,""y"":817,""dx"":71,""dy"":-4,""t"":4866},{""x"":563,""y"":816,""dx"":72,""dy"":-5,""t"":4899},{""x"":570,""y"":801,""dx"":79,""dy"":-20,""t"":4934},{""x"":575,""y"":794,""dx"":84,""dy"":-27,""t"":4968},{""x"":593,""y"":753,""dx"":102,""dy"":-68,""t"":5002},{""x"":589,""y"":767,""dx"":98,""dy"":-54,""t"":5036},{""x"":594,""y"":745,""dx"":103,""dy"":-76,""t"":5069},{""x"":590,""y"":754,""dx"":99,""dy"":-67,""t"":5104},{""x"":596,""y"":745,""dx"":105,""dy"":-76,""t"":5137},{""x"":594,""y"":748,""dx"":103,""dy"":-73,""t"":5171},{""x"":600,""y"":742,""dx"":109,""dy"":-79,""t"":5205},{""x"":595,""y"":727,""dx"":104,""dy"":-94,""t"":5239},{""x"":596,""y"":716,""dx"":105,""dy"":-105,""t"":5273},{""x"":600,""y"":706,""dx"":109,""dy"":-115,""t"":5307},{""x"":598,""y"":699,""dx"":107,""dy"":-122,""t"":5341},{""x"":593,""y"":694,""dx"":102,""dy"":-127,""t"":5376},{""x"":581,""y"":712,""dx"":90,""dy"":-109,""t"":5409},{""x"":560,""y"":716,""dx"":69,""dy"":-105,""t"":5443},{""x"":586,""y"":689,""dx"":95,""dy"":-132,""t"":5478},{""x"":563,""y"":717,""dx"":72,""dy"":-104,""t"":5512},{""x"":554,""y"":708,""dx"":63,""dy"":-113,""t"":5545},{""x"":550,""y"":723,""dx"":59,""dy"":-98,""t"":5579},{""x"":552,""y"":707,""dx"":61,""dy"":-114,""t"":5615},{""x"":539,""y"":732,""dx"":48,""dy"":-89,""t"":5648},{""x"":528,""y"":749,""dx"":37,""dy"":-72,""t"":5681},{""x"":511,""y"":767,""dx"":20,""dy"":-54,""t"":5716},{""x"":531,""y"":752,""dx"":40,""dy"":-69,""t"":5750},{""x"":530,""y"":768,""dx"":39,""dy"":-53,""t"":5784},{""x"":516,""y"":775,""dx"":25,""dy"":-46,""t"":5818},{""x"":526,""y"":760,""dx"":35,""dy"":-61,""t"":5852},{""x"":542,""y"":753,""dx"":51,""dy"":-68,""t"":5886},{""x"":546,""y"":742,""dx"":55,""dy"":-79,""t"":5920},{""x"":553,""y"":737,""dx"":62,""dy"":-84,""t"":5953},{""x"":568,""y"":735,""dx"":77,""dy"":-86,""t"":5988}],[{""x"":1076,""y"":577,""dx"":105,""dy"":26,""t"":7008},{""x"":1067,""y"":570,""dx"":96,""dy"":19,""t"":7041},{""x"":1074,""y"":587,""dx"":103,""dy"":36,""t"":7076},{""x"":1073,""y"":594,""dx"":102,""dy"":43,""t"":7111},{""x"":1069,""y"":578,""dx"":98,""dy"":27,""t"":7144},{""x"":1079,""y"":590,""dx"":108,""dy"":39,""t"":7177},{""x"":1074,""y"":607,""dx"":103,""dy"":56,""t"":7211},{""x"":1059,""y"":585,""dx"":88,""dy"":34,""t"":7246},{""x"":1057,""y"":608,""dx"":86,""dy"":57,""t"":7279},{""x"":1048,""y"":598,""dx"":77,""dy"":47,""t"":7313},{""x"":1033,""y"":587,""dx"":62,""dy"":36,""t"":7347},{""x"":1034,""y"":616,""dx"":63,""dy"":65,""t"":7382},{""x"":1028,""y"":597,""dx"":57,""dy"":46,""t"":7416},{""x"":1031,""y"":551,""dx"":60,""dy"":0,""t"":7449},{""x"":1035,""y"":546,""dx"":64,""dy"":-5,""t"":7484},{""x"":1037,""y"":558,""dx"":66,""dy"":7,""t"":7519},{""x"":1043,""y"":522,""dx"":72,""dy"":-29,""t"":7553},{""x"":1061,""y"":533,""dx"":90,""dy"":-18,""t"":7586},{""x"":1059,""y"":503,""dx"":88,""dy"":-48,""t"":7620},{""x"":1069,""y"":525,""dx"":98,""dy"":-26,""t"":7654},{""x"":1062,""y"":488,""dx"":91,""dy"":-63,""t"":7687},{""x"":1065,""y"":509,""dx"":94,""dy"":-42,""t"":7722},{""x"":1076,""y"":513,""dx"":105,""dy"":-38,""t"":7756},{""x"":1073,""y"":531,""dx"":102,""dy"":-20,""t"":7790},{""x"":1067,""y"":537,""dx"":96,""dy"":-14,""t"":7823},{""x"":1055,""y"":546,""dx"":84,""dy"":-5,""t"":7858},{""x"":1050,""y"":552,""dx"":79,""dy"":1,""t"":7892},{""x"":1046,""y"":567,""dx"":75,""dy"":16,""t"":7926},{""x"":1047,""y"":576,""dx"":76,""dy"":25,""t"":7961},{""x"":1058,""y"":596,""dx"":87,""dy"":45,""t"":7994},{""x"":1048,""y"":600,""dx"":77,""dy"":49,""t"":8027},{""x"":1051,""y"":605,""dx"":80,""dy"":54,""t"":8062},{""x"":1050,""y"":596,""dx"":79,""dy"":45,""t"":8096},{""x"":1045,""y"":564,""dx"":74,""dy"":13,""t"":8130},{""x"":1037,""y"":571,""dx"":66,""dy"":20,""t"":8164},{""x"":1057,""y"":593,""dx"":86,""dy"":42,""t"":8196},{""x"":1050,""y"":562,""dx"":79,""dy"":11,""t"":8232},{""x"":1060,""y"":550,""dx"":89,""dy"":-1,""t"":8267},{""x"":1076,""y"":553,""dx"":105,""dy"":2,""t"":8300},{""x"":1086,""y"":553,""dx"":115,""dy"":2,""t"":8334},{""x"":1085,""y"":552,""dx"":114,""dy"":1,""t"":8369},{""x"":1069,""y"":558,""dx"":98,""dy"":7,""t"":8402},{""x"":1064,""y"":553,""dx"":93,""dy"":2,""t"":8436},{""x"":1052,""y"":549,""dx"":81,""dy"":-2,""t"":8469},{""x"":1041,""y"":551,""dx"":70,""dy"":0,""t"":8504},{""x"":1029,""y"":550,""dx"":58,""dy"":-1,""t"":8539},{""x"":1026,""y"":555,""dx"":55,""dy"":4,""t"":8572},{""x"":1030,""y"":563,""dx"":59,""dy"":12,""t"":8606},{""x"":1025,""y"":566,""dx"":54,""dy"":15,""t"":8639},{""x"":1022,""y"":554,""dx"":51,""dy"":3,""t"":8674},{""x"":1034,""y"":555,""dx"":63,""dy"":4,""t"":8708},{""x"":1055,""y"":545,""dx"":84,""dy"":-6,""t"":8741},{""x"":1076,""y"":553,""dx"":105,""dy"":2,""t"":8776},{""x"":1087,""y"":554,""dx"":116,""dy"":3,""t"":8810},{""x"":1075,""y"":558,""dx"":104,""dy"":7,""t"":8844},{""x"":1072,""y"":548,""dx"":101,""dy"":-3,""t"":8879},{""x"":1056,""y"":541,""dx"":85,""dy"":-10,""t"":8912},{""x"":1045,""y"":544,""dx"":74,""dy"":-7,""t"":8945},{""x"":1052,""y"":553,""dx"":81,""dy"":2,""t"":8980},{""x"":1052,""y"":552,""dx"":81,""dy"":1,""t"":9014}],[{""x"":1579,""y"":371,""dx"":128,""dy"":90,""t"":10034},{""x"":1577,""y"":382,""dx"":126,""dy"":101,""t"":10069},{""x"":1577,""y"":385,""dx"":126,""dy"":104,""t"":10102},{""x"":1578,""y"":391,""dx"":127,""dy"":110,""t"":10136},{""x"":1573,""y"":396,""dx"":122,""dy"":115,""t"":10170},{""x"":1568,""y"":400,""dx"":117,""dy"":119,""t"":10201},{""x"":1555,""y"":385,""dx"":104,""dy"":104,""t"":10238},{""x"":1572,""y"":393,""dx"":121,""dy"":112,""t"":10272},{""x"":1549,""y"":373,""dx"":98,""dy"":92,""t"":10306},{""x"":1551,""y"":393,""dx"":100,""dy"":112,""t"":10340},{""x"":1558,""y"":417,""dx"":107,""dy"":136,""t"":10374},{""x"":1570,""y"":440,""dx"":119,""dy"":159,""t"":10408},{""x"":1584,""y"":422,""dx"":133,""dy"":141,""t"":10441},{""x"":1579,""y"":404,""dx"":128,""dy"":123,""t"":10476},{""x"":1566,""y"":382,""dx"":115,""dy"":101,""t"":10509},{""x"":1576,""y"":372,""dx"":125,""dy"":91,""t"":10544},{""x"":1554,""y"":352,""dx"":103,""dy"":71,""t"":10577},{""x"":1547,""y"":337,""dx"":96,""dy"":56,""t"":10612},{""x"":1553,""y"":345,""dx"":102,""dy"":64,""t"":10646},{""x"":1551,""y"":353,""dx"":100,""dy"":72,""t"":10681},{""x"":1564,""y"":386,""dx"":113,""dy"":105,""t"":10714},{""x"":1572,""y"":402,""dx"":121,""dy"":121,""t"":10748},{""x"":1574,""y"":404,""dx"":123,""dy"":123,""t"":10782},{""x"":1555,""y"":394,""dx"":104,""dy"":113,""t"":10815},{""x"":1540,""y"":375,""dx"":89,""dy"":94,""t"":10850},{""x"":1542,""y"":372,""dx"":91,""dy"":91,""t"":10885},{""x"":1547,""y"":361,""dx"":96,""dy"":80,""t"":10918},{""x"":1552,""y"":353,""dx"":101,""dy"":72,""t"":10952},{""x"":1561,""y"":333,""dx"":110,""dy"":52,""t"":10985},{""x"":1549,""y"":329,""dx"":98,""dy"":48,""t"":11019},{""x"":1550,""y"":337,""dx"":99,""dy"":56,""t"":11055},{""x"":1551,""y"":336,""dx"":100,""dy"":55,""t"":11088},{""x"":1547,""y"":345,""dx"":96,""dy"":64,""t"":11123},{""x"":1545,""y"":358,""dx"":94,""dy"":77,""t"":11156},{""x"":1539,""y"":365,""dx"":88,""dy"":84,""t"":11189},{""x"":1538,""y"":379,""dx"":87,""dy"":98,""t"":11225},{""x"":1561,""y"":381,""dx"":110,""dy"":100,""t"":11258},{""x"":1574,""y"":379,""dx"":123,""dy"":98,""t"":11291},{""x"":1576,""y"":381,""dx"":125,""dy"":100,""t"":11326},{""x"":1577,""y"":381,""dx"":126,""dy"":100,""t"":11358},{""x"":1575,""y"":380,""dx"":124,""dy"":99,""t"":11394},{""x"":1576,""y"":365,""dx"":125,""dy"":84,""t"":11427},{""x"":1576,""y"":371,""dx"":125,""dy"":90,""t"":11462},{""x"":1557,""y"":367,""dx"":106,""dy"":86,""t"":11496},{""x"":1559,""y"":372,""dx"":108,""dy"":91,""t"":11530},{""x"":1577,""y"":367,""dx"":126,""dy"":86,""t"":11564},{""x"":1586,""y"":354,""dx"":135,""dy"":73,""t"":11597},{""x"":1587,""y"":355,""dx"":136,""dy"":74,""t"":11632},{""x"":1592,""y"":358,""dx"":141,""dy"":77,""t"":11666},{""x"":1585,""y"":352,""dx"":134,""dy"":71,""t"":11699},{""x"":1586,""y"":355,""dx"":135,""dy"":74,""t"":11735},{""x"":1587,""y"":358,""dx"":136,""dy"":77,""t"":11765},{""x"":1575,""y"":361,""dx"":124,""dy"":80,""t"":11801},{""x"":1572,""y"":362,""dx"":121,""dy"":81,""t"":11835},{""x"":1563,""y"":358,""dx"":112,""dy"":77,""t"":11871},{""x"":1557,""y"":359,""dx"":106,""dy"":78,""t"":11904},{""x"":1562,""y"":360,""dx"":111,""dy"":79,""t"":11937},{""x"":1565,""y"":361,""dx"":114,""dy"":80,""t"":11972},{""x"":1551,""y"":362,""dx"":100,""dy"":81,""t"":12007}],[{""x"":1342,""y"":838,""dx"":-109,""dy"":17,""t"":13026},{""x"":1342,""y"":821,""dx"":-109,""dy"":0,""t"":13060},{""x"":1331,""y"":828,""dx"":-120,""dy"":7,""t"":13094},{""x"":1331,""y"":833,""dx"":-120,""dy"":12,""t"":13128},{""x"":1346,""y"":839,""dx"":-105,""dy"":18,""t"":13161},{""x"":1341,""y"":837,""dx"":-110,""dy"":16,""t"":13195},{""x"":1364,""y"":812,""dx"":-87,""dy"":-9,""t"":13230},{""x"":1368,""y"":787,""dx"":-83,""dy"":-34,""t"":13264},{""x"":1367,""y"":785,""dx"":-84,""dy"":-36,""t"":13298},{""x"":1366,""y"":772,""dx"":-85,""dy"":-49,""t"":13332},{""x"":1365,""y"":761,""dx"":-86,""dy"":-60,""t"":13363},{""x"":1379,""y"":738,""dx"":-72,""dy"":-83,""t"":13400},{""x"":1397,""y"":730,""dx"":-54,""dy"":-91,""t"":13433},{""x"":1397,""y"":734,""dx"":-54,""dy"":-87,""t"":13468},{""x"":1400,""y"":743,""dx"":-51,""dy"":-78,""t"":13502},{""x"":1410,""y"":767,""dx"":-41,""dy"":-54,""t"":13536},{""x"":1401,""y"":776,""dx"":-50,""dy"":-45,""t"":13570},{""x"":1402,""y"":801,""dx"":-49,""dy"":-20,""t"":13604},{""x"":1391,""y"":810,""dx"":-60,""dy"":-11,""t"":13638},{""x"":1401,""y"":808,""dx"":-50,""dy"":-13,""t"":13673},{""x"":1382,""y"":818,""dx"":-69,""dy"":-3,""t"":13705},{""x"":1379,""y"":831,""dx"":-72,""dy"":10,""t"":13740},{""x"":1388,""y"":835,""dx"":-63,""dy"":14,""t"":13773},{""x"":1380,""y"":844,""dx"":-71,""dy"":23,""t"":13807},{""x"":1392,""y"":843,""dx"":-59,""dy"":22,""t"":13841},{""x"":1389,""y"":853,""dx"":-62,""dy"":32,""t"":13876},{""x"":1382,""y"":850,""dx"":-69,""dy"":29,""t"":13909},{""x"":1371,""y"":861,""dx"":-80,""dy"":40,""t"":13944},{""x"":1345,""y"":850,""dx"":-106,""dy"":29,""t"":13978},{""x"":1343,""y"":857,""dx"":-108,""dy"":36,""t"":14011},{""x"":1351,""y"":842,""dx"":-100,""dy"":21,""t"":14045},{""x"":1345,""y"":853,""dx"":-106,""dy"":32,""t"":14080},{""x"":1359,""y"":847,""dx"":-92,""dy"":26,""t"":14113},{""x"":1344,""y"":857,""dx"":-107,""dy"":36,""t"":14147},{""x"":1345,""y"":862,""dx"":-106,""dy"":41,""t"":14181},{""x"":1347,""y"":865,""dx"":-104,""dy"":44,""t"":14215},{""x"":1349,""y"":865,""dx"":-102,""dy"":44,""t"":14249},{""x"":1354,""y"":864,""dx"":-97,""dy"":43,""t"":14283},{""x"":1352,""y"":862,""dx"":-99,""dy"":41,""t"":14317},{""x"":1366,""y"":860,""dx"":-85,""dy"":39,""t"":14351},{""x"":1360,""y"":860,""dx"":-91,""dy"":39,""t"":14385},{""x"":1369,""y"":862,""dx"":-82,""dy"":41,""t"":14420},{""x"":1367,""y"":861,""dx"":-84,""dy"":40,""t"":14454},{""x"":1373,""y"":862,""dx"":-78,""dy"":41,""t"":14488},{""x"":1371,""y"":856,""dx"":-80,""dy"":35,""t"":14522},{""x"":1377,""y"":852,""dx"":-74,""dy"":31,""t"":14556},{""x"":1382,""y"":846,""dx"":-69,""dy"":25,""t"":14591},{""x"":1394,""y"":829,""dx"":-57,""dy"":8,""t"":14624},{""x"":1398,""y"":824,""dx"":-53,""dy"":3,""t"":14657},{""x"":1401,""y"":828,""dx"":-50,""dy"":7,""t"":14691},{""x"":1394,""y"":832,""dx"":-57,""dy"":11,""t"":14726},{""x"":1396,""y"":836,""dx"":-55,""dy"":15,""t"":14761},{""x"":1382,""y"":838,""dx"":-69,""dy"":17,""t"":14794},{""x"":1384,""y"":844,""dx"":-67,""dy"":23,""t"":14828},{""x"":1380,""y"":856,""dx"":-71,""dy"":35,""t"":14862},{""x"":1371,""y"":825,""dx"":-80,""dy"":4,""t"":14896},{""x"":1363,""y"":798,""dx"":-88,""dy"":-23,""t"":14928},{""x"":1363,""y"":795,""dx"":-88,""dy"":-26,""t"":14964},{""x"":1362,""y"":777,""dx"":-89,""dy"":-44,""t"":14998},{""x"":1358,""y"":771,""dx"":-93,""dy"":-50,""t"":15031}]]","[100,100,100,100,100]","[{""x"":61.54237288135593,""y"":-4.593220338983051,""r"":40.05655295510607},{""x"":63.57627118644068,""y"":-63.03389830508475,""r"":41.82320761494182},{""x"":84.2,""y"":9.8,""r"":39.64668897037081},{""x"":113.72881355932203,""y"":90.54237288135593,""r"":22.733420076929463},{""x"":-80.18333333333334,""y"":3.85,""r"":52.30737887721078}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.41","validate","","","","","","","","","","","","","",""
"","html-button-response","8","43766","0.0-4.0-0.0","794","0","","","<p>正式试验：试验都以 500 毫秒的固定时间开始，然后会有一个 2000 ms的样本显示，然后是 1000 毫秒的空白间隔。</p> <p style=""font-weight: bold"">要求：记忆所呈现刺激物和其对应的位置，根据目标提示选择对应刺激的位置,并根据数字键盘的""4"", ""7"", ""9"", ""6"", ""3"", ""1""进行选择响应。</p>","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","9","44789","0.0-4.0-1.0-0.0","null","null","","","","","","","","","recall","[""4"",""4"",""7"",""7"",""4"",""4"",""1"",""1"",""7"",""7"",""6"",""6"",""6"",""6"",""3"",""3"",""9"",""9"",""3"",""3"",""3"",""3"",""6"",""6"",""3"",""3"",""7"",""7"",""1"",""1"",""1"",""1"",""9"",""9"",""6"",""6"",""9"",""9"",""3"",""3"",""6"",""6"",""1"",""1"",""7"",""7"",""4"",""4"",""7"",""7"",""4"",""4"",""4"",""4"",""9"",""9"",""6"",""6"",""1"",""1"",""4"",""4"",""9"",""9"",""9"",""9"",""3"",""3"",""7"",""7"",""1"",""1""]","1000","shape","6","","","","","","","","","",""
