"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","3224","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","8146","0.0-1.0-0.0","4919","{""name"":""syx"",""age"":""23""}","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","9634","0.0-1.0-1.0","1486","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","20001","0.0-2.0","","","","2191","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","21106","0.0-3.0-0.0","1103","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","33965","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","34737","0.0-3.0-2.0","772","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","52097","0.0-3.0-3.0","","","","","","[[{""x"":560,""y"":291,""dx"":69,""dy"":10,""t"":989},{""x"":570,""y"":296,""dx"":79,""dy"":15,""t"":1023},{""x"":566,""y"":297,""dx"":75,""dy"":16,""t"":1058},{""x"":551,""y"":287,""dx"":60,""dy"":6,""t"":1092},{""x"":545,""y"":272,""dx"":54,""dy"":-9,""t"":1127},{""x"":532,""y"":261,""dx"":41,""dy"":-20,""t"":1160},{""x"":526,""y"":261,""dx"":35,""dy"":-20,""t"":1194},{""x"":530,""y"":263,""dx"":39,""dy"":-18,""t"":1228},{""x"":543,""y"":277,""dx"":52,""dy"":-4,""t"":1263},{""x"":537,""y"":280,""dx"":46,""dy"":-1,""t"":1296},{""x"":540,""y"":276,""dx"":49,""dy"":-5,""t"":1330},{""x"":508,""y"":268,""dx"":17,""dy"":-13,""t"":1364},{""x"":495,""y"":258,""dx"":4,""dy"":-23,""t"":1398},{""x"":482,""y"":251,""dx"":-9,""dy"":-30,""t"":1431},{""x"":476,""y"":242,""dx"":-15,""dy"":-39,""t"":1466},{""x"":473,""y"":235,""dx"":-18,""dy"":-46,""t"":1497},{""x"":464,""y"":237,""dx"":-27,""dy"":-44,""t"":1534},{""x"":478,""y"":242,""dx"":-13,""dy"":-39,""t"":1568},{""x"":490,""y"":254,""dx"":-1,""dy"":-27,""t"":1602},{""x"":486,""y"":257,""dx"":-5,""dy"":-24,""t"":1636},{""x"":494,""y"":264,""dx"":3,""dy"":-17,""t"":1671},{""x"":484,""y"":268,""dx"":-7,""dy"":-13,""t"":1704},{""x"":484,""y"":267,""dx"":-7,""dy"":-14,""t"":1739},{""x"":497,""y"":271,""dx"":6,""dy"":-10,""t"":1772},{""x"":506,""y"":270,""dx"":15,""dy"":-11,""t"":1806},{""x"":509,""y"":278,""dx"":18,""dy"":-3,""t"":1839},{""x"":514,""y"":281,""dx"":23,""dy"":0,""t"":1873},{""x"":518,""y"":283,""dx"":27,""dy"":2,""t"":1906},{""x"":516,""y"":273,""dx"":25,""dy"":-8,""t"":1942},{""x"":513,""y"":264,""dx"":22,""dy"":-17,""t"":1976},{""x"":501,""y"":270,""dx"":10,""dy"":-11,""t"":2011},{""x"":491,""y"":280,""dx"":0,""dy"":-1,""t"":2044},{""x"":483,""y"":280,""dx"":-8,""dy"":-1,""t"":2078},{""x"":481,""y"":266,""dx"":-10,""dy"":-15,""t"":2112},{""x"":484,""y"":275,""dx"":-7,""dy"":-6,""t"":2146},{""x"":482,""y"":267,""dx"":-9,""dy"":-14,""t"":2180},{""x"":479,""y"":261,""dx"":-12,""dy"":-20,""t"":2214},{""x"":485,""y"":268,""dx"":-6,""dy"":-13,""t"":2249},{""x"":484,""y"":265,""dx"":-7,""dy"":-16,""t"":2282},{""x"":479,""y"":262,""dx"":-12,""dy"":-19,""t"":2316},{""x"":491,""y"":271,""dx"":0,""dy"":-10,""t"":2351},{""x"":488,""y"":269,""dx"":-3,""dy"":-12,""t"":2384},{""x"":489,""y"":267,""dx"":-2,""dy"":-14,""t"":2417},{""x"":481,""y"":255,""dx"":-10,""dy"":-26,""t"":2451},{""x"":473,""y"":262,""dx"":-18,""dy"":-19,""t"":2486},{""x"":475,""y"":260,""dx"":-16,""dy"":-21,""t"":2521},{""x"":469,""y"":253,""dx"":-22,""dy"":-28,""t"":2554},{""x"":466,""y"":242,""dx"":-25,""dy"":-39,""t"":2588},{""x"":468,""y"":247,""dx"":-23,""dy"":-34,""t"":2622},{""x"":467,""y"":247,""dx"":-24,""dy"":-34,""t"":2655},{""x"":461,""y"":249,""dx"":-30,""dy"":-32,""t"":2689},{""x"":463,""y"":248,""dx"":-28,""dy"":-33,""t"":2724},{""x"":480,""y"":252,""dx"":-11,""dy"":-29,""t"":2757},{""x"":479,""y"":247,""dx"":-12,""dy"":-34,""t"":2792},{""x"":473,""y"":248,""dx"":-18,""dy"":-33,""t"":2826},{""x"":474,""y"":251,""dx"":-17,""dy"":-30,""t"":2859},{""x"":477,""y"":249,""dx"":-14,""dy"":-32,""t"":2894},{""x"":476,""y"":251,""dx"":-15,""dy"":-30,""t"":2928},{""x"":474,""y"":256,""dx"":-17,""dy"":-25,""t"":2962},{""x"":470,""y"":267,""dx"":-21,""dy"":-14,""t"":2997}],[{""x"":539,""y"":776,""dx"":48,""dy"":-45,""t"":4016},{""x"":541,""y"":766,""dx"":50,""dy"":-55,""t"":4049},{""x"":550,""y"":781,""dx"":59,""dy"":-40,""t"":4084},{""x"":561,""y"":790,""dx"":70,""dy"":-31,""t"":4118},{""x"":570,""y"":780,""dx"":79,""dy"":-41,""t"":4152},{""x"":556,""y"":778,""dx"":65,""dy"":-43,""t"":4186},{""x"":542,""y"":760,""dx"":51,""dy"":-61,""t"":4220},{""x"":551,""y"":765,""dx"":60,""dy"":-56,""t"":4254},{""x"":538,""y"":755,""dx"":47,""dy"":-66,""t"":4287},{""x"":525,""y"":743,""dx"":34,""dy"":-78,""t"":4322},{""x"":524,""y"":745,""dx"":33,""dy"":-76,""t"":4356},{""x"":530,""y"":737,""dx"":39,""dy"":-84,""t"":4389},{""x"":543,""y"":745,""dx"":52,""dy"":-76,""t"":4424},{""x"":520,""y"":756,""dx"":29,""dy"":-65,""t"":4458},{""x"":508,""y"":751,""dx"":17,""dy"":-70,""t"":4492},{""x"":500,""y"":755,""dx"":9,""dy"":-66,""t"":4526},{""x"":494,""y"":748,""dx"":3,""dy"":-73,""t"":4560},{""x"":481,""y"":750,""dx"":-10,""dy"":-71,""t"":4594},{""x"":494,""y"":751,""dx"":3,""dy"":-70,""t"":4628},{""x"":480,""y"":743,""dx"":-11,""dy"":-78,""t"":4662},{""x"":480,""y"":736,""dx"":-11,""dy"":-85,""t"":4696},{""x"":506,""y"":728,""dx"":15,""dy"":-93,""t"":4730},{""x"":502,""y"":725,""dx"":11,""dy"":-96,""t"":4763},{""x"":519,""y"":732,""dx"":28,""dy"":-89,""t"":4798},{""x"":520,""y"":723,""dx"":29,""dy"":-98,""t"":4833},{""x"":533,""y"":720,""dx"":42,""dy"":-101,""t"":4866},{""x"":547,""y"":717,""dx"":56,""dy"":-104,""t"":4900},{""x"":561,""y"":716,""dx"":70,""dy"":-105,""t"":4933},{""x"":559,""y"":727,""dx"":68,""dy"":-94,""t"":4968},{""x"":535,""y"":721,""dx"":44,""dy"":-100,""t"":5003},{""x"":530,""y"":711,""dx"":39,""dy"":-110,""t"":5036},{""x"":526,""y"":703,""dx"":35,""dy"":-118,""t"":5068},{""x"":509,""y"":709,""dx"":18,""dy"":-112,""t"":5103},{""x"":505,""y"":700,""dx"":14,""dy"":-121,""t"":5138},{""x"":500,""y"":700,""dx"":9,""dy"":-121,""t"":5172},{""x"":500,""y"":698,""dx"":9,""dy"":-123,""t"":5206},{""x"":497,""y"":692,""dx"":6,""dy"":-129,""t"":5239},{""x"":504,""y"":707,""dx"":13,""dy"":-114,""t"":5274},{""x"":493,""y"":697,""dx"":2,""dy"":-124,""t"":5307},{""x"":500,""y"":702,""dx"":9,""dy"":-119,""t"":5341},{""x"":512,""y"":717,""dx"":21,""dy"":-104,""t"":5376},{""x"":520,""y"":731,""dx"":29,""dy"":-90,""t"":5410},{""x"":501,""y"":721,""dx"":10,""dy"":-100,""t"":5444},{""x"":498,""y"":726,""dx"":7,""dy"":-95,""t"":5476},{""x"":490,""y"":719,""dx"":-1,""dy"":-102,""t"":5512},{""x"":476,""y"":707,""dx"":-15,""dy"":-114,""t"":5547},{""x"":481,""y"":697,""dx"":-10,""dy"":-124,""t"":5581},{""x"":488,""y"":701,""dx"":-3,""dy"":-120,""t"":5615},{""x"":492,""y"":720,""dx"":1,""dy"":-101,""t"":5648},{""x"":473,""y"":710,""dx"":-18,""dy"":-111,""t"":5682},{""x"":496,""y"":721,""dx"":5,""dy"":-100,""t"":5716},{""x"":510,""y"":717,""dx"":19,""dy"":-104,""t"":5750},{""x"":530,""y"":726,""dx"":39,""dy"":-95,""t"":5784},{""x"":543,""y"":743,""dx"":52,""dy"":-78,""t"":5818},{""x"":543,""y"":744,""dx"":52,""dy"":-77,""t"":5852},{""x"":538,""y"":734,""dx"":47,""dy"":-87,""t"":5886},{""x"":527,""y"":737,""dx"":36,""dy"":-84,""t"":5920},{""x"":530,""y"":728,""dx"":39,""dy"":-93,""t"":5954},{""x"":522,""y"":739,""dx"":31,""dy"":-82,""t"":5988}],[{""x"":877,""y"":675,""dx"":-94,""dy"":124,""t"":7008},{""x"":884,""y"":669,""dx"":-87,""dy"":118,""t"":7040},{""x"":892,""y"":655,""dx"":-79,""dy"":104,""t"":7075},{""x"":898,""y"":648,""dx"":-73,""dy"":97,""t"":7110},{""x"":923,""y"":631,""dx"":-48,""dy"":80,""t"":7144},{""x"":939,""y"":615,""dx"":-32,""dy"":64,""t"":7179},{""x"":937,""y"":599,""dx"":-34,""dy"":48,""t"":7212},{""x"":953,""y"":581,""dx"":-18,""dy"":30,""t"":7245},{""x"":972,""y"":567,""dx"":1,""dy"":16,""t"":7280},{""x"":979,""y"":559,""dx"":8,""dy"":8,""t"":7314},{""x"":999,""y"":568,""dx"":28,""dy"":17,""t"":7348},{""x"":1001,""y"":558,""dx"":30,""dy"":7,""t"":7382},{""x"":1007,""y"":560,""dx"":36,""dy"":9,""t"":7417},{""x"":1004,""y"":548,""dx"":33,""dy"":-3,""t"":7451},{""x"":1012,""y"":544,""dx"":41,""dy"":-7,""t"":7484},{""x"":1015,""y"":552,""dx"":44,""dy"":1,""t"":7518},{""x"":1029,""y"":549,""dx"":58,""dy"":-2,""t"":7553},{""x"":1016,""y"":547,""dx"":45,""dy"":-4,""t"":7585},{""x"":1001,""y"":536,""dx"":30,""dy"":-15,""t"":7621},{""x"":1008,""y"":536,""dx"":37,""dy"":-15,""t"":7654},{""x"":999,""y"":508,""dx"":28,""dy"":-43,""t"":7688},{""x"":973,""y"":508,""dx"":2,""dy"":-43,""t"":7722},{""x"":955,""y"":513,""dx"":-16,""dy"":-38,""t"":7756},{""x"":967,""y"":555,""dx"":-4,""dy"":4,""t"":7789},{""x"":985,""y"":585,""dx"":14,""dy"":34,""t"":7824},{""x"":968,""y"":592,""dx"":-3,""dy"":41,""t"":7858},{""x"":979,""y"":598,""dx"":8,""dy"":47,""t"":7891},{""x"":969,""y"":608,""dx"":-2,""dy"":57,""t"":7926},{""x"":962,""y"":620,""dx"":-9,""dy"":69,""t"":7960},{""x"":953,""y"":612,""dx"":-18,""dy"":61,""t"":7994},{""x"":938,""y"":612,""dx"":-33,""dy"":61,""t"":8028},{""x"":932,""y"":598,""dx"":-39,""dy"":47,""t"":8062},{""x"":937,""y"":590,""dx"":-34,""dy"":39,""t"":8096},{""x"":949,""y"":601,""dx"":-22,""dy"":50,""t"":8131},{""x"":957,""y"":611,""dx"":-14,""dy"":60,""t"":8164},{""x"":949,""y"":599,""dx"":-22,""dy"":48,""t"":8198},{""x"":954,""y"":584,""dx"":-17,""dy"":33,""t"":8232},{""x"":945,""y"":572,""dx"":-26,""dy"":21,""t"":8266},{""x"":940,""y"":558,""dx"":-31,""dy"":7,""t"":8300},{""x"":939,""y"":552,""dx"":-32,""dy"":1,""t"":8333},{""x"":960,""y"":568,""dx"":-11,""dy"":17,""t"":8368},{""x"":947,""y"":573,""dx"":-24,""dy"":22,""t"":8401},{""x"":950,""y"":586,""dx"":-21,""dy"":35,""t"":8436},{""x"":939,""y"":588,""dx"":-32,""dy"":37,""t"":8470},{""x"":939,""y"":594,""dx"":-32,""dy"":43,""t"":8503},{""x"":922,""y"":586,""dx"":-49,""dy"":35,""t"":8539},{""x"":925,""y"":593,""dx"":-46,""dy"":42,""t"":8573},{""x"":921,""y"":589,""dx"":-50,""dy"":38,""t"":8605},{""x"":919,""y"":585,""dx"":-52,""dy"":34,""t"":8637},{""x"":927,""y"":591,""dx"":-44,""dy"":40,""t"":8675},{""x"":919,""y"":588,""dx"":-52,""dy"":37,""t"":8708},{""x"":922,""y"":592,""dx"":-49,""dy"":41,""t"":8742},{""x"":914,""y"":579,""dx"":-57,""dy"":28,""t"":8776},{""x"":911,""y"":579,""dx"":-60,""dy"":28,""t"":8810},{""x"":906,""y"":579,""dx"":-65,""dy"":28,""t"":8843},{""x"":890,""y"":571,""dx"":-81,""dy"":20,""t"":8879},{""x"":878,""y"":573,""dx"":-93,""dy"":22,""t"":8912},{""x"":893,""y"":565,""dx"":-78,""dy"":14,""t"":8946},{""x"":907,""y"":570,""dx"":-64,""dy"":19,""t"":8981},{""x"":921,""y"":596,""dx"":-50,""dy"":45,""t"":9014}],[{""x"":1567,""y"":226,""dx"":116,""dy"":-55,""t"":10034},{""x"":1571,""y"":229,""dx"":120,""dy"":-52,""t"":10068},{""x"":1573,""y"":231,""dx"":122,""dy"":-50,""t"":10102},{""x"":1565,""y"":245,""dx"":114,""dy"":-36,""t"":10136},{""x"":1559,""y"":248,""dx"":108,""dy"":-33,""t"":10170},{""x"":1554,""y"":251,""dx"":103,""dy"":-30,""t"":10202},{""x"":1549,""y"":241,""dx"":98,""dy"":-40,""t"":10237},{""x"":1539,""y"":228,""dx"":88,""dy"":-53,""t"":10272},{""x"":1531,""y"":237,""dx"":80,""dy"":-44,""t"":10306},{""x"":1533,""y"":237,""dx"":82,""dy"":-44,""t"":10339},{""x"":1533,""y"":246,""dx"":82,""dy"":-35,""t"":10375},{""x"":1516,""y"":248,""dx"":65,""dy"":-33,""t"":10408},{""x"":1510,""y"":247,""dx"":59,""dy"":-34,""t"":10442},{""x"":1515,""y"":251,""dx"":64,""dy"":-30,""t"":10477},{""x"":1514,""y"":253,""dx"":63,""dy"":-28,""t"":10510},{""x"":1510,""y"":259,""dx"":59,""dy"":-22,""t"":10543},{""x"":1505,""y"":257,""dx"":54,""dy"":-24,""t"":10578},{""x"":1510,""y"":255,""dx"":59,""dy"":-26,""t"":10610},{""x"":1500,""y"":250,""dx"":49,""dy"":-31,""t"":10646},{""x"":1512,""y"":252,""dx"":61,""dy"":-29,""t"":10680},{""x"":1519,""y"":251,""dx"":68,""dy"":-30,""t"":10715},{""x"":1511,""y"":250,""dx"":60,""dy"":-31,""t"":10748},{""x"":1495,""y"":247,""dx"":44,""dy"":-34,""t"":10782},{""x"":1482,""y"":238,""dx"":31,""dy"":-43,""t"":10816},{""x"":1478,""y"":240,""dx"":27,""dy"":-41,""t"":10850},{""x"":1497,""y"":245,""dx"":46,""dy"":-36,""t"":10883},{""x"":1510,""y"":254,""dx"":59,""dy"":-27,""t"":10918},{""x"":1513,""y"":264,""dx"":62,""dy"":-17,""t"":10952},{""x"":1512,""y"":268,""dx"":61,""dy"":-13,""t"":10987},{""x"":1513,""y"":263,""dx"":62,""dy"":-18,""t"":11020},{""x"":1530,""y"":263,""dx"":79,""dy"":-18,""t"":11054},{""x"":1530,""y"":275,""dx"":79,""dy"":-6,""t"":11087},{""x"":1518,""y"":274,""dx"":67,""dy"":-7,""t"":11122},{""x"":1515,""y"":274,""dx"":64,""dy"":-7,""t"":11156},{""x"":1526,""y"":276,""dx"":75,""dy"":-5,""t"":11189},{""x"":1516,""y"":286,""dx"":65,""dy"":5,""t"":11224},{""x"":1524,""y"":284,""dx"":73,""dy"":3,""t"":11258},{""x"":1520,""y"":274,""dx"":69,""dy"":-7,""t"":11292},{""x"":1522,""y"":274,""dx"":71,""dy"":-7,""t"":11326},{""x"":1528,""y"":267,""dx"":77,""dy"":-14,""t"":11360},{""x"":1530,""y"":255,""dx"":79,""dy"":-26,""t"":11394},{""x"":1533,""y"":243,""dx"":82,""dy"":-38,""t"":11428},{""x"":1527,""y"":236,""dx"":76,""dy"":-45,""t"":11462},{""x"":1530,""y"":229,""dx"":79,""dy"":-52,""t"":11496},{""x"":1526,""y"":234,""dx"":75,""dy"":-47,""t"":11529},{""x"":1518,""y"":240,""dx"":67,""dy"":-41,""t"":11565},{""x"":1511,""y"":246,""dx"":60,""dy"":-35,""t"":11598},{""x"":1517,""y"":247,""dx"":66,""dy"":-34,""t"":11632},{""x"":1527,""y"":247,""dx"":76,""dy"":-34,""t"":11666},{""x"":1514,""y"":245,""dx"":63,""dy"":-36,""t"":11700},{""x"":1504,""y"":249,""dx"":53,""dy"":-32,""t"":11734},{""x"":1502,""y"":255,""dx"":51,""dy"":-26,""t"":11768},{""x"":1512,""y"":263,""dx"":61,""dy"":-18,""t"":11802},{""x"":1511,""y"":266,""dx"":60,""dy"":-15,""t"":11836},{""x"":1524,""y"":259,""dx"":73,""dy"":-22,""t"":11870},{""x"":1520,""y"":270,""dx"":69,""dy"":-11,""t"":11904},{""x"":1519,""y"":264,""dx"":68,""dy"":-17,""t"":11939},{""x"":1513,""y"":260,""dx"":62,""dy"":-21,""t"":11972},{""x"":1510,""y"":253,""dx"":59,""dy"":-28,""t"":12006}],[{""x"":1343,""y"":916,""dx"":-108,""dy"":95,""t"":13061},{""x"":1323,""y"":909,""dx"":-128,""dy"":88,""t"":13094},{""x"":1336,""y"":911,""dx"":-115,""dy"":90,""t"":13128},{""x"":1324,""y"":896,""dx"":-127,""dy"":75,""t"":13162},{""x"":1306,""y"":902,""dx"":-145,""dy"":81,""t"":13197},{""x"":1285,""y"":898,""dx"":-166,""dy"":77,""t"":13230},{""x"":1284,""y"":897,""dx"":-167,""dy"":76,""t"":13264},{""x"":1265,""y"":893,""dx"":-186,""dy"":72,""t"":13298},{""x"":1264,""y"":890,""dx"":-187,""dy"":69,""t"":13333},{""x"":1261,""y"":886,""dx"":-190,""dy"":65,""t"":13366},{""x"":1277,""y"":882,""dx"":-174,""dy"":61,""t"":13401},{""x"":1269,""y"":877,""dx"":-182,""dy"":56,""t"":13435},{""x"":1264,""y"":875,""dx"":-187,""dy"":54,""t"":13468},{""x"":1277,""y"":884,""dx"":-174,""dy"":63,""t"":13502},{""x"":1266,""y"":871,""dx"":-185,""dy"":50,""t"":13535},{""x"":1272,""y"":875,""dx"":-179,""dy"":54,""t"":13570},{""x"":1287,""y"":883,""dx"":-164,""dy"":62,""t"":13604},{""x"":1270,""y"":884,""dx"":-181,""dy"":63,""t"":13638},{""x"":1254,""y"":887,""dx"":-197,""dy"":66,""t"":13672},{""x"":1264,""y"":893,""dx"":-187,""dy"":72,""t"":13706},{""x"":1247,""y"":895,""dx"":-204,""dy"":74,""t"":13739},{""x"":1233,""y"":897,""dx"":-218,""dy"":76,""t"":13771},{""x"":1231,""y"":901,""dx"":-220,""dy"":80,""t"":13809},{""x"":1244,""y"":899,""dx"":-207,""dy"":78,""t"":13842},{""x"":1250,""y"":898,""dx"":-201,""dy"":77,""t"":13877},{""x"":1269,""y"":894,""dx"":-182,""dy"":73,""t"":13911},{""x"":1279,""y"":911,""dx"":-172,""dy"":90,""t"":13943},{""x"":1259,""y"":914,""dx"":-192,""dy"":93,""t"":13979},{""x"":1284,""y"":913,""dx"":-167,""dy"":92,""t"":14012},{""x"":1283,""y"":912,""dx"":-168,""dy"":91,""t"":14046},{""x"":1279,""y"":905,""dx"":-172,""dy"":84,""t"":14080},{""x"":1264,""y"":910,""dx"":-187,""dy"":89,""t"":14114},{""x"":1250,""y"":908,""dx"":-201,""dy"":87,""t"":14148},{""x"":1275,""y"":891,""dx"":-176,""dy"":70,""t"":14180},{""x"":1269,""y"":888,""dx"":-182,""dy"":67,""t"":14216},{""x"":1267,""y"":882,""dx"":-184,""dy"":61,""t"":14250},{""x"":1263,""y"":884,""dx"":-188,""dy"":63,""t"":14284},{""x"":1259,""y"":899,""dx"":-192,""dy"":78,""t"":14318},{""x"":1252,""y"":894,""dx"":-199,""dy"":73,""t"":14352},{""x"":1246,""y"":890,""dx"":-205,""dy"":69,""t"":14387},{""x"":1251,""y"":888,""dx"":-200,""dy"":67,""t"":14420},{""x"":1252,""y"":888,""dx"":-199,""dy"":67,""t"":14454},{""x"":1239,""y"":890,""dx"":-212,""dy"":69,""t"":14488},{""x"":1239,""y"":889,""dx"":-212,""dy"":68,""t"":14522},{""x"":1227,""y"":894,""dx"":-224,""dy"":73,""t"":14556},{""x"":1240,""y"":892,""dx"":-211,""dy"":71,""t"":14590},{""x"":1220,""y"":881,""dx"":-231,""dy"":60,""t"":14624},{""x"":1232,""y"":884,""dx"":-219,""dy"":63,""t"":14658},{""x"":1238,""y"":892,""dx"":-213,""dy"":71,""t"":14691},{""x"":1277,""y"":902,""dx"":-174,""dy"":81,""t"":14727},{""x"":1288,""y"":898,""dx"":-163,""dy"":77,""t"":14760},{""x"":1275,""y"":891,""dx"":-176,""dy"":70,""t"":14794},{""x"":1283,""y"":894,""dx"":-168,""dy"":73,""t"":14828},{""x"":1292,""y"":897,""dx"":-159,""dy"":76,""t"":14862},{""x"":1283,""y"":891,""dx"":-168,""dy"":70,""t"":14896},{""x"":1272,""y"":890,""dx"":-179,""dy"":69,""t"":14931},{""x"":1286,""y"":892,""dx"":-165,""dy"":71,""t"":14964},{""x"":1304,""y"":881,""dx"":-147,""dy"":60,""t"":14999},{""x"":1333,""y"":884,""dx"":-118,""dy"":63,""t"":15032}]]","[100,100,100,100,61.016949152542374]","[{""x"":4.5,""y"":-17.516666666666666,""r"":33.98381528603856},{""x"":26.677966101694917,""y"":-89.1864406779661,""r"":28.68182247581784},{""x"":-22.566666666666666,""y"":30.966666666666665,""r"":50.35407270099426},{""x"":70.57627118644068,""y"":-28.135593220338983,""r"":17.20793961711077},{""x"":-181.08474576271186,""y"":72.42372881355932,""r"":19.350039175343582}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.41","validate","","","","","","","","","","","","","",""
"","html-button-response","8","56241","0.0-4.0-0.0","4143","0","","","<p>正式试验：试验都以 500 毫秒的固定时间开始，然后会有一个 2000 ms的样本显示，然后是 1000 毫秒的空白间隔。</p> <p style=""font-weight: bold"">要求：记忆所呈现刺激物和其对应的位置，根据目标提示选择对应刺激的位置,并根据数字键盘的""4"", ""7"", ""9"", ""6"", ""3"", ""1""进行选择响应。</p>","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","9","57251","0.0-4.0-1.0-0.0","null","null","","","","","","","","","recall","[""1"",""1"",""9"",""9"",""1"",""1"",""9"",""9"",""4"",""4"",""1"",""1"",""7"",""7"",""9"",""9"",""9"",""9"",""3"",""3"",""4"",""4"",""6"",""6"",""4"",""4"",""7"",""7"",""3"",""3"",""7"",""7"",""1"",""1"",""1"",""1"",""9"",""9"",""6"",""6"",""7"",""7"",""7"",""7"",""6"",""6"",""1"",""1"",""3"",""3"",""3"",""3"",""6"",""6"",""3"",""3"",""3"",""3"",""7"",""7"",""6"",""6"",""4"",""4"",""4"",""4"",""6"",""6"",""9"",""9"",""4"",""4""]","1000","color","6","","","","","","","","","",""
