"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","1601","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","3151","0.0-1.0-0.0","1547","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","4583","0.0-1.0-1.0","1431","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","8466","0.0-2.0","","","","2002","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","9159","0.0-3.0-0.0","690","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","19144","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","19870","0.0-3.0-2.0","726","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","36743","0.0-3.0-3.0","","","","","","[[{""x"":537,""y"":417,""dx"":46,""dy"":136,""t"":990},{""x"":551,""y"":431,""dx"":60,""dy"":150,""t"":1025},{""x"":552,""y"":429,""dx"":61,""dy"":148,""t"":1059},{""x"":558,""y"":424,""dx"":67,""dy"":143,""t"":1092},{""x"":564,""y"":431,""dx"":73,""dy"":150,""t"":1126},{""x"":545,""y"":434,""dx"":54,""dy"":153,""t"":1160},{""x"":544,""y"":397,""dx"":53,""dy"":116,""t"":1194},{""x"":548,""y"":406,""dx"":57,""dy"":125,""t"":1227},{""x"":552,""y"":415,""dx"":61,""dy"":134,""t"":1259},{""x"":556,""y"":391,""dx"":65,""dy"":110,""t"":1296},{""x"":562,""y"":399,""dx"":71,""dy"":118,""t"":1330},{""x"":561,""y"":402,""dx"":70,""dy"":121,""t"":1363},{""x"":553,""y"":399,""dx"":62,""dy"":118,""t"":1397},{""x"":555,""y"":411,""dx"":64,""dy"":130,""t"":1433},{""x"":549,""y"":415,""dx"":58,""dy"":134,""t"":1466},{""x"":538,""y"":429,""dx"":47,""dy"":148,""t"":1500},{""x"":542,""y"":414,""dx"":51,""dy"":133,""t"":1534},{""x"":541,""y"":403,""dx"":50,""dy"":122,""t"":1567},{""x"":544,""y"":429,""dx"":53,""dy"":148,""t"":1602},{""x"":538,""y"":448,""dx"":47,""dy"":167,""t"":1635},{""x"":533,""y"":463,""dx"":42,""dy"":182,""t"":1668},{""x"":524,""y"":465,""dx"":33,""dy"":184,""t"":1703},{""x"":527,""y"":468,""dx"":36,""dy"":187,""t"":1737},{""x"":527,""y"":456,""dx"":36,""dy"":175,""t"":1772},{""x"":536,""y"":458,""dx"":45,""dy"":177,""t"":1805},{""x"":544,""y"":451,""dx"":53,""dy"":170,""t"":1840},{""x"":535,""y"":434,""dx"":44,""dy"":153,""t"":1874},{""x"":539,""y"":412,""dx"":48,""dy"":131,""t"":1908},{""x"":551,""y"":416,""dx"":60,""dy"":135,""t"":1942},{""x"":558,""y"":417,""dx"":67,""dy"":136,""t"":1976},{""x"":548,""y"":437,""dx"":57,""dy"":156,""t"":2010},{""x"":538,""y"":393,""dx"":47,""dy"":112,""t"":2044},{""x"":537,""y"":410,""dx"":46,""dy"":129,""t"":2079},{""x"":534,""y"":422,""dx"":43,""dy"":141,""t"":2111},{""x"":537,""y"":425,""dx"":46,""dy"":144,""t"":2145},{""x"":546,""y"":443,""dx"":55,""dy"":162,""t"":2180},{""x"":544,""y"":429,""dx"":53,""dy"":148,""t"":2214},{""x"":552,""y"":442,""dx"":61,""dy"":161,""t"":2247},{""x"":539,""y"":434,""dx"":48,""dy"":153,""t"":2282},{""x"":549,""y"":439,""dx"":58,""dy"":158,""t"":2315},{""x"":556,""y"":432,""dx"":65,""dy"":151,""t"":2351},{""x"":565,""y"":441,""dx"":74,""dy"":160,""t"":2384},{""x"":559,""y"":444,""dx"":68,""dy"":163,""t"":2418},{""x"":546,""y"":461,""dx"":55,""dy"":180,""t"":2452},{""x"":550,""y"":455,""dx"":59,""dy"":174,""t"":2487},{""x"":557,""y"":464,""dx"":66,""dy"":183,""t"":2519},{""x"":552,""y"":466,""dx"":61,""dy"":185,""t"":2554},{""x"":563,""y"":454,""dx"":72,""dy"":173,""t"":2589},{""x"":559,""y"":433,""dx"":68,""dy"":152,""t"":2622},{""x"":552,""y"":412,""dx"":61,""dy"":131,""t"":2655},{""x"":560,""y"":408,""dx"":69,""dy"":127,""t"":2690},{""x"":564,""y"":422,""dx"":73,""dy"":141,""t"":2724},{""x"":536,""y"":439,""dx"":45,""dy"":158,""t"":2758},{""x"":536,""y"":451,""dx"":45,""dy"":170,""t"":2792},{""x"":536,""y"":461,""dx"":45,""dy"":180,""t"":2823},{""x"":550,""y"":455,""dx"":59,""dy"":174,""t"":2859},{""x"":566,""y"":462,""dx"":75,""dy"":181,""t"":2893},{""x"":575,""y"":453,""dx"":84,""dy"":172,""t"":2927},{""x"":574,""y"":446,""dx"":83,""dy"":165,""t"":2961},{""x"":569,""y"":421,""dx"":78,""dy"":140,""t"":2996}],[{""x"":598,""y"":711,""dx"":107,""dy"":-110,""t"":4016},{""x"":594,""y"":716,""dx"":103,""dy"":-105,""t"":4050},{""x"":586,""y"":737,""dx"":95,""dy"":-84,""t"":4084},{""x"":596,""y"":722,""dx"":105,""dy"":-99,""t"":4119},{""x"":575,""y"":728,""dx"":84,""dy"":-93,""t"":4152},{""x"":581,""y"":739,""dx"":90,""dy"":-82,""t"":4186},{""x"":595,""y"":746,""dx"":104,""dy"":-75,""t"":4220},{""x"":608,""y"":730,""dx"":117,""dy"":-91,""t"":4253},{""x"":590,""y"":753,""dx"":99,""dy"":-68,""t"":4288},{""x"":596,""y"":747,""dx"":105,""dy"":-74,""t"":4322},{""x"":600,""y"":774,""dx"":109,""dy"":-47,""t"":4356},{""x"":591,""y"":764,""dx"":100,""dy"":-57,""t"":4390},{""x"":568,""y"":774,""dx"":77,""dy"":-47,""t"":4424},{""x"":556,""y"":785,""dx"":65,""dy"":-36,""t"":4456},{""x"":561,""y"":783,""dx"":70,""dy"":-38,""t"":4492},{""x"":542,""y"":793,""dx"":51,""dy"":-28,""t"":4526},{""x"":532,""y"":788,""dx"":41,""dy"":-33,""t"":4560},{""x"":529,""y"":794,""dx"":38,""dy"":-27,""t"":4595},{""x"":538,""y"":774,""dx"":47,""dy"":-47,""t"":4628},{""x"":561,""y"":781,""dx"":70,""dy"":-40,""t"":4661},{""x"":569,""y"":784,""dx"":78,""dy"":-37,""t"":4697},{""x"":564,""y"":774,""dx"":73,""dy"":-47,""t"":4730},{""x"":577,""y"":765,""dx"":86,""dy"":-56,""t"":4764},{""x"":564,""y"":767,""dx"":73,""dy"":-54,""t"":4797},{""x"":543,""y"":765,""dx"":52,""dy"":-56,""t"":4829},{""x"":550,""y"":763,""dx"":59,""dy"":-58,""t"":4865},{""x"":554,""y"":762,""dx"":63,""dy"":-59,""t"":4900},{""x"":548,""y"":788,""dx"":57,""dy"":-33,""t"":4934},{""x"":555,""y"":788,""dx"":64,""dy"":-33,""t"":4968},{""x"":550,""y"":789,""dx"":59,""dy"":-32,""t"":5001},{""x"":566,""y"":771,""dx"":75,""dy"":-50,""t"":5036},{""x"":568,""y"":773,""dx"":77,""dy"":-48,""t"":5070},{""x"":564,""y"":779,""dx"":73,""dy"":-42,""t"":5103},{""x"":573,""y"":751,""dx"":82,""dy"":-70,""t"":5137},{""x"":571,""y"":740,""dx"":80,""dy"":-81,""t"":5171},{""x"":572,""y"":739,""dx"":81,""dy"":-82,""t"":5206},{""x"":598,""y"":732,""dx"":107,""dy"":-89,""t"":5239},{""x"":592,""y"":748,""dx"":101,""dy"":-73,""t"":5274},{""x"":585,""y"":752,""dx"":94,""dy"":-69,""t"":5307},{""x"":597,""y"":757,""dx"":106,""dy"":-64,""t"":5342},{""x"":593,""y"":757,""dx"":102,""dy"":-64,""t"":5376},{""x"":590,""y"":782,""dx"":99,""dy"":-39,""t"":5410},{""x"":578,""y"":797,""dx"":87,""dy"":-24,""t"":5445},{""x"":572,""y"":780,""dx"":81,""dy"":-41,""t"":5477},{""x"":573,""y"":779,""dx"":82,""dy"":-42,""t"":5511},{""x"":560,""y"":799,""dx"":69,""dy"":-22,""t"":5546},{""x"":553,""y"":774,""dx"":62,""dy"":-47,""t"":5580},{""x"":559,""y"":767,""dx"":68,""dy"":-54,""t"":5614},{""x"":553,""y"":773,""dx"":62,""dy"":-48,""t"":5648},{""x"":544,""y"":770,""dx"":53,""dy"":-51,""t"":5682},{""x"":546,""y"":757,""dx"":55,""dy"":-64,""t"":5716},{""x"":529,""y"":778,""dx"":38,""dy"":-43,""t"":5751},{""x"":529,""y"":769,""dx"":38,""dy"":-52,""t"":5784},{""x"":527,""y"":760,""dx"":36,""dy"":-61,""t"":5818},{""x"":536,""y"":765,""dx"":45,""dy"":-56,""t"":5853},{""x"":526,""y"":787,""dx"":35,""dy"":-34,""t"":5886},{""x"":526,""y"":797,""dx"":35,""dy"":-24,""t"":5919},{""x"":515,""y"":794,""dx"":24,""dy"":-27,""t"":5953},{""x"":511,""y"":790,""dx"":20,""dy"":-31,""t"":5988}],[{""x"":817,""y"":592,""dx"":-154,""dy"":41,""t"":7041},{""x"":822,""y"":595,""dx"":-149,""dy"":44,""t"":7076},{""x"":837,""y"":571,""dx"":-134,""dy"":20,""t"":7109},{""x"":866,""y"":556,""dx"":-105,""dy"":5,""t"":7144},{""x"":848,""y"":569,""dx"":-123,""dy"":18,""t"":7177},{""x"":855,""y"":598,""dx"":-116,""dy"":47,""t"":7211},{""x"":850,""y"":611,""dx"":-121,""dy"":60,""t"":7246},{""x"":834,""y"":590,""dx"":-137,""dy"":39,""t"":7279},{""x"":841,""y"":599,""dx"":-130,""dy"":48,""t"":7314},{""x"":831,""y"":602,""dx"":-140,""dy"":51,""t"":7348},{""x"":837,""y"":615,""dx"":-134,""dy"":64,""t"":7382},{""x"":836,""y"":632,""dx"":-135,""dy"":81,""t"":7417},{""x"":832,""y"":644,""dx"":-139,""dy"":93,""t"":7450},{""x"":820,""y"":657,""dx"":-151,""dy"":106,""t"":7484},{""x"":815,""y"":699,""dx"":-156,""dy"":148,""t"":7518},{""x"":838,""y"":684,""dx"":-133,""dy"":133,""t"":7553},{""x"":849,""y"":682,""dx"":-122,""dy"":131,""t"":7586},{""x"":858,""y"":671,""dx"":-113,""dy"":120,""t"":7619},{""x"":861,""y"":674,""dx"":-110,""dy"":123,""t"":7653},{""x"":870,""y"":667,""dx"":-101,""dy"":116,""t"":7688},{""x"":888,""y"":643,""dx"":-83,""dy"":92,""t"":7722},{""x"":920,""y"":646,""dx"":-51,""dy"":95,""t"":7756},{""x"":896,""y"":661,""dx"":-75,""dy"":110,""t"":7791},{""x"":888,""y"":668,""dx"":-83,""dy"":117,""t"":7824},{""x"":878,""y"":640,""dx"":-93,""dy"":89,""t"":7858},{""x"":884,""y"":620,""dx"":-87,""dy"":69,""t"":7892},{""x"":882,""y"":600,""dx"":-89,""dy"":49,""t"":7926},{""x"":883,""y"":596,""dx"":-88,""dy"":45,""t"":7960},{""x"":884,""y"":593,""dx"":-87,""dy"":42,""t"":7992},{""x"":857,""y"":617,""dx"":-114,""dy"":66,""t"":8028},{""x"":836,""y"":570,""dx"":-135,""dy"":19,""t"":8062},{""x"":833,""y"":575,""dx"":-138,""dy"":24,""t"":8096},{""x"":842,""y"":567,""dx"":-129,""dy"":16,""t"":8130},{""x"":853,""y"":557,""dx"":-118,""dy"":6,""t"":8164},{""x"":840,""y"":566,""dx"":-131,""dy"":15,""t"":8198},{""x"":834,""y"":581,""dx"":-137,""dy"":30,""t"":8231},{""x"":810,""y"":586,""dx"":-161,""dy"":35,""t"":8266},{""x"":834,""y"":607,""dx"":-137,""dy"":56,""t"":8299},{""x"":828,""y"":611,""dx"":-143,""dy"":60,""t"":8333},{""x"":848,""y"":604,""dx"":-123,""dy"":53,""t"":8368},{""x"":865,""y"":597,""dx"":-106,""dy"":46,""t"":8400},{""x"":878,""y"":590,""dx"":-93,""dy"":39,""t"":8436},{""x"":885,""y"":588,""dx"":-86,""dy"":37,""t"":8470},{""x"":882,""y"":612,""dx"":-89,""dy"":61,""t"":8503},{""x"":882,""y"":626,""dx"":-89,""dy"":75,""t"":8538},{""x"":897,""y"":636,""dx"":-74,""dy"":85,""t"":8573},{""x"":908,""y"":659,""dx"":-63,""dy"":108,""t"":8605},{""x"":906,""y"":688,""dx"":-65,""dy"":137,""t"":8639},{""x"":894,""y"":682,""dx"":-77,""dy"":131,""t"":8674},{""x"":894,""y"":674,""dx"":-77,""dy"":123,""t"":8708},{""x"":874,""y"":670,""dx"":-97,""dy"":119,""t"":8742},{""x"":862,""y"":650,""dx"":-109,""dy"":99,""t"":8775},{""x"":864,""y"":635,""dx"":-107,""dy"":84,""t"":8810},{""x"":896,""y"":621,""dx"":-75,""dy"":70,""t"":8845},{""x"":875,""y"":643,""dx"":-96,""dy"":92,""t"":8878},{""x"":885,""y"":637,""dx"":-86,""dy"":86,""t"":8912},{""x"":840,""y"":655,""dx"":-131,""dy"":104,""t"":8946},{""x"":832,""y"":659,""dx"":-139,""dy"":108,""t"":8980},{""x"":839,""y"":649,""dx"":-132,""dy"":98,""t"":9013}],[{""x"":1351,""y"":661,""dx"":-100,""dy"":380,""t"":10033},{""x"":1419,""y"":587,""dx"":-32,""dy"":306,""t"":10068},{""x"":1422,""y"":507,""dx"":-29,""dy"":226,""t"":10101},{""x"":1436,""y"":433,""dx"":-15,""dy"":152,""t"":10136},{""x"":1427,""y"":359,""dx"":-24,""dy"":78,""t"":10169},{""x"":1421,""y"":327,""dx"":-30,""dy"":46,""t"":10204},{""x"":1412,""y"":290,""dx"":-39,""dy"":9,""t"":10238},{""x"":1384,""y"":302,""dx"":-67,""dy"":21,""t"":10273},{""x"":1388,""y"":274,""dx"":-63,""dy"":-7,""t"":10307},{""x"":1379,""y"":237,""dx"":-72,""dy"":-44,""t"":10340},{""x"":1372,""y"":208,""dx"":-79,""dy"":-73,""t"":10371},{""x"":1366,""y"":237,""dx"":-85,""dy"":-44,""t"":10408},{""x"":1373,""y"":250,""dx"":-78,""dy"":-31,""t"":10442},{""x"":1388,""y"":253,""dx"":-63,""dy"":-28,""t"":10475},{""x"":1388,""y"":250,""dx"":-63,""dy"":-31,""t"":10510},{""x"":1392,""y"":245,""dx"":-59,""dy"":-36,""t"":10544},{""x"":1391,""y"":273,""dx"":-60,""dy"":-8,""t"":10577},{""x"":1386,""y"":259,""dx"":-65,""dy"":-22,""t"":10611},{""x"":1377,""y"":251,""dx"":-74,""dy"":-30,""t"":10646},{""x"":1373,""y"":264,""dx"":-78,""dy"":-17,""t"":10680},{""x"":1374,""y"":268,""dx"":-77,""dy"":-13,""t"":10714},{""x"":1380,""y"":281,""dx"":-71,""dy"":0,""t"":10748},{""x"":1385,""y"":280,""dx"":-66,""dy"":-1,""t"":10782},{""x"":1374,""y"":282,""dx"":-77,""dy"":1,""t"":10816},{""x"":1366,""y"":303,""dx"":-85,""dy"":22,""t"":10850},{""x"":1373,""y"":295,""dx"":-78,""dy"":14,""t"":10883},{""x"":1375,""y"":275,""dx"":-76,""dy"":-6,""t"":10918},{""x"":1372,""y"":284,""dx"":-79,""dy"":3,""t"":10954},{""x"":1350,""y"":318,""dx"":-101,""dy"":37,""t"":10985},{""x"":1342,""y"":333,""dx"":-109,""dy"":52,""t"":11020},{""x"":1330,""y"":347,""dx"":-121,""dy"":66,""t"":11053},{""x"":1337,""y"":353,""dx"":-114,""dy"":72,""t"":11089},{""x"":1337,""y"":372,""dx"":-114,""dy"":91,""t"":11122},{""x"":1342,""y"":358,""dx"":-109,""dy"":77,""t"":11156},{""x"":1334,""y"":351,""dx"":-117,""dy"":70,""t"":11189},{""x"":1325,""y"":370,""dx"":-126,""dy"":89,""t"":11224},{""x"":1328,""y"":389,""dx"":-123,""dy"":108,""t"":11258},{""x"":1318,""y"":371,""dx"":-133,""dy"":90,""t"":11292},{""x"":1318,""y"":352,""dx"":-133,""dy"":71,""t"":11327},{""x"":1325,""y"":383,""dx"":-126,""dy"":102,""t"":11360},{""x"":1329,""y"":382,""dx"":-122,""dy"":101,""t"":11394},{""x"":1321,""y"":381,""dx"":-130,""dy"":100,""t"":11428},{""x"":1344,""y"":381,""dx"":-107,""dy"":100,""t"":11461},{""x"":1335,""y"":391,""dx"":-116,""dy"":110,""t"":11496},{""x"":1340,""y"":412,""dx"":-111,""dy"":131,""t"":11530},{""x"":1344,""y"":430,""dx"":-107,""dy"":149,""t"":11561},{""x"":1352,""y"":429,""dx"":-99,""dy"":148,""t"":11598},{""x"":1348,""y"":425,""dx"":-103,""dy"":144,""t"":11632},{""x"":1363,""y"":431,""dx"":-88,""dy"":150,""t"":11666},{""x"":1381,""y"":439,""dx"":-70,""dy"":158,""t"":11700},{""x"":1400,""y"":399,""dx"":-51,""dy"":118,""t"":11733},{""x"":1399,""y"":389,""dx"":-52,""dy"":108,""t"":11767},{""x"":1389,""y"":367,""dx"":-62,""dy"":86,""t"":11802},{""x"":1406,""y"":346,""dx"":-45,""dy"":65,""t"":11836},{""x"":1410,""y"":368,""dx"":-41,""dy"":87,""t"":11870},{""x"":1418,""y"":356,""dx"":-33,""dy"":75,""t"":11903},{""x"":1413,""y"":335,""dx"":-38,""dy"":54,""t"":11938},{""x"":1408,""y"":317,""dx"":-43,""dy"":36,""t"":11970},{""x"":1416,""y"":314,""dx"":-35,""dy"":33,""t"":12006},{""x"":1425,""y"":318,""dx"":-26,""dy"":37,""t"":12040}],[{""x"":1313,""y"":663,""dx"":-138,""dy"":-158,""t"":13060},{""x"":1338,""y"":703,""dx"":-113,""dy"":-118,""t"":13093},{""x"":1342,""y"":709,""dx"":-109,""dy"":-112,""t"":13128},{""x"":1380,""y"":718,""dx"":-71,""dy"":-103,""t"":13162},{""x"":1386,""y"":733,""dx"":-65,""dy"":-88,""t"":13196},{""x"":1384,""y"":723,""dx"":-67,""dy"":-98,""t"":13230},{""x"":1393,""y"":713,""dx"":-58,""dy"":-108,""t"":13264},{""x"":1385,""y"":713,""dx"":-66,""dy"":-108,""t"":13299},{""x"":1366,""y"":704,""dx"":-85,""dy"":-117,""t"":13332},{""x"":1383,""y"":693,""dx"":-68,""dy"":-128,""t"":13366},{""x"":1378,""y"":711,""dx"":-73,""dy"":-110,""t"":13401},{""x"":1396,""y"":711,""dx"":-55,""dy"":-110,""t"":13434},{""x"":1392,""y"":726,""dx"":-59,""dy"":-95,""t"":13468},{""x"":1385,""y"":749,""dx"":-66,""dy"":-72,""t"":13502},{""x"":1374,""y"":740,""dx"":-77,""dy"":-81,""t"":13533},{""x"":1369,""y"":742,""dx"":-82,""dy"":-79,""t"":13570},{""x"":1348,""y"":734,""dx"":-103,""dy"":-87,""t"":13603},{""x"":1337,""y"":717,""dx"":-114,""dy"":-104,""t"":13638},{""x"":1345,""y"":708,""dx"":-106,""dy"":-113,""t"":13672},{""x"":1337,""y"":701,""dx"":-114,""dy"":-120,""t"":13705},{""x"":1333,""y"":665,""dx"":-118,""dy"":-156,""t"":13740},{""x"":1332,""y"":660,""dx"":-119,""dy"":-161,""t"":13774},{""x"":1335,""y"":667,""dx"":-116,""dy"":-154,""t"":13808},{""x"":1339,""y"":670,""dx"":-112,""dy"":-151,""t"":13843},{""x"":1339,""y"":683,""dx"":-112,""dy"":-138,""t"":13876},{""x"":1354,""y"":669,""dx"":-97,""dy"":-152,""t"":13910},{""x"":1363,""y"":672,""dx"":-88,""dy"":-149,""t"":13944},{""x"":1373,""y"":695,""dx"":-78,""dy"":-126,""t"":13977},{""x"":1364,""y"":677,""dx"":-87,""dy"":-144,""t"":14011},{""x"":1388,""y"":715,""dx"":-63,""dy"":-106,""t"":14046},{""x"":1381,""y"":712,""dx"":-70,""dy"":-109,""t"":14080},{""x"":1379,""y"":715,""dx"":-72,""dy"":-106,""t"":14114},{""x"":1371,""y"":735,""dx"":-80,""dy"":-86,""t"":14148},{""x"":1376,""y"":760,""dx"":-75,""dy"":-61,""t"":14181},{""x"":1369,""y"":757,""dx"":-82,""dy"":-64,""t"":14215},{""x"":1376,""y"":737,""dx"":-75,""dy"":-84,""t"":14250},{""x"":1377,""y"":735,""dx"":-74,""dy"":-86,""t"":14284},{""x"":1397,""y"":736,""dx"":-54,""dy"":-85,""t"":14317},{""x"":1402,""y"":731,""dx"":-49,""dy"":-90,""t"":14352},{""x"":1378,""y"":744,""dx"":-73,""dy"":-77,""t"":14386},{""x"":1365,""y"":741,""dx"":-86,""dy"":-80,""t"":14419},{""x"":1368,""y"":735,""dx"":-83,""dy"":-86,""t"":14453},{""x"":1366,""y"":740,""dx"":-85,""dy"":-81,""t"":14489},{""x"":1363,""y"":727,""dx"":-88,""dy"":-94,""t"":14523},{""x"":1373,""y"":730,""dx"":-78,""dy"":-91,""t"":14556},{""x"":1355,""y"":745,""dx"":-96,""dy"":-76,""t"":14589},{""x"":1364,""y"":766,""dx"":-87,""dy"":-55,""t"":14623},{""x"":1385,""y"":737,""dx"":-66,""dy"":-84,""t"":14658},{""x"":1389,""y"":747,""dx"":-62,""dy"":-74,""t"":14692},{""x"":1380,""y"":741,""dx"":-71,""dy"":-80,""t"":14726},{""x"":1396,""y"":731,""dx"":-55,""dy"":-90,""t"":14759},{""x"":1392,""y"":737,""dx"":-59,""dy"":-84,""t"":14794},{""x"":1393,""y"":750,""dx"":-58,""dy"":-71,""t"":14827},{""x"":1401,""y"":770,""dx"":-50,""dy"":-51,""t"":14862},{""x"":1389,""y"":779,""dx"":-62,""dy"":-42,""t"":14895},{""x"":1390,""y"":762,""dx"":-61,""dy"":-59,""t"":14929},{""x"":1383,""y"":777,""dx"":-68,""dy"":-44,""t"":14964},{""x"":1405,""y"":791,""dx"":-46,""dy"":-30,""t"":14998},{""x"":1415,""y"":786,""dx"":-36,""dy"":-35,""t"":15032}]]","[100,100,98.30508474576271,95,96.61016949152543]","[{""x"":57.55,""y"":150.96666666666667,""r"":29.700893330725055},{""x"":73.01694915254237,""y"":-54.88135593220339,""r"":28.039272536329488},{""x"":-111.79661016949153,""y"":72.50847457627118,""r"":41.928853160767346},{""x"":-78.15,""y"":63.03333333333333,""r"":92.73118179662353},{""x"":-79.32203389830508,""y"":-96.62711864406779,""r"":27.86387066992202}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.41","validate","","","","","","","","","","","","","",""
"","html-button-response","8","37564","0.0-4.0-0.0","820","0","","","<p>正式试验：试验都以 500 毫秒的固定时间开始，然后会有一个 2000 ms的样本显示，然后是 1000 毫秒的空白间隔。</p> <p style=""font-weight: bold"">要求：记忆所呈现刺激物和其对应的位置，根据目标提示选择对应刺激的位置,并根据数字键盘的""4"", ""7"", ""9"", ""6"", ""3"", ""1""进行选择响应。</p>","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","9","38571","0.0-4.0-1.0-0.0","null","null","","","","","","","","","recall","[""4"",""4"",""4"",""4"",""1"",""1"",""4"",""4"",""3"",""3"",""9"",""9"",""6"",""6"",""9"",""9"",""7"",""7"",""9"",""9"",""4"",""4"",""1"",""1"",""6"",""6"",""1"",""1"",""7"",""7"",""3"",""3"",""3"",""3"",""7"",""7"",""9"",""9"",""7"",""7"",""3"",""3"",""7"",""7"",""6"",""6"",""6"",""6"",""7"",""7"",""3"",""3"",""1"",""1"",""9"",""9"",""1"",""1"",""3"",""3"",""6"",""6"",""4"",""4"",""4"",""4"",""9"",""9"",""6"",""6"",""1"",""1""]","1000","color","6","","","","","","","","","",""
