"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","3882","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","10325","0.0-1.0-0.0","6439","{""name"":""syx"",""age"":""23""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","12237","0.0-1.0-1.0","1911","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","17598","0.0-2.0","","","","2219","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","18724","0.0-3.0-0.0","1124","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","30127","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","31107","0.0-3.0-2.0","979","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","50831","0.0-3.0-3.0","","","","","","[[{""x"":368,""y"":156,""dx"":-123,""dy"":-125,""t"":990},{""x"":370,""y"":155,""dx"":-121,""dy"":-126,""t"":1024},{""x"":376,""y"":147,""dx"":-115,""dy"":-134,""t"":1059},{""x"":375,""y"":154,""dx"":-116,""dy"":-127,""t"":1093},{""x"":374,""y"":164,""dx"":-117,""dy"":-117,""t"":1126},{""x"":382,""y"":183,""dx"":-109,""dy"":-98,""t"":1159},{""x"":376,""y"":181,""dx"":-115,""dy"":-100,""t"":1194},{""x"":376,""y"":186,""dx"":-115,""dy"":-95,""t"":1227},{""x"":382,""y"":200,""dx"":-109,""dy"":-81,""t"":1262},{""x"":373,""y"":189,""dx"":-118,""dy"":-92,""t"":1295},{""x"":361,""y"":182,""dx"":-130,""dy"":-99,""t"":1330},{""x"":357,""y"":177,""dx"":-134,""dy"":-104,""t"":1364},{""x"":351,""y"":171,""dx"":-140,""dy"":-110,""t"":1397},{""x"":349,""y"":161,""dx"":-142,""dy"":-120,""t"":1433},{""x"":346,""y"":163,""dx"":-145,""dy"":-118,""t"":1467},{""x"":353,""y"":168,""dx"":-138,""dy"":-113,""t"":1499},{""x"":361,""y"":172,""dx"":-130,""dy"":-109,""t"":1534},{""x"":355,""y"":175,""dx"":-136,""dy"":-106,""t"":1568},{""x"":360,""y"":180,""dx"":-131,""dy"":-101,""t"":1602},{""x"":362,""y"":175,""dx"":-129,""dy"":-106,""t"":1636},{""x"":371,""y"":156,""dx"":-120,""dy"":-125,""t"":1670},{""x"":378,""y"":156,""dx"":-113,""dy"":-125,""t"":1703},{""x"":370,""y"":143,""dx"":-121,""dy"":-138,""t"":1739},{""x"":373,""y"":158,""dx"":-118,""dy"":-123,""t"":1771},{""x"":368,""y"":170,""dx"":-123,""dy"":-111,""t"":1805},{""x"":365,""y"":175,""dx"":-126,""dy"":-106,""t"":1840},{""x"":364,""y"":165,""dx"":-127,""dy"":-116,""t"":1874},{""x"":374,""y"":178,""dx"":-117,""dy"":-103,""t"":1907},{""x"":380,""y"":189,""dx"":-111,""dy"":-92,""t"":1943},{""x"":384,""y"":193,""dx"":-107,""dy"":-88,""t"":1976},{""x"":382,""y"":205,""dx"":-109,""dy"":-76,""t"":2010},{""x"":387,""y"":205,""dx"":-104,""dy"":-76,""t"":2043},{""x"":386,""y"":203,""dx"":-105,""dy"":-78,""t"":2077},{""x"":389,""y"":199,""dx"":-102,""dy"":-82,""t"":2111},{""x"":370,""y"":178,""dx"":-121,""dy"":-103,""t"":2147},{""x"":358,""y"":175,""dx"":-133,""dy"":-106,""t"":2180},{""x"":365,""y"":178,""dx"":-126,""dy"":-103,""t"":2212},{""x"":381,""y"":196,""dx"":-110,""dy"":-85,""t"":2247},{""x"":370,""y"":182,""dx"":-121,""dy"":-99,""t"":2281},{""x"":370,""y"":177,""dx"":-121,""dy"":-104,""t"":2316},{""x"":392,""y"":168,""dx"":-99,""dy"":-113,""t"":2350},{""x"":406,""y"":181,""dx"":-85,""dy"":-100,""t"":2383},{""x"":408,""y"":187,""dx"":-83,""dy"":-94,""t"":2419},{""x"":404,""y"":168,""dx"":-87,""dy"":-113,""t"":2451},{""x"":406,""y"":165,""dx"":-85,""dy"":-116,""t"":2486},{""x"":399,""y"":147,""dx"":-92,""dy"":-134,""t"":2520},{""x"":395,""y"":134,""dx"":-96,""dy"":-147,""t"":2554},{""x"":387,""y"":129,""dx"":-104,""dy"":-152,""t"":2588},{""x"":380,""y"":125,""dx"":-111,""dy"":-156,""t"":2620},{""x"":371,""y"":123,""dx"":-120,""dy"":-158,""t"":2655},{""x"":366,""y"":125,""dx"":-125,""dy"":-156,""t"":2691},{""x"":360,""y"":114,""dx"":-131,""dy"":-167,""t"":2723},{""x"":354,""y"":115,""dx"":-137,""dy"":-166,""t"":2758},{""x"":359,""y"":149,""dx"":-132,""dy"":-132,""t"":2792},{""x"":372,""y"":188,""dx"":-119,""dy"":-93,""t"":2827},{""x"":344,""y"":161,""dx"":-147,""dy"":-120,""t"":2861},{""x"":347,""y"":183,""dx"":-144,""dy"":-98,""t"":2893},{""x"":335,""y"":155,""dx"":-156,""dy"":-126,""t"":2927},{""x"":339,""y"":147,""dx"":-152,""dy"":-134,""t"":2962}],[{""x"":530,""y"":873,""dx"":39,""dy"":52,""t"":4015},{""x"":524,""y"":880,""dx"":33,""dy"":59,""t"":4050},{""x"":534,""y"":890,""dx"":43,""dy"":69,""t"":4084},{""x"":544,""y"":880,""dx"":53,""dy"":59,""t"":4118},{""x"":550,""y"":890,""dx"":59,""dy"":69,""t"":4151},{""x"":541,""y"":887,""dx"":50,""dy"":66,""t"":4186},{""x"":533,""y"":884,""dx"":42,""dy"":63,""t"":4218},{""x"":534,""y"":891,""dx"":43,""dy"":70,""t"":4254},{""x"":546,""y"":880,""dx"":55,""dy"":59,""t"":4287},{""x"":562,""y"":904,""dx"":71,""dy"":83,""t"":4322},{""x"":560,""y"":920,""dx"":69,""dy"":99,""t"":4356},{""x"":569,""y"":932,""dx"":78,""dy"":111,""t"":4390},{""x"":575,""y"":937,""dx"":84,""dy"":116,""t"":4424},{""x"":583,""y"":943,""dx"":92,""dy"":122,""t"":4459},{""x"":570,""y"":928,""dx"":79,""dy"":107,""t"":4491},{""x"":575,""y"":932,""dx"":84,""dy"":111,""t"":4526},{""x"":542,""y"":900,""dx"":51,""dy"":79,""t"":4560},{""x"":551,""y"":907,""dx"":60,""dy"":86,""t"":4594},{""x"":532,""y"":877,""dx"":41,""dy"":56,""t"":4628},{""x"":539,""y"":890,""dx"":48,""dy"":69,""t"":4662},{""x"":527,""y"":875,""dx"":36,""dy"":54,""t"":4696},{""x"":527,""y"":880,""dx"":36,""dy"":59,""t"":4730},{""x"":518,""y"":861,""dx"":27,""dy"":40,""t"":4764},{""x"":528,""y"":875,""dx"":37,""dy"":54,""t"":4797},{""x"":516,""y"":865,""dx"":25,""dy"":44,""t"":4832},{""x"":509,""y"":855,""dx"":18,""dy"":34,""t"":4867},{""x"":528,""y"":874,""dx"":37,""dy"":53,""t"":4900},{""x"":520,""y"":857,""dx"":29,""dy"":36,""t"":4934},{""x"":537,""y"":877,""dx"":46,""dy"":56,""t"":4968},{""x"":549,""y"":886,""dx"":58,""dy"":65,""t"":5002},{""x"":533,""y"":856,""dx"":42,""dy"":35,""t"":5036},{""x"":517,""y"":837,""dx"":26,""dy"":16,""t"":5070},{""x"":532,""y"":851,""dx"":41,""dy"":30,""t"":5103},{""x"":541,""y"":866,""dx"":50,""dy"":45,""t"":5138},{""x"":547,""y"":880,""dx"":56,""dy"":59,""t"":5172},{""x"":551,""y"":900,""dx"":60,""dy"":79,""t"":5205},{""x"":555,""y"":898,""dx"":64,""dy"":77,""t"":5240},{""x"":558,""y"":904,""dx"":67,""dy"":83,""t"":5273},{""x"":566,""y"":896,""dx"":75,""dy"":75,""t"":5308},{""x"":562,""y"":902,""dx"":71,""dy"":81,""t"":5341},{""x"":556,""y"":894,""dx"":65,""dy"":73,""t"":5376},{""x"":551,""y"":883,""dx"":60,""dy"":62,""t"":5410},{""x"":542,""y"":882,""dx"":51,""dy"":61,""t"":5445},{""x"":529,""y"":854,""dx"":38,""dy"":33,""t"":5477},{""x"":517,""y"":855,""dx"":26,""dy"":34,""t"":5512},{""x"":529,""y"":862,""dx"":38,""dy"":41,""t"":5546},{""x"":512,""y"":838,""dx"":21,""dy"":17,""t"":5580},{""x"":522,""y"":841,""dx"":31,""dy"":20,""t"":5614},{""x"":515,""y"":822,""dx"":24,""dy"":1,""t"":5647},{""x"":531,""y"":831,""dx"":40,""dy"":10,""t"":5682},{""x"":544,""y"":836,""dx"":53,""dy"":15,""t"":5717},{""x"":548,""y"":836,""dx"":57,""dy"":15,""t"":5750},{""x"":550,""y"":837,""dx"":59,""dy"":16,""t"":5782},{""x"":547,""y"":848,""dx"":56,""dy"":27,""t"":5817},{""x"":550,""y"":852,""dx"":59,""dy"":31,""t"":5851},{""x"":556,""y"":871,""dx"":65,""dy"":50,""t"":5886},{""x"":555,""y"":883,""dx"":64,""dy"":62,""t"":5920},{""x"":550,""y"":884,""dx"":59,""dy"":63,""t"":5954},{""x"":546,""y"":899,""dx"":55,""dy"":78,""t"":5988}],[{""x"":1000,""y"":654,""dx"":29,""dy"":103,""t"":7007},{""x"":1010,""y"":603,""dx"":39,""dy"":52,""t"":7042},{""x"":1018,""y"":563,""dx"":47,""dy"":12,""t"":7075},{""x"":1022,""y"":520,""dx"":51,""dy"":-31,""t"":7109},{""x"":1033,""y"":489,""dx"":62,""dy"":-62,""t"":7144},{""x"":1034,""y"":466,""dx"":63,""dy"":-85,""t"":7178},{""x"":1033,""y"":448,""dx"":62,""dy"":-103,""t"":7212},{""x"":1034,""y"":428,""dx"":63,""dy"":-123,""t"":7246},{""x"":1037,""y"":428,""dx"":66,""dy"":-123,""t"":7280},{""x"":1032,""y"":415,""dx"":61,""dy"":-136,""t"":7315},{""x"":1027,""y"":405,""dx"":56,""dy"":-146,""t"":7345},{""x"":1025,""y"":389,""dx"":54,""dy"":-162,""t"":7383},{""x"":1018,""y"":396,""dx"":47,""dy"":-155,""t"":7416},{""x"":1024,""y"":409,""dx"":53,""dy"":-142,""t"":7450},{""x"":1020,""y"":423,""dx"":49,""dy"":-128,""t"":7483},{""x"":1019,""y"":428,""dx"":48,""dy"":-123,""t"":7518},{""x"":1014,""y"":427,""dx"":43,""dy"":-124,""t"":7551},{""x"":1022,""y"":436,""dx"":51,""dy"":-115,""t"":7586},{""x"":1014,""y"":445,""dx"":43,""dy"":-106,""t"":7619},{""x"":1005,""y"":449,""dx"":34,""dy"":-102,""t"":7654},{""x"":998,""y"":456,""dx"":27,""dy"":-95,""t"":7688},{""x"":1002,""y"":461,""dx"":31,""dy"":-90,""t"":7721},{""x"":1005,""y"":461,""dx"":34,""dy"":-90,""t"":7754},{""x"":1003,""y"":468,""dx"":32,""dy"":-83,""t"":7790},{""x"":998,""y"":467,""dx"":27,""dy"":-84,""t"":7824},{""x"":1004,""y"":469,""dx"":33,""dy"":-82,""t"":7859},{""x"":1011,""y"":483,""dx"":40,""dy"":-68,""t"":7893},{""x"":1023,""y"":478,""dx"":52,""dy"":-73,""t"":7926},{""x"":1022,""y"":483,""dx"":51,""dy"":-68,""t"":7960},{""x"":1029,""y"":489,""dx"":58,""dy"":-62,""t"":7993},{""x"":1044,""y"":496,""dx"":73,""dy"":-55,""t"":8027},{""x"":1036,""y"":496,""dx"":65,""dy"":-55,""t"":8062},{""x"":1044,""y"":503,""dx"":73,""dy"":-48,""t"":8096},{""x"":1047,""y"":504,""dx"":76,""dy"":-47,""t"":8130},{""x"":1031,""y"":494,""dx"":60,""dy"":-57,""t"":8164},{""x"":1032,""y"":497,""dx"":61,""dy"":-54,""t"":8198},{""x"":1025,""y"":485,""dx"":54,""dy"":-66,""t"":8232},{""x"":1019,""y"":481,""dx"":48,""dy"":-70,""t"":8265},{""x"":1017,""y"":472,""dx"":46,""dy"":-79,""t"":8322},{""x"":1015,""y"":464,""dx"":44,""dy"":-87,""t"":8334},{""x"":1007,""y"":458,""dx"":36,""dy"":-93,""t"":8368},{""x"":1015,""y"":456,""dx"":44,""dy"":-95,""t"":8403},{""x"":1022,""y"":471,""dx"":51,""dy"":-80,""t"":8436},{""x"":1017,""y"":471,""dx"":46,""dy"":-80,""t"":8470},{""x"":1010,""y"":457,""dx"":39,""dy"":-94,""t"":8504},{""x"":1004,""y"":449,""dx"":33,""dy"":-102,""t"":8537},{""x"":1006,""y"":458,""dx"":35,""dy"":-93,""t"":8572},{""x"":1019,""y"":469,""dx"":48,""dy"":-82,""t"":8606},{""x"":1027,""y"":467,""dx"":56,""dy"":-84,""t"":8640},{""x"":1039,""y"":463,""dx"":68,""dy"":-88,""t"":8674},{""x"":1052,""y"":465,""dx"":81,""dy"":-86,""t"":8708},{""x"":1049,""y"":455,""dx"":78,""dy"":-96,""t"":8742},{""x"":1052,""y"":475,""dx"":81,""dy"":-76,""t"":8776},{""x"":1046,""y"":475,""dx"":75,""dy"":-76,""t"":8810},{""x"":1043,""y"":488,""dx"":72,""dy"":-63,""t"":8844},{""x"":1027,""y"":468,""dx"":56,""dy"":-83,""t"":8878},{""x"":1020,""y"":474,""dx"":49,""dy"":-77,""t"":8911},{""x"":1016,""y"":505,""dx"":45,""dy"":-46,""t"":8946},{""x"":1015,""y"":518,""dx"":44,""dy"":-33,""t"":8980},{""x"":1005,""y"":522,""dx"":34,""dy"":-29,""t"":9014}],[{""x"":1343,""y"":215,""dx"":-108,""dy"":-66,""t"":10035},{""x"":1322,""y"":220,""dx"":-129,""dy"":-61,""t"":10068},{""x"":1327,""y"":224,""dx"":-124,""dy"":-57,""t"":10102},{""x"":1323,""y"":254,""dx"":-128,""dy"":-27,""t"":10136},{""x"":1328,""y"":242,""dx"":-123,""dy"":-39,""t"":10170},{""x"":1324,""y"":246,""dx"":-127,""dy"":-35,""t"":10205},{""x"":1314,""y"":233,""dx"":-137,""dy"":-48,""t"":10238},{""x"":1326,""y"":243,""dx"":-125,""dy"":-38,""t"":10271},{""x"":1324,""y"":254,""dx"":-127,""dy"":-27,""t"":10306},{""x"":1326,""y"":264,""dx"":-125,""dy"":-17,""t"":10340},{""x"":1329,""y"":249,""dx"":-122,""dy"":-32,""t"":10374},{""x"":1343,""y"":243,""dx"":-108,""dy"":-38,""t"":10409},{""x"":1331,""y"":236,""dx"":-120,""dy"":-45,""t"":10442},{""x"":1353,""y"":258,""dx"":-98,""dy"":-23,""t"":10476},{""x"":1348,""y"":249,""dx"":-103,""dy"":-32,""t"":10511},{""x"":1364,""y"":243,""dx"":-87,""dy"":-38,""t"":10543},{""x"":1367,""y"":257,""dx"":-84,""dy"":-24,""t"":10578},{""x"":1355,""y"":254,""dx"":-96,""dy"":-27,""t"":10612},{""x"":1344,""y"":246,""dx"":-107,""dy"":-35,""t"":10646},{""x"":1338,""y"":247,""dx"":-113,""dy"":-34,""t"":10679},{""x"":1331,""y"":235,""dx"":-120,""dy"":-46,""t"":10714},{""x"":1328,""y"":266,""dx"":-123,""dy"":-15,""t"":10747},{""x"":1333,""y"":271,""dx"":-118,""dy"":-10,""t"":10782},{""x"":1326,""y"":255,""dx"":-125,""dy"":-26,""t"":10815},{""x"":1324,""y"":254,""dx"":-127,""dy"":-27,""t"":10851},{""x"":1331,""y"":248,""dx"":-120,""dy"":-33,""t"":10884},{""x"":1333,""y"":259,""dx"":-118,""dy"":-22,""t"":10916},{""x"":1331,""y"":248,""dx"":-120,""dy"":-33,""t"":10952},{""x"":1324,""y"":240,""dx"":-127,""dy"":-41,""t"":10985},{""x"":1320,""y"":217,""dx"":-131,""dy"":-64,""t"":11020},{""x"":1344,""y"":253,""dx"":-107,""dy"":-28,""t"":11054},{""x"":1340,""y"":232,""dx"":-111,""dy"":-49,""t"":11088},{""x"":1353,""y"":232,""dx"":-98,""dy"":-49,""t"":11121},{""x"":1344,""y"":221,""dx"":-107,""dy"":-60,""t"":11156},{""x"":1336,""y"":217,""dx"":-115,""dy"":-64,""t"":11190},{""x"":1343,""y"":232,""dx"":-108,""dy"":-49,""t"":11224},{""x"":1337,""y"":228,""dx"":-114,""dy"":-53,""t"":11258},{""x"":1354,""y"":253,""dx"":-97,""dy"":-28,""t"":11292},{""x"":1369,""y"":275,""dx"":-82,""dy"":-6,""t"":11324},{""x"":1366,""y"":252,""dx"":-85,""dy"":-29,""t"":11360},{""x"":1368,""y"":257,""dx"":-83,""dy"":-24,""t"":11393},{""x"":1374,""y"":256,""dx"":-77,""dy"":-25,""t"":11429},{""x"":1364,""y"":252,""dx"":-87,""dy"":-29,""t"":11462},{""x"":1341,""y"":236,""dx"":-110,""dy"":-45,""t"":11496},{""x"":1344,""y"":230,""dx"":-107,""dy"":-51,""t"":11530},{""x"":1323,""y"":214,""dx"":-128,""dy"":-67,""t"":11564},{""x"":1324,""y"":210,""dx"":-127,""dy"":-71,""t"":11597},{""x"":1323,""y"":199,""dx"":-128,""dy"":-82,""t"":11633},{""x"":1332,""y"":211,""dx"":-119,""dy"":-70,""t"":11667},{""x"":1335,""y"":208,""dx"":-116,""dy"":-73,""t"":11700},{""x"":1349,""y"":249,""dx"":-102,""dy"":-32,""t"":11734},{""x"":1344,""y"":233,""dx"":-107,""dy"":-48,""t"":11769},{""x"":1351,""y"":227,""dx"":-100,""dy"":-54,""t"":11801},{""x"":1359,""y"":226,""dx"":-92,""dy"":-55,""t"":11836},{""x"":1362,""y"":217,""dx"":-89,""dy"":-64,""t"":11869},{""x"":1359,""y"":215,""dx"":-92,""dy"":-66,""t"":11904},{""x"":1373,""y"":247,""dx"":-78,""dy"":-34,""t"":11938},{""x"":1381,""y"":238,""dx"":-70,""dy"":-43,""t"":11971},{""x"":1381,""y"":265,""dx"":-70,""dy"":-16,""t"":12006},{""x"":1368,""y"":254,""dx"":-83,""dy"":-27,""t"":12039}],[{""x"":1162,""y"":847,""dx"":-289,""dy"":26,""t"":13059},{""x"":1141,""y"":862,""dx"":-310,""dy"":41,""t"":13094},{""x"":1140,""y"":875,""dx"":-311,""dy"":54,""t"":13128},{""x"":1127,""y"":887,""dx"":-324,""dy"":66,""t"":13162},{""x"":1105,""y"":890,""dx"":-346,""dy"":69,""t"":13197},{""x"":1120,""y"":876,""dx"":-331,""dy"":55,""t"":13230},{""x"":1130,""y"":872,""dx"":-321,""dy"":51,""t"":13264},{""x"":1122,""y"":858,""dx"":-329,""dy"":37,""t"":13297},{""x"":1110,""y"":843,""dx"":-341,""dy"":22,""t"":13333},{""x"":1104,""y"":841,""dx"":-347,""dy"":20,""t"":13367},{""x"":1118,""y"":822,""dx"":-333,""dy"":1,""t"":13399},{""x"":1117,""y"":799,""dx"":-334,""dy"":-22,""t"":13435},{""x"":1138,""y"":803,""dx"":-313,""dy"":-18,""t"":13467},{""x"":1150,""y"":818,""dx"":-301,""dy"":-3,""t"":13502},{""x"":1160,""y"":826,""dx"":-291,""dy"":5,""t"":13536},{""x"":1158,""y"":844,""dx"":-293,""dy"":23,""t"":13570},{""x"":1147,""y"":840,""dx"":-304,""dy"":19,""t"":13604},{""x"":1155,""y"":850,""dx"":-296,""dy"":29,""t"":13639},{""x"":1160,""y"":843,""dx"":-291,""dy"":22,""t"":13672},{""x"":1156,""y"":830,""dx"":-295,""dy"":9,""t"":13705},{""x"":1162,""y"":862,""dx"":-289,""dy"":41,""t"":13739},{""x"":1168,""y"":855,""dx"":-283,""dy"":34,""t"":13774},{""x"":1165,""y"":837,""dx"":-286,""dy"":16,""t"":13807},{""x"":1164,""y"":829,""dx"":-287,""dy"":8,""t"":13842},{""x"":1156,""y"":819,""dx"":-295,""dy"":-2,""t"":13876},{""x"":1138,""y"":810,""dx"":-313,""dy"":-11,""t"":13911},{""x"":1141,""y"":795,""dx"":-310,""dy"":-26,""t"":13944},{""x"":1136,""y"":779,""dx"":-315,""dy"":-42,""t"":13978},{""x"":1125,""y"":778,""dx"":-326,""dy"":-43,""t"":14012},{""x"":1139,""y"":776,""dx"":-312,""dy"":-45,""t"":14046},{""x"":1122,""y"":774,""dx"":-329,""dy"":-47,""t"":14079},{""x"":1135,""y"":783,""dx"":-316,""dy"":-38,""t"":14114},{""x"":1113,""y"":808,""dx"":-338,""dy"":-13,""t"":14147},{""x"":1106,""y"":829,""dx"":-345,""dy"":8,""t"":14181},{""x"":1096,""y"":855,""dx"":-355,""dy"":34,""t"":14216},{""x"":1106,""y"":858,""dx"":-345,""dy"":37,""t"":14249},{""x"":1122,""y"":855,""dx"":-329,""dy"":34,""t"":14284},{""x"":1122,""y"":883,""dx"":-329,""dy"":62,""t"":14317},{""x"":1147,""y"":886,""dx"":-304,""dy"":65,""t"":14351},{""x"":1139,""y"":888,""dx"":-312,""dy"":67,""t"":14387},{""x"":1130,""y"":894,""dx"":-321,""dy"":73,""t"":14420},{""x"":1126,""y"":905,""dx"":-325,""dy"":84,""t"":14454},{""x"":1123,""y"":913,""dx"":-328,""dy"":92,""t"":14486},{""x"":1121,""y"":903,""dx"":-330,""dy"":82,""t"":14521},{""x"":1121,""y"":915,""dx"":-330,""dy"":94,""t"":14556},{""x"":1121,""y"":931,""dx"":-330,""dy"":110,""t"":14590},{""x"":1133,""y"":915,""dx"":-318,""dy"":94,""t"":14623},{""x"":1133,""y"":909,""dx"":-318,""dy"":88,""t"":14658},{""x"":1125,""y"":926,""dx"":-326,""dy"":105,""t"":14691},{""x"":1122,""y"":922,""dx"":-329,""dy"":101,""t"":14726},{""x"":1139,""y"":908,""dx"":-312,""dy"":87,""t"":14761},{""x"":1139,""y"":916,""dx"":-312,""dy"":95,""t"":14794},{""x"":1137,""y"":900,""dx"":-314,""dy"":79,""t"":14828},{""x"":1168,""y"":893,""dx"":-283,""dy"":72,""t"":14862},{""x"":1181,""y"":878,""dx"":-270,""dy"":57,""t"":14893},{""x"":1164,""y"":881,""dx"":-287,""dy"":60,""t"":14929},{""x"":1159,""y"":853,""dx"":-292,""dy"":32,""t"":14964},{""x"":1161,""y"":841,""dx"":-290,""dy"":20,""t"":14998},{""x"":1156,""y"":842,""dx"":-295,""dy"":21,""t"":15032}]]","[93.22033898305084,100,100,100,0]","[{""x"":-119.54237288135593,""y"":-113.47457627118644,""r"":21.022040116045368},{""x"":50.779661016949156,""y"":57.440677966101696,""r"":23.608143536765308},{""x"":51.28333333333333,""y"":-79.46666666666667,""r"":40.092464643514965},{""x"":-108.48333333333333,""y"":-40.85,""r"":32.829219045177126},{""x"":-314.03389830508473,""y"":35.440677966101696,""r"":39.3175954537735}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.41","validate","","","","","","","","","","","","","","",""
"","html-button-response","8","51803","0.0-3.0-4.0-0.0-0.0","971","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","","","","","",""
"","webgazer-calibrate","9","63391","0.0-3.0-4.0-0.0-1.0","","","","","","","","","","","","recalibration","","","","","","","","","","","","","",""
