"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","4992","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","11056","0.0-1.0-0.0","6062","{""name"":""pxh"",""age"":""25""}","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","15096","0.0-1.0-1.0","4039","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","20439","0.0-2.0","","","","2176","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","23311","0.0-3.0-0.0","2870","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","36074","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","36823","0.0-3.0-2.0","749","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","55015","0.0-3.0-3.0","","","","","","[[{""x"":467,""y"":358,""dx"":-24,""dy"":77,""t"":989},{""x"":464,""y"":386,""dx"":-27,""dy"":105,""t"":1023},{""x"":441,""y"":389,""dx"":-50,""dy"":108,""t"":1058},{""x"":432,""y"":406,""dx"":-59,""dy"":125,""t"":1092},{""x"":437,""y"":401,""dx"":-54,""dy"":120,""t"":1126},{""x"":435,""y"":420,""dx"":-56,""dy"":139,""t"":1160},{""x"":426,""y"":413,""dx"":-65,""dy"":132,""t"":1193},{""x"":421,""y"":409,""dx"":-70,""dy"":128,""t"":1228},{""x"":406,""y"":394,""dx"":-85,""dy"":113,""t"":1263},{""x"":421,""y"":441,""dx"":-70,""dy"":160,""t"":1296},{""x"":421,""y"":450,""dx"":-70,""dy"":169,""t"":1328},{""x"":395,""y"":450,""dx"":-96,""dy"":169,""t"":1364},{""x"":378,""y"":423,""dx"":-113,""dy"":142,""t"":1398},{""x"":373,""y"":420,""dx"":-118,""dy"":139,""t"":1432},{""x"":379,""y"":416,""dx"":-112,""dy"":135,""t"":1465},{""x"":358,""y"":395,""dx"":-133,""dy"":114,""t"":1500},{""x"":352,""y"":385,""dx"":-139,""dy"":104,""t"":1534},{""x"":350,""y"":358,""dx"":-141,""dy"":77,""t"":1567},{""x"":356,""y"":377,""dx"":-135,""dy"":96,""t"":1601},{""x"":382,""y"":373,""dx"":-109,""dy"":92,""t"":1635},{""x"":368,""y"":371,""dx"":-123,""dy"":90,""t"":1670},{""x"":357,""y"":383,""dx"":-134,""dy"":102,""t"":1704},{""x"":363,""y"":402,""dx"":-128,""dy"":121,""t"":1737},{""x"":357,""y"":381,""dx"":-134,""dy"":100,""t"":1772},{""x"":359,""y"":362,""dx"":-132,""dy"":81,""t"":1805},{""x"":377,""y"":369,""dx"":-114,""dy"":88,""t"":1840},{""x"":392,""y"":403,""dx"":-99,""dy"":122,""t"":1873},{""x"":429,""y"":387,""dx"":-62,""dy"":106,""t"":1907},{""x"":443,""y"":411,""dx"":-48,""dy"":130,""t"":1942},{""x"":421,""y"":406,""dx"":-70,""dy"":125,""t"":1976},{""x"":451,""y"":408,""dx"":-40,""dy"":127,""t"":2010},{""x"":445,""y"":418,""dx"":-46,""dy"":137,""t"":2044},{""x"":447,""y"":455,""dx"":-44,""dy"":174,""t"":2078},{""x"":425,""y"":434,""dx"":-66,""dy"":153,""t"":2113},{""x"":414,""y"":425,""dx"":-77,""dy"":144,""t"":2146},{""x"":404,""y"":421,""dx"":-87,""dy"":140,""t"":2179},{""x"":407,""y"":434,""dx"":-84,""dy"":153,""t"":2215},{""x"":400,""y"":459,""dx"":-91,""dy"":178,""t"":2247},{""x"":401,""y"":449,""dx"":-90,""dy"":168,""t"":2281},{""x"":418,""y"":461,""dx"":-73,""dy"":180,""t"":2316},{""x"":423,""y"":468,""dx"":-68,""dy"":187,""t"":2350},{""x"":424,""y"":460,""dx"":-67,""dy"":179,""t"":2385},{""x"":451,""y"":468,""dx"":-40,""dy"":187,""t"":2418},{""x"":463,""y"":502,""dx"":-28,""dy"":221,""t"":2452},{""x"":475,""y"":476,""dx"":-16,""dy"":195,""t"":2485},{""x"":464,""y"":466,""dx"":-27,""dy"":185,""t"":2519},{""x"":467,""y"":475,""dx"":-24,""dy"":194,""t"":2555},{""x"":434,""y"":431,""dx"":-57,""dy"":150,""t"":2587},{""x"":431,""y"":439,""dx"":-60,""dy"":158,""t"":2621},{""x"":426,""y"":430,""dx"":-65,""dy"":149,""t"":2657},{""x"":449,""y"":409,""dx"":-42,""dy"":128,""t"":2689},{""x"":467,""y"":389,""dx"":-24,""dy"":108,""t"":2723},{""x"":478,""y"":375,""dx"":-13,""dy"":94,""t"":2758},{""x"":443,""y"":355,""dx"":-48,""dy"":74,""t"":2791},{""x"":443,""y"":390,""dx"":-48,""dy"":109,""t"":2825},{""x"":414,""y"":378,""dx"":-77,""dy"":97,""t"":2860},{""x"":405,""y"":387,""dx"":-86,""dy"":106,""t"":2891},{""x"":382,""y"":372,""dx"":-109,""dy"":91,""t"":2927},{""x"":389,""y"":382,""dx"":-102,""dy"":101,""t"":2961},{""x"":401,""y"":389,""dx"":-90,""dy"":108,""t"":2995}],[{""x"":759,""y"":804,""dx"":268,""dy"":-17,""t"":4015},{""x"":789,""y"":819,""dx"":298,""dy"":-2,""t"":4050},{""x"":797,""y"":805,""dx"":306,""dy"":-16,""t"":4084},{""x"":789,""y"":781,""dx"":298,""dy"":-40,""t"":4118},{""x"":811,""y"":795,""dx"":320,""dy"":-26,""t"":4152},{""x"":772,""y"":790,""dx"":281,""dy"":-31,""t"":4185},{""x"":798,""y"":820,""dx"":307,""dy"":-1,""t"":4220},{""x"":809,""y"":822,""dx"":318,""dy"":1,""t"":4254},{""x"":811,""y"":848,""dx"":320,""dy"":27,""t"":4288},{""x"":805,""y"":827,""dx"":314,""dy"":6,""t"":4321},{""x"":743,""y"":821,""dx"":252,""dy"":0,""t"":4356},{""x"":703,""y"":786,""dx"":212,""dy"":-35,""t"":4390},{""x"":656,""y"":776,""dx"":165,""dy"":-45,""t"":4423},{""x"":630,""y"":781,""dx"":139,""dy"":-40,""t"":4457},{""x"":623,""y"":815,""dx"":132,""dy"":-6,""t"":4490},{""x"":611,""y"":786,""dx"":120,""dy"":-35,""t"":4526},{""x"":620,""y"":816,""dx"":129,""dy"":-5,""t"":4560},{""x"":619,""y"":808,""dx"":128,""dy"":-13,""t"":4595},{""x"":639,""y"":827,""dx"":148,""dy"":6,""t"":4628},{""x"":668,""y"":813,""dx"":177,""dy"":-8,""t"":4661},{""x"":707,""y"":818,""dx"":216,""dy"":-3,""t"":4696},{""x"":727,""y"":806,""dx"":236,""dy"":-15,""t"":4729},{""x"":737,""y"":805,""dx"":246,""dy"":-16,""t"":4764},{""x"":754,""y"":798,""dx"":263,""dy"":-23,""t"":4797},{""x"":769,""y"":795,""dx"":278,""dy"":-26,""t"":4832},{""x"":772,""y"":798,""dx"":281,""dy"":-23,""t"":4866},{""x"":774,""y"":801,""dx"":283,""dy"":-20,""t"":4898},{""x"":784,""y"":794,""dx"":293,""dy"":-27,""t"":4935},{""x"":803,""y"":830,""dx"":312,""dy"":9,""t"":4968},{""x"":797,""y"":814,""dx"":306,""dy"":-7,""t"":5002},{""x"":793,""y"":829,""dx"":302,""dy"":8,""t"":5035},{""x"":791,""y"":820,""dx"":300,""dy"":-1,""t"":5070},{""x"":757,""y"":805,""dx"":266,""dy"":-16,""t"":5103},{""x"":744,""y"":800,""dx"":253,""dy"":-21,""t"":5138},{""x"":764,""y"":787,""dx"":273,""dy"":-34,""t"":5172},{""x"":730,""y"":778,""dx"":239,""dy"":-43,""t"":5206},{""x"":718,""y"":781,""dx"":227,""dy"":-40,""t"":5240},{""x"":695,""y"":786,""dx"":204,""dy"":-35,""t"":5274},{""x"":661,""y"":786,""dx"":170,""dy"":-35,""t"":5308},{""x"":668,""y"":795,""dx"":177,""dy"":-26,""t"":5343},{""x"":650,""y"":790,""dx"":159,""dy"":-31,""t"":5375},{""x"":646,""y"":784,""dx"":155,""dy"":-37,""t"":5410},{""x"":609,""y"":779,""dx"":118,""dy"":-42,""t"":5443},{""x"":582,""y"":750,""dx"":91,""dy"":-71,""t"":5477},{""x"":582,""y"":734,""dx"":91,""dy"":-87,""t"":5512},{""x"":574,""y"":745,""dx"":83,""dy"":-76,""t"":5546},{""x"":562,""y"":750,""dx"":71,""dy"":-71,""t"":5580},{""x"":601,""y"":770,""dx"":110,""dy"":-51,""t"":5614},{""x"":607,""y"":775,""dx"":116,""dy"":-46,""t"":5648},{""x"":680,""y"":791,""dx"":189,""dy"":-30,""t"":5682},{""x"":694,""y"":759,""dx"":203,""dy"":-62,""t"":5715},{""x"":711,""y"":773,""dx"":220,""dy"":-48,""t"":5750},{""x"":693,""y"":776,""dx"":202,""dy"":-45,""t"":5784},{""x"":691,""y"":783,""dx"":200,""dy"":-38,""t"":5818},{""x"":695,""y"":807,""dx"":204,""dy"":-14,""t"":5852},{""x"":670,""y"":798,""dx"":179,""dy"":-23,""t"":5886},{""x"":642,""y"":793,""dx"":151,""dy"":-28,""t"":5920},{""x"":662,""y"":777,""dx"":171,""dy"":-44,""t"":5955},{""x"":674,""y"":788,""dx"":183,""dy"":-33,""t"":5988}],[{""x"":1212,""y"":1007,""dx"":241,""dy"":456,""t"":7042},{""x"":1178,""y"":1201,""dx"":207,""dy"":650,""t"":7075},{""x"":1177,""y"":1366,""dx"":206,""dy"":815,""t"":7110},{""x"":1173,""y"":1430,""dx"":202,""dy"":879,""t"":7144},{""x"":1168,""y"":1430,""dx"":197,""dy"":879,""t"":7178},{""x"":1148,""y"":1355,""dx"":177,""dy"":804,""t"":7211},{""x"":1114,""y"":1239,""dx"":143,""dy"":688,""t"":7247},{""x"":1088,""y"":1126,""dx"":117,""dy"":575,""t"":7280},{""x"":1047,""y"":1052,""dx"":76,""dy"":501,""t"":7313},{""x"":1022,""y"":979,""dx"":51,""dy"":428,""t"":7353},{""x"":1008,""y"":898,""dx"":37,""dy"":347,""t"":7389},{""x"":996,""y"":813,""dx"":25,""dy"":262,""t"":7415},{""x"":1029,""y"":715,""dx"":58,""dy"":164,""t"":7450},{""x"":1050,""y"":632,""dx"":79,""dy"":81,""t"":7485},{""x"":1081,""y"":563,""dx"":110,""dy"":12,""t"":7518},{""x"":1003,""y"":550,""dx"":32,""dy"":-1,""t"":7552},{""x"":970,""y"":502,""dx"":-1,""dy"":-49,""t"":7585},{""x"":924,""y"":505,""dx"":-47,""dy"":-46,""t"":7621},{""x"":910,""y"":502,""dx"":-61,""dy"":-49,""t"":7654},{""x"":911,""y"":509,""dx"":-60,""dy"":-42,""t"":7688},{""x"":936,""y"":530,""dx"":-35,""dy"":-21,""t"":7722},{""x"":969,""y"":531,""dx"":-2,""dy"":-20,""t"":7756},{""x"":996,""y"":528,""dx"":25,""dy"":-23,""t"":7791},{""x"":1024,""y"":553,""dx"":53,""dy"":2,""t"":7823},{""x"":978,""y"":579,""dx"":7,""dy"":28,""t"":7858},{""x"":978,""y"":568,""dx"":7,""dy"":17,""t"":7892},{""x"":985,""y"":573,""dx"":14,""dy"":22,""t"":7926},{""x"":982,""y"":584,""dx"":11,""dy"":33,""t"":7960},{""x"":948,""y"":610,""dx"":-23,""dy"":59,""t"":7994},{""x"":893,""y"":658,""dx"":-78,""dy"":107,""t"":8028},{""x"":885,""y"":669,""dx"":-86,""dy"":118,""t"":8061},{""x"":905,""y"":692,""dx"":-66,""dy"":141,""t"":8097},{""x"":931,""y"":708,""dx"":-40,""dy"":157,""t"":8130},{""x"":920,""y"":735,""dx"":-51,""dy"":184,""t"":8165},{""x"":936,""y"":729,""dx"":-35,""dy"":178,""t"":8198},{""x"":965,""y"":741,""dx"":-6,""dy"":190,""t"":8232},{""x"":976,""y"":754,""dx"":5,""dy"":203,""t"":8265},{""x"":987,""y"":767,""dx"":16,""dy"":216,""t"":8300},{""x"":987,""y"":759,""dx"":16,""dy"":208,""t"":8334},{""x"":1026,""y"":763,""dx"":55,""dy"":212,""t"":8368},{""x"":1076,""y"":766,""dx"":105,""dy"":215,""t"":8402},{""x"":1078,""y"":727,""dx"":107,""dy"":176,""t"":8435},{""x"":1102,""y"":697,""dx"":131,""dy"":146,""t"":8468},{""x"":1127,""y"":704,""dx"":156,""dy"":153,""t"":8505},{""x"":1171,""y"":718,""dx"":200,""dy"":167,""t"":8539},{""x"":1202,""y"":751,""dx"":231,""dy"":200,""t"":8571},{""x"":1229,""y"":781,""dx"":258,""dy"":230,""t"":8606},{""x"":1191,""y"":814,""dx"":220,""dy"":263,""t"":8641},{""x"":1216,""y"":832,""dx"":245,""dy"":281,""t"":8674},{""x"":1192,""y"":833,""dx"":221,""dy"":282,""t"":8707},{""x"":1213,""y"":818,""dx"":242,""dy"":267,""t"":8741},{""x"":1189,""y"":810,""dx"":218,""dy"":259,""t"":8776},{""x"":1179,""y"":803,""dx"":208,""dy"":252,""t"":8810},{""x"":1163,""y"":790,""dx"":192,""dy"":239,""t"":8844},{""x"":1146,""y"":788,""dx"":175,""dy"":237,""t"":8877},{""x"":1118,""y"":757,""dx"":147,""dy"":206,""t"":8912},{""x"":1108,""y"":749,""dx"":137,""dy"":198,""t"":8946},{""x"":1123,""y"":757,""dx"":152,""dy"":206,""t"":8981},{""x"":1138,""y"":784,""dx"":167,""dy"":233,""t"":9014}],[{""x"":1447,""y"":258,""dx"":-4,""dy"":-23,""t"":10033},{""x"":1429,""y"":266,""dx"":-22,""dy"":-15,""t"":10067},{""x"":1412,""y"":262,""dx"":-39,""dy"":-19,""t"":10102},{""x"":1427,""y"":265,""dx"":-24,""dy"":-16,""t"":10135},{""x"":1439,""y"":276,""dx"":-12,""dy"":-5,""t"":10169},{""x"":1454,""y"":287,""dx"":3,""dy"":6,""t"":10204},{""x"":1480,""y"":298,""dx"":29,""dy"":17,""t"":10238},{""x"":1495,""y"":316,""dx"":44,""dy"":35,""t"":10272},{""x"":1509,""y"":307,""dx"":58,""dy"":26,""t"":10307},{""x"":1543,""y"":318,""dx"":92,""dy"":37,""t"":10340},{""x"":1556,""y"":334,""dx"":105,""dy"":53,""t"":10374},{""x"":1565,""y"":348,""dx"":114,""dy"":67,""t"":10406},{""x"":1583,""y"":347,""dx"":132,""dy"":66,""t"":10441},{""x"":1576,""y"":359,""dx"":125,""dy"":78,""t"":10476},{""x"":1587,""y"":352,""dx"":136,""dy"":71,""t"":10509},{""x"":1582,""y"":359,""dx"":131,""dy"":78,""t"":10544},{""x"":1584,""y"":359,""dx"":133,""dy"":78,""t"":10579},{""x"":1579,""y"":361,""dx"":128,""dy"":80,""t"":10613},{""x"":1540,""y"":363,""dx"":89,""dy"":82,""t"":10647},{""x"":1499,""y"":312,""dx"":48,""dy"":31,""t"":10679},{""x"":1478,""y"":300,""dx"":27,""dy"":19,""t"":10713},{""x"":1500,""y"":302,""dx"":49,""dy"":21,""t"":10747},{""x"":1515,""y"":300,""dx"":64,""dy"":19,""t"":10783},{""x"":1494,""y"":314,""dx"":43,""dy"":33,""t"":10816},{""x"":1482,""y"":333,""dx"":31,""dy"":52,""t"":10849},{""x"":1448,""y"":294,""dx"":-3,""dy"":13,""t"":10883},{""x"":1446,""y"":271,""dx"":-5,""dy"":-10,""t"":10917},{""x"":1456,""y"":306,""dx"":5,""dy"":25,""t"":10952},{""x"":1441,""y"":284,""dx"":-10,""dy"":3,""t"":10985},{""x"":1444,""y"":307,""dx"":-7,""dy"":26,""t"":11019},{""x"":1461,""y"":308,""dx"":10,""dy"":27,""t"":11054},{""x"":1470,""y"":304,""dx"":19,""dy"":23,""t"":11089},{""x"":1492,""y"":296,""dx"":41,""dy"":15,""t"":11122},{""x"":1489,""y"":262,""dx"":38,""dy"":-19,""t"":11157},{""x"":1495,""y"":271,""dx"":44,""dy"":-10,""t"":11190},{""x"":1530,""y"":303,""dx"":79,""dy"":22,""t"":11224},{""x"":1528,""y"":318,""dx"":77,""dy"":37,""t"":11258},{""x"":1511,""y"":296,""dx"":60,""dy"":15,""t"":11293},{""x"":1505,""y"":331,""dx"":54,""dy"":50,""t"":11326},{""x"":1489,""y"":317,""dx"":38,""dy"":36,""t"":11360},{""x"":1466,""y"":298,""dx"":15,""dy"":17,""t"":11394},{""x"":1450,""y"":284,""dx"":-1,""dy"":3,""t"":11428},{""x"":1414,""y"":268,""dx"":-37,""dy"":-13,""t"":11462},{""x"":1399,""y"":255,""dx"":-52,""dy"":-26,""t"":11496},{""x"":1394,""y"":264,""dx"":-57,""dy"":-17,""t"":11529},{""x"":1377,""y"":254,""dx"":-74,""dy"":-27,""t"":11564},{""x"":1364,""y"":247,""dx"":-87,""dy"":-34,""t"":11596},{""x"":1349,""y"":266,""dx"":-102,""dy"":-15,""t"":11632},{""x"":1352,""y"":270,""dx"":-99,""dy"":-11,""t"":11667},{""x"":1382,""y"":288,""dx"":-69,""dy"":7,""t"":11699},{""x"":1398,""y"":276,""dx"":-53,""dy"":-5,""t"":11734},{""x"":1436,""y"":295,""dx"":-15,""dy"":14,""t"":11768},{""x"":1449,""y"":307,""dx"":-2,""dy"":26,""t"":11801},{""x"":1454,""y"":310,""dx"":3,""dy"":29,""t"":11835},{""x"":1480,""y"":310,""dx"":29,""dy"":29,""t"":11870},{""x"":1493,""y"":306,""dx"":42,""dy"":25,""t"":11905},{""x"":1484,""y"":309,""dx"":33,""dy"":28,""t"":11938},{""x"":1484,""y"":304,""dx"":33,""dy"":23,""t"":11972},{""x"":1484,""y"":300,""dx"":33,""dy"":19,""t"":12004}],[{""x"":1482,""y"":678,""dx"":31,""dy"":-143,""t"":13059},{""x"":1465,""y"":696,""dx"":14,""dy"":-125,""t"":13093},{""x"":1426,""y"":728,""dx"":-25,""dy"":-93,""t"":13128},{""x"":1461,""y"":724,""dx"":10,""dy"":-97,""t"":13161},{""x"":1493,""y"":720,""dx"":42,""dy"":-101,""t"":13193},{""x"":1498,""y"":720,""dx"":47,""dy"":-101,""t"":13230},{""x"":1519,""y"":733,""dx"":68,""dy"":-88,""t"":13265},{""x"":1527,""y"":728,""dx"":76,""dy"":-93,""t"":13298},{""x"":1514,""y"":735,""dx"":63,""dy"":-86,""t"":13332},{""x"":1532,""y"":729,""dx"":81,""dy"":-92,""t"":13367},{""x"":1536,""y"":731,""dx"":85,""dy"":-90,""t"":13400},{""x"":1545,""y"":725,""dx"":94,""dy"":-96,""t"":13433},{""x"":1531,""y"":757,""dx"":80,""dy"":-64,""t"":13468},{""x"":1533,""y"":789,""dx"":82,""dy"":-32,""t"":13501},{""x"":1548,""y"":793,""dx"":97,""dy"":-28,""t"":13535},{""x"":1561,""y"":796,""dx"":110,""dy"":-25,""t"":13567},{""x"":1537,""y"":812,""dx"":86,""dy"":-9,""t"":13604},{""x"":1550,""y"":824,""dx"":99,""dy"":3,""t"":13638},{""x"":1567,""y"":840,""dx"":116,""dy"":19,""t"":13672},{""x"":1549,""y"":862,""dx"":98,""dy"":41,""t"":13705},{""x"":1533,""y"":876,""dx"":82,""dy"":55,""t"":13740},{""x"":1537,""y"":863,""dx"":86,""dy"":42,""t"":13775},{""x"":1517,""y"":862,""dx"":66,""dy"":41,""t"":13808},{""x"":1528,""y"":842,""dx"":77,""dy"":21,""t"":13841},{""x"":1530,""y"":821,""dx"":79,""dy"":0,""t"":13876},{""x"":1511,""y"":827,""dx"":60,""dy"":6,""t"":13910},{""x"":1497,""y"":827,""dx"":46,""dy"":6,""t"":13944},{""x"":1491,""y"":824,""dx"":40,""dy"":3,""t"":13977},{""x"":1488,""y"":834,""dx"":37,""dy"":13,""t"":14012},{""x"":1502,""y"":830,""dx"":51,""dy"":9,""t"":14046},{""x"":1534,""y"":794,""dx"":83,""dy"":-27,""t"":14080},{""x"":1500,""y"":825,""dx"":49,""dy"":4,""t"":14114},{""x"":1532,""y"":822,""dx"":81,""dy"":1,""t"":14148},{""x"":1545,""y"":819,""dx"":94,""dy"":-2,""t"":14183},{""x"":1532,""y"":841,""dx"":81,""dy"":20,""t"":14215},{""x"":1519,""y"":851,""dx"":68,""dy"":30,""t"":14249},{""x"":1508,""y"":861,""dx"":57,""dy"":40,""t"":14284},{""x"":1488,""y"":870,""dx"":37,""dy"":49,""t"":14317},{""x"":1469,""y"":883,""dx"":18,""dy"":62,""t"":14352},{""x"":1455,""y"":883,""dx"":4,""dy"":62,""t"":14385},{""x"":1446,""y"":887,""dx"":-5,""dy"":66,""t"":14419},{""x"":1450,""y"":885,""dx"":-1,""dy"":64,""t"":14454},{""x"":1429,""y"":880,""dx"":-22,""dy"":59,""t"":14488},{""x"":1440,""y"":872,""dx"":-11,""dy"":51,""t"":14522},{""x"":1456,""y"":876,""dx"":5,""dy"":55,""t"":14556},{""x"":1489,""y"":870,""dx"":38,""dy"":49,""t"":14590},{""x"":1510,""y"":878,""dx"":59,""dy"":57,""t"":14623},{""x"":1520,""y"":883,""dx"":69,""dy"":62,""t"":14659},{""x"":1512,""y"":897,""dx"":61,""dy"":76,""t"":14691},{""x"":1489,""y"":906,""dx"":38,""dy"":85,""t"":14725},{""x"":1469,""y"":915,""dx"":18,""dy"":94,""t"":14760},{""x"":1462,""y"":910,""dx"":11,""dy"":89,""t"":14794},{""x"":1451,""y"":922,""dx"":0,""dy"":101,""t"":14828},{""x"":1463,""y"":934,""dx"":12,""dy"":113,""t"":14862},{""x"":1450,""y"":950,""dx"":-1,""dy"":129,""t"":14896},{""x"":1468,""y"":937,""dx"":17,""dy"":116,""t"":14930},{""x"":1504,""y"":862,""dx"":53,""dy"":41,""t"":14963},{""x"":1502,""y"":864,""dx"":51,""dy"":43,""t"":14998},{""x"":1477,""y"":894,""dx"":26,""dy"":73,""t"":15032}]]","[98.33333333333333,40.67796610169492,42.3728813559322,100,100]","[{""x"":-75.98333333333333,""y"":131.4,""r"":59.19859700696483},{""x"":214.45762711864407,""y"":-26.28813559322034,""r"":63.543026159550806},{""x"":86.23728813559322,""y"":230.08474576271186,""r"":166.72720771544257},{""x"":24.74576271186441,""y"":20.271186440677965,""r"":40.2374630527519},{""x"":50.30508474576271,""y"":9.457627118644067,""r"":64.2390724675038}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.41","validate","","","","","","","","","","","","","","",""
"","html-button-response","8","56023","0.0-3.0-4.0-0.0-0.0","1007","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","","","","","",""
"","webgazer-calibrate","9","68307","0.0-3.0-4.0-0.0-1.0","","","","","","","","","","","","recalibration","","","","","","","","","","","","","",""
