"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"","canvas-keyboard-response","44","76705","0.0-4.0-1.0-3.5","null","null","","","","","","","","","recall","[""9"",""9"",""1"",""1"",""9"",""9"",""1"",""1"",""6"",""6"",""7"",""7"",""1"",""1"",""3"",""3"",""7"",""7"",""3"",""3"",""6"",""6"",""3"",""3"",""4"",""4"",""1"",""1"",""7"",""7"",""7"",""7"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4"",""7"",""7"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""9"",""9"",""1"",""1"",""9"",""9"",""9"",""9"",""7"",""7"",""9"",""9"",""4"",""4"",""3"",""3"",""3"",""3"",""1"",""1"",""3"",""3""]","1000","shape","6","[{""x"":893,""y"":699,""t"":1},{""x"":907,""y"":691,""t"":37},{""x"":959,""y"":677,""t"":72},{""x"":1000,""y"":703,""t"":119},{""x"":1031,""y"":742,""t"":146},{""x"":1058,""y"":771,""t"":172},{""x"":1101,""y"":793,""t"":213},{""x"":1132,""y"":796,""t"":242},{""x"":1149,""y"":812,""t"":277},{""x"":1143,""y"":786,""t"":309},{""x"":1137,""y"":772,""t"":356},{""x"":1124,""y"":763,""t"":380},{""x"":1066,""y"":726,""t"":412},{""x"":1006,""y"":681,""t"":451},{""x"":966,""y"":625,""t"":481}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","","","","","","","",""
"","canvas-keyboard-response","45","77216","0.0-4.0-1.0-4.5","null","null","","","","","","","","","recall","[""9"",""9"",""1"",""1"",""9"",""9"",""1"",""1"",""6"",""6"",""7"",""7"",""1"",""1"",""3"",""3"",""7"",""7"",""3"",""3"",""6"",""6"",""3"",""3"",""4"",""4"",""1"",""1"",""7"",""7"",""7"",""7"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4"",""7"",""7"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""9"",""9"",""1"",""1"",""9"",""9"",""9"",""9"",""7"",""7"",""9"",""9"",""4"",""4"",""3"",""3"",""3"",""3"",""1"",""1"",""3"",""3""]","1000","shape","6","[{""x"":913,""y"":584,""t"":3},{""x"":873,""y"":561,""t"":37},{""x"":841,""y"":527,""t"":70},{""x"":803,""y"":507,""t"":113},{""x"":762,""y"":495,""t"":139},{""x"":764,""y"":502,""t"":176},{""x"":747,""y"":504,""t"":208},{""x"":751,""y"":494,""t"":255},{""x"":743,""y"":485,""t"":282},{""x"":764,""y"":478,""t"":310},{""x"":811,""y"":498,""t"":350},{""x"":882,""y"":528,""t"":377},{""x"":930,""y"":531,""t"":412},{""x"":969,""y"":554,""t"":459},{""x"":1001,""y"":562,""t"":486}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","","","","","","","",""
"","canvas-keyboard-response","46","79175","0.0-4.0-1.0-5.5","946","7","","","","","","","","","","","","","","","","","true","hexagram","7","1","0","trans","double"
"","canvas-keyboard-response","47","80196","0.0-4.0-1.0-0.6","null","null","","","","","","","","","recall","[""9"",""9"",""1"",""1"",""9"",""9"",""1"",""1"",""6"",""6"",""7"",""7"",""1"",""1"",""3"",""3"",""7"",""7"",""3"",""3"",""6"",""6"",""3"",""3"",""4"",""4"",""1"",""1"",""7"",""7"",""7"",""7"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4"",""7"",""7"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""9"",""9"",""1"",""1"",""9"",""9"",""9"",""9"",""7"",""7"",""9"",""9"",""4"",""4"",""3"",""3"",""3"",""3"",""1"",""1"",""3"",""3""]","1000","shape","6","","","","","","","","","",""
"","canvas-keyboard-response","48","80709","0.0-4.0-1.0-1.6","null","null","","","[""circle"",""hexagram"",""rect"",""star_1"",""triangle"",""diamond""]","","","","","","","","","","","[{""x"":1038,""y"":613,""t"":3},{""x"":1055,""y"":641,""t"":46},{""x"":1078,""y"":685,""t"":73},{""x"":1091,""y"":721,""t"":109},{""x"":1075,""y"":729,""t"":138},{""x"":1086,""y"":753,""t"":180},{""x"":1094,""y"":771,""t"":206},{""x"":1098,""y"":782,""t"":244},{""x"":1100,""y"":789,""t"":274},{""x"":1089,""y"":786,""t"":312},{""x"":1074,""y"":777,""t"":344},{""x"":1069,""y"":775,""t"":391},{""x"":1030,""y"":745,""t"":414},{""x"":1009,""y"":723,""t"":446},{""x"":991,""y"":694,""t"":484}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":400,""y"":165.1923788646684,""width"":92.37604307034013,""height"":80,""top"":125.1923788646684,""right"":446.18802153517004,""bottom"":205.1923788646684,""left"":353.81197846482996},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":700,""y"":684.8076211353316,""width"":124,""height"":124,""top"":622.8076211353316,""right"":762,""bottom"":746.8076211353316,""left"":638},{""x"":400,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":450,""bottom"":734.8076211353316,""left"":350}]","","","","","","",""
"","canvas-keyboard-response","49","81221","0.0-4.0-1.0-2.6","null","null","","","","","","","","","recall","[""9"",""9"",""1"",""1"",""9"",""9"",""1"",""1"",""6"",""6"",""7"",""7"",""1"",""1"",""3"",""3"",""7"",""7"",""3"",""3"",""6"",""6"",""3"",""3"",""4"",""4"",""1"",""1"",""7"",""7"",""7"",""7"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4"",""7"",""7"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""9"",""9"",""1"",""1"",""9"",""9"",""9"",""9"",""7"",""7"",""9"",""9"",""4"",""4"",""3"",""3"",""3"",""3"",""1"",""1"",""3"",""3""]","1000","shape","6","[{""x"":982,""y"":676,""t"":3},{""x"":1002,""y"":681,""t"":38},{""x"":1019,""y"":686,""t"":78},{""x"":1031,""y"":660,""t"":106},{""x"":1035,""y"":676,""t"":154},{""x"":1030,""y"":691,""t"":178},{""x"":1041,""y"":708,""t"":207},{""x"":1049,""y"":715,""t"":249},{""x"":1029,""y"":705,""t"":276},{""x"":1041,""y"":723,""t"":312},{""x"":1056,""y"":742,""t"":345},{""x"":1060,""y"":748,""t"":387},{""x"":1063,""y"":753,""t"":411},{""x"":1060,""y"":762,""t"":445},{""x"":1070,""y"":767,""t"":486}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","","","","","","","",""
"","canvas-keyboard-response","50","81727","0.0-4.0-1.0-3.6","null","null","","","","","","","","","recall","[""9"",""9"",""1"",""1"",""9"",""9"",""1"",""1"",""6"",""6"",""7"",""7"",""1"",""1"",""3"",""3"",""7"",""7"",""3"",""3"",""6"",""6"",""3"",""3"",""4"",""4"",""1"",""1"",""7"",""7"",""7"",""7"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4"",""7"",""7"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""9"",""9"",""1"",""1"",""9"",""9"",""9"",""9"",""7"",""7"",""9"",""9"",""4"",""4"",""3"",""3"",""3"",""3"",""1"",""1"",""3"",""3""]","1000","shape","6","[{""x"":1064,""y"":762,""t"":3},{""x"":1067,""y"":762,""t"":39},{""x"":1076,""y"":782,""t"":84},{""x"":1068,""y"":770,""t"":106},{""x"":1069,""y"":746,""t"":139},{""x"":1081,""y"":721,""t"":177},{""x"":1097,""y"":715,""t"":208},{""x"":1111,""y"":717,""t"":242},{""x"":1115,""y"":708,""t"":276},{""x"":1125,""y"":707,""t"":319},{""x"":1141,""y"":698,""t"":344},{""x"":1151,""y"":693,""t"":384},{""x"":1154,""y"":692,""t"":412},{""x"":1154,""y"":701,""t"":447},{""x"":1157,""y"":698,""t"":480}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","","","","","","","",""
"","canvas-keyboard-response","51","82237","0.0-4.0-1.0-4.6","null","null","","","","","","","","","recall","[""9"",""9"",""1"",""1"",""9"",""9"",""1"",""1"",""6"",""6"",""7"",""7"",""1"",""1"",""3"",""3"",""7"",""7"",""3"",""3"",""6"",""6"",""3"",""3"",""4"",""4"",""1"",""1"",""7"",""7"",""7"",""7"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4"",""7"",""7"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""9"",""9"",""1"",""1"",""9"",""9"",""9"",""9"",""7"",""7"",""9"",""9"",""4"",""4"",""3"",""3"",""3"",""3"",""1"",""1"",""3"",""3""]","1000","shape","6","[{""x"":1164,""y"":707,""t"":3},{""x"":1161,""y"":710,""t"":39},{""x"":1161,""y"":713,""t"":74},{""x"":1161,""y"":715,""t"":104},{""x"":1161,""y"":724,""t"":145},{""x"":1161,""y"":726,""t"":174},{""x"":1161,""y"":728,""t"":205},{""x"":1110,""y"":751,""t"":250},{""x"":1072,""y"":779,""t"":274},{""x"":988,""y"":787,""t"":314},{""x"":914,""y"":770,""t"":342},{""x"":824,""y"":775,""t"":378},{""x"":758,""y"":748,""t"":426},{""x"":718,""y"":737,""t"":450},{""x"":756,""y"":769,""t"":480}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","","","","","","","",""
"","canvas-keyboard-response","52","84160","0.0-4.0-1.0-5.6","911","1","","","","","","","","","","","","","","","","","true","diamond","1","1","0","trans","double"
"","canvas-keyboard-response","53","85176","0.0-4.0-1.0-0.7","null","null","","","","","","","","","recall","[""9"",""9"",""1"",""1"",""9"",""9"",""1"",""1"",""6"",""6"",""7"",""7"",""1"",""1"",""3"",""3"",""7"",""7"",""3"",""3"",""6"",""6"",""3"",""3"",""4"",""4"",""1"",""1"",""7"",""7"",""7"",""7"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4"",""7"",""7"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""9"",""9"",""1"",""1"",""9"",""9"",""9"",""9"",""7"",""7"",""9"",""9"",""4"",""4"",""3"",""3"",""3"",""3"",""1"",""1"",""3"",""3""]","1000","shape","6","","","","","","","","","",""
"","canvas-keyboard-response","54","85689","0.0-4.0-1.0-1.7","null","null","","","[""star"",""diamond"",""circle"",""hexagram"",""rect"",""triangle_2""]","","","","","","","","","","","[{""x"":808,""y"":752,""t"":5},{""x"":850,""y"":732,""t"":38},{""x"":897,""y"":709,""t"":75},{""x"":927,""y"":705,""t"":106},{""x"":953,""y"":700,""t"":153},{""x"":968,""y"":672,""t"":176},{""x"":990,""y"":676,""t"":208},{""x"":1012,""y"":685,""t"":247},{""x"":1017,""y"":689,""t"":277},{""x"":1021,""y"":694,""t"":324},{""x"":925,""y"":713,""t"":349},{""x"":799,""y"":693,""t"":378},{""x"":715,""y"":668,""t"":418},{""x"":693,""y"":700,""t"":446},{""x"":733,""y"":743,""t"":481}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":400,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":450,""bottom"":215.1923788646684,""left"":350},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":896.18802153517,""bottom"":465,""left"":803.81197846483},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":124,""height"":124,""top"":622.8076211353316,""right"":462,""bottom"":746.8076211353316,""left"":338}]","","","","","","",""
"","canvas-keyboard-response","55","86194","0.0-4.0-1.0-2.7","null","null","","","","","","","","","recall","[""9"",""9"",""1"",""1"",""9"",""9"",""1"",""1"",""6"",""6"",""7"",""7"",""1"",""1"",""3"",""3"",""7"",""7"",""3"",""3"",""6"",""6"",""3"",""3"",""4"",""4"",""1"",""1"",""7"",""7"",""7"",""7"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4"",""7"",""7"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""9"",""9"",""1"",""1"",""9"",""9"",""9"",""9"",""7"",""7"",""9"",""9"",""4"",""4"",""3"",""3"",""3"",""3"",""1"",""1"",""3"",""3""]","1000","shape","6","[{""x"":830,""y"":783,""t"":3},{""x"":888,""y"":764,""t"":39},{""x"":952,""y"":759,""t"":80},{""x"":1005,""y"":754,""t"":103},{""x"":1039,""y"":743,""t"":143},{""x"":1052,""y"":753,""t"":173},{""x"":1061,""y"":743,""t"":222},{""x"":1060,""y"":725,""t"":249},{""x"":1046,""y"":709,""t"":276},{""x"":1057,""y"":702,""t"":314},{""x"":1068,""y"":707,""t"":343},{""x"":1048,""y"":725,""t"":384},{""x"":1031,""y"":738,""t"":411},{""x"":1031,""y"":736,""t"":448},{""x"":1025,""y"":731,""t"":480}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","","","","","","","",""
"","canvas-keyboard-response","56","86703","0.0-4.0-1.0-3.7","null","null","","","","","","","","","recall","[""9"",""9"",""1"",""1"",""9"",""9"",""1"",""1"",""6"",""6"",""7"",""7"",""1"",""1"",""3"",""3"",""7"",""7"",""3"",""3"",""6"",""6"",""3"",""3"",""4"",""4"",""1"",""1"",""7"",""7"",""7"",""7"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4"",""7"",""7"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""9"",""9"",""1"",""1"",""9"",""9"",""9"",""9"",""7"",""7"",""9"",""9"",""4"",""4"",""3"",""3"",""3"",""3"",""1"",""1"",""3"",""3""]","1000","shape","6","[{""x"":1005,""y"":719,""t"":3},{""x"":998,""y"":724,""t"":38},{""x"":998,""y"":706,""t"":72},{""x"":998,""y"":691,""t"":105},{""x"":983,""y"":678,""t"":140},{""x"":933,""y"":644,""t"":184},{""x"":887,""y"":599,""t"":206},{""x"":866,""y"":586,""t"":248},{""x"":850,""y"":576,""t"":273},{""x"":832,""y"":553,""t"":311},{""x"":849,""y"":618,""t"":344},{""x"":875,""y"":669,""t"":389},{""x"":904,""y"":708,""t"":416},{""x"":918,""y"":745,""t"":445},{""x"":931,""y"":773,""t"":485}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","","","","","","","",""
"","canvas-keyboard-response","57","87209","0.0-4.0-1.0-4.7","null","null","","","","","","","","","recall","[""9"",""9"",""1"",""1"",""9"",""9"",""1"",""1"",""6"",""6"",""7"",""7"",""1"",""1"",""3"",""3"",""7"",""7"",""3"",""3"",""6"",""6"",""3"",""3"",""4"",""4"",""1"",""1"",""7"",""7"",""7"",""7"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4"",""7"",""7"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""9"",""9"",""1"",""1"",""9"",""9"",""9"",""9"",""7"",""7"",""9"",""9"",""4"",""4"",""3"",""3"",""3"",""3"",""1"",""1"",""3"",""3""]","1000","shape","6","[{""x"":943,""y"":796,""t"":1},{""x"":957,""y"":807,""t"":37},{""x"":968,""y"":824,""t"":73},{""x"":978,""y"":837,""t"":103},{""x"":972,""y"":833,""t"":145},{""x"":964,""y"":832,""t"":174},{""x"":979,""y"":826,""t"":208},{""x"":981,""y"":829,""t"":254},{""x"":977,""y"":823,""t"":278},{""x"":968,""y"":815,""t"":311},{""x"":968,""y"":813,""t"":348},{""x"":966,""y"":827,""t"":375},{""x"":961,""y"":798,""t"":426},{""x"":936,""y"":753,""t"":450},{""x"":910,""y"":715,""t"":479}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","","","","","","","",""
"","canvas-keyboard-response","58","89400","0.0-4.0-1.0-5.7","1171","6","","","","","","","","","","","","","","","","","false","rect","3","0","0","zoom","double"
"","html-keyboard-response","59","90412","0.0-4.0-1.0-6.7-0.7-0.7","null","null","","","<div id=""errorinfo"">error</div>","","","","","","recall","[""9"",""9"",""1"",""1"",""9"",""9"",""1"",""1"",""6"",""6"",""7"",""7"",""1"",""1"",""3"",""3"",""7"",""7"",""3"",""3"",""6"",""6"",""3"",""3"",""4"",""4"",""1"",""1"",""7"",""7"",""7"",""7"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4"",""7"",""7"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""9"",""9"",""1"",""1"",""9"",""9"",""9"",""9"",""7"",""7"",""9"",""9"",""4"",""4"",""3"",""3"",""3"",""3"",""1"",""1"",""3"",""3""]","1000","shape","6","","","","","","","","","",""
"","canvas-keyboard-response","60","91428","0.0-4.0-1.0-0.8","null","null","","","","","","","","","recall","[""9"",""9"",""1"",""1"",""9"",""9"",""1"",""1"",""6"",""6"",""7"",""7"",""1"",""1"",""3"",""3"",""7"",""7"",""3"",""3"",""6"",""6"",""3"",""3"",""4"",""4"",""1"",""1"",""7"",""7"",""7"",""7"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4"",""7"",""7"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""9"",""9"",""1"",""1"",""9"",""9"",""9"",""9"",""7"",""7"",""9"",""9"",""4"",""4"",""3"",""3"",""3"",""3"",""1"",""1"",""3"",""3""]","1000","shape","6","","","","","","","","","",""
"","canvas-keyboard-response","61","91939","0.0-4.0-1.0-1.8","null","null","","","[""triangle"",""diamond_1"",""circle"",""star"",""rect"",""hexagram""]","","","","","","","","","","","[{""x"":946,""y"":716,""t"":5},{""x"":991,""y"":663,""t"":40},{""x"":1031,""y"":642,""t"":73},{""x"":1047,""y"":648,""t"":107},{""x"":1043,""y"":643,""t"":146},{""x"":1046,""y"":635,""t"":175},{""x"":1048,""y"":644,""t"":210},{""x"":1048,""y"":653,""t"":239},{""x"":1042,""y"":632,""t"":281},{""x"":1041,""y"":617,""t"":310},{""x"":1013,""y"":592,""t"":359},{""x"":997,""y"":605,""t"":383},{""x"":1010,""y"":599,""t"":411},{""x"":988,""y"":594,""t"":450},{""x"":975,""y"":606,""t"":479}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":124,""height"":124,""top"":363,""right"":312,""bottom"":487,""left"":188},{""x"":400,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":450,""bottom"":215.1923788646684,""left"":350},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":92.37604307034013,""height"":80,""top"":644.8076211353316,""right"":446.18802153517004,""bottom"":724.8076211353316,""left"":353.81197846482996}]","","","","","","",""
"","canvas-keyboard-response","62","92445","0.0-4.0-1.0-2.8","null","null","","","","","","","","","recall","[""9"",""9"",""1"",""1"",""9"",""9"",""1"",""1"",""6"",""6"",""7"",""7"",""1"",""1"",""3"",""3"",""7"",""7"",""3"",""3"",""6"",""6"",""3"",""3"",""4"",""4"",""1"",""1"",""7"",""7"",""7"",""7"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4"",""7"",""7"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""9"",""9"",""1"",""1"",""9"",""9"",""9"",""9"",""7"",""7"",""9"",""9"",""4"",""4"",""3"",""3"",""3"",""3"",""1"",""1"",""3"",""3""]","1000","shape","6","[{""x"":943,""y"":615,""t"":3},{""x"":914,""y"":612,""t"":37},{""x"":919,""y"":612,""t"":84},{""x"":912,""y"":596,""t"":106},{""x"":876,""y"":578,""t"":146},{""x"":866,""y"":597,""t"":174},{""x"":853,""y"":595,""t"":210},{""x"":855,""y"":570,""t"":243},{""x"":864,""y"":562,""t"":288},{""x"":848,""y"":567,""t"":311},{""x"":826,""y"":586,""t"":344},{""x"":819,""y"":561,""t"":381},{""x"":847,""y"":584,""t"":412},{""x"":911,""y"":621,""t"":457},{""x"":965,""y"":637,""t"":481}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","","","","","","","",""
"","canvas-keyboard-response","63","92950","0.0-4.0-1.0-3.8","null","null","","","","","","","","","recall","[""9"",""9"",""1"",""1"",""9"",""9"",""1"",""1"",""6"",""6"",""7"",""7"",""1"",""1"",""3"",""3"",""7"",""7"",""3"",""3"",""6"",""6"",""3"",""3"",""4"",""4"",""1"",""1"",""7"",""7"",""7"",""7"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4"",""7"",""7"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""9"",""9"",""1"",""1"",""9"",""9"",""9"",""9"",""7"",""7"",""9"",""9"",""4"",""4"",""3"",""3"",""3"",""3"",""1"",""1"",""3"",""3""]","1000","shape","6","[{""x"":1013,""y"":660,""t"":3},{""x"":1050,""y"":656,""t"":45},{""x"":1076,""y"":659,""t"":71},{""x"":1093,""y"":677,""t"":107},{""x"":1115,""y"":687,""t"":154},{""x"":1134,""y"":697,""t"":178},{""x"":1152,""y"":716,""t"":207},{""x"":1165,""y"":703,""t"":248},{""x"":1176,""y"":679,""t"":275},{""x"":1203,""y"":657,""t"":311},{""x"":1209,""y"":624,""t"":356},{""x"":1232,""y"":626,""t"":378},{""x"":1245,""y"":629,""t"":418},{""x"":1267,""y"":603,""t"":446},{""x"":1263,""y"":601,""t"":481}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","","","","","","","",""
"","canvas-keyboard-response","64","93458","0.0-4.0-1.0-4.8","null","null","","","","","","","","","recall","[""9"",""9"",""1"",""1"",""9"",""9"",""1"",""1"",""6"",""6"",""7"",""7"",""1"",""1"",""3"",""3"",""7"",""7"",""3"",""3"",""6"",""6"",""3"",""3"",""4"",""4"",""1"",""1"",""7"",""7"",""7"",""7"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4"",""7"",""7"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""9"",""9"",""1"",""1"",""9"",""9"",""9"",""9"",""7"",""7"",""9"",""9"",""4"",""4"",""3"",""3"",""3"",""3"",""1"",""1"",""3"",""3""]","1000","shape","6","[{""x"":1269,""y"":643,""t"":3},{""x"":1200,""y"":696,""t"":39},{""x"":1003,""y"":656,""t"":86},{""x"":924,""y"":686,""t"":115},{""x"":917,""y"":742,""t"":143},{""x"":904,""y"":763,""t"":173},{""x"":925,""y"":781,""t"":211},{""x"":962,""y"":760,""t"":241},{""x"":983,""y"":748,""t"":289},{""x"":1012,""y"":737,""t"":311},{""x"":1013,""y"":731,""t"":345},{""x"":1053,""y"":712,""t"":380},{""x"":1096,""y"":714,""t"":412},{""x"":1150,""y"":730,""t"":451},{""x"":1157,""y"":758,""t"":479}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","","","","","","","",""
"","canvas-keyboard-response","65","95128","0.0-4.0-1.0-5.8","656","7","","","","","","","","","","","","","","","","","true","diamond_1","7","0","1","trans","double"
"","canvas-keyboard-response","66","96139","0.0-4.0-1.0-0.9","null","null","","","","","","","","","recall","[""9"",""9"",""1"",""1"",""9"",""9"",""1"",""1"",""6"",""6"",""7"",""7"",""1"",""1"",""3"",""3"",""7"",""7"",""3"",""3"",""6"",""6"",""3"",""3"",""4"",""4"",""1"",""1"",""7"",""7"",""7"",""7"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4"",""7"",""7"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""9"",""9"",""1"",""1"",""9"",""9"",""9"",""9"",""7"",""7"",""9"",""9"",""4"",""4"",""3"",""3"",""3"",""3"",""1"",""1"",""3"",""3""]","1000","shape","6","","","","","","","","","",""
"","canvas-keyboard-response","67","96650","0.0-4.0-1.0-1.9","null","null","","","[""hexagram"",""rect"",""triangle_1"",""diamond"",""circle"",""star""]","","","","","","","","","","","[{""x"":1170,""y"":768,""t"":4},{""x"":1170,""y"":730,""t"":40},{""x"":1178,""y"":708,""t"":74},{""x"":1149,""y"":700,""t"":105},{""x"":1135,""y"":686,""t"":140},{""x"":1131,""y"":667,""t"":175},{""x"":1135,""y"":656,""t"":221},{""x"":1143,""y"":627,""t"":250},{""x"":1161,""y"":623,""t"":277},{""x"":1145,""y"":638,""t"":309},{""x"":1145,""y"":645,""t"":344},{""x"":1109,""y"":655,""t"":389},{""x"":1074,""y"":640,""t"":413},{""x"":1051,""y"":620,""t"":446},{""x"":1042,""y"":609,""t"":483}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":296.18802153517004,""bottom"":465,""left"":203.81197846482993},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":124,""height"":124,""top"":103.1923788646684,""right"":762,""bottom"":227.1923788646684,""left"":638},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":450,""bottom"":734.8076211353316,""left"":350}]","","","","","","",""
