"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","2024","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","4442","0.0-1.0-0.0","2415","{""name"":""wfy"",""age"":""24""}","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","7744","0.0-1.0-1.0","3301","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","11514","0.0-2.0","","","","2116","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","12776","0.0-3.0-0.0","1261","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","23692","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","24375","0.0-3.0-2.0","683","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","41727","0.0-3.0-3.0","","","","","","[[{""x"":511,""y"":201,""dx"":20,""dy"":-80,""t"":990},{""x"":517,""y"":188,""dx"":26,""dy"":-93,""t"":1024},{""x"":522,""y"":184,""dx"":31,""dy"":-97,""t"":1058},{""x"":521,""y"":171,""dx"":30,""dy"":-110,""t"":1092},{""x"":540,""y"":174,""dx"":49,""dy"":-107,""t"":1126},{""x"":537,""y"":173,""dx"":46,""dy"":-108,""t"":1160},{""x"":538,""y"":183,""dx"":47,""dy"":-98,""t"":1193},{""x"":553,""y"":187,""dx"":62,""dy"":-94,""t"":1228},{""x"":546,""y"":187,""dx"":55,""dy"":-94,""t"":1262},{""x"":554,""y"":169,""dx"":63,""dy"":-112,""t"":1297},{""x"":556,""y"":185,""dx"":65,""dy"":-96,""t"":1330},{""x"":554,""y"":195,""dx"":63,""dy"":-86,""t"":1364},{""x"":545,""y"":203,""dx"":54,""dy"":-78,""t"":1397},{""x"":537,""y"":208,""dx"":46,""dy"":-73,""t"":1433},{""x"":540,""y"":213,""dx"":49,""dy"":-68,""t"":1466},{""x"":538,""y"":209,""dx"":47,""dy"":-72,""t"":1500},{""x"":540,""y"":209,""dx"":49,""dy"":-72,""t"":1535},{""x"":549,""y"":218,""dx"":58,""dy"":-63,""t"":1568},{""x"":564,""y"":212,""dx"":73,""dy"":-69,""t"":1602},{""x"":559,""y"":200,""dx"":68,""dy"":-81,""t"":1636},{""x"":581,""y"":207,""dx"":90,""dy"":-74,""t"":1670},{""x"":580,""y"":205,""dx"":89,""dy"":-76,""t"":1703},{""x"":629,""y"":176,""dx"":138,""dy"":-105,""t"":1738},{""x"":662,""y"":170,""dx"":171,""dy"":-111,""t"":1772},{""x"":692,""y"":149,""dx"":201,""dy"":-132,""t"":1806},{""x"":680,""y"":179,""dx"":189,""dy"":-102,""t"":1840},{""x"":671,""y"":170,""dx"":180,""dy"":-111,""t"":1873},{""x"":658,""y"":170,""dx"":167,""dy"":-111,""t"":1908},{""x"":643,""y"":169,""dx"":152,""dy"":-112,""t"":1943},{""x"":656,""y"":166,""dx"":165,""dy"":-115,""t"":1977},{""x"":656,""y"":160,""dx"":165,""dy"":-121,""t"":2008},{""x"":644,""y"":161,""dx"":153,""dy"":-120,""t"":2045},{""x"":623,""y"":160,""dx"":132,""dy"":-121,""t"":2079},{""x"":642,""y"":155,""dx"":151,""dy"":-126,""t"":2112},{""x"":646,""y"":180,""dx"":155,""dy"":-101,""t"":2145},{""x"":688,""y"":176,""dx"":197,""dy"":-105,""t"":2180},{""x"":691,""y"":195,""dx"":200,""dy"":-86,""t"":2214},{""x"":671,""y"":210,""dx"":180,""dy"":-71,""t"":2247},{""x"":647,""y"":229,""dx"":156,""dy"":-52,""t"":2282},{""x"":640,""y"":280,""dx"":149,""dy"":-1,""t"":2316},{""x"":633,""y"":316,""dx"":142,""dy"":35,""t"":2349},{""x"":649,""y"":311,""dx"":158,""dy"":30,""t"":2384},{""x"":672,""y"":327,""dx"":181,""dy"":46,""t"":2416},{""x"":664,""y"":323,""dx"":173,""dy"":42,""t"":2452},{""x"":684,""y"":300,""dx"":193,""dy"":19,""t"":2487},{""x"":689,""y"":275,""dx"":198,""dy"":-6,""t"":2520},{""x"":700,""y"":259,""dx"":209,""dy"":-22,""t"":2554},{""x"":701,""y"":267,""dx"":210,""dy"":-14,""t"":2588},{""x"":699,""y"":259,""dx"":208,""dy"":-22,""t"":2621},{""x"":677,""y"":254,""dx"":186,""dy"":-27,""t"":2656},{""x"":677,""y"":244,""dx"":186,""dy"":-37,""t"":2691},{""x"":662,""y"":229,""dx"":171,""dy"":-52,""t"":2725},{""x"":638,""y"":216,""dx"":147,""dy"":-65,""t"":2758},{""x"":612,""y"":215,""dx"":121,""dy"":-66,""t"":2792},{""x"":589,""y"":216,""dx"":98,""dy"":-65,""t"":2825},{""x"":567,""y"":217,""dx"":76,""dy"":-64,""t"":2860},{""x"":560,""y"":222,""dx"":69,""dy"":-59,""t"":2894},{""x"":548,""y"":226,""dx"":57,""dy"":-55,""t"":2928},{""x"":544,""y"":222,""dx"":53,""dy"":-59,""t"":2962}],[{""x"":616,""y"":731,""dx"":125,""dy"":-90,""t"":4013},{""x"":615,""y"":725,""dx"":124,""dy"":-96,""t"":4050},{""x"":623,""y"":724,""dx"":132,""dy"":-97,""t"":4084},{""x"":635,""y"":725,""dx"":144,""dy"":-96,""t"":4119},{""x"":624,""y"":723,""dx"":133,""dy"":-98,""t"":4153},{""x"":624,""y"":719,""dx"":133,""dy"":-102,""t"":4186},{""x"":636,""y"":712,""dx"":145,""dy"":-109,""t"":4220},{""x"":628,""y"":720,""dx"":137,""dy"":-101,""t"":4253},{""x"":652,""y"":715,""dx"":161,""dy"":-106,""t"":4289},{""x"":659,""y"":722,""dx"":168,""dy"":-99,""t"":4322},{""x"":662,""y"":724,""dx"":171,""dy"":-97,""t"":4356},{""x"":661,""y"":739,""dx"":170,""dy"":-82,""t"":4391},{""x"":653,""y"":752,""dx"":162,""dy"":-69,""t"":4424},{""x"":647,""y"":754,""dx"":156,""dy"":-67,""t"":4459},{""x"":646,""y"":752,""dx"":155,""dy"":-69,""t"":4493},{""x"":634,""y"":740,""dx"":143,""dy"":-81,""t"":4526},{""x"":646,""y"":732,""dx"":155,""dy"":-89,""t"":4559},{""x"":656,""y"":738,""dx"":165,""dy"":-83,""t"":4595},{""x"":650,""y"":719,""dx"":159,""dy"":-102,""t"":4628},{""x"":648,""y"":696,""dx"":157,""dy"":-125,""t"":4662},{""x"":640,""y"":705,""dx"":149,""dy"":-116,""t"":4696},{""x"":634,""y"":740,""dx"":143,""dy"":-81,""t"":4730},{""x"":648,""y"":739,""dx"":157,""dy"":-82,""t"":4764},{""x"":641,""y"":739,""dx"":150,""dy"":-82,""t"":4797},{""x"":643,""y"":735,""dx"":152,""dy"":-86,""t"":4832},{""x"":622,""y"":713,""dx"":131,""dy"":-108,""t"":4866},{""x"":606,""y"":690,""dx"":115,""dy"":-131,""t"":4899},{""x"":605,""y"":700,""dx"":114,""dy"":-121,""t"":4935},{""x"":602,""y"":699,""dx"":111,""dy"":-122,""t"":4968},{""x"":620,""y"":719,""dx"":129,""dy"":-102,""t"":5001},{""x"":623,""y"":730,""dx"":132,""dy"":-91,""t"":5036},{""x"":620,""y"":736,""dx"":129,""dy"":-85,""t"":5070},{""x"":619,""y"":727,""dx"":128,""dy"":-94,""t"":5103},{""x"":629,""y"":725,""dx"":138,""dy"":-96,""t"":5138},{""x"":635,""y"":718,""dx"":144,""dy"":-103,""t"":5172},{""x"":638,""y"":715,""dx"":147,""dy"":-106,""t"":5206},{""x"":631,""y"":712,""dx"":140,""dy"":-109,""t"":5244},{""x"":629,""y"":722,""dx"":138,""dy"":-99,""t"":5279},{""x"":625,""y"":729,""dx"":134,""dy"":-92,""t"":5308},{""x"":631,""y"":733,""dx"":140,""dy"":-88,""t"":5343},{""x"":630,""y"":744,""dx"":139,""dy"":-77,""t"":5375},{""x"":643,""y"":726,""dx"":152,""dy"":-95,""t"":5409},{""x"":633,""y"":719,""dx"":142,""dy"":-102,""t"":5444},{""x"":649,""y"":723,""dx"":158,""dy"":-98,""t"":5478},{""x"":641,""y"":693,""dx"":150,""dy"":-128,""t"":5512},{""x"":676,""y"":686,""dx"":185,""dy"":-135,""t"":5546},{""x"":679,""y"":664,""dx"":188,""dy"":-157,""t"":5578},{""x"":681,""y"":633,""dx"":190,""dy"":-188,""t"":5614},{""x"":662,""y"":655,""dx"":171,""dy"":-166,""t"":5647},{""x"":656,""y"":657,""dx"":165,""dy"":-164,""t"":5682},{""x"":641,""y"":649,""dx"":150,""dy"":-172,""t"":5716},{""x"":632,""y"":652,""dx"":141,""dy"":-169,""t"":5749},{""x"":620,""y"":646,""dx"":129,""dy"":-175,""t"":5785},{""x"":619,""y"":654,""dx"":128,""dy"":-167,""t"":5818},{""x"":602,""y"":655,""dx"":111,""dy"":-166,""t"":5852},{""x"":599,""y"":674,""dx"":108,""dy"":-147,""t"":5886},{""x"":604,""y"":680,""dx"":113,""dy"":-141,""t"":5920},{""x"":613,""y"":675,""dx"":122,""dy"":-146,""t"":5954},{""x"":621,""y"":671,""dx"":130,""dy"":-150,""t"":5986}],[{""x"":1102,""y"":385,""dx"":131,""dy"":-166,""t"":7010},{""x"":1095,""y"":403,""dx"":124,""dy"":-148,""t"":7042},{""x"":1097,""y"":441,""dx"":126,""dy"":-110,""t"":7075},{""x"":1103,""y"":470,""dx"":132,""dy"":-81,""t"":7110},{""x"":1091,""y"":469,""dx"":120,""dy"":-82,""t"":7145},{""x"":1081,""y"":468,""dx"":110,""dy"":-83,""t"":7177},{""x"":1078,""y"":480,""dx"":107,""dy"":-71,""t"":7212},{""x"":1072,""y"":483,""dx"":101,""dy"":-68,""t"":7247},{""x"":1068,""y"":488,""dx"":97,""dy"":-63,""t"":7280},{""x"":1062,""y"":489,""dx"":91,""dy"":-62,""t"":7314},{""x"":1060,""y"":489,""dx"":89,""dy"":-62,""t"":7347},{""x"":1060,""y"":494,""dx"":89,""dy"":-57,""t"":7382},{""x"":1057,""y"":497,""dx"":86,""dy"":-54,""t"":7415},{""x"":1058,""y"":502,""dx"":87,""dy"":-49,""t"":7450},{""x"":1063,""y"":507,""dx"":92,""dy"":-44,""t"":7484},{""x"":1056,""y"":498,""dx"":85,""dy"":-53,""t"":7518},{""x"":1061,""y"":517,""dx"":90,""dy"":-34,""t"":7551},{""x"":1050,""y"":509,""dx"":79,""dy"":-42,""t"":7584},{""x"":1035,""y"":471,""dx"":64,""dy"":-80,""t"":7620},{""x"":1028,""y"":450,""dx"":57,""dy"":-101,""t"":7655},{""x"":1031,""y"":419,""dx"":60,""dy"":-132,""t"":7688},{""x"":1021,""y"":404,""dx"":50,""dy"":-147,""t"":7723},{""x"":1037,""y"":374,""dx"":66,""dy"":-177,""t"":7756},{""x"":1046,""y"":383,""dx"":75,""dy"":-168,""t"":7789},{""x"":1045,""y"":407,""dx"":74,""dy"":-144,""t"":7824},{""x"":1056,""y"":415,""dx"":85,""dy"":-136,""t"":7858},{""x"":1046,""y"":415,""dx"":75,""dy"":-136,""t"":7892},{""x"":1043,""y"":426,""dx"":72,""dy"":-125,""t"":7927},{""x"":1046,""y"":442,""dx"":75,""dy"":-109,""t"":7960},{""x"":1047,""y"":450,""dx"":76,""dy"":-101,""t"":7994},{""x"":1040,""y"":456,""dx"":69,""dy"":-95,""t"":8029},{""x"":1045,""y"":460,""dx"":74,""dy"":-91,""t"":8062},{""x"":1056,""y"":470,""dx"":85,""dy"":-81,""t"":8097},{""x"":1048,""y"":454,""dx"":77,""dy"":-97,""t"":8129},{""x"":1056,""y"":479,""dx"":85,""dy"":-72,""t"":8164},{""x"":1077,""y"":511,""dx"":106,""dy"":-40,""t"":8197},{""x"":1076,""y"":471,""dx"":105,""dy"":-80,""t"":8231},{""x"":1073,""y"":457,""dx"":102,""dy"":-94,""t"":8265},{""x"":1080,""y"":439,""dx"":109,""dy"":-112,""t"":8299},{""x"":1084,""y"":437,""dx"":113,""dy"":-114,""t"":8334},{""x"":1073,""y"":419,""dx"":102,""dy"":-132,""t"":8368},{""x"":1061,""y"":425,""dx"":90,""dy"":-126,""t"":8402},{""x"":1079,""y"":427,""dx"":108,""dy"":-124,""t"":8436},{""x"":1071,""y"":436,""dx"":100,""dy"":-115,""t"":8470},{""x"":1075,""y"":440,""dx"":104,""dy"":-111,""t"":8505},{""x"":1078,""y"":439,""dx"":107,""dy"":-112,""t"":8538},{""x"":1066,""y"":445,""dx"":95,""dy"":-106,""t"":8572},{""x"":1088,""y"":506,""dx"":117,""dy"":-45,""t"":8606},{""x"":1083,""y"":520,""dx"":112,""dy"":-31,""t"":8640},{""x"":1089,""y"":523,""dx"":118,""dy"":-28,""t"":8674},{""x"":1090,""y"":519,""dx"":119,""dy"":-32,""t"":8708},{""x"":1096,""y"":545,""dx"":125,""dy"":-6,""t"":8742},{""x"":1083,""y"":541,""dx"":112,""dy"":-10,""t"":8776},{""x"":1076,""y"":524,""dx"":105,""dy"":-27,""t"":8810},{""x"":1074,""y"":548,""dx"":103,""dy"":-3,""t"":8844},{""x"":1072,""y"":560,""dx"":101,""dy"":9,""t"":8878},{""x"":1068,""y"":535,""dx"":97,""dy"":-16,""t"":8912},{""x"":1087,""y"":537,""dx"":116,""dy"":-14,""t"":8946},{""x"":1077,""y"":478,""dx"":106,""dy"":-73,""t"":8980},{""x"":1075,""y"":509,""dx"":104,""dy"":-42,""t"":9014}],[{""x"":1630,""y"":145,""dx"":179,""dy"":-136,""t"":10035},{""x"":1629,""y"":167,""dx"":178,""dy"":-114,""t"":10068},{""x"":1621,""y"":181,""dx"":170,""dy"":-100,""t"":10103},{""x"":1628,""y"":199,""dx"":177,""dy"":-82,""t"":10136},{""x"":1637,""y"":218,""dx"":186,""dy"":-63,""t"":10170},{""x"":1629,""y"":227,""dx"":178,""dy"":-54,""t"":10204},{""x"":1625,""y"":243,""dx"":174,""dy"":-38,""t"":10237},{""x"":1628,""y"":229,""dx"":177,""dy"":-52,""t"":10272},{""x"":1641,""y"":262,""dx"":190,""dy"":-19,""t"":10306},{""x"":1625,""y"":251,""dx"":174,""dy"":-30,""t"":10340},{""x"":1628,""y"":275,""dx"":177,""dy"":-6,""t"":10373},{""x"":1629,""y"":291,""dx"":178,""dy"":10,""t"":10408},{""x"":1620,""y"":296,""dx"":169,""dy"":15,""t"":10442},{""x"":1610,""y"":290,""dx"":159,""dy"":9,""t"":10477},{""x"":1615,""y"":288,""dx"":164,""dy"":7,""t"":10510},{""x"":1612,""y"":291,""dx"":161,""dy"":10,""t"":10544},{""x"":1609,""y"":290,""dx"":158,""dy"":9,""t"":10579},{""x"":1605,""y"":280,""dx"":154,""dy"":-1,""t"":10612},{""x"":1604,""y"":268,""dx"":153,""dy"":-13,""t"":10647},{""x"":1611,""y"":289,""dx"":160,""dy"":8,""t"":10681},{""x"":1600,""y"":275,""dx"":149,""dy"":-6,""t"":10712},{""x"":1610,""y"":293,""dx"":159,""dy"":12,""t"":10748},{""x"":1607,""y"":282,""dx"":156,""dy"":1,""t"":10781},{""x"":1613,""y"":241,""dx"":162,""dy"":-40,""t"":10816},{""x"":1619,""y"":207,""dx"":168,""dy"":-74,""t"":10850},{""x"":1623,""y"":206,""dx"":172,""dy"":-75,""t"":10884},{""x"":1631,""y"":188,""dx"":180,""dy"":-93,""t"":10918},{""x"":1631,""y"":204,""dx"":180,""dy"":-77,""t"":10952},{""x"":1629,""y"":206,""dx"":178,""dy"":-75,""t"":10986},{""x"":1622,""y"":186,""dx"":171,""dy"":-95,""t"":11020},{""x"":1619,""y"":205,""dx"":168,""dy"":-76,""t"":11055},{""x"":1608,""y"":206,""dx"":157,""dy"":-75,""t"":11088},{""x"":1614,""y"":181,""dx"":163,""dy"":-100,""t"":11123},{""x"":1615,""y"":188,""dx"":164,""dy"":-93,""t"":11154},{""x"":1613,""y"":181,""dx"":162,""dy"":-100,""t"":11191},{""x"":1615,""y"":198,""dx"":164,""dy"":-83,""t"":11224},{""x"":1612,""y"":221,""dx"":161,""dy"":-60,""t"":11259},{""x"":1609,""y"":209,""dx"":158,""dy"":-72,""t"":11292},{""x"":1613,""y"":202,""dx"":162,""dy"":-79,""t"":11327},{""x"":1622,""y"":199,""dx"":171,""dy"":-82,""t"":11360},{""x"":1629,""y"":203,""dx"":178,""dy"":-78,""t"":11394},{""x"":1634,""y"":200,""dx"":183,""dy"":-81,""t"":11428},{""x"":1635,""y"":192,""dx"":184,""dy"":-89,""t"":11463},{""x"":1640,""y"":220,""dx"":189,""dy"":-61,""t"":11496},{""x"":1637,""y"":256,""dx"":186,""dy"":-25,""t"":11530},{""x"":1630,""y"":279,""dx"":179,""dy"":-2,""t"":11563},{""x"":1619,""y"":290,""dx"":168,""dy"":9,""t"":11597},{""x"":1616,""y"":300,""dx"":165,""dy"":19,""t"":11632},{""x"":1632,""y"":308,""dx"":181,""dy"":27,""t"":11667},{""x"":1627,""y"":306,""dx"":176,""dy"":25,""t"":11699},{""x"":1621,""y"":296,""dx"":170,""dy"":15,""t"":11735},{""x"":1626,""y"":281,""dx"":175,""dy"":0,""t"":11768},{""x"":1620,""y"":269,""dx"":169,""dy"":-12,""t"":11802},{""x"":1607,""y"":267,""dx"":156,""dy"":-14,""t"":11836},{""x"":1606,""y"":259,""dx"":155,""dy"":-22,""t"":11871},{""x"":1603,""y"":232,""dx"":152,""dy"":-49,""t"":11904},{""x"":1599,""y"":216,""dx"":148,""dy"":-65,""t"":11938},{""x"":1601,""y"":203,""dx"":150,""dy"":-78,""t"":11971},{""x"":1601,""y"":177,""dx"":150,""dy"":-104,""t"":12005}],[{""x"":1518,""y"":696,""dx"":67,""dy"":-125,""t"":13026},{""x"":1515,""y"":687,""dx"":64,""dy"":-134,""t"":13059},{""x"":1526,""y"":674,""dx"":75,""dy"":-147,""t"":13093},{""x"":1536,""y"":669,""dx"":85,""dy"":-152,""t"":13129},{""x"":1532,""y"":653,""dx"":81,""dy"":-168,""t"":13162},{""x"":1530,""y"":652,""dx"":79,""dy"":-169,""t"":13196},{""x"":1533,""y"":658,""dx"":82,""dy"":-163,""t"":13230},{""x"":1540,""y"":658,""dx"":89,""dy"":-163,""t"":13264},{""x"":1548,""y"":663,""dx"":97,""dy"":-158,""t"":13298},{""x"":1558,""y"":670,""dx"":107,""dy"":-151,""t"":13332},{""x"":1564,""y"":673,""dx"":113,""dy"":-148,""t"":13367},{""x"":1562,""y"":664,""dx"":111,""dy"":-157,""t"":13399},{""x"":1556,""y"":655,""dx"":105,""dy"":-166,""t"":13435},{""x"":1546,""y"":647,""dx"":95,""dy"":-174,""t"":13469},{""x"":1537,""y"":643,""dx"":86,""dy"":-178,""t"":13502},{""x"":1523,""y"":655,""dx"":72,""dy"":-166,""t"":13536},{""x"":1518,""y"":659,""dx"":67,""dy"":-162,""t"":13570},{""x"":1520,""y"":664,""dx"":69,""dy"":-157,""t"":13603},{""x"":1516,""y"":674,""dx"":65,""dy"":-147,""t"":13637},{""x"":1517,""y"":675,""dx"":66,""dy"":-146,""t"":13672},{""x"":1510,""y"":658,""dx"":59,""dy"":-163,""t"":13706},{""x"":1526,""y"":662,""dx"":75,""dy"":-159,""t"":13741},{""x"":1529,""y"":648,""dx"":78,""dy"":-173,""t"":13775},{""x"":1529,""y"":660,""dx"":78,""dy"":-161,""t"":13807},{""x"":1526,""y"":666,""dx"":75,""dy"":-155,""t"":13842},{""x"":1539,""y"":667,""dx"":88,""dy"":-154,""t"":13875},{""x"":1534,""y"":673,""dx"":83,""dy"":-148,""t"":13909},{""x"":1540,""y"":674,""dx"":89,""dy"":-147,""t"":13943},{""x"":1522,""y"":666,""dx"":71,""dy"":-155,""t"":13977},{""x"":1516,""y"":661,""dx"":65,""dy"":-160,""t"":14012},{""x"":1516,""y"":647,""dx"":65,""dy"":-174,""t"":14045},{""x"":1517,""y"":632,""dx"":66,""dy"":-189,""t"":14081},{""x"":1517,""y"":614,""dx"":66,""dy"":-207,""t"":14113},{""x"":1514,""y"":614,""dx"":63,""dy"":-207,""t"":14148},{""x"":1500,""y"":598,""dx"":49,""dy"":-223,""t"":14182},{""x"":1496,""y"":622,""dx"":45,""dy"":-199,""t"":14216},{""x"":1491,""y"":617,""dx"":40,""dy"":-204,""t"":14251},{""x"":1487,""y"":637,""dx"":36,""dy"":-184,""t"":14284},{""x"":1485,""y"":642,""dx"":34,""dy"":-179,""t"":14316},{""x"":1491,""y"":665,""dx"":40,""dy"":-156,""t"":14381},{""x"":1496,""y"":684,""dx"":45,""dy"":-137,""t"":14390},{""x"":1500,""y"":699,""dx"":49,""dy"":-122,""t"":14417},{""x"":1510,""y"":714,""dx"":59,""dy"":-107,""t"":14455},{""x"":1511,""y"":716,""dx"":60,""dy"":-105,""t"":14489},{""x"":1518,""y"":734,""dx"":67,""dy"":-87,""t"":14523},{""x"":1526,""y"":755,""dx"":75,""dy"":-66,""t"":14555},{""x"":1537,""y"":755,""dx"":86,""dy"":-66,""t"":14590},{""x"":1535,""y"":726,""dx"":84,""dy"":-95,""t"":14624},{""x"":1533,""y"":727,""dx"":82,""dy"":-94,""t"":14659},{""x"":1536,""y"":737,""dx"":85,""dy"":-84,""t"":14692},{""x"":1537,""y"":734,""dx"":86,""dy"":-87,""t"":14726},{""x"":1539,""y"":726,""dx"":88,""dy"":-95,""t"":14761},{""x"":1540,""y"":738,""dx"":89,""dy"":-83,""t"":14795},{""x"":1536,""y"":743,""dx"":85,""dy"":-78,""t"":14828},{""x"":1530,""y"":744,""dx"":79,""dy"":-77,""t"":14862},{""x"":1523,""y"":747,""dx"":72,""dy"":-74,""t"":14896},{""x"":1522,""y"":739,""dx"":71,""dy"":-82,""t"":14930},{""x"":1524,""y"":727,""dx"":73,""dy"":-94,""t"":14964},{""x"":1530,""y"":720,""dx"":79,""dy"":-101,""t"":14997},{""x"":1536,""y"":720,""dx"":85,""dy"":-101,""t"":15031}]]","[79.66101694915254,83.05084745762711,98.33333333333333,91.52542372881356,90]","[{""x"":118.9322033898305,""y"":-70.2542372881356,""r"":68.53739357259504},{""x"":143.864406779661,""y"":-111.77966101694915,""r"":28.813529411749176},{""x"":95.51666666666667,""y"":-81.75,""r"":58.236029290121394},{""x"":168.38983050847457,""y"":-43.50847457627118,""r"":39.73476050243859},{""x"":73.98333333333333,""y"":-141.05,""r"":56.534338748355054}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.42","validate","","","","","","","","","","","","","",""
"","html-button-response","8","43311","0.0-4.0-0.0","1583","0","","","<p>正式试验：试验都以 500 毫秒的固定时间开始，然后会有一个 2000 ms的样本显示，然后是 1000 毫秒的空白间隔。</p> <p style=""font-weight: bold"">要求：记忆所呈现刺激物和其对应的位置，根据目标提示选择对应刺激的位置,并根据数字键盘的""4"", ""7"", ""9"", ""6"", ""3"", ""1""进行选择响应。</p>","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","9","44332","0.0-4.0-1.0-0.0","null","null","","","","","","","","","recall","[""4"",""4"",""1"",""1"",""7"",""7"",""6"",""6"",""3"",""3"",""1"",""1"",""9"",""9"",""9"",""9"",""3"",""3"",""7"",""7"",""3"",""3"",""6"",""6"",""6"",""6"",""9"",""9"",""1"",""1"",""4"",""4"",""7"",""7"",""3"",""3"",""3"",""3"",""1"",""1"",""9"",""9"",""6"",""6"",""7"",""7"",""6"",""6"",""9"",""9"",""3"",""3"",""7"",""7"",""4"",""4"",""1"",""1"",""4"",""4"",""4"",""4"",""7"",""7"",""4"",""4"",""9"",""9"",""1"",""1"",""6"",""6""]","1000","color","6","","","","","","","","","",""
