index,name,age,sex,rt,response,answer,stimulus,target,correct,webgazer_data,webgazer_targets_data,canvas_data,fixation,fixation_target,first_dot
0,lisuya,23.0,男,,,,,,,,,,,,
2,,,,470.0,4.0,4.0,"[""green"",""red""]",green,True,"[{""x"":818,""y"":334,""t"":4},{""x"":773,""y"":338,""t"":43},{""x"":741,""y"":348,""t"":75},{""x"":716,""y"":356,""t"":107},{""x"":710,""y"":383,""t"":137},{""x"":707,""y"":406,""t"":171},{""x"":706,""y"":425,""t"":205},{""x"":706,""y"":441,""t"":239},{""x"":744,""y"":434,""t"":274},{""x"":778,""y"":427,""t"":307},{""x"":806,""y"":420,""t"":353},{""x"":830,""y"":414,""t"":379},{""x"":740,""y"":426,""t"":411}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","[{'green': 2}, {'red': 0}]",{'green': 2},green
4,,,,426.0,4.0,4.0,"[""red"",""green""]",red_1,True,"[{""x"":836,""y"":460,""t"":2},{""x"":830,""y"":472,""t"":40},{""x"":830,""y"":476,""t"":73},{""x"":829,""y"":477,""t"":105},{""x"":828,""y"":478,""t"":137},{""x"":827,""y"":478,""t"":170},{""x"":834,""y"":478,""t"":207},{""x"":825,""y"":466,""t"":239},{""x"":832,""y"":467,""t"":273},{""x"":824,""y"":456,""t"":307},{""x"":779,""y"":438,""t"":355},{""x"":741,""y"":423,""t"":382}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","[{'red': 0}, {'green': 0}]",,red_1
5,,,,433.0,6.0,6.0,"[""blue"",""red""]",red,True,"[{""x"":705,""y"":405,""t"":1},{""x"":694,""y"":419,""t"":43},{""x"":697,""y"":433,""t"":76},{""x"":680,""y"":431,""t"":109},{""x"":666,""y"":430,""t"":138},{""x"":661,""y"":423,""t"":171},{""x"":658,""y"":418,""t"":205},{""x"":657,""y"":414,""t"":239},{""x"":657,""y"":410,""t"":273},{""x"":675,""y"":451,""t"":311},{""x"":691,""y"":487,""t"":344},{""x"":705,""y"":516,""t"":376}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","[{'blue': 11}, {'red': 0}]",,blue
6,,,,546.0,4.0,4.0,"[""blue"",""red""]",blue_1,True,"[{""x"":723,""y"":502,""t"":3},{""x"":721,""y"":489,""t"":49},{""x"":704,""y"":504,""t"":77},{""x"":722,""y"":489,""t"":111},{""x"":740,""y"":467,""t"":140},{""x"":754,""y"":448,""t"":171},{""x"":766,""y"":432,""t"":205},{""x"":776,""y"":419,""t"":239},{""x"":791,""y"":404,""t"":274},{""x"":802,""y"":392,""t"":307},{""x"":811,""y"":383,""t"":356},{""x"":780,""y"":391,""t"":387},{""x"":753,""y"":399,""t"":417},{""x"":729,""y"":407,""t"":445},{""x"":709,""y"":414,""t"":477},{""x"":676,""y"":430,""t"":513}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","[{'blue': 2}, {'red': 0}]",{'blue_1': 2},blue_1
7,,,,712.0,5.0,5.0,"[""green"",""blue""]",red_1,True,"[{""x"":711,""y"":427,""t"":1},{""x"":796,""y"":446,""t"":44},{""x"":841,""y"":461,""t"":71},{""x"":801,""y"":447,""t"":103},{""x"":766,""y"":434,""t"":137},{""x"":756,""y"":437,""t"":171},{""x"":727,""y"":434,""t"":208},{""x"":703,""y"":431,""t"":240},{""x"":690,""y"":429,""t"":273},{""x"":672,""y"":427,""t"":307},{""x"":681,""y"":413,""t"":353},{""x"":689,""y"":401,""t"":384},{""x"":697,""y"":391,""t"":412},{""x"":704,""y"":384,""t"":443},{""x"":718,""y"":419,""t"":479},{""x"":729,""y"":449,""t"":525},{""x"":739,""y"":475,""t"":546},{""x"":747,""y"":496,""t"":578},{""x"":760,""y"":490,""t"":622},{""x"":770,""y"":483,""t"":649},{""x"":764,""y"":461,""t"":681}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}",,,
8,,,,529.0,5.0,5.0,"[""red"",""blue""]",green_1,True,"[{""x"":768,""y"":451,""t"":2},{""x"":771,""y"":452,""t"":41},{""x"":775,""y"":445,""t"":70},{""x"":806,""y"":455,""t"":103},{""x"":813,""y"":441,""t"":139},{""x"":818,""y"":429,""t"":171},{""x"":822,""y"":419,""t"":205},{""x"":824,""y"":410,""t"":239},{""x"":831,""y"":411,""t"":275},{""x"":836,""y"":412,""t"":306},{""x"":840,""y"":413,""t"":350},{""x"":842,""y"":414,""t"":377},{""x"":867,""y"":417,""t"":410},{""x"":873,""y"":440,""t"":443},{""x"":887,""y"":430,""t"":490}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}",,,
9,,,,412.0,4.0,4.0,"[""red"",""blue""]",red,True,"[{""x"":901,""y"":406,""t"":2},{""x"":903,""y"":393,""t"":41},{""x"":904,""y"":382,""t"":70},{""x"":900,""y"":375,""t"":103},{""x"":885,""y"":373,""t"":139},{""x"":873,""y"":372,""t"":171},{""x"":861,""y"":377,""t"":205},{""x"":851,""y"":382,""t"":239},{""x"":852,""y"":364,""t"":274},{""x"":844,""y"":362,""t"":307},{""x"":823,""y"":371,""t"":354},{""x"":806,""y"":379,""t"":380}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","[{'red': 0}, {'blue': 0}]",,red
10,,,,554.0,5.0,5.0,"[""red"",""green""]",blue_1,True,"[{""x"":865,""y"":428,""t"":1},{""x"":893,""y"":454,""t"":39},{""x"":917,""y"":476,""t"":70},{""x"":911,""y"":484,""t"":105},{""x"":911,""y"":489,""t"":137},{""x"":904,""y"":492,""t"":171},{""x"":903,""y"":493,""t"":204},{""x"":919,""y"":503,""t"":239},{""x"":932,""y"":511,""t"":273},{""x"":942,""y"":516,""t"":307},{""x"":950,""y"":520,""t"":354},{""x"":933,""y"":550,""t"":383},{""x"":923,""y"":570,""t"":414},{""x"":915,""y"":586,""t"":444},{""x"":907,""y"":598,""t"":479},{""x"":898,""y"":571,""t"":513}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}",,,
11,,,,490.0,4.0,4.0,"[""blue"",""red""]",blue,True,"[{""x"":873,""y"":565,""t"":2},{""x"":853,""y"":532,""t"":56},{""x"":836,""y"":502,""t"":76},{""x"":823,""y"":478,""t"":110},{""x"":813,""y"":457,""t"":142},{""x"":806,""y"":441,""t"":175},{""x"":792,""y"":435,""t"":207},{""x"":796,""y"":442,""t"":239},{""x"":801,""y"":450,""t"":274},{""x"":806,""y"":457,""t"":307},{""x"":809,""y"":486,""t"":354},{""x"":812,""y"":512,""t"":382},{""x"":815,""y"":533,""t"":410},{""x"":817,""y"":551,""t"":447}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","[{'blue': 0}, {'red': 0}]",,blue
