index,name,age,sex,rt,response,answer,stimulus,target,correct,webgazer_data,webgazer_targets_data,canvas_data,fixation,fixation_target,first_dot
0,scc,24.0,男,,,,,,,,,,,,
1,,,,444.0,4.0,4.0,"[""circle"",""rect_1""]",circle,True,"[{""x"":858,""y"":549,""t"":5},{""x"":875,""y"":514,""t"":39},{""x"":876,""y"":491,""t"":72},{""x"":889,""y"":485,""t"":106},{""x"":903,""y"":473,""t"":152},{""x"":936,""y"":432,""t"":179},{""x"":948,""y"":428,""t"":207},{""x"":954,""y"":415,""t"":245},{""x"":943,""y"":406,""t"":276},{""x"":927,""y"":413,""t"":321},{""x"":961,""y"":400,""t"":348},{""x"":977,""y"":396,""t"":378},{""x"":967,""y"":413,""t"":413}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'circle': 1}, {'rect_1': 0}]",{'circle': 1},circle
2,,,,426.0,6.0,6.0,"[""rect_1"",""circle""]",circle,True,"[{""x"":953,""y"":454,""t"":5},{""x"":944,""y"":478,""t"":47},{""x"":939,""y"":487,""t"":76},{""x"":943,""y"":511,""t"":107},{""x"":929,""y"":535,""t"":154},{""x"":919,""y"":548,""t"":182},{""x"":910,""y"":552,""t"":208},{""x"":912,""y"":549,""t"":247},{""x"":930,""y"":536,""t"":276},{""x"":944,""y"":512,""t"":325},{""x"":1025,""y"":503,""t"":350},{""x"":1089,""y"":482,""t"":377}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'rect_1': 0}, {'circle': 1}]",{'circle': 1},circle
3,,,,554.0,5.0,5.0,"[""rect_1"",""circle""]",triangle,True,"[{""x"":1050,""y"":564,""t"":4},{""x"":1023,""y"":570,""t"":39},{""x"":1016,""y"":566,""t"":74},{""x"":983,""y"":593,""t"":106},{""x"":943,""y"":610,""t"":152},{""x"":929,""y"":593,""t"":179},{""x"":937,""y"":575,""t"":208},{""x"":930,""y"":576,""t"":245},{""x"":922,""y"":588,""t"":276},{""x"":931,""y"":603,""t"":319},{""x"":940,""y"":616,""t"":345},{""x"":922,""y"":612,""t"":378},{""x"":914,""y"":596,""t"":414},{""x"":907,""y"":581,""t"":444},{""x"":943,""y"":573,""t"":493},{""x"":975,""y"":567,""t"":515}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",,,
4,,,,516.0,5.0,6.0,"[""circle"",""rect_1""]",rect_1,False,"[{""x"":952,""y"":586,""t"":4},{""x"":981,""y"":551,""t"":40},{""x"":1014,""y"":536,""t"":73},{""x"":1008,""y"":493,""t"":111},{""x"":1002,""y"":457,""t"":138},{""x"":1004,""y"":473,""t"":184},{""x"":997,""y"":478,""t"":211},{""x"":979,""y"":501,""t"":242},{""x"":975,""y"":505,""t"":278},{""x"":967,""y"":524,""t"":310},{""x"":972,""y"":537,""t"":350},{""x"":968,""y"":532,""t"":379},{""x"":951,""y"":540,""t"":413},{""x"":962,""y"":497,""t"":446},{""x"":960,""y"":514,""t"":496}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'circle': 0}, {'rect_1': 0}]",,circle
5,,,,453.0,6.0,6.0,"[""ring_1"",""rect""]",rect,True,"[{""x"":953,""y"":520,""t"":5},{""x"":972,""y"":478,""t"":40},{""x"":966,""y"":514,""t"":73},{""x"":946,""y"":550,""t"":106},{""x"":935,""y"":575,""t"":153},{""x"":926,""y"":594,""t"":180},{""x"":965,""y"":577,""t"":208},{""x"":989,""y"":578,""t"":247},{""x"":1020,""y"":534,""t"":277},{""x"":1017,""y"":507,""t"":312},{""x"":1015,""y"":470,""t"":343},{""x"":1093,""y"":413,""t"":386},{""x"":1150,""y"":426,""t"":412}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'ring_1': 0}, {'rect': 1}]",{'rect': 1},rect
6,,,,553.0,5.0,5.0,"[""triangle"",""ring_1""]",rect_1,True,"[{""x"":1167,""y"":375,""t"":5},{""x"":1106,""y"":378,""t"":44},{""x"":1093,""y"":369,""t"":74},{""x"":1078,""y"":376,""t"":106},{""x"":1040,""y"":436,""t"":142},{""x"":1012,""y"":485,""t"":174},{""x"":975,""y"":488,""t"":213},{""x"":945,""y"":490,""t"":239},{""x"":964,""y"":462,""t"":286},{""x"":982,""y"":437,""t"":311},{""x"":995,""y"":431,""t"":344},{""x"":1003,""y"":421,""t"":382},{""x"":1006,""y"":426,""t"":412},{""x"":1006,""y"":429,""t"":445},{""x"":994,""y"":416,""t"":493},{""x"":988,""y"":417,""t"":522}]","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}",,,
7,,,,389.0,4.0,4.0,"[""rect"",""triangle_1""]",rect,True,"[{""x"":978,""y"":382,""t"":5},{""x"":953,""y"":412,""t"":39},{""x"":945,""y"":409,""t"":74},{""x"":941,""y"":448,""t"":106},{""x"":916,""y"":469,""t"":147},{""x"":894,""y"":486,""t"":173},{""x"":908,""y"":460,""t"":212},{""x"":895,""y"":440,""t"":240},{""x"":910,""y"":404,""t"":290},{""x"":923,""y"":374,""t"":315},{""x"":911,""y"":395,""t"":344}]","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'rect': 0}, {'triangle_1': 0}]",,rect
8,,,,392.0,4.0,4.0,"[""triangle_1"",""rect""]",triangle_1,True,"[{""x"":939,""y"":438,""t"":5},{""x"":950,""y"":461,""t"":41},{""x"":977,""y"":483,""t"":72},{""x"":1001,""y"":492,""t"":106},{""x"":1017,""y"":466,""t"":152},{""x"":1014,""y"":476,""t"":179},{""x"":1011,""y"":493,""t"":208},{""x"":1016,""y"":517,""t"":244},{""x"":1005,""y"":537,""t"":276},{""x"":1033,""y"":531,""t"":317},{""x"":1061,""y"":501,""t"":343}]","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'triangle_1': 0}, {'rect': 0}]",,triangle_1
9,,,,419.0,4.0,4.0,"[""triangle"",""rect_1""]",triangle,True,"[{""x"":1023,""y"":502,""t"":5},{""x"":1042,""y"":481,""t"":43},{""x"":1030,""y"":491,""t"":73},{""x"":1015,""y"":526,""t"":108},{""x"":994,""y"":524,""t"":141},{""x"":964,""y"":505,""t"":186},{""x"":954,""y"":518,""t"":211},{""x"":977,""y"":525,""t"":242},{""x"":973,""y"":525,""t"":280},{""x"":961,""y"":539,""t"":310},{""x"":960,""y"":548,""t"":358},{""x"":953,""y"":566,""t"":382}]","[{""x"":250,""y"":500,""width"":92,""height"":92,""top"":454,""right"":296,""bottom"":546,""left"":204},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{'triangle': 0}, {'rect_1': 0}]",,triangle
