"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","4589","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","4596","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","9365","0.0-2.0-0.0","","","","","4767","{""name"":""csq"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","10333","0.0-2.0-1.0","","","","","967","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","11511","0.0-3.0","","","","","1176"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","15916","0.0-4.0","","","","","","","","","2128","","","","","","","","","","","","","","","","",""
"","html-button-response","6","16445","0.0-5.0-0.0","","","","","526","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","27266","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","27916","0.0-5.0-2.0","","","","","650","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","45052","0.0-5.0-3.0","","","","","","","","","","[[{""x"":386,""y"":334,""dx"":-105,""dy"":53,""t"":990},{""x"":360,""y"":312,""dx"":-131,""dy"":31,""t"":1024},{""x"":328,""y"":296,""dx"":-163,""dy"":15,""t"":1057},{""x"":371,""y"":310,""dx"":-120,""dy"":29,""t"":1093},{""x"":364,""y"":315,""dx"":-127,""dy"":34,""t"":1126},{""x"":331,""y"":302,""dx"":-160,""dy"":21,""t"":1160},{""x"":302,""y"":291,""dx"":-189,""dy"":10,""t"":1192},{""x"":318,""y"":283,""dx"":-173,""dy"":2,""t"":1229},{""x"":298,""y"":290,""dx"":-193,""dy"":9,""t"":1263},{""x"":312,""y"":300,""dx"":-179,""dy"":19,""t"":1296},{""x"":306,""y"":290,""dx"":-185,""dy"":9,""t"":1330},{""x"":293,""y"":286,""dx"":-198,""dy"":5,""t"":1365},{""x"":308,""y"":281,""dx"":-183,""dy"":0,""t"":1398},{""x"":286,""y"":280,""dx"":-205,""dy"":-1,""t"":1433},{""x"":280,""y"":275,""dx"":-211,""dy"":-6,""t"":1466},{""x"":277,""y"":279,""dx"":-214,""dy"":-2,""t"":1500},{""x"":270,""y"":286,""dx"":-221,""dy"":5,""t"":1533},{""x"":259,""y"":288,""dx"":-232,""dy"":7,""t"":1565},{""x"":246,""y"":291,""dx"":-245,""dy"":10,""t"":1603},{""x"":236,""y"":279,""dx"":-255,""dy"":-2,""t"":1637},{""x"":260,""y"":294,""dx"":-231,""dy"":13,""t"":1670},{""x"":264,""y"":306,""dx"":-227,""dy"":25,""t"":1704},{""x"":252,""y"":314,""dx"":-239,""dy"":33,""t"":1738},{""x"":254,""y"":309,""dx"":-237,""dy"":28,""t"":1772},{""x"":252,""y"":308,""dx"":-239,""dy"":27,""t"":1806},{""x"":258,""y"":316,""dx"":-233,""dy"":35,""t"":1840},{""x"":283,""y"":333,""dx"":-208,""dy"":52,""t"":1874},{""x"":289,""y"":344,""dx"":-202,""dy"":63,""t"":1908},{""x"":288,""y"":349,""dx"":-203,""dy"":68,""t"":1942},{""x"":283,""y"":337,""dx"":-208,""dy"":56,""t"":1977},{""x"":274,""y"":322,""dx"":-217,""dy"":41,""t"":2010},{""x"":274,""y"":298,""dx"":-217,""dy"":17,""t"":2050},{""x"":274,""y"":308,""dx"":-217,""dy"":27,""t"":2082},{""x"":284,""y"":304,""dx"":-207,""dy"":23,""t"":2112},{""x"":286,""y"":297,""dx"":-205,""dy"":16,""t"":2146},{""x"":279,""y"":285,""dx"":-212,""dy"":4,""t"":2180},{""x"":271,""y"":273,""dx"":-220,""dy"":-8,""t"":2214},{""x"":272,""y"":276,""dx"":-219,""dy"":-5,""t"":2247},{""x"":270,""y"":270,""dx"":-221,""dy"":-11,""t"":2282},{""x"":297,""y"":277,""dx"":-194,""dy"":-4,""t"":2316},{""x"":284,""y"":281,""dx"":-207,""dy"":0,""t"":2350},{""x"":283,""y"":269,""dx"":-208,""dy"":-12,""t"":2383},{""x"":283,""y"":268,""dx"":-208,""dy"":-13,""t"":2418},{""x"":260,""y"":282,""dx"":-231,""dy"":1,""t"":2452},{""x"":250,""y"":298,""dx"":-241,""dy"":17,""t"":2486},{""x"":266,""y"":305,""dx"":-225,""dy"":24,""t"":2520},{""x"":287,""y"":301,""dx"":-204,""dy"":20,""t"":2554},{""x"":277,""y"":304,""dx"":-214,""dy"":23,""t"":2588},{""x"":295,""y"":309,""dx"":-196,""dy"":28,""t"":2622},{""x"":283,""y"":294,""dx"":-208,""dy"":13,""t"":2656},{""x"":266,""y"":293,""dx"":-225,""dy"":12,""t"":2690},{""x"":272,""y"":309,""dx"":-219,""dy"":28,""t"":2724},{""x"":262,""y"":315,""dx"":-229,""dy"":34,""t"":2756},{""x"":264,""y"":299,""dx"":-227,""dy"":18,""t"":2792},{""x"":278,""y"":294,""dx"":-213,""dy"":13,""t"":2826},{""x"":245,""y"":319,""dx"":-246,""dy"":38,""t"":2861},{""x"":287,""y"":306,""dx"":-204,""dy"":25,""t"":2894},{""x"":312,""y"":307,""dx"":-179,""dy"":26,""t"":2927},{""x"":315,""y"":320,""dx"":-176,""dy"":39,""t"":2962}],[{""x"":1703,""y"":231,""dx"":252,""dy"":-50,""t"":4016},{""x"":1695,""y"":228,""dx"":244,""dy"":-53,""t"":4050},{""x"":1702,""y"":226,""dx"":251,""dy"":-55,""t"":4084},{""x"":1685,""y"":215,""dx"":234,""dy"":-66,""t"":4118},{""x"":1675,""y"":224,""dx"":224,""dy"":-57,""t"":4152},{""x"":1683,""y"":215,""dx"":232,""dy"":-66,""t"":4185},{""x"":1683,""y"":225,""dx"":232,""dy"":-56,""t"":4220},{""x"":1660,""y"":221,""dx"":209,""dy"":-60,""t"":4254},{""x"":1615,""y"":235,""dx"":164,""dy"":-46,""t"":4288},{""x"":1588,""y"":256,""dx"":137,""dy"":-25,""t"":4322},{""x"":1562,""y"":258,""dx"":111,""dy"":-23,""t"":4356},{""x"":1547,""y"":268,""dx"":96,""dy"":-13,""t"":4390},{""x"":1535,""y"":283,""dx"":84,""dy"":2,""t"":4424},{""x"":1560,""y"":286,""dx"":109,""dy"":5,""t"":4457},{""x"":1591,""y"":294,""dx"":140,""dy"":13,""t"":4492},{""x"":1595,""y"":291,""dx"":144,""dy"":10,""t"":4526},{""x"":1593,""y"":278,""dx"":142,""dy"":-3,""t"":4560},{""x"":1549,""y"":283,""dx"":98,""dy"":2,""t"":4594},{""x"":1558,""y"":281,""dx"":107,""dy"":0,""t"":4629},{""x"":1578,""y"":256,""dx"":127,""dy"":-25,""t"":4662},{""x"":1613,""y"":262,""dx"":162,""dy"":-19,""t"":4695},{""x"":1618,""y"":247,""dx"":167,""dy"":-34,""t"":4730},{""x"":1618,""y"":244,""dx"":167,""dy"":-37,""t"":4762},{""x"":1603,""y"":243,""dx"":152,""dy"":-38,""t"":4799},{""x"":1593,""y"":253,""dx"":142,""dy"":-28,""t"":4832},{""x"":1600,""y"":254,""dx"":149,""dy"":-27,""t"":4865},{""x"":1586,""y"":250,""dx"":135,""dy"":-31,""t"":4900},{""x"":1601,""y"":263,""dx"":150,""dy"":-18,""t"":4934},{""x"":1609,""y"":288,""dx"":158,""dy"":7,""t"":4968},{""x"":1569,""y"":299,""dx"":118,""dy"":18,""t"":5002},{""x"":1552,""y"":304,""dx"":101,""dy"":23,""t"":5036},{""x"":1553,""y"":324,""dx"":102,""dy"":43,""t"":5070},{""x"":1564,""y"":308,""dx"":113,""dy"":27,""t"":5104},{""x"":1544,""y"":310,""dx"":93,""dy"":29,""t"":5138},{""x"":1556,""y"":306,""dx"":105,""dy"":25,""t"":5173},{""x"":1583,""y"":293,""dx"":132,""dy"":12,""t"":5206},{""x"":1581,""y"":296,""dx"":130,""dy"":15,""t"":5240},{""x"":1534,""y"":297,""dx"":83,""dy"":16,""t"":5274},{""x"":1550,""y"":298,""dx"":99,""dy"":17,""t"":5308},{""x"":1543,""y"":289,""dx"":92,""dy"":8,""t"":5343},{""x"":1538,""y"":280,""dx"":87,""dy"":-1,""t"":5376},{""x"":1563,""y"":262,""dx"":112,""dy"":-19,""t"":5410},{""x"":1563,""y"":268,""dx"":112,""dy"":-13,""t"":5444},{""x"":1586,""y"":263,""dx"":135,""dy"":-18,""t"":5479},{""x"":1575,""y"":270,""dx"":124,""dy"":-11,""t"":5512},{""x"":1593,""y"":259,""dx"":142,""dy"":-22,""t"":5546},{""x"":1606,""y"":247,""dx"":155,""dy"":-34,""t"":5580},{""x"":1559,""y"":254,""dx"":108,""dy"":-27,""t"":5614},{""x"":1524,""y"":254,""dx"":73,""dy"":-27,""t"":5649},{""x"":1547,""y"":253,""dx"":96,""dy"":-28,""t"":5681},{""x"":1571,""y"":264,""dx"":120,""dy"":-17,""t"":5716},{""x"":1578,""y"":279,""dx"":127,""dy"":-2,""t"":5750},{""x"":1599,""y"":264,""dx"":148,""dy"":-17,""t"":5783},{""x"":1570,""y"":280,""dx"":119,""dy"":-1,""t"":5818},{""x"":1580,""y"":276,""dx"":129,""dy"":-5,""t"":5852},{""x"":1583,""y"":273,""dx"":132,""dy"":-8,""t"":5886},{""x"":1567,""y"":282,""dx"":116,""dy"":1,""t"":5919},{""x"":1575,""y"":264,""dx"":124,""dy"":-17,""t"":5954},{""x"":1589,""y"":250,""dx"":138,""dy"":-31,""t"":5988}],[{""x"":1015,""y"":607,""dx"":44,""dy"":56,""t"":7008},{""x"":1028,""y"":621,""dx"":57,""dy"":70,""t"":7042},{""x"":1046,""y"":606,""dx"":75,""dy"":55,""t"":7076},{""x"":1054,""y"":607,""dx"":83,""dy"":56,""t"":7110},{""x"":1041,""y"":601,""dx"":70,""dy"":50,""t"":7144},{""x"":1038,""y"":598,""dx"":67,""dy"":47,""t"":7179},{""x"":1024,""y"":595,""dx"":53,""dy"":44,""t"":7212},{""x"":1030,""y"":591,""dx"":59,""dy"":40,""t"":7245},{""x"":1034,""y"":575,""dx"":63,""dy"":24,""t"":7280},{""x"":1047,""y"":577,""dx"":76,""dy"":26,""t"":7314},{""x"":1052,""y"":570,""dx"":81,""dy"":19,""t"":7348},{""x"":1047,""y"":575,""dx"":76,""dy"":24,""t"":7382},{""x"":1027,""y"":574,""dx"":56,""dy"":23,""t"":7416},{""x"":1035,""y"":577,""dx"":64,""dy"":26,""t"":7450},{""x"":1051,""y"":579,""dx"":80,""dy"":28,""t"":7483},{""x"":1041,""y"":594,""dx"":70,""dy"":43,""t"":7518},{""x"":1044,""y"":597,""dx"":73,""dy"":46,""t"":7552},{""x"":1041,""y"":612,""dx"":70,""dy"":61,""t"":7586},{""x"":1014,""y"":608,""dx"":43,""dy"":57,""t"":7620},{""x"":1019,""y"":583,""dx"":48,""dy"":32,""t"":7654},{""x"":1016,""y"":578,""dx"":45,""dy"":27,""t"":7688},{""x"":1022,""y"":580,""dx"":51,""dy"":29,""t"":7722},{""x"":1014,""y"":574,""dx"":43,""dy"":23,""t"":7756},{""x"":1011,""y"":566,""dx"":40,""dy"":15,""t"":7790},{""x"":1011,""y"":557,""dx"":40,""dy"":6,""t"":7824},{""x"":1018,""y"":559,""dx"":47,""dy"":8,""t"":7857},{""x"":1031,""y"":560,""dx"":60,""dy"":9,""t"":7893},{""x"":1042,""y"":561,""dx"":71,""dy"":10,""t"":7924},{""x"":1040,""y"":563,""dx"":69,""dy"":12,""t"":7960},{""x"":1042,""y"":586,""dx"":71,""dy"":35,""t"":7994},{""x"":1059,""y"":599,""dx"":88,""dy"":48,""t"":8028},{""x"":1061,""y"":589,""dx"":90,""dy"":38,""t"":8063},{""x"":1064,""y"":609,""dx"":93,""dy"":58,""t"":8095},{""x"":1056,""y"":612,""dx"":85,""dy"":61,""t"":8129},{""x"":1061,""y"":621,""dx"":90,""dy"":70,""t"":8164},{""x"":1063,""y"":594,""dx"":92,""dy"":43,""t"":8199},{""x"":1046,""y"":597,""dx"":75,""dy"":46,""t"":8232},{""x"":1059,""y"":602,""dx"":88,""dy"":51,""t"":8266},{""x"":1049,""y"":593,""dx"":78,""dy"":42,""t"":8300},{""x"":1041,""y"":586,""dx"":70,""dy"":35,""t"":8331},{""x"":1045,""y"":588,""dx"":74,""dy"":37,""t"":8369},{""x"":1060,""y"":586,""dx"":89,""dy"":35,""t"":8401},{""x"":1058,""y"":580,""dx"":87,""dy"":29,""t"":8438},{""x"":1068,""y"":595,""dx"":97,""dy"":44,""t"":8470},{""x"":1070,""y"":604,""dx"":99,""dy"":53,""t"":8504},{""x"":1066,""y"":603,""dx"":95,""dy"":52,""t"":8538},{""x"":1083,""y"":608,""dx"":112,""dy"":57,""t"":8572},{""x"":1073,""y"":608,""dx"":102,""dy"":57,""t"":8606},{""x"":1062,""y"":612,""dx"":91,""dy"":61,""t"":8640},{""x"":1047,""y"":609,""dx"":76,""dy"":58,""t"":8674},{""x"":1052,""y"":600,""dx"":81,""dy"":49,""t"":8709},{""x"":1039,""y"":593,""dx"":68,""dy"":42,""t"":8743},{""x"":1055,""y"":581,""dx"":84,""dy"":30,""t"":8776},{""x"":1060,""y"":555,""dx"":89,""dy"":4,""t"":8811},{""x"":1069,""y"":551,""dx"":98,""dy"":0,""t"":8844},{""x"":1059,""y"":550,""dx"":88,""dy"":-1,""t"":8878},{""x"":1061,""y"":550,""dx"":90,""dy"":-1,""t"":8912},{""x"":1052,""y"":540,""dx"":81,""dy"":-11,""t"":8946},{""x"":1034,""y"":538,""dx"":63,""dy"":-13,""t"":8980}],[{""x"":487,""y"":822,""dx"":-4,""dy"":1,""t"":10034},{""x"":470,""y"":782,""dx"":-21,""dy"":-39,""t"":10068},{""x"":459,""y"":758,""dx"":-32,""dy"":-63,""t"":10102},{""x"":461,""y"":770,""dx"":-30,""dy"":-51,""t"":10135},{""x"":501,""y"":773,""dx"":10,""dy"":-48,""t"":10169},{""x"":494,""y"":766,""dx"":3,""dy"":-55,""t"":10205},{""x"":488,""y"":778,""dx"":-3,""dy"":-43,""t"":10238},{""x"":490,""y"":782,""dx"":-1,""dy"":-39,""t"":10272},{""x"":509,""y"":784,""dx"":18,""dy"":-37,""t"":10306},{""x"":507,""y"":784,""dx"":16,""dy"":-37,""t"":10341},{""x"":506,""y"":797,""dx"":15,""dy"":-24,""t"":10374},{""x"":505,""y"":805,""dx"":14,""dy"":-16,""t"":10408},{""x"":525,""y"":805,""dx"":34,""dy"":-16,""t"":10442},{""x"":532,""y"":810,""dx"":41,""dy"":-11,""t"":10476},{""x"":544,""y"":820,""dx"":53,""dy"":-1,""t"":10510},{""x"":539,""y"":820,""dx"":48,""dy"":-1,""t"":10544},{""x"":546,""y"":823,""dx"":55,""dy"":2,""t"":10578},{""x"":536,""y"":818,""dx"":45,""dy"":-3,""t"":10612},{""x"":543,""y"":825,""dx"":52,""dy"":4,""t"":10646},{""x"":536,""y"":826,""dx"":45,""dy"":5,""t"":10680},{""x"":524,""y"":829,""dx"":33,""dy"":8,""t"":10714},{""x"":526,""y"":836,""dx"":35,""dy"":15,""t"":10748},{""x"":543,""y"":831,""dx"":52,""dy"":10,""t"":10783},{""x"":541,""y"":835,""dx"":50,""dy"":14,""t"":10816},{""x"":557,""y"":830,""dx"":66,""dy"":9,""t"":10850},{""x"":547,""y"":834,""dx"":56,""dy"":13,""t"":10883},{""x"":548,""y"":837,""dx"":57,""dy"":16,""t"":10919},{""x"":554,""y"":839,""dx"":63,""dy"":18,""t"":10952},{""x"":542,""y"":829,""dx"":51,""dy"":8,""t"":10986},{""x"":525,""y"":814,""dx"":34,""dy"":-7,""t"":11020},{""x"":526,""y"":809,""dx"":35,""dy"":-12,""t"":11084},{""x"":517,""y"":812,""dx"":26,""dy"":-9,""t"":11091},{""x"":524,""y"":813,""dx"":33,""dy"":-8,""t"":11122},{""x"":523,""y"":809,""dx"":32,""dy"":-12,""t"":11156},{""x"":544,""y"":806,""dx"":53,""dy"":-15,""t"":11190},{""x"":533,""y"":808,""dx"":42,""dy"":-13,""t"":11224},{""x"":533,""y"":798,""dx"":42,""dy"":-23,""t"":11258},{""x"":524,""y"":802,""dx"":33,""dy"":-19,""t"":11292},{""x"":533,""y"":787,""dx"":42,""dy"":-34,""t"":11325},{""x"":522,""y"":801,""dx"":31,""dy"":-20,""t"":11360},{""x"":509,""y"":797,""dx"":18,""dy"":-24,""t"":11393},{""x"":484,""y"":777,""dx"":-7,""dy"":-44,""t"":11428},{""x"":498,""y"":784,""dx"":7,""dy"":-37,""t"":11462},{""x"":510,""y"":791,""dx"":19,""dy"":-30,""t"":11494},{""x"":522,""y"":790,""dx"":31,""dy"":-31,""t"":11530},{""x"":523,""y"":798,""dx"":32,""dy"":-23,""t"":11565},{""x"":532,""y"":813,""dx"":41,""dy"":-8,""t"":11598},{""x"":522,""y"":820,""dx"":31,""dy"":-1,""t"":11632},{""x"":525,""y"":822,""dx"":34,""dy"":1,""t"":11666},{""x"":517,""y"":813,""dx"":26,""dy"":-8,""t"":11700},{""x"":529,""y"":806,""dx"":38,""dy"":-15,""t"":11733},{""x"":537,""y"":811,""dx"":46,""dy"":-10,""t"":11768},{""x"":547,""y"":819,""dx"":56,""dy"":-2,""t"":11803},{""x"":548,""y"":827,""dx"":57,""dy"":6,""t"":11836},{""x"":553,""y"":837,""dx"":62,""dy"":16,""t"":11870},{""x"":567,""y"":844,""dx"":76,""dy"":23,""t"":11902},{""x"":575,""y"":853,""dx"":84,""dy"":32,""t"":11939},{""x"":571,""y"":840,""dx"":80,""dy"":19,""t"":11972},{""x"":565,""y"":832,""dx"":74,""dy"":11,""t"":12006}],[{""x"":1554,""y"":737,""dx"":103,""dy"":-84,""t"":13058},{""x"":1534,""y"":742,""dx"":83,""dy"":-79,""t"":13094},{""x"":1533,""y"":735,""dx"":82,""dy"":-86,""t"":13128},{""x"":1513,""y"":727,""dx"":62,""dy"":-94,""t"":13162},{""x"":1499,""y"":709,""dx"":48,""dy"":-112,""t"":13196},{""x"":1500,""y"":699,""dx"":49,""dy"":-122,""t"":13230},{""x"":1475,""y"":689,""dx"":24,""dy"":-132,""t"":13264},{""x"":1470,""y"":685,""dx"":19,""dy"":-136,""t"":13297},{""x"":1474,""y"":677,""dx"":23,""dy"":-144,""t"":13333},{""x"":1470,""y"":676,""dx"":19,""dy"":-145,""t"":13366},{""x"":1481,""y"":683,""dx"":30,""dy"":-138,""t"":13400},{""x"":1450,""y"":681,""dx"":-1,""dy"":-140,""t"":13434},{""x"":1424,""y"":680,""dx"":-27,""dy"":-141,""t"":13465},{""x"":1417,""y"":672,""dx"":-34,""dy"":-149,""t"":13502},{""x"":1443,""y"":678,""dx"":-8,""dy"":-143,""t"":13536},{""x"":1442,""y"":694,""dx"":-9,""dy"":-127,""t"":13569},{""x"":1478,""y"":695,""dx"":27,""dy"":-126,""t"":13604},{""x"":1479,""y"":698,""dx"":28,""dy"":-123,""t"":13639},{""x"":1471,""y"":702,""dx"":20,""dy"":-119,""t"":13672},{""x"":1469,""y"":699,""dx"":18,""dy"":-122,""t"":13706},{""x"":1482,""y"":711,""dx"":31,""dy"":-110,""t"":13739},{""x"":1492,""y"":718,""dx"":41,""dy"":-103,""t"":13775},{""x"":1494,""y"":710,""dx"":43,""dy"":-111,""t"":13808},{""x"":1504,""y"":707,""dx"":53,""dy"":-114,""t"":13842},{""x"":1481,""y"":695,""dx"":30,""dy"":-126,""t"":13876},{""x"":1497,""y"":693,""dx"":46,""dy"":-128,""t"":13910},{""x"":1492,""y"":692,""dx"":41,""dy"":-129,""t"":13943},{""x"":1497,""y"":691,""dx"":46,""dy"":-130,""t"":13978},{""x"":1509,""y"":702,""dx"":58,""dy"":-119,""t"":14013},{""x"":1517,""y"":700,""dx"":66,""dy"":-121,""t"":14046},{""x"":1518,""y"":705,""dx"":67,""dy"":-116,""t"":14079},{""x"":1532,""y"":707,""dx"":81,""dy"":-114,""t"":14114},{""x"":1547,""y"":736,""dx"":96,""dy"":-85,""t"":14148},{""x"":1552,""y"":749,""dx"":101,""dy"":-72,""t"":14182},{""x"":1544,""y"":752,""dx"":93,""dy"":-69,""t"":14216},{""x"":1494,""y"":751,""dx"":43,""dy"":-70,""t"":14250},{""x"":1503,""y"":772,""dx"":52,""dy"":-49,""t"":14284},{""x"":1492,""y"":770,""dx"":41,""dy"":-51,""t"":14319},{""x"":1506,""y"":779,""dx"":55,""dy"":-42,""t"":14352},{""x"":1487,""y"":778,""dx"":36,""dy"":-43,""t"":14386},{""x"":1500,""y"":789,""dx"":49,""dy"":-32,""t"":14420},{""x"":1495,""y"":790,""dx"":44,""dy"":-31,""t"":14454},{""x"":1513,""y"":793,""dx"":62,""dy"":-28,""t"":14488},{""x"":1523,""y"":796,""dx"":72,""dy"":-25,""t"":14522},{""x"":1525,""y"":790,""dx"":74,""dy"":-31,""t"":14557},{""x"":1517,""y"":787,""dx"":66,""dy"":-34,""t"":14590},{""x"":1527,""y"":792,""dx"":76,""dy"":-29,""t"":14624},{""x"":1503,""y"":760,""dx"":52,""dy"":-61,""t"":14659},{""x"":1507,""y"":767,""dx"":56,""dy"":-54,""t"":14692},{""x"":1491,""y"":723,""dx"":40,""dy"":-98,""t"":14726},{""x"":1475,""y"":694,""dx"":24,""dy"":-127,""t"":14760},{""x"":1488,""y"":689,""dx"":37,""dy"":-132,""t"":14794},{""x"":1475,""y"":692,""dx"":24,""dy"":-129,""t"":14828},{""x"":1479,""y"":705,""dx"":28,""dy"":-116,""t"":14862},{""x"":1452,""y"":699,""dx"":1,""dy"":-122,""t"":14896},{""x"":1437,""y"":681,""dx"":-14,""dy"":-140,""t"":14930},{""x"":1436,""y"":682,""dx"":-15,""dy"":-139,""t"":14964},{""x"":1459,""y"":716,""dx"":8,""dy"":-105,""t"":14998},{""x"":1466,""y"":734,""dx"":15,""dy"":-87,""t"":15032}]]","[28.8135593220339,86.4406779661017,100,100,100]","[{""x"":-205.16949152542372,""y"":18.338983050847457,""r"":27.129155801702918},{""x"":138.71186440677965,""y"":-14.491525423728813,""r"":30.751368315256432},{""x"":73.86440677966101,""y"":35.16949152542373,""r"":22.930173911474302},{""x"":34.389830508474574,""y"":-11.152542372881356,""r"":23.468456645886302},{""x"":40.25423728813559,""y"":-99.72881355932203,""r"":42.039761756161205}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
