"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2140","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2146","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5403","0.0-2.0-0.0","","","","","3255","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","7307","0.0-2.0-1.0","","","","","1903","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","8299","0.0-3.0","","","","","989"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","12890","0.0-4.0","","","","","","","","","2154","","","","","","","","","","","","","","","",""
"","html-button-response","6","13635","0.0-5.0-0.0","","","","","744","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","22865","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","23723","0.0-5.0-2.0","","","","","858","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","40674","0.0-5.0-3.0","","","","","","","","","","[[{""x"":541,""y"":427,""dx"":50,""dy"":146,""t"":987},{""x"":557,""y"":426,""dx"":66,""dy"":145,""t"":1024},{""x"":550,""y"":428,""dx"":59,""dy"":147,""t"":1058},{""x"":529,""y"":442,""dx"":38,""dy"":161,""t"":1092},{""x"":530,""y"":452,""dx"":39,""dy"":171,""t"":1126},{""x"":526,""y"":457,""dx"":35,""dy"":176,""t"":1160},{""x"":535,""y"":462,""dx"":44,""dy"":181,""t"":1194},{""x"":533,""y"":465,""dx"":42,""dy"":184,""t"":1227},{""x"":533,""y"":471,""dx"":42,""dy"":190,""t"":1261},{""x"":535,""y"":458,""dx"":44,""dy"":177,""t"":1296},{""x"":524,""y"":475,""dx"":33,""dy"":194,""t"":1330},{""x"":542,""y"":471,""dx"":51,""dy"":190,""t"":1364},{""x"":532,""y"":472,""dx"":41,""dy"":191,""t"":1399},{""x"":523,""y"":458,""dx"":32,""dy"":177,""t"":1432},{""x"":518,""y"":462,""dx"":27,""dy"":181,""t"":1466},{""x"":527,""y"":462,""dx"":36,""dy"":181,""t"":1500},{""x"":528,""y"":450,""dx"":37,""dy"":169,""t"":1535},{""x"":516,""y"":442,""dx"":25,""dy"":161,""t"":1568},{""x"":528,""y"":434,""dx"":37,""dy"":153,""t"":1602},{""x"":535,""y"":429,""dx"":44,""dy"":148,""t"":1635},{""x"":534,""y"":432,""dx"":43,""dy"":151,""t"":1670},{""x"":527,""y"":425,""dx"":36,""dy"":144,""t"":1704},{""x"":531,""y"":436,""dx"":40,""dy"":155,""t"":1737},{""x"":511,""y"":428,""dx"":20,""dy"":147,""t"":1772},{""x"":511,""y"":434,""dx"":20,""dy"":153,""t"":1806},{""x"":510,""y"":443,""dx"":19,""dy"":162,""t"":1840},{""x"":528,""y"":428,""dx"":37,""dy"":147,""t"":1874},{""x"":521,""y"":447,""dx"":30,""dy"":166,""t"":1908},{""x"":548,""y"":440,""dx"":57,""dy"":159,""t"":1943},{""x"":559,""y"":437,""dx"":68,""dy"":156,""t"":1976},{""x"":563,""y"":432,""dx"":72,""dy"":151,""t"":2010},{""x"":553,""y"":430,""dx"":62,""dy"":149,""t"":2045},{""x"":552,""y"":433,""dx"":61,""dy"":152,""t"":2077},{""x"":536,""y"":418,""dx"":45,""dy"":137,""t"":2111},{""x"":536,""y"":429,""dx"":45,""dy"":148,""t"":2146},{""x"":525,""y"":440,""dx"":34,""dy"":159,""t"":2178},{""x"":517,""y"":450,""dx"":26,""dy"":169,""t"":2214},{""x"":506,""y"":468,""dx"":15,""dy"":187,""t"":2248},{""x"":509,""y"":459,""dx"":18,""dy"":178,""t"":2282},{""x"":521,""y"":453,""dx"":30,""dy"":172,""t"":2316},{""x"":523,""y"":449,""dx"":32,""dy"":168,""t"":2350},{""x"":522,""y"":459,""dx"":31,""dy"":178,""t"":2385},{""x"":526,""y"":452,""dx"":35,""dy"":171,""t"":2417},{""x"":524,""y"":465,""dx"":33,""dy"":184,""t"":2452},{""x"":518,""y"":459,""dx"":27,""dy"":178,""t"":2486},{""x"":517,""y"":455,""dx"":26,""dy"":174,""t"":2521},{""x"":509,""y"":430,""dx"":18,""dy"":149,""t"":2552},{""x"":516,""y"":426,""dx"":25,""dy"":145,""t"":2589},{""x"":531,""y"":414,""dx"":40,""dy"":133,""t"":2622},{""x"":546,""y"":409,""dx"":55,""dy"":128,""t"":2655},{""x"":532,""y"":427,""dx"":41,""dy"":146,""t"":2690},{""x"":527,""y"":451,""dx"":36,""dy"":170,""t"":2724},{""x"":513,""y"":455,""dx"":22,""dy"":174,""t"":2758},{""x"":519,""y"":434,""dx"":28,""dy"":153,""t"":2791},{""x"":508,""y"":456,""dx"":17,""dy"":175,""t"":2826},{""x"":499,""y"":461,""dx"":8,""dy"":180,""t"":2860},{""x"":479,""y"":491,""dx"":-12,""dy"":210,""t"":2894},{""x"":486,""y"":508,""dx"":-5,""dy"":227,""t"":2928},{""x"":513,""y"":473,""dx"":22,""dy"":192,""t"":2961}],[{""x"":1545,""y"":166,""dx"":94,""dy"":-115,""t"":4016},{""x"":1540,""y"":194,""dx"":89,""dy"":-87,""t"":4050},{""x"":1534,""y"":205,""dx"":83,""dy"":-76,""t"":4084},{""x"":1507,""y"":233,""dx"":56,""dy"":-48,""t"":4117},{""x"":1485,""y"":257,""dx"":34,""dy"":-24,""t"":4149},{""x"":1489,""y"":228,""dx"":38,""dy"":-53,""t"":4186},{""x"":1505,""y"":203,""dx"":54,""dy"":-78,""t"":4220},{""x"":1506,""y"":204,""dx"":55,""dy"":-77,""t"":4254},{""x"":1485,""y"":225,""dx"":34,""dy"":-56,""t"":4288},{""x"":1452,""y"":206,""dx"":1,""dy"":-75,""t"":4323},{""x"":1444,""y"":187,""dx"":-7,""dy"":-94,""t"":4356},{""x"":1448,""y"":169,""dx"":-3,""dy"":-112,""t"":4390},{""x"":1442,""y"":193,""dx"":-9,""dy"":-88,""t"":4424},{""x"":1460,""y"":181,""dx"":9,""dy"":-100,""t"":4458},{""x"":1466,""y"":205,""dx"":15,""dy"":-76,""t"":4491},{""x"":1473,""y"":212,""dx"":22,""dy"":-69,""t"":4525},{""x"":1475,""y"":215,""dx"":24,""dy"":-66,""t"":4560},{""x"":1458,""y"":237,""dx"":7,""dy"":-44,""t"":4594},{""x"":1443,""y"":225,""dx"":-8,""dy"":-56,""t"":4628},{""x"":1427,""y"":267,""dx"":-24,""dy"":-14,""t"":4661},{""x"":1425,""y"":294,""dx"":-26,""dy"":13,""t"":4696},{""x"":1434,""y"":281,""dx"":-17,""dy"":0,""t"":4730},{""x"":1430,""y"":263,""dx"":-21,""dy"":-18,""t"":4764},{""x"":1420,""y"":295,""dx"":-31,""dy"":14,""t"":4798},{""x"":1428,""y"":282,""dx"":-23,""dy"":1,""t"":4832},{""x"":1434,""y"":292,""dx"":-17,""dy"":11,""t"":4866},{""x"":1480,""y"":282,""dx"":29,""dy"":1,""t"":4899},{""x"":1483,""y"":265,""dx"":32,""dy"":-16,""t"":4934},{""x"":1465,""y"":290,""dx"":14,""dy"":9,""t"":4968},{""x"":1472,""y"":306,""dx"":21,""dy"":25,""t"":5002},{""x"":1456,""y"":322,""dx"":5,""dy"":41,""t"":5065},{""x"":1442,""y"":335,""dx"":-9,""dy"":54,""t"":5072},{""x"":1441,""y"":348,""dx"":-10,""dy"":67,""t"":5104},{""x"":1424,""y"":352,""dx"":-27,""dy"":71,""t"":5138},{""x"":1413,""y"":354,""dx"":-38,""dy"":73,""t"":5172},{""x"":1414,""y"":367,""dx"":-37,""dy"":86,""t"":5206},{""x"":1432,""y"":363,""dx"":-19,""dy"":82,""t"":5241},{""x"":1425,""y"":368,""dx"":-26,""dy"":87,""t"":5274},{""x"":1416,""y"":370,""dx"":-35,""dy"":89,""t"":5308},{""x"":1436,""y"":330,""dx"":-15,""dy"":49,""t"":5342},{""x"":1457,""y"":309,""dx"":6,""dy"":28,""t"":5376},{""x"":1503,""y"":267,""dx"":52,""dy"":-14,""t"":5409},{""x"":1524,""y"":255,""dx"":73,""dy"":-26,""t"":5444},{""x"":1544,""y"":264,""dx"":93,""dy"":-17,""t"":5478},{""x"":1519,""y"":274,""dx"":68,""dy"":-7,""t"":5511},{""x"":1466,""y"":269,""dx"":15,""dy"":-12,""t"":5546},{""x"":1488,""y"":237,""dx"":37,""dy"":-44,""t"":5580},{""x"":1467,""y"":273,""dx"":16,""dy"":-8,""t"":5614},{""x"":1468,""y"":251,""dx"":17,""dy"":-30,""t"":5649},{""x"":1466,""y"":248,""dx"":15,""dy"":-33,""t"":5682},{""x"":1486,""y"":258,""dx"":35,""dy"":-23,""t"":5716},{""x"":1503,""y"":267,""dx"":52,""dy"":-14,""t"":5748},{""x"":1510,""y"":269,""dx"":59,""dy"":-12,""t"":5784},{""x"":1488,""y"":274,""dx"":37,""dy"":-7,""t"":5818},{""x"":1499,""y"":263,""dx"":48,""dy"":-18,""t"":5851},{""x"":1487,""y"":252,""dx"":36,""dy"":-29,""t"":5886},{""x"":1485,""y"":247,""dx"":34,""dy"":-34,""t"":5921},{""x"":1506,""y"":206,""dx"":55,""dy"":-75,""t"":5954},{""x"":1505,""y"":208,""dx"":54,""dy"":-73,""t"":5989}],[{""x"":901,""y"":514,""dx"":-70,""dy"":-37,""t"":7007},{""x"":910,""y"":550,""dx"":-61,""dy"":-1,""t"":7042},{""x"":898,""y"":587,""dx"":-73,""dy"":36,""t"":7076},{""x"":907,""y"":587,""dx"":-64,""dy"":36,""t"":7110},{""x"":912,""y"":550,""dx"":-59,""dy"":-1,""t"":7144},{""x"":919,""y"":584,""dx"":-52,""dy"":33,""t"":7178},{""x"":914,""y"":608,""dx"":-57,""dy"":57,""t"":7212},{""x"":924,""y"":554,""dx"":-47,""dy"":3,""t"":7245},{""x"":959,""y"":506,""dx"":-12,""dy"":-45,""t"":7279},{""x"":1001,""y"":488,""dx"":30,""dy"":-63,""t"":7311},{""x"":987,""y"":545,""dx"":16,""dy"":-6,""t"":7348},{""x"":973,""y"":589,""dx"":2,""dy"":38,""t"":7382},{""x"":957,""y"":566,""dx"":-14,""dy"":15,""t"":7416},{""x"":931,""y"":595,""dx"":-40,""dy"":44,""t"":7450},{""x"":938,""y"":583,""dx"":-33,""dy"":32,""t"":7484},{""x"":946,""y"":607,""dx"":-25,""dy"":56,""t"":7519},{""x"":947,""y"":572,""dx"":-24,""dy"":21,""t"":7553},{""x"":925,""y"":582,""dx"":-46,""dy"":31,""t"":7586},{""x"":925,""y"":578,""dx"":-46,""dy"":27,""t"":7620},{""x"":897,""y"":597,""dx"":-74,""dy"":46,""t"":7654},{""x"":892,""y"":612,""dx"":-79,""dy"":61,""t"":7688},{""x"":888,""y"":624,""dx"":-83,""dy"":73,""t"":7719},{""x"":886,""y"":579,""dx"":-85,""dy"":28,""t"":7756},{""x"":882,""y"":557,""dx"":-89,""dy"":6,""t"":7790},{""x"":890,""y"":555,""dx"":-81,""dy"":4,""t"":7824},{""x"":901,""y"":569,""dx"":-70,""dy"":18,""t"":7859},{""x"":908,""y"":581,""dx"":-63,""dy"":30,""t"":7892},{""x"":912,""y"":582,""dx"":-59,""dy"":31,""t"":7927},{""x"":926,""y"":576,""dx"":-45,""dy"":25,""t"":7960},{""x"":918,""y"":536,""dx"":-53,""dy"":-15,""t"":7994},{""x"":933,""y"":568,""dx"":-38,""dy"":17,""t"":8028},{""x"":933,""y"":577,""dx"":-38,""dy"":26,""t"":8062},{""x"":905,""y"":587,""dx"":-66,""dy"":36,""t"":8096},{""x"":934,""y"":608,""dx"":-37,""dy"":57,""t"":8130},{""x"":909,""y"":578,""dx"":-62,""dy"":27,""t"":8163},{""x"":904,""y"":575,""dx"":-67,""dy"":24,""t"":8198},{""x"":927,""y"":540,""dx"":-44,""dy"":-11,""t"":8232},{""x"":950,""y"":515,""dx"":-21,""dy"":-36,""t"":8267},{""x"":950,""y"":540,""dx"":-21,""dy"":-11,""t"":8300},{""x"":957,""y"":568,""dx"":-14,""dy"":17,""t"":8334},{""x"":959,""y"":593,""dx"":-12,""dy"":42,""t"":8367},{""x"":958,""y"":567,""dx"":-13,""dy"":16,""t"":8402},{""x"":949,""y"":550,""dx"":-22,""dy"":-1,""t"":8436},{""x"":955,""y"":574,""dx"":-16,""dy"":23,""t"":8470},{""x"":951,""y"":587,""dx"":-20,""dy"":36,""t"":8504},{""x"":946,""y"":586,""dx"":-25,""dy"":35,""t"":8538},{""x"":946,""y"":600,""dx"":-25,""dy"":49,""t"":8573},{""x"":910,""y"":581,""dx"":-61,""dy"":30,""t"":8605},{""x"":929,""y"":535,""dx"":-42,""dy"":-16,""t"":8640},{""x"":945,""y"":507,""dx"":-26,""dy"":-44,""t"":8673},{""x"":940,""y"":496,""dx"":-31,""dy"":-55,""t"":8709},{""x"":943,""y"":529,""dx"":-28,""dy"":-22,""t"":8742},{""x"":960,""y"":515,""dx"":-11,""dy"":-36,""t"":8776},{""x"":983,""y"":485,""dx"":12,""dy"":-66,""t"":8811},{""x"":976,""y"":453,""dx"":5,""dy"":-98,""t"":8844},{""x"":960,""y"":459,""dx"":-11,""dy"":-92,""t"":8878},{""x"":956,""y"":456,""dx"":-15,""dy"":-95,""t"":8911},{""x"":956,""y"":450,""dx"":-15,""dy"":-101,""t"":8946},{""x"":937,""y"":474,""dx"":-34,""dy"":-77,""t"":8980},{""x"":937,""y"":505,""dx"":-34,""dy"":-46,""t"":9013}],[{""x"":457,""y"":721,""dx"":-34,""dy"":-100,""t"":10033},{""x"":449,""y"":724,""dx"":-42,""dy"":-97,""t"":10068},{""x"":464,""y"":732,""dx"":-27,""dy"":-89,""t"":10102},{""x"":471,""y"":730,""dx"":-20,""dy"":-91,""t"":10136},{""x"":460,""y"":728,""dx"":-31,""dy"":-93,""t"":10170},{""x"":463,""y"":732,""dx"":-28,""dy"":-89,""t"":10204},{""x"":478,""y"":723,""dx"":-13,""dy"":-98,""t"":10237},{""x"":505,""y"":712,""dx"":14,""dy"":-109,""t"":10272},{""x"":499,""y"":715,""dx"":8,""dy"":-106,""t"":10306},{""x"":525,""y"":703,""dx"":34,""dy"":-118,""t"":10340},{""x"":538,""y"":717,""dx"":47,""dy"":-104,""t"":10374},{""x"":525,""y"":715,""dx"":34,""dy"":-106,""t"":10409},{""x"":525,""y"":716,""dx"":34,""dy"":-105,""t"":10441},{""x"":513,""y"":723,""dx"":22,""dy"":-98,""t"":10476},{""x"":503,""y"":739,""dx"":12,""dy"":-82,""t"":10510},{""x"":522,""y"":750,""dx"":31,""dy"":-71,""t"":10544},{""x"":523,""y"":756,""dx"":32,""dy"":-65,""t"":10578},{""x"":512,""y"":786,""dx"":21,""dy"":-35,""t"":10611},{""x"":517,""y"":809,""dx"":26,""dy"":-12,""t"":10646},{""x"":538,""y"":823,""dx"":47,""dy"":2,""t"":10680},{""x"":524,""y"":823,""dx"":33,""dy"":2,""t"":10713},{""x"":531,""y"":830,""dx"":40,""dy"":9,""t"":10747},{""x"":531,""y"":829,""dx"":40,""dy"":8,""t"":10782},{""x"":536,""y"":814,""dx"":45,""dy"":-7,""t"":10816},{""x"":506,""y"":819,""dx"":15,""dy"":-2,""t"":10850},{""x"":481,""y"":822,""dx"":-10,""dy"":1,""t"":10882},{""x"":495,""y"":835,""dx"":4,""dy"":14,""t"":10918},{""x"":510,""y"":826,""dx"":19,""dy"":5,""t"":10952},{""x"":564,""y"":814,""dx"":73,""dy"":-7,""t"":10986},{""x"":601,""y"":813,""dx"":110,""dy"":-8,""t"":11019},{""x"":611,""y"":833,""dx"":120,""dy"":12,""t"":11054},{""x"":618,""y"":858,""dx"":127,""dy"":37,""t"":11089},{""x"":612,""y"":869,""dx"":121,""dy"":48,""t"":11123},{""x"":608,""y"":875,""dx"":117,""dy"":54,""t"":11156},{""x"":612,""y"":857,""dx"":121,""dy"":36,""t"":11191},{""x"":606,""y"":894,""dx"":115,""dy"":73,""t"":11224},{""x"":581,""y"":885,""dx"":90,""dy"":64,""t"":11258},{""x"":570,""y"":907,""dx"":79,""dy"":86,""t"":11290},{""x"":587,""y"":918,""dx"":96,""dy"":97,""t"":11325},{""x"":581,""y"":894,""dx"":90,""dy"":73,""t"":11360},{""x"":583,""y"":909,""dx"":92,""dy"":88,""t"":11394},{""x"":571,""y"":919,""dx"":80,""dy"":98,""t"":11427},{""x"":583,""y"":931,""dx"":92,""dy"":110,""t"":11461},{""x"":596,""y"":946,""dx"":105,""dy"":125,""t"":11496},{""x"":605,""y"":952,""dx"":114,""dy"":131,""t"":11530},{""x"":602,""y"":960,""dx"":111,""dy"":139,""t"":11564},{""x"":604,""y"":962,""dx"":113,""dy"":141,""t"":11598},{""x"":599,""y"":907,""dx"":108,""dy"":86,""t"":11632},{""x"":611,""y"":911,""dx"":120,""dy"":90,""t"":11666},{""x"":614,""y"":912,""dx"":123,""dy"":91,""t"":11700},{""x"":599,""y"":897,""dx"":108,""dy"":76,""t"":11734},{""x"":594,""y"":883,""dx"":103,""dy"":62,""t"":11768},{""x"":595,""y"":858,""dx"":104,""dy"":37,""t"":11802},{""x"":582,""y"":845,""dx"":91,""dy"":24,""t"":11836},{""x"":588,""y"":880,""dx"":97,""dy"":59,""t"":11871},{""x"":566,""y"":811,""dx"":75,""dy"":-10,""t"":11904},{""x"":576,""y"":797,""dx"":85,""dy"":-24,""t"":11938},{""x"":589,""y"":824,""dx"":98,""dy"":3,""t"":11972},{""x"":608,""y"":835,""dx"":117,""dy"":14,""t"":12006}],[{""x"":1459,""y"":528,""dx"":8,""dy"":-293,""t"":13026},{""x"":1468,""y"":571,""dx"":17,""dy"":-250,""t"":13060},{""x"":1475,""y"":603,""dx"":24,""dy"":-218,""t"":13094},{""x"":1454,""y"":632,""dx"":3,""dy"":-189,""t"":13128},{""x"":1446,""y"":657,""dx"":-5,""dy"":-164,""t"":13162},{""x"":1449,""y"":670,""dx"":-2,""dy"":-151,""t"":13196},{""x"":1423,""y"":688,""dx"":-28,""dy"":-133,""t"":13230},{""x"":1441,""y"":718,""dx"":-10,""dy"":-103,""t"":13265},{""x"":1460,""y"":730,""dx"":9,""dy"":-91,""t"":13298},{""x"":1434,""y"":737,""dx"":-17,""dy"":-84,""t"":13331},{""x"":1457,""y"":742,""dx"":6,""dy"":-79,""t"":13366},{""x"":1440,""y"":733,""dx"":-11,""dy"":-88,""t"":13400},{""x"":1409,""y"":739,""dx"":-42,""dy"":-82,""t"":13434},{""x"":1388,""y"":689,""dx"":-63,""dy"":-132,""t"":13468},{""x"":1360,""y"":696,""dx"":-91,""dy"":-125,""t"":13502},{""x"":1378,""y"":705,""dx"":-73,""dy"":-116,""t"":13537},{""x"":1371,""y"":725,""dx"":-80,""dy"":-96,""t"":13570},{""x"":1368,""y"":734,""dx"":-83,""dy"":-87,""t"":13604},{""x"":1353,""y"":736,""dx"":-98,""dy"":-85,""t"":13637},{""x"":1381,""y"":714,""dx"":-70,""dy"":-107,""t"":13672},{""x"":1386,""y"":719,""dx"":-65,""dy"":-102,""t"":13706},{""x"":1416,""y"":713,""dx"":-35,""dy"":-108,""t"":13739},{""x"":1405,""y"":730,""dx"":-46,""dy"":-91,""t"":13809},{""x"":1368,""y"":700,""dx"":-83,""dy"":-121,""t"":13842},{""x"":1384,""y"":712,""dx"":-67,""dy"":-109,""t"":13876},{""x"":1412,""y"":720,""dx"":-39,""dy"":-101,""t"":13911},{""x"":1429,""y"":728,""dx"":-22,""dy"":-93,""t"":13943},{""x"":1424,""y"":746,""dx"":-27,""dy"":-75,""t"":13978},{""x"":1438,""y"":734,""dx"":-13,""dy"":-87,""t"":14012},{""x"":1403,""y"":728,""dx"":-48,""dy"":-93,""t"":14045},{""x"":1399,""y"":732,""dx"":-52,""dy"":-89,""t"":14079},{""x"":1421,""y"":728,""dx"":-30,""dy"":-93,""t"":14114},{""x"":1412,""y"":671,""dx"":-39,""dy"":-150,""t"":14149},{""x"":1437,""y"":679,""dx"":-14,""dy"":-142,""t"":14183},{""x"":1384,""y"":633,""dx"":-67,""dy"":-188,""t"":14217},{""x"":1384,""y"":634,""dx"":-67,""dy"":-187,""t"":14250},{""x"":1366,""y"":604,""dx"":-85,""dy"":-217,""t"":14284},{""x"":1374,""y"":607,""dx"":-77,""dy"":-214,""t"":14318},{""x"":1354,""y"":598,""dx"":-97,""dy"":-223,""t"":14352},{""x"":1382,""y"":626,""dx"":-69,""dy"":-195,""t"":14386},{""x"":1385,""y"":639,""dx"":-66,""dy"":-182,""t"":14420},{""x"":1382,""y"":670,""dx"":-69,""dy"":-151,""t"":14451},{""x"":1353,""y"":710,""dx"":-98,""dy"":-111,""t"":14488},{""x"":1380,""y"":707,""dx"":-71,""dy"":-114,""t"":14522},{""x"":1345,""y"":669,""dx"":-106,""dy"":-152,""t"":14555},{""x"":1345,""y"":683,""dx"":-106,""dy"":-138,""t"":14589},{""x"":1353,""y"":645,""dx"":-98,""dy"":-176,""t"":14623},{""x"":1367,""y"":660,""dx"":-84,""dy"":-161,""t"":14658},{""x"":1363,""y"":687,""dx"":-88,""dy"":-134,""t"":14691},{""x"":1381,""y"":661,""dx"":-70,""dy"":-160,""t"":14726},{""x"":1393,""y"":674,""dx"":-58,""dy"":-147,""t"":14760},{""x"":1383,""y"":612,""dx"":-68,""dy"":-209,""t"":14794},{""x"":1347,""y"":608,""dx"":-104,""dy"":-213,""t"":14828},{""x"":1339,""y"":637,""dx"":-112,""dy"":-184,""t"":14859},{""x"":1367,""y"":660,""dx"":-84,""dy"":-161,""t"":14896},{""x"":1372,""y"":693,""dx"":-79,""dy"":-128,""t"":14930},{""x"":1395,""y"":729,""dx"":-56,""dy"":-92,""t"":14964},{""x"":1373,""y"":704,""dx"":-78,""dy"":-117,""t"":14997},{""x"":1361,""y"":708,""dx"":-90,""dy"":-113,""t"":15032}]]","[96.61016949152543,100,100,100,81.35593220338984]","[{""x"":35.23728813559322,""y"":166.10169491525423,""r"":20.095505949825906},{""x"":18.915254237288135,""y"":-18.93220338983051,""r"":48.676847751659174},{""x"":-38.13333333333333,""y"":3.5166666666666666,""r"":61.288399084978266},{""x"":60.13559322033898,""y"":4.559322033898305,""r"":80.98205936207978},{""x"":-54.79661016949152,""y"":-138.88135593220338,""r"":50.611895028878834}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.30","validate","","","","","","","","","",""
