"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2023","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2029","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","5904","0.0-2.0-0.0","","","","","3873","{""name"":""wfy"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","8086","0.0-2.0-1.0","","","","","2181","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","9478","0.0-3.0","","","","","1389"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","15520","0.0-4.0","","","","","","","","","2207","","","","","","","","","","","","","","","","",""
"","html-button-response","6","16654","0.0-5.0-0.0","","","","","1132","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","31560","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","32486","0.0-5.0-2.0","","","","","925","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","51021","0.0-5.0-3.0","","","","","","","","","","[[{""x"":514,""y"":417,""dx"":23,""dy"":136,""t"":988},{""x"":508,""y"":402,""dx"":17,""dy"":121,""t"":1024},{""x"":482,""y"":394,""dx"":-9,""dy"":113,""t"":1059},{""x"":494,""y"":397,""dx"":3,""dy"":116,""t"":1092},{""x"":487,""y"":408,""dx"":-4,""dy"":127,""t"":1127},{""x"":505,""y"":381,""dx"":14,""dy"":100,""t"":1160},{""x"":519,""y"":380,""dx"":28,""dy"":99,""t"":1194},{""x"":520,""y"":376,""dx"":29,""dy"":95,""t"":1228},{""x"":528,""y"":350,""dx"":37,""dy"":69,""t"":1261},{""x"":511,""y"":335,""dx"":20,""dy"":54,""t"":1297},{""x"":514,""y"":320,""dx"":23,""dy"":39,""t"":1330},{""x"":501,""y"":308,""dx"":10,""dy"":27,""t"":1364},{""x"":487,""y"":326,""dx"":-4,""dy"":45,""t"":1397},{""x"":481,""y"":346,""dx"":-10,""dy"":65,""t"":1432},{""x"":492,""y"":350,""dx"":1,""dy"":69,""t"":1466},{""x"":485,""y"":338,""dx"":-6,""dy"":57,""t"":1500},{""x"":493,""y"":333,""dx"":2,""dy"":52,""t"":1534},{""x"":489,""y"":327,""dx"":-2,""dy"":46,""t"":1568},{""x"":473,""y"":334,""dx"":-18,""dy"":53,""t"":1602},{""x"":467,""y"":340,""dx"":-24,""dy"":59,""t"":1667},{""x"":462,""y"":344,""dx"":-29,""dy"":63,""t"":1674},{""x"":457,""y"":345,""dx"":-34,""dy"":64,""t"":1704},{""x"":465,""y"":354,""dx"":-26,""dy"":73,""t"":1738},{""x"":462,""y"":368,""dx"":-29,""dy"":87,""t"":1772},{""x"":494,""y"":367,""dx"":3,""dy"":86,""t"":1806},{""x"":506,""y"":370,""dx"":15,""dy"":89,""t"":1841},{""x"":514,""y"":367,""dx"":23,""dy"":86,""t"":1874},{""x"":503,""y"":367,""dx"":12,""dy"":86,""t"":1908},{""x"":481,""y"":370,""dx"":-10,""dy"":89,""t"":1942},{""x"":470,""y"":377,""dx"":-21,""dy"":96,""t"":1977},{""x"":467,""y"":370,""dx"":-24,""dy"":89,""t"":2010},{""x"":496,""y"":360,""dx"":5,""dy"":79,""t"":2044},{""x"":493,""y"":344,""dx"":2,""dy"":63,""t"":2078},{""x"":478,""y"":353,""dx"":-13,""dy"":72,""t"":2112},{""x"":472,""y"":348,""dx"":-19,""dy"":67,""t"":2144},{""x"":483,""y"":350,""dx"":-8,""dy"":69,""t"":2180},{""x"":458,""y"":349,""dx"":-33,""dy"":68,""t"":2214},{""x"":442,""y"":346,""dx"":-49,""dy"":65,""t"":2248},{""x"":426,""y"":358,""dx"":-65,""dy"":77,""t"":2283},{""x"":419,""y"":377,""dx"":-72,""dy"":96,""t"":2316},{""x"":417,""y"":372,""dx"":-74,""dy"":91,""t"":2350},{""x"":448,""y"":367,""dx"":-43,""dy"":86,""t"":2384},{""x"":475,""y"":378,""dx"":-16,""dy"":97,""t"":2418},{""x"":458,""y"":393,""dx"":-33,""dy"":112,""t"":2452},{""x"":468,""y"":377,""dx"":-23,""dy"":96,""t"":2486},{""x"":462,""y"":369,""dx"":-29,""dy"":88,""t"":2520},{""x"":457,""y"":361,""dx"":-34,""dy"":80,""t"":2552},{""x"":479,""y"":375,""dx"":-12,""dy"":94,""t"":2588},{""x"":477,""y"":364,""dx"":-14,""dy"":83,""t"":2622},{""x"":500,""y"":354,""dx"":9,""dy"":73,""t"":2656},{""x"":486,""y"":342,""dx"":-5,""dy"":61,""t"":2691},{""x"":471,""y"":341,""dx"":-20,""dy"":60,""t"":2724},{""x"":446,""y"":359,""dx"":-45,""dy"":78,""t"":2757},{""x"":462,""y"":350,""dx"":-29,""dy"":69,""t"":2792},{""x"":450,""y"":353,""dx"":-41,""dy"":72,""t"":2827},{""x"":459,""y"":358,""dx"":-32,""dy"":77,""t"":2860},{""x"":449,""y"":396,""dx"":-42,""dy"":115,""t"":2895},{""x"":469,""y"":386,""dx"":-22,""dy"":105,""t"":2928},{""x"":478,""y"":388,""dx"":-13,""dy"":107,""t"":2963}],[{""x"":1616,""y"":387,""dx"":165,""dy"":106,""t"":4016},{""x"":1592,""y"":394,""dx"":141,""dy"":113,""t"":4051},{""x"":1537,""y"":384,""dx"":86,""dy"":103,""t"":4084},{""x"":1503,""y"":342,""dx"":52,""dy"":61,""t"":4118},{""x"":1474,""y"":307,""dx"":23,""dy"":26,""t"":4150},{""x"":1453,""y"":323,""dx"":2,""dy"":42,""t"":4186},{""x"":1429,""y"":319,""dx"":-22,""dy"":38,""t"":4220},{""x"":1401,""y"":310,""dx"":-50,""dy"":29,""t"":4254},{""x"":1421,""y"":327,""dx"":-30,""dy"":46,""t"":4288},{""x"":1444,""y"":361,""dx"":-7,""dy"":80,""t"":4323},{""x"":1425,""y"":324,""dx"":-26,""dy"":43,""t"":4356},{""x"":1443,""y"":358,""dx"":-8,""dy"":77,""t"":4390},{""x"":1467,""y"":388,""dx"":16,""dy"":107,""t"":4424},{""x"":1474,""y"":341,""dx"":23,""dy"":60,""t"":4459},{""x"":1445,""y"":350,""dx"":-6,""dy"":69,""t"":4493},{""x"":1420,""y"":357,""dx"":-31,""dy"":76,""t"":4525},{""x"":1399,""y"":363,""dx"":-52,""dy"":82,""t"":4557},{""x"":1449,""y"":388,""dx"":-2,""dy"":107,""t"":4594},{""x"":1481,""y"":385,""dx"":30,""dy"":104,""t"":4628},{""x"":1467,""y"":394,""dx"":16,""dy"":113,""t"":4662},{""x"":1450,""y"":356,""dx"":-1,""dy"":75,""t"":4696},{""x"":1477,""y"":379,""dx"":26,""dy"":98,""t"":4730},{""x"":1429,""y"":347,""dx"":-22,""dy"":66,""t"":4764},{""x"":1405,""y"":361,""dx"":-46,""dy"":80,""t"":4798},{""x"":1419,""y"":337,""dx"":-32,""dy"":56,""t"":4832},{""x"":1443,""y"":367,""dx"":-8,""dy"":86,""t"":4866},{""x"":1413,""y"":330,""dx"":-38,""dy"":49,""t"":4901},{""x"":1409,""y"":344,""dx"":-42,""dy"":63,""t"":4934},{""x"":1382,""y"":324,""dx"":-69,""dy"":43,""t"":4968},{""x"":1363,""y"":296,""dx"":-88,""dy"":15,""t"":5002},{""x"":1382,""y"":344,""dx"":-69,""dy"":63,""t"":5036},{""x"":1380,""y"":322,""dx"":-71,""dy"":41,""t"":5070},{""x"":1358,""y"":305,""dx"":-93,""dy"":24,""t"":5105},{""x"":1348,""y"":295,""dx"":-103,""dy"":14,""t"":5139},{""x"":1348,""y"":292,""dx"":-103,""dy"":11,""t"":5172},{""x"":1409,""y"":338,""dx"":-42,""dy"":57,""t"":5206},{""x"":1384,""y"":311,""dx"":-67,""dy"":30,""t"":5240},{""x"":1393,""y"":300,""dx"":-58,""dy"":19,""t"":5275},{""x"":1384,""y"":300,""dx"":-67,""dy"":19,""t"":5308},{""x"":1376,""y"":277,""dx"":-75,""dy"":-4,""t"":5343},{""x"":1367,""y"":280,""dx"":-84,""dy"":-1,""t"":5377},{""x"":1362,""y"":268,""dx"":-89,""dy"":-13,""t"":5409},{""x"":1411,""y"":314,""dx"":-40,""dy"":33,""t"":5444},{""x"":1395,""y"":286,""dx"":-56,""dy"":5,""t"":5478},{""x"":1449,""y"":328,""dx"":-2,""dy"":47,""t"":5512},{""x"":1448,""y"":318,""dx"":-3,""dy"":37,""t"":5546},{""x"":1448,""y"":311,""dx"":-3,""dy"":30,""t"":5580},{""x"":1465,""y"":351,""dx"":14,""dy"":70,""t"":5614},{""x"":1453,""y"":378,""dx"":2,""dy"":97,""t"":5647},{""x"":1469,""y"":404,""dx"":18,""dy"":123,""t"":5682},{""x"":1454,""y"":374,""dx"":3,""dy"":93,""t"":5714},{""x"":1481,""y"":422,""dx"":30,""dy"":141,""t"":5750},{""x"":1466,""y"":431,""dx"":15,""dy"":150,""t"":5785},{""x"":1455,""y"":395,""dx"":4,""dy"":114,""t"":5818},{""x"":1480,""y"":416,""dx"":29,""dy"":135,""t"":5853},{""x"":1468,""y"":382,""dx"":17,""dy"":101,""t"":5887},{""x"":1498,""y"":403,""dx"":47,""dy"":122,""t"":5920},{""x"":1488,""y"":373,""dx"":37,""dy"":92,""t"":5954},{""x"":1478,""y"":408,""dx"":27,""dy"":127,""t"":5988}],[{""x"":908,""y"":504,""dx"":-63,""dy"":-47,""t"":7042},{""x"":924,""y"":503,""dx"":-47,""dy"":-48,""t"":7076},{""x"":926,""y"":506,""dx"":-45,""dy"":-45,""t"":7110},{""x"":929,""y"":511,""dx"":-42,""dy"":-40,""t"":7144},{""x"":934,""y"":524,""dx"":-37,""dy"":-27,""t"":7178},{""x"":943,""y"":522,""dx"":-28,""dy"":-29,""t"":7213},{""x"":948,""y"":529,""dx"":-23,""dy"":-22,""t"":7246},{""x"":941,""y"":525,""dx"":-30,""dy"":-26,""t"":7280},{""x"":934,""y"":522,""dx"":-37,""dy"":-29,""t"":7312},{""x"":937,""y"":523,""dx"":-34,""dy"":-28,""t"":7349},{""x"":941,""y"":558,""dx"":-30,""dy"":7,""t"":7383},{""x"":952,""y"":589,""dx"":-19,""dy"":38,""t"":7416},{""x"":955,""y"":622,""dx"":-16,""dy"":71,""t"":7450},{""x"":949,""y"":626,""dx"":-22,""dy"":75,""t"":7484},{""x"":955,""y"":630,""dx"":-16,""dy"":79,""t"":7518},{""x"":951,""y"":610,""dx"":-20,""dy"":59,""t"":7552},{""x"":964,""y"":590,""dx"":-7,""dy"":39,""t"":7586},{""x"":979,""y"":560,""dx"":8,""dy"":9,""t"":7620},{""x"":991,""y"":539,""dx"":20,""dy"":-12,""t"":7654},{""x"":997,""y"":552,""dx"":26,""dy"":1,""t"":7687},{""x"":1002,""y"":563,""dx"":31,""dy"":12,""t"":7720},{""x"":989,""y"":548,""dx"":18,""dy"":-3,""t"":7756},{""x"":978,""y"":546,""dx"":7,""dy"":-5,""t"":7790},{""x"":977,""y"":528,""dx"":6,""dy"":-23,""t"":7824},{""x"":981,""y"":535,""dx"":10,""dy"":-16,""t"":7859},{""x"":988,""y"":517,""dx"":17,""dy"":-34,""t"":7892},{""x"":974,""y"":506,""dx"":3,""dy"":-45,""t"":7926},{""x"":967,""y"":509,""dx"":-4,""dy"":-42,""t"":7961},{""x"":956,""y"":503,""dx"":-15,""dy"":-48,""t"":7994},{""x"":963,""y"":515,""dx"":-8,""dy"":-36,""t"":8028},{""x"":967,""y"":542,""dx"":-4,""dy"":-9,""t"":8061},{""x"":972,""y"":588,""dx"":1,""dy"":37,""t"":8097},{""x"":958,""y"":596,""dx"":-13,""dy"":45,""t"":8130},{""x"":946,""y"":614,""dx"":-25,""dy"":63,""t"":8165},{""x"":946,""y"":653,""dx"":-25,""dy"":102,""t"":8198},{""x"":955,""y"":663,""dx"":-16,""dy"":112,""t"":8232},{""x"":941,""y"":659,""dx"":-30,""dy"":108,""t"":8267},{""x"":934,""y"":635,""dx"":-37,""dy"":84,""t"":8301},{""x"":939,""y"":633,""dx"":-32,""dy"":82,""t"":8334},{""x"":952,""y"":637,""dx"":-19,""dy"":86,""t"":8368},{""x"":965,""y"":678,""dx"":-6,""dy"":127,""t"":8402},{""x"":969,""y"":709,""dx"":-2,""dy"":158,""t"":8436},{""x"":984,""y"":684,""dx"":13,""dy"":133,""t"":8470},{""x"":978,""y"":679,""dx"":7,""dy"":128,""t"":8504},{""x"":985,""y"":680,""dx"":14,""dy"":129,""t"":8538},{""x"":972,""y"":697,""dx"":1,""dy"":146,""t"":8572},{""x"":976,""y"":670,""dx"":5,""dy"":119,""t"":8607},{""x"":981,""y"":633,""dx"":10,""dy"":82,""t"":8641},{""x"":1003,""y"":628,""dx"":32,""dy"":77,""t"":8674},{""x"":1027,""y"":626,""dx"":56,""dy"":75,""t"":8708},{""x"":1043,""y"":634,""dx"":72,""dy"":83,""t"":8742},{""x"":1057,""y"":640,""dx"":86,""dy"":89,""t"":8776},{""x"":1061,""y"":636,""dx"":90,""dy"":85,""t"":8810},{""x"":1060,""y"":627,""dx"":89,""dy"":76,""t"":8844},{""x"":1051,""y"":601,""dx"":80,""dy"":50,""t"":8878},{""x"":1047,""y"":572,""dx"":76,""dy"":21,""t"":8912},{""x"":1038,""y"":549,""dx"":67,""dy"":-2,""t"":8945},{""x"":1029,""y"":540,""dx"":58,""dy"":-11,""t"":8979},{""x"":1018,""y"":519,""dx"":47,""dy"":-32,""t"":9014}],[{""x"":801,""y"":718,""dx"":310,""dy"":-103,""t"":10068},{""x"":798,""y"":709,""dx"":307,""dy"":-112,""t"":10103},{""x"":794,""y"":721,""dx"":303,""dy"":-100,""t"":10136},{""x"":776,""y"":714,""dx"":285,""dy"":-107,""t"":10170},{""x"":794,""y"":729,""dx"":303,""dy"":-92,""t"":10204},{""x"":806,""y"":709,""dx"":315,""dy"":-112,""t"":10239},{""x"":814,""y"":726,""dx"":323,""dy"":-95,""t"":10273},{""x"":825,""y"":730,""dx"":334,""dy"":-91,""t"":10306},{""x"":825,""y"":746,""dx"":334,""dy"":-75,""t"":10340},{""x"":864,""y"":734,""dx"":373,""dy"":-87,""t"":10374},{""x"":887,""y"":732,""dx"":396,""dy"":-89,""t"":10408},{""x"":907,""y"":728,""dx"":416,""dy"":-93,""t"":10442},{""x"":901,""y"":706,""dx"":410,""dy"":-115,""t"":10476},{""x"":915,""y"":706,""dx"":424,""dy"":-115,""t"":10511},{""x"":847,""y"":716,""dx"":356,""dy"":-105,""t"":10544},{""x"":856,""y"":728,""dx"":365,""dy"":-93,""t"":10578},{""x"":845,""y"":738,""dx"":354,""dy"":-83,""t"":10612},{""x"":851,""y"":742,""dx"":360,""dy"":-79,""t"":10646},{""x"":839,""y"":733,""dx"":348,""dy"":-88,""t"":10680},{""x"":790,""y"":754,""dx"":299,""dy"":-67,""t"":10714},{""x"":800,""y"":741,""dx"":309,""dy"":-80,""t"":10748},{""x"":813,""y"":745,""dx"":322,""dy"":-76,""t"":10820},{""x"":819,""y"":728,""dx"":328,""dy"":-93,""t"":10850},{""x"":824,""y"":713,""dx"":333,""dy"":-108,""t"":10882},{""x"":847,""y"":682,""dx"":356,""dy"":-139,""t"":10918},{""x"":872,""y"":703,""dx"":381,""dy"":-118,""t"":10952},{""x"":820,""y"":735,""dx"":329,""dy"":-86,""t"":10986},{""x"":786,""y"":788,""dx"":295,""dy"":-33,""t"":11020},{""x"":765,""y"":793,""dx"":274,""dy"":-28,""t"":11054},{""x"":733,""y"":808,""dx"":242,""dy"":-13,""t"":11087},{""x"":718,""y"":783,""dx"":227,""dy"":-38,""t"":11122},{""x"":701,""y"":815,""dx"":210,""dy"":-6,""t"":11157},{""x"":705,""y"":836,""dx"":214,""dy"":15,""t"":11190},{""x"":695,""y"":819,""dx"":204,""dy"":-2,""t"":11224},{""x"":713,""y"":818,""dx"":222,""dy"":-3,""t"":11258},{""x"":729,""y"":817,""dx"":238,""dy"":-4,""t"":11290},{""x"":732,""y"":816,""dx"":241,""dy"":-5,""t"":11326},{""x"":705,""y"":819,""dx"":214,""dy"":-2,""t"":11360},{""x"":704,""y"":813,""dx"":213,""dy"":-8,""t"":11394},{""x"":715,""y"":798,""dx"":224,""dy"":-23,""t"":11428},{""x"":740,""y"":789,""dx"":249,""dy"":-32,""t"":11462},{""x"":764,""y"":778,""dx"":273,""dy"":-43,""t"":11496},{""x"":773,""y"":763,""dx"":282,""dy"":-58,""t"":11531},{""x"":791,""y"":759,""dx"":300,""dy"":-62,""t"":11564},{""x"":801,""y"":762,""dx"":310,""dy"":-59,""t"":11598},{""x"":804,""y"":755,""dx"":313,""dy"":-66,""t"":11632},{""x"":792,""y"":753,""dx"":301,""dy"":-68,""t"":11666},{""x"":780,""y"":751,""dx"":289,""dy"":-70,""t"":11700},{""x"":754,""y"":768,""dx"":263,""dy"":-53,""t"":11734},{""x"":765,""y"":763,""dx"":274,""dy"":-58,""t"":11768},{""x"":747,""y"":779,""dx"":256,""dy"":-42,""t"":11802},{""x"":728,""y"":789,""dx"":237,""dy"":-32,""t"":11836},{""x"":722,""y"":771,""dx"":231,""dy"":-50,""t"":11870},{""x"":734,""y"":787,""dx"":243,""dy"":-34,""t"":11905},{""x"":727,""y"":774,""dx"":236,""dy"":-47,""t"":11939},{""x"":721,""y"":794,""dx"":230,""dy"":-27,""t"":11972},{""x"":716,""y"":802,""dx"":225,""dy"":-19,""t"":12006},{""x"":750,""y"":777,""dx"":259,""dy"":-44,""t"":12040}],[{""x"":1432,""y"":745,""dx"":-19,""dy"":-76,""t"":13061},{""x"":1426,""y"":745,""dx"":-25,""dy"":-76,""t"":13094},{""x"":1408,""y"":740,""dx"":-43,""dy"":-81,""t"":13129},{""x"":1375,""y"":737,""dx"":-76,""dy"":-84,""t"":13162},{""x"":1352,""y"":741,""dx"":-99,""dy"":-80,""t"":13196},{""x"":1317,""y"":739,""dx"":-134,""dy"":-82,""t"":13231},{""x"":1289,""y"":738,""dx"":-162,""dy"":-83,""t"":13262},{""x"":1266,""y"":747,""dx"":-185,""dy"":-74,""t"":13299},{""x"":1242,""y"":748,""dx"":-209,""dy"":-73,""t"":13332},{""x"":1239,""y"":752,""dx"":-212,""dy"":-69,""t"":13366},{""x"":1234,""y"":784,""dx"":-217,""dy"":-37,""t"":13400},{""x"":1229,""y"":795,""dx"":-222,""dy"":-26,""t"":13434},{""x"":1235,""y"":788,""dx"":-216,""dy"":-33,""t"":13468},{""x"":1231,""y"":784,""dx"":-220,""dy"":-37,""t"":13503},{""x"":1248,""y"":783,""dx"":-203,""dy"":-38,""t"":13536},{""x"":1237,""y"":779,""dx"":-214,""dy"":-42,""t"":13570},{""x"":1229,""y"":800,""dx"":-222,""dy"":-21,""t"":13604},{""x"":1228,""y"":785,""dx"":-223,""dy"":-36,""t"":13638},{""x"":1233,""y"":778,""dx"":-218,""dy"":-43,""t"":13672},{""x"":1261,""y"":782,""dx"":-190,""dy"":-39,""t"":13706},{""x"":1293,""y"":779,""dx"":-158,""dy"":-42,""t"":13740},{""x"":1308,""y"":792,""dx"":-143,""dy"":-29,""t"":13773},{""x"":1315,""y"":778,""dx"":-136,""dy"":-43,""t"":13808},{""x"":1325,""y"":771,""dx"":-126,""dy"":-50,""t"":13841},{""x"":1331,""y"":763,""dx"":-120,""dy"":-58,""t"":13877},{""x"":1341,""y"":773,""dx"":-110,""dy"":-48,""t"":13910},{""x"":1342,""y"":761,""dx"":-109,""dy"":-60,""t"":13944},{""x"":1330,""y"":774,""dx"":-121,""dy"":-47,""t"":13978},{""x"":1319,""y"":788,""dx"":-132,""dy"":-33,""t"":14012},{""x"":1310,""y"":792,""dx"":-141,""dy"":-29,""t"":14046},{""x"":1306,""y"":801,""dx"":-145,""dy"":-20,""t"":14081},{""x"":1301,""y"":801,""dx"":-150,""dy"":-20,""t"":14114},{""x"":1309,""y"":802,""dx"":-142,""dy"":-19,""t"":14150},{""x"":1314,""y"":811,""dx"":-137,""dy"":-10,""t"":14181},{""x"":1333,""y"":825,""dx"":-118,""dy"":4,""t"":14216},{""x"":1365,""y"":837,""dx"":-86,""dy"":16,""t"":14250},{""x"":1379,""y"":847,""dx"":-72,""dy"":26,""t"":14284},{""x"":1389,""y"":853,""dx"":-62,""dy"":32,""t"":14318},{""x"":1395,""y"":851,""dx"":-56,""dy"":30,""t"":14352},{""x"":1401,""y"":858,""dx"":-50,""dy"":37,""t"":14386},{""x"":1405,""y"":864,""dx"":-46,""dy"":43,""t"":14418},{""x"":1420,""y"":858,""dx"":-31,""dy"":37,""t"":14454},{""x"":1417,""y"":865,""dx"":-34,""dy"":44,""t"":14488},{""x"":1414,""y"":864,""dx"":-37,""dy"":43,""t"":14522},{""x"":1410,""y"":855,""dx"":-41,""dy"":34,""t"":14557},{""x"":1396,""y"":858,""dx"":-55,""dy"":37,""t"":14590},{""x"":1367,""y"":861,""dx"":-84,""dy"":40,""t"":14624},{""x"":1376,""y"":858,""dx"":-75,""dy"":37,""t"":14659},{""x"":1368,""y"":860,""dx"":-83,""dy"":39,""t"":14692},{""x"":1378,""y"":851,""dx"":-73,""dy"":30,""t"":14726},{""x"":1367,""y"":855,""dx"":-84,""dy"":34,""t"":14761},{""x"":1349,""y"":843,""dx"":-102,""dy"":22,""t"":14795},{""x"":1333,""y"":832,""dx"":-118,""dy"":11,""t"":14825},{""x"":1321,""y"":817,""dx"":-130,""dy"":-4,""t"":14862},{""x"":1313,""y"":809,""dx"":-138,""dy"":-12,""t"":14896},{""x"":1319,""y"":805,""dx"":-132,""dy"":-16,""t"":14931},{""x"":1316,""y"":800,""dx"":-135,""dy"":-21,""t"":14964},{""x"":1318,""y"":797,""dx"":-133,""dy"":-24,""t"":14998},{""x"":1339,""y"":802,""dx"":-112,""dy"":-19,""t"":15032}]]","[100,100,100,0,81.35593220338984]","[{""x"":-12.88135593220339,""y"":80.50847457627118,""r"":26.133971898973133},{""x"":-13.254237288135593,""y"":65.9322033898305,""r"":51.07075264132996},{""x"":3.3559322033898304,""y"":34.3728813559322,""r"":71.02585802297659},{""x"":294.17241379310343,""y"":-62.327586206896555,""r"":88.30802031877792},{""x"":-123.15254237288136,""y"":-19.28813559322034,""r"":70.31783427210577}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.30","validate","","","","","","","","","","",""
