"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","1887","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1894","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","12422","0.0-2.0-0.0","","","","","10526","{""name"":""陈舒雨"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","14038","0.0-2.0-1.0","","","","","1615","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","15414","0.0-3.0","","","","","1374"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","21806","0.0-4.0","","","","","","","","","1429","","","","","","","","","","","","","","","","",""
"","html-button-response","6","22846","0.0-5.0-0.0","","","","","1039","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","36579","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","37406","0.0-5.0-2.0","","","","","826","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","57126","0.0-5.0-3.0","","","","","","","","","","[[{""x"":348,""y"":268,""dx"":-143,""dy"":-13,""t"":990},{""x"":374,""y"":276,""dx"":-117,""dy"":-5,""t"":1024},{""x"":387,""y"":274,""dx"":-104,""dy"":-7,""t"":1058},{""x"":383,""y"":283,""dx"":-108,""dy"":2,""t"":1093},{""x"":395,""y"":281,""dx"":-96,""dy"":0,""t"":1126},{""x"":399,""y"":276,""dx"":-92,""dy"":-5,""t"":1159},{""x"":417,""y"":282,""dx"":-74,""dy"":1,""t"":1194},{""x"":434,""y"":281,""dx"":-57,""dy"":0,""t"":1228},{""x"":436,""y"":274,""dx"":-55,""dy"":-7,""t"":1262},{""x"":449,""y"":266,""dx"":-42,""dy"":-15,""t"":1296},{""x"":438,""y"":261,""dx"":-53,""dy"":-20,""t"":1330},{""x"":428,""y"":256,""dx"":-63,""dy"":-25,""t"":1363},{""x"":457,""y"":259,""dx"":-34,""dy"":-22,""t"":1398},{""x"":472,""y"":255,""dx"":-19,""dy"":-26,""t"":1432},{""x"":445,""y"":266,""dx"":-46,""dy"":-15,""t"":1466},{""x"":473,""y"":249,""dx"":-18,""dy"":-32,""t"":1500},{""x"":488,""y"":265,""dx"":-3,""dy"":-16,""t"":1534},{""x"":497,""y"":241,""dx"":6,""dy"":-40,""t"":1568},{""x"":489,""y"":261,""dx"":-2,""dy"":-20,""t"":1602},{""x"":529,""y"":243,""dx"":38,""dy"":-38,""t"":1635},{""x"":543,""y"":251,""dx"":52,""dy"":-30,""t"":1670},{""x"":517,""y"":265,""dx"":26,""dy"":-16,""t"":1703},{""x"":498,""y"":288,""dx"":7,""dy"":7,""t"":1739},{""x"":500,""y"":297,""dx"":9,""dy"":16,""t"":1772},{""x"":483,""y"":306,""dx"":-8,""dy"":25,""t"":1806},{""x"":518,""y"":266,""dx"":27,""dy"":-15,""t"":1841},{""x"":514,""y"":276,""dx"":23,""dy"":-5,""t"":1874},{""x"":512,""y"":288,""dx"":21,""dy"":7,""t"":1908},{""x"":511,""y"":279,""dx"":20,""dy"":-2,""t"":1941},{""x"":519,""y"":259,""dx"":28,""dy"":-22,""t"":1976},{""x"":518,""y"":252,""dx"":27,""dy"":-29,""t"":2010},{""x"":525,""y"":260,""dx"":34,""dy"":-21,""t"":2044},{""x"":527,""y"":256,""dx"":36,""dy"":-25,""t"":2077},{""x"":523,""y"":258,""dx"":32,""dy"":-23,""t"":2113},{""x"":523,""y"":255,""dx"":32,""dy"":-26,""t"":2146},{""x"":523,""y"":267,""dx"":32,""dy"":-14,""t"":2180},{""x"":513,""y"":277,""dx"":22,""dy"":-4,""t"":2214},{""x"":495,""y"":275,""dx"":4,""dy"":-6,""t"":2248},{""x"":491,""y"":280,""dx"":0,""dy"":-1,""t"":2282},{""x"":497,""y"":282,""dx"":6,""dy"":1,""t"":2316},{""x"":497,""y"":279,""dx"":6,""dy"":-2,""t"":2350},{""x"":512,""y"":277,""dx"":21,""dy"":-4,""t"":2384},{""x"":495,""y"":281,""dx"":4,""dy"":0,""t"":2418},{""x"":479,""y"":291,""dx"":-12,""dy"":10,""t"":2452},{""x"":472,""y"":282,""dx"":-19,""dy"":1,""t"":2486},{""x"":483,""y"":283,""dx"":-8,""dy"":2,""t"":2520},{""x"":469,""y"":288,""dx"":-22,""dy"":7,""t"":2554},{""x"":462,""y"":275,""dx"":-29,""dy"":-6,""t"":2587},{""x"":459,""y"":277,""dx"":-32,""dy"":-4,""t"":2622},{""x"":470,""y"":271,""dx"":-21,""dy"":-10,""t"":2656},{""x"":448,""y"":276,""dx"":-43,""dy"":-5,""t"":2691},{""x"":455,""y"":277,""dx"":-36,""dy"":-4,""t"":2724},{""x"":464,""y"":263,""dx"":-27,""dy"":-18,""t"":2759},{""x"":492,""y"":273,""dx"":1,""dy"":-8,""t"":2792},{""x"":502,""y"":284,""dx"":11,""dy"":3,""t"":2826},{""x"":486,""y"":286,""dx"":-5,""dy"":5,""t"":2860},{""x"":493,""y"":279,""dx"":2,""dy"":-2,""t"":2894},{""x"":514,""y"":277,""dx"":23,""dy"":-4,""t"":2928},{""x"":531,""y"":274,""dx"":40,""dy"":-7,""t"":2960}],[{""x"":1645,""y"":356,""dx"":194,""dy"":75,""t"":4015},{""x"":1633,""y"":351,""dx"":182,""dy"":70,""t"":4049},{""x"":1613,""y"":336,""dx"":162,""dy"":55,""t"":4085},{""x"":1621,""y"":342,""dx"":170,""dy"":61,""t"":4119},{""x"":1619,""y"":318,""dx"":168,""dy"":37,""t"":4152},{""x"":1595,""y"":295,""dx"":144,""dy"":14,""t"":4186},{""x"":1583,""y"":287,""dx"":132,""dy"":6,""t"":4220},{""x"":1568,""y"":314,""dx"":117,""dy"":33,""t"":4254},{""x"":1548,""y"":319,""dx"":97,""dy"":38,""t"":4287},{""x"":1529,""y"":318,""dx"":78,""dy"":37,""t"":4322},{""x"":1539,""y"":332,""dx"":88,""dy"":51,""t"":4355},{""x"":1539,""y"":346,""dx"":88,""dy"":65,""t"":4390},{""x"":1528,""y"":345,""dx"":77,""dy"":64,""t"":4424},{""x"":1490,""y"":352,""dx"":39,""dy"":71,""t"":4459},{""x"":1507,""y"":367,""dx"":56,""dy"":86,""t"":4492},{""x"":1522,""y"":380,""dx"":71,""dy"":99,""t"":4524},{""x"":1493,""y"":385,""dx"":42,""dy"":104,""t"":4560},{""x"":1488,""y"":385,""dx"":37,""dy"":104,""t"":4593},{""x"":1482,""y"":378,""dx"":31,""dy"":97,""t"":4628},{""x"":1492,""y"":381,""dx"":41,""dy"":100,""t"":4661},{""x"":1483,""y"":368,""dx"":32,""dy"":87,""t"":4695},{""x"":1488,""y"":365,""dx"":37,""dy"":84,""t"":4729},{""x"":1510,""y"":377,""dx"":59,""dy"":96,""t"":4764},{""x"":1506,""y"":358,""dx"":55,""dy"":77,""t"":4798},{""x"":1513,""y"":380,""dx"":62,""dy"":99,""t"":4833},{""x"":1537,""y"":389,""dx"":86,""dy"":108,""t"":4866},{""x"":1530,""y"":394,""dx"":79,""dy"":113,""t"":4899},{""x"":1529,""y"":384,""dx"":78,""dy"":103,""t"":4932},{""x"":1519,""y"":383,""dx"":68,""dy"":102,""t"":4968},{""x"":1527,""y"":394,""dx"":76,""dy"":113,""t"":5003},{""x"":1519,""y"":400,""dx"":68,""dy"":119,""t"":5036},{""x"":1527,""y"":392,""dx"":76,""dy"":111,""t"":5070},{""x"":1519,""y"":398,""dx"":68,""dy"":117,""t"":5105},{""x"":1527,""y"":399,""dx"":76,""dy"":118,""t"":5138},{""x"":1517,""y"":407,""dx"":66,""dy"":126,""t"":5172},{""x"":1521,""y"":402,""dx"":70,""dy"":121,""t"":5206},{""x"":1520,""y"":406,""dx"":69,""dy"":125,""t"":5240},{""x"":1514,""y"":397,""dx"":63,""dy"":116,""t"":5275},{""x"":1538,""y"":389,""dx"":87,""dy"":108,""t"":5308},{""x"":1556,""y"":391,""dx"":105,""dy"":110,""t"":5342},{""x"":1550,""y"":410,""dx"":99,""dy"":129,""t"":5376},{""x"":1561,""y"":409,""dx"":110,""dy"":128,""t"":5411},{""x"":1578,""y"":396,""dx"":127,""dy"":115,""t"":5443},{""x"":1557,""y"":404,""dx"":106,""dy"":123,""t"":5478},{""x"":1548,""y"":383,""dx"":97,""dy"":102,""t"":5513},{""x"":1542,""y"":374,""dx"":91,""dy"":93,""t"":5546},{""x"":1535,""y"":351,""dx"":84,""dy"":70,""t"":5580},{""x"":1517,""y"":357,""dx"":66,""dy"":76,""t"":5613},{""x"":1494,""y"":373,""dx"":43,""dy"":92,""t"":5648},{""x"":1477,""y"":390,""dx"":26,""dy"":109,""t"":5682},{""x"":1482,""y"":381,""dx"":31,""dy"":100,""t"":5717},{""x"":1489,""y"":374,""dx"":38,""dy"":93,""t"":5750},{""x"":1479,""y"":374,""dx"":28,""dy"":93,""t"":5784},{""x"":1475,""y"":372,""dx"":24,""dy"":91,""t"":5818},{""x"":1454,""y"":382,""dx"":3,""dy"":101,""t"":5852},{""x"":1482,""y"":384,""dx"":31,""dy"":103,""t"":5886},{""x"":1472,""y"":385,""dx"":21,""dy"":104,""t"":5920},{""x"":1485,""y"":372,""dx"":34,""dy"":91,""t"":5954},{""x"":1480,""y"":376,""dx"":29,""dy"":95,""t"":5988}],[{""x"":829,""y"":791,""dx"":-142,""dy"":240,""t"":7008},{""x"":813,""y"":723,""dx"":-158,""dy"":172,""t"":7042},{""x"":794,""y"":702,""dx"":-177,""dy"":151,""t"":7076},{""x"":827,""y"":605,""dx"":-144,""dy"":54,""t"":7110},{""x"":815,""y"":562,""dx"":-156,""dy"":11,""t"":7144},{""x"":820,""y"":539,""dx"":-151,""dy"":-12,""t"":7178},{""x"":834,""y"":538,""dx"":-137,""dy"":-13,""t"":7212},{""x"":871,""y"":477,""dx"":-100,""dy"":-74,""t"":7246},{""x"":903,""y"":425,""dx"":-68,""dy"":-126,""t"":7280},{""x"":915,""y"":421,""dx"":-56,""dy"":-130,""t"":7314},{""x"":919,""y"":425,""dx"":-52,""dy"":-126,""t"":7348},{""x"":942,""y"":395,""dx"":-29,""dy"":-156,""t"":7381},{""x"":915,""y"":436,""dx"":-56,""dy"":-115,""t"":7416},{""x"":961,""y"":396,""dx"":-10,""dy"":-155,""t"":7450},{""x"":967,""y"":374,""dx"":-4,""dy"":-177,""t"":7485},{""x"":965,""y"":367,""dx"":-6,""dy"":-184,""t"":7519},{""x"":955,""y"":411,""dx"":-16,""dy"":-140,""t"":7552},{""x"":939,""y"":427,""dx"":-32,""dy"":-124,""t"":7586},{""x"":969,""y"":400,""dx"":-2,""dy"":-151,""t"":7620},{""x"":984,""y"":388,""dx"":13,""dy"":-163,""t"":7655},{""x"":962,""y"":432,""dx"":-9,""dy"":-119,""t"":7689},{""x"":965,""y"":415,""dx"":-6,""dy"":-136,""t"":7722},{""x"":951,""y"":404,""dx"":-20,""dy"":-147,""t"":7756},{""x"":957,""y"":386,""dx"":-14,""dy"":-165,""t"":7790},{""x"":953,""y"":397,""dx"":-18,""dy"":-154,""t"":7824},{""x"":940,""y"":398,""dx"":-31,""dy"":-153,""t"":7859},{""x"":951,""y"":386,""dx"":-20,""dy"":-165,""t"":7893},{""x"":950,""y"":405,""dx"":-21,""dy"":-146,""t"":7925},{""x"":961,""y"":388,""dx"":-10,""dy"":-163,""t"":7959},{""x"":962,""y"":430,""dx"":-9,""dy"":-121,""t"":7994},{""x"":961,""y"":438,""dx"":-10,""dy"":-113,""t"":8029},{""x"":962,""y"":422,""dx"":-9,""dy"":-129,""t"":8062},{""x"":962,""y"":408,""dx"":-9,""dy"":-143,""t"":8094},{""x"":979,""y"":400,""dx"":8,""dy"":-151,""t"":8130},{""x"":989,""y"":389,""dx"":18,""dy"":-162,""t"":8164},{""x"":1006,""y"":367,""dx"":35,""dy"":-184,""t"":8199},{""x"":1000,""y"":380,""dx"":29,""dy"":-171,""t"":8231},{""x"":996,""y"":366,""dx"":25,""dy"":-185,""t"":8266},{""x"":999,""y"":350,""dx"":28,""dy"":-201,""t"":8300},{""x"":989,""y"":361,""dx"":18,""dy"":-190,""t"":8335},{""x"":986,""y"":370,""dx"":15,""dy"":-181,""t"":8368},{""x"":959,""y"":409,""dx"":-12,""dy"":-142,""t"":8402},{""x"":966,""y"":407,""dx"":-5,""dy"":-144,""t"":8436},{""x"":950,""y"":407,""dx"":-21,""dy"":-144,""t"":8470},{""x"":937,""y"":432,""dx"":-34,""dy"":-119,""t"":8502},{""x"":959,""y"":459,""dx"":-12,""dy"":-92,""t"":8539},{""x"":971,""y"":482,""dx"":0,""dy"":-69,""t"":8573},{""x"":979,""y"":458,""dx"":8,""dy"":-93,""t"":8606},{""x"":971,""y"":448,""dx"":0,""dy"":-103,""t"":8640},{""x"":970,""y"":440,""dx"":-1,""dy"":-111,""t"":8674},{""x"":963,""y"":474,""dx"":-8,""dy"":-77,""t"":8708},{""x"":984,""y"":478,""dx"":13,""dy"":-73,""t"":8742},{""x"":973,""y"":465,""dx"":2,""dy"":-86,""t"":8776},{""x"":975,""y"":465,""dx"":4,""dy"":-86,""t"":8810},{""x"":990,""y"":460,""dx"":19,""dy"":-91,""t"":8843},{""x"":988,""y"":453,""dx"":17,""dy"":-98,""t"":8877},{""x"":1005,""y"":439,""dx"":34,""dy"":-112,""t"":8912},{""x"":1006,""y"":409,""dx"":35,""dy"":-142,""t"":8946},{""x"":1002,""y"":426,""dx"":31,""dy"":-125,""t"":8980}],[{""x"":575,""y"":813,""dx"":84,""dy"":-8,""t"":10033},{""x"":566,""y"":782,""dx"":75,""dy"":-39,""t"":10068},{""x"":561,""y"":754,""dx"":70,""dy"":-67,""t"":10100},{""x"":550,""y"":724,""dx"":59,""dy"":-97,""t"":10136},{""x"":529,""y"":704,""dx"":38,""dy"":-117,""t"":10169},{""x"":512,""y"":677,""dx"":21,""dy"":-144,""t"":10205},{""x"":516,""y"":656,""dx"":25,""dy"":-165,""t"":10238},{""x"":517,""y"":635,""dx"":26,""dy"":-186,""t"":10272},{""x"":542,""y"":610,""dx"":51,""dy"":-211,""t"":10307},{""x"":534,""y"":579,""dx"":43,""dy"":-242,""t"":10340},{""x"":525,""y"":573,""dx"":34,""dy"":-248,""t"":10375},{""x"":523,""y"":565,""dx"":32,""dy"":-256,""t"":10409},{""x"":516,""y"":570,""dx"":25,""dy"":-251,""t"":10442},{""x"":519,""y"":562,""dx"":28,""dy"":-259,""t"":10476},{""x"":517,""y"":562,""dx"":26,""dy"":-259,""t"":10511},{""x"":529,""y"":568,""dx"":38,""dy"":-253,""t"":10544},{""x"":527,""y"":573,""dx"":36,""dy"":-248,""t"":10578},{""x"":531,""y"":565,""dx"":40,""dy"":-256,""t"":10612},{""x"":547,""y"":564,""dx"":56,""dy"":-257,""t"":10646},{""x"":553,""y"":565,""dx"":62,""dy"":-256,""t"":10681},{""x"":556,""y"":554,""dx"":65,""dy"":-267,""t"":10714},{""x"":560,""y"":542,""dx"":69,""dy"":-279,""t"":10748},{""x"":587,""y"":543,""dx"":96,""dy"":-278,""t"":10782},{""x"":590,""y"":553,""dx"":99,""dy"":-268,""t"":10816},{""x"":602,""y"":555,""dx"":111,""dy"":-266,""t"":10850},{""x"":607,""y"":545,""dx"":116,""dy"":-276,""t"":10885},{""x"":601,""y"":538,""dx"":110,""dy"":-283,""t"":10918},{""x"":604,""y"":542,""dx"":113,""dy"":-279,""t"":10952},{""x"":596,""y"":554,""dx"":105,""dy"":-267,""t"":10987},{""x"":592,""y"":564,""dx"":101,""dy"":-257,""t"":11019},{""x"":588,""y"":561,""dx"":97,""dy"":-260,""t"":11054},{""x"":602,""y"":556,""dx"":111,""dy"":-265,""t"":11088},{""x"":603,""y"":556,""dx"":112,""dy"":-265,""t"":11122},{""x"":599,""y"":562,""dx"":108,""dy"":-259,""t"":11156},{""x"":598,""y"":562,""dx"":107,""dy"":-259,""t"":11190},{""x"":591,""y"":566,""dx"":100,""dy"":-255,""t"":11224},{""x"":582,""y"":576,""dx"":91,""dy"":-245,""t"":11258},{""x"":582,""y"":575,""dx"":91,""dy"":-246,""t"":11292},{""x"":581,""y"":574,""dx"":90,""dy"":-247,""t"":11326},{""x"":576,""y"":578,""dx"":85,""dy"":-243,""t"":11360},{""x"":569,""y"":576,""dx"":78,""dy"":-245,""t"":11394},{""x"":563,""y"":571,""dx"":72,""dy"":-250,""t"":11429},{""x"":560,""y"":566,""dx"":69,""dy"":-255,""t"":11462},{""x"":554,""y"":570,""dx"":63,""dy"":-251,""t"":11495},{""x"":559,""y"":564,""dx"":68,""dy"":-257,""t"":11531},{""x"":549,""y"":570,""dx"":58,""dy"":-251,""t"":11565},{""x"":571,""y"":564,""dx"":80,""dy"":-257,""t"":11597},{""x"":580,""y"":536,""dx"":89,""dy"":-285,""t"":11632},{""x"":586,""y"":505,""dx"":95,""dy"":-316,""t"":11663},{""x"":587,""y"":496,""dx"":96,""dy"":-325,""t"":11700},{""x"":600,""y"":503,""dx"":109,""dy"":-318,""t"":11735},{""x"":617,""y"":505,""dx"":126,""dy"":-316,""t"":11768},{""x"":614,""y"":526,""dx"":123,""dy"":-295,""t"":11802},{""x"":632,""y"":530,""dx"":141,""dy"":-291,""t"":11837},{""x"":629,""y"":530,""dx"":138,""dy"":-291,""t"":11869},{""x"":656,""y"":517,""dx"":165,""dy"":-304,""t"":11904},{""x"":640,""y"":512,""dx"":149,""dy"":-309,""t"":11938},{""x"":624,""y"":528,""dx"":133,""dy"":-293,""t"":11972}],[{""x"":1268,""y"":879,""dx"":-183,""dy"":58,""t"":13026},{""x"":1329,""y"":842,""dx"":-122,""dy"":21,""t"":13060},{""x"":1370,""y"":817,""dx"":-81,""dy"":-4,""t"":13093},{""x"":1411,""y"":715,""dx"":-40,""dy"":-106,""t"":13128},{""x"":1427,""y"":678,""dx"":-24,""dy"":-143,""t"":13162},{""x"":1387,""y"":662,""dx"":-64,""dy"":-159,""t"":13196},{""x"":1344,""y"":651,""dx"":-107,""dy"":-170,""t"":13230},{""x"":1304,""y"":644,""dx"":-147,""dy"":-177,""t"":13262},{""x"":1341,""y"":640,""dx"":-110,""dy"":-181,""t"":13298},{""x"":1363,""y"":574,""dx"":-88,""dy"":-247,""t"":13332},{""x"":1385,""y"":561,""dx"":-66,""dy"":-260,""t"":13366},{""x"":1391,""y"":579,""dx"":-60,""dy"":-242,""t"":13400},{""x"":1419,""y"":606,""dx"":-32,""dy"":-215,""t"":13435},{""x"":1405,""y"":543,""dx"":-46,""dy"":-278,""t"":13468},{""x"":1397,""y"":585,""dx"":-54,""dy"":-236,""t"":13502},{""x"":1382,""y"":592,""dx"":-69,""dy"":-229,""t"":13536},{""x"":1393,""y"":597,""dx"":-58,""dy"":-224,""t"":13569},{""x"":1379,""y"":635,""dx"":-72,""dy"":-186,""t"":13603},{""x"":1385,""y"":672,""dx"":-66,""dy"":-149,""t"":13639},{""x"":1391,""y"":703,""dx"":-60,""dy"":-118,""t"":13669},{""x"":1376,""y"":727,""dx"":-75,""dy"":-94,""t"":13706},{""x"":1385,""y"":732,""dx"":-66,""dy"":-89,""t"":13740},{""x"":1376,""y"":744,""dx"":-75,""dy"":-77,""t"":13775},{""x"":1377,""y"":727,""dx"":-74,""dy"":-94,""t"":13808},{""x"":1375,""y"":722,""dx"":-76,""dy"":-99,""t"":13842},{""x"":1349,""y"":721,""dx"":-102,""dy"":-100,""t"":13876},{""x"":1350,""y"":716,""dx"":-101,""dy"":-105,""t"":13910},{""x"":1305,""y"":722,""dx"":-146,""dy"":-99,""t"":13944},{""x"":1326,""y"":730,""dx"":-125,""dy"":-91,""t"":13979},{""x"":1305,""y"":733,""dx"":-146,""dy"":-88,""t"":14011},{""x"":1308,""y"":740,""dx"":-143,""dy"":-81,""t"":14046},{""x"":1297,""y"":721,""dx"":-154,""dy"":-100,""t"":14080},{""x"":1281,""y"":708,""dx"":-170,""dy"":-113,""t"":14114},{""x"":1276,""y"":713,""dx"":-175,""dy"":-108,""t"":14148},{""x"":1269,""y"":717,""dx"":-182,""dy"":-104,""t"":14182},{""x"":1258,""y"":711,""dx"":-193,""dy"":-110,""t"":14216},{""x"":1285,""y"":700,""dx"":-166,""dy"":-121,""t"":14249},{""x"":1322,""y"":675,""dx"":-129,""dy"":-146,""t"":14284},{""x"":1323,""y"":699,""dx"":-128,""dy"":-122,""t"":14318},{""x"":1314,""y"":704,""dx"":-137,""dy"":-117,""t"":14352},{""x"":1302,""y"":699,""dx"":-149,""dy"":-122,""t"":14385},{""x"":1322,""y"":706,""dx"":-129,""dy"":-115,""t"":14420},{""x"":1363,""y"":708,""dx"":-88,""dy"":-113,""t"":14454},{""x"":1346,""y"":721,""dx"":-105,""dy"":-100,""t"":14489},{""x"":1340,""y"":696,""dx"":-111,""dy"":-125,""t"":14522},{""x"":1326,""y"":687,""dx"":-125,""dy"":-134,""t"":14556},{""x"":1354,""y"":651,""dx"":-97,""dy"":-170,""t"":14590},{""x"":1386,""y"":668,""dx"":-65,""dy"":-153,""t"":14624},{""x"":1362,""y"":655,""dx"":-89,""dy"":-166,""t"":14658},{""x"":1343,""y"":643,""dx"":-108,""dy"":-178,""t"":14692},{""x"":1362,""y"":653,""dx"":-89,""dy"":-168,""t"":14726},{""x"":1357,""y"":648,""dx"":-94,""dy"":-173,""t"":14760},{""x"":1350,""y"":656,""dx"":-101,""dy"":-165,""t"":14794},{""x"":1365,""y"":678,""dx"":-86,""dy"":-143,""t"":14825},{""x"":1369,""y"":671,""dx"":-82,""dy"":-150,""t"":14862},{""x"":1378,""y"":689,""dx"":-73,""dy"":-132,""t"":14896},{""x"":1355,""y"":675,""dx"":-96,""dy"":-146,""t"":14930},{""x"":1353,""y"":694,""dx"":-98,""dy"":-127,""t"":14965},{""x"":1350,""y"":710,""dx"":-101,""dy"":-111,""t"":14999}]]","[100,98.30508474576271,93.22033898305084,13.793103448275861,71.1864406779661]","[{""x"":-13.525423728813559,""y"":-9.016949152542374,""r"":34.46277900909312},{""x"":75.96610169491525,""y"":90.30508474576271,""r"":38.061626950725156},{""x"":-24.11864406779661,""y"":-108.54237288135593,""r"":47.226498314636224},{""x"":81,""y"":-244.68965517241378,""r"":64.42928741054062},{""x"":-101.66101694915254,""y"":-135.4915254237288,""r"":49.22398373300909}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","","",""
