"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","4946","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","4952","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","10111","0.0-2.0-0.0","","","","","5158","{""name"":""shh"",""age"":""27""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","11703","0.0-2.0-1.0","","","","","1590","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","12871","0.0-3.0","","","","","1166"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","17177","0.0-4.0","","","","","","","","","2197","","","","","","","","","","","","","","","",""
"","html-button-response","6","18519","0.0-5.0-0.0","","","","","1340","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","29728","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","30439","0.0-5.0-2.0","","","","","710","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","47424","0.0-5.0-3.0","","","","","","","","","","[[{""x"":441,""y"":357,""dx"":-50,""dy"":76,""t"":990},{""x"":433,""y"":360,""dx"":-58,""dy"":79,""t"":1023},{""x"":444,""y"":362,""dx"":-47,""dy"":81,""t"":1058},{""x"":457,""y"":367,""dx"":-34,""dy"":86,""t"":1092},{""x"":446,""y"":353,""dx"":-45,""dy"":72,""t"":1127},{""x"":438,""y"":350,""dx"":-53,""dy"":69,""t"":1160},{""x"":426,""y"":358,""dx"":-65,""dy"":77,""t"":1193},{""x"":416,""y"":364,""dx"":-75,""dy"":83,""t"":1226},{""x"":426,""y"":377,""dx"":-65,""dy"":96,""t"":1262},{""x"":429,""y"":380,""dx"":-62,""dy"":99,""t"":1296},{""x"":440,""y"":398,""dx"":-51,""dy"":117,""t"":1330},{""x"":428,""y"":387,""dx"":-63,""dy"":106,""t"":1364},{""x"":417,""y"":385,""dx"":-74,""dy"":104,""t"":1397},{""x"":409,""y"":390,""dx"":-82,""dy"":109,""t"":1432},{""x"":414,""y"":387,""dx"":-77,""dy"":106,""t"":1466},{""x"":423,""y"":383,""dx"":-68,""dy"":102,""t"":1501},{""x"":425,""y"":385,""dx"":-66,""dy"":104,""t"":1534},{""x"":444,""y"":379,""dx"":-47,""dy"":98,""t"":1567},{""x"":449,""y"":373,""dx"":-42,""dy"":92,""t"":1602},{""x"":452,""y"":368,""dx"":-39,""dy"":87,""t"":1634},{""x"":438,""y"":363,""dx"":-53,""dy"":82,""t"":1672},{""x"":443,""y"":366,""dx"":-48,""dy"":85,""t"":1704},{""x"":437,""y"":365,""dx"":-54,""dy"":84,""t"":1738},{""x"":430,""y"":360,""dx"":-61,""dy"":79,""t"":1772},{""x"":432,""y"":357,""dx"":-59,""dy"":76,""t"":1806},{""x"":418,""y"":347,""dx"":-73,""dy"":66,""t"":1840},{""x"":438,""y"":353,""dx"":-53,""dy"":72,""t"":1873},{""x"":426,""y"":343,""dx"":-65,""dy"":62,""t"":1907},{""x"":428,""y"":343,""dx"":-63,""dy"":62,""t"":1943},{""x"":415,""y"":344,""dx"":-76,""dy"":63,""t"":1976},{""x"":416,""y"":351,""dx"":-75,""dy"":70,""t"":2009},{""x"":432,""y"":344,""dx"":-59,""dy"":63,""t"":2044},{""x"":440,""y"":347,""dx"":-51,""dy"":66,""t"":2078},{""x"":426,""y"":349,""dx"":-65,""dy"":68,""t"":2112},{""x"":437,""y"":369,""dx"":-54,""dy"":88,""t"":2146},{""x"":433,""y"":358,""dx"":-58,""dy"":77,""t"":2179},{""x"":438,""y"":358,""dx"":-53,""dy"":77,""t"":2214},{""x"":439,""y"":359,""dx"":-52,""dy"":78,""t"":2248},{""x"":450,""y"":360,""dx"":-41,""dy"":79,""t"":2283},{""x"":436,""y"":364,""dx"":-55,""dy"":83,""t"":2316},{""x"":442,""y"":361,""dx"":-49,""dy"":80,""t"":2350},{""x"":455,""y"":370,""dx"":-36,""dy"":89,""t"":2384},{""x"":462,""y"":374,""dx"":-29,""dy"":93,""t"":2418},{""x"":470,""y"":374,""dx"":-21,""dy"":93,""t"":2452},{""x"":463,""y"":374,""dx"":-28,""dy"":93,""t"":2486},{""x"":455,""y"":386,""dx"":-36,""dy"":105,""t"":2521},{""x"":448,""y"":362,""dx"":-43,""dy"":81,""t"":2555},{""x"":445,""y"":365,""dx"":-46,""dy"":84,""t"":2588},{""x"":429,""y"":358,""dx"":-62,""dy"":77,""t"":2622},{""x"":429,""y"":365,""dx"":-62,""dy"":84,""t"":2655},{""x"":412,""y"":369,""dx"":-79,""dy"":88,""t"":2690},{""x"":413,""y"":363,""dx"":-78,""dy"":82,""t"":2724},{""x"":401,""y"":371,""dx"":-90,""dy"":90,""t"":2757},{""x"":397,""y"":362,""dx"":-94,""dy"":81,""t"":2793},{""x"":412,""y"":370,""dx"":-79,""dy"":89,""t"":2824},{""x"":414,""y"":367,""dx"":-77,""dy"":86,""t"":2860},{""x"":417,""y"":365,""dx"":-74,""dy"":84,""t"":2894},{""x"":446,""y"":366,""dx"":-45,""dy"":85,""t"":2929},{""x"":460,""y"":373,""dx"":-31,""dy"":92,""t"":2962},{""x"":471,""y"":376,""dx"":-20,""dy"":95,""t"":2996}],[{""x"":1623,""y"":256,""dx"":172,""dy"":-25,""t"":4016},{""x"":1629,""y"":248,""dx"":178,""dy"":-33,""t"":4050},{""x"":1629,""y"":228,""dx"":178,""dy"":-53,""t"":4083},{""x"":1596,""y"":248,""dx"":145,""dy"":-33,""t"":4119},{""x"":1561,""y"":241,""dx"":110,""dy"":-40,""t"":4151},{""x"":1561,""y"":247,""dx"":110,""dy"":-34,""t"":4186},{""x"":1535,""y"":246,""dx"":84,""dy"":-35,""t"":4220},{""x"":1518,""y"":257,""dx"":67,""dy"":-24,""t"":4254},{""x"":1503,""y"":250,""dx"":52,""dy"":-31,""t"":4288},{""x"":1505,""y"":246,""dx"":54,""dy"":-35,""t"":4322},{""x"":1505,""y"":254,""dx"":54,""dy"":-27,""t"":4355},{""x"":1501,""y"":236,""dx"":50,""dy"":-45,""t"":4389},{""x"":1512,""y"":235,""dx"":61,""dy"":-46,""t"":4424},{""x"":1492,""y"":252,""dx"":41,""dy"":-29,""t"":4458},{""x"":1512,""y"":246,""dx"":61,""dy"":-35,""t"":4492},{""x"":1510,""y"":279,""dx"":59,""dy"":-2,""t"":4525},{""x"":1511,""y"":269,""dx"":60,""dy"":-12,""t"":4560},{""x"":1503,""y"":277,""dx"":52,""dy"":-4,""t"":4593},{""x"":1483,""y"":288,""dx"":32,""dy"":7,""t"":4628},{""x"":1493,""y"":288,""dx"":42,""dy"":7,""t"":4662},{""x"":1505,""y"":283,""dx"":54,""dy"":2,""t"":4696},{""x"":1521,""y"":298,""dx"":70,""dy"":17,""t"":4729},{""x"":1534,""y"":292,""dx"":83,""dy"":11,""t"":4764},{""x"":1524,""y"":293,""dx"":73,""dy"":12,""t"":4795},{""x"":1546,""y"":280,""dx"":95,""dy"":-1,""t"":4832},{""x"":1534,""y"":287,""dx"":83,""dy"":6,""t"":4866},{""x"":1538,""y"":296,""dx"":87,""dy"":15,""t"":4900},{""x"":1534,""y"":276,""dx"":83,""dy"":-5,""t"":4934},{""x"":1515,""y"":274,""dx"":64,""dy"":-7,""t"":4969},{""x"":1492,""y"":261,""dx"":41,""dy"":-20,""t"":5001},{""x"":1500,""y"":256,""dx"":49,""dy"":-25,""t"":5037},{""x"":1489,""y"":230,""dx"":38,""dy"":-51,""t"":5070},{""x"":1513,""y"":231,""dx"":62,""dy"":-50,""t"":5104},{""x"":1554,""y"":220,""dx"":103,""dy"":-61,""t"":5138},{""x"":1542,""y"":249,""dx"":91,""dy"":-32,""t"":5172},{""x"":1525,""y"":270,""dx"":74,""dy"":-11,""t"":5206},{""x"":1523,""y"":288,""dx"":72,""dy"":7,""t"":5240},{""x"":1539,""y"":281,""dx"":88,""dy"":0,""t"":5274},{""x"":1535,""y"":273,""dx"":84,""dy"":-8,""t"":5308},{""x"":1520,""y"":285,""dx"":69,""dy"":4,""t"":5342},{""x"":1516,""y"":289,""dx"":65,""dy"":8,""t"":5376},{""x"":1529,""y"":304,""dx"":78,""dy"":23,""t"":5410},{""x"":1500,""y"":297,""dx"":49,""dy"":16,""t"":5444},{""x"":1499,""y"":284,""dx"":48,""dy"":3,""t"":5478},{""x"":1513,""y"":276,""dx"":62,""dy"":-5,""t"":5512},{""x"":1526,""y"":261,""dx"":75,""dy"":-20,""t"":5546},{""x"":1520,""y"":262,""dx"":69,""dy"":-19,""t"":5580},{""x"":1531,""y"":246,""dx"":80,""dy"":-35,""t"":5614},{""x"":1529,""y"":252,""dx"":78,""dy"":-29,""t"":5648},{""x"":1540,""y"":239,""dx"":89,""dy"":-42,""t"":5681},{""x"":1513,""y"":251,""dx"":62,""dy"":-30,""t"":5716},{""x"":1547,""y"":256,""dx"":96,""dy"":-25,""t"":5751},{""x"":1533,""y"":250,""dx"":82,""dy"":-31,""t"":5783},{""x"":1542,""y"":279,""dx"":91,""dy"":-2,""t"":5818},{""x"":1541,""y"":271,""dx"":90,""dy"":-10,""t"":5851},{""x"":1523,""y"":268,""dx"":72,""dy"":-13,""t"":5886},{""x"":1511,""y"":300,""dx"":60,""dy"":19,""t"":5921},{""x"":1510,""y"":309,""dx"":59,""dy"":28,""t"":5954},{""x"":1505,""y"":300,""dx"":54,""dy"":19,""t"":5989}],[{""x"":885,""y"":424,""dx"":-86,""dy"":-127,""t"":7007},{""x"":915,""y"":429,""dx"":-56,""dy"":-122,""t"":7042},{""x"":914,""y"":434,""dx"":-57,""dy"":-117,""t"":7077},{""x"":927,""y"":435,""dx"":-44,""dy"":-116,""t"":7110},{""x"":924,""y"":434,""dx"":-47,""dy"":-117,""t"":7144},{""x"":905,""y"":437,""dx"":-66,""dy"":-114,""t"":7178},{""x"":882,""y"":415,""dx"":-89,""dy"":-136,""t"":7212},{""x"":889,""y"":432,""dx"":-82,""dy"":-119,""t"":7246},{""x"":864,""y"":415,""dx"":-107,""dy"":-136,""t"":7280},{""x"":850,""y"":407,""dx"":-121,""dy"":-144,""t"":7314},{""x"":837,""y"":399,""dx"":-134,""dy"":-152,""t"":7348},{""x"":827,""y"":422,""dx"":-144,""dy"":-129,""t"":7382},{""x"":833,""y"":425,""dx"":-138,""dy"":-126,""t"":7415},{""x"":841,""y"":439,""dx"":-130,""dy"":-112,""t"":7451},{""x"":839,""y"":440,""dx"":-132,""dy"":-111,""t"":7484},{""x"":868,""y"":466,""dx"":-103,""dy"":-85,""t"":7518},{""x"":879,""y"":463,""dx"":-92,""dy"":-88,""t"":7552},{""x"":867,""y"":465,""dx"":-104,""dy"":-86,""t"":7586},{""x"":884,""y"":481,""dx"":-87,""dy"":-70,""t"":7621},{""x"":894,""y"":474,""dx"":-77,""dy"":-77,""t"":7653},{""x"":897,""y"":482,""dx"":-74,""dy"":-69,""t"":7689},{""x"":927,""y"":475,""dx"":-44,""dy"":-76,""t"":7722},{""x"":931,""y"":490,""dx"":-40,""dy"":-61,""t"":7757},{""x"":937,""y"":479,""dx"":-34,""dy"":-72,""t"":7791},{""x"":955,""y"":453,""dx"":-16,""dy"":-98,""t"":7824},{""x"":981,""y"":472,""dx"":10,""dy"":-79,""t"":7858},{""x"":991,""y"":480,""dx"":20,""dy"":-71,""t"":7892},{""x"":993,""y"":497,""dx"":22,""dy"":-54,""t"":7927},{""x"":979,""y"":508,""dx"":8,""dy"":-43,""t"":7957},{""x"":988,""y"":510,""dx"":17,""dy"":-41,""t"":7994},{""x"":1007,""y"":514,""dx"":36,""dy"":-37,""t"":8029},{""x"":992,""y"":517,""dx"":21,""dy"":-34,""t"":8062},{""x"":996,""y"":518,""dx"":25,""dy"":-33,""t"":8095},{""x"":998,""y"":526,""dx"":27,""dy"":-25,""t"":8130},{""x"":978,""y"":518,""dx"":7,""dy"":-33,""t"":8164},{""x"":955,""y"":509,""dx"":-16,""dy"":-42,""t"":8199},{""x"":952,""y"":493,""dx"":-19,""dy"":-58,""t"":8232},{""x"":944,""y"":467,""dx"":-27,""dy"":-84,""t"":8267},{""x"":955,""y"":466,""dx"":-16,""dy"":-85,""t"":8300},{""x"":947,""y"":450,""dx"":-24,""dy"":-101,""t"":8335},{""x"":957,""y"":456,""dx"":-14,""dy"":-95,""t"":8367},{""x"":949,""y"":468,""dx"":-22,""dy"":-83,""t"":8402},{""x"":938,""y"":472,""dx"":-33,""dy"":-79,""t"":8436},{""x"":916,""y"":447,""dx"":-55,""dy"":-104,""t"":8470},{""x"":939,""y"":463,""dx"":-32,""dy"":-88,""t"":8505},{""x"":932,""y"":464,""dx"":-39,""dy"":-87,""t"":8537},{""x"":936,""y"":477,""dx"":-35,""dy"":-74,""t"":8572},{""x"":955,""y"":493,""dx"":-16,""dy"":-58,""t"":8606},{""x"":959,""y"":495,""dx"":-12,""dy"":-56,""t"":8640},{""x"":944,""y"":489,""dx"":-27,""dy"":-62,""t"":8673},{""x"":950,""y"":470,""dx"":-21,""dy"":-81,""t"":8707},{""x"":934,""y"":456,""dx"":-37,""dy"":-95,""t"":8742},{""x"":933,""y"":452,""dx"":-38,""dy"":-99,""t"":8777},{""x"":926,""y"":455,""dx"":-45,""dy"":-96,""t"":8809},{""x"":936,""y"":443,""dx"":-35,""dy"":-108,""t"":8843},{""x"":927,""y"":449,""dx"":-44,""dy"":-102,""t"":8879},{""x"":933,""y"":445,""dx"":-38,""dy"":-106,""t"":8912},{""x"":931,""y"":446,""dx"":-40,""dy"":-105,""t"":8946},{""x"":928,""y"":452,""dx"":-43,""dy"":-99,""t"":8981},{""x"":929,""y"":464,""dx"":-42,""dy"":-87,""t"":9013}],[{""x"":548,""y"":846,""dx"":57,""dy"":25,""t"":10034},{""x"":561,""y"":854,""dx"":70,""dy"":33,""t"":10068},{""x"":544,""y"":839,""dx"":53,""dy"":18,""t"":10102},{""x"":554,""y"":850,""dx"":63,""dy"":29,""t"":10136},{""x"":570,""y"":852,""dx"":79,""dy"":31,""t"":10170},{""x"":583,""y"":865,""dx"":92,""dy"":44,""t"":10204},{""x"":595,""y"":872,""dx"":104,""dy"":51,""t"":10238},{""x"":606,""y"":875,""dx"":115,""dy"":54,""t"":10272},{""x"":593,""y"":856,""dx"":102,""dy"":35,""t"":10306},{""x"":598,""y"":853,""dx"":107,""dy"":32,""t"":10340},{""x"":596,""y"":849,""dx"":105,""dy"":28,""t"":10373},{""x"":566,""y"":820,""dx"":75,""dy"":-1,""t"":10407},{""x"":586,""y"":819,""dx"":95,""dy"":-2,""t"":10443},{""x"":596,""y"":829,""dx"":105,""dy"":8,""t"":10477},{""x"":613,""y"":836,""dx"":122,""dy"":15,""t"":10509},{""x"":604,""y"":830,""dx"":113,""dy"":9,""t"":10543},{""x"":596,""y"":819,""dx"":105,""dy"":-2,""t"":10579},{""x"":606,""y"":846,""dx"":115,""dy"":25,""t"":10612},{""x"":598,""y"":848,""dx"":107,""dy"":27,""t"":10646},{""x"":602,""y"":856,""dx"":111,""dy"":35,""t"":10679},{""x"":597,""y"":853,""dx"":106,""dy"":32,""t"":10714},{""x"":591,""y"":852,""dx"":100,""dy"":31,""t"":10749},{""x"":597,""y"":849,""dx"":106,""dy"":28,""t"":10782},{""x"":592,""y"":851,""dx"":101,""dy"":30,""t"":10816},{""x"":582,""y"":857,""dx"":91,""dy"":36,""t"":10850},{""x"":576,""y"":858,""dx"":85,""dy"":37,""t"":10885},{""x"":563,""y"":848,""dx"":72,""dy"":27,""t"":10918},{""x"":551,""y"":830,""dx"":60,""dy"":9,""t"":10952},{""x"":548,""y"":812,""dx"":57,""dy"":-9,""t"":10986},{""x"":556,""y"":791,""dx"":65,""dy"":-30,""t"":11021},{""x"":565,""y"":780,""dx"":74,""dy"":-41,""t"":11054},{""x"":565,""y"":775,""dx"":74,""dy"":-46,""t"":11088},{""x"":548,""y"":756,""dx"":57,""dy"":-65,""t"":11122},{""x"":542,""y"":749,""dx"":51,""dy"":-72,""t"":11156},{""x"":536,""y"":730,""dx"":45,""dy"":-91,""t"":11190},{""x"":536,""y"":736,""dx"":45,""dy"":-85,""t"":11224},{""x"":547,""y"":743,""dx"":56,""dy"":-78,""t"":11259},{""x"":554,""y"":760,""dx"":63,""dy"":-61,""t"":11292},{""x"":554,""y"":766,""dx"":63,""dy"":-55,""t"":11326},{""x"":544,""y"":754,""dx"":53,""dy"":-67,""t"":11360},{""x"":549,""y"":750,""dx"":58,""dy"":-71,""t"":11394},{""x"":553,""y"":760,""dx"":62,""dy"":-61,""t"":11429},{""x"":532,""y"":745,""dx"":41,""dy"":-76,""t"":11462},{""x"":551,""y"":742,""dx"":60,""dy"":-79,""t"":11497},{""x"":567,""y"":741,""dx"":76,""dy"":-80,""t"":11528},{""x"":567,""y"":748,""dx"":76,""dy"":-73,""t"":11564},{""x"":556,""y"":751,""dx"":65,""dy"":-70,""t"":11598},{""x"":574,""y"":757,""dx"":83,""dy"":-64,""t"":11631},{""x"":581,""y"":765,""dx"":90,""dy"":-56,""t"":11666},{""x"":563,""y"":746,""dx"":72,""dy"":-75,""t"":11699},{""x"":573,""y"":748,""dx"":82,""dy"":-73,""t"":11733},{""x"":582,""y"":755,""dx"":91,""dy"":-66,""t"":11768},{""x"":588,""y"":759,""dx"":97,""dy"":-62,""t"":11802},{""x"":572,""y"":759,""dx"":81,""dy"":-62,""t"":11835},{""x"":560,""y"":752,""dx"":69,""dy"":-69,""t"":11870},{""x"":596,""y"":742,""dx"":105,""dy"":-79,""t"":11904},{""x"":628,""y"":733,""dx"":137,""dy"":-88,""t"":11936},{""x"":747,""y"":724,""dx"":256,""dy"":-97,""t"":11972},{""x"":932,""y"":706,""dx"":441,""dy"":-115,""t"":12007}],[{""x"":1393,""y"":756,""dx"":-58,""dy"":-65,""t"":13060},{""x"":1391,""y"":802,""dx"":-60,""dy"":-19,""t"":13095},{""x"":1389,""y"":841,""dx"":-62,""dy"":20,""t"":13126},{""x"":1377,""y"":843,""dx"":-74,""dy"":22,""t"":13162},{""x"":1375,""y"":834,""dx"":-76,""dy"":13,""t"":13196},{""x"":1364,""y"":802,""dx"":-87,""dy"":-19,""t"":13230},{""x"":1377,""y"":838,""dx"":-74,""dy"":17,""t"":13264},{""x"":1392,""y"":828,""dx"":-59,""dy"":7,""t"":13297},{""x"":1398,""y"":839,""dx"":-53,""dy"":18,""t"":13332},{""x"":1368,""y"":811,""dx"":-83,""dy"":-10,""t"":13366},{""x"":1366,""y"":824,""dx"":-85,""dy"":3,""t"":13401},{""x"":1363,""y"":806,""dx"":-88,""dy"":-15,""t"":13435},{""x"":1319,""y"":885,""dx"":-132,""dy"":64,""t"":13468},{""x"":1264,""y"":985,""dx"":-187,""dy"":164,""t"":13502},{""x"":1209,""y"":1067,""dx"":-242,""dy"":246,""t"":13534},{""x"":1160,""y"":1135,""dx"":-291,""dy"":314,""t"":13570},{""x"":1121,""y"":1163,""dx"":-330,""dy"":342,""t"":13604},{""x"":1128,""y"":1154,""dx"":-323,""dy"":333,""t"":13637},{""x"":1176,""y"":1128,""dx"":-275,""dy"":307,""t"":13672},{""x"":1213,""y"":1093,""dx"":-238,""dy"":272,""t"":13705},{""x"":1265,""y"":1069,""dx"":-186,""dy"":248,""t"":13741},{""x"":1322,""y"":1030,""dx"":-129,""dy"":209,""t"":13774},{""x"":1366,""y"":1000,""dx"":-85,""dy"":179,""t"":13808},{""x"":1395,""y"":934,""dx"":-56,""dy"":113,""t"":13841},{""x"":1411,""y"":874,""dx"":-40,""dy"":53,""t"":13876},{""x"":1420,""y"":821,""dx"":-31,""dy"":0,""t"":13910},{""x"":1429,""y"":787,""dx"":-22,""dy"":-34,""t"":13945},{""x"":1435,""y"":748,""dx"":-16,""dy"":-73,""t"":13978},{""x"":1441,""y"":729,""dx"":-10,""dy"":-92,""t"":14011},{""x"":1452,""y"":707,""dx"":1,""dy"":-114,""t"":14046},{""x"":1442,""y"":712,""dx"":-9,""dy"":-109,""t"":14080},{""x"":1438,""y"":701,""dx"":-13,""dy"":-120,""t"":14115},{""x"":1437,""y"":729,""dx"":-14,""dy"":-92,""t"":14148},{""x"":1429,""y"":711,""dx"":-22,""dy"":-110,""t"":14182},{""x"":1440,""y"":726,""dx"":-11,""dy"":-95,""t"":14216},{""x"":1437,""y"":743,""dx"":-14,""dy"":-78,""t"":14249},{""x"":1396,""y"":730,""dx"":-55,""dy"":-91,""t"":14283},{""x"":1402,""y"":751,""dx"":-49,""dy"":-70,""t"":14319},{""x"":1384,""y"":755,""dx"":-67,""dy"":-66,""t"":14353},{""x"":1395,""y"":783,""dx"":-56,""dy"":-38,""t"":14386},{""x"":1401,""y"":770,""dx"":-50,""dy"":-51,""t"":14420},{""x"":1382,""y"":751,""dx"":-69,""dy"":-70,""t"":14454},{""x"":1399,""y"":783,""dx"":-52,""dy"":-38,""t"":14488},{""x"":1392,""y"":792,""dx"":-59,""dy"":-29,""t"":14522},{""x"":1373,""y"":777,""dx"":-78,""dy"":-44,""t"":14556},{""x"":1372,""y"":753,""dx"":-79,""dy"":-68,""t"":14589},{""x"":1387,""y"":741,""dx"":-64,""dy"":-80,""t"":14624},{""x"":1390,""y"":766,""dx"":-61,""dy"":-55,""t"":14658},{""x"":1402,""y"":759,""dx"":-49,""dy"":-62,""t"":14692},{""x"":1392,""y"":719,""dx"":-59,""dy"":-102,""t"":14726},{""x"":1383,""y"":717,""dx"":-68,""dy"":-104,""t"":14760},{""x"":1391,""y"":725,""dx"":-60,""dy"":-96,""t"":14794},{""x"":1387,""y"":714,""dx"":-64,""dy"":-107,""t"":14827},{""x"":1382,""y"":760,""dx"":-69,""dy"":-61,""t"":14861},{""x"":1374,""y"":773,""dx"":-77,""dy"":-48,""t"":14896},{""x"":1394,""y"":816,""dx"":-57,""dy"":-5,""t"":14930},{""x"":1401,""y"":845,""dx"":-50,""dy"":24,""t"":14963},{""x"":1413,""y"":850,""dx"":-38,""dy"":29,""t"":14998},{""x"":1425,""y"":827,""dx"":-26,""dy"":6,""t"":15031}]]","[100,100,98.33333333333333,96.61016949152543,84.7457627118644]","[{""x"":-56.833333333333336,""y"":84.56666666666666,""r"":27.115627714954883},{""x"":76,""y"":-14.76271186440678,""r"":26.69676614514286},{""x"":-44.68333333333333,""y"":-87.4,""r"":51.39380136870683},{""x"":90.86440677966101,""y"":-23.593220338983052,""r"":54.54322612599083},{""x"":-82.88135593220339,""y"":11.40677966101695,""r"":80.35594471594611}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
