"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","1928","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","4099","0.0-1.0-0.0","2169","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","5315","0.0-1.0-1.0","1215","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","11206","0.0-2.0","","","","2130","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","12315","0.0-3.0-0.0","1107","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","25394","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","26171","0.0-3.0-2.0","776","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","43123","0.0-3.0-3.0","","","","","","[[{""x"":551,""y"":288,""dx"":60,""dy"":7,""t"":989},{""x"":529,""y"":283,""dx"":38,""dy"":2,""t"":1024},{""x"":550,""y"":276,""dx"":59,""dy"":-5,""t"":1058},{""x"":525,""y"":285,""dx"":34,""dy"":4,""t"":1092},{""x"":557,""y"":287,""dx"":66,""dy"":6,""t"":1126},{""x"":574,""y"":303,""dx"":83,""dy"":22,""t"":1160},{""x"":567,""y"":293,""dx"":76,""dy"":12,""t"":1194},{""x"":588,""y"":305,""dx"":97,""dy"":24,""t"":1228},{""x"":609,""y"":324,""dx"":118,""dy"":43,""t"":1262},{""x"":635,""y"":296,""dx"":144,""dy"":15,""t"":1296},{""x"":647,""y"":308,""dx"":156,""dy"":27,""t"":1330},{""x"":653,""y"":325,""dx"":162,""dy"":44,""t"":1363},{""x"":652,""y"":304,""dx"":161,""dy"":23,""t"":1398},{""x"":602,""y"":314,""dx"":111,""dy"":33,""t"":1432},{""x"":615,""y"":298,""dx"":124,""dy"":17,""t"":1466},{""x"":622,""y"":305,""dx"":131,""dy"":24,""t"":1500},{""x"":581,""y"":319,""dx"":90,""dy"":38,""t"":1534},{""x"":548,""y"":342,""dx"":57,""dy"":61,""t"":1569},{""x"":548,""y"":356,""dx"":57,""dy"":75,""t"":1602},{""x"":538,""y"":342,""dx"":47,""dy"":61,""t"":1636},{""x"":520,""y"":341,""dx"":29,""dy"":60,""t"":1670},{""x"":518,""y"":351,""dx"":27,""dy"":70,""t"":1703},{""x"":513,""y"":346,""dx"":22,""dy"":65,""t"":1738},{""x"":512,""y"":341,""dx"":21,""dy"":60,""t"":1772},{""x"":515,""y"":358,""dx"":24,""dy"":77,""t"":1804},{""x"":508,""y"":363,""dx"":17,""dy"":82,""t"":1840},{""x"":481,""y"":373,""dx"":-10,""dy"":92,""t"":1874},{""x"":479,""y"":367,""dx"":-12,""dy"":86,""t"":1908},{""x"":490,""y"":355,""dx"":-1,""dy"":74,""t"":1942},{""x"":549,""y"":330,""dx"":58,""dy"":49,""t"":1976},{""x"":567,""y"":294,""dx"":76,""dy"":13,""t"":2010},{""x"":565,""y"":290,""dx"":74,""dy"":9,""t"":2043},{""x"":591,""y"":299,""dx"":100,""dy"":18,""t"":2078},{""x"":585,""y"":337,""dx"":94,""dy"":56,""t"":2112},{""x"":588,""y"":334,""dx"":97,""dy"":53,""t"":2147},{""x"":590,""y"":327,""dx"":99,""dy"":46,""t"":2180},{""x"":592,""y"":322,""dx"":101,""dy"":41,""t"":2212},{""x"":579,""y"":318,""dx"":88,""dy"":37,""t"":2249},{""x"":561,""y"":320,""dx"":70,""dy"":39,""t"":2282},{""x"":537,""y"":298,""dx"":46,""dy"":17,""t"":2315},{""x"":537,""y"":307,""dx"":46,""dy"":26,""t"":2349},{""x"":549,""y"":313,""dx"":58,""dy"":32,""t"":2384},{""x"":523,""y"":305,""dx"":32,""dy"":24,""t"":2418},{""x"":524,""y"":288,""dx"":33,""dy"":7,""t"":2452},{""x"":547,""y"":310,""dx"":56,""dy"":29,""t"":2486},{""x"":567,""y"":314,""dx"":76,""dy"":33,""t"":2520},{""x"":580,""y"":324,""dx"":89,""dy"":43,""t"":2554},{""x"":591,""y"":334,""dx"":100,""dy"":53,""t"":2588},{""x"":604,""y"":327,""dx"":113,""dy"":46,""t"":2622},{""x"":611,""y"":311,""dx"":120,""dy"":30,""t"":2656},{""x"":575,""y"":276,""dx"":84,""dy"":-5,""t"":2690},{""x"":555,""y"":270,""dx"":64,""dy"":-11,""t"":2725},{""x"":539,""y"":260,""dx"":48,""dy"":-21,""t"":2757},{""x"":518,""y"":242,""dx"":27,""dy"":-39,""t"":2792},{""x"":506,""y"":233,""dx"":15,""dy"":-48,""t"":2826},{""x"":518,""y"":239,""dx"":27,""dy"":-42,""t"":2860},{""x"":535,""y"":264,""dx"":44,""dy"":-17,""t"":2894},{""x"":553,""y"":272,""dx"":62,""dy"":-9,""t"":2928},{""x"":560,""y"":244,""dx"":69,""dy"":-37,""t"":2962},{""x"":580,""y"":252,""dx"":89,""dy"":-29,""t"":2996}],[{""x"":635,""y"":658,""dx"":144,""dy"":-163,""t"":4016},{""x"":628,""y"":719,""dx"":137,""dy"":-102,""t"":4050},{""x"":629,""y"":762,""dx"":138,""dy"":-59,""t"":4085},{""x"":637,""y"":723,""dx"":146,""dy"":-98,""t"":4118},{""x"":659,""y"":760,""dx"":168,""dy"":-61,""t"":4152},{""x"":661,""y"":787,""dx"":170,""dy"":-34,""t"":4186},{""x"":646,""y"":839,""dx"":155,""dy"":18,""t"":4221},{""x"":641,""y"":868,""dx"":150,""dy"":47,""t"":4254},{""x"":635,""y"":887,""dx"":144,""dy"":66,""t"":4288},{""x"":613,""y"":857,""dx"":122,""dy"":36,""t"":4322},{""x"":586,""y"":826,""dx"":95,""dy"":5,""t"":4356},{""x"":586,""y"":806,""dx"":95,""dy"":-15,""t"":4390},{""x"":604,""y"":745,""dx"":113,""dy"":-76,""t"":4424},{""x"":624,""y"":773,""dx"":133,""dy"":-48,""t"":4459},{""x"":634,""y"":743,""dx"":143,""dy"":-78,""t"":4492},{""x"":641,""y"":766,""dx"":150,""dy"":-55,""t"":4527},{""x"":605,""y"":760,""dx"":114,""dy"":-61,""t"":4561},{""x"":586,""y"":723,""dx"":95,""dy"":-98,""t"":4594},{""x"":607,""y"":784,""dx"":116,""dy"":-37,""t"":4627},{""x"":598,""y"":785,""dx"":107,""dy"":-36,""t"":4662},{""x"":583,""y"":733,""dx"":92,""dy"":-88,""t"":4696},{""x"":570,""y"":724,""dx"":79,""dy"":-97,""t"":4730},{""x"":552,""y"":692,""dx"":61,""dy"":-129,""t"":4765},{""x"":564,""y"":783,""dx"":73,""dy"":-38,""t"":4798},{""x"":559,""y"":765,""dx"":68,""dy"":-56,""t"":4832},{""x"":556,""y"":685,""dx"":65,""dy"":-136,""t"":4867},{""x"":589,""y"":716,""dx"":98,""dy"":-105,""t"":4900},{""x"":585,""y"":684,""dx"":94,""dy"":-137,""t"":4934},{""x"":564,""y"":681,""dx"":73,""dy"":-140,""t"":4968},{""x"":599,""y"":695,""dx"":108,""dy"":-126,""t"":5002},{""x"":563,""y"":704,""dx"":72,""dy"":-117,""t"":5042},{""x"":581,""y"":680,""dx"":90,""dy"":-141,""t"":5079},{""x"":596,""y"":736,""dx"":105,""dy"":-85,""t"":5101},{""x"":585,""y"":701,""dx"":94,""dy"":-120,""t"":5138},{""x"":571,""y"":665,""dx"":80,""dy"":-156,""t"":5173},{""x"":561,""y"":643,""dx"":70,""dy"":-178,""t"":5206},{""x"":586,""y"":712,""dx"":95,""dy"":-109,""t"":5240},{""x"":599,""y"":707,""dx"":108,""dy"":-114,""t"":5273},{""x"":585,""y"":707,""dx"":94,""dy"":-114,""t"":5309},{""x"":613,""y"":754,""dx"":122,""dy"":-67,""t"":5341},{""x"":636,""y"":794,""dx"":145,""dy"":-27,""t"":5373},{""x"":635,""y"":775,""dx"":144,""dy"":-46,""t"":5411},{""x"":615,""y"":748,""dx"":124,""dy"":-73,""t"":5444},{""x"":604,""y"":708,""dx"":113,""dy"":-113,""t"":5478},{""x"":596,""y"":706,""dx"":105,""dy"":-115,""t"":5512},{""x"":609,""y"":684,""dx"":118,""dy"":-137,""t"":5547},{""x"":596,""y"":640,""dx"":105,""dy"":-181,""t"":5579},{""x"":582,""y"":638,""dx"":91,""dy"":-183,""t"":5613},{""x"":568,""y"":625,""dx"":77,""dy"":-196,""t"":5648},{""x"":575,""y"":620,""dx"":84,""dy"":-201,""t"":5682},{""x"":569,""y"":605,""dx"":78,""dy"":-216,""t"":5716},{""x"":564,""y"":614,""dx"":73,""dy"":-207,""t"":5750},{""x"":564,""y"":619,""dx"":73,""dy"":-202,""t"":5784},{""x"":575,""y"":603,""dx"":84,""dy"":-218,""t"":5818},{""x"":570,""y"":615,""dx"":79,""dy"":-206,""t"":5852},{""x"":556,""y"":623,""dx"":65,""dy"":-198,""t"":5885},{""x"":569,""y"":643,""dx"":78,""dy"":-178,""t"":5919},{""x"":575,""y"":650,""dx"":84,""dy"":-171,""t"":5954},{""x"":594,""y"":665,""dx"":103,""dy"":-156,""t"":5987}],[{""x"":944,""y"":573,""dx"":-27,""dy"":22,""t"":7008},{""x"":961,""y"":553,""dx"":-10,""dy"":2,""t"":7041},{""x"":954,""y"":563,""dx"":-17,""dy"":12,""t"":7076},{""x"":974,""y"":568,""dx"":3,""dy"":17,""t"":7110},{""x"":994,""y"":558,""dx"":23,""dy"":7,""t"":7145},{""x"":1006,""y"":539,""dx"":35,""dy"":-12,""t"":7178},{""x"":1006,""y"":547,""dx"":35,""dy"":-4,""t"":7211},{""x"":998,""y"":509,""dx"":27,""dy"":-42,""t"":7245},{""x"":1013,""y"":527,""dx"":42,""dy"":-24,""t"":7281},{""x"":1002,""y"":516,""dx"":31,""dy"":-35,""t"":7313},{""x"":992,""y"":507,""dx"":21,""dy"":-44,""t"":7345},{""x"":974,""y"":475,""dx"":3,""dy"":-76,""t"":7382},{""x"":968,""y"":487,""dx"":-3,""dy"":-64,""t"":7417},{""x"":961,""y"":499,""dx"":-10,""dy"":-52,""t"":7450},{""x"":983,""y"":532,""dx"":12,""dy"":-19,""t"":7483},{""x"":970,""y"":551,""dx"":-1,""dy"":0,""t"":7518},{""x"":950,""y"":565,""dx"":-21,""dy"":14,""t"":7552},{""x"":936,""y"":572,""dx"":-35,""dy"":21,""t"":7585},{""x"":919,""y"":602,""dx"":-52,""dy"":51,""t"":7619},{""x"":900,""y"":622,""dx"":-71,""dy"":71,""t"":7653},{""x"":880,""y"":607,""dx"":-91,""dy"":56,""t"":7690},{""x"":878,""y"":607,""dx"":-93,""dy"":56,""t"":7722},{""x"":877,""y"":587,""dx"":-94,""dy"":36,""t"":7755},{""x"":904,""y"":614,""dx"":-67,""dy"":63,""t"":7789},{""x"":919,""y"":607,""dx"":-52,""dy"":56,""t"":7824},{""x"":935,""y"":583,""dx"":-36,""dy"":32,""t"":7858},{""x"":944,""y"":581,""dx"":-27,""dy"":30,""t"":7892},{""x"":953,""y"":579,""dx"":-18,""dy"":28,""t"":7927},{""x"":956,""y"":566,""dx"":-15,""dy"":15,""t"":7960},{""x"":950,""y"":539,""dx"":-21,""dy"":-12,""t"":7994},{""x"":953,""y"":538,""dx"":-18,""dy"":-13,""t"":8028},{""x"":938,""y"":522,""dx"":-33,""dy"":-29,""t"":8062},{""x"":935,""y"":527,""dx"":-36,""dy"":-24,""t"":8096},{""x"":946,""y"":509,""dx"":-25,""dy"":-42,""t"":8130},{""x"":932,""y"":519,""dx"":-39,""dy"":-32,""t"":8164},{""x"":937,""y"":536,""dx"":-34,""dy"":-15,""t"":8198},{""x"":927,""y"":546,""dx"":-44,""dy"":-5,""t"":8231},{""x"":939,""y"":558,""dx"":-32,""dy"":7,""t"":8267},{""x"":975,""y"":546,""dx"":4,""dy"":-5,""t"":8299},{""x"":968,""y"":532,""dx"":-3,""dy"":-19,""t"":8334},{""x"":976,""y"":540,""dx"":5,""dy"":-11,""t"":8368},{""x"":972,""y"":558,""dx"":1,""dy"":7,""t"":8402},{""x"":946,""y"":551,""dx"":-25,""dy"":0,""t"":8436},{""x"":942,""y"":543,""dx"":-29,""dy"":-8,""t"":8469},{""x"":953,""y"":568,""dx"":-18,""dy"":17,""t"":8504},{""x"":944,""y"":581,""dx"":-27,""dy"":30,""t"":8538},{""x"":949,""y"":578,""dx"":-22,""dy"":27,""t"":8573},{""x"":939,""y"":565,""dx"":-32,""dy"":14,""t"":8606},{""x"":938,""y"":559,""dx"":-33,""dy"":8,""t"":8641},{""x"":965,""y"":537,""dx"":-6,""dy"":-14,""t"":8674},{""x"":959,""y"":521,""dx"":-12,""dy"":-30,""t"":8709},{""x"":935,""y"":520,""dx"":-36,""dy"":-31,""t"":8741},{""x"":889,""y"":499,""dx"":-82,""dy"":-52,""t"":8777},{""x"":896,""y"":514,""dx"":-75,""dy"":-37,""t"":8810},{""x"":901,""y"":547,""dx"":-70,""dy"":-4,""t"":8844},{""x"":898,""y"":553,""dx"":-73,""dy"":2,""t"":8878},{""x"":904,""y"":565,""dx"":-67,""dy"":14,""t"":8912},{""x"":910,""y"":575,""dx"":-61,""dy"":24,""t"":8944},{""x"":923,""y"":583,""dx"":-48,""dy"":32,""t"":8980},{""x"":934,""y"":566,""dx"":-37,""dy"":15,""t"":9013}],[{""x"":1403,""y"":189,""dx"":-48,""dy"":-92,""t"":10034},{""x"":1396,""y"":188,""dx"":-55,""dy"":-93,""t"":10068},{""x"":1421,""y"":177,""dx"":-30,""dy"":-104,""t"":10101},{""x"":1417,""y"":199,""dx"":-34,""dy"":-82,""t"":10136},{""x"":1424,""y"":229,""dx"":-27,""dy"":-52,""t"":10171},{""x"":1419,""y"":217,""dx"":-32,""dy"":-64,""t"":10203},{""x"":1423,""y"":254,""dx"":-28,""dy"":-27,""t"":10238},{""x"":1433,""y"":257,""dx"":-18,""dy"":-24,""t"":10272},{""x"":1439,""y"":242,""dx"":-12,""dy"":-39,""t"":10306},{""x"":1436,""y"":223,""dx"":-15,""dy"":-58,""t"":10340},{""x"":1409,""y"":216,""dx"":-42,""dy"":-65,""t"":10374},{""x"":1406,""y"":242,""dx"":-45,""dy"":-39,""t"":10408},{""x"":1407,""y"":224,""dx"":-44,""dy"":-57,""t"":10442},{""x"":1393,""y"":213,""dx"":-58,""dy"":-68,""t"":10475},{""x"":1382,""y"":203,""dx"":-69,""dy"":-78,""t"":10508},{""x"":1383,""y"":212,""dx"":-68,""dy"":-69,""t"":10545},{""x"":1393,""y"":238,""dx"":-58,""dy"":-43,""t"":10578},{""x"":1383,""y"":256,""dx"":-68,""dy"":-25,""t"":10612},{""x"":1384,""y"":253,""dx"":-67,""dy"":-28,""t"":10646},{""x"":1390,""y"":222,""dx"":-61,""dy"":-59,""t"":10680},{""x"":1401,""y"":246,""dx"":-50,""dy"":-35,""t"":10715},{""x"":1407,""y"":251,""dx"":-44,""dy"":-30,""t"":10748},{""x"":1400,""y"":269,""dx"":-51,""dy"":-12,""t"":10782},{""x"":1405,""y"":259,""dx"":-46,""dy"":-22,""t"":10816},{""x"":1417,""y"":244,""dx"":-34,""dy"":-37,""t"":10850},{""x"":1415,""y"":266,""dx"":-36,""dy"":-15,""t"":10884},{""x"":1397,""y"":271,""dx"":-54,""dy"":-10,""t"":10915},{""x"":1401,""y"":248,""dx"":-50,""dy"":-33,""t"":10951},{""x"":1424,""y"":276,""dx"":-27,""dy"":-5,""t"":10986},{""x"":1422,""y"":230,""dx"":-29,""dy"":-51,""t"":11020},{""x"":1425,""y"":201,""dx"":-26,""dy"":-80,""t"":11054},{""x"":1447,""y"":196,""dx"":-4,""dy"":-85,""t"":11088},{""x"":1440,""y"":208,""dx"":-11,""dy"":-73,""t"":11123},{""x"":1457,""y"":229,""dx"":6,""dy"":-52,""t"":11156},{""x"":1461,""y"":208,""dx"":10,""dy"":-73,""t"":11189},{""x"":1458,""y"":183,""dx"":7,""dy"":-98,""t"":11224},{""x"":1388,""y"":163,""dx"":-63,""dy"":-118,""t"":11257},{""x"":1384,""y"":164,""dx"":-67,""dy"":-117,""t"":11293},{""x"":1361,""y"":164,""dx"":-90,""dy"":-117,""t"":11326},{""x"":1369,""y"":178,""dx"":-82,""dy"":-103,""t"":11361},{""x"":1366,""y"":162,""dx"":-85,""dy"":-119,""t"":11394},{""x"":1369,""y"":180,""dx"":-82,""dy"":-101,""t"":11428},{""x"":1367,""y"":161,""dx"":-84,""dy"":-120,""t"":11462},{""x"":1349,""y"":180,""dx"":-102,""dy"":-101,""t"":11496},{""x"":1312,""y"":187,""dx"":-139,""dy"":-94,""t"":11529},{""x"":1330,""y"":184,""dx"":-121,""dy"":-97,""t"":11563},{""x"":1325,""y"":170,""dx"":-126,""dy"":-111,""t"":11598},{""x"":1342,""y"":176,""dx"":-109,""dy"":-105,""t"":11632},{""x"":1322,""y"":170,""dx"":-129,""dy"":-111,""t"":11666},{""x"":1301,""y"":157,""dx"":-150,""dy"":-124,""t"":11700},{""x"":1311,""y"":175,""dx"":-140,""dy"":-106,""t"":11733},{""x"":1292,""y"":167,""dx"":-159,""dy"":-114,""t"":11767},{""x"":1330,""y"":197,""dx"":-121,""dy"":-84,""t"":11803},{""x"":1320,""y"":203,""dx"":-131,""dy"":-78,""t"":11836},{""x"":1288,""y"":198,""dx"":-163,""dy"":-83,""t"":11871},{""x"":1312,""y"":202,""dx"":-139,""dy"":-79,""t"":11904},{""x"":1352,""y"":221,""dx"":-99,""dy"":-60,""t"":11937},{""x"":1366,""y"":222,""dx"":-85,""dy"":-59,""t"":11972},{""x"":1332,""y"":240,""dx"":-119,""dy"":-41,""t"":12006}],[{""x"":1458,""y"":736,""dx"":7,""dy"":-85,""t"":13061},{""x"":1478,""y"":776,""dx"":27,""dy"":-45,""t"":13094},{""x"":1456,""y"":783,""dx"":5,""dy"":-38,""t"":13128},{""x"":1454,""y"":787,""dx"":3,""dy"":-34,""t"":13162},{""x"":1457,""y"":767,""dx"":6,""dy"":-54,""t"":13195},{""x"":1450,""y"":773,""dx"":-1,""dy"":-48,""t"":13230},{""x"":1462,""y"":750,""dx"":11,""dy"":-71,""t"":13265},{""x"":1458,""y"":734,""dx"":7,""dy"":-87,""t"":13298},{""x"":1456,""y"":749,""dx"":5,""dy"":-72,""t"":13331},{""x"":1459,""y"":739,""dx"":8,""dy"":-82,""t"":13366},{""x"":1452,""y"":717,""dx"":1,""dy"":-104,""t"":13400},{""x"":1428,""y"":713,""dx"":-23,""dy"":-108,""t"":13433},{""x"":1424,""y"":698,""dx"":-27,""dy"":-123,""t"":13468},{""x"":1416,""y"":726,""dx"":-35,""dy"":-95,""t"":13501},{""x"":1416,""y"":723,""dx"":-35,""dy"":-98,""t"":13536},{""x"":1412,""y"":741,""dx"":-39,""dy"":-80,""t"":13569},{""x"":1434,""y"":745,""dx"":-17,""dy"":-76,""t"":13604},{""x"":1428,""y"":718,""dx"":-23,""dy"":-103,""t"":13638},{""x"":1434,""y"":716,""dx"":-17,""dy"":-105,""t"":13672},{""x"":1451,""y"":694,""dx"":0,""dy"":-127,""t"":13706},{""x"":1467,""y"":700,""dx"":16,""dy"":-121,""t"":13740},{""x"":1468,""y"":685,""dx"":17,""dy"":-136,""t"":13774},{""x"":1469,""y"":710,""dx"":18,""dy"":-111,""t"":13807},{""x"":1454,""y"":766,""dx"":3,""dy"":-55,""t"":13841},{""x"":1436,""y"":782,""dx"":-15,""dy"":-39,""t"":13877},{""x"":1428,""y"":783,""dx"":-23,""dy"":-38,""t"":13910},{""x"":1441,""y"":778,""dx"":-10,""dy"":-43,""t"":13944},{""x"":1448,""y"":765,""dx"":-3,""dy"":-56,""t"":13978},{""x"":1411,""y"":773,""dx"":-40,""dy"":-48,""t"":14011},{""x"":1414,""y"":777,""dx"":-37,""dy"":-44,""t"":14045},{""x"":1408,""y"":782,""dx"":-43,""dy"":-39,""t"":14078},{""x"":1392,""y"":739,""dx"":-59,""dy"":-82,""t"":14114},{""x"":1426,""y"":745,""dx"":-25,""dy"":-76,""t"":14147},{""x"":1395,""y"":709,""dx"":-56,""dy"":-112,""t"":14185},{""x"":1410,""y"":729,""dx"":-41,""dy"":-92,""t"":14226},{""x"":1444,""y"":734,""dx"":-7,""dy"":-87,""t"":14249},{""x"":1409,""y"":733,""dx"":-42,""dy"":-88,""t"":14284},{""x"":1421,""y"":733,""dx"":-30,""dy"":-88,""t"":14317},{""x"":1416,""y"":767,""dx"":-35,""dy"":-54,""t"":14352},{""x"":1416,""y"":761,""dx"":-35,""dy"":-60,""t"":14386},{""x"":1395,""y"":717,""dx"":-56,""dy"":-104,""t"":14421},{""x"":1377,""y"":679,""dx"":-74,""dy"":-142,""t"":14451},{""x"":1406,""y"":716,""dx"":-45,""dy"":-105,""t"":14488},{""x"":1426,""y"":678,""dx"":-25,""dy"":-143,""t"":14522},{""x"":1429,""y"":695,""dx"":-22,""dy"":-126,""t"":14556},{""x"":1421,""y"":665,""dx"":-30,""dy"":-156,""t"":14590},{""x"":1410,""y"":659,""dx"":-41,""dy"":-162,""t"":14624},{""x"":1395,""y"":651,""dx"":-56,""dy"":-170,""t"":14658},{""x"":1388,""y"":649,""dx"":-63,""dy"":-172,""t"":14692},{""x"":1375,""y"":650,""dx"":-76,""dy"":-171,""t"":14727},{""x"":1394,""y"":677,""dx"":-57,""dy"":-144,""t"":14759},{""x"":1361,""y"":669,""dx"":-90,""dy"":-152,""t"":14793},{""x"":1364,""y"":666,""dx"":-87,""dy"":-155,""t"":14828},{""x"":1361,""y"":676,""dx"":-90,""dy"":-145,""t"":14862},{""x"":1357,""y"":670,""dx"":-94,""dy"":-151,""t"":14895},{""x"":1345,""y"":697,""dx"":-106,""dy"":-124,""t"":14930},{""x"":1328,""y"":711,""dx"":-123,""dy"":-110,""t"":14963},{""x"":1320,""y"":696,""dx"":-131,""dy"":-125,""t"":14997},{""x"":1322,""y"":681,""dx"":-129,""dy"":-140,""t"":15033}]]","[100,81.35593220338984,100,100,100]","[{""x"":69.05,""y"":27.366666666666667,""r"":60.295171175195904},{""x"":105.0677966101695,""y"":-103.83050847457628,""r"":60.5126357587356},{""x"":-25.6,""y"":0.5166666666666667,""r"":49.58830385558504},{""x"":-66.15254237288136,""y"":-69.8135593220339,""r"":51.8870062648871},{""x"":-33.54237288135593,""y"":-98.32203389830508,""r"":52.19186808797967}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.41","validate","","","","","","","","","","","","","",""
"","html-button-response","8","43667","0.0-4.0-0.0","543","0","","","<p>正式试验：试验都以 500 毫秒的固定时间开始，然后会有一个 2000 ms的样本显示，然后是 1000 毫秒的空白间隔。</p> <p style=""font-weight: bold"">要求：记忆所呈现刺激物和其对应的位置，根据目标提示选择对应刺激的位置,并根据数字键盘的 ""4"" ,""6"" 进行选择响应。</p>","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","9","44675","0.0-4.0-1.0-0.0","null","null","","","","","","","","","recall","[""6"",""6"",""4"",""4"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""4"",""4"",""4"",""4"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4"",""6"",""6"",""4"",""4"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4"",""6"",""6"",""6"",""6"",""4"",""4"",""4"",""4"",""4"",""4"",""6"",""6"",""6"",""6"",""4"",""4"",""6"",""6"",""4"",""4"",""6"",""6""]","1000","shape","2","","","","","","","","","",""
