"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","19791","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","25733","0.0-1.0-0.0","5938","{""name"":""syx"",""age"":""23""}","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","27396","0.0-1.0-1.0","1662","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","62017","0.0-2.0","","","","2234","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","63459","0.0-3.0-0.0","1440","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","76671","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","78651","0.0-3.0-2.0","1979","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","96771","0.0-3.0-3.0","","","","","","[[{""x"":412,""y"":330,""dx"":-79,""dy"":49,""t"":990},{""x"":430,""y"":331,""dx"":-61,""dy"":50,""t"":1024},{""x"":440,""y"":331,""dx"":-51,""dy"":50,""t"":1057},{""x"":453,""y"":341,""dx"":-38,""dy"":60,""t"":1092},{""x"":449,""y"":336,""dx"":-42,""dy"":55,""t"":1126},{""x"":433,""y"":353,""dx"":-58,""dy"":72,""t"":1159},{""x"":459,""y"":360,""dx"":-32,""dy"":79,""t"":1192},{""x"":450,""y"":367,""dx"":-41,""dy"":86,""t"":1228},{""x"":446,""y"":338,""dx"":-45,""dy"":57,""t"":1262},{""x"":424,""y"":338,""dx"":-67,""dy"":57,""t"":1296},{""x"":419,""y"":311,""dx"":-72,""dy"":30,""t"":1329},{""x"":413,""y"":315,""dx"":-78,""dy"":34,""t"":1364},{""x"":454,""y"":286,""dx"":-37,""dy"":5,""t"":1398},{""x"":445,""y"":285,""dx"":-46,""dy"":4,""t"":1432},{""x"":466,""y"":263,""dx"":-25,""dy"":-18,""t"":1466},{""x"":453,""y"":260,""dx"":-38,""dy"":-21,""t"":1500},{""x"":456,""y"":267,""dx"":-35,""dy"":-14,""t"":1534},{""x"":459,""y"":275,""dx"":-32,""dy"":-6,""t"":1565},{""x"":452,""y"":266,""dx"":-39,""dy"":-15,""t"":1601},{""x"":441,""y"":262,""dx"":-50,""dy"":-19,""t"":1636},{""x"":441,""y"":264,""dx"":-50,""dy"":-17,""t"":1669},{""x"":427,""y"":278,""dx"":-64,""dy"":-3,""t"":1704},{""x"":408,""y"":284,""dx"":-83,""dy"":3,""t"":1737},{""x"":398,""y"":272,""dx"":-93,""dy"":-9,""t"":1771},{""x"":395,""y"":274,""dx"":-96,""dy"":-7,""t"":1805},{""x"":394,""y"":288,""dx"":-97,""dy"":7,""t"":1840},{""x"":396,""y"":286,""dx"":-95,""dy"":5,""t"":1874},{""x"":402,""y"":297,""dx"":-89,""dy"":16,""t"":1908},{""x"":426,""y"":301,""dx"":-65,""dy"":20,""t"":1942},{""x"":443,""y"":295,""dx"":-48,""dy"":14,""t"":1975},{""x"":469,""y"":308,""dx"":-22,""dy"":27,""t"":2010},{""x"":480,""y"":299,""dx"":-11,""dy"":18,""t"":2044},{""x"":475,""y"":282,""dx"":-16,""dy"":1,""t"":2077},{""x"":491,""y"":280,""dx"":0,""dy"":-1,""t"":2112},{""x"":485,""y"":297,""dx"":-6,""dy"":16,""t"":2146},{""x"":504,""y"":278,""dx"":13,""dy"":-3,""t"":2181},{""x"":495,""y"":289,""dx"":4,""dy"":8,""t"":2214},{""x"":481,""y"":271,""dx"":-10,""dy"":-10,""t"":2248},{""x"":456,""y"":257,""dx"":-35,""dy"":-24,""t"":2282},{""x"":436,""y"":257,""dx"":-55,""dy"":-24,""t"":2316},{""x"":443,""y"":277,""dx"":-48,""dy"":-4,""t"":2350},{""x"":450,""y"":293,""dx"":-41,""dy"":12,""t"":2383},{""x"":431,""y"":302,""dx"":-60,""dy"":21,""t"":2417},{""x"":423,""y"":304,""dx"":-68,""dy"":23,""t"":2452},{""x"":409,""y"":308,""dx"":-82,""dy"":27,""t"":2486},{""x"":406,""y"":308,""dx"":-85,""dy"":27,""t"":2520},{""x"":412,""y"":313,""dx"":-79,""dy"":32,""t"":2554},{""x"":410,""y"":308,""dx"":-81,""dy"":27,""t"":2588},{""x"":414,""y"":315,""dx"":-77,""dy"":34,""t"":2621},{""x"":441,""y"":315,""dx"":-50,""dy"":34,""t"":2656},{""x"":450,""y"":324,""dx"":-41,""dy"":43,""t"":2690},{""x"":436,""y"":322,""dx"":-55,""dy"":41,""t"":2723},{""x"":423,""y"":320,""dx"":-68,""dy"":39,""t"":2755},{""x"":430,""y"":316,""dx"":-61,""dy"":35,""t"":2791},{""x"":428,""y"":319,""dx"":-63,""dy"":38,""t"":2825},{""x"":425,""y"":315,""dx"":-66,""dy"":34,""t"":2860},{""x"":414,""y"":312,""dx"":-77,""dy"":31,""t"":2894},{""x"":448,""y"":258,""dx"":-43,""dy"":-23,""t"":2928},{""x"":438,""y"":267,""dx"":-53,""dy"":-14,""t"":2961},{""x"":457,""y"":243,""dx"":-34,""dy"":-38,""t"":2996}],[{""x"":521,""y"":808,""dx"":30,""dy"":-13,""t"":4016},{""x"":526,""y"":785,""dx"":35,""dy"":-36,""t"":4050},{""x"":528,""y"":780,""dx"":37,""dy"":-41,""t"":4084},{""x"":520,""y"":782,""dx"":29,""dy"":-39,""t"":4118},{""x"":506,""y"":775,""dx"":15,""dy"":-46,""t"":4152},{""x"":519,""y"":771,""dx"":28,""dy"":-50,""t"":4186},{""x"":528,""y"":769,""dx"":37,""dy"":-52,""t"":4220},{""x"":541,""y"":756,""dx"":50,""dy"":-65,""t"":4254},{""x"":528,""y"":752,""dx"":37,""dy"":-69,""t"":4287},{""x"":542,""y"":744,""dx"":51,""dy"":-77,""t"":4321},{""x"":528,""y"":745,""dx"":37,""dy"":-76,""t"":4356},{""x"":532,""y"":732,""dx"":41,""dy"":-89,""t"":4390},{""x"":522,""y"":740,""dx"":31,""dy"":-81,""t"":4423},{""x"":528,""y"":741,""dx"":37,""dy"":-80,""t"":4458},{""x"":513,""y"":750,""dx"":22,""dy"":-71,""t"":4492},{""x"":509,""y"":747,""dx"":18,""dy"":-74,""t"":4526},{""x"":502,""y"":754,""dx"":11,""dy"":-67,""t"":4560},{""x"":522,""y"":765,""dx"":31,""dy"":-56,""t"":4593},{""x"":523,""y"":778,""dx"":32,""dy"":-43,""t"":4628},{""x"":503,""y"":781,""dx"":12,""dy"":-40,""t"":4662},{""x"":505,""y"":797,""dx"":14,""dy"":-24,""t"":4696},{""x"":504,""y"":796,""dx"":13,""dy"":-25,""t"":4730},{""x"":513,""y"":799,""dx"":22,""dy"":-22,""t"":4761},{""x"":515,""y"":808,""dx"":24,""dy"":-13,""t"":4798},{""x"":526,""y"":814,""dx"":35,""dy"":-7,""t"":4831},{""x"":529,""y"":812,""dx"":38,""dy"":-9,""t"":4865},{""x"":537,""y"":803,""dx"":46,""dy"":-18,""t"":4899},{""x"":563,""y"":799,""dx"":72,""dy"":-22,""t"":4934},{""x"":556,""y"":809,""dx"":65,""dy"":-12,""t"":4968},{""x"":573,""y"":818,""dx"":82,""dy"":-3,""t"":5002},{""x"":556,""y"":816,""dx"":65,""dy"":-5,""t"":5036},{""x"":547,""y"":817,""dx"":56,""dy"":-4,""t"":5070},{""x"":533,""y"":825,""dx"":42,""dy"":4,""t"":5105},{""x"":534,""y"":823,""dx"":43,""dy"":2,""t"":5137},{""x"":526,""y"":825,""dx"":35,""dy"":4,""t"":5171},{""x"":529,""y"":830,""dx"":38,""dy"":9,""t"":5206},{""x"":507,""y"":833,""dx"":16,""dy"":12,""t"":5240},{""x"":507,""y"":833,""dx"":16,""dy"":12,""t"":5273},{""x"":508,""y"":827,""dx"":17,""dy"":6,""t"":5308},{""x"":506,""y"":825,""dx"":15,""dy"":4,""t"":5342},{""x"":494,""y"":841,""dx"":3,""dy"":20,""t"":5375},{""x"":510,""y"":827,""dx"":19,""dy"":6,""t"":5409},{""x"":512,""y"":824,""dx"":21,""dy"":3,""t"":5443},{""x"":525,""y"":824,""dx"":34,""dy"":3,""t"":5477},{""x"":541,""y"":814,""dx"":50,""dy"":-7,""t"":5512},{""x"":552,""y"":804,""dx"":61,""dy"":-17,""t"":5545},{""x"":546,""y"":816,""dx"":55,""dy"":-5,""t"":5580},{""x"":553,""y"":810,""dx"":62,""dy"":-11,""t"":5614},{""x"":540,""y"":810,""dx"":49,""dy"":-11,""t"":5648},{""x"":543,""y"":810,""dx"":52,""dy"":-11,""t"":5682},{""x"":528,""y"":807,""dx"":37,""dy"":-14,""t"":5715},{""x"":533,""y"":810,""dx"":42,""dy"":-11,""t"":5749},{""x"":518,""y"":819,""dx"":27,""dy"":-2,""t"":5784},{""x"":525,""y"":808,""dx"":34,""dy"":-13,""t"":5817},{""x"":506,""y"":809,""dx"":15,""dy"":-12,""t"":5851},{""x"":525,""y"":805,""dx"":34,""dy"":-16,""t"":5885},{""x"":524,""y"":796,""dx"":33,""dy"":-25,""t"":5920},{""x"":526,""y"":795,""dx"":35,""dy"":-26,""t"":5953},{""x"":521,""y"":791,""dx"":30,""dy"":-30,""t"":5987}],[{""x"":906,""y"":804,""dx"":-65,""dy"":253,""t"":7043},{""x"":897,""y"":848,""dx"":-74,""dy"":297,""t"":7075},{""x"":892,""y"":853,""dx"":-79,""dy"":302,""t"":7109},{""x"":888,""y"":852,""dx"":-83,""dy"":301,""t"":7144},{""x"":908,""y"":822,""dx"":-63,""dy"":271,""t"":7178},{""x"":925,""y"":788,""dx"":-46,""dy"":237,""t"":7212},{""x"":935,""y"":752,""dx"":-36,""dy"":201,""t"":7246},{""x"":944,""y"":725,""dx"":-27,""dy"":174,""t"":7279},{""x"":944,""y"":714,""dx"":-27,""dy"":163,""t"":7313},{""x"":967,""y"":695,""dx"":-4,""dy"":144,""t"":7349},{""x"":976,""y"":669,""dx"":5,""dy"":118,""t"":7381},{""x"":990,""y"":644,""dx"":19,""dy"":93,""t"":7416},{""x"":995,""y"":632,""dx"":24,""dy"":81,""t"":7450},{""x"":993,""y"":601,""dx"":22,""dy"":50,""t"":7484},{""x"":1007,""y"":588,""dx"":36,""dy"":37,""t"":7517},{""x"":1012,""y"":595,""dx"":41,""dy"":44,""t"":7551},{""x"":1012,""y"":570,""dx"":41,""dy"":19,""t"":7586},{""x"":1011,""y"":571,""dx"":40,""dy"":20,""t"":7619},{""x"":1012,""y"":564,""dx"":41,""dy"":13,""t"":7654},{""x"":994,""y"":554,""dx"":23,""dy"":3,""t"":7687},{""x"":988,""y"":546,""dx"":17,""dy"":-5,""t"":7721},{""x"":1004,""y"":555,""dx"":33,""dy"":4,""t"":7755},{""x"":997,""y"":553,""dx"":26,""dy"":2,""t"":7790},{""x"":1001,""y"":567,""dx"":30,""dy"":16,""t"":7823},{""x"":1009,""y"":562,""dx"":38,""dy"":11,""t"":7857},{""x"":1013,""y"":554,""dx"":42,""dy"":3,""t"":7892},{""x"":1016,""y"":548,""dx"":45,""dy"":-3,""t"":7924},{""x"":1023,""y"":552,""dx"":52,""dy"":1,""t"":7960},{""x"":1022,""y"":554,""dx"":51,""dy"":3,""t"":7994},{""x"":1027,""y"":567,""dx"":56,""dy"":16,""t"":8027},{""x"":1029,""y"":565,""dx"":58,""dy"":14,""t"":8062},{""x"":1040,""y"":582,""dx"":69,""dy"":31,""t"":8096},{""x"":1027,""y"":576,""dx"":56,""dy"":25,""t"":8129},{""x"":1038,""y"":580,""dx"":67,""dy"":29,""t"":8164},{""x"":1038,""y"":591,""dx"":67,""dy"":40,""t"":8198},{""x"":1027,""y"":600,""dx"":56,""dy"":49,""t"":8232},{""x"":1007,""y"":583,""dx"":36,""dy"":32,""t"":8266},{""x"":1003,""y"":583,""dx"":32,""dy"":32,""t"":8300},{""x"":995,""y"":557,""dx"":24,""dy"":6,""t"":8331},{""x"":994,""y"":563,""dx"":23,""dy"":12,""t"":8368},{""x"":991,""y"":567,""dx"":20,""dy"":16,""t"":8401},{""x"":985,""y"":569,""dx"":14,""dy"":18,""t"":8435},{""x"":991,""y"":530,""dx"":20,""dy"":-21,""t"":8470},{""x"":998,""y"":529,""dx"":27,""dy"":-22,""t"":8503},{""x"":1017,""y"":536,""dx"":46,""dy"":-15,""t"":8538},{""x"":1027,""y"":539,""dx"":56,""dy"":-12,""t"":8571},{""x"":1011,""y"":531,""dx"":40,""dy"":-20,""t"":8606},{""x"":1007,""y"":534,""dx"":36,""dy"":-17,""t"":8641},{""x"":1004,""y"":548,""dx"":33,""dy"":-3,""t"":8674},{""x"":998,""y"":561,""dx"":27,""dy"":10,""t"":8708},{""x"":1006,""y"":559,""dx"":35,""dy"":8,""t"":8741},{""x"":1008,""y"":573,""dx"":37,""dy"":22,""t"":8776},{""x"":1004,""y"":577,""dx"":33,""dy"":26,""t"":8810},{""x"":1001,""y"":590,""dx"":30,""dy"":39,""t"":8844},{""x"":1007,""y"":576,""dx"":36,""dy"":25,""t"":8878},{""x"":1015,""y"":578,""dx"":44,""dy"":27,""t"":8912},{""x"":1028,""y"":579,""dx"":57,""dy"":28,""t"":8947},{""x"":1043,""y"":588,""dx"":72,""dy"":37,""t"":8980},{""x"":1046,""y"":589,""dx"":75,""dy"":38,""t"":9014}],[{""x"":1578,""y"":287,""dx"":127,""dy"":6,""t"":10033},{""x"":1578,""y"":296,""dx"":127,""dy"":15,""t"":10067},{""x"":1586,""y"":290,""dx"":135,""dy"":9,""t"":10102},{""x"":1572,""y"":289,""dx"":121,""dy"":8,""t"":10136},{""x"":1576,""y"":278,""dx"":125,""dy"":-3,""t"":10170},{""x"":1584,""y"":303,""dx"":133,""dy"":22,""t"":10204},{""x"":1589,""y"":303,""dx"":138,""dy"":22,""t"":10238},{""x"":1601,""y"":285,""dx"":150,""dy"":4,""t"":10271},{""x"":1612,""y"":285,""dx"":161,""dy"":4,""t"":10303},{""x"":1610,""y"":285,""dx"":159,""dy"":4,""t"":10339},{""x"":1611,""y"":259,""dx"":160,""dy"":-22,""t"":10373},{""x"":1610,""y"":265,""dx"":159,""dy"":-16,""t"":10408},{""x"":1615,""y"":271,""dx"":164,""dy"":-10,""t"":10442},{""x"":1608,""y"":251,""dx"":157,""dy"":-30,""t"":10475},{""x"":1603,""y"":254,""dx"":152,""dy"":-27,""t"":10510},{""x"":1599,""y"":257,""dx"":148,""dy"":-24,""t"":10544},{""x"":1596,""y"":236,""dx"":145,""dy"":-45,""t"":10578},{""x"":1597,""y"":237,""dx"":146,""dy"":-44,""t"":10612},{""x"":1603,""y"":248,""dx"":152,""dy"":-33,""t"":10646},{""x"":1605,""y"":245,""dx"":154,""dy"":-36,""t"":10680},{""x"":1589,""y"":256,""dx"":138,""dy"":-25,""t"":10714},{""x"":1587,""y"":246,""dx"":136,""dy"":-35,""t"":10747},{""x"":1589,""y"":256,""dx"":138,""dy"":-25,""t"":10783},{""x"":1598,""y"":266,""dx"":147,""dy"":-15,""t"":10816},{""x"":1599,""y"":270,""dx"":148,""dy"":-11,""t"":10850},{""x"":1603,""y"":262,""dx"":152,""dy"":-19,""t"":10884},{""x"":1601,""y"":240,""dx"":150,""dy"":-41,""t"":10917},{""x"":1584,""y"":265,""dx"":133,""dy"":-16,""t"":10952},{""x"":1577,""y"":267,""dx"":126,""dy"":-14,""t"":10985},{""x"":1567,""y"":278,""dx"":116,""dy"":-3,""t"":11021},{""x"":1572,""y"":278,""dx"":121,""dy"":-3,""t"":11054},{""x"":1575,""y"":262,""dx"":124,""dy"":-19,""t"":11088},{""x"":1595,""y"":258,""dx"":144,""dy"":-23,""t"":11121},{""x"":1595,""y"":260,""dx"":144,""dy"":-21,""t"":11157},{""x"":1597,""y"":258,""dx"":146,""dy"":-23,""t"":11189},{""x"":1599,""y"":264,""dx"":148,""dy"":-17,""t"":11223},{""x"":1594,""y"":268,""dx"":143,""dy"":-13,""t"":11258},{""x"":1597,""y"":272,""dx"":146,""dy"":-9,""t"":11292},{""x"":1600,""y"":264,""dx"":149,""dy"":-17,""t"":11326},{""x"":1600,""y"":270,""dx"":149,""dy"":-11,""t"":11360},{""x"":1582,""y"":265,""dx"":131,""dy"":-16,""t"":11393},{""x"":1594,""y"":274,""dx"":143,""dy"":-7,""t"":11428},{""x"":1586,""y"":287,""dx"":135,""dy"":6,""t"":11462},{""x"":1579,""y"":299,""dx"":128,""dy"":18,""t"":11494},{""x"":1591,""y"":287,""dx"":140,""dy"":6,""t"":11530},{""x"":1602,""y"":283,""dx"":151,""dy"":2,""t"":11563},{""x"":1601,""y"":293,""dx"":150,""dy"":12,""t"":11598},{""x"":1604,""y"":296,""dx"":153,""dy"":15,""t"":11631},{""x"":1599,""y"":287,""dx"":148,""dy"":6,""t"":11665},{""x"":1585,""y"":282,""dx"":134,""dy"":1,""t"":11700},{""x"":1573,""y"":292,""dx"":122,""dy"":11,""t"":11733},{""x"":1570,""y"":284,""dx"":119,""dy"":3,""t"":11767},{""x"":1564,""y"":276,""dx"":113,""dy"":-5,""t"":11801},{""x"":1551,""y"":267,""dx"":100,""dy"":-14,""t"":11835},{""x"":1548,""y"":274,""dx"":97,""dy"":-7,""t"":11870},{""x"":1546,""y"":280,""dx"":95,""dy"":-1,""t"":11902},{""x"":1547,""y"":269,""dx"":96,""dy"":-12,""t"":11937},{""x"":1549,""y"":266,""dx"":98,""dy"":-15,""t"":11972},{""x"":1560,""y"":275,""dx"":109,""dy"":-6,""t"":12007}],[{""x"":1324,""y"":760,""dx"":-127,""dy"":-61,""t"":13060},{""x"":1334,""y"":758,""dx"":-117,""dy"":-63,""t"":13094},{""x"":1337,""y"":751,""dx"":-114,""dy"":-70,""t"":13127},{""x"":1336,""y"":769,""dx"":-115,""dy"":-52,""t"":13162},{""x"":1315,""y"":767,""dx"":-136,""dy"":-54,""t"":13196},{""x"":1296,""y"":776,""dx"":-155,""dy"":-45,""t"":13230},{""x"":1288,""y"":792,""dx"":-163,""dy"":-29,""t"":13264},{""x"":1272,""y"":791,""dx"":-179,""dy"":-30,""t"":13297},{""x"":1263,""y"":792,""dx"":-188,""dy"":-29,""t"":13331},{""x"":1257,""y"":797,""dx"":-194,""dy"":-24,""t"":13366},{""x"":1247,""y"":797,""dx"":-204,""dy"":-24,""t"":13399},{""x"":1239,""y"":797,""dx"":-212,""dy"":-24,""t"":13431},{""x"":1257,""y"":788,""dx"":-194,""dy"":-33,""t"":13468},{""x"":1253,""y"":783,""dx"":-198,""dy"":-38,""t"":13502},{""x"":1250,""y"":786,""dx"":-201,""dy"":-35,""t"":13536},{""x"":1261,""y"":787,""dx"":-190,""dy"":-34,""t"":13569},{""x"":1260,""y"":793,""dx"":-191,""dy"":-28,""t"":13603},{""x"":1262,""y"":806,""dx"":-189,""dy"":-15,""t"":13638},{""x"":1273,""y"":802,""dx"":-178,""dy"":-19,""t"":13671},{""x"":1271,""y"":807,""dx"":-180,""dy"":-14,""t"":13706},{""x"":1255,""y"":812,""dx"":-196,""dy"":-9,""t"":13740},{""x"":1247,""y"":805,""dx"":-204,""dy"":-16,""t"":13773},{""x"":1236,""y"":809,""dx"":-215,""dy"":-12,""t"":13828},{""x"":1226,""y"":811,""dx"":-225,""dy"":-10,""t"":13839},{""x"":1233,""y"":812,""dx"":-218,""dy"":-9,""t"":13876},{""x"":1245,""y"":809,""dx"":-206,""dy"":-12,""t"":13910},{""x"":1228,""y"":805,""dx"":-223,""dy"":-16,""t"":13944},{""x"":1224,""y"":807,""dx"":-227,""dy"":-14,""t"":13978},{""x"":1232,""y"":799,""dx"":-219,""dy"":-22,""t"":14012},{""x"":1233,""y"":806,""dx"":-218,""dy"":-15,""t"":14046},{""x"":1237,""y"":812,""dx"":-214,""dy"":-9,""t"":14080},{""x"":1257,""y"":806,""dx"":-194,""dy"":-15,""t"":14113},{""x"":1264,""y"":804,""dx"":-187,""dy"":-17,""t"":14148},{""x"":1271,""y"":807,""dx"":-180,""dy"":-14,""t"":14181},{""x"":1273,""y"":804,""dx"":-178,""dy"":-17,""t"":14216},{""x"":1268,""y"":815,""dx"":-183,""dy"":-6,""t"":14249},{""x"":1282,""y"":813,""dx"":-169,""dy"":-8,""t"":14283},{""x"":1275,""y"":821,""dx"":-176,""dy"":0,""t"":14318},{""x"":1274,""y"":822,""dx"":-177,""dy"":1,""t"":14353},{""x"":1260,""y"":803,""dx"":-191,""dy"":-18,""t"":14386},{""x"":1262,""y"":798,""dx"":-189,""dy"":-23,""t"":14419},{""x"":1255,""y"":796,""dx"":-196,""dy"":-25,""t"":14454},{""x"":1258,""y"":792,""dx"":-193,""dy"":-29,""t"":14487},{""x"":1257,""y"":785,""dx"":-194,""dy"":-36,""t"":14521},{""x"":1246,""y"":788,""dx"":-205,""dy"":-33,""t"":14556},{""x"":1248,""y"":788,""dx"":-203,""dy"":-33,""t"":14589},{""x"":1252,""y"":797,""dx"":-199,""dy"":-24,""t"":14624},{""x"":1237,""y"":792,""dx"":-214,""dy"":-29,""t"":14659},{""x"":1220,""y"":798,""dx"":-231,""dy"":-23,""t"":14692},{""x"":1234,""y"":800,""dx"":-217,""dy"":-21,""t"":14726},{""x"":1246,""y"":796,""dx"":-205,""dy"":-25,""t"":14760},{""x"":1242,""y"":798,""dx"":-209,""dy"":-23,""t"":14794},{""x"":1237,""y"":814,""dx"":-214,""dy"":-7,""t"":14828},{""x"":1226,""y"":823,""dx"":-225,""dy"":2,""t"":14863},{""x"":1238,""y"":816,""dx"":-213,""dy"":-5,""t"":14895},{""x"":1244,""y"":803,""dx"":-207,""dy"":-18,""t"":14929},{""x"":1254,""y"":806,""dx"":-197,""dy"":-15,""t"":14963},{""x"":1251,""y"":809,""dx"":-200,""dy"":-12,""t"":14998},{""x"":1249,""y"":812,""dx"":-202,""dy"":-9,""t"":15029}]]","[100,100,88.13559322033898,100,52.54237288135594]","[{""x"":-51.93333333333333,""y"":17.516666666666666,""r"":51.68506543953116},{""x"":35.05084745762712,""y"":-24.661016949152543,""r"":27.82083483479445},{""x"":23.796610169491526,""y"":56.32203389830509,""r"":51.812661125595824},{""x"":136.83050847457628,""y"":-9.474576271186441,""r"":21.76102216366649},{""x"":-192.16949152542372,""y"":-22.83050847457627,""r"":16.371942633720614}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.42","validate","","","","","","","","","","","","","",""
"","html-button-response","8","99347","0.0-4.0-0.0","2575","0","","","<p>正式试验：试验都以 500 毫秒的固定时间开始，然后会有一个 2000 ms的样本显示，然后是 1000 毫秒的空白间隔。</p> <p style=""font-weight: bold"">要求：记忆所呈现刺激物和其对应的位置，根据目标提示选择对应刺激的位置,并根据数字键盘的 ""4"" ,""6"" 进行选择响应。</p>","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","9","100363","0.0-4.0-1.0-0.0","null","null","","","","","","","","","recall","[""4"",""4"",""4"",""4"",""6"",""6"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""4"",""4"",""4"",""4"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4"",""6"",""6"",""4"",""4"",""6"",""6"",""4"",""4"",""6"",""6"",""6"",""6"",""4"",""4"",""4"",""4"",""4"",""4"",""6"",""6"",""6"",""6"",""4"",""4"",""4"",""4"",""6"",""6"",""6"",""6"",""4"",""4""]","1000","shape","2","","","","","","","","","",""
