"success","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer","motion","topo","mchange","tchange"
"true","fullscreen","0","2414","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","1","5558","0.0-1.0-0.0","3141","{""name"":""范雨祥"",""age"":""22""}","","","","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","2","8278","0.0-1.0-1.0","2719","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","3","13144","0.0-2.0","","","","2140","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","4","13933","0.0-3.0-0.0","787","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","5","23167","0.0-3.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","6","23819","0.0-3.0-2.0","652","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","","","","",""
"","webgazer-validate","7","40640","0.0-3.0-3.0","","","","","","[[{""x"":471,""y"":369,""dx"":-20,""dy"":88,""t"":990},{""x"":468,""y"":365,""dx"":-23,""dy"":84,""t"":1025},{""x"":464,""y"":349,""dx"":-27,""dy"":68,""t"":1058},{""x"":487,""y"":371,""dx"":-4,""dy"":90,""t"":1092},{""x"":488,""y"":356,""dx"":-3,""dy"":75,""t"":1125},{""x"":488,""y"":343,""dx"":-3,""dy"":62,""t"":1157},{""x"":487,""y"":336,""dx"":-4,""dy"":55,""t"":1194},{""x"":485,""y"":327,""dx"":-6,""dy"":46,""t"":1228},{""x"":482,""y"":325,""dx"":-9,""dy"":44,""t"":1261},{""x"":480,""y"":322,""dx"":-11,""dy"":41,""t"":1295},{""x"":493,""y"":315,""dx"":2,""dy"":34,""t"":1329},{""x"":488,""y"":328,""dx"":-3,""dy"":47,""t"":1364},{""x"":480,""y"":329,""dx"":-11,""dy"":48,""t"":1397},{""x"":474,""y"":316,""dx"":-17,""dy"":35,""t"":1431},{""x"":481,""y"":320,""dx"":-10,""dy"":39,""t"":1465},{""x"":470,""y"":297,""dx"":-21,""dy"":16,""t"":1500},{""x"":467,""y"":301,""dx"":-24,""dy"":20,""t"":1534},{""x"":465,""y"":305,""dx"":-26,""dy"":24,""t"":1565},{""x"":468,""y"":318,""dx"":-23,""dy"":37,""t"":1601},{""x"":482,""y"":360,""dx"":-9,""dy"":79,""t"":1636},{""x"":482,""y"":359,""dx"":-9,""dy"":78,""t"":1671},{""x"":480,""y"":353,""dx"":-11,""dy"":72,""t"":1704},{""x"":481,""y"":336,""dx"":-10,""dy"":55,""t"":1738},{""x"":472,""y"":317,""dx"":-19,""dy"":36,""t"":1772},{""x"":476,""y"":310,""dx"":-15,""dy"":29,""t"":1806},{""x"":480,""y"":289,""dx"":-11,""dy"":8,""t"":1840},{""x"":471,""y"":279,""dx"":-20,""dy"":-2,""t"":1874},{""x"":472,""y"":278,""dx"":-19,""dy"":-3,""t"":1908},{""x"":468,""y"":283,""dx"":-23,""dy"":2,""t"":1942},{""x"":467,""y"":300,""dx"":-24,""dy"":19,""t"":1975},{""x"":479,""y"":327,""dx"":-12,""dy"":46,""t"":2010},{""x"":484,""y"":305,""dx"":-7,""dy"":24,""t"":2044},{""x"":481,""y"":330,""dx"":-10,""dy"":49,""t"":2078},{""x"":481,""y"":326,""dx"":-10,""dy"":45,""t"":2112},{""x"":481,""y"":342,""dx"":-10,""dy"":61,""t"":2146},{""x"":491,""y"":374,""dx"":0,""dy"":93,""t"":2181},{""x"":490,""y"":377,""dx"":-1,""dy"":96,""t"":2214},{""x"":485,""y"":355,""dx"":-6,""dy"":74,""t"":2247},{""x"":481,""y"":347,""dx"":-10,""dy"":66,""t"":2283},{""x"":477,""y"":352,""dx"":-14,""dy"":71,""t"":2316},{""x"":485,""y"":355,""dx"":-6,""dy"":74,""t"":2349},{""x"":481,""y"":359,""dx"":-10,""dy"":78,""t"":2383},{""x"":491,""y"":368,""dx"":0,""dy"":87,""t"":2418},{""x"":484,""y"":355,""dx"":-7,""dy"":74,""t"":2451},{""x"":478,""y"":343,""dx"":-13,""dy"":62,""t"":2486},{""x"":476,""y"":346,""dx"":-15,""dy"":65,""t"":2520},{""x"":481,""y"":342,""dx"":-10,""dy"":61,""t"":2554},{""x"":473,""y"":334,""dx"":-18,""dy"":53,""t"":2588},{""x"":479,""y"":333,""dx"":-12,""dy"":52,""t"":2621},{""x"":479,""y"":336,""dx"":-12,""dy"":55,""t"":2656},{""x"":478,""y"":320,""dx"":-13,""dy"":39,""t"":2689},{""x"":477,""y"":307,""dx"":-14,""dy"":26,""t"":2721},{""x"":467,""y"":291,""dx"":-24,""dy"":10,""t"":2758},{""x"":470,""y"":295,""dx"":-21,""dy"":14,""t"":2792},{""x"":465,""y"":281,""dx"":-26,""dy"":0,""t"":2825},{""x"":468,""y"":282,""dx"":-23,""dy"":1,""t"":2861},{""x"":464,""y"":283,""dx"":-27,""dy"":2,""t"":2894},{""x"":469,""y"":312,""dx"":-22,""dy"":31,""t"":2928},{""x"":459,""y"":337,""dx"":-32,""dy"":56,""t"":2961}],[{""x"":417,""y"":605,""dx"":-74,""dy"":-216,""t"":4016},{""x"":413,""y"":602,""dx"":-78,""dy"":-219,""t"":4050},{""x"":415,""y"":625,""dx"":-76,""dy"":-196,""t"":4084},{""x"":408,""y"":632,""dx"":-83,""dy"":-189,""t"":4117},{""x"":415,""y"":657,""dx"":-76,""dy"":-164,""t"":4152},{""x"":422,""y"":668,""dx"":-69,""dy"":-153,""t"":4187},{""x"":428,""y"":692,""dx"":-63,""dy"":-129,""t"":4220},{""x"":441,""y"":707,""dx"":-50,""dy"":-114,""t"":4254},{""x"":459,""y"":689,""dx"":-32,""dy"":-132,""t"":4288},{""x"":467,""y"":676,""dx"":-24,""dy"":-145,""t"":4322},{""x"":474,""y"":675,""dx"":-17,""dy"":-146,""t"":4356},{""x"":462,""y"":660,""dx"":-29,""dy"":-161,""t"":4390},{""x"":467,""y"":675,""dx"":-24,""dy"":-146,""t"":4424},{""x"":461,""y"":683,""dx"":-30,""dy"":-138,""t"":4458},{""x"":456,""y"":666,""dx"":-35,""dy"":-155,""t"":4491},{""x"":441,""y"":648,""dx"":-50,""dy"":-173,""t"":4525},{""x"":433,""y"":646,""dx"":-58,""dy"":-175,""t"":4559},{""x"":441,""y"":671,""dx"":-50,""dy"":-150,""t"":4593},{""x"":456,""y"":699,""dx"":-35,""dy"":-122,""t"":4628},{""x"":483,""y"":709,""dx"":-8,""dy"":-112,""t"":4661},{""x"":496,""y"":698,""dx"":5,""dy"":-123,""t"":4695},{""x"":502,""y"":683,""dx"":11,""dy"":-138,""t"":4728},{""x"":491,""y"":674,""dx"":0,""dy"":-147,""t"":4764},{""x"":492,""y"":664,""dx"":1,""dy"":-157,""t"":4798},{""x"":483,""y"":659,""dx"":-8,""dy"":-162,""t"":4832},{""x"":482,""y"":633,""dx"":-9,""dy"":-188,""t"":4865},{""x"":479,""y"":646,""dx"":-12,""dy"":-175,""t"":4899},{""x"":479,""y"":674,""dx"":-12,""dy"":-147,""t"":4958},{""x"":489,""y"":689,""dx"":-2,""dy"":-132,""t"":4972},{""x"":476,""y"":695,""dx"":-15,""dy"":-126,""t"":5001},{""x"":468,""y"":702,""dx"":-23,""dy"":-119,""t"":5037},{""x"":463,""y"":686,""dx"":-28,""dy"":-135,""t"":5070},{""x"":481,""y"":725,""dx"":-10,""dy"":-96,""t"":5104},{""x"":482,""y"":752,""dx"":-9,""dy"":-69,""t"":5137},{""x"":468,""y"":750,""dx"":-23,""dy"":-71,""t"":5172},{""x"":455,""y"":726,""dx"":-36,""dy"":-95,""t"":5206},{""x"":441,""y"":684,""dx"":-50,""dy"":-137,""t"":5240},{""x"":453,""y"":705,""dx"":-38,""dy"":-116,""t"":5274},{""x"":463,""y"":730,""dx"":-28,""dy"":-91,""t"":5308},{""x"":469,""y"":746,""dx"":-22,""dy"":-75,""t"":5341},{""x"":472,""y"":740,""dx"":-19,""dy"":-81,""t"":5376},{""x"":482,""y"":756,""dx"":-9,""dy"":-65,""t"":5410},{""x"":473,""y"":728,""dx"":-18,""dy"":-93,""t"":5444},{""x"":479,""y"":716,""dx"":-12,""dy"":-105,""t"":5478},{""x"":491,""y"":722,""dx"":0,""dy"":-99,""t"":5512},{""x"":485,""y"":711,""dx"":-6,""dy"":-110,""t"":5546},{""x"":478,""y"":720,""dx"":-13,""dy"":-101,""t"":5580},{""x"":481,""y"":742,""dx"":-10,""dy"":-79,""t"":5615},{""x"":477,""y"":742,""dx"":-14,""dy"":-79,""t"":5648},{""x"":471,""y"":732,""dx"":-20,""dy"":-89,""t"":5682},{""x"":470,""y"":746,""dx"":-21,""dy"":-75,""t"":5716},{""x"":450,""y"":714,""dx"":-41,""dy"":-107,""t"":5749},{""x"":445,""y"":709,""dx"":-46,""dy"":-112,""t"":5784},{""x"":440,""y"":707,""dx"":-51,""dy"":-114,""t"":5817},{""x"":444,""y"":715,""dx"":-47,""dy"":-106,""t"":5852},{""x"":445,""y"":727,""dx"":-46,""dy"":-94,""t"":5886},{""x"":444,""y"":713,""dx"":-47,""dy"":-108,""t"":5920},{""x"":440,""y"":711,""dx"":-51,""dy"":-110,""t"":5953},{""x"":443,""y"":692,""dx"":-48,""dy"":-129,""t"":5988}],[{""x"":1061,""y"":504,""dx"":90,""dy"":-47,""t"":7042},{""x"":1068,""y"":544,""dx"":97,""dy"":-7,""t"":7076},{""x"":1059,""y"":562,""dx"":88,""dy"":11,""t"":7110},{""x"":1038,""y"":540,""dx"":67,""dy"":-11,""t"":7145},{""x"":1033,""y"":547,""dx"":62,""dy"":-4,""t"":7177},{""x"":1016,""y"":541,""dx"":45,""dy"":-10,""t"":7212},{""x"":1001,""y"":530,""dx"":30,""dy"":-21,""t"":7245},{""x"":990,""y"":537,""dx"":19,""dy"":-14,""t"":7280},{""x"":971,""y"":530,""dx"":0,""dy"":-21,""t"":7314},{""x"":966,""y"":529,""dx"":-5,""dy"":-22,""t"":7348},{""x"":963,""y"":535,""dx"":-8,""dy"":-16,""t"":7382},{""x"":965,""y"":533,""dx"":-6,""dy"":-18,""t"":7417},{""x"":950,""y"":550,""dx"":-21,""dy"":-1,""t"":7450},{""x"":970,""y"":549,""dx"":-1,""dy"":-2,""t"":7484},{""x"":964,""y"":560,""dx"":-7,""dy"":9,""t"":7517},{""x"":951,""y"":535,""dx"":-20,""dy"":-16,""t"":7553},{""x"":949,""y"":538,""dx"":-22,""dy"":-13,""t"":7586},{""x"":943,""y"":511,""dx"":-28,""dy"":-40,""t"":7619},{""x"":953,""y"":495,""dx"":-18,""dy"":-56,""t"":7654},{""x"":956,""y"":509,""dx"":-15,""dy"":-42,""t"":7688},{""x"":959,""y"":482,""dx"":-12,""dy"":-69,""t"":7721},{""x"":953,""y"":481,""dx"":-18,""dy"":-70,""t"":7756},{""x"":953,""y"":486,""dx"":-18,""dy"":-65,""t"":7790},{""x"":955,""y"":480,""dx"":-16,""dy"":-71,""t"":7824},{""x"":963,""y"":494,""dx"":-8,""dy"":-57,""t"":7857},{""x"":979,""y"":500,""dx"":8,""dy"":-51,""t"":7889},{""x"":983,""y"":516,""dx"":12,""dy"":-35,""t"":7927},{""x"":966,""y"":516,""dx"":-5,""dy"":-35,""t"":7959},{""x"":1016,""y"":543,""dx"":45,""dy"":-8,""t"":7994},{""x"":1025,""y"":552,""dx"":54,""dy"":1,""t"":8028},{""x"":1032,""y"":547,""dx"":61,""dy"":-4,""t"":8062},{""x"":1038,""y"":544,""dx"":67,""dy"":-7,""t"":8095},{""x"":1049,""y"":523,""dx"":78,""dy"":-28,""t"":8129},{""x"":1039,""y"":512,""dx"":68,""dy"":-39,""t"":8164},{""x"":1041,""y"":506,""dx"":70,""dy"":-45,""t"":8197},{""x"":1004,""y"":527,""dx"":33,""dy"":-24,""t"":8232},{""x"":1006,""y"":529,""dx"":35,""dy"":-22,""t"":8265},{""x"":1002,""y"":527,""dx"":31,""dy"":-24,""t"":8298},{""x"":1023,""y"":526,""dx"":52,""dy"":-25,""t"":8334},{""x"":1014,""y"":543,""dx"":43,""dy"":-8,""t"":8368},{""x"":1002,""y"":581,""dx"":31,""dy"":30,""t"":8401},{""x"":985,""y"":571,""dx"":14,""dy"":20,""t"":8435},{""x"":964,""y"":564,""dx"":-7,""dy"":13,""t"":8470},{""x"":944,""y"":538,""dx"":-27,""dy"":-13,""t"":8504},{""x"":971,""y"":522,""dx"":0,""dy"":-29,""t"":8538},{""x"":994,""y"":538,""dx"":23,""dy"":-13,""t"":8572},{""x"":993,""y"":556,""dx"":22,""dy"":5,""t"":8606},{""x"":976,""y"":537,""dx"":5,""dy"":-14,""t"":8641},{""x"":998,""y"":528,""dx"":27,""dy"":-23,""t"":8674},{""x"":993,""y"":544,""dx"":22,""dy"":-7,""t"":8708},{""x"":1024,""y"":516,""dx"":53,""dy"":-35,""t"":8742},{""x"":1036,""y"":500,""dx"":65,""dy"":-51,""t"":8776},{""x"":1036,""y"":495,""dx"":65,""dy"":-56,""t"":8810},{""x"":1041,""y"":514,""dx"":70,""dy"":-37,""t"":8844},{""x"":1038,""y"":521,""dx"":67,""dy"":-30,""t"":8878},{""x"":1023,""y"":520,""dx"":52,""dy"":-31,""t"":8912},{""x"":1010,""y"":519,""dx"":39,""dy"":-32,""t"":8946},{""x"":983,""y"":521,""dx"":12,""dy"":-30,""t"":8980},{""x"":978,""y"":537,""dx"":7,""dy"":-14,""t"":9014}],[{""x"":1443,""y"":299,""dx"":-8,""dy"":18,""t"":10033},{""x"":1417,""y"":264,""dx"":-34,""dy"":-17,""t"":10067},{""x"":1423,""y"":299,""dx"":-28,""dy"":18,""t"":10102},{""x"":1425,""y"":298,""dx"":-26,""dy"":17,""t"":10136},{""x"":1399,""y"":287,""dx"":-52,""dy"":6,""t"":10171},{""x"":1409,""y"":314,""dx"":-42,""dy"":33,""t"":10204},{""x"":1395,""y"":295,""dx"":-56,""dy"":14,""t"":10237},{""x"":1383,""y"":278,""dx"":-68,""dy"":-3,""t"":10269},{""x"":1362,""y"":268,""dx"":-89,""dy"":-13,""t"":10305},{""x"":1350,""y"":251,""dx"":-101,""dy"":-30,""t"":10339},{""x"":1347,""y"":271,""dx"":-104,""dy"":-10,""t"":10374},{""x"":1340,""y"":253,""dx"":-111,""dy"":-28,""t"":10407},{""x"":1333,""y"":237,""dx"":-118,""dy"":-44,""t"":10441},{""x"":1325,""y"":221,""dx"":-126,""dy"":-60,""t"":10476},{""x"":1320,""y"":240,""dx"":-131,""dy"":-41,""t"":10510},{""x"":1321,""y"":257,""dx"":-130,""dy"":-24,""t"":10544},{""x"":1309,""y"":249,""dx"":-142,""dy"":-32,""t"":10578},{""x"":1313,""y"":234,""dx"":-138,""dy"":-47,""t"":10612},{""x"":1340,""y"":260,""dx"":-111,""dy"":-21,""t"":10645},{""x"":1345,""y"":228,""dx"":-106,""dy"":-53,""t"":10679},{""x"":1345,""y"":248,""dx"":-106,""dy"":-33,""t"":10714},{""x"":1344,""y"":238,""dx"":-107,""dy"":-43,""t"":10747},{""x"":1340,""y"":238,""dx"":-111,""dy"":-43,""t"":10781},{""x"":1331,""y"":238,""dx"":-120,""dy"":-43,""t"":10816},{""x"":1330,""y"":245,""dx"":-121,""dy"":-36,""t"":10850},{""x"":1334,""y"":249,""dx"":-117,""dy"":-32,""t"":10883},{""x"":1333,""y"":249,""dx"":-118,""dy"":-32,""t"":10918},{""x"":1328,""y"":276,""dx"":-123,""dy"":-5,""t"":10952},{""x"":1338,""y"":264,""dx"":-113,""dy"":-17,""t"":10986},{""x"":1344,""y"":252,""dx"":-107,""dy"":-29,""t"":11019},{""x"":1354,""y"":261,""dx"":-97,""dy"":-20,""t"":11054},{""x"":1363,""y"":279,""dx"":-88,""dy"":-2,""t"":11088},{""x"":1364,""y"":259,""dx"":-87,""dy"":-22,""t"":11123},{""x"":1365,""y"":272,""dx"":-86,""dy"":-9,""t"":11155},{""x"":1360,""y"":277,""dx"":-91,""dy"":-4,""t"":11189},{""x"":1369,""y"":271,""dx"":-82,""dy"":-10,""t"":11224},{""x"":1359,""y"":268,""dx"":-92,""dy"":-13,""t"":11258},{""x"":1359,""y"":280,""dx"":-92,""dy"":-1,""t"":11292},{""x"":1370,""y"":310,""dx"":-81,""dy"":29,""t"":11326},{""x"":1367,""y"":303,""dx"":-84,""dy"":22,""t"":11360},{""x"":1356,""y"":285,""dx"":-95,""dy"":4,""t"":11393},{""x"":1350,""y"":285,""dx"":-101,""dy"":4,""t"":11427},{""x"":1346,""y"":289,""dx"":-105,""dy"":8,""t"":11459},{""x"":1338,""y"":274,""dx"":-113,""dy"":-7,""t"":11496},{""x"":1334,""y"":273,""dx"":-117,""dy"":-8,""t"":11531},{""x"":1335,""y"":230,""dx"":-116,""dy"":-51,""t"":11564},{""x"":1335,""y"":222,""dx"":-116,""dy"":-59,""t"":11598},{""x"":1341,""y"":233,""dx"":-110,""dy"":-48,""t"":11632},{""x"":1338,""y"":257,""dx"":-113,""dy"":-24,""t"":11665},{""x"":1348,""y"":271,""dx"":-103,""dy"":-10,""t"":11701},{""x"":1348,""y"":245,""dx"":-103,""dy"":-36,""t"":11734},{""x"":1344,""y"":233,""dx"":-107,""dy"":-48,""t"":11767},{""x"":1352,""y"":221,""dx"":-99,""dy"":-60,""t"":11803},{""x"":1354,""y"":211,""dx"":-97,""dy"":-70,""t"":11836},{""x"":1356,""y"":204,""dx"":-95,""dy"":-77,""t"":11868},{""x"":1353,""y"":217,""dx"":-98,""dy"":-64,""t"":11904},{""x"":1352,""y"":245,""dx"":-99,""dy"":-36,""t"":11937},{""x"":1380,""y"":287,""dx"":-71,""dy"":6,""t"":11972},{""x"":1375,""y"":299,""dx"":-76,""dy"":18,""t"":12005}],[{""x"":1403,""y"":709,""dx"":-48,""dy"":-112,""t"":13060},{""x"":1415,""y"":723,""dx"":-36,""dy"":-98,""t"":13094},{""x"":1418,""y"":731,""dx"":-33,""dy"":-90,""t"":13128},{""x"":1420,""y"":727,""dx"":-31,""dy"":-94,""t"":13162},{""x"":1425,""y"":725,""dx"":-26,""dy"":-96,""t"":13196},{""x"":1424,""y"":707,""dx"":-27,""dy"":-114,""t"":13231},{""x"":1427,""y"":716,""dx"":-24,""dy"":-105,""t"":13264},{""x"":1431,""y"":708,""dx"":-20,""dy"":-113,""t"":13297},{""x"":1417,""y"":695,""dx"":-34,""dy"":-126,""t"":13333},{""x"":1399,""y"":685,""dx"":-52,""dy"":-136,""t"":13365},{""x"":1375,""y"":675,""dx"":-76,""dy"":-146,""t"":13399},{""x"":1383,""y"":687,""dx"":-68,""dy"":-134,""t"":13431},{""x"":1366,""y"":640,""dx"":-85,""dy"":-181,""t"":13467},{""x"":1368,""y"":656,""dx"":-83,""dy"":-165,""t"":13502},{""x"":1368,""y"":664,""dx"":-83,""dy"":-157,""t"":13536},{""x"":1356,""y"":636,""dx"":-95,""dy"":-185,""t"":13569},{""x"":1358,""y"":659,""dx"":-93,""dy"":-162,""t"":13603},{""x"":1356,""y"":667,""dx"":-95,""dy"":-154,""t"":13638},{""x"":1349,""y"":673,""dx"":-102,""dy"":-148,""t"":13672},{""x"":1352,""y"":694,""dx"":-99,""dy"":-127,""t"":13706},{""x"":1351,""y"":694,""dx"":-100,""dy"":-127,""t"":13740},{""x"":1353,""y"":667,""dx"":-98,""dy"":-154,""t"":13774},{""x"":1364,""y"":680,""dx"":-87,""dy"":-141,""t"":13808},{""x"":1378,""y"":679,""dx"":-73,""dy"":-142,""t"":13841},{""x"":1385,""y"":678,""dx"":-66,""dy"":-143,""t"":13875},{""x"":1399,""y"":690,""dx"":-52,""dy"":-131,""t"":13911},{""x"":1407,""y"":718,""dx"":-44,""dy"":-103,""t"":13975},{""x"":1400,""y"":724,""dx"":-51,""dy"":-97,""t"":13981},{""x"":1387,""y"":696,""dx"":-64,""dy"":-125,""t"":14011},{""x"":1388,""y"":712,""dx"":-63,""dy"":-109,""t"":14047},{""x"":1389,""y"":722,""dx"":-62,""dy"":-99,""t"":14081},{""x"":1374,""y"":723,""dx"":-77,""dy"":-98,""t"":14114},{""x"":1366,""y"":694,""dx"":-85,""dy"":-127,""t"":14149},{""x"":1359,""y"":694,""dx"":-92,""dy"":-127,""t"":14182},{""x"":1372,""y"":720,""dx"":-79,""dy"":-101,""t"":14215},{""x"":1386,""y"":728,""dx"":-65,""dy"":-93,""t"":14251},{""x"":1384,""y"":718,""dx"":-67,""dy"":-103,""t"":14284},{""x"":1388,""y"":726,""dx"":-63,""dy"":-95,""t"":14317},{""x"":1396,""y"":694,""dx"":-55,""dy"":-127,""t"":14352},{""x"":1397,""y"":698,""dx"":-54,""dy"":-123,""t"":14386},{""x"":1377,""y"":671,""dx"":-74,""dy"":-150,""t"":14420},{""x"":1378,""y"":677,""dx"":-73,""dy"":-144,""t"":14453},{""x"":1360,""y"":638,""dx"":-91,""dy"":-183,""t"":14488},{""x"":1360,""y"":617,""dx"":-91,""dy"":-204,""t"":14522},{""x"":1376,""y"":636,""dx"":-75,""dy"":-185,""t"":14555},{""x"":1388,""y"":632,""dx"":-63,""dy"":-189,""t"":14589},{""x"":1383,""y"":644,""dx"":-68,""dy"":-177,""t"":14624},{""x"":1378,""y"":633,""dx"":-73,""dy"":-188,""t"":14658},{""x"":1371,""y"":609,""dx"":-80,""dy"":-212,""t"":14692},{""x"":1369,""y"":618,""dx"":-82,""dy"":-203,""t"":14725},{""x"":1370,""y"":618,""dx"":-81,""dy"":-203,""t"":14759},{""x"":1378,""y"":613,""dx"":-73,""dy"":-208,""t"":14794},{""x"":1384,""y"":618,""dx"":-67,""dy"":-203,""t"":14828},{""x"":1370,""y"":634,""dx"":-81,""dy"":-187,""t"":14862},{""x"":1385,""y"":633,""dx"":-66,""dy"":-188,""t"":14896},{""x"":1369,""y"":640,""dx"":-82,""dy"":-181,""t"":14929},{""x"":1381,""y"":659,""dx"":-70,""dy"":-162,""t"":14963},{""x"":1394,""y"":687,""dx"":-57,""dy"":-134,""t"":14998}]]","[100,93.22033898305084,100,100,82.75862068965517]","[{""x"":-13.525423728813559,""y"":47.30508474576271,""r"":23.69966732978883},{""x"":-30.305084745762713,""y"":-126.94915254237289,""r"":34.075848614175605},{""x"":24.864406779661017,""y"":-23.28813559322034,""r"":40.961119028271945},{""x"":-96.23728813559322,""y"":-20.64406779661017,""r"":29.39698952941786},{""x"":-68.17241379310344,""y"":-143.25862068965517,""r"":60.332543619942044}]","[[25,25],[25,75],[50,50],[75,25],[75,75]]","29.41","validate","","","","","","","","","","","","","",""
"","html-button-response","8","41347","0.0-4.0-0.0","706","0","","","<p>正式试验：试验都以 500 毫秒的固定时间开始，然后会有一个 2000 ms的样本显示，然后是 1000 毫秒的空白间隔。</p> <p style=""font-weight: bold"">要求：记忆所呈现刺激物和其对应的位置，根据目标提示选择对应刺激的位置,并根据数字键盘的 ""4"" ,""6"" 进行选择响应。</p>","","","","","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","9","42374","0.0-4.0-1.0-0.0","null","null","","","","","","","","","recall","[""6"",""6"",""4"",""4"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""4"",""4"",""4"",""4"",""4"",""4"",""4"",""4"",""4"",""4"",""6"",""6"",""6"",""6"",""6"",""6"",""4"",""4"",""6"",""6"",""4"",""4"",""6"",""6"",""6"",""6"",""4"",""4"",""6"",""6"",""4"",""4"",""4"",""4"",""6"",""6"",""6"",""6"",""4"",""4"",""6"",""6"",""6"",""6"",""4"",""4"",""4"",""4"",""6"",""6"",""4"",""4""]","1000","shape","2","","","","","","","","","",""
