"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","1928","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1934","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","3951","0.0-2.0-0.0","","","","","2015","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","5135","0.0-2.0-1.0","","","","","1183","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","9437","0.0-3.0","","","","","","","","2172","","","","","","","","","","","","","","","","","",""
"","html-button-response","5","10447","0.0-4.0-0.0","","","","","1008","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","20196","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","21711","0.0-4.0-2.0","","","","","1514","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","38671","0.0-4.0-3.0","","","","","","","","","","[[{""x"":622,""y"":410,""dx"":131,""dy"":129,""t"":990},{""x"":617,""y"":401,""dx"":126,""dy"":120,""t"":1025},{""x"":619,""y"":412,""dx"":128,""dy"":131,""t"":1059},{""x"":594,""y"":418,""dx"":103,""dy"":137,""t"":1091},{""x"":596,""y"":388,""dx"":105,""dy"":107,""t"":1127},{""x"":594,""y"":427,""dx"":103,""dy"":146,""t"":1161},{""x"":592,""y"":471,""dx"":101,""dy"":190,""t"":1193},{""x"":575,""y"":464,""dx"":84,""dy"":183,""t"":1227},{""x"":554,""y"":474,""dx"":63,""dy"":193,""t"":1262},{""x"":541,""y"":464,""dx"":50,""dy"":183,""t"":1296},{""x"":562,""y"":453,""dx"":71,""dy"":172,""t"":1330},{""x"":558,""y"":428,""dx"":67,""dy"":147,""t"":1364},{""x"":534,""y"":426,""dx"":43,""dy"":145,""t"":1399},{""x"":572,""y"":405,""dx"":81,""dy"":124,""t"":1433},{""x"":579,""y"":400,""dx"":88,""dy"":119,""t"":1466},{""x"":565,""y"":401,""dx"":74,""dy"":120,""t"":1500},{""x"":551,""y"":439,""dx"":60,""dy"":158,""t"":1534},{""x"":548,""y"":444,""dx"":57,""dy"":163,""t"":1568},{""x"":561,""y"":415,""dx"":70,""dy"":134,""t"":1603},{""x"":597,""y"":423,""dx"":106,""dy"":142,""t"":1636},{""x"":605,""y"":445,""dx"":114,""dy"":164,""t"":1670},{""x"":592,""y"":462,""dx"":101,""dy"":181,""t"":1702},{""x"":613,""y"":444,""dx"":122,""dy"":163,""t"":1738},{""x"":634,""y"":453,""dx"":143,""dy"":172,""t"":1772},{""x"":600,""y"":465,""dx"":109,""dy"":184,""t"":1806},{""x"":596,""y"":479,""dx"":105,""dy"":198,""t"":1841},{""x"":587,""y"":472,""dx"":96,""dy"":191,""t"":1873},{""x"":613,""y"":498,""dx"":122,""dy"":217,""t"":1908},{""x"":584,""y"":488,""dx"":93,""dy"":207,""t"":1941},{""x"":620,""y"":455,""dx"":129,""dy"":174,""t"":1977},{""x"":633,""y"":462,""dx"":142,""dy"":181,""t"":2010},{""x"":635,""y"":452,""dx"":144,""dy"":171,""t"":2044},{""x"":599,""y"":445,""dx"":108,""dy"":164,""t"":2077},{""x"":574,""y"":421,""dx"":83,""dy"":140,""t"":2111},{""x"":575,""y"":428,""dx"":84,""dy"":147,""t"":2146},{""x"":551,""y"":429,""dx"":60,""dy"":148,""t"":2180},{""x"":538,""y"":434,""dx"":47,""dy"":153,""t"":2214},{""x"":590,""y"":459,""dx"":99,""dy"":178,""t"":2248},{""x"":571,""y"":474,""dx"":80,""dy"":193,""t"":2282},{""x"":570,""y"":489,""dx"":79,""dy"":208,""t"":2316},{""x"":594,""y"":454,""dx"":103,""dy"":173,""t"":2350},{""x"":593,""y"":451,""dx"":102,""dy"":170,""t"":2384},{""x"":604,""y"":447,""dx"":113,""dy"":166,""t"":2418},{""x"":625,""y"":449,""dx"":134,""dy"":168,""t"":2452},{""x"":595,""y"":466,""dx"":104,""dy"":185,""t"":2486},{""x"":596,""y"":458,""dx"":105,""dy"":177,""t"":2520},{""x"":623,""y"":443,""dx"":132,""dy"":162,""t"":2554},{""x"":644,""y"":473,""dx"":153,""dy"":192,""t"":2588},{""x"":639,""y"":487,""dx"":148,""dy"":206,""t"":2622},{""x"":661,""y"":477,""dx"":170,""dy"":196,""t"":2656},{""x"":649,""y"":470,""dx"":158,""dy"":189,""t"":2690},{""x"":637,""y"":484,""dx"":146,""dy"":203,""t"":2724},{""x"":608,""y"":483,""dx"":117,""dy"":202,""t"":2759},{""x"":599,""y"":490,""dx"":108,""dy"":209,""t"":2792},{""x"":591,""y"":478,""dx"":100,""dy"":197,""t"":2826},{""x"":577,""y"":484,""dx"":86,""dy"":203,""t"":2860},{""x"":573,""y"":477,""dx"":82,""dy"":196,""t"":2894},{""x"":568,""y"":498,""dx"":77,""dy"":217,""t"":2928},{""x"":571,""y"":453,""dx"":80,""dy"":172,""t"":2962}],[{""x"":1409,""y"":546,""dx"":-42,""dy"":265,""t"":4016},{""x"":1476,""y"":476,""dx"":25,""dy"":195,""t"":4050},{""x"":1506,""y"":405,""dx"":55,""dy"":124,""t"":4083},{""x"":1547,""y"":365,""dx"":96,""dy"":84,""t"":4119},{""x"":1582,""y"":320,""dx"":131,""dy"":39,""t"":4152},{""x"":1617,""y"":289,""dx"":166,""dy"":8,""t"":4186},{""x"":1652,""y"":255,""dx"":201,""dy"":-26,""t"":4220},{""x"":1658,""y"":248,""dx"":207,""dy"":-33,""t"":4254},{""x"":1652,""y"":238,""dx"":201,""dy"":-43,""t"":4288},{""x"":1653,""y"":250,""dx"":202,""dy"":-31,""t"":4322},{""x"":1657,""y"":252,""dx"":206,""dy"":-29,""t"":4356},{""x"":1646,""y"":274,""dx"":195,""dy"":-7,""t"":4390},{""x"":1606,""y"":269,""dx"":155,""dy"":-12,""t"":4424},{""x"":1624,""y"":278,""dx"":173,""dy"":-3,""t"":4458},{""x"":1631,""y"":316,""dx"":180,""dy"":35,""t"":4492},{""x"":1638,""y"":319,""dx"":187,""dy"":38,""t"":4526},{""x"":1653,""y"":320,""dx"":202,""dy"":39,""t"":4560},{""x"":1591,""y"":307,""dx"":140,""dy"":26,""t"":4594},{""x"":1585,""y"":331,""dx"":134,""dy"":50,""t"":4628},{""x"":1595,""y"":315,""dx"":144,""dy"":34,""t"":4661},{""x"":1603,""y"":290,""dx"":152,""dy"":9,""t"":4696},{""x"":1607,""y"":291,""dx"":156,""dy"":10,""t"":4730},{""x"":1599,""y"":278,""dx"":148,""dy"":-3,""t"":4764},{""x"":1549,""y"":256,""dx"":98,""dy"":-25,""t"":4798},{""x"":1547,""y"":290,""dx"":96,""dy"":9,""t"":4832},{""x"":1547,""y"":319,""dx"":96,""dy"":38,""t"":4864},{""x"":1526,""y"":366,""dx"":75,""dy"":85,""t"":4900},{""x"":1536,""y"":385,""dx"":85,""dy"":104,""t"":4934},{""x"":1528,""y"":400,""dx"":77,""dy"":119,""t"":4968},{""x"":1504,""y"":358,""dx"":53,""dy"":77,""t"":5002},{""x"":1492,""y"":345,""dx"":41,""dy"":64,""t"":5036},{""x"":1506,""y"":346,""dx"":55,""dy"":65,""t"":5070},{""x"":1520,""y"":377,""dx"":69,""dy"":96,""t"":5104},{""x"":1488,""y"":365,""dx"":37,""dy"":84,""t"":5138},{""x"":1495,""y"":382,""dx"":44,""dy"":101,""t"":5172},{""x"":1491,""y"":429,""dx"":40,""dy"":148,""t"":5205},{""x"":1489,""y"":387,""dx"":38,""dy"":106,""t"":5240},{""x"":1488,""y"":351,""dx"":37,""dy"":70,""t"":5272},{""x"":1526,""y"":333,""dx"":75,""dy"":52,""t"":5309},{""x"":1522,""y"":350,""dx"":71,""dy"":69,""t"":5342},{""x"":1547,""y"":350,""dx"":96,""dy"":69,""t"":5376},{""x"":1538,""y"":401,""dx"":87,""dy"":120,""t"":5411},{""x"":1518,""y"":376,""dx"":67,""dy"":95,""t"":5444},{""x"":1532,""y"":372,""dx"":81,""dy"":91,""t"":5477},{""x"":1521,""y"":351,""dx"":70,""dy"":70,""t"":5512},{""x"":1517,""y"":339,""dx"":66,""dy"":58,""t"":5547},{""x"":1502,""y"":330,""dx"":51,""dy"":49,""t"":5580},{""x"":1487,""y"":316,""dx"":36,""dy"":35,""t"":5614},{""x"":1499,""y"":328,""dx"":48,""dy"":47,""t"":5649},{""x"":1498,""y"":301,""dx"":47,""dy"":20,""t"":5683},{""x"":1498,""y"":288,""dx"":47,""dy"":7,""t"":5717},{""x"":1487,""y"":286,""dx"":36,""dy"":5,""t"":5750},{""x"":1486,""y"":293,""dx"":35,""dy"":12,""t"":5784},{""x"":1464,""y"":313,""dx"":13,""dy"":32,""t"":5818},{""x"":1468,""y"":292,""dx"":17,""dy"":11,""t"":5852},{""x"":1439,""y"":289,""dx"":-12,""dy"":8,""t"":5886},{""x"":1434,""y"":294,""dx"":-17,""dy"":13,""t"":5920},{""x"":1432,""y"":301,""dx"":-19,""dy"":20,""t"":5954},{""x"":1448,""y"":290,""dx"":-3,""dy"":9,""t"":5988}],[{""x"":918,""y"":752,""dx"":-53,""dy"":201,""t"":7008},{""x"":901,""y"":746,""dx"":-70,""dy"":195,""t"":7042},{""x"":887,""y"":743,""dx"":-84,""dy"":192,""t"":7075},{""x"":883,""y"":743,""dx"":-88,""dy"":192,""t"":7110},{""x"":873,""y"":753,""dx"":-98,""dy"":202,""t"":7144},{""x"":858,""y"":744,""dx"":-113,""dy"":193,""t"":7178},{""x"":851,""y"":717,""dx"":-120,""dy"":166,""t"":7212},{""x"":879,""y"":705,""dx"":-92,""dy"":154,""t"":7246},{""x"":879,""y"":729,""dx"":-92,""dy"":178,""t"":7280},{""x"":888,""y"":711,""dx"":-83,""dy"":160,""t"":7315},{""x"":877,""y"":730,""dx"":-94,""dy"":179,""t"":7347},{""x"":918,""y"":748,""dx"":-53,""dy"":197,""t"":7382},{""x"":923,""y"":856,""dx"":-48,""dy"":305,""t"":7416},{""x"":936,""y"":963,""dx"":-35,""dy"":412,""t"":7451},{""x"":937,""y"":1046,""dx"":-34,""dy"":495,""t"":7484},{""x"":959,""y"":1067,""dx"":-12,""dy"":516,""t"":7518},{""x"":969,""y"":1035,""dx"":-2,""dy"":484,""t"":7552},{""x"":936,""y"":1007,""dx"":-35,""dy"":456,""t"":7586},{""x"":940,""y"":971,""dx"":-31,""dy"":420,""t"":7620},{""x"":932,""y"":915,""dx"":-39,""dy"":364,""t"":7654},{""x"":918,""y"":875,""dx"":-53,""dy"":324,""t"":7688},{""x"":917,""y"":819,""dx"":-54,""dy"":268,""t"":7722},{""x"":904,""y"":803,""dx"":-67,""dy"":252,""t"":7756},{""x"":920,""y"":740,""dx"":-51,""dy"":189,""t"":7790},{""x"":901,""y"":721,""dx"":-70,""dy"":170,""t"":7825},{""x"":917,""y"":713,""dx"":-54,""dy"":162,""t"":7858},{""x"":919,""y"":693,""dx"":-52,""dy"":142,""t"":7892},{""x"":885,""y"":672,""dx"":-86,""dy"":121,""t"":7926},{""x"":892,""y"":678,""dx"":-79,""dy"":127,""t"":7960},{""x"":902,""y"":677,""dx"":-69,""dy"":126,""t"":7994},{""x"":921,""y"":661,""dx"":-50,""dy"":110,""t"":8029},{""x"":929,""y"":616,""dx"":-42,""dy"":65,""t"":8062},{""x"":943,""y"":605,""dx"":-28,""dy"":54,""t"":8096},{""x"":947,""y"":643,""dx"":-24,""dy"":92,""t"":8130},{""x"":937,""y"":625,""dx"":-34,""dy"":74,""t"":8164},{""x"":919,""y"":639,""dx"":-52,""dy"":88,""t"":8197},{""x"":920,""y"":668,""dx"":-51,""dy"":117,""t"":8232},{""x"":925,""y"":646,""dx"":-46,""dy"":95,""t"":8266},{""x"":927,""y"":618,""dx"":-44,""dy"":67,""t"":8300},{""x"":959,""y"":614,""dx"":-12,""dy"":63,""t"":8334},{""x"":962,""y"":673,""dx"":-9,""dy"":122,""t"":8368},{""x"":986,""y"":706,""dx"":15,""dy"":155,""t"":8403},{""x"":996,""y"":724,""dx"":25,""dy"":173,""t"":8435},{""x"":985,""y"":755,""dx"":14,""dy"":204,""t"":8470},{""x"":975,""y"":757,""dx"":4,""dy"":206,""t"":8504},{""x"":968,""y"":752,""dx"":-3,""dy"":201,""t"":8538},{""x"":968,""y"":741,""dx"":-3,""dy"":190,""t"":8572},{""x"":1007,""y"":702,""dx"":36,""dy"":151,""t"":8606},{""x"":984,""y"":697,""dx"":13,""dy"":146,""t"":8639},{""x"":991,""y"":656,""dx"":20,""dy"":105,""t"":8674},{""x"":1003,""y"":602,""dx"":32,""dy"":51,""t"":8744},{""x"":1006,""y"":572,""dx"":35,""dy"":21,""t"":8777},{""x"":1013,""y"":564,""dx"":42,""dy"":13,""t"":8810},{""x"":1018,""y"":559,""dx"":47,""dy"":8,""t"":8842},{""x"":1021,""y"":561,""dx"":50,""dy"":10,""t"":8877},{""x"":996,""y"":592,""dx"":25,""dy"":41,""t"":8913},{""x"":1014,""y"":563,""dx"":43,""dy"":12,""t"":8946},{""x"":977,""y"":574,""dx"":6,""dy"":23,""t"":8981}],[{""x"":699,""y"":915,""dx"":208,""dy"":94,""t"":10000},{""x"":679,""y"":884,""dx"":188,""dy"":63,""t"":10034},{""x"":672,""y"":918,""dx"":181,""dy"":97,""t"":10069},{""x"":682,""y"":908,""dx"":191,""dy"":87,""t"":10103},{""x"":681,""y"":902,""dx"":190,""dy"":81,""t"":10136},{""x"":686,""y"":886,""dx"":195,""dy"":65,""t"":10171},{""x"":687,""y"":899,""dx"":196,""dy"":78,""t"":10204},{""x"":694,""y"":892,""dx"":203,""dy"":71,""t"":10238},{""x"":694,""y"":880,""dx"":203,""dy"":59,""t"":10272},{""x"":700,""y"":874,""dx"":209,""dy"":53,""t"":10307},{""x"":690,""y"":858,""dx"":199,""dy"":37,""t"":10340},{""x"":705,""y"":863,""dx"":214,""dy"":42,""t"":10375},{""x"":720,""y"":878,""dx"":229,""dy"":57,""t"":10405},{""x"":710,""y"":882,""dx"":219,""dy"":61,""t"":10442},{""x"":693,""y"":867,""dx"":202,""dy"":46,""t"":10476},{""x"":694,""y"":852,""dx"":203,""dy"":31,""t"":10510},{""x"":712,""y"":869,""dx"":221,""dy"":48,""t"":10544},{""x"":682,""y"":882,""dx"":191,""dy"":61,""t"":10577},{""x"":680,""y"":915,""dx"":189,""dy"":94,""t"":10612},{""x"":675,""y"":889,""dx"":184,""dy"":68,""t"":10646},{""x"":652,""y"":871,""dx"":161,""dy"":50,""t"":10679},{""x"":672,""y"":847,""dx"":181,""dy"":26,""t"":10714},{""x"":695,""y"":862,""dx"":204,""dy"":41,""t"":10749},{""x"":682,""y"":868,""dx"":191,""dy"":47,""t"":10782},{""x"":676,""y"":851,""dx"":185,""dy"":30,""t"":10817},{""x"":677,""y"":855,""dx"":186,""dy"":34,""t"":10850},{""x"":678,""y"":881,""dx"":187,""dy"":60,""t"":10884},{""x"":665,""y"":863,""dx"":174,""dy"":42,""t"":10918},{""x"":646,""y"":838,""dx"":155,""dy"":17,""t"":10952},{""x"":635,""y"":836,""dx"":144,""dy"":15,""t"":10987},{""x"":647,""y"":849,""dx"":156,""dy"":28,""t"":11020},{""x"":657,""y"":857,""dx"":166,""dy"":36,""t"":11054},{""x"":678,""y"":903,""dx"":187,""dy"":82,""t"":11088},{""x"":676,""y"":894,""dx"":185,""dy"":73,""t"":11121},{""x"":678,""y"":889,""dx"":187,""dy"":68,""t"":11156},{""x"":675,""y"":908,""dx"":184,""dy"":87,""t"":11191},{""x"":671,""y"":892,""dx"":180,""dy"":71,""t"":11224},{""x"":670,""y"":916,""dx"":179,""dy"":95,""t"":11258},{""x"":677,""y"":901,""dx"":186,""dy"":80,""t"":11292},{""x"":667,""y"":897,""dx"":176,""dy"":76,""t"":11326},{""x"":675,""y"":895,""dx"":184,""dy"":74,""t"":11361},{""x"":686,""y"":896,""dx"":195,""dy"":75,""t"":11394},{""x"":699,""y"":894,""dx"":208,""dy"":73,""t"":11428},{""x"":690,""y"":919,""dx"":199,""dy"":98,""t"":11462},{""x"":689,""y"":903,""dx"":198,""dy"":82,""t"":11496},{""x"":667,""y"":882,""dx"":176,""dy"":61,""t"":11529},{""x"":668,""y"":891,""dx"":177,""dy"":70,""t"":11564},{""x"":655,""y"":887,""dx"":164,""dy"":66,""t"":11598},{""x"":659,""y"":903,""dx"":168,""dy"":82,""t"":11632},{""x"":669,""y"":908,""dx"":178,""dy"":87,""t"":11666},{""x"":672,""y"":894,""dx"":181,""dy"":73,""t"":11700},{""x"":668,""y"":889,""dx"":177,""dy"":68,""t"":11734},{""x"":675,""y"":914,""dx"":184,""dy"":93,""t"":11768},{""x"":675,""y"":903,""dx"":184,""dy"":82,""t"":11802},{""x"":684,""y"":914,""dx"":193,""dy"":93,""t"":11836},{""x"":685,""y"":907,""dx"":194,""dy"":86,""t"":11870},{""x"":695,""y"":928,""dx"":204,""dy"":107,""t"":11904},{""x"":687,""y"":939,""dx"":196,""dy"":118,""t"":11938},{""x"":693,""y"":944,""dx"":202,""dy"":123,""t"":11972},{""x"":697,""y"":948,""dx"":206,""dy"":127,""t"":12004}],[{""x"":1273,""y"":717,""dx"":-178,""dy"":-104,""t"":13027},{""x"":1297,""y"":665,""dx"":-154,""dy"":-156,""t"":13060},{""x"":1316,""y"":619,""dx"":-135,""dy"":-202,""t"":13094},{""x"":1312,""y"":572,""dx"":-139,""dy"":-249,""t"":13127},{""x"":1326,""y"":567,""dx"":-125,""dy"":-254,""t"":13162},{""x"":1325,""y"":548,""dx"":-126,""dy"":-273,""t"":13196},{""x"":1357,""y"":558,""dx"":-94,""dy"":-263,""t"":13230},{""x"":1377,""y"":576,""dx"":-74,""dy"":-245,""t"":13264},{""x"":1385,""y"":595,""dx"":-66,""dy"":-226,""t"":13298},{""x"":1396,""y"":594,""dx"":-55,""dy"":-227,""t"":13332},{""x"":1384,""y"":632,""dx"":-67,""dy"":-189,""t"":13366},{""x"":1387,""y"":669,""dx"":-64,""dy"":-152,""t"":13400},{""x"":1384,""y"":656,""dx"":-67,""dy"":-165,""t"":13434},{""x"":1400,""y"":658,""dx"":-51,""dy"":-163,""t"":13468},{""x"":1413,""y"":678,""dx"":-38,""dy"":-143,""t"":13502},{""x"":1415,""y"":706,""dx"":-36,""dy"":-115,""t"":13536},{""x"":1433,""y"":707,""dx"":-18,""dy"":-114,""t"":13570},{""x"":1447,""y"":707,""dx"":-4,""dy"":-114,""t"":13602},{""x"":1433,""y"":704,""dx"":-18,""dy"":-117,""t"":13638},{""x"":1432,""y"":739,""dx"":-19,""dy"":-82,""t"":13671},{""x"":1437,""y"":739,""dx"":-14,""dy"":-82,""t"":13706},{""x"":1445,""y"":759,""dx"":-6,""dy"":-62,""t"":13740},{""x"":1424,""y"":783,""dx"":-27,""dy"":-38,""t"":13774},{""x"":1423,""y"":788,""dx"":-28,""dy"":-33,""t"":13807},{""x"":1408,""y"":767,""dx"":-43,""dy"":-54,""t"":13843},{""x"":1396,""y"":749,""dx"":-55,""dy"":-72,""t"":13876},{""x"":1396,""y"":774,""dx"":-55,""dy"":-47,""t"":13910},{""x"":1401,""y"":763,""dx"":-50,""dy"":-58,""t"":13944},{""x"":1399,""y"":753,""dx"":-52,""dy"":-68,""t"":13977},{""x"":1398,""y"":744,""dx"":-53,""dy"":-77,""t"":14010},{""x"":1402,""y"":722,""dx"":-49,""dy"":-99,""t"":14046},{""x"":1395,""y"":685,""dx"":-56,""dy"":-136,""t"":14080},{""x"":1404,""y"":678,""dx"":-47,""dy"":-143,""t"":14114},{""x"":1390,""y"":687,""dx"":-61,""dy"":-134,""t"":14148},{""x"":1402,""y"":662,""dx"":-49,""dy"":-159,""t"":14182},{""x"":1384,""y"":677,""dx"":-67,""dy"":-144,""t"":14215},{""x"":1392,""y"":695,""dx"":-59,""dy"":-126,""t"":14250},{""x"":1393,""y"":679,""dx"":-58,""dy"":-142,""t"":14283},{""x"":1384,""y"":669,""dx"":-67,""dy"":-152,""t"":14318},{""x"":1382,""y"":678,""dx"":-69,""dy"":-143,""t"":14353},{""x"":1391,""y"":685,""dx"":-60,""dy"":-136,""t"":14386},{""x"":1379,""y"":686,""dx"":-72,""dy"":-135,""t"":14420},{""x"":1383,""y"":699,""dx"":-68,""dy"":-122,""t"":14454},{""x"":1359,""y"":724,""dx"":-92,""dy"":-97,""t"":14488},{""x"":1345,""y"":716,""dx"":-106,""dy"":-105,""t"":14522},{""x"":1340,""y"":724,""dx"":-111,""dy"":-97,""t"":14556},{""x"":1306,""y"":744,""dx"":-145,""dy"":-77,""t"":14590},{""x"":1334,""y"":760,""dx"":-117,""dy"":-61,""t"":14624},{""x"":1347,""y"":750,""dx"":-104,""dy"":-71,""t"":14658},{""x"":1349,""y"":755,""dx"":-102,""dy"":-66,""t"":14693},{""x"":1341,""y"":777,""dx"":-110,""dy"":-44,""t"":14725},{""x"":1345,""y"":781,""dx"":-106,""dy"":-40,""t"":14759},{""x"":1367,""y"":797,""dx"":-84,""dy"":-24,""t"":14794},{""x"":1353,""y"":792,""dx"":-98,""dy"":-29,""t"":14828},{""x"":1363,""y"":798,""dx"":-88,""dy"":-23,""t"":14863},{""x"":1384,""y"":789,""dx"":-67,""dy"":-32,""t"":14896},{""x"":1370,""y"":787,""dx"":-81,""dy"":-34,""t"":14930},{""x"":1371,""y"":814,""dx"":-80,""dy"":-7,""t"":14964},{""x"":1382,""y"":781,""dx"":-69,""dy"":-40,""t"":14998}]]","[42.3728813559322,88.13559322033898,58.620689655172406,41.66666666666667,81.35593220338984]","[{""x"":101.50847457627118,""y"":170.5084745762712,""r"":36.002944435749484},{""x"":88.9322033898305,""y"":47.49152542372882,""r"":69.87173786978934},{""x"":-32.793103448275865,""y"":175.8448275862069,""r"":122.9269766079251},{""x"":188.95,""y"":68.15,""r"":37.59958343081606},{""x"":-72.08474576271186,""y"":-114.61016949152543,""r"":62.30099025663854}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","","",""
"","html-button-response","9","39231","0.0-4.0-4.0-0.0-0.0","","","","","559","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","",""
