"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","canvas-keyboard-response","70","144770","0.0-5.0-2.0-0.2","","","","","null","null","","","","","","","","","recall","[""6"",""6"",""4"",""5"",""4"",""5"",""4"",""5"",""6"",""6"",""4"",""5"",""5"",""4"",""6"",""5"",""4"",""6"",""4"",""4"",""5"",""5"",""5"",""4"",""6"",""6"",""6"",""5"",""4"",""6"",""4"",""5"",""6"",""4"",""6"",""5""]","1000","color","2","","","","","",""
"","canvas-keyboard-response","71","146779","0.0-5.0-2.0-1.2","","","","","null","null","","","[""green"",""blue""]","","","","","","","","","","","[{""x"":1036,""y"":719,""t"":1},{""x"":1030,""y"":700,""t"":36},{""x"":1049,""y"":695,""t"":73},{""x"":981,""y"":721,""t"":111},{""x"":951,""y"":744,""t"":143},{""x"":894,""y"":761,""t"":177},{""x"":885,""y"":794,""t"":207},{""x"":833,""y"":774,""t"":247},{""x"":780,""y"":783,""t"":275},{""x"":781,""y"":787,""t"":320},{""x"":753,""y"":789,""t"":341},{""x"":762,""y"":795,""t"":386},{""x"":771,""y"":787,""t"":412},{""x"":776,""y"":753,""t"":446},{""x"":770,""y"":739,""t"":480},{""x"":797,""y"":695,""t"":519},{""x"":802,""y"":685,""t"":548},{""x"":827,""y"":636,""t"":584},{""x"":825,""y"":628,""t"":615},{""x"":856,""y"":627,""t"":659},{""x"":869,""y"":633,""t"":690},{""x"":858,""y"":619,""t"":717},{""x"":884,""y"":602,""t"":750},{""x"":923,""y"":583,""t"":798},{""x"":934,""y"":565,""t"":817},{""x"":944,""y"":562,""t"":864},{""x"":973,""y"":577,""t"":892},{""x"":973,""y"":590,""t"":927},{""x"":977,""y"":623,""t"":956},{""x"":952,""y"":645,""t"":989},{""x"":962,""y"":680,""t"":1024},{""x"":955,""y"":664,""t"":1063},{""x"":971,""y"":663,""t"":1091},{""x"":963,""y"":615,""t"":1128},{""x"":1028,""y"":572,""t"":1161},{""x"":1032,""y"":571,""t"":1198},{""x"":1066,""y"":543,""t"":1227},{""x"":1113,""y"":567,""t"":1263},{""x"":1103,""y"":572,""t"":1293},{""x"":1114,""y"":604,""t"":1335},{""x"":1152,""y"":626,""t"":1363},{""x"":1202,""y"":685,""t"":1409},{""x"":1227,""y"":731,""t"":1436},{""x"":1231,""y"":728,""t"":1472},{""x"":1189,""y"":751,""t"":1501},{""x"":1152,""y"":711,""t"":1533},{""x"":1101,""y"":699,""t"":1569},{""x"":1061,""y"":676,""t"":1601},{""x"":977,""y"":692,""t"":1638},{""x"":909,""y"":710,""t"":1673},{""x"":882,""y"":695,""t"":1706},{""x"":908,""y"":682,""t"":1740},{""x"":884,""y"":691,""t"":1773},{""x"":921,""y"":709,""t"":1808},{""x"":943,""y"":718,""t"":1840},{""x"":913,""y"":728,""t"":1880},{""x"":920,""y"":729,""t"":1907},{""x"":961,""y"":752,""t"":1952},{""x"":961,""y"":749,""t"":1979}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","","",""
"","canvas-keyboard-response","72","148257","0.0-5.0-2.0-2.2","","","","","466","5","","","","","","","","","","","","","","","","","true","red","5"
"","canvas-keyboard-response","73","149283","0.0-5.0-2.0-0.3","","","","","null","null","","","","","","","","","recall","[""6"",""6"",""4"",""5"",""4"",""5"",""4"",""5"",""6"",""6"",""4"",""5"",""5"",""4"",""6"",""5"",""4"",""6"",""4"",""4"",""5"",""5"",""5"",""4"",""6"",""6"",""6"",""5"",""4"",""6"",""4"",""5"",""6"",""4"",""6"",""5""]","1000","color","2","","","","","",""
"","canvas-keyboard-response","74","151300","0.0-5.0-2.0-1.3","","","","","null","null","","","[""blue"",""green""]","","","","","","","","","","","[{""x"":886,""y"":787,""t"":1},{""x"":941,""y"":784,""t"":42},{""x"":922,""y"":784,""t"":72},{""x"":929,""y"":813,""t"":103},{""x"":986,""y"":795,""t"":152},{""x"":975,""y"":790,""t"":179},{""x"":964,""y"":786,""t"":205},{""x"":985,""y"":768,""t"":254},{""x"":975,""y"":743,""t"":281},{""x"":979,""y"":727,""t"":310},{""x"":964,""y"":732,""t"":344},{""x"":954,""y"":710,""t"":375},{""x"":953,""y"":648,""t"":412},{""x"":921,""y"":626,""t"":445},{""x"":935,""y"":636,""t"":492},{""x"":858,""y"":699,""t"":552},{""x"":749,""y"":747,""t"":584},{""x"":678,""y"":788,""t"":614},{""x"":619,""y"":816,""t"":655},{""x"":610,""y"":866,""t"":683},{""x"":612,""y"":905,""t"":720},{""x"":648,""y"":928,""t"":750},{""x"":656,""y"":926,""t"":799},{""x"":716,""y"":919,""t"":826},{""x"":745,""y"":892,""t"":853},{""x"":781,""y"":862,""t"":888},{""x"":836,""y"":832,""t"":936},{""x"":886,""y"":810,""t"":955},{""x"":907,""y"":787,""t"":990},{""x"":901,""y"":784,""t"":1023},{""x"":876,""y"":791,""t"":1056},{""x"":863,""y"":773,""t"":1110},{""x"":845,""y"":782,""t"":1123},{""x"":808,""y"":777,""t"":1165},{""x"":792,""y"":786,""t"":1198},{""x"":788,""y"":785,""t"":1227},{""x"":743,""y"":799,""t"":1263},{""x"":774,""y"":781,""t"":1296},{""x"":777,""y"":778,""t"":1331},{""x"":783,""y"":770,""t"":1367},{""x"":810,""y"":765,""t"":1398},{""x"":866,""y"":741,""t"":1431},{""x"":893,""y"":716,""t"":1478},{""x"":917,""y"":711,""t"":1506},{""x"":901,""y"":712,""t"":1532},{""x"":921,""y"":682,""t"":1580},{""x"":979,""y"":683,""t"":1608},{""x"":1005,""y"":680,""t"":1634},{""x"":1039,""y"":665,""t"":1671},{""x"":1084,""y"":664,""t"":1702},{""x"":1085,""y"":643,""t"":1742},{""x"":1090,""y"":618,""t"":1769},{""x"":1063,""y"":618,""t"":1809},{""x"":1050,""y"":612,""t"":1838},{""x"":1010,""y"":668,""t"":1886},{""x"":983,""y"":717,""t"":1906},{""x"":880,""y"":791,""t"":1943},{""x"":795,""y"":853,""t"":1976}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","","",""
"","canvas-keyboard-response","75","152763","0.0-5.0-2.0-2.3","","","","","446","5","","","","","","","","","","","","","","","","","true","red","5"
"","canvas-keyboard-response","76","153788","0.0-5.0-2.0-0.4","","","","","null","null","","","","","","","","","recall","[""6"",""6"",""4"",""5"",""4"",""5"",""4"",""5"",""6"",""6"",""4"",""5"",""5"",""4"",""6"",""5"",""4"",""6"",""4"",""4"",""5"",""5"",""5"",""4"",""6"",""6"",""6"",""5"",""4"",""6"",""4"",""5"",""6"",""4"",""6"",""5""]","1000","color","2","","","","","",""
"","canvas-keyboard-response","77","155808","0.0-5.0-2.0-1.4","","","","","null","null","","","[""red"",""green""]","","","","","","","","","","","[{""x"":846,""y"":819,""t"":1},{""x"":937,""y"":795,""t"":39},{""x"":998,""y"":776,""t"":70},{""x"":1027,""y"":753,""t"":106},{""x"":1015,""y"":717,""t"":143},{""x"":1002,""y"":715,""t"":175},{""x"":964,""y"":700,""t"":207},{""x"":913,""y"":693,""t"":253},{""x"":905,""y"":644,""t"":278},{""x"":893,""y"":662,""t"":311},{""x"":898,""y"":678,""t"":342},{""x"":885,""y"":681,""t"":387},{""x"":850,""y"":691,""t"":413},{""x"":844,""y"":690,""t"":447},{""x"":810,""y"":734,""t"":477},{""x"":714,""y"":765,""t"":522},{""x"":648,""y"":819,""t"":546},{""x"":576,""y"":848,""t"":582},{""x"":519,""y"":857,""t"":613},{""x"":475,""y"":870,""t"":658},{""x"":465,""y"":896,""t"":683},{""x"":450,""y"":903,""t"":718},{""x"":496,""y"":918,""t"":750},{""x"":464,""y"":934,""t"":800},{""x"":509,""y"":950,""t"":824},{""x"":527,""y"":955,""t"":853},{""x"":582,""y"":938,""t"":885},{""x"":670,""y"":878,""t"":930},{""x"":781,""y"":835,""t"":955},{""x"":889,""y"":748,""t"":990},{""x"":973,""y"":673,""t"":1022},{""x"":1038,""y"":606,""t"":1067},{""x"":1052,""y"":574,""t"":1097},{""x"":1083,""y"":532,""t"":1127},{""x"":1102,""y"":522,""t"":1158},{""x"":1149,""y"":517,""t"":1197},{""x"":1137,""y"":500,""t"":1230},{""x"":1139,""y"":466,""t"":1261},{""x"":1139,""y"":449,""t"":1293},{""x"":1132,""y"":477,""t"":1338},{""x"":1146,""y"":514,""t"":1363},{""x"":1110,""y"":583,""t"":1397},{""x"":1086,""y"":644,""t"":1431},{""x"":1075,""y"":708,""t"":1475},{""x"":1057,""y"":741,""t"":1500},{""x"":1049,""y"":787,""t"":1535},{""x"":1047,""y"":816,""t"":1566},{""x"":1048,""y"":840,""t"":1608},{""x"":1008,""y"":823,""t"":1639},{""x"":960,""y"":794,""t"":1670},{""x"":930,""y"":741,""t"":1702},{""x"":915,""y"":689,""t"":1750},{""x"":907,""y"":692,""t"":1775},{""x"":949,""y"":684,""t"":1806},{""x"":946,""y"":654,""t"":1838},{""x"":963,""y"":583,""t"":1887},{""x"":942,""y"":559,""t"":1912},{""x"":957,""y"":518,""t"":1941},{""x"":980,""y"":509,""t"":1975}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","","",""
"","canvas-keyboard-response","78","157249","0.0-5.0-2.0-2.4","","","","","427","5","","","","","","","","","","","","","","","","","true","blue","5"
"","canvas-keyboard-response","79","158268","0.0-5.0-2.0-0.5","","","","","null","null","","","","","","","","","recall","[""6"",""6"",""4"",""5"",""4"",""5"",""4"",""5"",""6"",""6"",""4"",""5"",""5"",""4"",""6"",""5"",""4"",""6"",""4"",""4"",""5"",""5"",""5"",""4"",""6"",""6"",""6"",""5"",""4"",""6"",""4"",""5"",""6"",""4"",""6"",""5""]","1000","color","2","","","","","",""
"","canvas-keyboard-response","80","160283","0.0-5.0-2.0-1.5","","","","","null","null","","","[""blue"",""green""]","","","","","","","","","","","[{""x"":982,""y"":535,""t"":1},{""x"":931,""y"":571,""t"":39},{""x"":922,""y"":542,""t"":75},{""x"":905,""y"":587,""t"":108},{""x"":845,""y"":574,""t"":139},{""x"":853,""y"":540,""t"":179},{""x"":861,""y"":506,""t"":207},{""x"":887,""y"":475,""t"":252},{""x"":900,""y"":455,""t"":277},{""x"":908,""y"":444,""t"":308},{""x"":943,""y"":441,""t"":354},{""x"":956,""y"":429,""t"":379},{""x"":978,""y"":430,""t"":413},{""x"":990,""y"":425,""t"":451},{""x"":967,""y"":488,""t"":477},{""x"":883,""y"":621,""t"":519},{""x"":792,""y"":722,""t"":549},{""x"":687,""y"":813,""t"":587},{""x"":613,""y"":879,""t"":621},{""x"":571,""y"":922,""t"":651},{""x"":505,""y"":937,""t"":682},{""x"":462,""y"":948,""t"":732},{""x"":432,""y"":940,""t"":757},{""x"":415,""y"":925,""t"":787},{""x"":422,""y"":937,""t"":819},{""x"":490,""y"":941,""t"":865},{""x"":557,""y"":943,""t"":889},{""x"":626,""y"":917,""t"":924},{""x"":715,""y"":909,""t"":957},{""x"":841,""y"":859,""t"":991},{""x"":929,""y"":759,""t"":1027},{""x"":1008,""y"":715,""t"":1058},{""x"":1066,""y"":650,""t"":1092},{""x"":1097,""y"":627,""t"":1123},{""x"":1123,""y"":573,""t"":1164},{""x"":1157,""y"":578,""t"":1196},{""x"":1177,""y"":584,""t"":1228},{""x"":1168,""y"":596,""t"":1268},{""x"":1179,""y"":595,""t"":1299},{""x"":1104,""y"":604,""t"":1328},{""x"":1029,""y"":623,""t"":1369},{""x"":1015,""y"":691,""t"":1402},{""x"":992,""y"":781,""t"":1436},{""x"":973,""y"":856,""t"":1465},{""x"":934,""y"":931,""t"":1500},{""x"":901,""y"":957,""t"":1541},{""x"":919,""y"":971,""t"":1571},{""x"":927,""y"":999,""t"":1601},{""x"":897,""y"":988,""t"":1636},{""x"":905,""y"":979,""t"":1676},{""x"":908,""y"":938,""t"":1708},{""x"":904,""y"":931,""t"":1737},{""x"":955,""y"":885,""t"":1773},{""x"":993,""y"":863,""t"":1812},{""x"":1025,""y"":825,""t"":1837},{""x"":1076,""y"":782,""t"":1880},{""x"":1046,""y"":762,""t"":1909},{""x"":1035,""y"":708,""t"":1947},{""x"":1031,""y"":672,""t"":1974}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","","",""
"","canvas-keyboard-response","81","161751","0.0-5.0-2.0-2.5","","","","","456","4","","","","","","","","","","","","","","","","","true","blue","4"
"","canvas-keyboard-response","82","162781","0.0-5.0-2.0-0.6","","","","","null","null","","","","","","","","","recall","[""6"",""6"",""4"",""5"",""4"",""5"",""4"",""5"",""6"",""6"",""4"",""5"",""5"",""4"",""6"",""5"",""4"",""6"",""4"",""4"",""5"",""5"",""5"",""4"",""6"",""6"",""6"",""5"",""4"",""6"",""4"",""5"",""6"",""4"",""6"",""5""]","1000","color","2","","","","","",""
"","canvas-keyboard-response","83","164788","0.0-5.0-2.0-1.6","","","","","null","null","","","[""red"",""green""]","","","","","","","","","","","[{""x"":974,""y"":658,""t"":1},{""x"":938,""y"":606,""t"":38},{""x"":956,""y"":558,""t"":88},{""x"":932,""y"":562,""t"":105},{""x"":936,""y"":554,""t"":138},{""x"":899,""y"":521,""t"":183},{""x"":910,""y"":502,""t"":210},{""x"":851,""y"":497,""t"":239},{""x"":872,""y"":468,""t"":275},{""x"":846,""y"":496,""t"":316},{""x"":898,""y"":478,""t"":347},{""x"":903,""y"":469,""t"":378},{""x"":939,""y"":472,""t"":411},{""x"":871,""y"":585,""t"":456},{""x"":790,""y"":677,""t"":483},{""x"":704,""y"":747,""t"":511},{""x"":668,""y"":830,""t"":552},{""x"":681,""y"":897,""t"":580},{""x"":712,""y"":943,""t"":621},{""x"":690,""y"":953,""t"":646},{""x"":726,""y"":938,""t"":696},{""x"":749,""y"":926,""t"":717},{""x"":795,""y"":862,""t"":759},{""x"":790,""y"":833,""t"":788},{""x"":847,""y"":752,""t"":819},{""x"":838,""y"":707,""t"":868},{""x"":814,""y"":638,""t"":888},{""x"":800,""y"":612,""t"":923},{""x"":769,""y"":577,""t"":955},{""x"":768,""y"":574,""t"":1008},{""x"":778,""y"":578,""t"":1024},{""x"":773,""y"":572,""t"":1060},{""x"":803,""y"":594,""t"":1091},{""x"":783,""y"":574,""t"":1139},{""x"":766,""y"":559,""t"":1158},{""x"":745,""y"":559,""t"":1202},{""x"":740,""y"":555,""t"":1231},{""x"":744,""y"":561,""t"":1259},{""x"":825,""y"":555,""t"":1304},{""x"":854,""y"":588,""t"":1330},{""x"":902,""y"":554,""t"":1363},{""x"":942,""y"":568,""t"":1403},{""x"":974,""y"":521,""t"":1433},{""x"":973,""y"":562,""t"":1467},{""x"":1028,""y"":564,""t"":1498},{""x"":1092,""y"":608,""t"":1533},{""x"":1162,""y"":627,""t"":1571},{""x"":1208,""y"":684,""t"":1603},{""x"":1237,""y"":713,""t"":1635},{""x"":1309,""y"":747,""t"":1688},{""x"":1338,""y"":766,""t"":1702},{""x"":1323,""y"":798,""t"":1739},{""x"":1295,""y"":829,""t"":1770},{""x"":1235,""y"":853,""t"":1812},{""x"":1191,""y"":897,""t"":1840},{""x"":1181,""y"":931,""t"":1875},{""x"":1166,""y"":940,""t"":1907},{""x"":1118,""y"":896,""t"":1948},{""x"":1047,""y"":861,""t"":1977}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","","",""
"","canvas-keyboard-response","84","166317","0.0-5.0-2.0-2.6","","","","","512","6","","","","","","","","","","","","","","","","","true","green","6"
"","canvas-keyboard-response","85","167336","0.0-5.0-2.0-0.7","","","","","null","null","","","","","","","","","recall","[""6"",""6"",""4"",""5"",""4"",""5"",""4"",""5"",""6"",""6"",""4"",""5"",""5"",""4"",""6"",""5"",""4"",""6"",""4"",""4"",""5"",""5"",""5"",""4"",""6"",""6"",""6"",""5"",""4"",""6"",""4"",""5"",""6"",""4"",""6"",""5""]","1000","color","2","","","","","",""
"","canvas-keyboard-response","86","169343","0.0-5.0-2.0-1.7","","","","","null","null","","","[""green"",""red""]","","","","","","","","","","","[{""x"":1086,""y"":906,""t"":1},{""x"":1098,""y"":902,""t"":35},{""x"":1066,""y"":876,""t"":81},{""x"":1001,""y"":851,""t"":106},{""x"":968,""y"":773,""t"":145},{""x"":937,""y"":767,""t"":176},{""x"":931,""y"":713,""t"":209},{""x"":881,""y"":693,""t"":242},{""x"":854,""y"":693,""t"":282},{""x"":871,""y"":646,""t"":311},{""x"":852,""y"":654,""t"":345},{""x"":886,""y"":680,""t"":377},{""x"":817,""y"":760,""t"":417},{""x"":735,""y"":799,""t"":449},{""x"":665,""y"":828,""t"":481},{""x"":586,""y"":851,""t"":514},{""x"":559,""y"":876,""t"":553},{""x"":573,""y"":904,""t"":585},{""x"":522,""y"":904,""t"":615},{""x"":470,""y"":890,""t"":654},{""x"":444,""y"":878,""t"":681},{""x"":475,""y"":864,""t"":723},{""x"":505,""y"":852,""t"":751},{""x"":516,""y"":837,""t"":785},{""x"":530,""y"":871,""t"":826},{""x"":554,""y"":882,""t"":858},{""x"":627,""y"":894,""t"":889},{""x"":708,""y"":877,""t"":921},{""x"":764,""y"":849,""t"":962},{""x"":796,""y"":856,""t"":988},{""x"":758,""y"":872,""t"":1031},{""x"":729,""y"":886,""t"":1056},{""x"":677,""y"":895,""t"":1100},{""x"":727,""y"":896,""t"":1129},{""x"":815,""y"":882,""t"":1158},{""x"":912,""y"":850,""t"":1197},{""x"":986,""y"":790,""t"":1225},{""x"":1058,""y"":727,""t"":1274},{""x"":1128,""y"":680,""t"":1294},{""x"":1156,""y"":638,""t"":1340},{""x"":1176,""y"":578,""t"":1364},{""x"":1209,""y"":569,""t"":1401},{""x"":1234,""y"":567,""t"":1430},{""x"":1241,""y"":532,""t"":1468},{""x"":1251,""y"":510,""t"":1502},{""x"":1180,""y"":606,""t"":1538},{""x"":1090,""y"":691,""t"":1566},{""x"":949,""y"":755,""t"":1607},{""x"":891,""y"":819,""t"":1642},{""x"":866,""y"":875,""t"":1669},{""x"":891,""y"":887,""t"":1705},{""x"":884,""y"":874,""t"":1737},{""x"":931,""y"":815,""t"":1777},{""x"":946,""y"":802,""t"":1810},{""x"":980,""y"":767,""t"":1838},{""x"":1044,""y"":745,""t"":1875},{""x"":1079,""y"":727,""t"":1906},{""x"":1123,""y"":726,""t"":1949},{""x"":1155,""y"":726,""t"":1976}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","","",""
"","canvas-keyboard-response","87","170949","0.0-5.0-2.0-2.7","","","","","590","6","","","","","","","","","","","","","","","","","true","red","6"
"","canvas-keyboard-response","88","171980","0.0-5.0-2.0-0.8","","","","","null","null","","","","","","","","","recall","[""6"",""6"",""4"",""5"",""4"",""5"",""4"",""5"",""6"",""6"",""4"",""5"",""5"",""4"",""6"",""5"",""4"",""6"",""4"",""4"",""5"",""5"",""5"",""4"",""6"",""6"",""6"",""5"",""4"",""6"",""4"",""5"",""6"",""4"",""6"",""5""]","1000","color","2","","","","","",""
"","canvas-keyboard-response","89","173985","0.0-5.0-2.0-1.8","","","","","null","null","","","[""green"",""blue""]","","","","","","","","","","","[{""x"":1101,""y"":742,""t"":2},{""x"":1067,""y"":749,""t"":38},{""x"":998,""y"":765,""t"":76},{""x"":966,""y"":792,""t"":106},{""x"":924,""y"":812,""t"":140},{""x"":906,""y"":818,""t"":172},{""x"":877,""y"":825,""t"":217},{""x"":867,""y"":809,""t"":242},{""x"":879,""y"":768,""t"":276},{""x"":907,""y"":754,""t"":311},{""x"":919,""y"":707,""t"":348},{""x"":953,""y"":649,""t"":379},{""x"":969,""y"":596,""t"":414},{""x"":964,""y"":558,""t"":444},{""x"":961,""y"":541,""t"":490},{""x"":1012,""y"":577,""t"":514},{""x"":1057,""y"":600,""t"":548},{""x"":1123,""y"":641,""t"":579},{""x"":1172,""y"":671,""t"":628},{""x"":1233,""y"":705,""t"":647},{""x"":1137,""y"":718,""t"":692},{""x"":1104,""y"":658,""t"":716},{""x"":1028,""y"":640,""t"":760},{""x"":996,""y"":592,""t"":788},{""x"":921,""y"":576,""t"":819},{""x"":873,""y"":507,""t"":851},{""x"":855,""y"":468,""t"":899},{""x"":812,""y"":460,""t"":922},{""x"":791,""y"":455,""t"":956},{""x"":851,""y"":463,""t"":988},{""x"":930,""y"":477,""t"":1033},{""x"":944,""y"":595,""t"":1062},{""x"":864,""y"":687,""t"":1092},{""x"":796,""y"":786,""t"":1125},{""x"":760,""y"":856,""t"":1163},{""x"":713,""y"":916,""t"":1197},{""x"":702,""y"":966,""t"":1227},{""x"":719,""y"":988,""t"":1260},{""x"":772,""y"":974,""t"":1302},{""x"":806,""y"":978,""t"":1330},{""x"":872,""y"":930,""t"":1364},{""x"":913,""y"":892,""t"":1397},{""x"":953,""y"":881,""t"":1443},{""x"":971,""y"":855,""t"":1466},{""x"":974,""y"":830,""t"":1501},{""x"":982,""y"":808,""t"":1532},{""x"":975,""y"":796,""t"":1577},{""x"":975,""y"":795,""t"":1605},{""x"":984,""y"":788,""t"":1639},{""x"":975,""y"":784,""t"":1668},{""x"":966,""y"":780,""t"":1713},{""x"":971,""y"":775,""t"":1740},{""x"":979,""y"":783,""t"":1769},{""x"":953,""y"":798,""t"":1814},{""x"":909,""y"":792,""t"":1842},{""x"":912,""y"":787,""t"":1876},{""x"":888,""y"":799,""t"":1908},{""x"":868,""y"":802,""t"":1940}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","","",""
"","canvas-keyboard-response","90","175545","0.0-5.0-2.0-2.8","","","","","550","6","","","","","","","","","","","","","","","","","true","blue","6"
"","canvas-keyboard-response","91","176573","0.0-5.0-2.0-0.9","","","","","null","null","","","","","","","","","recall","[""6"",""6"",""4"",""5"",""4"",""5"",""4"",""5"",""6"",""6"",""4"",""5"",""5"",""4"",""6"",""5"",""4"",""6"",""4"",""4"",""5"",""5"",""5"",""4"",""6"",""6"",""6"",""5"",""4"",""6"",""4"",""5"",""6"",""4"",""6"",""5""]","1000","color","2","","","","","",""
"","canvas-keyboard-response","92","178583","0.0-5.0-2.0-1.9","","","","","null","null","","","[""red"",""green""]","","","","","","","","","","","[{""x"":811,""y"":866,""t"":2},{""x"":733,""y"":907,""t"":39},{""x"":705,""y"":902,""t"":70},{""x"":749,""y"":910,""t"":115},{""x"":787,""y"":885,""t"":141},{""x"":837,""y"":877,""t"":174},{""x"":887,""y"":834,""t"":207},{""x"":880,""y"":821,""t"":260},{""x"":901,""y"":768,""t"":274},{""x"":842,""y"":806,""t"":322},{""x"":772,""y"":831,""t"":347},{""x"":740,""y"":880,""t"":381},{""x"":681,""y"":893,""t"":410},{""x"":660,""y"":937,""t"":448},{""x"":664,""y"":940,""t"":478},{""x"":692,""y"":915,""t"":526},{""x"":685,""y"":901,""t"":550},{""x"":760,""y"":853,""t"":582},{""x"":751,""y"":846,""t"":615},{""x"":732,""y"":882,""t"":658},{""x"":690,""y"":899,""t"":681},{""x"":677,""y"":940,""t"":723},{""x"":689,""y"":961,""t"":752},{""x"":682,""y"":959,""t"":790},{""x"":717,""y"":939,""t"":823},{""x"":758,""y"":917,""t"":851},{""x"":848,""y"":867,""t"":896},{""x"":858,""y"":818,""t"":920},{""x"":849,""y"":751,""t"":962},{""x"":866,""y"":699,""t"":990},{""x"":889,""y"":635,""t"":1025},{""x"":896,""y"":620,""t"":1062},{""x"":903,""y"":582,""t"":1091},{""x"":896,""y"":590,""t"":1125},{""x"":882,""y"":591,""t"":1159},{""x"":906,""y"":562,""t"":1198},{""x"":880,""y"":541,""t"":1230},{""x"":905,""y"":511,""t"":1262},{""x"":884,""y"":515,""t"":1295},{""x"":950,""y"":535,""t"":1340},{""x"":997,""y"":531,""t"":1365},{""x"":1011,""y"":524,""t"":1397},{""x"":1025,""y"":519,""t"":1430},{""x"":1045,""y"":531,""t"":1479},{""x"":1008,""y"":581,""t"":1503},{""x"":929,""y"":622,""t"":1533},{""x"":868,""y"":694,""t"":1567},{""x"":839,""y"":757,""t"":1615},{""x"":843,""y"":807,""t"":1634},{""x"":814,""y"":858,""t"":1678},{""x"":793,""y"":890,""t"":1706},{""x"":735,""y"":933,""t"":1741},{""x"":685,""y"":964,""t"":1773},{""x"":618,""y"":976,""t"":1807},{""x"":638,""y"":992,""t"":1837},{""x"":668,""y"":987,""t"":1881},{""x"":696,""y"":980,""t"":1908},{""x"":774,""y"":951,""t"":1943},{""x"":812,""y"":914,""t"":1973}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","","",""
"","canvas-keyboard-response","93","180088","0.0-5.0-2.0-2.9","","","","","486","5","","","","","","","","","","","","","","","","","true","blue","5"
