"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","canvas-keyboard-response","10","44433","0.0-5.0-1.0-0.0","","","","","null","null","","","","","","","","","recall","[""5"",""4"",""6"",""5"",""4"",""5"",""6"",""6"",""4"",""5"",""4"",""6"",""6"",""6"",""5"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""6"",""5"",""5"",""6"",""4"",""5"",""5"",""6"",""4"",""4"",""6""]","1000","shape","2","","","","","",""
"","canvas-keyboard-response","11","46439","0.0-5.0-1.0-1.0","","","","","null","null","","","[""rect"",""triangle""]","","","","","","","","","","","[{""x"":1275,""y"":471,""t"":1},{""x"":1169,""y"":520,""t"":35},{""x"":1034,""y"":541,""t"":71},{""x"":966,""y"":579,""t"":104},{""x"":933,""y"":606,""t"":138},{""x"":896,""y"":631,""t"":174},{""x"":858,""y"":659,""t"":205},{""x"":829,""y"":668,""t"":239},{""x"":797,""y"":666,""t"":274},{""x"":732,""y"":675,""t"":318},{""x"":683,""y"":684,""t"":342},{""x"":636,""y"":686,""t"":380},{""x"":597,""y"":684,""t"":411},{""x"":582,""y"":672,""t"":445},{""x"":549,""y"":669,""t"":492},{""x"":532,""y"":635,""t"":512},{""x"":526,""y"":621,""t"":557},{""x"":526,""y"":602,""t"":581},{""x"":497,""y"":614,""t"":618},{""x"":499,""y"":623,""t"":647},{""x"":636,""y"":623,""t"":699},{""x"":725,""y"":626,""t"":716},{""x"":798,""y"":617,""t"":761},{""x"":865,""y"":607,""t"":787},{""x"":919,""y"":611,""t"":825},{""x"":958,""y"":623,""t"":852},{""x"":1012,""y"":628,""t"":891},{""x"":991,""y"":654,""t"":919},{""x"":933,""y"":658,""t"":953},{""x"":858,""y"":654,""t"":1003},{""x"":799,""y"":652,""t"":1023},{""x"":744,""y"":646,""t"":1065},{""x"":689,""y"":629,""t"":1091},{""x"":656,""y"":637,""t"":1129},{""x"":630,""y"":654,""t"":1157},{""x"":596,""y"":648,""t"":1195},{""x"":580,""y"":665,""t"":1225},{""x"":567,""y"":674,""t"":1272},{""x"":575,""y"":678,""t"":1295},{""x"":583,""y"":684,""t"":1335},{""x"":583,""y"":681,""t"":1361},{""x"":588,""y"":688,""t"":1401},{""x"":595,""y"":687,""t"":1429},{""x"":674,""y"":654,""t"":1463},{""x"":738,""y"":618,""t"":1513},{""x"":826,""y"":589,""t"":1531},{""x"":892,""y"":602,""t"":1575},{""x"":985,""y"":632,""t"":1602},{""x"":1036,""y"":642,""t"":1638},{""x"":1043,""y"":654,""t"":1668},{""x"":1059,""y"":617,""t"":1718},{""x"":1064,""y"":626,""t"":1735},{""x"":1057,""y"":604,""t"":1779},{""x"":1066,""y"":633,""t"":1804},{""x"":1077,""y"":610,""t"":1840},{""x"":1108,""y"":618,""t"":1873},{""x"":1085,""y"":626,""t"":1919},{""x"":1074,""y"":601,""t"":1939},{""x"":1070,""y"":594,""t"":1982}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804}]","","",""
"","canvas-keyboard-response","12","47993","0.0-5.0-1.0-2.0","","","","","537","5","","","","","","","","","","","","","","","","","true","circle","5"
"","canvas-keyboard-response","13","49009","0.0-5.0-1.0-0.1","","","","","null","null","","","","","","","","","recall","[""5"",""4"",""6"",""5"",""4"",""5"",""6"",""6"",""4"",""5"",""4"",""6"",""6"",""6"",""5"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""6"",""5"",""5"",""6"",""4"",""5"",""5"",""6"",""4"",""4"",""6""]","1000","shape","2","","","","","",""
"","canvas-keyboard-response","14","51015","0.0-5.0-1.0-1.1","","","","","null","null","","","[""triangle"",""rect""]","","","","","","","","","","","[{""x"":1014,""y"":579,""t"":3},{""x"":980,""y"":570,""t"":35},{""x"":935,""y"":567,""t"":68},{""x"":923,""y"":571,""t"":103},{""x"":883,""y"":571,""t"":139},{""x"":851,""y"":572,""t"":172},{""x"":781,""y"":542,""t"":206},{""x"":737,""y"":544,""t"":241},{""x"":700,""y"":575,""t"":274},{""x"":646,""y"":602,""t"":314},{""x"":613,""y"":625,""t"":343},{""x"":584,""y"":643,""t"":376},{""x"":557,""y"":660,""t"":421},{""x"":554,""y"":707,""t"":445},{""x"":555,""y"":720,""t"":484},{""x"":551,""y"":722,""t"":512},{""x"":689,""y"":715,""t"":548},{""x"":801,""y"":700,""t"":593},{""x"":916,""y"":679,""t"":613},{""x"":1001,""y"":656,""t"":658},{""x"":1084,""y"":642,""t"":682},{""x"":1147,""y"":620,""t"":720},{""x"":1171,""y"":599,""t"":751},{""x"":1197,""y"":578,""t"":784},{""x"":1208,""y"":546,""t"":832},{""x"":1241,""y"":553,""t"":851},{""x"":1253,""y"":550,""t"":896},{""x"":1254,""y"":556,""t"":919},{""x"":1254,""y"":569,""t"":958},{""x"":1245,""y"":584,""t"":989},{""x"":1210,""y"":577,""t"":1036},{""x"":1210,""y"":579,""t"":1055},{""x"":1206,""y"":573,""t"":1098},{""x"":1150,""y"":591,""t"":1125},{""x"":1050,""y"":604,""t"":1160},{""x"":961,""y"":581,""t"":1192},{""x"":893,""y"":593,""t"":1239},{""x"":841,""y"":600,""t"":1259},{""x"":800,""y"":617,""t"":1298},{""x"":763,""y"":614,""t"":1328},{""x"":747,""y"":629,""t"":1361},{""x"":726,""y"":638,""t"":1411},{""x"":728,""y"":641,""t"":1428},{""x"":757,""y"":647,""t"":1471},{""x"":762,""y"":653,""t"":1497},{""x"":777,""y"":653,""t"":1534},{""x"":773,""y"":650,""t"":1567},{""x"":736,""y"":646,""t"":1612},{""x"":702,""y"":649,""t"":1634},{""x"":684,""y"":661,""t"":1673},{""x"":680,""y"":666,""t"":1703},{""x"":682,""y"":675,""t"":1736},{""x"":674,""y"":679,""t"":1783},{""x"":666,""y"":677,""t"":1806},{""x"":656,""y"":665,""t"":1846},{""x"":685,""y"":660,""t"":1872},{""x"":773,""y"":674,""t"":1910},{""x"":843,""y"":663,""t"":1940},{""x"":929,""y"":655,""t"":1986}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","","",""
"","canvas-keyboard-response","15","52506","0.0-5.0-1.0-2.1","","","","","472","4","","","","","","","","","","","","","","","","","true","triangle","4"
"","canvas-keyboard-response","16","53520","0.0-5.0-1.0-0.2","","","","","null","null","","","","","","","","","recall","[""5"",""4"",""6"",""5"",""4"",""5"",""6"",""6"",""4"",""5"",""4"",""6"",""6"",""6"",""5"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""6"",""5"",""5"",""6"",""4"",""5"",""5"",""6"",""4"",""4"",""6""]","1000","shape","2","","","","","",""
"","canvas-keyboard-response","17","55525","0.0-5.0-1.0-1.2","","","","","null","null","","","[""rect"",""circle""]","","","","","","","","","","","[{""x"":919,""y"":684,""t"":2},{""x"":900,""y"":688,""t"":36},{""x"":922,""y"":702,""t"":69},{""x"":952,""y"":710,""t"":105},{""x"":962,""y"":723,""t"":138},{""x"":956,""y"":718,""t"":171},{""x"":955,""y"":720,""t"":208},{""x"":941,""y"":722,""t"":240},{""x"":986,""y"":714,""t"":274},{""x"":922,""y"":715,""t"":319},{""x"":882,""y"":733,""t"":341},{""x"":832,""y"":734,""t"":381},{""x"":786,""y"":763,""t"":409},{""x"":755,""y"":750,""t"":446},{""x"":697,""y"":745,""t"":493},{""x"":665,""y"":745,""t"":511},{""x"":615,""y"":744,""t"":555},{""x"":597,""y"":731,""t"":579},{""x"":563,""y"":724,""t"":620},{""x"":557,""y"":722,""t"":647},{""x"":587,""y"":725,""t"":681},{""x"":626,""y"":705,""t"":730},{""x"":650,""y"":652,""t"":749},{""x"":699,""y"":654,""t"":792},{""x"":764,""y"":641,""t"":817},{""x"":748,""y"":642,""t"":858},{""x"":744,""y"":664,""t"":885},{""x"":719,""y"":683,""t"":920},{""x"":707,""y"":712,""t"":970},{""x"":694,""y"":738,""t"":988},{""x"":672,""y"":730,""t"":1033},{""x"":666,""y"":741,""t"":1057},{""x"":652,""y"":748,""t"":1096},{""x"":638,""y"":729,""t"":1123},{""x"":630,""y"":720,""t"":1160},{""x"":627,""y"":720,""t"":1193},{""x"":612,""y"":724,""t"":1240},{""x"":615,""y"":745,""t"":1259},{""x"":611,""y"":741,""t"":1306},{""x"":615,""y"":766,""t"":1327},{""x"":612,""y"":762,""t"":1369},{""x"":608,""y"":750,""t"":1397},{""x"":702,""y"":750,""t"":1432},{""x"":821,""y"":725,""t"":1464},{""x"":915,""y"":699,""t"":1513},{""x"":1005,""y"":683,""t"":1531},{""x"":1068,""y"":666,""t"":1575},{""x"":1123,""y"":651,""t"":1601},{""x"":1177,""y"":635,""t"":1637},{""x"":1214,""y"":622,""t"":1667},{""x"":1238,""y"":617,""t"":1718},{""x"":1194,""y"":622,""t"":1736},{""x"":1099,""y"":620,""t"":1779},{""x"":1018,""y"":637,""t"":1805},{""x"":944,""y"":638,""t"":1841},{""x"":880,""y"":644,""t"":1871},{""x"":806,""y"":633,""t"":1919},{""x"":767,""y"":635,""t"":1939},{""x"":711,""y"":620,""t"":1980}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","","",""
"","canvas-keyboard-response","18","56887","0.0-5.0-1.0-2.2","","","","","349","6","","","","","","","","","","","","","","","","","true","circle","6"
"","canvas-keyboard-response","19","57904","0.0-5.0-1.0-0.3","","","","","null","null","","","","","","","","","recall","[""5"",""4"",""6"",""5"",""4"",""5"",""6"",""6"",""4"",""5"",""4"",""6"",""6"",""6"",""5"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""6"",""5"",""5"",""6"",""4"",""5"",""5"",""6"",""4"",""4"",""6""]","1000","shape","2","","","","","",""
"","canvas-keyboard-response","20","59910","0.0-5.0-1.0-1.3","","","","","null","null","","","[""rect"",""circle""]","","","","","","","","","","","[{""x"":747,""y"":637,""t"":1},{""x"":807,""y"":628,""t"":37},{""x"":859,""y"":629,""t"":69},{""x"":877,""y"":590,""t"":103},{""x"":903,""y"":598,""t"":139},{""x"":913,""y"":579,""t"":171},{""x"":899,""y"":596,""t"":205},{""x"":890,""y"":584,""t"":241},{""x"":863,""y"":596,""t"":273},{""x"":805,""y"":628,""t"":312},{""x"":757,""y"":641,""t"":344},{""x"":700,""y"":659,""t"":389},{""x"":664,""y"":672,""t"":410},{""x"":653,""y"":698,""t"":454},{""x"":632,""y"":715,""t"":477},{""x"":623,""y"":715,""t"":515},{""x"":627,""y"":735,""t"":547},{""x"":630,""y"":723,""t"":593},{""x"":630,""y"":733,""t"":614},{""x"":733,""y"":737,""t"":659},{""x"":840,""y"":732,""t"":682},{""x"":921,""y"":720,""t"":721},{""x"":1007,""y"":711,""t"":751},{""x"":1059,""y"":694,""t"":784},{""x"":1119,""y"":682,""t"":831},{""x"":1160,""y"":674,""t"":854},{""x"":1204,""y"":670,""t"":893},{""x"":1204,""y"":666,""t"":919},{""x"":1110,""y"":676,""t"":958},{""x"":1026,""y"":690,""t"":988},{""x"":924,""y"":689,""t"":1035},{""x"":847,""y"":696,""t"":1057},{""x"":787,""y"":704,""t"":1097},{""x"":741,""y"":713,""t"":1123},{""x"":693,""y"":712,""t"":1161},{""x"":652,""y"":705,""t"":1192},{""x"":732,""y"":697,""t"":1238},{""x"":803,""y"":672,""t"":1261},{""x"":869,""y"":648,""t"":1302},{""x"":943,""y"":629,""t"":1328},{""x"":993,""y"":615,""t"":1366},{""x"":1053,""y"":610,""t"":1395},{""x"":1092,""y"":592,""t"":1444},{""x"":1113,""y"":578,""t"":1465},{""x"":1091,""y"":569,""t"":1506},{""x"":1007,""y"":594,""t"":1531},{""x"":933,""y"":617,""t"":1567},{""x"":873,""y"":630,""t"":1601},{""x"":813,""y"":645,""t"":1646},{""x"":763,""y"":657,""t"":1667},{""x"":716,""y"":671,""t"":1709},{""x"":683,""y"":670,""t"":1735},{""x"":621,""y"":671,""t"":1773},{""x"":610,""y"":679,""t"":1803},{""x"":592,""y"":692,""t"":1850},{""x"":581,""y"":687,""t"":1873},{""x"":570,""y"":691,""t"":1913},{""x"":576,""y"":703,""t"":1939},{""x"":575,""y"":712,""t"":1976}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","","",""
"","canvas-keyboard-response","21","61434","0.0-5.0-1.0-2.3","","","","","515","5","","","","","","","","","","","","","","","","","true","triangle","5"
"","canvas-keyboard-response","22","62459","0.0-5.0-1.0-0.4","","","","","null","null","","","","","","","","","recall","[""5"",""4"",""6"",""5"",""4"",""5"",""6"",""6"",""4"",""5"",""4"",""6"",""6"",""6"",""5"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""6"",""5"",""5"",""6"",""4"",""5"",""5"",""6"",""4"",""4"",""6""]","1000","shape","2","","","","","",""
"","canvas-keyboard-response","23","64464","0.0-5.0-1.0-1.4","","","","","null","null","","","[""circle"",""triangle""]","","","","","","","","","","","[{""x"":670,""y"":730,""t"":3},{""x"":748,""y"":725,""t"":35},{""x"":827,""y"":739,""t"":70},{""x"":858,""y"":742,""t"":105},{""x"":882,""y"":749,""t"":138},{""x"":932,""y"":755,""t"":172},{""x"":953,""y"":737,""t"":208},{""x"":994,""y"":742,""t"":239},{""x"":1005,""y"":726,""t"":274},{""x"":976,""y"":724,""t"":310},{""x"":925,""y"":719,""t"":343},{""x"":869,""y"":718,""t"":389},{""x"":821,""y"":718,""t"":408},{""x"":810,""y"":760,""t"":452},{""x"":766,""y"":753,""t"":477},{""x"":737,""y"":744,""t"":517},{""x"":708,""y"":743,""t"":546},{""x"":702,""y"":763,""t"":595},{""x"":686,""y"":760,""t"":613},{""x"":680,""y"":773,""t"":659},{""x"":691,""y"":761,""t"":681},{""x"":683,""y"":764,""t"":721},{""x"":709,""y"":765,""t"":749},{""x"":702,""y"":757,""t"":798},{""x"":726,""y"":766,""t"":819},{""x"":714,""y"":763,""t"":860},{""x"":738,""y"":774,""t"":886},{""x"":742,""y"":797,""t"":925},{""x"":750,""y"":758,""t"":954},{""x"":808,""y"":773,""t"":988},{""x"":866,""y"":820,""t"":1038},{""x"":912,""y"":865,""t"":1056},{""x"":945,""y"":904,""t"":1100},{""x"":957,""y"":925,""t"":1125},{""x"":963,""y"":923,""t"":1164},{""x"":984,""y"":901,""t"":1191},{""x"":991,""y"":869,""t"":1230},{""x"":1012,""y"":823,""t"":1259},{""x"":1058,""y"":785,""t"":1308},{""x"":1103,""y"":732,""t"":1329},{""x"":1117,""y"":695,""t"":1372},{""x"":1144,""y"":654,""t"":1395},{""x"":1171,""y"":627,""t"":1438},{""x"":1192,""y"":601,""t"":1463},{""x"":1232,""y"":602,""t"":1499},{""x"":1218,""y"":597,""t"":1533},{""x"":1222,""y"":598,""t"":1579},{""x"":1248,""y"":602,""t"":1599},{""x"":1256,""y"":597,""t"":1645},{""x"":1175,""y"":561,""t"":1668},{""x"":1077,""y"":586,""t"":1707},{""x"":971,""y"":606,""t"":1737},{""x"":872,""y"":626,""t"":1769},{""x"":810,""y"":641,""t"":1816},{""x"":746,""y"":643,""t"":1839},{""x"":711,""y"":677,""t"":1878},{""x"":672,""y"":679,""t"":1904},{""x"":667,""y"":718,""t"":1941},{""x"":702,""y"":720,""t"":1989}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804}]","","",""
"","canvas-keyboard-response","24","65828","0.0-5.0-1.0-2.4","","","","","355","4","","","","","","","","","","","","","","","","","true","circle","4"
"","canvas-keyboard-response","25","66854","0.0-5.0-1.0-0.5","","","","","null","null","","","","","","","","","recall","[""5"",""4"",""6"",""5"",""4"",""5"",""6"",""6"",""4"",""5"",""4"",""6"",""6"",""6"",""5"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""6"",""5"",""5"",""6"",""4"",""5"",""5"",""6"",""4"",""4"",""6""]","1000","shape","2","","","","","",""
"","canvas-keyboard-response","26","68859","0.0-5.0-1.0-1.5","","","","","null","null","","","[""triangle"",""rect""]","","","","","","","","","","","[{""x"":700,""y"":705,""t"":1},{""x"":722,""y"":712,""t"":35},{""x"":725,""y"":705,""t"":71},{""x"":707,""y"":706,""t"":103},{""x"":717,""y"":698,""t"":137},{""x"":728,""y"":696,""t"":173},{""x"":746,""y"":693,""t"":205},{""x"":759,""y"":694,""t"":239},{""x"":785,""y"":666,""t"":275},{""x"":781,""y"":673,""t"":315},{""x"":769,""y"":683,""t"":341},{""x"":747,""y"":704,""t"":380},{""x"":741,""y"":715,""t"":410},{""x"":734,""y"":719,""t"":458},{""x"":710,""y"":737,""t"":476},{""x"":731,""y"":760,""t"":523},{""x"":711,""y"":756,""t"":545},{""x"":709,""y"":743,""t"":585},{""x"":680,""y"":742,""t"":613},{""x"":722,""y"":730,""t"":649},{""x"":821,""y"":690,""t"":698},{""x"":906,""y"":656,""t"":714},{""x"":988,""y"":630,""t"":760},{""x"":1054,""y"":608,""t"":783},{""x"":1088,""y"":591,""t"":822},{""x"":1127,""y"":582,""t"":854},{""x"":1158,""y"":574,""t"":886},{""x"":1119,""y"":624,""t"":933},{""x"":1085,""y"":696,""t"":955},{""x"":1048,""y"":744,""t"":996},{""x"":1004,""y"":778,""t"":1021},{""x"":970,""y"":813,""t"":1058},{""x"":918,""y"":827,""t"":1091},{""x"":847,""y"":805,""t"":1137},{""x"":826,""y"":788,""t"":1158},{""x"":792,""y"":772,""t"":1201},{""x"":764,""y"":770,""t"":1225},{""x"":729,""y"":772,""t"":1263},{""x"":701,""y"":741,""t"":1295},{""x"":675,""y"":712,""t"":1341},{""x"":679,""y"":713,""t"":1361},{""x"":670,""y"":710,""t"":1405},{""x"":674,""y"":711,""t"":1429},{""x"":678,""y"":714,""t"":1466},{""x"":729,""y"":707,""t"":1499},{""x"":840,""y"":680,""t"":1544},{""x"":941,""y"":669,""t"":1565},{""x"":1033,""y"":660,""t"":1609},{""x"":1119,""y"":654,""t"":1634},{""x"":1180,""y"":647,""t"":1669},{""x"":1225,""y"":643,""t"":1716},{""x"":1258,""y"":640,""t"":1734},{""x"":1284,""y"":637,""t"":1777},{""x"":1294,""y"":634,""t"":1803},{""x"":1288,""y"":614,""t"":1841},{""x"":1288,""y"":619,""t"":1871},{""x"":1296,""y"":626,""t"":1917},{""x"":1286,""y"":620,""t"":1942},{""x"":1281,""y"":626,""t"":1980}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","","",""
"","canvas-keyboard-response","27","70418","0.0-5.0-1.0-2.5","","","","","547","5","","","","","","","","","","","","","","","","","true","circle","5"
"","canvas-keyboard-response","28","71430","0.0-5.0-1.0-0.6","","","","","null","null","","","","","","","","","recall","[""5"",""4"",""6"",""5"",""4"",""5"",""6"",""6"",""4"",""5"",""4"",""6"",""6"",""6"",""5"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""6"",""5"",""5"",""6"",""4"",""5"",""5"",""6"",""4"",""4"",""6""]","1000","shape","2","","","","","",""
"","canvas-keyboard-response","29","73436","0.0-5.0-1.0-1.6","","","","","null","null","","","[""triangle"",""rect""]","","","","","","","","","","","[{""x"":1197,""y"":668,""t"":1},{""x"":1156,""y"":692,""t"":37},{""x"":1123,""y"":710,""t"":70},{""x"":1104,""y"":734,""t"":104},{""x"":1064,""y"":731,""t"":140},{""x"":1012,""y"":753,""t"":171},{""x"":965,""y"":755,""t"":205},{""x"":930,""y"":759,""t"":241},{""x"":888,""y"":768,""t"":273},{""x"":855,""y"":775,""t"":315},{""x"":819,""y"":773,""t"":342},{""x"":806,""y"":800,""t"":381},{""x"":782,""y"":826,""t"":410},{""x"":757,""y"":859,""t"":443},{""x"":729,""y"":863,""t"":492},{""x"":708,""y"":865,""t"":511},{""x"":689,""y"":859,""t"":557},{""x"":668,""y"":855,""t"":581},{""x"":662,""y"":854,""t"":620},{""x"":664,""y"":868,""t"":649},{""x"":726,""y"":835,""t"":684},{""x"":778,""y"":804,""t"":715},{""x"":864,""y"":765,""t"":764},{""x"":953,""y"":730,""t"":785},{""x"":1012,""y"":696,""t"":828},{""x"":1053,""y"":665,""t"":852},{""x"":1091,""y"":627,""t"":894},{""x"":1112,""y"":609,""t"":920},{""x"":1137,""y"":593,""t"":956},{""x"":1149,""y"":586,""t"":990},{""x"":1166,""y"":584,""t"":1036},{""x"":1171,""y"":582,""t"":1056},{""x"":1169,""y"":584,""t"":1102},{""x"":1161,""y"":584,""t"":1125},{""x"":1155,""y"":581,""t"":1164},{""x"":1148,""y"":579,""t"":1195},{""x"":1144,""y"":593,""t"":1228},{""x"":1136,""y"":581,""t"":1260},{""x"":1137,""y"":568,""t"":1310},{""x"":1134,""y"":570,""t"":1327},{""x"":1133,""y"":570,""t"":1372},{""x"":1133,""y"":566,""t"":1397},{""x"":1148,""y"":579,""t"":1436},{""x"":1157,""y"":594,""t"":1463},{""x"":1118,""y"":596,""t"":1502},{""x"":1041,""y"":645,""t"":1531},{""x"":961,""y"":702,""t"":1580},{""x"":886,""y"":742,""t"":1598},{""x"":824,""y"":771,""t"":1646},{""x"":780,""y"":801,""t"":1667},{""x"":742,""y"":815,""t"":1708},{""x"":703,""y"":825,""t"":1737},{""x"":671,""y"":821,""t"":1772},{""x"":647,""y"":813,""t"":1803},{""x"":668,""y"":797,""t"":1854},{""x"":648,""y"":786,""t"":1871},{""x"":651,""y"":779,""t"":1916},{""x"":640,""y"":765,""t"":1938},{""x"":650,""y"":762,""t"":1980}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810}]","","",""
"","canvas-keyboard-response","30","75051","0.0-5.0-1.0-2.6","","","","","595","6","","","","","","","","","","","","","","","","","true","rect","6"
"","canvas-keyboard-response","31","76084","0.0-5.0-1.0-0.7","","","","","null","null","","","","","","","","","recall","[""5"",""4"",""6"",""5"",""4"",""5"",""6"",""6"",""4"",""5"",""4"",""6"",""6"",""6"",""5"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""6"",""5"",""5"",""6"",""4"",""5"",""5"",""6"",""4"",""4"",""6""]","1000","shape","2","","","","","",""
"","canvas-keyboard-response","32","78094","0.0-5.0-1.0-1.7","","","","","null","null","","","[""rect"",""triangle""]","","","","","","","","","","","[{""x"":748,""y"":759,""t"":3},{""x"":790,""y"":784,""t"":35},{""x"":829,""y"":769,""t"":70},{""x"":857,""y"":780,""t"":106},{""x"":885,""y"":798,""t"":138},{""x"":918,""y"":792,""t"":172},{""x"":914,""y"":809,""t"":207},{""x"":914,""y"":812,""t"":240},{""x"":907,""y"":811,""t"":273},{""x"":923,""y"":804,""t"":318},{""x"":914,""y"":803,""t"":341},{""x"":899,""y"":797,""t"":379},{""x"":909,""y"":794,""t"":411},{""x"":883,""y"":809,""t"":458},{""x"":872,""y"":822,""t"":476},{""x"":851,""y"":848,""t"":522},{""x"":828,""y"":866,""t"":545},{""x"":802,""y"":878,""t"":588},{""x"":773,""y"":873,""t"":614},{""x"":741,""y"":849,""t"":650},{""x"":727,""y"":834,""t"":685},{""x"":724,""y"":842,""t"":729},{""x"":718,""y"":843,""t"":750},{""x"":718,""y"":846,""t"":783},{""x"":729,""y"":854,""t"":827},{""x"":735,""y"":861,""t"":850},{""x"":726,""y"":854,""t"":888},{""x"":726,""y"":846,""t"":919},{""x"":723,""y"":820,""t"":970},{""x"":718,""y"":811,""t"":987},{""x"":712,""y"":803,""t"":1032},{""x"":713,""y"":804,""t"":1054},{""x"":723,""y"":816,""t"":1096},{""x"":722,""y"":815,""t"":1125},{""x"":775,""y"":838,""t"":1160},{""x"":808,""y"":859,""t"":1191},{""x"":837,""y"":867,""t"":1242},{""x"":875,""y"":903,""t"":1259},{""x"":911,""y"":905,""t"":1304},{""x"":916,""y"":872,""t"":1329},{""x"":943,""y"":842,""t"":1368},{""x"":945,""y"":801,""t"":1395},{""x"":998,""y"":767,""t"":1434},{""x"":1048,""y"":737,""t"":1463},{""x"":1075,""y"":688,""t"":1511},{""x"":1104,""y"":660,""t"":1533},{""x"":1131,""y"":636,""t"":1575},{""x"":1126,""y"":634,""t"":1599},{""x"":1047,""y"":638,""t"":1640},{""x"":964,""y"":645,""t"":1668},{""x"":885,""y"":649,""t"":1702},{""x"":819,""y"":644,""t"":1751},{""x"":764,""y"":641,""t"":1768},{""x"":727,""y"":655,""t"":1814},{""x"":690,""y"":675,""t"":1838},{""x"":684,""y"":701,""t"":1879},{""x"":652,""y"":703,""t"":1906},{""x"":651,""y"":697,""t"":1942},{""x"":714,""y"":698,""t"":1975}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804}]","","",""
"","canvas-keyboard-response","33","79616","0.0-5.0-1.0-2.7","","","","","510","6","","","","","","","","","","","","","","","","","true","triangle","6"
"","canvas-keyboard-response","34","80625","0.0-5.0-1.0-0.8","","","","","null","null","","","","","","","","","recall","[""5"",""4"",""6"",""5"",""4"",""5"",""6"",""6"",""4"",""5"",""4"",""6"",""6"",""6"",""5"",""5"",""4"",""4"",""6"",""4"",""6"",""5"",""4"",""5"",""4"",""6"",""5"",""5"",""6"",""4"",""5"",""5"",""6"",""4"",""4"",""6""]","1000","shape","2","","","","","",""
