"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","4749","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","4756","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","8182","0.0-2.0-0.0","","","","","3424","{""name"":""范雨祥"",""age"":""22""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","9214","0.0-2.0-1.0","","","","","1031","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","16886","0.0-3.0","","","","","","","","2231","","","","","","","","","","","","","","","","","",""
"","html-button-response","5","17918","0.0-4.0-0.0","","","","","1030","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","30497","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","31550","0.0-4.0-2.0","","","","","1053","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","48462","0.0-4.0-3.0","","","","","","","","","","[[{""x"":513,""y"":167,""dx"":22,""dy"":-114,""t"":990},{""x"":522,""y"":179,""dx"":31,""dy"":-102,""t"":1024},{""x"":538,""y"":195,""dx"":47,""dy"":-86,""t"":1058},{""x"":541,""y"":208,""dx"":50,""dy"":-73,""t"":1092},{""x"":553,""y"":233,""dx"":62,""dy"":-48,""t"":1126},{""x"":554,""y"":231,""dx"":63,""dy"":-50,""t"":1160},{""x"":570,""y"":247,""dx"":79,""dy"":-34,""t"":1194},{""x"":556,""y"":265,""dx"":65,""dy"":-16,""t"":1228},{""x"":560,""y"":265,""dx"":69,""dy"":-16,""t"":1262},{""x"":542,""y"":319,""dx"":51,""dy"":38,""t"":1296},{""x"":533,""y"":356,""dx"":42,""dy"":75,""t"":1330},{""x"":521,""y"":363,""dx"":30,""dy"":82,""t"":1364},{""x"":521,""y"":391,""dx"":30,""dy"":110,""t"":1398},{""x"":532,""y"":346,""dx"":41,""dy"":65,""t"":1432},{""x"":518,""y"":353,""dx"":27,""dy"":72,""t"":1466},{""x"":527,""y"":315,""dx"":36,""dy"":34,""t"":1499},{""x"":536,""y"":291,""dx"":45,""dy"":10,""t"":1533},{""x"":520,""y"":313,""dx"":29,""dy"":32,""t"":1568},{""x"":511,""y"":336,""dx"":20,""dy"":55,""t"":1602},{""x"":522,""y"":332,""dx"":31,""dy"":51,""t"":1636},{""x"":528,""y"":303,""dx"":37,""dy"":22,""t"":1671},{""x"":523,""y"":277,""dx"":32,""dy"":-4,""t"":1713},{""x"":506,""y"":280,""dx"":15,""dy"":-1,""t"":1750},{""x"":504,""y"":258,""dx"":13,""dy"":-23,""t"":1771},{""x"":514,""y"":247,""dx"":23,""dy"":-34,""t"":1805},{""x"":512,""y"":239,""dx"":21,""dy"":-42,""t"":1839},{""x"":524,""y"":219,""dx"":33,""dy"":-62,""t"":1874},{""x"":535,""y"":203,""dx"":44,""dy"":-78,""t"":1906},{""x"":530,""y"":205,""dx"":39,""dy"":-76,""t"":1941},{""x"":536,""y"":179,""dx"":45,""dy"":-102,""t"":1976},{""x"":539,""y"":175,""dx"":48,""dy"":-106,""t"":2009},{""x"":549,""y"":182,""dx"":58,""dy"":-99,""t"":2044},{""x"":533,""y"":231,""dx"":42,""dy"":-50,""t"":2078},{""x"":541,""y"":226,""dx"":50,""dy"":-55,""t"":2112},{""x"":546,""y"":236,""dx"":55,""dy"":-45,""t"":2146},{""x"":539,""y"":239,""dx"":48,""dy"":-42,""t"":2180},{""x"":521,""y"":264,""dx"":30,""dy"":-17,""t"":2214},{""x"":528,""y"":234,""dx"":37,""dy"":-47,""t"":2248},{""x"":531,""y"":221,""dx"":40,""dy"":-60,""t"":2280},{""x"":523,""y"":217,""dx"":32,""dy"":-64,""t"":2316},{""x"":528,""y"":207,""dx"":37,""dy"":-74,""t"":2349},{""x"":532,""y"":187,""dx"":41,""dy"":-94,""t"":2383},{""x"":537,""y"":184,""dx"":46,""dy"":-97,""t"":2418},{""x"":551,""y"":171,""dx"":60,""dy"":-110,""t"":2453},{""x"":532,""y"":213,""dx"":41,""dy"":-68,""t"":2486},{""x"":514,""y"":247,""dx"":23,""dy"":-34,""t"":2520},{""x"":506,""y"":272,""dx"":15,""dy"":-9,""t"":2554},{""x"":497,""y"":302,""dx"":6,""dy"":21,""t"":2588},{""x"":495,""y"":317,""dx"":4,""dy"":36,""t"":2622},{""x"":515,""y"":342,""dx"":24,""dy"":61,""t"":2656},{""x"":515,""y"":360,""dx"":24,""dy"":79,""t"":2690},{""x"":511,""y"":374,""dx"":20,""dy"":93,""t"":2724},{""x"":504,""y"":383,""dx"":13,""dy"":102,""t"":2758},{""x"":486,""y"":387,""dx"":-5,""dy"":106,""t"":2792},{""x"":489,""y"":386,""dx"":-2,""dy"":105,""t"":2826},{""x"":501,""y"":349,""dx"":10,""dy"":68,""t"":2860},{""x"":507,""y"":307,""dx"":16,""dy"":26,""t"":2894},{""x"":501,""y"":286,""dx"":10,""dy"":5,""t"":2928},{""x"":504,""y"":273,""dx"":13,""dy"":-8,""t"":2962},{""x"":500,""y"":272,""dx"":9,""dy"":-9,""t"":2995}],[{""x"":1419,""y"":321,""dx"":-32,""dy"":40,""t"":4015},{""x"":1397,""y"":333,""dx"":-54,""dy"":52,""t"":4049},{""x"":1383,""y"":344,""dx"":-68,""dy"":63,""t"":4084},{""x"":1362,""y"":353,""dx"":-89,""dy"":72,""t"":4117},{""x"":1350,""y"":366,""dx"":-101,""dy"":85,""t"":4152},{""x"":1366,""y"":347,""dx"":-85,""dy"":66,""t"":4185},{""x"":1386,""y"":363,""dx"":-65,""dy"":82,""t"":4220},{""x"":1372,""y"":365,""dx"":-79,""dy"":84,""t"":4252},{""x"":1355,""y"":379,""dx"":-96,""dy"":98,""t"":4287},{""x"":1348,""y"":371,""dx"":-103,""dy"":90,""t"":4323},{""x"":1341,""y"":373,""dx"":-110,""dy"":92,""t"":4356},{""x"":1360,""y"":389,""dx"":-91,""dy"":108,""t"":4390},{""x"":1375,""y"":396,""dx"":-76,""dy"":115,""t"":4424},{""x"":1373,""y"":409,""dx"":-78,""dy"":128,""t"":4458},{""x"":1381,""y"":421,""dx"":-70,""dy"":140,""t"":4492},{""x"":1383,""y"":434,""dx"":-68,""dy"":153,""t"":4526},{""x"":1392,""y"":432,""dx"":-59,""dy"":151,""t"":4559},{""x"":1365,""y"":436,""dx"":-86,""dy"":155,""t"":4594},{""x"":1364,""y"":439,""dx"":-87,""dy"":158,""t"":4628},{""x"":1362,""y"":448,""dx"":-89,""dy"":167,""t"":4662},{""x"":1373,""y"":448,""dx"":-78,""dy"":167,""t"":4697},{""x"":1384,""y"":441,""dx"":-67,""dy"":160,""t"":4730},{""x"":1365,""y"":421,""dx"":-86,""dy"":140,""t"":4764},{""x"":1357,""y"":381,""dx"":-94,""dy"":100,""t"":4797},{""x"":1340,""y"":372,""dx"":-111,""dy"":91,""t"":4833},{""x"":1345,""y"":379,""dx"":-106,""dy"":98,""t"":4866},{""x"":1348,""y"":384,""dx"":-103,""dy"":103,""t"":4899},{""x"":1361,""y"":374,""dx"":-90,""dy"":93,""t"":4935},{""x"":1374,""y"":361,""dx"":-77,""dy"":80,""t"":4968},{""x"":1385,""y"":363,""dx"":-66,""dy"":82,""t"":5002},{""x"":1387,""y"":364,""dx"":-64,""dy"":83,""t"":5036},{""x"":1377,""y"":348,""dx"":-74,""dy"":67,""t"":5070},{""x"":1402,""y"":358,""dx"":-49,""dy"":77,""t"":5105},{""x"":1384,""y"":346,""dx"":-67,""dy"":65,""t"":5138},{""x"":1374,""y"":333,""dx"":-77,""dy"":52,""t"":5172},{""x"":1382,""y"":331,""dx"":-69,""dy"":50,""t"":5206},{""x"":1380,""y"":322,""dx"":-71,""dy"":41,""t"":5239},{""x"":1395,""y"":322,""dx"":-56,""dy"":41,""t"":5274},{""x"":1401,""y"":330,""dx"":-50,""dy"":49,""t"":5307},{""x"":1404,""y"":342,""dx"":-47,""dy"":61,""t"":5342},{""x"":1402,""y"":349,""dx"":-49,""dy"":68,""t"":5376},{""x"":1398,""y"":359,""dx"":-53,""dy"":78,""t"":5411},{""x"":1402,""y"":365,""dx"":-49,""dy"":84,""t"":5445},{""x"":1406,""y"":369,""dx"":-45,""dy"":88,""t"":5476},{""x"":1404,""y"":368,""dx"":-47,""dy"":87,""t"":5513},{""x"":1408,""y"":371,""dx"":-43,""dy"":90,""t"":5546},{""x"":1390,""y"":371,""dx"":-61,""dy"":90,""t"":5580},{""x"":1388,""y"":364,""dx"":-63,""dy"":83,""t"":5614},{""x"":1379,""y"":369,""dx"":-72,""dy"":88,""t"":5648},{""x"":1376,""y"":371,""dx"":-75,""dy"":90,""t"":5682},{""x"":1380,""y"":363,""dx"":-71,""dy"":82,""t"":5716},{""x"":1380,""y"":359,""dx"":-71,""dy"":78,""t"":5749},{""x"":1374,""y"":362,""dx"":-77,""dy"":81,""t"":5785},{""x"":1374,""y"":352,""dx"":-77,""dy"":71,""t"":5818},{""x"":1375,""y"":344,""dx"":-76,""dy"":63,""t"":5850},{""x"":1373,""y"":346,""dx"":-78,""dy"":65,""t"":5886},{""x"":1397,""y"":346,""dx"":-54,""dy"":65,""t"":5919},{""x"":1405,""y"":340,""dx"":-46,""dy"":59,""t"":5955},{""x"":1396,""y"":341,""dx"":-55,""dy"":60,""t"":5987}],[{""x"":841,""y"":378,""dx"":-130,""dy"":-173,""t"":7007},{""x"":855,""y"":419,""dx"":-116,""dy"":-132,""t"":7042},{""x"":865,""y"":424,""dx"":-106,""dy"":-127,""t"":7076},{""x"":890,""y"":462,""dx"":-81,""dy"":-89,""t"":7110},{""x"":904,""y"":474,""dx"":-67,""dy"":-77,""t"":7144},{""x"":908,""y"":477,""dx"":-63,""dy"":-74,""t"":7178},{""x"":920,""y"":482,""dx"":-51,""dy"":-69,""t"":7213},{""x"":930,""y"":484,""dx"":-41,""dy"":-67,""t"":7246},{""x"":929,""y"":479,""dx"":-42,""dy"":-72,""t"":7279},{""x"":928,""y"":465,""dx"":-43,""dy"":-86,""t"":7315},{""x"":930,""y"":464,""dx"":-41,""dy"":-87,""t"":7349},{""x"":928,""y"":454,""dx"":-43,""dy"":-97,""t"":7382},{""x"":913,""y"":450,""dx"":-58,""dy"":-101,""t"":7416},{""x"":899,""y"":447,""dx"":-72,""dy"":-104,""t"":7447},{""x"":902,""y"":440,""dx"":-69,""dy"":-111,""t"":7485},{""x"":896,""y"":439,""dx"":-75,""dy"":-112,""t"":7517},{""x"":879,""y"":412,""dx"":-92,""dy"":-139,""t"":7551},{""x"":859,""y"":383,""dx"":-112,""dy"":-168,""t"":7585},{""x"":869,""y"":384,""dx"":-102,""dy"":-167,""t"":7619},{""x"":863,""y"":368,""dx"":-108,""dy"":-183,""t"":7655},{""x"":874,""y"":385,""dx"":-97,""dy"":-166,""t"":7687},{""x"":870,""y"":400,""dx"":-101,""dy"":-151,""t"":7722},{""x"":877,""y"":425,""dx"":-94,""dy"":-126,""t"":7756},{""x"":884,""y"":440,""dx"":-87,""dy"":-111,""t"":7789},{""x"":885,""y"":458,""dx"":-86,""dy"":-93,""t"":7824},{""x"":886,""y"":478,""dx"":-85,""dy"":-73,""t"":7859},{""x"":892,""y"":483,""dx"":-79,""dy"":-68,""t"":7892},{""x"":886,""y"":473,""dx"":-85,""dy"":-78,""t"":7926},{""x"":897,""y"":469,""dx"":-74,""dy"":-82,""t"":7960},{""x"":902,""y"":478,""dx"":-69,""dy"":-73,""t"":7994},{""x"":919,""y"":478,""dx"":-52,""dy"":-73,""t"":8028},{""x"":919,""y"":493,""dx"":-52,""dy"":-58,""t"":8063},{""x"":913,""y"":510,""dx"":-58,""dy"":-41,""t"":8097},{""x"":909,""y"":518,""dx"":-62,""dy"":-33,""t"":8130},{""x"":904,""y"":513,""dx"":-67,""dy"":-38,""t"":8164},{""x"":909,""y"":510,""dx"":-62,""dy"":-41,""t"":8197},{""x"":909,""y"":507,""dx"":-62,""dy"":-44,""t"":8232},{""x"":892,""y"":502,""dx"":-79,""dy"":-49,""t"":8266},{""x"":901,""y"":510,""dx"":-70,""dy"":-41,""t"":8300},{""x"":916,""y"":506,""dx"":-55,""dy"":-45,""t"":8334},{""x"":903,""y"":506,""dx"":-68,""dy"":-45,""t"":8368},{""x"":924,""y"":495,""dx"":-47,""dy"":-56,""t"":8401},{""x"":910,""y"":483,""dx"":-61,""dy"":-68,""t"":8436},{""x"":905,""y"":486,""dx"":-66,""dy"":-65,""t"":8470},{""x"":898,""y"":489,""dx"":-73,""dy"":-62,""t"":8505},{""x"":882,""y"":499,""dx"":-89,""dy"":-52,""t"":8538},{""x"":879,""y"":506,""dx"":-92,""dy"":-45,""t"":8573},{""x"":862,""y"":499,""dx"":-109,""dy"":-52,""t"":8607},{""x"":855,""y"":488,""dx"":-116,""dy"":-63,""t"":8640},{""x"":872,""y"":486,""dx"":-99,""dy"":-65,""t"":8674},{""x"":860,""y"":470,""dx"":-111,""dy"":-81,""t"":8708},{""x"":878,""y"":472,""dx"":-93,""dy"":-79,""t"":8742},{""x"":881,""y"":491,""dx"":-90,""dy"":-60,""t"":8776},{""x"":901,""y"":491,""dx"":-70,""dy"":-60,""t"":8809},{""x"":897,""y"":501,""dx"":-74,""dy"":-50,""t"":8844},{""x"":895,""y"":514,""dx"":-76,""dy"":-37,""t"":8878},{""x"":915,""y"":527,""dx"":-56,""dy"":-24,""t"":8912},{""x"":897,""y"":521,""dx"":-74,""dy"":-30,""t"":8946},{""x"":921,""y"":519,""dx"":-50,""dy"":-32,""t"":8980}],[{""x"":488,""y"":593,""dx"":-3,""dy"":-228,""t"":10034},{""x"":511,""y"":573,""dx"":20,""dy"":-248,""t"":10067},{""x"":515,""y"":592,""dx"":24,""dy"":-229,""t"":10102},{""x"":525,""y"":552,""dx"":34,""dy"":-269,""t"":10135},{""x"":517,""y"":559,""dx"":26,""dy"":-262,""t"":10170},{""x"":510,""y"":557,""dx"":19,""dy"":-264,""t"":10204},{""x"":521,""y"":529,""dx"":30,""dy"":-292,""t"":10238},{""x"":522,""y"":545,""dx"":31,""dy"":-276,""t"":10272},{""x"":551,""y"":523,""dx"":60,""dy"":-298,""t"":10306},{""x"":549,""y"":539,""dx"":58,""dy"":-282,""t"":10339},{""x"":543,""y"":546,""dx"":52,""dy"":-275,""t"":10374},{""x"":537,""y"":554,""dx"":46,""dy"":-267,""t"":10408},{""x"":537,""y"":573,""dx"":46,""dy"":-248,""t"":10442},{""x"":537,""y"":584,""dx"":46,""dy"":-237,""t"":10476},{""x"":532,""y"":572,""dx"":41,""dy"":-249,""t"":10510},{""x"":518,""y"":555,""dx"":27,""dy"":-266,""t"":10543},{""x"":527,""y"":580,""dx"":36,""dy"":-241,""t"":10579},{""x"":535,""y"":601,""dx"":44,""dy"":-220,""t"":10611},{""x"":541,""y"":589,""dx"":50,""dy"":-232,""t"":10646},{""x"":539,""y"":589,""dx"":48,""dy"":-232,""t"":10716},{""x"":547,""y"":595,""dx"":56,""dy"":-226,""t"":10748},{""x"":548,""y"":593,""dx"":57,""dy"":-228,""t"":10782},{""x"":547,""y"":605,""dx"":56,""dy"":-216,""t"":10816},{""x"":548,""y"":602,""dx"":57,""dy"":-219,""t"":10849},{""x"":540,""y"":592,""dx"":49,""dy"":-229,""t"":10885},{""x"":537,""y"":593,""dx"":46,""dy"":-228,""t"":10918},{""x"":541,""y"":606,""dx"":50,""dy"":-215,""t"":10952},{""x"":531,""y"":578,""dx"":40,""dy"":-243,""t"":10986},{""x"":531,""y"":571,""dx"":40,""dy"":-250,""t"":11018},{""x"":536,""y"":592,""dx"":45,""dy"":-229,""t"":11054},{""x"":528,""y"":581,""dx"":37,""dy"":-240,""t"":11088},{""x"":524,""y"":570,""dx"":33,""dy"":-251,""t"":11122},{""x"":529,""y"":566,""dx"":38,""dy"":-255,""t"":11156},{""x"":537,""y"":575,""dx"":46,""dy"":-246,""t"":11190},{""x"":542,""y"":571,""dx"":51,""dy"":-250,""t"":11224},{""x"":529,""y"":574,""dx"":38,""dy"":-247,""t"":11257},{""x"":544,""y"":596,""dx"":53,""dy"":-225,""t"":11292},{""x"":557,""y"":585,""dx"":66,""dy"":-236,""t"":11326},{""x"":553,""y"":594,""dx"":62,""dy"":-227,""t"":11360},{""x"":554,""y"":593,""dx"":63,""dy"":-228,""t"":11394},{""x"":559,""y"":605,""dx"":68,""dy"":-216,""t"":11428},{""x"":561,""y"":621,""dx"":70,""dy"":-200,""t"":11463},{""x"":563,""y"":641,""dx"":72,""dy"":-180,""t"":11496},{""x"":568,""y"":645,""dx"":77,""dy"":-176,""t"":11530},{""x"":557,""y"":661,""dx"":66,""dy"":-160,""t"":11564},{""x"":544,""y"":646,""dx"":53,""dy"":-175,""t"":11598},{""x"":550,""y"":649,""dx"":59,""dy"":-172,""t"":11632},{""x"":553,""y"":648,""dx"":62,""dy"":-173,""t"":11666},{""x"":557,""y"":647,""dx"":66,""dy"":-174,""t"":11699},{""x"":561,""y"":631,""dx"":70,""dy"":-190,""t"":11734},{""x"":571,""y"":608,""dx"":80,""dy"":-213,""t"":11768},{""x"":573,""y"":578,""dx"":82,""dy"":-243,""t"":11803},{""x"":572,""y"":573,""dx"":81,""dy"":-248,""t"":11836},{""x"":571,""y"":547,""dx"":80,""dy"":-274,""t"":11870},{""x"":573,""y"":544,""dx"":82,""dy"":-277,""t"":11904},{""x"":576,""y"":549,""dx"":85,""dy"":-272,""t"":11938},{""x"":579,""y"":549,""dx"":88,""dy"":-272,""t"":11972},{""x"":572,""y"":536,""dx"":81,""dy"":-285,""t"":12006}],[{""x"":1473,""y"":649,""dx"":22,""dy"":-172,""t"":13027},{""x"":1465,""y"":672,""dx"":14,""dy"":-149,""t"":13060},{""x"":1458,""y"":669,""dx"":7,""dy"":-152,""t"":13093},{""x"":1436,""y"":663,""dx"":-15,""dy"":-158,""t"":13128},{""x"":1435,""y"":656,""dx"":-16,""dy"":-165,""t"":13162},{""x"":1432,""y"":666,""dx"":-19,""dy"":-155,""t"":13196},{""x"":1417,""y"":677,""dx"":-34,""dy"":-144,""t"":13230},{""x"":1402,""y"":665,""dx"":-49,""dy"":-156,""t"":13264},{""x"":1396,""y"":648,""dx"":-55,""dy"":-173,""t"":13298},{""x"":1401,""y"":630,""dx"":-50,""dy"":-191,""t"":13332},{""x"":1411,""y"":645,""dx"":-40,""dy"":-176,""t"":13366},{""x"":1415,""y"":639,""dx"":-36,""dy"":-182,""t"":13400},{""x"":1427,""y"":626,""dx"":-24,""dy"":-195,""t"":13434},{""x"":1429,""y"":631,""dx"":-22,""dy"":-190,""t"":13469},{""x"":1417,""y"":628,""dx"":-34,""dy"":-193,""t"":13502},{""x"":1414,""y"":650,""dx"":-37,""dy"":-171,""t"":13536},{""x"":1401,""y"":629,""dx"":-50,""dy"":-192,""t"":13569},{""x"":1386,""y"":626,""dx"":-65,""dy"":-195,""t"":13604},{""x"":1372,""y"":625,""dx"":-79,""dy"":-196,""t"":13638},{""x"":1366,""y"":626,""dx"":-85,""dy"":-195,""t"":13672},{""x"":1377,""y"":604,""dx"":-74,""dy"":-217,""t"":13707},{""x"":1375,""y"":603,""dx"":-76,""dy"":-218,""t"":13740},{""x"":1369,""y"":607,""dx"":-82,""dy"":-214,""t"":13774},{""x"":1357,""y"":615,""dx"":-94,""dy"":-206,""t"":13809},{""x"":1346,""y"":602,""dx"":-105,""dy"":-219,""t"":13842},{""x"":1354,""y"":642,""dx"":-97,""dy"":-179,""t"":13876},{""x"":1381,""y"":641,""dx"":-70,""dy"":-180,""t"":13910},{""x"":1378,""y"":673,""dx"":-73,""dy"":-148,""t"":13944},{""x"":1382,""y"":678,""dx"":-69,""dy"":-143,""t"":13977},{""x"":1384,""y"":677,""dx"":-67,""dy"":-144,""t"":14012},{""x"":1392,""y"":639,""dx"":-59,""dy"":-182,""t"":14047},{""x"":1385,""y"":637,""dx"":-66,""dy"":-184,""t"":14080},{""x"":1377,""y"":639,""dx"":-74,""dy"":-182,""t"":14115},{""x"":1386,""y"":665,""dx"":-65,""dy"":-156,""t"":14146},{""x"":1399,""y"":683,""dx"":-52,""dy"":-138,""t"":14182},{""x"":1407,""y"":684,""dx"":-44,""dy"":-137,""t"":14215},{""x"":1405,""y"":666,""dx"":-46,""dy"":-155,""t"":14249},{""x"":1411,""y"":679,""dx"":-40,""dy"":-142,""t"":14285},{""x"":1416,""y"":690,""dx"":-35,""dy"":-131,""t"":14319},{""x"":1428,""y"":697,""dx"":-23,""dy"":-124,""t"":14353},{""x"":1433,""y"":699,""dx"":-18,""dy"":-122,""t"":14386},{""x"":1437,""y"":685,""dx"":-14,""dy"":-136,""t"":14420},{""x"":1435,""y"":692,""dx"":-16,""dy"":-129,""t"":14454},{""x"":1417,""y"":679,""dx"":-34,""dy"":-142,""t"":14488},{""x"":1426,""y"":692,""dx"":-25,""dy"":-129,""t"":14523},{""x"":1433,""y"":703,""dx"":-18,""dy"":-118,""t"":14554},{""x"":1430,""y"":707,""dx"":-21,""dy"":-114,""t"":14589},{""x"":1436,""y"":713,""dx"":-15,""dy"":-108,""t"":14624},{""x"":1442,""y"":719,""dx"":-9,""dy"":-102,""t"":14659},{""x"":1433,""y"":721,""dx"":-18,""dy"":-100,""t"":14692},{""x"":1421,""y"":720,""dx"":-30,""dy"":-101,""t"":14726},{""x"":1406,""y"":728,""dx"":-45,""dy"":-93,""t"":14760},{""x"":1411,""y"":707,""dx"":-40,""dy"":-114,""t"":14794},{""x"":1408,""y"":706,""dx"":-43,""dy"":-115,""t"":14828},{""x"":1402,""y"":705,""dx"":-49,""dy"":-116,""t"":14862},{""x"":1400,""y"":702,""dx"":-51,""dy"":-119,""t"":14896},{""x"":1408,""y"":706,""dx"":-43,""dy"":-115,""t"":14931},{""x"":1388,""y"":712,""dx"":-63,""dy"":-109,""t"":14964},{""x"":1380,""y"":746,""dx"":-71,""dy"":-75,""t"":14998}]]","[100,100,94.91525423728814,12.068965517241379,84.7457627118644]","[{""x"":33.61666666666667,""y"":-11.683333333333334,""r"":78.65995005653043},{""x"":-72.03389830508475,""y"":89.30508474576271,""r"":27.065382017686108},{""x"":-76.30508474576271,""y"":-80.42372881355932,""r"":35.32418500883426},{""x"":52.41379310344828,""y"":-236.25862068965517,""r"":44.49854826850494},{""x"":-44.08474576271186,""y"":-153.4915254237288,""r"":38.50680722697329}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","","",""
"","html-button-response","9","49150","0.0-4.0-4.0-0.0-0.0","","","","","687","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","",""
