"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","67020","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","67027","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","70315","0.0-2.0-0.0","","","","","3286","{""name"":""dyk"",""age"":""22""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","75289","0.0-2.0-1.0","","","","","4973","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","90913","0.0-3.0","","","","","","","","6311","","","","","","","","","","","","","","","","",""
"","html-button-response","5","91858","0.0-4.0-0.0","","","","","942","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","105454","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","106177","0.0-4.0-2.0","","","","","723","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","124324","0.0-4.0-3.0","","","","","","","","","","[[{""x"":586,""y"":385,""dx"":95,""dy"":104,""t"":991},{""x"":623,""y"":414,""dx"":132,""dy"":133,""t"":1024},{""x"":616,""y"":378,""dx"":125,""dy"":97,""t"":1057},{""x"":553,""y"":357,""dx"":62,""dy"":76,""t"":1091},{""x"":514,""y"":351,""dx"":23,""dy"":70,""t"":1127},{""x"":529,""y"":368,""dx"":38,""dy"":87,""t"":1160},{""x"":495,""y"":350,""dx"":4,""dy"":69,""t"":1194},{""x"":462,""y"":352,""dx"":-29,""dy"":71,""t"":1228},{""x"":495,""y"":360,""dx"":4,""dy"":79,""t"":1262},{""x"":520,""y"":366,""dx"":29,""dy"":85,""t"":1296},{""x"":531,""y"":395,""dx"":40,""dy"":114,""t"":1330},{""x"":554,""y"":416,""dx"":63,""dy"":135,""t"":1364},{""x"":563,""y"":431,""dx"":72,""dy"":150,""t"":1398},{""x"":571,""y"":430,""dx"":80,""dy"":149,""t"":1433},{""x"":573,""y"":427,""dx"":82,""dy"":146,""t"":1467},{""x"":512,""y"":408,""dx"":21,""dy"":127,""t"":1499},{""x"":507,""y"":365,""dx"":16,""dy"":84,""t"":1534},{""x"":530,""y"":357,""dx"":39,""dy"":76,""t"":1568},{""x"":513,""y"":386,""dx"":22,""dy"":105,""t"":1601},{""x"":544,""y"":394,""dx"":53,""dy"":113,""t"":1636},{""x"":570,""y"":406,""dx"":79,""dy"":125,""t"":1671},{""x"":592,""y"":417,""dx"":101,""dy"":136,""t"":1701},{""x"":605,""y"":421,""dx"":114,""dy"":140,""t"":1737},{""x"":624,""y"":441,""dx"":133,""dy"":160,""t"":1772},{""x"":638,""y"":436,""dx"":147,""dy"":155,""t"":1806},{""x"":650,""y"":471,""dx"":159,""dy"":190,""t"":1840},{""x"":618,""y"":503,""dx"":127,""dy"":222,""t"":1874},{""x"":643,""y"":502,""dx"":152,""dy"":221,""t"":1908},{""x"":614,""y"":489,""dx"":123,""dy"":208,""t"":1942},{""x"":573,""y"":510,""dx"":82,""dy"":229,""t"":1977},{""x"":541,""y"":527,""dx"":50,""dy"":246,""t"":2010},{""x"":571,""y"":551,""dx"":80,""dy"":270,""t"":2044},{""x"":537,""y"":559,""dx"":46,""dy"":278,""t"":2078},{""x"":507,""y"":564,""dx"":16,""dy"":283,""t"":2110},{""x"":492,""y"":549,""dx"":1,""dy"":268,""t"":2146},{""x"":470,""y"":561,""dx"":-21,""dy"":280,""t"":2180},{""x"":462,""y"":534,""dx"":-29,""dy"":253,""t"":2214},{""x"":462,""y"":548,""dx"":-29,""dy"":267,""t"":2249},{""x"":458,""y"":540,""dx"":-33,""dy"":259,""t"":2282},{""x"":474,""y"":529,""dx"":-17,""dy"":248,""t"":2316},{""x"":478,""y"":544,""dx"":-13,""dy"":263,""t"":2350},{""x"":482,""y"":506,""dx"":-9,""dy"":225,""t"":2384},{""x"":468,""y"":454,""dx"":-23,""dy"":173,""t"":2419},{""x"":491,""y"":450,""dx"":0,""dy"":169,""t"":2452},{""x"":504,""y"":462,""dx"":13,""dy"":181,""t"":2486},{""x"":489,""y"":462,""dx"":-2,""dy"":181,""t"":2520},{""x"":530,""y"":466,""dx"":39,""dy"":185,""t"":2554},{""x"":535,""y"":437,""dx"":44,""dy"":156,""t"":2588},{""x"":572,""y"":445,""dx"":81,""dy"":164,""t"":2622},{""x"":604,""y"":426,""dx"":113,""dy"":145,""t"":2656},{""x"":573,""y"":471,""dx"":82,""dy"":190,""t"":2690},{""x"":562,""y"":431,""dx"":71,""dy"":150,""t"":2724},{""x"":519,""y"":409,""dx"":28,""dy"":128,""t"":2758},{""x"":500,""y"":409,""dx"":9,""dy"":128,""t"":2792},{""x"":525,""y"":392,""dx"":34,""dy"":111,""t"":2826},{""x"":683,""y"":403,""dx"":192,""dy"":122,""t"":2860},{""x"":868,""y"":422,""dx"":377,""dy"":141,""t"":2894},{""x"":1031,""y"":426,""dx"":540,""dy"":145,""t"":2928},{""x"":1161,""y"":426,""dx"":670,""dy"":145,""t"":2961}],[{""x"":1331,""y"":332,""dx"":-120,""dy"":51,""t"":4016},{""x"":1330,""y"":335,""dx"":-121,""dy"":54,""t"":4050},{""x"":1333,""y"":355,""dx"":-118,""dy"":74,""t"":4084},{""x"":1321,""y"":367,""dx"":-130,""dy"":86,""t"":4118},{""x"":1300,""y"":372,""dx"":-151,""dy"":91,""t"":4152},{""x"":1310,""y"":406,""dx"":-141,""dy"":125,""t"":4187},{""x"":1339,""y"":372,""dx"":-112,""dy"":91,""t"":4220},{""x"":1366,""y"":401,""dx"":-85,""dy"":120,""t"":4254},{""x"":1390,""y"":425,""dx"":-61,""dy"":144,""t"":4288},{""x"":1366,""y"":389,""dx"":-85,""dy"":108,""t"":4322},{""x"":1355,""y"":373,""dx"":-96,""dy"":92,""t"":4357},{""x"":1364,""y"":383,""dx"":-87,""dy"":102,""t"":4390},{""x"":1331,""y"":351,""dx"":-120,""dy"":70,""t"":4424},{""x"":1321,""y"":368,""dx"":-130,""dy"":87,""t"":4458},{""x"":1321,""y"":367,""dx"":-130,""dy"":86,""t"":4492},{""x"":1350,""y"":390,""dx"":-101,""dy"":109,""t"":4526},{""x"":1345,""y"":367,""dx"":-106,""dy"":86,""t"":4560},{""x"":1347,""y"":344,""dx"":-104,""dy"":63,""t"":4594},{""x"":1349,""y"":328,""dx"":-102,""dy"":47,""t"":4628},{""x"":1344,""y"":331,""dx"":-107,""dy"":50,""t"":4662},{""x"":1352,""y"":327,""dx"":-99,""dy"":46,""t"":4696},{""x"":1369,""y"":343,""dx"":-82,""dy"":62,""t"":4730},{""x"":1385,""y"":345,""dx"":-66,""dy"":64,""t"":4764},{""x"":1411,""y"":364,""dx"":-40,""dy"":83,""t"":4798},{""x"":1425,""y"":375,""dx"":-26,""dy"":94,""t"":4832},{""x"":1437,""y"":397,""dx"":-14,""dy"":116,""t"":4865},{""x"":1455,""y"":417,""dx"":4,""dy"":136,""t"":4900},{""x"":1466,""y"":440,""dx"":15,""dy"":159,""t"":4934},{""x"":1452,""y"":426,""dx"":1,""dy"":145,""t"":4968},{""x"":1432,""y"":398,""dx"":-19,""dy"":117,""t"":5003},{""x"":1417,""y"":389,""dx"":-34,""dy"":108,""t"":5037},{""x"":1405,""y"":398,""dx"":-46,""dy"":117,""t"":5070},{""x"":1416,""y"":399,""dx"":-35,""dy"":118,""t"":5104},{""x"":1415,""y"":402,""dx"":-36,""dy"":121,""t"":5137},{""x"":1439,""y"":414,""dx"":-12,""dy"":133,""t"":5173},{""x"":1429,""y"":412,""dx"":-22,""dy"":131,""t"":5206},{""x"":1425,""y"":404,""dx"":-26,""dy"":123,""t"":5240},{""x"":1422,""y"":397,""dx"":-29,""dy"":116,""t"":5272},{""x"":1381,""y"":390,""dx"":-70,""dy"":109,""t"":5308},{""x"":1365,""y"":396,""dx"":-86,""dy"":115,""t"":5341},{""x"":1351,""y"":405,""dx"":-100,""dy"":124,""t"":5376},{""x"":1342,""y"":385,""dx"":-109,""dy"":104,""t"":5411},{""x"":1342,""y"":369,""dx"":-109,""dy"":88,""t"":5444},{""x"":1360,""y"":373,""dx"":-91,""dy"":92,""t"":5478},{""x"":1373,""y"":401,""dx"":-78,""dy"":120,""t"":5512},{""x"":1384,""y"":399,""dx"":-67,""dy"":118,""t"":5546},{""x"":1389,""y"":392,""dx"":-62,""dy"":111,""t"":5580},{""x"":1383,""y"":361,""dx"":-68,""dy"":80,""t"":5614},{""x"":1384,""y"":367,""dx"":-67,""dy"":86,""t"":5648},{""x"":1382,""y"":374,""dx"":-69,""dy"":93,""t"":5682},{""x"":1385,""y"":343,""dx"":-66,""dy"":62,""t"":5716},{""x"":1383,""y"":332,""dx"":-68,""dy"":51,""t"":5750},{""x"":1374,""y"":340,""dx"":-77,""dy"":59,""t"":5784},{""x"":1376,""y"":346,""dx"":-75,""dy"":65,""t"":5818},{""x"":1372,""y"":352,""dx"":-79,""dy"":71,""t"":5851},{""x"":1383,""y"":355,""dx"":-68,""dy"":74,""t"":5886},{""x"":1381,""y"":349,""dx"":-70,""dy"":68,""t"":5920},{""x"":1364,""y"":368,""dx"":-87,""dy"":87,""t"":5955},{""x"":1344,""y"":388,""dx"":-107,""dy"":107,""t"":5988}],[{""x"":1071,""y"":480,""dx"":100,""dy"":-71,""t"":7008},{""x"":1069,""y"":484,""dx"":98,""dy"":-67,""t"":7041},{""x"":1073,""y"":474,""dx"":102,""dy"":-77,""t"":7076},{""x"":1090,""y"":456,""dx"":119,""dy"":-95,""t"":7111},{""x"":1081,""y"":496,""dx"":110,""dy"":-55,""t"":7143},{""x"":1092,""y"":499,""dx"":121,""dy"":-52,""t"":7178},{""x"":1122,""y"":505,""dx"":151,""dy"":-46,""t"":7212},{""x"":1119,""y"":528,""dx"":148,""dy"":-23,""t"":7246},{""x"":1117,""y"":547,""dx"":146,""dy"":-4,""t"":7278},{""x"":1132,""y"":542,""dx"":161,""dy"":-9,""t"":7313},{""x"":1134,""y"":528,""dx"":163,""dy"":-23,""t"":7348},{""x"":1119,""y"":513,""dx"":148,""dy"":-38,""t"":7383},{""x"":1085,""y"":523,""dx"":114,""dy"":-28,""t"":7415},{""x"":1089,""y"":506,""dx"":118,""dy"":-45,""t"":7449},{""x"":1100,""y"":484,""dx"":129,""dy"":-67,""t"":7484},{""x"":1101,""y"":469,""dx"":130,""dy"":-82,""t"":7518},{""x"":1103,""y"":498,""dx"":132,""dy"":-53,""t"":7552},{""x"":1086,""y"":516,""dx"":115,""dy"":-35,""t"":7586},{""x"":1075,""y"":514,""dx"":104,""dy"":-37,""t"":7620},{""x"":1064,""y"":518,""dx"":93,""dy"":-33,""t"":7654},{""x"":1068,""y"":509,""dx"":97,""dy"":-42,""t"":7688},{""x"":1072,""y"":498,""dx"":101,""dy"":-53,""t"":7722},{""x"":1081,""y"":443,""dx"":110,""dy"":-108,""t"":7756},{""x"":1098,""y"":411,""dx"":127,""dy"":-140,""t"":7790},{""x"":1102,""y"":389,""dx"":131,""dy"":-162,""t"":7823},{""x"":1106,""y"":374,""dx"":135,""dy"":-177,""t"":7858},{""x"":1103,""y"":369,""dx"":132,""dy"":-182,""t"":7891},{""x"":1107,""y"":345,""dx"":136,""dy"":-206,""t"":7926},{""x"":1109,""y"":335,""dx"":138,""dy"":-216,""t"":7960},{""x"":1113,""y"":338,""dx"":142,""dy"":-213,""t"":7993},{""x"":1111,""y"":335,""dx"":140,""dy"":-216,""t"":8028},{""x"":1096,""y"":356,""dx"":125,""dy"":-195,""t"":8061},{""x"":1080,""y"":384,""dx"":109,""dy"":-167,""t"":8096},{""x"":1087,""y"":410,""dx"":116,""dy"":-141,""t"":8129},{""x"":1075,""y"":424,""dx"":104,""dy"":-127,""t"":8165},{""x"":1090,""y"":446,""dx"":119,""dy"":-105,""t"":8197},{""x"":1093,""y"":456,""dx"":122,""dy"":-95,""t"":8232},{""x"":1117,""y"":460,""dx"":146,""dy"":-91,""t"":8266},{""x"":1112,""y"":465,""dx"":141,""dy"":-86,""t"":8299},{""x"":1100,""y"":497,""dx"":129,""dy"":-54,""t"":8334},{""x"":1105,""y"":529,""dx"":134,""dy"":-22,""t"":8367},{""x"":1118,""y"":527,""dx"":147,""dy"":-24,""t"":8402},{""x"":1129,""y"":523,""dx"":158,""dy"":-28,""t"":8434},{""x"":1137,""y"":515,""dx"":166,""dy"":-36,""t"":8470},{""x"":1144,""y"":525,""dx"":173,""dy"":-26,""t"":8504},{""x"":1149,""y"":527,""dx"":178,""dy"":-24,""t"":8538},{""x"":1156,""y"":529,""dx"":185,""dy"":-22,""t"":8572},{""x"":1150,""y"":527,""dx"":179,""dy"":-24,""t"":8606},{""x"":1147,""y"":509,""dx"":176,""dy"":-42,""t"":8640},{""x"":1135,""y"":492,""dx"":164,""dy"":-59,""t"":8675},{""x"":1123,""y"":466,""dx"":152,""dy"":-85,""t"":8708},{""x"":1129,""y"":453,""dx"":158,""dy"":-98,""t"":8742},{""x"":1131,""y"":437,""dx"":160,""dy"":-114,""t"":8776},{""x"":1128,""y"":424,""dx"":157,""dy"":-127,""t"":8810},{""x"":1126,""y"":413,""dx"":155,""dy"":-138,""t"":8842},{""x"":1127,""y"":408,""dx"":156,""dy"":-143,""t"":8878},{""x"":1131,""y"":401,""dx"":160,""dy"":-150,""t"":8912},{""x"":1129,""y"":407,""dx"":158,""dy"":-144,""t"":8945},{""x"":1120,""y"":408,""dx"":149,""dy"":-143,""t"":8980}],[{""x"":516,""y"":659,""dx"":25,""dy"":-162,""t"":10034},{""x"":528,""y"":646,""dx"":37,""dy"":-175,""t"":10069},{""x"":521,""y"":647,""dx"":30,""dy"":-174,""t"":10139},{""x"":513,""y"":653,""dx"":22,""dy"":-168,""t"":10170},{""x"":508,""y"":663,""dx"":17,""dy"":-158,""t"":10205},{""x"":496,""y"":665,""dx"":5,""dy"":-156,""t"":10239},{""x"":488,""y"":639,""dx"":-3,""dy"":-182,""t"":10272},{""x"":486,""y"":644,""dx"":-5,""dy"":-177,""t"":10306},{""x"":493,""y"":668,""dx"":2,""dy"":-153,""t"":10340},{""x"":502,""y"":681,""dx"":11,""dy"":-140,""t"":10374},{""x"":478,""y"":639,""dx"":-13,""dy"":-182,""t"":10409},{""x"":457,""y"":603,""dx"":-34,""dy"":-218,""t"":10439},{""x"":439,""y"":573,""dx"":-52,""dy"":-248,""t"":10477},{""x"":416,""y"":529,""dx"":-75,""dy"":-292,""t"":10510},{""x"":400,""y"":499,""dx"":-91,""dy"":-322,""t"":10543},{""x"":429,""y"":522,""dx"":-62,""dy"":-299,""t"":10578},{""x"":409,""y"":482,""dx"":-82,""dy"":-339,""t"":10612},{""x"":389,""y"":482,""dx"":-102,""dy"":-339,""t"":10646},{""x"":382,""y"":476,""dx"":-109,""dy"":-345,""t"":10680},{""x"":371,""y"":528,""dx"":-120,""dy"":-293,""t"":10714},{""x"":366,""y"":525,""dx"":-125,""dy"":-296,""t"":10748},{""x"":378,""y"":538,""dx"":-113,""dy"":-283,""t"":10782},{""x"":389,""y"":547,""dx"":-102,""dy"":-274,""t"":10816},{""x"":406,""y"":545,""dx"":-85,""dy"":-276,""t"":10850},{""x"":454,""y"":585,""dx"":-37,""dy"":-236,""t"":10884},{""x"":440,""y"":623,""dx"":-51,""dy"":-198,""t"":10918},{""x"":442,""y"":622,""dx"":-49,""dy"":-199,""t"":10953},{""x"":451,""y"":629,""dx"":-40,""dy"":-192,""t"":10986},{""x"":476,""y"":642,""dx"":-15,""dy"":-179,""t"":11020},{""x"":478,""y"":673,""dx"":-13,""dy"":-148,""t"":11054},{""x"":480,""y"":649,""dx"":-11,""dy"":-172,""t"":11088},{""x"":494,""y"":692,""dx"":3,""dy"":-129,""t"":11122},{""x"":495,""y"":730,""dx"":4,""dy"":-91,""t"":11156},{""x"":470,""y"":734,""dx"":-21,""dy"":-87,""t"":11189},{""x"":470,""y"":739,""dx"":-21,""dy"":-82,""t"":11223},{""x"":499,""y"":757,""dx"":8,""dy"":-64,""t"":11258},{""x"":480,""y"":735,""dx"":-11,""dy"":-86,""t"":11291},{""x"":469,""y"":715,""dx"":-22,""dy"":-106,""t"":11326},{""x"":464,""y"":701,""dx"":-27,""dy"":-120,""t"":11360},{""x"":475,""y"":724,""dx"":-16,""dy"":-97,""t"":11394},{""x"":507,""y"":697,""dx"":16,""dy"":-124,""t"":11429},{""x"":515,""y"":714,""dx"":24,""dy"":-107,""t"":11462},{""x"":529,""y"":719,""dx"":38,""dy"":-102,""t"":11495},{""x"":548,""y"":714,""dx"":57,""dy"":-107,""t"":11530},{""x"":554,""y"":705,""dx"":63,""dy"":-116,""t"":11564},{""x"":569,""y"":693,""dx"":78,""dy"":-128,""t"":11598},{""x"":569,""y"":689,""dx"":78,""dy"":-132,""t"":11631},{""x"":560,""y"":654,""dx"":69,""dy"":-167,""t"":11667},{""x"":536,""y"":628,""dx"":45,""dy"":-193,""t"":11700},{""x"":518,""y"":611,""dx"":27,""dy"":-210,""t"":11734},{""x"":522,""y"":625,""dx"":31,""dy"":-196,""t"":11767},{""x"":515,""y"":602,""dx"":24,""dy"":-219,""t"":11801},{""x"":537,""y"":590,""dx"":46,""dy"":-231,""t"":11836},{""x"":558,""y"":597,""dx"":67,""dy"":-224,""t"":11870},{""x"":564,""y"":592,""dx"":73,""dy"":-229,""t"":11903},{""x"":615,""y"":614,""dx"":124,""dy"":-207,""t"":11938},{""x"":624,""y"":606,""dx"":133,""dy"":-215,""t"":11973},{""x"":631,""y"":600,""dx"":140,""dy"":-221,""t"":12003}],[{""x"":1465,""y"":633,""dx"":14,""dy"":-188,""t"":13026},{""x"":1463,""y"":661,""dx"":12,""dy"":-160,""t"":13060},{""x"":1459,""y"":653,""dx"":8,""dy"":-168,""t"":13094},{""x"":1458,""y"":648,""dx"":7,""dy"":-173,""t"":13128},{""x"":1470,""y"":680,""dx"":19,""dy"":-141,""t"":13162},{""x"":1469,""y"":694,""dx"":18,""dy"":-127,""t"":13196},{""x"":1466,""y"":666,""dx"":15,""dy"":-155,""t"":13230},{""x"":1417,""y"":684,""dx"":-34,""dy"":-137,""t"":13265},{""x"":1422,""y"":658,""dx"":-29,""dy"":-163,""t"":13298},{""x"":1427,""y"":680,""dx"":-24,""dy"":-141,""t"":13332},{""x"":1450,""y"":646,""dx"":-1,""dy"":-175,""t"":13366},{""x"":1460,""y"":617,""dx"":9,""dy"":-204,""t"":13399},{""x"":1463,""y"":618,""dx"":12,""dy"":-203,""t"":13433},{""x"":1435,""y"":644,""dx"":-16,""dy"":-177,""t"":13467},{""x"":1413,""y"":654,""dx"":-38,""dy"":-167,""t"":13502},{""x"":1409,""y"":669,""dx"":-42,""dy"":-152,""t"":13536},{""x"":1376,""y"":673,""dx"":-75,""dy"":-148,""t"":13569},{""x"":1323,""y"":655,""dx"":-128,""dy"":-166,""t"":13602},{""x"":1340,""y"":658,""dx"":-111,""dy"":-163,""t"":13638},{""x"":1367,""y"":681,""dx"":-84,""dy"":-140,""t"":13672},{""x"":1397,""y"":706,""dx"":-54,""dy"":-115,""t"":13706},{""x"":1421,""y"":740,""dx"":-30,""dy"":-81,""t"":13740},{""x"":1428,""y"":751,""dx"":-23,""dy"":-70,""t"":13774},{""x"":1408,""y"":744,""dx"":-43,""dy"":-77,""t"":13808},{""x"":1366,""y"":740,""dx"":-85,""dy"":-81,""t"":13841},{""x"":1375,""y"":739,""dx"":-76,""dy"":-82,""t"":13876},{""x"":1370,""y"":703,""dx"":-81,""dy"":-118,""t"":13910},{""x"":1329,""y"":640,""dx"":-122,""dy"":-181,""t"":13944},{""x"":1347,""y"":616,""dx"":-104,""dy"":-205,""t"":13978},{""x"":1364,""y"":598,""dx"":-87,""dy"":-223,""t"":14010},{""x"":1375,""y"":563,""dx"":-76,""dy"":-258,""t"":14045},{""x"":1355,""y"":560,""dx"":-96,""dy"":-261,""t"":14080},{""x"":1355,""y"":547,""dx"":-96,""dy"":-274,""t"":14113},{""x"":1340,""y"":590,""dx"":-111,""dy"":-231,""t"":14149},{""x"":1366,""y"":591,""dx"":-85,""dy"":-230,""t"":14183},{""x"":1314,""y"":557,""dx"":-137,""dy"":-264,""t"":14216},{""x"":1282,""y"":576,""dx"":-169,""dy"":-245,""t"":14251},{""x"":1294,""y"":580,""dx"":-157,""dy"":-241,""t"":14284},{""x"":1278,""y"":581,""dx"":-173,""dy"":-240,""t"":14318},{""x"":1274,""y"":601,""dx"":-177,""dy"":-220,""t"":14352},{""x"":1297,""y"":592,""dx"":-154,""dy"":-229,""t"":14386},{""x"":1326,""y"":590,""dx"":-125,""dy"":-231,""t"":14421},{""x"":1299,""y"":582,""dx"":-152,""dy"":-239,""t"":14454},{""x"":1277,""y"":596,""dx"":-174,""dy"":-225,""t"":14488},{""x"":1264,""y"":597,""dx"":-187,""dy"":-224,""t"":14522},{""x"":1280,""y"":626,""dx"":-171,""dy"":-195,""t"":14556},{""x"":1249,""y"":612,""dx"":-202,""dy"":-209,""t"":14590},{""x"":1256,""y"":622,""dx"":-195,""dy"":-199,""t"":14624},{""x"":1260,""y"":635,""dx"":-191,""dy"":-186,""t"":14658},{""x"":1265,""y"":641,""dx"":-186,""dy"":-180,""t"":14691},{""x"":1276,""y"":662,""dx"":-175,""dy"":-159,""t"":14726},{""x"":1304,""y"":669,""dx"":-147,""dy"":-152,""t"":14760},{""x"":1312,""y"":688,""dx"":-139,""dy"":-133,""t"":14794},{""x"":1328,""y"":696,""dx"":-123,""dy"":-125,""t"":14828},{""x"":1336,""y"":701,""dx"":-115,""dy"":-120,""t"":14862},{""x"":1335,""y"":691,""dx"":-116,""dy"":-130,""t"":14896},{""x"":1361,""y"":708,""dx"":-90,""dy"":-113,""t"":14930},{""x"":1386,""y"":731,""dx"":-65,""dy"":-90,""t"":14965},{""x"":1405,""y"":700,""dx"":-46,""dy"":-121,""t"":14998}]]","[59.32203389830508,100,76.27118644067797,58.620689655172406,52.54237288135594]","[{""x"":76.23728813559322,""y"":162.88135593220338,""r"":80.30789822718147},{""x"":-75.35593220338983,""y"":95.0677966101695,""r"":37.358715944142354},{""x"":136.72881355932202,""y"":-87.54237288135593,""r"":57.33586668685773},{""x"":-3.6206896551724137,""y"":-189.05172413793105,""r"":115.65668037348614},{""x"":-88.1864406779661,""y"":-172.96610169491527,""r"":87.21016099290225}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.32","validate","","","","","","","","","",""
"","html-keyboard-response","9","127356","0.0-5.0-0.0","","","","","3036"," ","","","<p>识别实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是100毫秒的单个项目展示，500毫秒的空白间隔后，会呈现一个多个项目的阵列。</p> <p>要求：记忆单个项目，并在多个项目阵列中快速找到，并根据数字键盘进行选择响应。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
