"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","webgazer_data","webgazer_targets","size","target","response_answer","correct","webgazer_targets_data"
"","canvas-keyboard-response","105","215677","0.0-5.0-5.0-1.11","","","","","null","null","","","","","","","","","recognition","","[""5"",""6"",""4"",""6"",""4"",""5"",""5"",""4"",""6"",""4"",""5"",""5"",""4"",""5"",""6"",""6"",""4"",""6"",""6"",""5"",""4"",""4"",""5"",""6"",""5"",""4"",""6"",""6"",""6"",""6"",""5"",""4"",""4"",""4"",""5"",""5""]","1000","","","","","","",""
"","canvas-keyboard-response","106","217010","0.0-5.0-5.0-2.11","","","","","319","6","","","[""circle"",""circle""]","","","","","","","","","","[{""x"":966,""y"":583,""t"":3},{""x"":914,""y"":576,""t"":38},{""x"":915,""y"":546,""t"":80},{""x"":918,""y"":556,""t"":110},{""x"":907,""y"":572,""t"":140},{""x"":941,""y"":576,""t"":175},{""x"":967,""y"":604,""t"":207},{""x"":964,""y"":602,""t"":256},{""x"":962,""y"":581,""t"":286}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","green","6","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","107","218027","0.0-5.0-5.0-0.12","","","","","null","null","","","","","","","","","recognition","","[""5"",""6"",""4"",""6"",""4"",""5"",""5"",""4"",""6"",""4"",""5"",""5"",""4"",""5"",""6"",""6"",""4"",""6"",""6"",""5"",""4"",""4"",""5"",""6"",""5"",""4"",""6"",""6"",""6"",""6"",""5"",""4"",""4"",""4"",""5"",""5""]","1000","","","","","","",""
"","canvas-keyboard-response","108","218149","0.0-5.0-5.0-1.12","","","","","null","null","","","","","","","","","recognition","","[""5"",""6"",""4"",""6"",""4"",""5"",""5"",""4"",""6"",""4"",""5"",""5"",""4"",""5"",""6"",""6"",""4"",""6"",""6"",""5"",""4"",""4"",""5"",""6"",""5"",""4"",""6"",""6"",""6"",""6"",""5"",""4"",""4"",""4"",""5"",""5""]","1000","","","","","","",""
"","canvas-keyboard-response","109","219646","0.0-5.0-5.0-2.12","","","","","492","5","","","[""circle"",""circle""]","","","","","","","","","","[{""x"":996,""y"":627,""t"":3},{""x"":1010,""y"":638,""t"":45},{""x"":1015,""y"":640,""t"":73},{""x"":1012,""y"":649,""t"":104},{""x"":1005,""y"":639,""t"":143},{""x"":1013,""y"":627,""t"":174},{""x"":1035,""y"":616,""t"":207},{""x"":1036,""y"":617,""t"":253},{""x"":1041,""y"":628,""t"":276},{""x"":979,""y"":626,""t"":315},{""x"":918,""y"":626,""t"":344},{""x"":846,""y"":608,""t"":393},{""x"":779,""y"":596,""t"":422},{""x"":729,""y"":636,""t"":450}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","green","5","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","110","220671","0.0-5.0-5.0-0.13","","","","","null","null","","","","","","","","","recognition","","[""5"",""6"",""4"",""6"",""4"",""5"",""5"",""4"",""6"",""4"",""5"",""5"",""4"",""5"",""6"",""6"",""4"",""6"",""6"",""5"",""4"",""4"",""5"",""6"",""5"",""4"",""6"",""6"",""6"",""6"",""5"",""4"",""4"",""4"",""5"",""5""]","1000","","","","","","",""
"","canvas-keyboard-response","111","220779","0.0-5.0-5.0-1.13","","","","","null","null","","","","","","","","","recognition","","[""5"",""6"",""4"",""6"",""4"",""5"",""5"",""4"",""6"",""4"",""5"",""5"",""4"",""5"",""6"",""6"",""4"",""6"",""6"",""5"",""4"",""4"",""5"",""6"",""5"",""4"",""6"",""6"",""6"",""6"",""5"",""4"",""4"",""4"",""5"",""5""]","1000","","","","","","",""
"","canvas-keyboard-response","112","222206","0.0-5.0-5.0-2.13","","","","","416","4","","","[""circle"",""circle""]","","","","","","","","","","[{""x"":665,""y"":631,""t"":3},{""x"":693,""y"":625,""t"":38},{""x"":739,""y"":624,""t"":73},{""x"":778,""y"":600,""t"":120},{""x"":789,""y"":583,""t"":148},{""x"":767,""y"":605,""t"":175},{""x"":818,""y"":626,""t"":208},{""x"":855,""y"":634,""t"":246},{""x"":897,""y"":625,""t"":276},{""x"":858,""y"":618,""t"":323},{""x"":767,""y"":633,""t"":350},{""x"":722,""y"":633,""t"":378}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","green","4","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","113","223226","0.0-5.0-5.0-0.14","","","","","null","null","","","","","","","","","recognition","","[""5"",""6"",""4"",""6"",""4"",""5"",""5"",""4"",""6"",""4"",""5"",""5"",""4"",""5"",""6"",""6"",""4"",""6"",""6"",""5"",""4"",""4"",""5"",""6"",""5"",""4"",""6"",""6"",""6"",""6"",""5"",""4"",""4"",""4"",""5"",""5""]","1000","","","","","","",""
"","canvas-keyboard-response","114","223335","0.0-5.0-5.0-1.14","","","","","null","null","","","","","","","","","recognition","","[""5"",""6"",""4"",""6"",""4"",""5"",""5"",""4"",""6"",""4"",""5"",""5"",""4"",""5"",""6"",""6"",""4"",""6"",""6"",""5"",""4"",""4"",""5"",""6"",""5"",""4"",""6"",""6"",""6"",""6"",""5"",""4"",""4"",""4"",""5"",""5""]","1000","","","","","","",""
"","canvas-keyboard-response","115","224735","0.0-5.0-5.0-2.14","","","","","383","4","","","[""circle"",""circle""]","","","","","","","","","","[{""x"":817,""y"":664,""t"":4},{""x"":832,""y"":693,""t"":45},{""x"":801,""y"":683,""t"":71},{""x"":812,""y"":691,""t"":106},{""x"":853,""y"":703,""t"":146},{""x"":888,""y"":712,""t"":172},{""x"":903,""y"":720,""t"":209},{""x"":914,""y"":725,""t"":239},{""x"":915,""y"":690,""t"":280},{""x"":834,""y"":665,""t"":309},{""x"":791,""y"":672,""t"":358}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","red","4","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","116","225759","0.0-5.0-5.0-0.15","","","","","null","null","","","","","","","","","recognition","","[""5"",""6"",""4"",""6"",""4"",""5"",""5"",""4"",""6"",""4"",""5"",""5"",""4"",""5"",""6"",""6"",""4"",""6"",""6"",""5"",""4"",""4"",""5"",""6"",""5"",""4"",""6"",""6"",""6"",""6"",""5"",""4"",""4"",""4"",""5"",""5""]","1000","","","","","","",""
"","canvas-keyboard-response","117","225875","0.0-5.0-5.0-1.15","","","","","null","null","","","","","","","","","recognition","","[""5"",""6"",""4"",""6"",""4"",""5"",""5"",""4"",""6"",""4"",""5"",""5"",""4"",""5"",""6"",""6"",""4"",""6"",""6"",""5"",""4"",""4"",""5"",""6"",""5"",""4"",""6"",""6"",""6"",""6"",""5"",""4"",""4"",""4"",""5"",""5""]","1000","","","","","","",""
"","canvas-keyboard-response","118","227322","0.0-5.0-5.0-2.15","","","","","430","4","","","[""circle"",""circle""]","","","","","","","","","","[{""x"":803,""y"":687,""t"":4},{""x"":830,""y"":655,""t"":41},{""x"":859,""y"":647,""t"":73},{""x"":817,""y"":639,""t"":106},{""x"":859,""y"":653,""t"":153},{""x"":861,""y"":670,""t"":180},{""x"":857,""y"":657,""t"":208},{""x"":873,""y"":621,""t"":249},{""x"":836,""y"":642,""t"":276},{""x"":785,""y"":648,""t"":310},{""x"":719,""y"":650,""t"":345},{""x"":685,""y"":647,""t"":378}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","blue","4","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","119","228340","0.0-5.0-5.0-0.16","","","","","null","null","","","","","","","","","recognition","","[""5"",""6"",""4"",""6"",""4"",""5"",""5"",""4"",""6"",""4"",""5"",""5"",""4"",""5"",""6"",""6"",""4"",""6"",""6"",""5"",""4"",""4"",""5"",""6"",""5"",""4"",""6"",""6"",""6"",""6"",""5"",""4"",""4"",""4"",""5"",""5""]","1000","","","","","","",""
"","canvas-keyboard-response","120","228448","0.0-5.0-5.0-1.16","","","","","null","null","","","","","","","","","recognition","","[""5"",""6"",""4"",""6"",""4"",""5"",""5"",""4"",""6"",""4"",""5"",""5"",""4"",""5"",""6"",""6"",""4"",""6"",""6"",""5"",""4"",""4"",""5"",""6"",""5"",""4"",""6"",""6"",""6"",""6"",""5"",""4"",""4"",""4"",""5"",""5""]","1000","","","","","","",""
"","canvas-keyboard-response","121","229901","0.0-5.0-5.0-2.16","","","","","443","5","","","[""circle"",""circle""]","","","","","","","","","","[{""x"":646,""y"":653,""t"":3},{""x"":646,""y"":674,""t"":37},{""x"":670,""y"":651,""t"":82},{""x"":691,""y"":631,""t"":108},{""x"":718,""y"":613,""t"":140},{""x"":743,""y"":612,""t"":175},{""x"":762,""y"":623,""t"":207},{""x"":765,""y"":641,""t"":242},{""x"":798,""y"":652,""t"":290},{""x"":857,""y"":672,""t"":318},{""x"":933,""y"":664,""t"":347},{""x"":978,""y"":639,""t"":377},{""x"":1027,""y"":675,""t"":417}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","green","5","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"","canvas-keyboard-response","122","230916","0.0-5.0-5.0-0.17","","","","","null","null","","","","","","","","","recognition","","[""5"",""6"",""4"",""6"",""4"",""5"",""5"",""4"",""6"",""4"",""5"",""5"",""4"",""5"",""6"",""6"",""4"",""6"",""6"",""5"",""4"",""4"",""5"",""6"",""5"",""4"",""6"",""6"",""6"",""6"",""5"",""4"",""4"",""4"",""5"",""5""]","1000","","","","","","",""
"","canvas-keyboard-response","123","231023","0.0-5.0-5.0-1.17","","","","","null","null","","","","","","","","","recognition","","[""5"",""6"",""4"",""6"",""4"",""5"",""5"",""4"",""6"",""4"",""5"",""5"",""4"",""5"",""6"",""6"",""4"",""6"",""6"",""5"",""4"",""4"",""5"",""6"",""5"",""4"",""6"",""6"",""6"",""6"",""5"",""4"",""4"",""4"",""5"",""5""]","1000","","","","","","",""
"","canvas-keyboard-response","124","232461","0.0-5.0-5.0-2.17","","","","","431","5","","","[""circle"",""circle""]","","","","","","","","","","[{""x"":974,""y"":652,""t"":3},{""x"":951,""y"":698,""t"":37},{""x"":958,""y"":666,""t"":76},{""x"":948,""y"":683,""t"":106},{""x"":944,""y"":663,""t"":140},{""x"":931,""y"":656,""t"":186},{""x"":931,""y"":644,""t"":215},{""x"":922,""y"":677,""t"":242},{""x"":928,""y"":695,""t"":282},{""x"":914,""y"":687,""t"":309},{""x"":918,""y"":689,""t"":345},{""x"":830,""y"":672,""t"":391}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","2","red","5","true","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810}]"
"true","fullscreen","125","232973","0.0-6.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","126","235077","0.0-7.0","","","","","2104","0","","","
         <p>实验结束!</p>
         <p>点击下载数据。</p>
","","","","","","","","","","","","","","","",""
