"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","3719","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","3726","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","8911","0.0-2.0-0.0","","","","","5183","{""name"":""张梦洋"",""age"":""23""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","10422","0.0-2.0-1.0","","","","","1511","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","20854","0.0-3.0","","","","","","","","749","","","","","","","","","","","","","","","","",""
"","html-button-response","5","22494","0.0-4.0-0.0","","","","","1638","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","36471","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","37454","0.0-4.0-2.0","","","","","983","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","56078","0.0-4.0-3.0","","","","","","","","","","[[{""x"":643,""y"":340,""dx"":152,""dy"":59,""t"":990},{""x"":643,""y"":354,""dx"":152,""dy"":73,""t"":1023},{""x"":632,""y"":332,""dx"":141,""dy"":51,""t"":1058},{""x"":630,""y"":333,""dx"":139,""dy"":52,""t"":1092},{""x"":614,""y"":324,""dx"":123,""dy"":43,""t"":1126},{""x"":616,""y"":332,""dx"":125,""dy"":51,""t"":1161},{""x"":612,""y"":337,""dx"":121,""dy"":56,""t"":1193},{""x"":609,""y"":333,""dx"":118,""dy"":52,""t"":1227},{""x"":606,""y"":332,""dx"":115,""dy"":51,""t"":1261},{""x"":599,""y"":328,""dx"":108,""dy"":47,""t"":1297},{""x"":593,""y"":327,""dx"":102,""dy"":46,""t"":1330},{""x"":570,""y"":307,""dx"":79,""dy"":26,""t"":1364},{""x"":574,""y"":311,""dx"":83,""dy"":30,""t"":1398},{""x"":561,""y"":293,""dx"":70,""dy"":12,""t"":1432},{""x"":577,""y"":298,""dx"":86,""dy"":17,""t"":1466},{""x"":589,""y"":294,""dx"":98,""dy"":13,""t"":1500},{""x"":582,""y"":290,""dx"":91,""dy"":9,""t"":1533},{""x"":587,""y"":299,""dx"":96,""dy"":18,""t"":1568},{""x"":608,""y"":303,""dx"":117,""dy"":22,""t"":1602},{""x"":616,""y"":309,""dx"":125,""dy"":28,""t"":1636},{""x"":619,""y"":290,""dx"":128,""dy"":9,""t"":1670},{""x"":617,""y"":286,""dx"":126,""dy"":5,""t"":1704},{""x"":619,""y"":280,""dx"":128,""dy"":-1,""t"":1738},{""x"":623,""y"":275,""dx"":132,""dy"":-6,""t"":1771},{""x"":615,""y"":268,""dx"":124,""dy"":-13,""t"":1807},{""x"":612,""y"":271,""dx"":121,""dy"":-10,""t"":1840},{""x"":615,""y"":277,""dx"":124,""dy"":-4,""t"":1875},{""x"":617,""y"":282,""dx"":126,""dy"":1,""t"":1907},{""x"":600,""y"":272,""dx"":109,""dy"":-9,""t"":1942},{""x"":615,""y"":283,""dx"":124,""dy"":2,""t"":1976},{""x"":594,""y"":276,""dx"":103,""dy"":-5,""t"":2010},{""x"":577,""y"":275,""dx"":86,""dy"":-6,""t"":2043},{""x"":580,""y"":283,""dx"":89,""dy"":2,""t"":2078},{""x"":574,""y"":286,""dx"":83,""dy"":5,""t"":2112},{""x"":570,""y"":286,""dx"":79,""dy"":5,""t"":2146},{""x"":574,""y"":287,""dx"":83,""dy"":6,""t"":2180},{""x"":563,""y"":280,""dx"":72,""dy"":-1,""t"":2214},{""x"":544,""y"":262,""dx"":53,""dy"":-19,""t"":2247},{""x"":533,""y"":266,""dx"":42,""dy"":-15,""t"":2282},{""x"":524,""y"":265,""dx"":33,""dy"":-16,""t"":2316},{""x"":529,""y"":268,""dx"":38,""dy"":-13,""t"":2348},{""x"":540,""y"":266,""dx"":49,""dy"":-15,""t"":2384},{""x"":557,""y"":263,""dx"":66,""dy"":-18,""t"":2418},{""x"":567,""y"":255,""dx"":76,""dy"":-26,""t"":2451},{""x"":588,""y"":263,""dx"":97,""dy"":-18,""t"":2486},{""x"":595,""y"":251,""dx"":104,""dy"":-30,""t"":2520},{""x"":596,""y"":248,""dx"":105,""dy"":-33,""t"":2554},{""x"":582,""y"":274,""dx"":91,""dy"":-7,""t"":2588},{""x"":592,""y"":276,""dx"":101,""dy"":-5,""t"":2622},{""x"":587,""y"":271,""dx"":96,""dy"":-10,""t"":2656},{""x"":591,""y"":259,""dx"":100,""dy"":-22,""t"":2689},{""x"":583,""y"":242,""dx"":92,""dy"":-39,""t"":2723},{""x"":577,""y"":238,""dx"":86,""dy"":-43,""t"":2758},{""x"":592,""y"":240,""dx"":101,""dy"":-41,""t"":2791},{""x"":588,""y"":228,""dx"":97,""dy"":-53,""t"":2826},{""x"":586,""y"":220,""dx"":95,""dy"":-61,""t"":2859},{""x"":578,""y"":221,""dx"":87,""dy"":-60,""t"":2894},{""x"":584,""y"":242,""dx"":93,""dy"":-39,""t"":2928},{""x"":585,""y"":240,""dx"":94,""dy"":-41,""t"":2962}],[{""x"":1372,""y"":504,""dx"":-79,""dy"":223,""t"":4016},{""x"":1198,""y"":753,""dx"":-253,""dy"":472,""t"":4050},{""x"":1051,""y"":936,""dx"":-400,""dy"":655,""t"":4085},{""x"":962,""y"":1037,""dx"":-489,""dy"":756,""t"":4118},{""x"":992,""y"":1031,""dx"":-459,""dy"":750,""t"":4152},{""x"":1055,""y"":936,""dx"":-396,""dy"":655,""t"":4186},{""x"":1131,""y"":811,""dx"":-320,""dy"":530,""t"":4220},{""x"":1217,""y"":689,""dx"":-234,""dy"":408,""t"":4254},{""x"":1299,""y"":578,""dx"":-152,""dy"":297,""t"":4288},{""x"":1346,""y"":496,""dx"":-105,""dy"":215,""t"":4321},{""x"":1350,""y"":432,""dx"":-101,""dy"":151,""t"":4354},{""x"":1372,""y"":387,""dx"":-79,""dy"":106,""t"":4390},{""x"":1390,""y"":358,""dx"":-61,""dy"":77,""t"":4425},{""x"":1403,""y"":336,""dx"":-48,""dy"":55,""t"":4458},{""x"":1415,""y"":329,""dx"":-36,""dy"":48,""t"":4492},{""x"":1416,""y"":321,""dx"":-35,""dy"":40,""t"":4526},{""x"":1414,""y"":324,""dx"":-37,""dy"":43,""t"":4559},{""x"":1419,""y"":313,""dx"":-32,""dy"":32,""t"":4594},{""x"":1430,""y"":321,""dx"":-21,""dy"":40,""t"":4628},{""x"":1432,""y"":312,""dx"":-19,""dy"":31,""t"":4662},{""x"":1436,""y"":296,""dx"":-15,""dy"":15,""t"":4696},{""x"":1445,""y"":286,""dx"":-6,""dy"":5,""t"":4729},{""x"":1472,""y"":275,""dx"":21,""dy"":-6,""t"":4764},{""x"":1470,""y"":268,""dx"":19,""dy"":-13,""t"":4798},{""x"":1466,""y"":257,""dx"":15,""dy"":-24,""t"":4832},{""x"":1475,""y"":267,""dx"":24,""dy"":-14,""t"":4866},{""x"":1463,""y"":278,""dx"":12,""dy"":-3,""t"":4900},{""x"":1467,""y"":290,""dx"":16,""dy"":9,""t"":4934},{""x"":1477,""y"":287,""dx"":26,""dy"":6,""t"":4968},{""x"":1464,""y"":295,""dx"":13,""dy"":14,""t"":5002},{""x"":1449,""y"":302,""dx"":-2,""dy"":21,""t"":5036},{""x"":1452,""y"":295,""dx"":1,""dy"":14,""t"":5070},{""x"":1444,""y"":302,""dx"":-7,""dy"":21,""t"":5104},{""x"":1448,""y"":290,""dx"":-3,""dy"":9,""t"":5138},{""x"":1444,""y"":301,""dx"":-7,""dy"":20,""t"":5172},{""x"":1447,""y"":276,""dx"":-4,""dy"":-5,""t"":5206},{""x"":1449,""y"":252,""dx"":-2,""dy"":-29,""t"":5241},{""x"":1424,""y"":273,""dx"":-27,""dy"":-8,""t"":5274},{""x"":1413,""y"":285,""dx"":-38,""dy"":4,""t"":5307},{""x"":1410,""y"":297,""dx"":-41,""dy"":16,""t"":5342},{""x"":1396,""y"":303,""dx"":-55,""dy"":22,""t"":5376},{""x"":1394,""y"":313,""dx"":-57,""dy"":32,""t"":5410},{""x"":1377,""y"":314,""dx"":-74,""dy"":33,""t"":5444},{""x"":1372,""y"":311,""dx"":-79,""dy"":30,""t"":5478},{""x"":1399,""y"":301,""dx"":-52,""dy"":20,""t"":5512},{""x"":1385,""y"":310,""dx"":-66,""dy"":29,""t"":5544},{""x"":1375,""y"":319,""dx"":-76,""dy"":38,""t"":5579},{""x"":1363,""y"":326,""dx"":-88,""dy"":45,""t"":5613},{""x"":1365,""y"":344,""dx"":-86,""dy"":63,""t"":5648},{""x"":1350,""y"":363,""dx"":-101,""dy"":82,""t"":5682},{""x"":1344,""y"":379,""dx"":-107,""dy"":98,""t"":5716},{""x"":1341,""y"":376,""dx"":-110,""dy"":95,""t"":5749},{""x"":1335,""y"":368,""dx"":-116,""dy"":87,""t"":5785},{""x"":1349,""y"":367,""dx"":-102,""dy"":86,""t"":5818},{""x"":1353,""y"":359,""dx"":-98,""dy"":78,""t"":5852},{""x"":1356,""y"":356,""dx"":-95,""dy"":75,""t"":5885},{""x"":1352,""y"":374,""dx"":-99,""dy"":93,""t"":5920},{""x"":1348,""y"":364,""dx"":-103,""dy"":83,""t"":5952},{""x"":1342,""y"":375,""dx"":-109,""dy"":94,""t"":5988}],[{""x"":995,""y"":518,""dx"":24,""dy"":-33,""t"":7008},{""x"":987,""y"":501,""dx"":16,""dy"":-50,""t"":7041},{""x"":997,""y"":495,""dx"":26,""dy"":-56,""t"":7075},{""x"":995,""y"":491,""dx"":24,""dy"":-60,""t"":7109},{""x"":997,""y"":493,""dx"":26,""dy"":-58,""t"":7144},{""x"":1002,""y"":493,""dx"":31,""dy"":-58,""t"":7178},{""x"":1006,""y"":505,""dx"":35,""dy"":-46,""t"":7212},{""x"":1016,""y"":500,""dx"":45,""dy"":-51,""t"":7245},{""x"":1021,""y"":490,""dx"":50,""dy"":-61,""t"":7280},{""x"":1035,""y"":508,""dx"":64,""dy"":-43,""t"":7314},{""x"":1040,""y"":511,""dx"":69,""dy"":-40,""t"":7347},{""x"":1053,""y"":514,""dx"":82,""dy"":-37,""t"":7382},{""x"":1038,""y"":522,""dx"":67,""dy"":-29,""t"":7416},{""x"":1041,""y"":524,""dx"":70,""dy"":-27,""t"":7450},{""x"":1041,""y"":523,""dx"":70,""dy"":-28,""t"":7484},{""x"":1037,""y"":521,""dx"":66,""dy"":-30,""t"":7515},{""x"":1032,""y"":517,""dx"":61,""dy"":-34,""t"":7552},{""x"":1054,""y"":521,""dx"":83,""dy"":-30,""t"":7586},{""x"":1056,""y"":534,""dx"":85,""dy"":-17,""t"":7619},{""x"":1066,""y"":569,""dx"":95,""dy"":18,""t"":7653},{""x"":1053,""y"":569,""dx"":82,""dy"":18,""t"":7689},{""x"":1047,""y"":574,""dx"":76,""dy"":23,""t"":7722},{""x"":1036,""y"":553,""dx"":65,""dy"":2,""t"":7755},{""x"":1011,""y"":548,""dx"":40,""dy"":-3,""t"":7790},{""x"":1002,""y"":531,""dx"":31,""dy"":-20,""t"":7860},{""x"":1024,""y"":535,""dx"":53,""dy"":-16,""t"":7891},{""x"":1046,""y"":527,""dx"":75,""dy"":-24,""t"":7924},{""x"":1040,""y"":512,""dx"":69,""dy"":-39,""t"":7959},{""x"":1028,""y"":519,""dx"":57,""dy"":-32,""t"":7993},{""x"":1031,""y"":510,""dx"":60,""dy"":-41,""t"":8027},{""x"":1013,""y"":519,""dx"":42,""dy"":-32,""t"":8062},{""x"":1007,""y"":504,""dx"":36,""dy"":-47,""t"":8095},{""x"":1008,""y"":498,""dx"":37,""dy"":-53,""t"":8130},{""x"":1003,""y"":494,""dx"":32,""dy"":-57,""t"":8164},{""x"":1000,""y"":504,""dx"":29,""dy"":-47,""t"":8197},{""x"":1011,""y"":527,""dx"":40,""dy"":-24,""t"":8231},{""x"":1012,""y"":534,""dx"":41,""dy"":-17,""t"":8266},{""x"":1019,""y"":520,""dx"":48,""dy"":-31,""t"":8300},{""x"":1028,""y"":536,""dx"":57,""dy"":-15,""t"":8333},{""x"":1032,""y"":533,""dx"":61,""dy"":-18,""t"":8367},{""x"":1036,""y"":524,""dx"":65,""dy"":-27,""t"":8402},{""x"":1029,""y"":535,""dx"":58,""dy"":-16,""t"":8436},{""x"":1032,""y"":534,""dx"":61,""dy"":-17,""t"":8470},{""x"":1023,""y"":517,""dx"":52,""dy"":-34,""t"":8504},{""x"":1023,""y"":507,""dx"":52,""dy"":-44,""t"":8538},{""x"":1028,""y"":510,""dx"":57,""dy"":-41,""t"":8571},{""x"":1022,""y"":498,""dx"":51,""dy"":-53,""t"":8606},{""x"":1013,""y"":492,""dx"":42,""dy"":-59,""t"":8639},{""x"":1014,""y"":500,""dx"":43,""dy"":-51,""t"":8673},{""x"":1015,""y"":505,""dx"":44,""dy"":-46,""t"":8708},{""x"":1030,""y"":515,""dx"":59,""dy"":-36,""t"":8741},{""x"":1027,""y"":513,""dx"":56,""dy"":-38,""t"":8776},{""x"":1034,""y"":522,""dx"":63,""dy"":-29,""t"":8809},{""x"":1017,""y"":520,""dx"":46,""dy"":-31,""t"":8843},{""x"":1038,""y"":509,""dx"":67,""dy"":-42,""t"":8878},{""x"":1057,""y"":521,""dx"":86,""dy"":-30,""t"":8913},{""x"":1049,""y"":537,""dx"":78,""dy"":-14,""t"":8945},{""x"":1018,""y"":538,""dx"":47,""dy"":-13,""t"":8980}],[{""x"":499,""y"":683,""dx"":8,""dy"":-138,""t"":10000},{""x"":502,""y"":676,""dx"":11,""dy"":-145,""t"":10034},{""x"":517,""y"":680,""dx"":26,""dy"":-141,""t"":10068},{""x"":518,""y"":661,""dx"":27,""dy"":-160,""t"":10102},{""x"":506,""y"":691,""dx"":15,""dy"":-130,""t"":10136},{""x"":513,""y"":682,""dx"":22,""dy"":-139,""t"":10170},{""x"":519,""y"":672,""dx"":28,""dy"":-149,""t"":10203},{""x"":531,""y"":675,""dx"":40,""dy"":-146,""t"":10238},{""x"":540,""y"":680,""dx"":49,""dy"":-141,""t"":10272},{""x"":554,""y"":678,""dx"":63,""dy"":-143,""t"":10305},{""x"":558,""y"":686,""dx"":67,""dy"":-135,""t"":10340},{""x"":577,""y"":689,""dx"":86,""dy"":-132,""t"":10374},{""x"":583,""y"":690,""dx"":92,""dy"":-131,""t"":10408},{""x"":594,""y"":687,""dx"":103,""dy"":-134,""t"":10442},{""x"":624,""y"":720,""dx"":133,""dy"":-101,""t"":10476},{""x"":602,""y"":730,""dx"":111,""dy"":-91,""t"":10509},{""x"":590,""y"":774,""dx"":99,""dy"":-47,""t"":10544},{""x"":613,""y"":778,""dx"":122,""dy"":-43,""t"":10577},{""x"":596,""y"":765,""dx"":105,""dy"":-56,""t"":10612},{""x"":594,""y"":768,""dx"":103,""dy"":-53,""t"":10646},{""x"":573,""y"":758,""dx"":82,""dy"":-63,""t"":10681},{""x"":560,""y"":752,""dx"":69,""dy"":-69,""t"":10714},{""x"":547,""y"":754,""dx"":56,""dy"":-67,""t"":10747},{""x"":547,""y"":737,""dx"":56,""dy"":-84,""t"":10782},{""x"":547,""y"":762,""dx"":56,""dy"":-59,""t"":10815},{""x"":550,""y"":753,""dx"":59,""dy"":-68,""t"":10850},{""x"":544,""y"":739,""dx"":53,""dy"":-82,""t"":10884},{""x"":549,""y"":732,""dx"":58,""dy"":-89,""t"":10918},{""x"":563,""y"":728,""dx"":72,""dy"":-93,""t"":10952},{""x"":547,""y"":738,""dx"":56,""dy"":-83,""t"":10986},{""x"":553,""y"":727,""dx"":62,""dy"":-94,""t"":11020},{""x"":563,""y"":719,""dx"":72,""dy"":-102,""t"":11054},{""x"":572,""y"":713,""dx"":81,""dy"":-108,""t"":11086},{""x"":560,""y"":695,""dx"":69,""dy"":-126,""t"":11122},{""x"":563,""y"":724,""dx"":72,""dy"":-97,""t"":11156},{""x"":559,""y"":713,""dx"":68,""dy"":-108,""t"":11190},{""x"":550,""y"":703,""dx"":59,""dy"":-118,""t"":11223},{""x"":531,""y"":696,""dx"":40,""dy"":-125,""t"":11259},{""x"":537,""y"":703,""dx"":46,""dy"":-118,""t"":11292},{""x"":528,""y"":758,""dx"":37,""dy"":-63,""t"":11326},{""x"":542,""y"":748,""dx"":51,""dy"":-73,""t"":11360},{""x"":541,""y"":743,""dx"":50,""dy"":-78,""t"":11394},{""x"":565,""y"":737,""dx"":74,""dy"":-84,""t"":11427},{""x"":560,""y"":803,""dx"":69,""dy"":-18,""t"":11463},{""x"":563,""y"":840,""dx"":72,""dy"":19,""t"":11495},{""x"":576,""y"":817,""dx"":85,""dy"":-4,""t"":11531},{""x"":548,""y"":821,""dx"":57,""dy"":0,""t"":11564},{""x"":539,""y"":819,""dx"":48,""dy"":-2,""t"":11597},{""x"":546,""y"":793,""dx"":55,""dy"":-28,""t"":11631},{""x"":531,""y"":796,""dx"":40,""dy"":-25,""t"":11666},{""x"":521,""y"":791,""dx"":30,""dy"":-30,""t"":11700},{""x"":514,""y"":790,""dx"":23,""dy"":-31,""t"":11733},{""x"":523,""y"":799,""dx"":32,""dy"":-22,""t"":11768},{""x"":505,""y"":801,""dx"":14,""dy"":-20,""t"":11802},{""x"":527,""y"":767,""dx"":36,""dy"":-54,""t"":11836},{""x"":540,""y"":737,""dx"":49,""dy"":-84,""t"":11870},{""x"":541,""y"":787,""dx"":50,""dy"":-34,""t"":11903},{""x"":535,""y"":796,""dx"":44,""dy"":-25,""t"":11938},{""x"":524,""y"":804,""dx"":33,""dy"":-17,""t"":11972},{""x"":536,""y"":791,""dx"":45,""dy"":-30,""t"":12007}],[{""x"":1353,""y"":861,""dx"":-98,""dy"":40,""t"":13027},{""x"":1334,""y"":858,""dx"":-117,""dy"":37,""t"":13057},{""x"":1341,""y"":867,""dx"":-110,""dy"":46,""t"":13093},{""x"":1297,""y"":852,""dx"":-154,""dy"":31,""t"":13128},{""x"":1269,""y"":839,""dx"":-182,""dy"":18,""t"":13162},{""x"":1290,""y"":846,""dx"":-161,""dy"":25,""t"":13196},{""x"":1290,""y"":847,""dx"":-161,""dy"":26,""t"":13230},{""x"":1295,""y"":838,""dx"":-156,""dy"":17,""t"":13264},{""x"":1296,""y"":829,""dx"":-155,""dy"":8,""t"":13299},{""x"":1303,""y"":822,""dx"":-148,""dy"":1,""t"":13332},{""x"":1316,""y"":814,""dx"":-135,""dy"":-7,""t"":13366},{""x"":1318,""y"":809,""dx"":-133,""dy"":-12,""t"":13399},{""x"":1320,""y"":799,""dx"":-131,""dy"":-22,""t"":13434},{""x"":1340,""y"":815,""dx"":-111,""dy"":-6,""t"":13468},{""x"":1346,""y"":813,""dx"":-105,""dy"":-8,""t"":13502},{""x"":1342,""y"":805,""dx"":-109,""dy"":-16,""t"":13536},{""x"":1350,""y"":798,""dx"":-101,""dy"":-23,""t"":13571},{""x"":1357,""y"":806,""dx"":-94,""dy"":-15,""t"":13604},{""x"":1369,""y"":797,""dx"":-82,""dy"":-24,""t"":13638},{""x"":1372,""y"":795,""dx"":-79,""dy"":-26,""t"":13671},{""x"":1368,""y"":791,""dx"":-83,""dy"":-30,""t"":13706},{""x"":1366,""y"":793,""dx"":-85,""dy"":-28,""t"":13740},{""x"":1361,""y"":794,""dx"":-90,""dy"":-27,""t"":13774},{""x"":1366,""y"":791,""dx"":-85,""dy"":-30,""t"":13808},{""x"":1349,""y"":789,""dx"":-102,""dy"":-32,""t"":13842},{""x"":1340,""y"":801,""dx"":-111,""dy"":-20,""t"":13876},{""x"":1336,""y"":795,""dx"":-115,""dy"":-26,""t"":13910},{""x"":1326,""y"":794,""dx"":-125,""dy"":-27,""t"":13944},{""x"":1321,""y"":795,""dx"":-130,""dy"":-26,""t"":13978},{""x"":1322,""y"":800,""dx"":-129,""dy"":-21,""t"":14013},{""x"":1328,""y"":804,""dx"":-123,""dy"":-17,""t"":14046},{""x"":1349,""y"":820,""dx"":-102,""dy"":-1,""t"":14080},{""x"":1346,""y"":828,""dx"":-105,""dy"":7,""t"":14114},{""x"":1328,""y"":853,""dx"":-123,""dy"":32,""t"":14149},{""x"":1328,""y"":854,""dx"":-123,""dy"":33,""t"":14182},{""x"":1330,""y"":857,""dx"":-121,""dy"":36,""t"":14216},{""x"":1332,""y"":859,""dx"":-119,""dy"":38,""t"":14248},{""x"":1332,""y"":843,""dx"":-119,""dy"":22,""t"":14284},{""x"":1341,""y"":822,""dx"":-110,""dy"":1,""t"":14318},{""x"":1341,""y"":816,""dx"":-110,""dy"":-5,""t"":14351},{""x"":1327,""y"":815,""dx"":-124,""dy"":-6,""t"":14386},{""x"":1326,""y"":805,""dx"":-125,""dy"":-16,""t"":14421},{""x"":1324,""y"":813,""dx"":-127,""dy"":-8,""t"":14454},{""x"":1326,""y"":816,""dx"":-125,""dy"":-5,""t"":14488},{""x"":1336,""y"":816,""dx"":-115,""dy"":-5,""t"":14522},{""x"":1339,""y"":811,""dx"":-112,""dy"":-10,""t"":14556},{""x"":1351,""y"":810,""dx"":-100,""dy"":-11,""t"":14590},{""x"":1340,""y"":817,""dx"":-111,""dy"":-4,""t"":14624},{""x"":1330,""y"":822,""dx"":-121,""dy"":1,""t"":14656},{""x"":1325,""y"":809,""dx"":-126,""dy"":-12,""t"":14692},{""x"":1328,""y"":802,""dx"":-123,""dy"":-19,""t"":14726},{""x"":1335,""y"":799,""dx"":-116,""dy"":-22,""t"":14761},{""x"":1333,""y"":796,""dx"":-118,""dy"":-25,""t"":14794},{""x"":1335,""y"":795,""dx"":-116,""dy"":-26,""t"":14828},{""x"":1335,""y"":790,""dx"":-116,""dy"":-31,""t"":14861},{""x"":1338,""y"":794,""dx"":-113,""dy"":-27,""t"":14895},{""x"":1329,""y"":824,""dx"":-122,""dy"":3,""t"":14930},{""x"":1329,""y"":818,""dx"":-122,""dy"":-3,""t"":14963},{""x"":1318,""y"":822,""dx"":-133,""dy"":1,""t"":14998}]]","[100,83.05084745762711,100,100,100]","[{""x"":99.55932203389831,""y"":1.8983050847457628,""r"":32.61773142529039},{""x"":-85.32203389830508,""y"":115.57627118644068,""r"":107.47910414685398},{""x"":54.258620689655174,""y"":-32.13793103448276,""r"":30.357428646385873},{""x"":58.166666666666664,""y"":-80.18333333333334,""r"":78.97077867273968},{""x"":-118.59322033898304,""y"":-4.338983050847458,""r"":21.81569267747392}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","",""
"","html-keyboard-response","9","58574","0.0-5.0-0.0","","","","","2495"," ","","","<p>识别实验：试验都以 500 毫秒的固定时间开始，然后会有一个 500 毫秒的fixation，接下来是100毫秒的单个项目展示，500毫秒的空白间隔后，会呈现一个多个项目的阵列。</p> <p>要求：记忆单个项目，并在多个项目阵列中快速找到，并根据数字键盘进行选择响应。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
