"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2938","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2944","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","33321","0.0-2.0-0.0","","","","","30374","{""name"":""wfy"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","34792","0.0-2.0-1.0","","","","","1471","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","36144","0.0-3.0","","","","","1350"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","42864","0.0-4.0","","","","","","","","","2220","","","","","","","","","","","","","","","",""
"","html-button-response","6","45153","0.0-5.0-0.0","","","","","2286","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","56875","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","57672","0.0-5.0-2.0","","","","","797","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","79432","0.0-5.0-3.0","","","","","","","","","","[[{""x"":531,""y"":331,""dx"":40,""dy"":50,""t"":990},{""x"":558,""y"":336,""dx"":67,""dy"":55,""t"":1024},{""x"":544,""y"":342,""dx"":53,""dy"":61,""t"":1057},{""x"":553,""y"":339,""dx"":62,""dy"":58,""t"":1092},{""x"":558,""y"":337,""dx"":67,""dy"":56,""t"":1126},{""x"":571,""y"":325,""dx"":80,""dy"":44,""t"":1160},{""x"":607,""y"":320,""dx"":116,""dy"":39,""t"":1194},{""x"":575,""y"":328,""dx"":84,""dy"":47,""t"":1228},{""x"":551,""y"":347,""dx"":60,""dy"":66,""t"":1262},{""x"":529,""y"":352,""dx"":38,""dy"":71,""t"":1296},{""x"":519,""y"":359,""dx"":28,""dy"":78,""t"":1330},{""x"":530,""y"":353,""dx"":39,""dy"":72,""t"":1364},{""x"":477,""y"":328,""dx"":-14,""dy"":47,""t"":1399},{""x"":469,""y"":330,""dx"":-22,""dy"":49,""t"":1433},{""x"":526,""y"":278,""dx"":35,""dy"":-3,""t"":1466},{""x"":532,""y"":286,""dx"":41,""dy"":5,""t"":1499},{""x"":552,""y"":290,""dx"":61,""dy"":9,""t"":1534},{""x"":551,""y"":271,""dx"":60,""dy"":-10,""t"":1568},{""x"":521,""y"":302,""dx"":30,""dy"":21,""t"":1602},{""x"":489,""y"":289,""dx"":-2,""dy"":8,""t"":1635},{""x"":504,""y"":325,""dx"":13,""dy"":44,""t"":1669},{""x"":509,""y"":330,""dx"":18,""dy"":49,""t"":1701},{""x"":501,""y"":315,""dx"":10,""dy"":34,""t"":1739},{""x"":503,""y"":325,""dx"":12,""dy"":44,""t"":1771},{""x"":511,""y"":328,""dx"":20,""dy"":47,""t"":1806},{""x"":519,""y"":323,""dx"":28,""dy"":42,""t"":1840},{""x"":542,""y"":309,""dx"":51,""dy"":28,""t"":1875},{""x"":550,""y"":303,""dx"":59,""dy"":22,""t"":1908},{""x"":549,""y"":327,""dx"":58,""dy"":46,""t"":1942},{""x"":522,""y"":308,""dx"":31,""dy"":27,""t"":1976},{""x"":514,""y"":313,""dx"":23,""dy"":32,""t"":2010},{""x"":508,""y"":322,""dx"":17,""dy"":41,""t"":2044},{""x"":496,""y"":333,""dx"":5,""dy"":52,""t"":2078},{""x"":487,""y"":343,""dx"":-4,""dy"":62,""t"":2110},{""x"":467,""y"":343,""dx"":-24,""dy"":62,""t"":2146},{""x"":466,""y"":353,""dx"":-25,""dy"":72,""t"":2180},{""x"":466,""y"":364,""dx"":-25,""dy"":83,""t"":2214},{""x"":454,""y"":335,""dx"":-37,""dy"":54,""t"":2248},{""x"":544,""y"":297,""dx"":53,""dy"":16,""t"":2281},{""x"":554,""y"":286,""dx"":63,""dy"":5,""t"":2315},{""x"":508,""y"":286,""dx"":17,""dy"":5,""t"":2350},{""x"":503,""y"":286,""dx"":12,""dy"":5,""t"":2384},{""x"":507,""y"":280,""dx"":16,""dy"":-1,""t"":2418},{""x"":551,""y"":269,""dx"":60,""dy"":-12,""t"":2452},{""x"":516,""y"":267,""dx"":25,""dy"":-14,""t"":2485},{""x"":504,""y"":262,""dx"":13,""dy"":-19,""t"":2520},{""x"":512,""y"":249,""dx"":21,""dy"":-32,""t"":2554},{""x"":528,""y"":238,""dx"":37,""dy"":-43,""t"":2588},{""x"":578,""y"":236,""dx"":87,""dy"":-45,""t"":2622},{""x"":586,""y"":233,""dx"":95,""dy"":-48,""t"":2656},{""x"":576,""y"":246,""dx"":85,""dy"":-35,""t"":2690},{""x"":538,""y"":254,""dx"":47,""dy"":-27,""t"":2724},{""x"":534,""y"":231,""dx"":43,""dy"":-50,""t"":2758},{""x"":522,""y"":242,""dx"":31,""dy"":-39,""t"":2792},{""x"":509,""y"":248,""dx"":18,""dy"":-33,""t"":2826},{""x"":539,""y"":240,""dx"":48,""dy"":-41,""t"":2859},{""x"":549,""y"":236,""dx"":58,""dy"":-45,""t"":2893},{""x"":546,""y"":242,""dx"":55,""dy"":-39,""t"":2929},{""x"":626,""y"":225,""dx"":135,""dy"":-56,""t"":2962}],[{""x"":1499,""y"":331,""dx"":48,""dy"":50,""t"":4016},{""x"":1481,""y"":333,""dx"":30,""dy"":52,""t"":4048},{""x"":1486,""y"":329,""dx"":35,""dy"":48,""t"":4084},{""x"":1482,""y"":329,""dx"":31,""dy"":48,""t"":4118},{""x"":1489,""y"":330,""dx"":38,""dy"":49,""t"":4152},{""x"":1538,""y"":331,""dx"":87,""dy"":50,""t"":4186},{""x"":1536,""y"":328,""dx"":85,""dy"":47,""t"":4219},{""x"":1589,""y"":328,""dx"":138,""dy"":47,""t"":4254},{""x"":1588,""y"":322,""dx"":137,""dy"":41,""t"":4287},{""x"":1578,""y"":323,""dx"":127,""dy"":42,""t"":4322},{""x"":1572,""y"":324,""dx"":121,""dy"":43,""t"":4356},{""x"":1560,""y"":322,""dx"":109,""dy"":41,""t"":4390},{""x"":1543,""y"":316,""dx"":92,""dy"":35,""t"":4424},{""x"":1548,""y"":300,""dx"":97,""dy"":19,""t"":4458},{""x"":1544,""y"":301,""dx"":93,""dy"":20,""t"":4492},{""x"":1538,""y"":309,""dx"":87,""dy"":28,""t"":4526},{""x"":1549,""y"":295,""dx"":98,""dy"":14,""t"":4561},{""x"":1574,""y"":302,""dx"":123,""dy"":21,""t"":4593},{""x"":1558,""y"":317,""dx"":107,""dy"":36,""t"":4628},{""x"":1551,""y"":319,""dx"":100,""dy"":38,""t"":4662},{""x"":1539,""y"":324,""dx"":88,""dy"":43,""t"":4696},{""x"":1530,""y"":327,""dx"":79,""dy"":46,""t"":4730},{""x"":1516,""y"":331,""dx"":65,""dy"":50,""t"":4764},{""x"":1537,""y"":317,""dx"":86,""dy"":36,""t"":4797},{""x"":1588,""y"":296,""dx"":137,""dy"":15,""t"":4832},{""x"":1618,""y"":304,""dx"":167,""dy"":23,""t"":4865},{""x"":1605,""y"":309,""dx"":154,""dy"":28,""t"":4900},{""x"":1598,""y"":315,""dx"":147,""dy"":34,""t"":4933},{""x"":1582,""y"":323,""dx"":131,""dy"":42,""t"":4968},{""x"":1559,""y"":330,""dx"":108,""dy"":49,""t"":5001},{""x"":1547,""y"":330,""dx"":96,""dy"":49,""t"":5036},{""x"":1516,""y"":320,""dx"":65,""dy"":39,""t"":5070},{""x"":1494,""y"":338,""dx"":43,""dy"":57,""t"":5104},{""x"":1478,""y"":350,""dx"":27,""dy"":69,""t"":5138},{""x"":1466,""y"":363,""dx"":15,""dy"":82,""t"":5172},{""x"":1461,""y"":361,""dx"":10,""dy"":80,""t"":5206},{""x"":1458,""y"":358,""dx"":7,""dy"":77,""t"":5237},{""x"":1442,""y"":359,""dx"":-9,""dy"":78,""t"":5273},{""x"":1430,""y"":365,""dx"":-21,""dy"":84,""t"":5308},{""x"":1420,""y"":367,""dx"":-31,""dy"":86,""t"":5342},{""x"":1417,""y"":376,""dx"":-34,""dy"":95,""t"":5377},{""x"":1419,""y"":380,""dx"":-32,""dy"":99,""t"":5409},{""x"":1441,""y"":341,""dx"":-10,""dy"":60,""t"":5444},{""x"":1471,""y"":323,""dx"":20,""dy"":42,""t"":5479},{""x"":1487,""y"":323,""dx"":36,""dy"":42,""t"":5511},{""x"":1524,""y"":301,""dx"":73,""dy"":20,""t"":5547},{""x"":1549,""y"":312,""dx"":98,""dy"":31,""t"":5580},{""x"":1567,""y"":329,""dx"":116,""dy"":48,""t"":5614},{""x"":1581,""y"":344,""dx"":130,""dy"":63,""t"":5646},{""x"":1561,""y"":353,""dx"":110,""dy"":72,""t"":5683},{""x"":1530,""y"":360,""dx"":79,""dy"":79,""t"":5716},{""x"":1506,""y"":364,""dx"":55,""dy"":83,""t"":5750},{""x"":1471,""y"":371,""dx"":20,""dy"":90,""t"":5783},{""x"":1458,""y"":370,""dx"":7,""dy"":89,""t"":5818},{""x"":1439,""y"":372,""dx"":-12,""dy"":91,""t"":5852},{""x"":1472,""y"":364,""dx"":21,""dy"":83,""t"":5886},{""x"":1476,""y"":350,""dx"":25,""dy"":69,""t"":5920},{""x"":1492,""y"":343,""dx"":41,""dy"":62,""t"":5953},{""x"":1503,""y"":333,""dx"":52,""dy"":52,""t"":5988}],[{""x"":1000,""y"":440,""dx"":29,""dy"":-111,""t"":7008},{""x"":1002,""y"":436,""dx"":31,""dy"":-115,""t"":7043},{""x"":1009,""y"":440,""dx"":38,""dy"":-111,""t"":7076},{""x"":1011,""y"":440,""dx"":40,""dy"":-111,""t"":7110},{""x"":1020,""y"":444,""dx"":49,""dy"":-107,""t"":7143},{""x"":1020,""y"":438,""dx"":49,""dy"":-113,""t"":7179},{""x"":1020,""y"":433,""dx"":49,""dy"":-118,""t"":7210},{""x"":1007,""y"":464,""dx"":36,""dy"":-87,""t"":7246},{""x"":1015,""y"":462,""dx"":44,""dy"":-89,""t"":7280},{""x"":1015,""y"":457,""dx"":44,""dy"":-94,""t"":7314},{""x"":1022,""y"":457,""dx"":51,""dy"":-94,""t"":7348},{""x"":1002,""y"":468,""dx"":31,""dy"":-83,""t"":7381},{""x"":1022,""y"":476,""dx"":51,""dy"":-75,""t"":7416},{""x"":1039,""y"":472,""dx"":68,""dy"":-79,""t"":7450},{""x"":1040,""y"":468,""dx"":69,""dy"":-83,""t"":7484},{""x"":1044,""y"":459,""dx"":73,""dy"":-92,""t"":7518},{""x"":1048,""y"":463,""dx"":77,""dy"":-88,""t"":7552},{""x"":1048,""y"":476,""dx"":77,""dy"":-75,""t"":7586},{""x"":1048,""y"":487,""dx"":77,""dy"":-64,""t"":7617},{""x"":1060,""y"":495,""dx"":89,""dy"":-56,""t"":7655},{""x"":1037,""y"":502,""dx"":66,""dy"":-49,""t"":7688},{""x"":1049,""y"":501,""dx"":78,""dy"":-50,""t"":7722},{""x"":1043,""y"":503,""dx"":72,""dy"":-48,""t"":7757},{""x"":1041,""y"":498,""dx"":70,""dy"":-53,""t"":7790},{""x"":1029,""y"":497,""dx"":58,""dy"":-54,""t"":7824},{""x"":1037,""y"":501,""dx"":66,""dy"":-50,""t"":7857},{""x"":1076,""y"":507,""dx"":105,""dy"":-44,""t"":7899},{""x"":1078,""y"":492,""dx"":107,""dy"":-59,""t"":7938},{""x"":1098,""y"":501,""dx"":127,""dy"":-50,""t"":7962},{""x"":1095,""y"":502,""dx"":124,""dy"":-49,""t"":7994},{""x"":1087,""y"":493,""dx"":116,""dy"":-58,""t"":8028},{""x"":1059,""y"":499,""dx"":88,""dy"":-52,""t"":8062},{""x"":1057,""y"":496,""dx"":86,""dy"":-55,""t"":8096},{""x"":1057,""y"":483,""dx"":86,""dy"":-68,""t"":8130},{""x"":1060,""y"":476,""dx"":89,""dy"":-75,""t"":8164},{""x"":1062,""y"":473,""dx"":91,""dy"":-78,""t"":8198},{""x"":1035,""y"":481,""dx"":64,""dy"":-70,""t"":8231},{""x"":1024,""y"":487,""dx"":53,""dy"":-64,""t"":8266},{""x"":1009,""y"":499,""dx"":38,""dy"":-52,""t"":8300},{""x"":1016,""y"":510,""dx"":45,""dy"":-41,""t"":8334},{""x"":1024,""y"":502,""dx"":53,""dy"":-49,""t"":8368},{""x"":1035,""y"":495,""dx"":64,""dy"":-56,""t"":8402},{""x"":1055,""y"":491,""dx"":84,""dy"":-60,""t"":8436},{""x"":1069,""y"":492,""dx"":98,""dy"":-59,""t"":8470},{""x"":1057,""y"":479,""dx"":86,""dy"":-72,""t"":8503},{""x"":1065,""y"":482,""dx"":94,""dy"":-69,""t"":8537},{""x"":1074,""y"":486,""dx"":103,""dy"":-65,""t"":8572},{""x"":1072,""y"":489,""dx"":101,""dy"":-62,""t"":8606},{""x"":1076,""y"":486,""dx"":105,""dy"":-65,""t"":8639},{""x"":1087,""y"":489,""dx"":116,""dy"":-62,""t"":8674},{""x"":1059,""y"":493,""dx"":88,""dy"":-58,""t"":8708},{""x"":1038,""y"":500,""dx"":67,""dy"":-51,""t"":8742},{""x"":1026,""y"":505,""dx"":55,""dy"":-46,""t"":8776},{""x"":1016,""y"":509,""dx"":45,""dy"":-42,""t"":8807},{""x"":1028,""y"":503,""dx"":57,""dy"":-48,""t"":8844},{""x"":1044,""y"":499,""dx"":73,""dy"":-52,""t"":8877},{""x"":1050,""y"":501,""dx"":79,""dy"":-50,""t"":8911},{""x"":1054,""y"":491,""dx"":83,""dy"":-60,""t"":8945},{""x"":1057,""y"":494,""dx"":86,""dy"":-57,""t"":8980}],[{""x"":447,""y"":889,""dx"":-44,""dy"":68,""t"":10000},{""x"":432,""y"":888,""dx"":-59,""dy"":67,""t"":10035},{""x"":427,""y"":890,""dx"":-64,""dy"":69,""t"":10068},{""x"":412,""y"":902,""dx"":-79,""dy"":81,""t"":10102},{""x"":408,""y"":907,""dx"":-83,""dy"":86,""t"":10135},{""x"":401,""y"":914,""dx"":-90,""dy"":93,""t"":10170},{""x"":400,""y"":914,""dx"":-91,""dy"":93,""t"":10205},{""x"":414,""y"":909,""dx"":-77,""dy"":88,""t"":10237},{""x"":433,""y"":903,""dx"":-58,""dy"":82,""t"":10272},{""x"":465,""y"":886,""dx"":-26,""dy"":65,""t"":10306},{""x"":494,""y"":882,""dx"":3,""dy"":61,""t"":10340},{""x"":525,""y"":871,""dx"":34,""dy"":50,""t"":10374},{""x"":550,""y"":862,""dx"":59,""dy"":41,""t"":10405},{""x"":554,""y"":852,""dx"":63,""dy"":31,""t"":10441},{""x"":577,""y"":851,""dx"":86,""dy"":30,""t"":10476},{""x"":560,""y"":853,""dx"":69,""dy"":32,""t"":10509},{""x"":568,""y"":855,""dx"":77,""dy"":34,""t"":10544},{""x"":521,""y"":870,""dx"":30,""dy"":49,""t"":10578},{""x"":505,""y"":876,""dx"":14,""dy"":55,""t"":10612},{""x"":501,""y"":878,""dx"":10,""dy"":57,""t"":10646},{""x"":495,""y"":876,""dx"":4,""dy"":55,""t"":10680},{""x"":475,""y"":881,""dx"":-16,""dy"":60,""t"":10714},{""x"":471,""y"":879,""dx"":-20,""dy"":58,""t"":10748},{""x"":494,""y"":873,""dx"":3,""dy"":52,""t"":10779},{""x"":517,""y"":869,""dx"":26,""dy"":48,""t"":10815},{""x"":494,""y"":881,""dx"":3,""dy"":60,""t"":10851},{""x"":495,""y"":878,""dx"":4,""dy"":57,""t"":10883},{""x"":463,""y"":899,""dx"":-28,""dy"":78,""t"":10918},{""x"":445,""y"":904,""dx"":-46,""dy"":83,""t"":10952},{""x"":431,""y"":910,""dx"":-60,""dy"":89,""t"":10986},{""x"":427,""y"":913,""dx"":-64,""dy"":92,""t"":11020},{""x"":432,""y"":921,""dx"":-59,""dy"":100,""t"":11054},{""x"":419,""y"":931,""dx"":-72,""dy"":110,""t"":11088},{""x"":400,""y"":934,""dx"":-91,""dy"":113,""t"":11122},{""x"":450,""y"":921,""dx"":-41,""dy"":100,""t"":11156},{""x"":456,""y"":924,""dx"":-35,""dy"":103,""t"":11189},{""x"":496,""y"":921,""dx"":5,""dy"":100,""t"":11225},{""x"":485,""y"":938,""dx"":-6,""dy"":117,""t"":11258},{""x"":504,""y"":928,""dx"":13,""dy"":107,""t"":11292},{""x"":508,""y"":909,""dx"":17,""dy"":88,""t"":11326},{""x"":528,""y"":897,""dx"":37,""dy"":76,""t"":11361},{""x"":510,""y"":877,""dx"":19,""dy"":56,""t"":11394},{""x"":551,""y"":856,""dx"":60,""dy"":35,""t"":11427},{""x"":566,""y"":837,""dx"":75,""dy"":16,""t"":11462},{""x"":566,""y"":787,""dx"":75,""dy"":-34,""t"":11496},{""x"":544,""y"":794,""dx"":53,""dy"":-27,""t"":11531},{""x"":574,""y"":800,""dx"":83,""dy"":-21,""t"":11564},{""x"":538,""y"":818,""dx"":47,""dy"":-3,""t"":11598},{""x"":518,""y"":831,""dx"":27,""dy"":10,""t"":11632},{""x"":525,""y"":848,""dx"":34,""dy"":27,""t"":11666},{""x"":516,""y"":875,""dx"":25,""dy"":54,""t"":11700},{""x"":493,""y"":897,""dx"":2,""dy"":76,""t"":11734},{""x"":497,""y"":936,""dx"":6,""dy"":115,""t"":11768},{""x"":527,""y"":897,""dx"":36,""dy"":76,""t"":11802},{""x"":547,""y"":917,""dx"":56,""dy"":96,""t"":11836},{""x"":520,""y"":946,""dx"":29,""dy"":125,""t"":11870},{""x"":498,""y"":975,""dx"":7,""dy"":154,""t"":11904},{""x"":514,""y"":970,""dx"":23,""dy"":149,""t"":11938},{""x"":543,""y"":951,""dx"":52,""dy"":130,""t"":11971},{""x"":538,""y"":940,""dx"":47,""dy"":119,""t"":12005}],[{""x"":1580,""y"":685,""dx"":129,""dy"":-136,""t"":13026},{""x"":1561,""y"":711,""dx"":110,""dy"":-110,""t"":13060},{""x"":1541,""y"":703,""dx"":90,""dy"":-118,""t"":13093},{""x"":1509,""y"":728,""dx"":58,""dy"":-93,""t"":13127},{""x"":1488,""y"":723,""dx"":37,""dy"":-98,""t"":13162},{""x"":1467,""y"":716,""dx"":16,""dy"":-105,""t"":13196},{""x"":1452,""y"":712,""dx"":1,""dy"":-109,""t"":13230},{""x"":1433,""y"":731,""dx"":-18,""dy"":-90,""t"":13264},{""x"":1432,""y"":726,""dx"":-19,""dy"":-95,""t"":13298},{""x"":1428,""y"":743,""dx"":-23,""dy"":-78,""t"":13332},{""x"":1417,""y"":755,""dx"":-34,""dy"":-66,""t"":13367},{""x"":1410,""y"":762,""dx"":-41,""dy"":-59,""t"":13400},{""x"":1413,""y"":769,""dx"":-38,""dy"":-52,""t"":13434},{""x"":1413,""y"":783,""dx"":-38,""dy"":-38,""t"":13467},{""x"":1415,""y"":772,""dx"":-36,""dy"":-49,""t"":13501},{""x"":1405,""y"":784,""dx"":-46,""dy"":-37,""t"":13536},{""x"":1398,""y"":775,""dx"":-53,""dy"":-46,""t"":13570},{""x"":1386,""y"":763,""dx"":-65,""dy"":-58,""t"":13604},{""x"":1394,""y"":758,""dx"":-57,""dy"":-63,""t"":13638},{""x"":1391,""y"":760,""dx"":-60,""dy"":-61,""t"":13671},{""x"":1382,""y"":747,""dx"":-69,""dy"":-74,""t"":13706},{""x"":1394,""y"":746,""dx"":-57,""dy"":-75,""t"":13740},{""x"":1393,""y"":745,""dx"":-58,""dy"":-76,""t"":13774},{""x"":1411,""y"":742,""dx"":-40,""dy"":-79,""t"":13808},{""x"":1415,""y"":736,""dx"":-36,""dy"":-85,""t"":13842},{""x"":1420,""y"":723,""dx"":-31,""dy"":-98,""t"":13876},{""x"":1435,""y"":745,""dx"":-16,""dy"":-76,""t"":13910},{""x"":1439,""y"":745,""dx"":-12,""dy"":-76,""t"":13944},{""x"":1440,""y"":736,""dx"":-11,""dy"":-85,""t"":13975},{""x"":1432,""y"":733,""dx"":-19,""dy"":-88,""t"":14012},{""x"":1432,""y"":728,""dx"":-19,""dy"":-93,""t"":14045},{""x"":1430,""y"":749,""dx"":-21,""dy"":-72,""t"":14080},{""x"":1415,""y"":760,""dx"":-36,""dy"":-61,""t"":14114},{""x"":1400,""y"":785,""dx"":-51,""dy"":-36,""t"":14148},{""x"":1387,""y"":781,""dx"":-64,""dy"":-40,""t"":14182},{""x"":1381,""y"":764,""dx"":-70,""dy"":-57,""t"":14216},{""x"":1373,""y"":756,""dx"":-78,""dy"":-65,""t"":14250},{""x"":1386,""y"":734,""dx"":-65,""dy"":-87,""t"":14284},{""x"":1383,""y"":715,""dx"":-68,""dy"":-106,""t"":14318},{""x"":1380,""y"":700,""dx"":-71,""dy"":-121,""t"":14350},{""x"":1388,""y"":715,""dx"":-63,""dy"":-106,""t"":14386},{""x"":1385,""y"":724,""dx"":-66,""dy"":-97,""t"":14420},{""x"":1410,""y"":705,""dx"":-41,""dy"":-116,""t"":14455},{""x"":1419,""y"":722,""dx"":-32,""dy"":-99,""t"":14487},{""x"":1430,""y"":710,""dx"":-21,""dy"":-111,""t"":14522},{""x"":1434,""y"":727,""dx"":-17,""dy"":-94,""t"":14555},{""x"":1458,""y"":713,""dx"":7,""dy"":-108,""t"":14590},{""x"":1469,""y"":724,""dx"":18,""dy"":-97,""t"":14624},{""x"":1495,""y"":707,""dx"":44,""dy"":-114,""t"":14658},{""x"":1490,""y"":726,""dx"":39,""dy"":-95,""t"":14692},{""x"":1476,""y"":744,""dx"":25,""dy"":-77,""t"":14726},{""x"":1466,""y"":756,""dx"":15,""dy"":-65,""t"":14759},{""x"":1446,""y"":768,""dx"":-5,""dy"":-53,""t"":14794},{""x"":1437,""y"":778,""dx"":-14,""dy"":-43,""t"":14827},{""x"":1431,""y"":766,""dx"":-20,""dy"":-55,""t"":14862},{""x"":1416,""y"":771,""dx"":-35,""dy"":-50,""t"":14895},{""x"":1441,""y"":752,""dx"":-10,""dy"":-69,""t"":14930},{""x"":1443,""y"":767,""dx"":-8,""dy"":-54,""t"":14964},{""x"":1462,""y"":749,""dx"":11,""dy"":-72,""t"":14999}]]","[100,100,100,100,100]","[{""x"":36.813559322033896,""y"":18.915254237288135,""r"":46.49703372647043},{""x"":66.8135593220339,""y"":52.644067796610166,""r"":44.89866658843147},{""x"":71.83050847457628,""y"":-68.59322033898304,""r"":23.168673190512877},{""x"":1.7333333333333334,""y"":68.85,""r"":91.06018480791404},{""x"":-19.52542372881356,""y"":-79.42372881355932,""r"":37.73477498701807}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.41","validate","","","","","","","","","",""
