1690,115,1
1523,181,70
1395,232,105
1229,265,140
1148,326,174
1054,368,211
1012,407,251
913,430,276
932,526,313
991,783,352
969,874,384
958,871,416
913,842,448
925,822,480
940,786,514
920,776,549
927,743,592
932,716,624
937,691,648
912,661,687
907,651,720
917,640,750
909,635,802
947,634,826
941,638,866
1001,616,916
1020,593,957
1014,691,1037
1016,808,1086
1078,734,1184
1035,640,1233
990,552,1298
973,474,1339
943,439,1363
926,436,1408
943,392,1436
967,347,1469
944,304,1510
937,274,1534
999,249,1573
996,267,1607
1016,273,1636
989,268,1675
996,181,1703
1016,103,1738
1011,31,1778
1054,73,1810
1098,95,1839
1143,126,1876
1105,152,1909
1124,163,1942
1141,185,1976
1097,219,2012
1068,242,2048
1102,293,2082
1088,454,2113
1152,699,2159
1006,799,2183
911,773,2224
823,706,2246
687,606,2288
690,559,2316
629,528,2349
615,698,2384
548,809,2426
515,746,2457
558,697,2496
595,658,2518
662,600,2558
667,520,2592
665,432,2622
701,459,2656
780,662,2690
883,862,2724
991,963,2758
1073,986,2792
1046,851,2842
1021,733,2861
1081,695,2893
1053,653,2927
1138,539,2974
1210,455,3001
1270,378,3029
1331,339,3076
1402,415,3099
1372,631,3141
1311,842,3166
1173,977,3209
1096,1042,3234
1039,949,3276
1005,819,3302
974,708,3346
980,609,3373
911,489,3408
943,442,3438
942,350,3477
993,290,3506
976,246,3543
988,226,3574
952,188,3608
1034,190,3641
1010,182,3676
959,164,3709
950,134,3746
968,127,3792
951,124,3814
1016,130,3851
995,126,3879
1014,104,3918
960,89,3952
999,101,3981
936,112,4015
876,134,4066
737,124,4089
784,158,4124
675,137,4158
641,164,4192
581,143,4224
568,177,4256
518,161,4286
591,229,4325
672,236,4370
703,264,4394
652,241,4426
672,262,4458
691,279,4494
766,282,4528
873,277,4560
859,271,4607
845,268,4632
888,268,4674
968,322,4697
981,336,4742
966,318,4767
923,284,4805
916,305,4839
844,269,4867
877,295,4907
878,306,4937
864,344,4978
853,332,5002
861,342,5042
850,353,5074
899,349,5109
911,388,5141
1027,414,5176
1043,423,5206
1162,411,5240
1216,417,5276
1286,427,5309
1312,429,5342
1283,421,5379
1294,389,5419
1220,394,5444
1198,381,5480
1153,378,5512
1131,362,5552
1054,363,5577
985,328,5616
958,335,5648
938,342,5683
938,331,5726
997,319,5758
994,314,5784
978,281,5824
945,260,5854
956,226,5885
985,216,5920
962,168,5955
961,151,5990
905,122,6026
793,78,6056
736,49,6090
668,32,6127
673,36,6160
561,10,6191
552,4,6227
464,-7,6270
572,4,6308
514,1,6333
602,8,6370
537,7,6409
655,-14,6433
679,1,6475
730,15,6503
773,33,6542
775,51,6573
782,57,6601
804,61,6641
827,59,6669
828,53,6702
842,53,6742
785,51,6769
831,55,6804
691,20,6843
676,18,6874
642,-6,6914
640,16,6945
644,92,6976
728,279,7021
842,488,7049
861,691,7082
887,856,7115
890,941,7152
941,1022,7179
983,1071,7216
1040,1098,7248
1037,1101,7290
1100,1125,7315
1067,1097,7359
1008,1064,7383
978,1027,7424
1000,1010,7456
1018,1000,7486
1014,989,7519
1043,982,7552
1025,945,7587
1001,918,7635
994,901,7658
962,878,7686
943,863,7722
986,847,7757
972,833,7791
923,800,7824
896,784,7858
819,768,7892
792,792,7938
741,794,7960
769,813,8007
759,787,8030
728,788,8061
701,740,8096
627,723,8130
599,757,8177
593,786,8202
586,752,8241
618,811,8276
609,817,8310
571,819,8334
497,809,8370
551,813,8407
603,802,8441
648,817,8482
613,801,8505
654,811,8546
662,771,8580
676,792,8613
667,794,8646
723,752,8682
929,771,8717
1056,780,8751
1176,774,8784
1272,769,8814
1300,803,8847
1386,811,8883
1475,814,8917
1427,846,8951
1471,861,8986
1443,866,9019
1455,862,9052
1465,838,9086
1469,836,9120
1449,833,9150
1407,824,9184
1414,841,9218
1400,860,9250
1403,860,9296
1360,863,9328
1335,823,9360
1320,811,9392
1315,827,9424
1362,836,9456
1382,858,9490
1343,848,9538
1338,851,9560
1285,858,9601
1322,880,9635
1310,902,9664
1271,930,9696
1271,919,9728
1251,939,9778
1312,978,9801
1281,991,9842
1146,975,9864
1081,981,9910
991,989,9933
958,980,9970
935,990,10010
899,988,10044
866,984,10082
850,1002,10105
852,1009,10146
837,1008,10180
801,1004,10214
820,1009,10248
836,1016,10282
809,1030,10315
738,1021,10350
687,1020,10383
643,1017,10416
609,1014,10448
599,1010,10483
641,1017,10521
620,997,10554
631,988,10578
637,968,10612
634,974,10646
650,978,10688
705,1001,10720
741,1010,10752
772,1018,10782
782,1011,10816
786,1007,10847
790,1033,10896
793,1055,10915
762,1056,10960
734,1056,10990
729,1049,11024
734,1070,11056
772,1098,11088
798,1104,11138
707,1138,11160
646,1152,11195
638,1242,11234
589,1269,11255
576,1304,11293
587,1297,11326
629,1279,11360
693,1283,11398
741,1287,11442
752,1279,11465
773,1276,11496
767,1249,11537
728,1236,11571
705,1208,11613
691,1166,11635
680,1143,11682
614,1125,11704
597,1127,11746
588,1112,11767
534,1120,11813
532,1110,11837
532,1111,11874
495,1097,11913
498,1096,11947
482,1135,11981
547,1262,12015
645,1441,12040
648,1601,12082
657,1744,12115
582,1803,12149
579,1732,12184
560,1615,12218
575,1517,12252
620,1436,12286
666,1375,12320
691,1288,12352
706,1221,12384
717,1167,12416
738,1149,12451
752,1119,12486
753,1081,12519
717,1055,12553
733,1040,12586
691,993,12621
715,997,12655
694,1011,12688
689,1011,12718
735,1035,12770
728,1073,12793
723,1092,12825
724,1113,12860
714,1133,12895
696,1138,12928
668,1144,12960
645,1148,12990
656,1166,13042
642,1160,13065
651,1170,13103
599,1181,13138
571,1182,13172
574,1187,13194
518,1178,13232
547,1197,13264
574,1192,13298
568,1202,13346
569,1208,13370
562,1211,13403
597,1229,13442
594,1216,13476
622,1212,13519
651,1216,13541
677,1189,13575
660,1170,13619
694,1164,13641
703,1177,13683
740,1170,13706
719,1163,13746
720,1152,13787
725,1148,13809
715,1134,13844
711,1128,13878
719,1134,13919
729,1127,13952
726,1134,13988
727,1138,14021
706,1142,14055
708,1142,14090
735,1137,14124
710,1119,14157
772,1141,14192
785,1140,14224
825,1152,14256
838,1143,14286
872,1141,14320
872,1143,14350
867,1161,14402
896,1172,14421
933,1181,14456
987,1221,14491
1087,1220,14525
1135,1229,14559
1121,1227,14592
1159,1199,14624
1180,1202,14658
1185,1203,14703
1167,1229,14727
1104,1211,14770
1102,1220,14803
1195,1210,14832
1185,1212,14864
1199,1207,14896
1189,1194,14946
1200,1201,14968
1202,1207,15004
1178,1193,15044
1211,1204,15066
1203,1209,15104
1157,1204,15139
1155,1192,15173
1131,1190,15204
1186,1195,15250
1195,1186,15272
1104,1183,15321
976,1161,15343
954,1152,15378
882,1131,15420
816,1122,15442
865,1147,15476
903,1157,15520
872,1175,15543
826,1151,15577
828,1161,15621
825,1201,15654
836,1224,15677
795,1240,15721
779,1256,15756
765,1260,15790
770,1280,15823
767,1282,15856
673,1302,15888
696,1313,15920
720,1302,15950
763,1336,15984
804,1341,16021
795,1360,16055
824,1361,16089
833,1364,16122
850,1373,16156
865,1352,16191
816,1334,16224
839,1335,16256
843,1339,16290
840,1322,16338
854,1314,16360
855,1302,16395
855,1303,16432
802,1325,16464
747,1333,16496
707,1338,16528
681,1357,16578
632,1356,16600
628,1355,16642
552,1379,16664
564,1368,16706
538,1370,16739
568,1353,16773
459,1336,16800
442,1339,16850
473,1337,16873
440,1352,16908
357,1347,16946
353,1380,16969
380,1391,17008
420,1384,17043
494,1364,17077
487,1344,17108
484,1349,17142
537,1330,17177
644,1322,17209
802,1346,17250
883,1345,17284
932,1329,17325
975,1329,17348
989,1322,17382
1012,1315,17425
1045,1312,17449
1094,1291,17484
1120,1290,17520
1181,1290,17552
