1154,432,3
1164,451,62
1096,509,85
1029,517,108
958,557,140
1002,582,174
964,608,209
892,625,254
870,624,277
891,591,319
931,580,348
915,591,385
948,631,413
928,622,450
920,622,489
914,621,523
862,611,548
888,611,588
874,588,620
859,555,657
833,519,699
823,538,722
863,537,757
893,553,791
866,552,825
894,557,859
939,544,893
977,534,922
965,555,956
919,547,1007
879,540,1029
893,532,1063
892,506,1097
868,445,1132
960,385,1165
996,349,1197
1088,314,1226
1122,279,1286
1041,296,1299
1039,304,1343
1004,286,1371
1004,281,1407
1003,279,1433
953,244,1468
925,273,1500
946,302,1535
972,271,1586
1094,252,1611
1050,266,1638
1066,313,1686
1023,282,1724
996,318,1781
996,373,1853
996,419,1894
986,428,1940
906,369,2008
886,382,2044
882,390,2078
888,401,2113
844,401,2147
830,397,2180
745,421,2224
688,375,2248
601,319,2294
534,362,2316
539,397,2363
528,399,2385
518,377,2420
529,331,2460
534,335,2488
551,352,2520
601,379,2556
632,391,2589
716,404,2631
706,395,2656
667,441,2698
621,393,2724
621,319,2758
645,285,2793
651,293,2829
655,298,2858
724,318,2913
799,328,2935
782,355,2963
801,407,2996
816,450,3028
779,472,3063
710,465,3099
662,477,3133
665,447,3166
673,430,3214
706,406,3237
720,414,3278
669,424,3301
633,419,3346
674,436,3371
672,446,3411
654,428,3455
633,388,3477
646,395,3518
753,418,3542
766,419,3574
767,395,3615
878,413,3642
931,396,3690
918,449,3712
991,461,3745
959,494,3778
931,509,3813
891,489,3863
943,504,3883
974,495,3913
954,463,3962
915,477,3986
841,484,4015
871,441,4049
841,406,4090
822,402,4118
816,382,4156
785,377,4189
749,378,4229
724,338,4264
838,312,4298
875,293,4322
908,276,4364
929,252,4396
921,257,4423
977,283,4461
960,333,4493
981,377,4526
979,384,4575
969,389,4596
992,396,4628
1005,402,4663
1103,402,4697
1237,445,4730
1327,445,4765
1301,449,4813
1235,486,4832
1214,540,4879
1175,540,4902
1201,491,4942
1239,428,4969
1258,385,5002
1031,409,5036
1023,445,5094
961,394,5108
975,355,5146
1098,360,5179
1143,310,5215
1213,247,5240
1287,164,5278
1364,121,5313
1403,100,5348
1464,106,5379
1496,64,5410
1383,73,5455
1308,70,5478
1251,88,5519
1129,116,5549
1013,130,5580
934,170,5615
939,186,5648
852,201,5692
800,250,5716
770,257,5757
767,243,5796
760,244,5820
700,204,5863
673,203,5885
542,208,5920
588,211,5954
603,169,5997
653,156,6026
702,134,6056
692,138,6092
670,145,6124
636,142,6158
616,154,6194
570,104,6230
571,72,6261
579,98,6296
600,147,6330
597,178,6364
615,172,6396
614,166,6430
635,198,6476
661,223,6500
685,253,6547
697,274,6569
679,289,6605
663,301,6635
695,291,6668
716,293,6702
672,272,6747
691,260,6771
616,308,6814
710,304,6838
854,240,6879
932,255,6906
1099,224,6946
1314,240,6978
1407,278,7013
1495,314,7044
1529,337,7076
1586,363,7113
1667,401,7144
1644,410,7183
1626,416,7215
1585,329,7246
1646,285,7293
1695,248,7315
1723,193,7348
1759,171,7399
1763,167,7422
1705,119,7462
1696,71,7487
1697,75,7530
1686,67,7552
1685,75,7596
1639,82,7620
1593,108,7661
1529,152,7693
1476,189,7723
1246,176,7757
1053,164,7797
998,142,7824
1049,114,7863
1031,144,7899
1087,133,7933
1140,123,7958
1046,176,7997
912,214,8029
835,252,8080
720,338,8104
651,419,8146
599,484,8166
545,525,8199
464,533,8233
340,542,8266
268,583,8301
378,562,8334
424,557,8383
454,534,8405
453,520,8447
449,501,8469
513,505,8511
478,470,8545
522,441,8572
548,433,8607
567,427,8654
631,438,8678
651,429,8718
747,391,8742
746,392,8777
886,369,8815
866,383,8846
853,404,8878
829,401,8912
954,344,8946
944,364,8980
948,356,9022
935,389,9053
922,410,9084
857,424,9119
818,418,9162
783,430,9186
728,442,9226
701,455,9253
666,455,9293
661,473,9325
673,473,9362
665,482,9396
727,501,9430
857,497,9456
997,473,9501
1113,451,9523
1230,437,9558
1379,429,9593
1426,436,9626
1533,401,9661
1665,425,9694
1730,423,9743
1776,421,9764
1777,384,9805
1824,401,9837
1851,406,9869
1825,388,9901
1818,365,9933
1749,323,9967
1738,330,10015
1756,298,10038
1739,283,10068
