"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"true","fullscreen","0","5232","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","5236","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","25880","0.0-2.0-0.0","","","","","20643","{""name"":""罗晨曦"",""age"":""23""}","","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","27504","0.0-2.0-1.0","","","","","1623","{""sex"":""女""}","[0]","","","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","4","31165","0.0-3.0","","","","","","","","1509","","","","","","","","","","","","","","","","","",""
"","html-button-response","5","31959","0.0-4.0-0.0","","","","","793","0","","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","6","44187","0.0-4.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","7","45112","0.0-4.0-2.0","","","","","924","0","","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","8","63704","0.0-4.0-3.0","","","","","","","","","","[[{""x"":534,""y"":141,""dx"":43,""dy"":-140,""t"":989},{""x"":503,""y"":148,""dx"":12,""dy"":-133,""t"":1023},{""x"":497,""y"":132,""dx"":6,""dy"":-149,""t"":1057},{""x"":507,""y"":127,""dx"":16,""dy"":-154,""t"":1092},{""x"":484,""y"":112,""dx"":-7,""dy"":-169,""t"":1126},{""x"":506,""y"":124,""dx"":15,""dy"":-157,""t"":1160},{""x"":510,""y"":145,""dx"":19,""dy"":-136,""t"":1195},{""x"":514,""y"":134,""dx"":23,""dy"":-147,""t"":1228},{""x"":527,""y"":135,""dx"":36,""dy"":-146,""t"":1263},{""x"":547,""y"":159,""dx"":56,""dy"":-122,""t"":1294},{""x"":527,""y"":240,""dx"":36,""dy"":-41,""t"":1330},{""x"":583,""y"":399,""dx"":92,""dy"":118,""t"":1364},{""x"":676,""y"":633,""dx"":185,""dy"":352,""t"":1397},{""x"":712,""y"":713,""dx"":221,""dy"":432,""t"":1432},{""x"":706,""y"":723,""dx"":215,""dy"":442,""t"":1466},{""x"":745,""y"":684,""dx"":254,""dy"":403,""t"":1500},{""x"":716,""y"":648,""dx"":225,""dy"":367,""t"":1533},{""x"":709,""y"":594,""dx"":218,""dy"":313,""t"":1568},{""x"":711,""y"":567,""dx"":220,""dy"":286,""t"":1602},{""x"":672,""y"":490,""dx"":181,""dy"":209,""t"":1636},{""x"":618,""y"":431,""dx"":127,""dy"":150,""t"":1670},{""x"":569,""y"":382,""dx"":78,""dy"":101,""t"":1705},{""x"":514,""y"":349,""dx"":23,""dy"":68,""t"":1738},{""x"":514,""y"":315,""dx"":23,""dy"":34,""t"":1772},{""x"":470,""y"":299,""dx"":-21,""dy"":18,""t"":1806},{""x"":450,""y"":266,""dx"":-41,""dy"":-15,""t"":1840},{""x"":429,""y"":279,""dx"":-62,""dy"":-2,""t"":1876},{""x"":410,""y"":271,""dx"":-81,""dy"":-10,""t"":1908},{""x"":412,""y"":246,""dx"":-79,""dy"":-35,""t"":1942},{""x"":443,""y"":237,""dx"":-48,""dy"":-44,""t"":1976},{""x"":420,""y"":249,""dx"":-71,""dy"":-32,""t"":2010},{""x"":446,""y"":246,""dx"":-45,""dy"":-35,""t"":2044},{""x"":438,""y"":230,""dx"":-53,""dy"":-51,""t"":2078},{""x"":457,""y"":222,""dx"":-34,""dy"":-59,""t"":2112},{""x"":490,""y"":209,""dx"":-1,""dy"":-72,""t"":2146},{""x"":489,""y"":198,""dx"":-2,""dy"":-83,""t"":2179},{""x"":487,""y"":191,""dx"":-4,""dy"":-90,""t"":2213},{""x"":453,""y"":196,""dx"":-38,""dy"":-85,""t"":2248},{""x"":453,""y"":202,""dx"":-38,""dy"":-79,""t"":2281},{""x"":456,""y"":195,""dx"":-35,""dy"":-86,""t"":2316},{""x"":469,""y"":169,""dx"":-22,""dy"":-112,""t"":2349},{""x"":492,""y"":161,""dx"":1,""dy"":-120,""t"":2384},{""x"":513,""y"":189,""dx"":22,""dy"":-92,""t"":2418},{""x"":534,""y"":209,""dx"":43,""dy"":-72,""t"":2451},{""x"":543,""y"":230,""dx"":52,""dy"":-51,""t"":2486},{""x"":574,""y"":226,""dx"":83,""dy"":-55,""t"":2519},{""x"":587,""y"":216,""dx"":96,""dy"":-65,""t"":2554},{""x"":574,""y"":229,""dx"":83,""dy"":-52,""t"":2588},{""x"":509,""y"":271,""dx"":18,""dy"":-10,""t"":2621},{""x"":457,""y"":291,""dx"":-34,""dy"":10,""t"":2656},{""x"":414,""y"":313,""dx"":-77,""dy"":32,""t"":2689},{""x"":401,""y"":278,""dx"":-90,""dy"":-3,""t"":2724},{""x"":393,""y"":304,""dx"":-98,""dy"":23,""t"":2759},{""x"":403,""y"":289,""dx"":-88,""dy"":8,""t"":2792},{""x"":393,""y"":316,""dx"":-98,""dy"":35,""t"":2827},{""x"":391,""y"":307,""dx"":-100,""dy"":26,""t"":2860},{""x"":393,""y"":295,""dx"":-98,""dy"":14,""t"":2894},{""x"":413,""y"":259,""dx"":-78,""dy"":-22,""t"":2926},{""x"":429,""y"":252,""dx"":-62,""dy"":-29,""t"":2962},{""x"":429,""y"":249,""dx"":-62,""dy"":-32,""t"":2996}],[{""x"":1577,""y"":363,""dx"":126,""dy"":82,""t"":4016},{""x"":1561,""y"":369,""dx"":110,""dy"":88,""t"":4051},{""x"":1530,""y"":373,""dx"":79,""dy"":92,""t"":4084},{""x"":1533,""y"":372,""dx"":82,""dy"":91,""t"":4119},{""x"":1507,""y"":377,""dx"":56,""dy"":96,""t"":4152},{""x"":1506,""y"":371,""dx"":55,""dy"":90,""t"":4186},{""x"":1498,""y"":368,""dx"":47,""dy"":87,""t"":4220},{""x"":1476,""y"":374,""dx"":25,""dy"":93,""t"":4255},{""x"":1480,""y"":365,""dx"":29,""dy"":84,""t"":4287},{""x"":1491,""y"":369,""dx"":40,""dy"":88,""t"":4322},{""x"":1503,""y"":370,""dx"":52,""dy"":89,""t"":4357},{""x"":1497,""y"":373,""dx"":46,""dy"":92,""t"":4390},{""x"":1505,""y"":365,""dx"":54,""dy"":84,""t"":4425},{""x"":1503,""y"":359,""dx"":52,""dy"":78,""t"":4458},{""x"":1502,""y"":354,""dx"":51,""dy"":73,""t"":4490},{""x"":1466,""y"":347,""dx"":15,""dy"":66,""t"":4526},{""x"":1486,""y"":325,""dx"":35,""dy"":44,""t"":4560},{""x"":1457,""y"":338,""dx"":6,""dy"":57,""t"":4594},{""x"":1469,""y"":351,""dx"":18,""dy"":70,""t"":4627},{""x"":1499,""y"":358,""dx"":48,""dy"":77,""t"":4663},{""x"":1500,""y"":375,""dx"":49,""dy"":94,""t"":4696},{""x"":1509,""y"":387,""dx"":58,""dy"":106,""t"":4730},{""x"":1523,""y"":375,""dx"":72,""dy"":94,""t"":4763},{""x"":1530,""y"":367,""dx"":79,""dy"":86,""t"":4798},{""x"":1530,""y"":356,""dx"":79,""dy"":75,""t"":4832},{""x"":1529,""y"":353,""dx"":78,""dy"":72,""t"":4866},{""x"":1527,""y"":352,""dx"":76,""dy"":71,""t"":4897},{""x"":1498,""y"":356,""dx"":47,""dy"":75,""t"":4934},{""x"":1484,""y"":349,""dx"":33,""dy"":68,""t"":5001},{""x"":1495,""y"":341,""dx"":44,""dy"":60,""t"":5037},{""x"":1503,""y"":339,""dx"":52,""dy"":58,""t"":5070},{""x"":1513,""y"":333,""dx"":62,""dy"":52,""t"":5105},{""x"":1522,""y"":346,""dx"":71,""dy"":65,""t"":5138},{""x"":1518,""y"":346,""dx"":67,""dy"":65,""t"":5171},{""x"":1531,""y"":338,""dx"":80,""dy"":57,""t"":5207},{""x"":1499,""y"":342,""dx"":48,""dy"":61,""t"":5240},{""x"":1512,""y"":344,""dx"":61,""dy"":63,""t"":5275},{""x"":1503,""y"":339,""dx"":52,""dy"":58,""t"":5307},{""x"":1494,""y"":345,""dx"":43,""dy"":64,""t"":5342},{""x"":1459,""y"":339,""dx"":8,""dy"":58,""t"":5376},{""x"":1474,""y"":359,""dx"":23,""dy"":78,""t"":5411},{""x"":1465,""y"":365,""dx"":14,""dy"":84,""t"":5445},{""x"":1494,""y"":364,""dx"":43,""dy"":83,""t"":5478},{""x"":1482,""y"":356,""dx"":31,""dy"":75,""t"":5512},{""x"":1478,""y"":355,""dx"":27,""dy"":74,""t"":5546},{""x"":1496,""y"":376,""dx"":45,""dy"":95,""t"":5579},{""x"":1467,""y"":357,""dx"":16,""dy"":76,""t"":5614},{""x"":1482,""y"":370,""dx"":31,""dy"":89,""t"":5647},{""x"":1506,""y"":356,""dx"":55,""dy"":75,""t"":5682},{""x"":1538,""y"":362,""dx"":87,""dy"":81,""t"":5716},{""x"":1540,""y"":359,""dx"":89,""dy"":78,""t"":5750},{""x"":1547,""y"":358,""dx"":96,""dy"":77,""t"":5784},{""x"":1504,""y"":350,""dx"":53,""dy"":69,""t"":5818},{""x"":1509,""y"":341,""dx"":58,""dy"":60,""t"":5854},{""x"":1510,""y"":338,""dx"":59,""dy"":57,""t"":5886},{""x"":1516,""y"":341,""dx"":65,""dy"":60,""t"":5920},{""x"":1534,""y"":342,""dx"":83,""dy"":61,""t"":5954},{""x"":1553,""y"":348,""dx"":102,""dy"":67,""t"":5988}],[{""x"":951,""y"":471,""dx"":-20,""dy"":-80,""t"":7009},{""x"":959,""y"":475,""dx"":-12,""dy"":-76,""t"":7042},{""x"":967,""y"":464,""dx"":-4,""dy"":-87,""t"":7076},{""x"":977,""y"":451,""dx"":6,""dy"":-100,""t"":7110},{""x"":967,""y"":455,""dx"":-4,""dy"":-96,""t"":7145},{""x"":987,""y"":447,""dx"":16,""dy"":-104,""t"":7177},{""x"":987,""y"":460,""dx"":16,""dy"":-91,""t"":7212},{""x"":976,""y"":468,""dx"":5,""dy"":-83,""t"":7246},{""x"":973,""y"":476,""dx"":2,""dy"":-75,""t"":7280},{""x"":970,""y"":452,""dx"":-1,""dy"":-99,""t"":7315},{""x"":948,""y"":451,""dx"":-23,""dy"":-100,""t"":7347},{""x"":935,""y"":427,""dx"":-36,""dy"":-124,""t"":7382},{""x"":942,""y"":428,""dx"":-29,""dy"":-123,""t"":7416},{""x"":932,""y"":426,""dx"":-39,""dy"":-125,""t"":7451},{""x"":934,""y"":420,""dx"":-37,""dy"":-131,""t"":7484},{""x"":925,""y"":407,""dx"":-46,""dy"":-144,""t"":7517},{""x"":928,""y"":419,""dx"":-43,""dy"":-132,""t"":7552},{""x"":945,""y"":431,""dx"":-26,""dy"":-120,""t"":7586},{""x"":947,""y"":426,""dx"":-24,""dy"":-125,""t"":7620},{""x"":952,""y"":433,""dx"":-19,""dy"":-118,""t"":7653},{""x"":940,""y"":422,""dx"":-31,""dy"":-129,""t"":7687},{""x"":946,""y"":428,""dx"":-25,""dy"":-123,""t"":7722},{""x"":931,""y"":416,""dx"":-40,""dy"":-135,""t"":7756},{""x"":913,""y"":422,""dx"":-58,""dy"":-129,""t"":7790},{""x"":938,""y"":415,""dx"":-33,""dy"":-136,""t"":7824},{""x"":936,""y"":419,""dx"":-35,""dy"":-132,""t"":7859},{""x"":966,""y"":423,""dx"":-5,""dy"":-128,""t"":7892},{""x"":961,""y"":431,""dx"":-10,""dy"":-120,""t"":7926},{""x"":968,""y"":432,""dx"":-3,""dy"":-119,""t"":7960},{""x"":949,""y"":434,""dx"":-22,""dy"":-117,""t"":7993},{""x"":956,""y"":434,""dx"":-15,""dy"":-117,""t"":8026},{""x"":951,""y"":442,""dx"":-20,""dy"":-109,""t"":8062},{""x"":949,""y"":439,""dx"":-22,""dy"":-112,""t"":8095},{""x"":932,""y"":530,""dx"":-39,""dy"":-21,""t"":8130},{""x"":913,""y"":693,""dx"":-58,""dy"":142,""t"":8164},{""x"":926,""y"":847,""dx"":-45,""dy"":296,""t"":8197},{""x"":940,""y"":892,""dx"":-31,""dy"":341,""t"":8232},{""x"":953,""y"":923,""dx"":-18,""dy"":372,""t"":8265},{""x"":951,""y"":917,""dx"":-20,""dy"":366,""t"":8301},{""x"":985,""y"":869,""dx"":14,""dy"":318,""t"":8334},{""x"":985,""y"":810,""dx"":14,""dy"":259,""t"":8367},{""x"":1021,""y"":746,""dx"":50,""dy"":195,""t"":8401},{""x"":1047,""y"":725,""dx"":76,""dy"":174,""t"":8434},{""x"":1037,""y"":684,""dx"":66,""dy"":133,""t"":8470},{""x"":1027,""y"":621,""dx"":56,""dy"":70,""t"":8505},{""x"":992,""y"":595,""dx"":21,""dy"":44,""t"":8538},{""x"":990,""y"":559,""dx"":19,""dy"":8,""t"":8571},{""x"":992,""y"":531,""dx"":21,""dy"":-20,""t"":8606},{""x"":996,""y"":491,""dx"":25,""dy"":-60,""t"":8641},{""x"":980,""y"":493,""dx"":9,""dy"":-58,""t"":8674},{""x"":988,""y"":478,""dx"":17,""dy"":-73,""t"":8708},{""x"":998,""y"":448,""dx"":27,""dy"":-103,""t"":8742},{""x"":992,""y"":435,""dx"":21,""dy"":-116,""t"":8776},{""x"":1000,""y"":436,""dx"":29,""dy"":-115,""t"":8809},{""x"":1014,""y"":421,""dx"":43,""dy"":-130,""t"":8844},{""x"":1015,""y"":407,""dx"":44,""dy"":-144,""t"":8878},{""x"":1002,""y"":395,""dx"":31,""dy"":-156,""t"":8912},{""x"":1000,""y"":389,""dx"":29,""dy"":-162,""t"":8946},{""x"":1005,""y"":392,""dx"":34,""dy"":-159,""t"":8979}],[{""x"":569,""y"":700,""dx"":78,""dy"":-121,""t"":10000},{""x"":552,""y"":676,""dx"":61,""dy"":-145,""t"":10032},{""x"":567,""y"":661,""dx"":76,""dy"":-160,""t"":10068},{""x"":565,""y"":661,""dx"":74,""dy"":-160,""t"":10102},{""x"":557,""y"":650,""dx"":66,""dy"":-171,""t"":10136},{""x"":554,""y"":642,""dx"":63,""dy"":-179,""t"":10170},{""x"":556,""y"":640,""dx"":65,""dy"":-181,""t"":10204},{""x"":594,""y"":656,""dx"":103,""dy"":-165,""t"":10238},{""x"":607,""y"":661,""dx"":116,""dy"":-160,""t"":10272},{""x"":608,""y"":642,""dx"":117,""dy"":-179,""t"":10306},{""x"":604,""y"":635,""dx"":113,""dy"":-186,""t"":10340},{""x"":623,""y"":630,""dx"":132,""dy"":-191,""t"":10374},{""x"":617,""y"":640,""dx"":126,""dy"":-181,""t"":10408},{""x"":620,""y"":633,""dx"":129,""dy"":-188,""t"":10443},{""x"":631,""y"":635,""dx"":140,""dy"":-186,""t"":10476},{""x"":638,""y"":678,""dx"":147,""dy"":-143,""t"":10510},{""x"":688,""y"":807,""dx"":197,""dy"":-14,""t"":10545},{""x"":726,""y"":950,""dx"":235,""dy"":129,""t"":10577},{""x"":747,""y"":1037,""dx"":256,""dy"":216,""t"":10612},{""x"":766,""y"":1075,""dx"":275,""dy"":254,""t"":10647},{""x"":763,""y"":1072,""dx"":272,""dy"":251,""t"":10680},{""x"":764,""y"":1069,""dx"":273,""dy"":248,""t"":10714},{""x"":766,""y"":1065,""dx"":275,""dy"":244,""t"":10747},{""x"":762,""y"":1027,""dx"":271,""dy"":206,""t"":10782},{""x"":742,""y"":990,""dx"":251,""dy"":169,""t"":10815},{""x"":725,""y"":944,""dx"":234,""dy"":123,""t"":10850},{""x"":730,""y"":905,""dx"":239,""dy"":84,""t"":10884},{""x"":739,""y"":862,""dx"":248,""dy"":41,""t"":10919},{""x"":746,""y"":819,""dx"":255,""dy"":-2,""t"":10953},{""x"":735,""y"":803,""dx"":244,""dy"":-18,""t"":10986},{""x"":746,""y"":789,""dx"":255,""dy"":-32,""t"":11020},{""x"":736,""y"":791,""dx"":245,""dy"":-30,""t"":11053},{""x"":686,""y"":761,""dx"":195,""dy"":-60,""t"":11088},{""x"":647,""y"":731,""dx"":156,""dy"":-90,""t"":11122},{""x"":627,""y"":705,""dx"":136,""dy"":-116,""t"":11155},{""x"":621,""y"":699,""dx"":130,""dy"":-122,""t"":11190},{""x"":603,""y"":687,""dx"":112,""dy"":-134,""t"":11224},{""x"":599,""y"":673,""dx"":108,""dy"":-148,""t"":11258},{""x"":590,""y"":664,""dx"":99,""dy"":-157,""t"":11292},{""x"":588,""y"":655,""dx"":97,""dy"":-166,""t"":11326},{""x"":590,""y"":648,""dx"":99,""dy"":-173,""t"":11359},{""x"":568,""y"":651,""dx"":77,""dy"":-170,""t"":11394},{""x"":553,""y"":644,""dx"":62,""dy"":-177,""t"":11428},{""x"":550,""y"":637,""dx"":59,""dy"":-184,""t"":11461},{""x"":562,""y"":635,""dx"":71,""dy"":-186,""t"":11497},{""x"":570,""y"":643,""dx"":79,""dy"":-178,""t"":11530},{""x"":601,""y"":644,""dx"":110,""dy"":-177,""t"":11565},{""x"":627,""y"":647,""dx"":136,""dy"":-174,""t"":11595},{""x"":630,""y"":645,""dx"":139,""dy"":-176,""t"":11632},{""x"":629,""y"":645,""dx"":138,""dy"":-176,""t"":11666},{""x"":642,""y"":650,""dx"":151,""dy"":-171,""t"":11700},{""x"":633,""y"":642,""dx"":142,""dy"":-179,""t"":11733},{""x"":635,""y"":648,""dx"":144,""dy"":-173,""t"":11769},{""x"":634,""y"":654,""dx"":143,""dy"":-167,""t"":11802},{""x"":631,""y"":646,""dx"":140,""dy"":-175,""t"":11836},{""x"":623,""y"":661,""dx"":132,""dy"":-160,""t"":11869},{""x"":611,""y"":661,""dx"":120,""dy"":-160,""t"":11904},{""x"":593,""y"":662,""dx"":102,""dy"":-159,""t"":11937},{""x"":587,""y"":656,""dx"":96,""dy"":-165,""t"":11971},{""x"":582,""y"":651,""dx"":91,""dy"":-170,""t"":12003}],[{""x"":1324,""y"":730,""dx"":-127,""dy"":-91,""t"":13025},{""x"":1280,""y"":710,""dx"":-171,""dy"":-111,""t"":13060},{""x"":1266,""y"":722,""dx"":-185,""dy"":-99,""t"":13094},{""x"":1261,""y"":737,""dx"":-190,""dy"":-84,""t"":13128},{""x"":1272,""y"":721,""dx"":-179,""dy"":-100,""t"":13163},{""x"":1282,""y"":706,""dx"":-169,""dy"":-115,""t"":13194},{""x"":1279,""y"":699,""dx"":-172,""dy"":-122,""t"":13230},{""x"":1299,""y"":693,""dx"":-152,""dy"":-128,""t"":13265},{""x"":1288,""y"":682,""dx"":-163,""dy"":-139,""t"":13298},{""x"":1276,""y"":677,""dx"":-175,""dy"":-144,""t"":13332},{""x"":1280,""y"":670,""dx"":-171,""dy"":-151,""t"":13366},{""x"":1317,""y"":653,""dx"":-134,""dy"":-168,""t"":13401},{""x"":1295,""y"":649,""dx"":-156,""dy"":-172,""t"":13434},{""x"":1265,""y"":664,""dx"":-186,""dy"":-157,""t"":13469},{""x"":1268,""y"":652,""dx"":-183,""dy"":-169,""t"":13503},{""x"":1288,""y"":633,""dx"":-163,""dy"":-188,""t"":13536},{""x"":1252,""y"":625,""dx"":-199,""dy"":-196,""t"":13570},{""x"":1254,""y"":618,""dx"":-197,""dy"":-203,""t"":13601},{""x"":1271,""y"":612,""dx"":-180,""dy"":-209,""t"":13638},{""x"":1255,""y"":600,""dx"":-196,""dy"":-221,""t"":13671},{""x"":1271,""y"":644,""dx"":-180,""dy"":-177,""t"":13706},{""x"":1270,""y"":657,""dx"":-181,""dy"":-164,""t"":13740},{""x"":1291,""y"":664,""dx"":-160,""dy"":-157,""t"":13774},{""x"":1299,""y"":668,""dx"":-152,""dy"":-153,""t"":13808},{""x"":1305,""y"":700,""dx"":-146,""dy"":-121,""t"":13842},{""x"":1301,""y"":684,""dx"":-150,""dy"":-137,""t"":13876},{""x"":1319,""y"":707,""dx"":-132,""dy"":-114,""t"":13911},{""x"":1299,""y"":685,""dx"":-152,""dy"":-136,""t"":13944},{""x"":1270,""y"":673,""dx"":-181,""dy"":-148,""t"":13979},{""x"":1274,""y"":661,""dx"":-177,""dy"":-160,""t"":14012},{""x"":1255,""y"":652,""dx"":-196,""dy"":-169,""t"":14046},{""x"":1213,""y"":663,""dx"":-238,""dy"":-158,""t"":14080},{""x"":1129,""y"":800,""dx"":-322,""dy"":-21,""t"":14154},{""x"":1055,""y"":956,""dx"":-396,""dy"":135,""t"":14184},{""x"":978,""y"":1062,""dx"":-473,""dy"":241,""t"":14216},{""x"":976,""y"":1116,""dx"":-475,""dy"":295,""t"":14250},{""x"":969,""y"":1152,""dx"":-482,""dy"":331,""t"":14283},{""x"":1015,""y"":1139,""dx"":-436,""dy"":318,""t"":14318},{""x"":1071,""y"":1116,""dx"":-380,""dy"":295,""t"":14352},{""x"":1105,""y"":1090,""dx"":-346,""dy"":269,""t"":14386},{""x"":1142,""y"":1043,""dx"":-309,""dy"":222,""t"":14419},{""x"":1182,""y"":1011,""dx"":-269,""dy"":190,""t"":14454},{""x"":1220,""y"":974,""dx"":-231,""dy"":153,""t"":14487},{""x"":1237,""y"":956,""dx"":-214,""dy"":135,""t"":14521},{""x"":1263,""y"":914,""dx"":-188,""dy"":93,""t"":14556},{""x"":1232,""y"":887,""dx"":-219,""dy"":66,""t"":14590},{""x"":1263,""y"":867,""dx"":-188,""dy"":46,""t"":14624},{""x"":1265,""y"":830,""dx"":-186,""dy"":9,""t"":14657},{""x"":1271,""y"":783,""dx"":-180,""dy"":-38,""t"":14693},{""x"":1271,""y"":752,""dx"":-180,""dy"":-69,""t"":14726},{""x"":1255,""y"":712,""dx"":-196,""dy"":-109,""t"":14760},{""x"":1249,""y"":673,""dx"":-202,""dy"":-148,""t"":14792},{""x"":1260,""y"":687,""dx"":-191,""dy"":-134,""t"":14828},{""x"":1280,""y"":671,""dx"":-171,""dy"":-150,""t"":14862},{""x"":1303,""y"":682,""dx"":-148,""dy"":-139,""t"":14896},{""x"":1326,""y"":689,""dx"":-125,""dy"":-132,""t"":14930},{""x"":1316,""y"":699,""dx"":-135,""dy"":-122,""t"":14965},{""x"":1319,""y"":714,""dx"":-132,""dy"":-107,""t"":14997}]]","[86.66666666666667,100,88.13559322033898,45,18.96551724137931]","[{""x"":19.25,""y"":7.566666666666666,""r"":161.32902167600662},{""x"":54.51724137931034,""y"":75.20689655172414,""r"":34.45116762497019},{""x"":-3.4237288135593222,""y"":-39.6271186440678,""r"":87.12068354798004},{""x"":148.25,""y"":-87.83333333333333,""r"":148.58498160168867},{""x"":-211.5,""y"":-54,""r"":163.05965574085658}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.22","validate","","","","","","","","","","",""
"","html-button-response","9","64367","0.0-4.0-4.0-0.0-0.0","","","","","663","0","","","
          <p>校准的精度较低。</p>
          <p>请重新校准.</p>
          <p>在下一个屏幕上，注视圆点并单击它们。<p>
        ","","","","","","","recalibration","","","","","","","","","",""
