"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","phase","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","canvas-keyboard-response","43","135923","0.0-5.0-1.0-0.9","","","","","null","null","","","","","","","","","recall","","[""1"",""6"",""3"",""7"",""7"",""7"",""6"",""3"",""6"",""7"",""1"",""4"",""4"",""4"",""9"",""1"",""9"",""6"",""9"",""9"",""3"",""1"",""9"",""7"",""1"",""1"",""4"",""6"",""6"",""4"",""3"",""3"",""7"",""4"",""9"",""3""]","500","shape","6","","","","","",""
"","canvas-keyboard-response","44","137941","0.0-5.0-1.0-1.9","","","","","null","null","","","[""diamond"",""rect"",""star"",""hexagram"",""triangle"",""circle""]","","","","","","","","","","","","[{""x"":1087,""y"":354,""t"":1},{""x"":1022,""y"":472,""t"":37},{""x"":980,""y"":514,""t"":87},{""x"":948,""y"":571,""t"":105},{""x"":927,""y"":605,""t"":151},{""x"":930,""y"":637,""t"":179},{""x"":961,""y"":642,""t"":207},{""x"":935,""y"":651,""t"":241},{""x"":922,""y"":664,""t"":282},{""x"":897,""y"":667,""t"":310},{""x"":858,""y"":628,""t"":344},{""x"":866,""y"":652,""t"":378},{""x"":829,""y"":594,""t"":417},{""x"":864,""y"":580,""t"":446},{""x"":859,""y"":581,""t"":484},{""x"":860,""y"":562,""t"":513},{""x"":856,""y"":495,""t"":553},{""x"":849,""y"":451,""t"":586},{""x"":845,""y"":417,""t"":615},{""x"":821,""y"":378,""t"":654},{""x"":801,""y"":339,""t"":683},{""x"":811,""y"":319,""t"":724},{""x"":781,""y"":282,""t"":752},{""x"":785,""y"":251,""t"":787},{""x"":759,""y"":240,""t"":825},{""x"":808,""y"":399,""t"":857},{""x"":850,""y"":562,""t"":886},{""x"":867,""y"":746,""t"":925},{""x"":881,""y"":830,""t"":961},{""x"":932,""y"":859,""t"":992},{""x"":967,""y"":845,""t"":1024},{""x"":974,""y"":779,""t"":1057},{""x"":983,""y"":892,""t"":1112},{""x"":985,""y"":993,""t"":1127},{""x"":899,""y"":1085,""t"":1161},{""x"":876,""y"":1074,""t"":1194},{""x"":877,""y"":991,""t"":1234},{""x"":874,""y"":839,""t"":1262},{""x"":861,""y"":676,""t"":1297},{""x"":892,""y"":515,""t"":1330},{""x"":950,""y"":375,""t"":1369},{""x"":988,""y"":253,""t"":1396},{""x"":1034,""y"":114,""t"":1438},{""x"":1125,""y"":48,""t"":1465},{""x"":1172,""y"":-3,""t"":1504},{""x"":1198,""y"":-15,""t"":1537},{""x"":1203,""y"":-27,""t"":1569},{""x"":1220,""y"":-54,""t"":1600},{""x"":1253,""y"":-39,""t"":1660},{""x"":1282,""y"":-27,""t"":1672},{""x"":1292,""y"":15,""t"":1704},{""x"":1281,""y"":17,""t"":1737},{""x"":1302,""y"":32,""t"":1777},{""x"":1289,""y"":41,""t"":1805},{""x"":1284,""y"":66,""t"":1841},{""x"":1265,""y"":70,""t"":1875},{""x"":1253,""y"":86,""t"":1914},{""x"":1228,""y"":145,""t"":1942},{""x"":1257,""y"":146,""t"":1977}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":750,""bottom"":215.1923788646684,""left"":650},{""x"":850,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":896.18802153517,""bottom"":465,""left"":803.81197846483},{""x"":700,""y"":684.8076211353316,""width"":92,""height"":92,""top"":638.8076211353316,""right"":746,""bottom"":730.8076211353316,""left"":654},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","45","141478","0.0-5.0-1.0-2.9","","","","","null","null","","","","","","","","","","","","","","","","","","false","rect","7"
"","html-keyboard-response","46","142494","0.0-5.0-1.0-3.9-0.9-0.9","","","","","null","null","","","<div id=""errorinfo"">error</div>","","","","","","recall","","[""1"",""6"",""3"",""7"",""7"",""7"",""6"",""3"",""6"",""7"",""1"",""4"",""4"",""4"",""9"",""1"",""9"",""6"",""9"",""9"",""3"",""1"",""9"",""7"",""1"",""1"",""4"",""6"",""6"",""4"",""3"",""3"",""7"",""4"",""9"",""3""]","500","shape","6","","","","","",""
"","canvas-keyboard-response","47","143515","0.0-5.0-1.0-0.10","","","","","null","null","","","","","","","","","recall","","[""1"",""6"",""3"",""7"",""7"",""7"",""6"",""3"",""6"",""7"",""1"",""4"",""4"",""4"",""9"",""1"",""9"",""6"",""9"",""9"",""3"",""1"",""9"",""7"",""1"",""1"",""4"",""6"",""6"",""4"",""3"",""3"",""7"",""4"",""9"",""3""]","500","shape","6","","","","","",""
"","canvas-keyboard-response","48","145527","0.0-5.0-1.0-1.10","","","","","null","null","","","[""hexagram"",""triangle"",""star"",""rect"",""circle"",""diamond""]","","","","","","","","","","","","[{""x"":1166,""y"":285,""t"":1},{""x"":1102,""y"":388,""t"":40},{""x"":1010,""y"":484,""t"":70},{""x"":916,""y"":481,""t"":117},{""x"":815,""y"":454,""t"":143},{""x"":786,""y"":410,""t"":175},{""x"":784,""y"":416,""t"":213},{""x"":758,""y"":393,""t"":242},{""x"":715,""y"":398,""t"":278},{""x"":709,""y"":377,""t"":310},{""x"":730,""y"":358,""t"":349},{""x"":749,""y"":379,""t"":382},{""x"":768,""y"":413,""t"":411},{""x"":805,""y"":420,""t"":445},{""x"":837,""y"":384,""t"":486},{""x"":859,""y"":317,""t"":513},{""x"":870,""y"":291,""t"":549},{""x"":879,""y"":253,""t"":582},{""x"":841,""y"":222,""t"":615},{""x"":867,""y"":219,""t"":653},{""x"":868,""y"":211,""t"":683},{""x"":842,""y"":211,""t"":725},{""x"":843,""y"":210,""t"":753},{""x"":781,""y"":227,""t"":790},{""x"":801,""y"":242,""t"":821},{""x"":833,""y"":332,""t"":853},{""x"":839,""y"":337,""t"":895},{""x"":839,""y"":348,""t"":920},{""x"":874,""y"":351,""t"":962},{""x"":903,""y"":353,""t"":989},{""x"":834,""y"":334,""t"":1030},{""x"":821,""y"":309,""t"":1058},{""x"":792,""y"":296,""t"":1093},{""x"":768,""y"":285,""t"":1125},{""x"":768,""y"":276,""t"":1166},{""x"":751,""y"":249,""t"":1196},{""x"":726,""y"":241,""t"":1229},{""x"":740,""y"":231,""t"":1261},{""x"":720,""y"":231,""t"":1303},{""x"":826,""y"":211,""t"":1331},{""x"":933,""y"":210,""t"":1367},{""x"":1034,""y"":189,""t"":1397},{""x"":1096,""y"":171,""t"":1438},{""x"":1172,""y"":181,""t"":1467},{""x"":1173,""y"":187,""t"":1502},{""x"":1175,""y"":168,""t"":1533},{""x"":1179,""y"":170,""t"":1574},{""x"":1105,""y"":214,""t"":1602},{""x"":1076,""y"":261,""t"":1637},{""x"":963,""y"":261,""t"":1670},{""x"":987,""y"":303,""t"":1709},{""x"":983,""y"":294,""t"":1741},{""x"":1007,""y"":363,""t"":1775},{""x"":1062,""y"":391,""t"":1806},{""x"":1079,""y"":417,""t"":1846},{""x"":1056,""y"":423,""t"":1874},{""x"":1097,""y"":447,""t"":1909},{""x"":1042,""y"":477,""t"":1942},{""x"":975,""y"":453,""t"":1982}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":296.18802153517004,""bottom"":465,""left"":203.81197846482993},{""x"":400,""y"":165.1923788646684,""width"":92,""height"":92,""top"":119.1923788646684,""right"":446,""bottom"":211.1923788646684,""left"":354},{""x"":700,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":750,""bottom"":215.1923788646684,""left"":650},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":450,""bottom"":734.8076211353316,""left"":350}]","","",""
"","canvas-keyboard-response","49","146970","0.0-5.0-1.0-2.10","","","","","922","4","","","","","","","","","","","","","","","","","","false","diamond","1"
"","html-keyboard-response","50","147995","0.0-5.0-1.0-3.10-0.10-0.10","","","","","null","null","","","<div id=""errorinfo"">error</div>","","","","","","recall","","[""1"",""6"",""3"",""7"",""7"",""7"",""6"",""3"",""6"",""7"",""1"",""4"",""4"",""4"",""9"",""1"",""9"",""6"",""9"",""9"",""3"",""1"",""9"",""7"",""1"",""1"",""4"",""6"",""6"",""4"",""3"",""3"",""7"",""4"",""9"",""3""]","500","shape","6","","","","","",""
"","canvas-keyboard-response","51","149025","0.0-5.0-1.0-0.11","","","","","null","null","","","","","","","","","recall","","[""1"",""6"",""3"",""7"",""7"",""7"",""6"",""3"",""6"",""7"",""1"",""4"",""4"",""4"",""9"",""1"",""9"",""6"",""9"",""9"",""3"",""1"",""9"",""7"",""1"",""1"",""4"",""6"",""6"",""4"",""3"",""3"",""7"",""4"",""9"",""3""]","500","shape","6","","","","","",""
"","canvas-keyboard-response","52","151041","0.0-5.0-1.0-1.11","","","","","null","null","","","[""diamond"",""hexagram"",""star"",""triangle"",""circle"",""rect""]","","","","","","","","","","","","[{""x"":976,""y"":603,""t"":1},{""x"":962,""y"":724,""t"":37},{""x"":850,""y"":826,""t"":74},{""x"":849,""y"":895,""t"":106},{""x"":905,""y"":901,""t"":138},{""x"":914,""y"":817,""t"":191},{""x"":939,""y"":713,""t"":209},{""x"":977,""y"":660,""t"":241},{""x"":1009,""y"":613,""t"":273},{""x"":1015,""y"":497,""t"":314},{""x"":1050,""y"":517,""t"":346},{""x"":989,""y"":565,""t"":377},{""x"":918,""y"":569,""t"":412},{""x"":904,""y"":537,""t"":449},{""x"":855,""y"":522,""t"":481},{""x"":846,""y"":507,""t"":514},{""x"":834,""y"":492,""t"":545},{""x"":913,""y"":483,""t"":590},{""x"":873,""y"":504,""t"":614},{""x"":849,""y"":524,""t"":652},{""x"":825,""y"":589,""t"":681},{""x"":746,""y"":605,""t"":732},{""x"":773,""y"":597,""t"":753},{""x"":776,""y"":526,""t"":786},{""x"":771,""y"":533,""t"":819},{""x"":754,""y"":461,""t"":871},{""x"":694,""y"":427,""t"":887},{""x"":732,""y"":405,""t"":921},{""x"":763,""y"":367,""t"":954},{""x"":779,""y"":297,""t"":995},{""x"":804,""y"":293,""t"":1025},{""x"":896,""y"":310,""t"":1058},{""x"":877,""y"":338,""t"":1089},{""x"":897,""y"":350,""t"":1135},{""x"":966,""y"":320,""t"":1165},{""x"":932,""y"":360,""t"":1192},{""x"":934,""y"":346,""t"":1228},{""x"":913,""y"":293,""t"":1266},{""x"":900,""y"":281,""t"":1294},{""x"":903,""y"":273,""t"":1337},{""x"":778,""y"":272,""t"":1362},{""x"":774,""y"":269,""t"":1417},{""x"":777,""y"":269,""t"":1433},{""x"":828,""y"":228,""t"":1466},{""x"":830,""y"":244,""t"":1498},{""x"":842,""y"":250,""t"":1547},{""x"":853,""y"":256,""t"":1571},{""x"":823,""y"":227,""t"":1602},{""x"":851,""y"":218,""t"":1634},{""x"":750,""y"":227,""t"":1687},{""x"":659,""y"":233,""t"":1703},{""x"":686,""y"":233,""t"":1740},{""x"":701,""y"":233,""t"":1770},{""x"":812,""y"":266,""t"":1811},{""x"":918,""y"":250,""t"":1841},{""x"":996,""y"":233,""t"":1873},{""x"":1017,""y"":209,""t"":1906},{""x"":1051,""y"":212,""t"":1951},{""x"":1116,""y"":205,""t"":1975}]","{""#container"":{""x"":303.66668701171875,""y"":69.39583587646484,""width"":1100,""height"":850,""top"":69.39583587646484,""right"":1403.6666870117188,""bottom"":919.3958358764648,""left"":303.66668701171875}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":400,""y"":165.1923788646684,""width"":92.37604307034013,""height"":80,""top"":125.1923788646684,""right"":446.18802153517004,""bottom"":205.1923788646684,""left"":353.81197846482996},{""x"":700,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":750,""bottom"":215.1923788646684,""left"":650},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
