"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","html-keyboard-response","10","48282","0.0-5.0-1.0","","","","","611"," ","","","<p>本次试验包含6个刺激物。根据数字键盘的"" 1 "","" 4 "" ,"" 7 "","" 9 "","" 6 "","" 3 "" 进行选择响应,如果不记得或者不存在选择"" 5 ""。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
"","html-keyboard-response","11","49370","0.0-5.0-2.0","","","","","587"," ","","","<p>要求：记忆项目的颜色。</p><p>按"" ""键继续，实验开始。</p>","","","","","","","","","","","","","","","",""
"","canvas-keyboard-response","12","50382","0.0-5.0-3.0-0.0","","","","","null","null","","","","","","","","","recall","[""6"",""6"",""3"",""6"",""9"",""4"",""1"",""3"",""4"",""4"",""4"",""3"",""6"",""1"",""3"",""9"",""4"",""9"",""7"",""1"",""7"",""1"",""4"",""9"",""1"",""9"",""3"",""7"",""7"",""1"",""7"",""3"",""7"",""6"",""9"",""6""]","500","6","color","","","","","",""
"","canvas-keyboard-response","13","52391","0.0-5.0-3.0-1.0","","","","","null","null","","","[""green"",""blue"",""yellow"",""red"",""cyan"",""purple""]","","","","","","","","","6","","[{""x"":816,""y"":493,""t"":4},{""x"":855,""y"":508,""t"":43},{""x"":880,""y"":489,""t"":75},{""x"":887,""y"":488,""t"":106},{""x"":926,""y"":483,""t"":140},{""x"":911,""y"":480,""t"":175},{""x"":918,""y"":500,""t"":209},{""x"":923,""y"":472,""t"":242},{""x"":927,""y"":470,""t"":277},{""x"":923,""y"":468,""t"":311},{""x"":929,""y"":460,""t"":343},{""x"":960,""y"":568,""t"":377},{""x"":960,""y"":731,""t"":412},{""x"":961,""y"":892,""t"":446},{""x"":975,""y"":1018,""t"":480},{""x"":1003,""y"":1091,""t"":514},{""x"":1019,""y"":1052,""t"":548},{""x"":1014,""y"":937,""t"":582},{""x"":960,""y"":858,""t"":616},{""x"":916,""y"":777,""t"":649},{""x"":938,""y"":796,""t"":691},{""x"":935,""y"":870,""t"":718},{""x"":934,""y"":897,""t"":752},{""x"":946,""y"":919,""t"":786},{""x"":946,""y"":918,""t"":819},{""x"":927,""y"":820,""t"":855},{""x"":895,""y"":739,""t"":888},{""x"":866,""y"":666,""t"":921},{""x"":835,""y"":598,""t"":957},{""x"":823,""y"":539,""t"":991},{""x"":807,""y"":493,""t"":1023},{""x"":806,""y"":461,""t"":1058},{""x"":795,""y"":454,""t"":1092},{""x"":796,""y"":429,""t"":1126},{""x"":817,""y"":601,""t"":1159},{""x"":854,""y"":740,""t"":1194},{""x"":888,""y"":814,""t"":1227},{""x"":917,""y"":864,""t"":1260},{""x"":928,""y"":859,""t"":1296},{""x"":963,""y"":827,""t"":1329},{""x"":949,""y"":773,""t"":1364},{""x"":947,""y"":710,""t"":1398},{""x"":934,""y"":648,""t"":1433},{""x"":904,""y"":586,""t"":1466},{""x"":930,""y"":600,""t"":1500},{""x"":948,""y"":739,""t"":1534},{""x"":946,""y"":857,""t"":1568},{""x"":977,""y"":968,""t"":1601},{""x"":988,""y"":951,""t"":1636},{""x"":996,""y"":933,""t"":1668},{""x"":995,""y"":871,""t"":1704},{""x"":947,""y"":745,""t"":1738},{""x"":940,""y"":677,""t"":1772},{""x"":932,""y"":620,""t"":1807},{""x"":933,""y"":561,""t"":1840},{""x"":962,""y"":510,""t"":1874},{""x"":948,""y"":493,""t"":1907},{""x"":937,""y"":465,""t"":1942},{""x"":922,""y"":469,""t"":1976}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","14","53723","0.0-5.0-3.0-2.0","","","","","823","6","","","","","","","","","","","","","","","","","true","red","6"
"","canvas-keyboard-response","15","54744","0.0-5.0-3.0-0.1","","","","","null","null","","","","","","","","","recall","[""6"",""6"",""3"",""6"",""9"",""4"",""1"",""3"",""4"",""4"",""4"",""3"",""6"",""1"",""3"",""9"",""4"",""9"",""7"",""1"",""7"",""1"",""4"",""9"",""1"",""9"",""3"",""7"",""7"",""1"",""7"",""3"",""7"",""6"",""9"",""6""]","500","6","color","","","","","",""
"","canvas-keyboard-response","16","56752","0.0-5.0-3.0-1.1","","","","","null","null","","","[""purple"",""red"",""cyan"",""yellow"",""green"",""blue""]","","","","","","","","","6","","[{""x"":924,""y"":466,""t"":5},{""x"":928,""y"":462,""t"":43},{""x"":939,""y"":486,""t"":73},{""x"":940,""y"":490,""t"":104},{""x"":938,""y"":499,""t"":140},{""x"":926,""y"":497,""t"":175},{""x"":931,""y"":484,""t"":207},{""x"":943,""y"":497,""t"":242},{""x"":945,""y"":477,""t"":277},{""x"":951,""y"":484,""t"":310},{""x"":927,""y"":497,""t"":344},{""x"":928,""y"":522,""t"":379},{""x"":945,""y"":667,""t"":412},{""x"":928,""y"":792,""t"":446},{""x"":939,""y"":895,""t"":480},{""x"":974,""y"":971,""t"":514},{""x"":965,""y"":989,""t"":548},{""x"":953,""y"":982,""t"":582},{""x"":944,""y"":913,""t"":616},{""x"":914,""y"":838,""t"":650},{""x"":950,""y"":815,""t"":684},{""x"":954,""y"":881,""t"":719},{""x"":966,""y"":969,""t"":752},{""x"":971,""y"":1014,""t"":785},{""x"":971,""y"":975,""t"":819},{""x"":972,""y"":944,""t"":854},{""x"":966,""y"":880,""t"":888},{""x"":971,""y"":830,""t"":922},{""x"":941,""y"":739,""t"":956},{""x"":903,""y"":667,""t"":989},{""x"":864,""y"":583,""t"":1024},{""x"":868,""y"":535,""t"":1058},{""x"":870,""y"":503,""t"":1102},{""x"":849,""y"":457,""t"":1125},{""x"":849,""y"":450,""t"":1160},{""x"":844,""y"":423,""t"":1194},{""x"":848,""y"":437,""t"":1228},{""x"":871,""y"":443,""t"":1262},{""x"":891,""y"":451,""t"":1293},{""x"":930,""y"":458,""t"":1330},{""x"":967,""y"":455,""t"":1364},{""x"":977,""y"":458,""t"":1398},{""x"":988,""y"":464,""t"":1432},{""x"":1012,""y"":470,""t"":1467},{""x"":1010,""y"":478,""t"":1500},{""x"":1022,""y"":451,""t"":1533},{""x"":999,""y"":447,""t"":1568},{""x"":1001,""y"":536,""t"":1602},{""x"":988,""y"":522,""t"":1638},{""x"":990,""y"":518,""t"":1670},{""x"":992,""y"":514,""t"":1702},{""x"":994,""y"":504,""t"":1738},{""x"":1007,""y"":498,""t"":1773},{""x"":978,""y"":468,""t"":1806},{""x"":960,""y"":486,""t"":1841},{""x"":970,""y"":487,""t"":1874},{""x"":938,""y"":478,""t"":1908},{""x"":943,""y"":475,""t"":1942},{""x"":960,""y"":464,""t"":1976}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","17","57811","0.0-5.0-3.0-2.1","","","","","552","6","","","","","","","","","","","","","","","","","true","yellow","6"
"","canvas-keyboard-response","18","58821","0.0-5.0-3.0-0.2","","","","","null","null","","","","","","","","","recall","[""6"",""6"",""3"",""6"",""9"",""4"",""1"",""3"",""4"",""4"",""4"",""3"",""6"",""1"",""3"",""9"",""4"",""9"",""7"",""1"",""7"",""1"",""4"",""9"",""1"",""9"",""3"",""7"",""7"",""1"",""7"",""3"",""7"",""6"",""9"",""6""]","500","6","color","","","","","",""
"","canvas-keyboard-response","19","60835","0.0-5.0-3.0-1.2","","","","","null","null","","","[""blue"",""green"",""cyan"",""purple"",""yellow"",""red""]","","","","","","","","","6","","[{""x"":923,""y"":461,""t"":4},{""x"":903,""y"":470,""t"":40},{""x"":923,""y"":480,""t"":72},{""x"":913,""y"":476,""t"":107},{""x"":903,""y"":448,""t"":141},{""x"":920,""y"":461,""t"":175},{""x"":907,""y"":481,""t"":209},{""x"":928,""y"":504,""t"":243},{""x"":903,""y"":493,""t"":276},{""x"":903,""y"":463,""t"":309},{""x"":884,""y"":487,""t"":345},{""x"":886,""y"":506,""t"":378},{""x"":888,""y"":515,""t"":411},{""x"":939,""y"":583,""t"":446},{""x"":948,""y"":737,""t"":480},{""x"":961,""y"":876,""t"":515},{""x"":989,""y"":981,""t"":548},{""x"":985,""y"":992,""t"":582},{""x"":984,""y"":962,""t"":616},{""x"":935,""y"":851,""t"":650},{""x"":913,""y"":816,""t"":683},{""x"":908,""y"":711,""t"":718},{""x"":929,""y"":792,""t"":753},{""x"":937,""y"":838,""t"":783},{""x"":939,""y"":929,""t"":820},{""x"":958,""y"":966,""t"":855},{""x"":982,""y"":923,""t"":887},{""x"":992,""y"":891,""t"":923},{""x"":1004,""y"":838,""t"":956},{""x"":1000,""y"":753,""t"":991},{""x"":986,""y"":656,""t"":1025},{""x"":978,""y"":612,""t"":1058},{""x"":968,""y"":539,""t"":1092},{""x"":944,""y"":482,""t"":1126},{""x"":923,""y"":438,""t"":1157},{""x"":896,""y"":403,""t"":1194},{""x"":894,""y"":384,""t"":1228},{""x"":876,""y"":367,""t"":1263},{""x"":858,""y"":370,""t"":1295},{""x"":846,""y"":388,""t"":1329},{""x"":856,""y"":412,""t"":1364},{""x"":880,""y"":440,""t"":1398},{""x"":868,""y"":436,""t"":1432},{""x"":865,""y"":541,""t"":1465},{""x"":879,""y"":704,""t"":1500},{""x"":897,""y"":840,""t"":1534},{""x"":928,""y"":976,""t"":1567},{""x"":951,""y"":1043,""t"":1602},{""x"":956,""y"":1046,""t"":1635},{""x"":925,""y"":955,""t"":1670},{""x"":895,""y"":854,""t"":1705},{""x"":862,""y"":755,""t"":1737},{""x"":839,""y"":674,""t"":1771},{""x"":836,""y"":643,""t"":1806},{""x"":841,""y"":570,""t"":1839},{""x"":869,""y"":576,""t"":1874},{""x"":881,""y"":560,""t"":1908},{""x"":892,""y"":542,""t"":1942},{""x"":865,""y"":542,""t"":1977}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","20","61963","0.0-5.0-3.0-2.2","","","","","619","3","","","","","","","","","","","","","","","","","true","yellow","3"
"","canvas-keyboard-response","21","62985","0.0-5.0-3.0-0.3","","","","","null","null","","","","","","","","","recall","[""6"",""6"",""3"",""6"",""9"",""4"",""1"",""3"",""4"",""4"",""4"",""3"",""6"",""1"",""3"",""9"",""4"",""9"",""7"",""1"",""7"",""1"",""4"",""9"",""1"",""9"",""3"",""7"",""7"",""1"",""7"",""3"",""7"",""6"",""9"",""6""]","500","6","color","","","","","",""
"","canvas-keyboard-response","22","64995","0.0-5.0-3.0-1.3","","","","","null","null","","","[""yellow"",""purple"",""red"",""blue"",""green"",""cyan""]","","","","","","","","","6","","[{""x"":890,""y"":554,""t"":4},{""x"":885,""y"":552,""t"":38},{""x"":874,""y"":536,""t"":72},{""x"":883,""y"":553,""t"":106},{""x"":874,""y"":511,""t"":140},{""x"":896,""y"":523,""t"":175},{""x"":896,""y"":513,""t"":208},{""x"":891,""y"":479,""t"":242},{""x"":882,""y"":448,""t"":277},{""x"":876,""y"":459,""t"":310},{""x"":919,""y"":431,""t"":344},{""x"":906,""y"":439,""t"":378},{""x"":939,""y"":594,""t"":411},{""x"":954,""y"":760,""t"":448},{""x"":954,""y"":896,""t"":480},{""x"":983,""y"":1037,""t"":514},{""x"":1001,""y"":1109,""t"":548},{""x"":1002,""y"":1070,""t"":582},{""x"":962,""y"":972,""t"":615},{""x"":938,""y"":862,""t"":650},{""x"":923,""y"":769,""t"":685},{""x"":964,""y"":783,""t"":718},{""x"":971,""y"":863,""t"":752},{""x"":959,""y"":944,""t"":786},{""x"":970,""y"":1016,""t"":820},{""x"":993,""y"":1014,""t"":854},{""x"":1027,""y"":980,""t"":888},{""x"":1033,""y"":891,""t"":922},{""x"":1012,""y"":812,""t"":957},{""x"":992,""y"":715,""t"":990},{""x"":958,""y"":619,""t"":1024},{""x"":934,""y"":529,""t"":1058},{""x"":922,""y"":469,""t"":1092},{""x"":920,""y"":398,""t"":1126},{""x"":918,""y"":371,""t"":1160},{""x"":917,""y"":353,""t"":1194},{""x"":930,""y"":516,""t"":1228},{""x"":942,""y"":671,""t"":1262},{""x"":964,""y"":776,""t"":1296},{""x"":981,""y"":887,""t"":1330},{""x"":995,""y"":978,""t"":1361},{""x"":1004,""y"":1008,""t"":1398},{""x"":1020,""y"":977,""t"":1431},{""x"":1021,""y"":879,""t"":1466},{""x"":989,""y"":775,""t"":1499},{""x"":977,""y"":698,""t"":1535},{""x"":965,""y"":617,""t"":1568},{""x"":955,""y"":545,""t"":1602},{""x"":935,""y"":485,""t"":1636},{""x"":927,""y"":454,""t"":1670},{""x"":939,""y"":441,""t"":1703},{""x"":951,""y"":435,""t"":1737},{""x"":924,""y"":411,""t"":1771},{""x"":928,""y"":398,""t"":1806},{""x"":965,""y"":452,""t"":1840},{""x"":953,""y"":461,""t"":1874},{""x"":952,""y"":467,""t"":1908},{""x"":928,""y"":456,""t"":1942},{""x"":924,""y"":462,""t"":1976}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","23","66139","0.0-5.0-3.0-2.3","","","","","636","6","","","","","","","","","","","","","","","","","true","blue","6"
"","canvas-keyboard-response","24","67148","0.0-5.0-3.0-0.4","","","","","null","null","","","","","","","","","recall","[""6"",""6"",""3"",""6"",""9"",""4"",""1"",""3"",""4"",""4"",""4"",""3"",""6"",""1"",""3"",""9"",""4"",""9"",""7"",""1"",""7"",""1"",""4"",""9"",""1"",""9"",""3"",""7"",""7"",""1"",""7"",""3"",""7"",""6"",""9"",""6""]","500","6","color","","","","","",""
"","canvas-keyboard-response","25","69157","0.0-5.0-3.0-1.4","","","","","null","null","","","[""cyan"",""red"",""green"",""purple"",""yellow"",""blue""]","","","","","","","","","6","","[{""x"":939,""y"":505,""t"":5},{""x"":912,""y"":467,""t"":39},{""x"":897,""y"":446,""t"":73},{""x"":923,""y"":441,""t"":105},{""x"":963,""y"":478,""t"":140},{""x"":941,""y"":461,""t"":174},{""x"":953,""y"":483,""t"":208},{""x"":941,""y"":481,""t"":242},{""x"":965,""y"":487,""t"":276},{""x"":962,""y"":483,""t"":309},{""x"":960,""y"":492,""t"":344},{""x"":967,""y"":644,""t"":377},{""x"":956,""y"":778,""t"":411},{""x"":963,""y"":902,""t"":445},{""x"":970,""y"":963,""t"":479},{""x"":984,""y"":1010,""t"":514},{""x"":972,""y"":974,""t"":548},{""x"":951,""y"":893,""t"":583},{""x"":896,""y"":799,""t"":616},{""x"":884,""y"":767,""t"":650},{""x"":910,""y"":867,""t"":684},{""x"":920,""y"":966,""t"":718},{""x"":930,""y"":1020,""t"":753},{""x"":962,""y"":1070,""t"":785},{""x"":992,""y"":1062,""t"":820},{""x"":981,""y"":947,""t"":853},{""x"":946,""y"":859,""t"":889},{""x"":920,""y"":771,""t"":922},{""x"":938,""y"":698,""t"":955},{""x"":923,""y"":628,""t"":990},{""x"":890,""y"":553,""t"":1024},{""x"":924,""y"":517,""t"":1059},{""x"":926,""y"":503,""t"":1092},{""x"":924,""y"":501,""t"":1126},{""x"":961,""y"":644,""t"":1160},{""x"":963,""y"":781,""t"":1193},{""x"":966,""y"":862,""t"":1229},{""x"":957,""y"":866,""t"":1262},{""x"":984,""y"":911,""t"":1297},{""x"":964,""y"":897,""t"":1330},{""x"":976,""y"":865,""t"":1363},{""x"":968,""y"":801,""t"":1397},{""x"":933,""y"":741,""t"":1432},{""x"":908,""y"":670,""t"":1465},{""x"":882,""y"":605,""t"":1501},{""x"":860,""y"":551,""t"":1532},{""x"":857,""y"":532,""t"":1568},{""x"":892,""y"":640,""t"":1602},{""x"":914,""y"":738,""t"":1636},{""x"":920,""y"":886,""t"":1672},{""x"":948,""y"":978,""t"":1704},{""x"":993,""y"":1016,""t"":1737},{""x"":989,""y"":1006,""t"":1772},{""x"":949,""y"":872,""t"":1806},{""x"":948,""y"":794,""t"":1840},{""x"":952,""y"":763,""t"":1873},{""x"":928,""y"":674,""t"":1908},{""x"":904,""y"":615,""t"":1940},{""x"":894,""y"":587,""t"":1976}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","26","70763","0.0-5.0-3.0-2.4","","","","","1099","9","","","","","","","","","","","","","","","","","true","green","9"
"","canvas-keyboard-response","27","71772","0.0-5.0-3.0-0.5","","","","","null","null","","","","","","","","","recall","[""6"",""6"",""3"",""6"",""9"",""4"",""1"",""3"",""4"",""4"",""4"",""3"",""6"",""1"",""3"",""9"",""4"",""9"",""7"",""1"",""7"",""1"",""4"",""9"",""1"",""9"",""3"",""7"",""7"",""1"",""7"",""3"",""7"",""6"",""9"",""6""]","500","6","color","","","","","",""
"","canvas-keyboard-response","28","73782","0.0-5.0-3.0-1.5","","","","","null","null","","","[""red"",""yellow"",""cyan"",""purple"",""green"",""blue""]","","","","","","","","","6","","[{""x"":871,""y"":518,""t"":5},{""x"":845,""y"":491,""t"":45},{""x"":824,""y"":473,""t"":70},{""x"":820,""y"":441,""t"":106},{""x"":809,""y"":435,""t"":141},{""x"":805,""y"":409,""t"":174},{""x"":817,""y"":397,""t"":209},{""x"":816,""y"":387,""t"":242},{""x"":819,""y"":382,""t"":275},{""x"":823,""y"":443,""t"":311},{""x"":813,""y"":435,""t"":344},{""x"":817,""y"":431,""t"":378},{""x"":864,""y"":504,""t"":413},{""x"":891,""y"":652,""t"":446},{""x"":912,""y"":777,""t"":478},{""x"":930,""y"":939,""t"":514},{""x"":954,""y"":1023,""t"":549},{""x"":976,""y"":1102,""t"":582},{""x"":986,""y"":1094,""t"":616},{""x"":964,""y"":1035,""t"":650},{""x"":949,""y"":935,""t"":685},{""x"":936,""y"":852,""t"":719},{""x"":953,""y"":917,""t"":752},{""x"":965,""y"":1002,""t"":786},{""x"":972,""y"":1070,""t"":820},{""x"":977,""y"":1044,""t"":854},{""x"":979,""y"":1026,""t"":886},{""x"":943,""y"":944,""t"":922},{""x"":936,""y"":851,""t"":957},{""x"":940,""y"":783,""t"":990},{""x"":929,""y"":702,""t"":1024},{""x"":961,""y"":646,""t"":1058},{""x"":971,""y"":598,""t"":1092},{""x"":965,""y"":549,""t"":1127},{""x"":1018,""y"":612,""t"":1160},{""x"":1014,""y"":707,""t"":1194},{""x"":1026,""y"":795,""t"":1228},{""x"":1025,""y"":879,""t"":1262},{""x"":1014,""y"":918,""t"":1296},{""x"":1011,""y"":892,""t"":1330},{""x"":976,""y"":816,""t"":1365},{""x"":959,""y"":782,""t"":1399},{""x"":954,""y"":723,""t"":1432},{""x"":930,""y"":647,""t"":1466},{""x"":911,""y"":629,""t"":1500},{""x"":899,""y"":621,""t"":1534},{""x"":909,""y"":588,""t"":1568},{""x"":919,""y"":566,""t"":1602},{""x"":935,""y"":567,""t"":1637},{""x"":928,""y"":565,""t"":1670},{""x"":905,""y"":542,""t"":1704},{""x"":962,""y"":640,""t"":1739},{""x"":967,""y"":746,""t"":1773},{""x"":961,""y"":841,""t"":1806},{""x"":964,""y"":858,""t"":1840},{""x"":977,""y"":834,""t"":1873},{""x"":996,""y"":806,""t"":1908},{""x"":987,""y"":788,""t"":1942},{""x"":970,""y"":758,""t"":1976}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","29","74843","0.0-5.0-3.0-2.5","","","","","553","4","","","","","","","","","","","","","","","","","true","red","4"
"","canvas-keyboard-response","30","75857","0.0-5.0-3.0-0.6","","","","","null","null","","","","","","","","","recall","[""6"",""6"",""3"",""6"",""9"",""4"",""1"",""3"",""4"",""4"",""4"",""3"",""6"",""1"",""3"",""9"",""4"",""9"",""7"",""1"",""7"",""1"",""4"",""9"",""1"",""9"",""3"",""7"",""7"",""1"",""7"",""3"",""7"",""6"",""9"",""6""]","500","6","color","","","","","",""
