"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","canvas-keyboard-response","10","46056","0.0-5.0-1.0-0.0","","","","","null","null","","","","","","","","","recall","[""1"",""3"",""3"",""1"",""4"",""9"",""9"",""6"",""6"",""9"",""4"",""6"",""4"",""7"",""7"",""6"",""1"",""1"",""4"",""4"",""9"",""4"",""6"",""6"",""1"",""7"",""3"",""3"",""7"",""7"",""9"",""7"",""3"",""9"",""1"",""3""]","500","shape","6","","","","","",""
"","canvas-keyboard-response","11","48064","0.0-5.0-1.0-1.0","","","","","null","null","","","[""hexagram"",""star"",""triangle"",""circle"",""diamond"",""rect""]","","","","","","","","","","","[{""x"":954,""y"":458,""t"":3},{""x"":978,""y"":525,""t"":36},{""x"":1011,""y"":559,""t"":70},{""x"":1030,""y"":601,""t"":105},{""x"":1096,""y"":657,""t"":137},{""x"":1139,""y"":698,""t"":172},{""x"":1195,""y"":740,""t"":207},{""x"":1231,""y"":751,""t"":240},{""x"":1233,""y"":766,""t"":274},{""x"":1217,""y"":773,""t"":316},{""x"":1182,""y"":790,""t"":342},{""x"":1141,""y"":754,""t"":377},{""x"":1046,""y"":717,""t"":426},{""x"":974,""y"":676,""t"":443},{""x"":918,""y"":648,""t"":488},{""x"":889,""y"":623,""t"":512},{""x"":832,""y"":593,""t"":551},{""x"":808,""y"":577,""t"":582},{""x"":800,""y"":566,""t"":615},{""x"":891,""y"":551,""t"":663},{""x"":959,""y"":541,""t"":681},{""x"":1022,""y"":516,""t"":728},{""x"":1075,""y"":496,""t"":749},{""x"":1137,""y"":492,""t"":788},{""x"":1178,""y"":513,""t"":818},{""x"":1214,""y"":529,""t"":868},{""x"":1245,""y"":534,""t"":885},{""x"":1264,""y"":578,""t"":930},{""x"":1278,""y"":616,""t"":952},{""x"":1291,""y"":685,""t"":995},{""x"":1281,""y"":738,""t"":1020},{""x"":1262,""y"":738,""t"":1056},{""x"":1250,""y"":746,""t"":1104},{""x"":1243,""y"":738,""t"":1125},{""x"":1214,""y"":713,""t"":1165},{""x"":1244,""y"":698,""t"":1192},{""x"":1277,""y"":705,""t"":1230},{""x"":1296,""y"":686,""t"":1259},{""x"":1268,""y"":707,""t"":1308},{""x"":1173,""y"":705,""t"":1328},{""x"":1090,""y"":713,""t"":1372},{""x"":1027,""y"":737,""t"":1395},{""x"":964,""y"":741,""t"":1433},{""x"":922,""y"":757,""t"":1465},{""x"":929,""y"":761,""t"":1511},{""x"":909,""y"":765,""t"":1531},{""x"":873,""y"":755,""t"":1574},{""x"":941,""y"":807,""t"":1599},{""x"":963,""y"":792,""t"":1635},{""x"":1018,""y"":833,""t"":1670},{""x"":1055,""y"":873,""t"":1715},{""x"":1013,""y"":839,""t"":1734},{""x"":963,""y"":871,""t"":1777},{""x"":935,""y"":896,""t"":1805},{""x"":923,""y"":916,""t"":1840},{""x"":861,""y"":885,""t"":1872},{""x"":798,""y"":836,""t"":1919},{""x"":753,""y"":793,""t"":1939},{""x"":799,""y"":772,""t"":1979}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":296.18802153517004,""bottom"":465,""left"":203.81197846482993},{""x"":400,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":450,""bottom"":215.1923788646684,""left"":350},{""x"":700,""y"":165.1923788646684,""width"":92,""height"":92,""top"":119.1923788646684,""right"":746,""bottom"":211.1923788646684,""left"":654},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":750,""bottom"":734.8076211353316,""left"":650},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","12","49390","0.0-5.0-1.0-2.0","","","","","816","1","","","","","","","","","","","","","","","","","true","rect","1"
"","canvas-keyboard-response","13","50411","0.0-5.0-1.0-0.1","","","","","null","null","","","","","","","","","recall","[""1"",""3"",""3"",""1"",""4"",""9"",""9"",""6"",""6"",""9"",""4"",""6"",""4"",""7"",""7"",""6"",""1"",""1"",""4"",""4"",""9"",""4"",""6"",""6"",""1"",""7"",""3"",""3"",""7"",""7"",""9"",""7"",""3"",""9"",""1"",""3""]","500","shape","6","","","","","",""
"","canvas-keyboard-response","14","52422","0.0-5.0-1.0-1.1","","","","","null","null","","","[""diamond"",""rect"",""circle"",""triangle"",""hexagram"",""star""]","","","","","","","","","","","[{""x"":777,""y"":687,""t"":3},{""x"":844,""y"":666,""t"":35},{""x"":891,""y"":656,""t"":70},{""x"":950,""y"":657,""t"":103},{""x"":990,""y"":654,""t"":139},{""x"":993,""y"":636,""t"":171},{""x"":974,""y"":601,""t"":205},{""x"":966,""y"":594,""t"":240},{""x"":957,""y"":599,""t"":275},{""x"":931,""y"":600,""t"":312},{""x"":910,""y"":621,""t"":342},{""x"":889,""y"":647,""t"":390},{""x"":826,""y"":608,""t"":410},{""x"":789,""y"":607,""t"":452},{""x"":770,""y"":597,""t"":479},{""x"":807,""y"":608,""t"":515},{""x"":829,""y"":622,""t"":545},{""x"":860,""y"":644,""t"":595},{""x"":865,""y"":670,""t"":613},{""x"":858,""y"":691,""t"":655},{""x"":852,""y"":710,""t"":683},{""x"":889,""y"":726,""t"":718},{""x"":884,""y"":741,""t"":750},{""x"":931,""y"":751,""t"":797},{""x"":1002,""y"":738,""t"":818},{""x"":1053,""y"":724,""t"":857},{""x"":1088,""y"":705,""t"":887},{""x"":1101,""y"":654,""t"":920},{""x"":1153,""y"":615,""t"":966},{""x"":1199,""y"":592,""t"":987},{""x"":1271,""y"":580,""t"":1030},{""x"":1332,""y"":601,""t"":1056},{""x"":1364,""y"":619,""t"":1091},{""x"":1357,""y"":597,""t"":1125},{""x"":1362,""y"":571,""t"":1170},{""x"":1364,""y"":550,""t"":1191},{""x"":1357,""y"":526,""t"":1231},{""x"":1322,""y"":494,""t"":1259},{""x"":1220,""y"":480,""t"":1296},{""x"":1122,""y"":464,""t"":1341},{""x"":1042,""y"":468,""t"":1362},{""x"":963,""y"":476,""t"":1403},{""x"":868,""y"":486,""t"":1431},{""x"":807,""y"":488,""t"":1465},{""x"":807,""y"":510,""t"":1497},{""x"":806,""y"":535,""t"":1545},{""x"":795,""y"":543,""t"":1565},{""x"":730,""y"":549,""t"":1607},{""x"":705,""y"":580,""t"":1633},{""x"":685,""y"":635,""t"":1671},{""x"":672,""y"":681,""t"":1700},{""x"":661,""y"":717,""t"":1749},{""x"":648,""y"":726,""t"":1769},{""x"":644,""y"":727,""t"":1815},{""x"":643,""y"":726,""t"":1836},{""x"":752,""y"":692,""t"":1876},{""x"":854,""y"":671,""t"":1905},{""x"":958,""y"":660,""t"":1942},{""x"":1018,""y"":636,""t"":1988}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":100,""height"":100,""top"":375,""right"":300,""bottom"":475,""left"":200},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804},{""x"":700,""y"":684.8076211353316,""width"":92.37604307034013,""height"":80,""top"":644.8076211353316,""right"":746.18802153517,""bottom"":724.8076211353316,""left"":653.81197846483},{""x"":400,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":450,""bottom"":734.8076211353316,""left"":350}]","","",""
"","canvas-keyboard-response","15","53821","0.0-5.0-1.0-2.1","","","","","887","3","","","","","","","","","","","","","","","","","true","hexagram","3"
"","canvas-keyboard-response","16","54838","0.0-5.0-1.0-0.2","","","","","null","null","","","","","","","","","recall","[""1"",""3"",""3"",""1"",""4"",""9"",""9"",""6"",""6"",""9"",""4"",""6"",""4"",""7"",""7"",""6"",""1"",""1"",""4"",""4"",""9"",""4"",""6"",""6"",""1"",""7"",""3"",""3"",""7"",""7"",""9"",""7"",""3"",""9"",""1"",""3""]","500","shape","6","","","","","",""
"","canvas-keyboard-response","17","56843","0.0-5.0-1.0-1.2","","","","","null","null","","","[""triangle"",""hexagram"",""rect"",""diamond"",""circle"",""star""]","","","","","","","","","","","[{""x"":1018,""y"":678,""t"":1},{""x"":1046,""y"":689,""t"":37},{""x"":1061,""y"":696,""t"":69},{""x"":1094,""y"":706,""t"":103},{""x"":1091,""y"":708,""t"":139},{""x"":1086,""y"":709,""t"":171},{""x"":1048,""y"":679,""t"":205},{""x"":994,""y"":643,""t"":239},{""x"":914,""y"":614,""t"":275},{""x"":833,""y"":600,""t"":309},{""x"":746,""y"":579,""t"":341},{""x"":678,""y"":564,""t"":391},{""x"":627,""y"":570,""t"":409},{""x"":625,""y"":548,""t"":454},{""x"":629,""y"":544,""t"":477},{""x"":635,""y"":578,""t"":519},{""x"":660,""y"":602,""t"":545},{""x"":695,""y"":633,""t"":581},{""x"":707,""y"":656,""t"":615},{""x"":830,""y"":698,""t"":662},{""x"":962,""y"":740,""t"":681},{""x"":1028,""y"":753,""t"":726},{""x"":1055,""y"":745,""t"":749},{""x"":1111,""y"":756,""t"":788},{""x"":1137,""y"":755,""t"":819},{""x"":1144,""y"":750,""t"":852},{""x"":1202,""y"":766,""t"":900},{""x"":1247,""y"":784,""t"":921},{""x"":1229,""y"":773,""t"":964},{""x"":1213,""y"":766,""t"":987},{""x"":1190,""y"":753,""t"":1030},{""x"":1175,""y"":748,""t"":1056},{""x"":1171,""y"":745,""t"":1090},{""x"":1191,""y"":761,""t"":1138},{""x"":1187,""y"":753,""t"":1158},{""x"":1194,""y"":730,""t"":1199},{""x"":1194,""y"":704,""t"":1227},{""x"":1242,""y"":676,""t"":1261},{""x"":1269,""y"":666,""t"":1293},{""x"":1306,""y"":672,""t"":1341},{""x"":1335,""y"":679,""t"":1361},{""x"":1328,""y"":679,""t"":1402},{""x"":1311,""y"":678,""t"":1429},{""x"":1283,""y"":652,""t"":1466},{""x"":1210,""y"":624,""t"":1511},{""x"":1110,""y"":583,""t"":1532},{""x"":1041,""y"":561,""t"":1573},{""x"":984,""y"":543,""t"":1599},{""x"":975,""y"":519,""t"":1638},{""x"":953,""y"":502,""t"":1667},{""x"":950,""y"":483,""t"":1715},{""x"":991,""y"":484,""t"":1735},{""x"":1024,""y"":490,""t"":1777},{""x"":1051,""y"":500,""t"":1805},{""x"":1073,""y"":506,""t"":1840},{""x"":1107,""y"":527,""t"":1872},{""x"":1125,""y"":543,""t"":1919},{""x"":1143,""y"":545,""t"":1940},{""x"":1152,""y"":544,""t"":1979}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":400,""y"":165.1923788646684,""width"":92.37604307034013,""height"":80,""top"":125.1923788646684,""right"":446.18802153517004,""bottom"":205.1923788646684,""left"":353.81197846482996},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":450,""bottom"":734.8076211353316,""left"":350}]","","",""
"","canvas-keyboard-response","18","58911","0.0-5.0-1.0-2.2","","","","","1555","3","","","","","","","","","","","","","","","","","true","circle","3"
"","canvas-keyboard-response","19","59934","0.0-5.0-1.0-0.3","","","","","null","null","","","","","","","","","recall","[""1"",""3"",""3"",""1"",""4"",""9"",""9"",""6"",""6"",""9"",""4"",""6"",""4"",""7"",""7"",""6"",""1"",""1"",""4"",""4"",""9"",""4"",""6"",""6"",""1"",""7"",""3"",""3"",""7"",""7"",""9"",""7"",""3"",""9"",""1"",""3""]","500","shape","6","","","","","",""
"","canvas-keyboard-response","20","61951","0.0-5.0-1.0-1.3","","","","","null","null","","","[""hexagram"",""rect"",""star"",""triangle"",""diamond"",""circle""]","","","","","","","","","","","[{""x"":1158,""y"":634,""t"":3},{""x"":1170,""y"":654,""t"":35},{""x"":1149,""y"":680,""t"":69},{""x"":1118,""y"":693,""t"":105},{""x"":1090,""y"":695,""t"":137},{""x"":1056,""y"":702,""t"":171},{""x"":1025,""y"":701,""t"":207},{""x"":1032,""y"":695,""t"":239},{""x"":1040,""y"":688,""t"":272},{""x"":988,""y"":686,""t"":310},{""x"":923,""y"":705,""t"":343},{""x"":858,""y"":728,""t"":388},{""x"":815,""y"":737,""t"":409},{""x"":782,""y"":754,""t"":451},{""x"":743,""y"":755,""t"":479},{""x"":715,""y"":750,""t"":513},{""x"":690,""y"":744,""t"":545},{""x"":685,""y"":753,""t"":592},{""x"":685,""y"":760,""t"":613},{""x"":714,""y"":767,""t"":653},{""x"":747,""y"":765,""t"":681},{""x"":819,""y"":777,""t"":716},{""x"":936,""y"":813,""t"":765},{""x"":969,""y"":800,""t"":783},{""x"":1000,""y"":791,""t"":826},{""x"":1035,""y"":785,""t"":853},{""x"":1100,""y"":767,""t"":888},{""x"":1164,""y"":747,""t"":920},{""x"":1224,""y"":728,""t"":968},{""x"":1274,""y"":716,""t"":989},{""x"":1279,""y"":713,""t"":1030},{""x"":1287,""y"":705,""t"":1057},{""x"":1308,""y"":724,""t"":1093},{""x"":1321,""y"":752,""t"":1124},{""x"":1329,""y"":773,""t"":1174},{""x"":1338,""y"":802,""t"":1192},{""x"":1326,""y"":813,""t"":1236},{""x"":1303,""y"":827,""t"":1261},{""x"":1286,""y"":833,""t"":1300},{""x"":1263,""y"":841,""t"":1327},{""x"":1233,""y"":792,""t"":1365},{""x"":1203,""y"":697,""t"":1395},{""x"":1187,""y"":631,""t"":1443},{""x"":1181,""y"":582,""t"":1462},{""x"":1160,""y"":543,""t"":1508},{""x"":1158,""y"":509,""t"":1531},{""x"":1166,""y"":487,""t"":1569},{""x"":1181,""y"":473,""t"":1601},{""x"":1222,""y"":486,""t"":1633},{""x"":1249,""y"":522,""t"":1681},{""x"":1271,""y"":555,""t"":1701},{""x"":1256,""y"":586,""t"":1745},{""x"":1243,""y"":613,""t"":1769},{""x"":1206,""y"":638,""t"":1808},{""x"":1168,""y"":653,""t"":1838},{""x"":1142,""y"":668,""t"":1888},{""x"":1128,""y"":682,""t"":1905},{""x"":1055,""y"":697,""t"":1950},{""x"":1007,""y"":722,""t"":1973}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":296.18802153517004,""bottom"":465,""left"":203.81197846482993},{""x"":400,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":440,""bottom"":205.1923788646684,""left"":360},{""x"":700,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":750,""bottom"":215.1923788646684,""left"":650},{""x"":850,""y"":425,""width"":92,""height"":92,""top"":379,""right"":896,""bottom"":471,""left"":804},{""x"":700,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":750,""bottom"":734.8076211353316,""left"":650},{""x"":400,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":440,""bottom"":724.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","21","63298","0.0-5.0-1.0-2.3","","","","","840","1","","","","","","","","","","","","","","","","","true","circle","1"
"","canvas-keyboard-response","22","64320","0.0-5.0-1.0-0.4","","","","","null","null","","","","","","","","","recall","[""1"",""3"",""3"",""1"",""4"",""9"",""9"",""6"",""6"",""9"",""4"",""6"",""4"",""7"",""7"",""6"",""1"",""1"",""4"",""4"",""9"",""4"",""6"",""6"",""1"",""7"",""3"",""3"",""7"",""7"",""9"",""7"",""3"",""9"",""1"",""3""]","500","shape","6","","","","","",""
"","canvas-keyboard-response","23","66326","0.0-5.0-1.0-1.4","","","","","null","null","","","[""triangle"",""hexagram"",""rect"",""diamond"",""circle"",""star""]","","","","","","","","","","","[{""x"":1046,""y"":751,""t"":1},{""x"":1019,""y"":726,""t"":37},{""x"":1034,""y"":725,""t"":70},{""x"":1046,""y"":724,""t"":104},{""x"":1048,""y"":736,""t"":140},{""x"":1071,""y"":747,""t"":171},{""x"":1061,""y"":741,""t"":205},{""x"":1060,""y"":717,""t"":241},{""x"":1086,""y"":729,""t"":273},{""x"":1116,""y"":742,""t"":315},{""x"":1111,""y"":739,""t"":343},{""x"":1076,""y"":749,""t"":379},{""x"":997,""y"":774,""t"":409},{""x"":937,""y"":812,""t"":460},{""x"":885,""y"":823,""t"":476},{""x"":842,""y"":804,""t"":521},{""x"":832,""y"":835,""t"":544},{""x"":775,""y"":828,""t"":585},{""x"":773,""y"":825,""t"":615},{""x"":763,""y"":849,""t"":662},{""x"":764,""y"":838,""t"":681},{""x"":760,""y"":875,""t"":724},{""x"":739,""y"":872,""t"":751},{""x"":788,""y"":855,""t"":787},{""x"":883,""y"":824,""t"":817},{""x"":983,""y"":785,""t"":866},{""x"":1050,""y"":725,""t"":885},{""x"":1096,""y"":682,""t"":929},{""x"":1142,""y"":659,""t"":955},{""x"":1178,""y"":642,""t"":990},{""x"":1207,""y"":627,""t"":1023},{""x"":1212,""y"":602,""t"":1069},{""x"":1214,""y"":603,""t"":1089},{""x"":1213,""y"":585,""t"":1132},{""x"":1200,""y"":562,""t"":1158},{""x"":1179,""y"":561,""t"":1197},{""x"":1193,""y"":600,""t"":1226},{""x"":1206,""y"":650,""t"":1273},{""x"":1163,""y"":634,""t"":1296},{""x"":1153,""y"":650,""t"":1336},{""x"":1166,""y"":678,""t"":1361},{""x"":1125,""y"":678,""t"":1397},{""x"":1113,""y"":681,""t"":1431},{""x"":1150,""y"":680,""t"":1475},{""x"":1187,""y"":694,""t"":1497},{""x"":1224,""y"":712,""t"":1540},{""x"":1226,""y"":676,""t"":1565},{""x"":1215,""y"":641,""t"":1601},{""x"":1217,""y"":633,""t"":1635},{""x"":1211,""y"":621,""t"":1678},{""x"":1230,""y"":636,""t"":1702},{""x"":1233,""y"":644,""t"":1744},{""x"":1256,""y"":679,""t"":1770},{""x"":1255,""y"":696,""t"":1805},{""x"":1201,""y"":692,""t"":1854},{""x"":1164,""y"":687,""t"":1871},{""x"":1106,""y"":682,""t"":1914},{""x"":1042,""y"":678,""t"":1941},{""x"":994,""y"":685,""t"":1977}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":92,""height"":92,""top"":379,""right"":296,""bottom"":471,""left"":204},{""x"":400,""y"":165.1923788646684,""width"":92.37604307034013,""height"":80,""top"":125.1923788646684,""right"":446.18802153517004,""bottom"":205.1923788646684,""left"":353.81197846482996},{""x"":700,""y"":165.1923788646684,""width"":80,""height"":80,""top"":125.1923788646684,""right"":740,""bottom"":205.1923788646684,""left"":660},{""x"":850,""y"":425,""width"":100,""height"":100,""top"":375,""right"":900,""bottom"":475,""left"":800},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":450,""bottom"":734.8076211353316,""left"":350}]","","",""
"","canvas-keyboard-response","24","67373","0.0-5.0-1.0-2.4","","","","","538","4","","","","","","","","","","","","","","","","","true","triangle","4"
"","canvas-keyboard-response","25","68390","0.0-5.0-1.0-0.5","","","","","null","null","","","","","","","","","recall","[""1"",""3"",""3"",""1"",""4"",""9"",""9"",""6"",""6"",""9"",""4"",""6"",""4"",""7"",""7"",""6"",""1"",""1"",""4"",""4"",""9"",""4"",""6"",""6"",""1"",""7"",""3"",""3"",""7"",""7"",""9"",""7"",""3"",""9"",""1"",""3""]","500","shape","6","","","","","",""
"","canvas-keyboard-response","26","70396","0.0-5.0-1.0-1.5","","","","","null","null","","","[""hexagram"",""triangle"",""diamond"",""circle"",""rect"",""star""]","","","","","","","","","","","[{""x"":998,""y"":728,""t"":1},{""x"":935,""y"":732,""t"":37},{""x"":867,""y"":696,""t"":69},{""x"":834,""y"":713,""t"":103},{""x"":802,""y"":715,""t"":139},{""x"":802,""y"":729,""t"":171},{""x"":793,""y"":736,""t"":205},{""x"":806,""y"":761,""t"":241},{""x"":849,""y"":763,""t"":273},{""x"":846,""y"":777,""t"":310},{""x"":865,""y"":762,""t"":343},{""x"":846,""y"":745,""t"":388},{""x"":815,""y"":729,""t"":410},{""x"":822,""y"":730,""t"":450},{""x"":822,""y"":716,""t"":477},{""x"":849,""y"":722,""t"":514},{""x"":834,""y"":698,""t"":559},{""x"":821,""y"":669,""t"":579},{""x"":827,""y"":657,""t"":620},{""x"":811,""y"":644,""t"":649},{""x"":919,""y"":665,""t"":684},{""x"":959,""y"":659,""t"":715},{""x"":1031,""y"":671,""t"":764},{""x"":1063,""y"":656,""t"":782},{""x"":1110,""y"":666,""t"":824},{""x"":1154,""y"":653,""t"":852},{""x"":1172,""y"":649,""t"":890},{""x"":1200,""y"":653,""t"":919},{""x"":1214,""y"":674,""t"":968},{""x"":1211,""y"":675,""t"":987},{""x"":1230,""y"":674,""t"":1030},{""x"":1213,""y"":648,""t"":1055},{""x"":1227,""y"":658,""t"":1094},{""x"":1211,""y"":618,""t"":1124},{""x"":1208,""y"":612,""t"":1170},{""x"":1214,""y"":625,""t"":1193},{""x"":1215,""y"":627,""t"":1233},{""x"":1151,""y"":597,""t"":1259},{""x"":1136,""y"":591,""t"":1295},{""x"":1110,""y"":561,""t"":1341},{""x"":1121,""y"":563,""t"":1361},{""x"":1087,""y"":533,""t"":1406},{""x"":1069,""y"":517,""t"":1430},{""x"":1068,""y"":492,""t"":1466},{""x"":1063,""y"":483,""t"":1500},{""x"":1058,""y"":509,""t"":1544},{""x"":1056,""y"":553,""t"":1565},{""x"":1055,""y"":571,""t"":1608},{""x"":1059,""y"":604,""t"":1633},{""x"":1048,""y"":616,""t"":1669},{""x"":1043,""y"":657,""t"":1716},{""x"":1042,""y"":693,""t"":1735},{""x"":1044,""y"":721,""t"":1778},{""x"":996,""y"":728,""t"":1805},{""x"":986,""y"":746,""t"":1841},{""x"":978,""y"":756,""t"":1871},{""x"":986,""y"":750,""t"":1922},{""x"":912,""y"":729,""t"":1939},{""x"":836,""y"":732,""t"":1983}]","{""#container"":{""x"":410,""y"":129.390625,""width"":1100,""height"":850,""top"":129.390625,""right"":1510,""bottom"":979.390625,""left"":410}}","[{""x"":250,""y"":425,""width"":92.37604307034013,""height"":80,""top"":385,""right"":296.18802153517004,""bottom"":465,""left"":203.81197846482993},{""x"":400,""y"":165.1923788646684,""width"":92,""height"":92,""top"":119.1923788646684,""right"":446,""bottom"":211.1923788646684,""left"":354},{""x"":700,""y"":165.1923788646684,""width"":100,""height"":100,""top"":115.1923788646684,""right"":750,""bottom"":215.1923788646684,""left"":650},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":700,""y"":684.8076211353316,""width"":80,""height"":80,""top"":644.8076211353316,""right"":740,""bottom"":724.8076211353316,""left"":660},{""x"":400,""y"":684.8076211353316,""width"":100,""height"":100,""top"":634.8076211353316,""right"":450,""bottom"":734.8076211353316,""left"":350}]","","",""
"","canvas-keyboard-response","27","71455","0.0-5.0-1.0-2.5","","","","","546","9","","","","","","","","","","","","","","","","","true","diamond","9"
"","canvas-keyboard-response","28","72488","0.0-5.0-1.0-0.6","","","","","null","null","","","","","","","","","recall","[""1"",""3"",""3"",""1"",""4"",""9"",""9"",""6"",""6"",""9"",""4"",""6"",""4"",""7"",""7"",""6"",""1"",""1"",""4"",""4"",""9"",""4"",""6"",""6"",""1"",""7"",""3"",""3"",""7"",""7"",""9"",""7"",""3"",""9"",""1"",""3""]","500","shape","6","","","","","",""
