"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","load_time","stimulus","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","webgazer_targets_data","correct","response_target","response_answer"
"","canvas-keyboard-response","64","134645","0.0-5.0-3.0-1.15","","","","","null","null","","","[""rect"",""circle"",""diamond"",""star"",""hexagram"",""triangle""]","","","","","","","","","6","","[{""x"":922,""y"":803,""t"":4},{""x"":941,""y"":751,""t"":40},{""x"":953,""y"":710,""t"":73},{""x"":965,""y"":676,""t"":106},{""x"":979,""y"":668,""t"":140},{""x"":1002,""y"":647,""t"":174},{""x"":1010,""y"":635,""t"":208},{""x"":1021,""y"":630,""t"":242},{""x"":1022,""y"":633,""t"":277},{""x"":1013,""y"":680,""t"":310},{""x"":999,""y"":768,""t"":344},{""x"":990,""y"":824,""t"":378},{""x"":1016,""y"":864,""t"":412},{""x"":997,""y"":847,""t"":447},{""x"":978,""y"":819,""t"":480},{""x"":974,""y"":785,""t"":514},{""x"":956,""y"":735,""t"":548},{""x"":939,""y"":673,""t"":582},{""x"":934,""y"":595,""t"":617},{""x"":919,""y"":568,""t"":650},{""x"":914,""y"":512,""t"":684},{""x"":902,""y"":493,""t"":718},{""x"":902,""y"":470,""t"":752},{""x"":890,""y"":491,""t"":786},{""x"":881,""y"":498,""t"":820},{""x"":879,""y"":522,""t"":854},{""x"":883,""y"":549,""t"":888},{""x"":886,""y"":586,""t"":922},{""x"":890,""y"":613,""t"":956},{""x"":892,""y"":605,""t"":990},{""x"":892,""y"":634,""t"":1024},{""x"":900,""y"":600,""t"":1058},{""x"":925,""y"":566,""t"":1092},{""x"":945,""y"":549,""t"":1125},{""x"":963,""y"":483,""t"":1161},{""x"":971,""y"":430,""t"":1194},{""x"":987,""y"":453,""t"":1228},{""x"":993,""y"":433,""t"":1262},{""x"":986,""y"":409,""t"":1296},{""x"":1005,""y"":405,""t"":1330},{""x"":1023,""y"":384,""t"":1365},{""x"":1059,""y"":361,""t"":1398},{""x"":1095,""y"":347,""t"":1431},{""x"":1097,""y"":326,""t"":1467},{""x"":1101,""y"":324,""t"":1500},{""x"":1102,""y"":325,""t"":1534},{""x"":1102,""y"":327,""t"":1568},{""x"":1076,""y"":341,""t"":1601},{""x"":1073,""y"":361,""t"":1636},{""x"":1062,""y"":382,""t"":1670},{""x"":1054,""y"":368,""t"":1704},{""x"":1055,""y"":404,""t"":1738},{""x"":1060,""y"":390,""t"":1772},{""x"":1070,""y"":367,""t"":1806},{""x"":1078,""y"":347,""t"":1838},{""x"":1063,""y"":344,""t"":1875},{""x"":1075,""y"":361,""t"":1908},{""x"":1077,""y"":376,""t"":1942},{""x"":1064,""y"":407,""t"":1976}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":750,""bottom"":290.1923788646684,""left"":650},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":700,""y"":759.8076211353316,""width"":92.37604307034013,""height"":80,""top"":719.8076211353316,""right"":746.18802153517,""bottom"":799.8076211353316,""left"":653.81197846483},{""x"":400,""y"":759.8076211353316,""width"":92,""height"":92,""top"":713.8076211353316,""right"":446,""bottom"":805.8076211353316,""left"":354}]","","",""
"","canvas-keyboard-response","65","136054","0.0-5.0-3.0-2.15","","","","","900","4","","","","","","","","","","","","","","","","","true","rect","4"
"","canvas-keyboard-response","66","137063","0.0-5.0-3.0-0.16","","","","","null","null","","","","","","","","","recall","[""3"",""9"",""7"",""6"",""1"",""7"",""4"",""1"",""4"",""1"",""6"",""1"",""9"",""9"",""3"",""4"",""4"",""3"",""4"",""3"",""4"",""6"",""7"",""7"",""3"",""6"",""9"",""7"",""7"",""6"",""9"",""6"",""3"",""9"",""1"",""1""]","500","6","shape","","","","","",""
"","canvas-keyboard-response","67","139069","0.0-5.0-3.0-1.16","","","","","null","null","","","[""hexagram"",""diamond"",""rect"",""star"",""triangle"",""circle""]","","","","","","","","","6","","[{""x"":1040,""y"":461,""t"":3},{""x"":1027,""y"":552,""t"":38},{""x"":1014,""y"":608,""t"":72},{""x"":1009,""y"":663,""t"":106},{""x"":1016,""y"":665,""t"":140},{""x"":1023,""y"":662,""t"":171},{""x"":1036,""y"":643,""t"":208},{""x"":1037,""y"":617,""t"":242},{""x"":1039,""y"":592,""t"":276},{""x"":1042,""y"":588,""t"":309},{""x"":1047,""y"":588,""t"":344},{""x"":1005,""y"":592,""t"":378},{""x"":971,""y"":603,""t"":411},{""x"":953,""y"":606,""t"":445},{""x"":918,""y"":608,""t"":480},{""x"":906,""y"":622,""t"":514},{""x"":901,""y"":614,""t"":548},{""x"":898,""y"":607,""t"":579},{""x"":887,""y"":592,""t"":615},{""x"":907,""y"":541,""t"":651},{""x"":928,""y"":529,""t"":684},{""x"":954,""y"":534,""t"":717},{""x"":960,""y"":520,""t"":751},{""x"":969,""y"":510,""t"":786},{""x"":974,""y"":517,""t"":820},{""x"":977,""y"":524,""t"":854},{""x"":980,""y"":539,""t"":887},{""x"":983,""y"":551,""t"":922},{""x"":979,""y"":537,""t"":955},{""x"":974,""y"":543,""t"":989},{""x"":982,""y"":559,""t"":1024},{""x"":998,""y"":576,""t"":1058},{""x"":1005,""y"":568,""t"":1092},{""x"":1001,""y"":532,""t"":1126},{""x"":964,""y"":533,""t"":1159},{""x"":979,""y"":549,""t"":1193},{""x"":1003,""y"":524,""t"":1229},{""x"":1024,""y"":513,""t"":1261},{""x"":1041,""y"":487,""t"":1296},{""x"":1048,""y"":480,""t"":1330},{""x"":1053,""y"":458,""t"":1364},{""x"":1041,""y"":442,""t"":1397},{""x"":1034,""y"":417,""t"":1431},{""x"":1053,""y"":391,""t"":1466},{""x"":1069,""y"":366,""t"":1499},{""x"":1097,""y"":356,""t"":1534},{""x"":1117,""y"":358,""t"":1568},{""x"":1125,""y"":387,""t"":1602},{""x"":1149,""y"":419,""t"":1635},{""x"":1153,""y"":458,""t"":1670},{""x"":1126,""y"":497,""t"":1703},{""x"":1071,""y"":572,""t"":1738},{""x"":1025,""y"":636,""t"":1770},{""x"":983,""y"":691,""t"":1806},{""x"":951,""y"":726,""t"":1840},{""x"":931,""y"":768,""t"":1874},{""x"":908,""y"":771,""t"":1908},{""x"":902,""y"":786,""t"":1942},{""x"":931,""y"":771,""t"":1976}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":92.37604307034013,""height"":80,""top"":460,""right"":296.18802153517004,""bottom"":540,""left"":203.81197846482993},{""x"":400,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":450,""bottom"":290.1923788646684,""left"":350},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":700,""y"":759.8076211353316,""width"":92,""height"":92,""top"":713.8076211353316,""right"":746,""bottom"":805.8076211353316,""left"":654},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","68","140622","0.0-5.0-3.0-2.16","","","","","1045","4","","","","","","","","","","","","","","","","","true","hexagram","4"
"","canvas-keyboard-response","69","141631","0.0-5.0-3.0-0.17","","","","","null","null","","","","","","","","","recall","[""3"",""9"",""7"",""6"",""1"",""7"",""4"",""1"",""4"",""1"",""6"",""1"",""9"",""9"",""3"",""4"",""4"",""3"",""4"",""3"",""4"",""6"",""7"",""7"",""3"",""6"",""9"",""7"",""7"",""6"",""9"",""6"",""3"",""9"",""1"",""1""]","500","6","shape","","","","","",""
"","canvas-keyboard-response","70","143641","0.0-5.0-3.0-1.17","","","","","null","null","","","[""hexagram"",""circle"",""triangle"",""rect"",""star"",""diamond""]","","","","","","","","","6","","[{""x"":938,""y"":731,""t"":5},{""x"":948,""y"":701,""t"":43},{""x"":960,""y"":716,""t"":74},{""x"":968,""y"":706,""t"":107},{""x"":982,""y"":676,""t"":140},{""x"":991,""y"":698,""t"":175},{""x"":994,""y"":680,""t"":208},{""x"":995,""y"":670,""t"":242},{""x"":999,""y"":656,""t"":275},{""x"":998,""y"":639,""t"":311},{""x"":983,""y"":658,""t"":344},{""x"":970,""y"":675,""t"":376},{""x"":956,""y"":678,""t"":412},{""x"":943,""y"":690,""t"":447},{""x"":926,""y"":691,""t"":480},{""x"":921,""y"":692,""t"":514},{""x"":906,""y"":710,""t"":550},{""x"":893,""y"":724,""t"":582},{""x"":887,""y"":730,""t"":616},{""x"":891,""y"":725,""t"":650},{""x"":894,""y"":717,""t"":684},{""x"":885,""y"":718,""t"":719},{""x"":895,""y"":705,""t"":752},{""x"":920,""y"":684,""t"":787},{""x"":940,""y"":667,""t"":820},{""x"":948,""y"":631,""t"":854},{""x"":954,""y"":601,""t"":888},{""x"":962,""y"":571,""t"":922},{""x"":957,""y"":528,""t"":955},{""x"":987,""y"":531,""t"":989},{""x"":1019,""y"":476,""t"":1024},{""x"":1047,""y"":463,""t"":1058},{""x"":1084,""y"":444,""t"":1092},{""x"":1125,""y"":412,""t"":1126},{""x"":1135,""y"":419,""t"":1160},{""x"":1126,""y"":418,""t"":1194},{""x"":1089,""y"":429,""t"":1228},{""x"":1050,""y"":434,""t"":1263},{""x"":1017,""y"":452,""t"":1296},{""x"":986,""y"":470,""t"":1329},{""x"":973,""y"":472,""t"":1364},{""x"":999,""y"":454,""t"":1398},{""x"":1022,""y"":442,""t"":1432},{""x"":1049,""y"":435,""t"":1466},{""x"":1080,""y"":432,""t"":1500},{""x"":1105,""y"":429,""t"":1531},{""x"":1102,""y"":421,""t"":1568},{""x"":1092,""y"":418,""t"":1601},{""x"":1099,""y"":463,""t"":1636},{""x"":1105,""y"":512,""t"":1670},{""x"":1113,""y"":538,""t"":1704},{""x"":1115,""y"":555,""t"":1738},{""x"":1137,""y"":574,""t"":1771},{""x"":1161,""y"":547,""t"":1806},{""x"":1166,""y"":542,""t"":1841},{""x"":1131,""y"":557,""t"":1874},{""x"":1086,""y"":591,""t"":1908},{""x"":1057,""y"":605,""t"":1940},{""x"":1039,""y"":624,""t"":1976}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":92.37604307034013,""height"":80,""top"":460,""right"":296.18802153517004,""bottom"":540,""left"":203.81197846482993},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":92,""height"":92,""top"":194.1923788646684,""right"":746,""bottom"":286.1923788646684,""left"":654},{""x"":850,""y"":500,""width"":80,""height"":80,""top"":460,""right"":890,""bottom"":540,""left"":810},{""x"":700,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":750,""bottom"":809.8076211353316,""left"":650},{""x"":400,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":450,""bottom"":809.8076211353316,""left"":350}]","","",""
"","canvas-keyboard-response","71","144790","0.0-5.0-3.0-2.17","","","","","640","3","","","","","","","","","","","","","","","","","true","star","3"
"","canvas-keyboard-response","72","145799","0.0-5.0-3.0-0.18","","","","","null","null","","","","","","","","","recall","[""3"",""9"",""7"",""6"",""1"",""7"",""4"",""1"",""4"",""1"",""6"",""1"",""9"",""9"",""3"",""4"",""4"",""3"",""4"",""3"",""4"",""6"",""7"",""7"",""3"",""6"",""9"",""7"",""7"",""6"",""9"",""6"",""3"",""9"",""1"",""1""]","500","6","shape","","","","","",""
"","canvas-keyboard-response","73","147807","0.0-5.0-3.0-1.18","","","","","null","null","","","[""circle"",""hexagram"",""rect"",""triangle"",""star"",""diamond""]","","","","","","","","","6","","[{""x"":1027,""y"":606,""t"":5},{""x"":1036,""y"":617,""t"":44},{""x"":1058,""y"":616,""t"":72},{""x"":1060,""y"":596,""t"":107},{""x"":1070,""y"":600,""t"":140},{""x"":1079,""y"":604,""t"":171},{""x"":1081,""y"":597,""t"":208},{""x"":1070,""y"":582,""t"":242},{""x"":1069,""y"":579,""t"":277},{""x"":1025,""y"":591,""t"":310},{""x"":985,""y"":585,""t"":343},{""x"":948,""y"":579,""t"":378},{""x"":929,""y"":573,""t"":412},{""x"":919,""y"":557,""t"":445},{""x"":910,""y"":544,""t"":480},{""x"":907,""y"":546,""t"":513},{""x"":899,""y"":573,""t"":549},{""x"":888,""y"":594,""t"":580},{""x"":879,""y"":609,""t"":616},{""x"":884,""y"":597,""t"":652},{""x"":877,""y"":618,""t"":684},{""x"":879,""y"":636,""t"":718},{""x"":891,""y"":627,""t"":751},{""x"":905,""y"":597,""t"":786},{""x"":921,""y"":578,""t"":820},{""x"":931,""y"":556,""t"":854},{""x"":941,""y"":555,""t"":889},{""x"":961,""y"":549,""t"":922},{""x"":979,""y"":526,""t"":956},{""x"":996,""y"":528,""t"":992},{""x"":1012,""y"":527,""t"":1024},{""x"":1026,""y"":530,""t"":1058},{""x"":996,""y"":530,""t"":1092},{""x"":971,""y"":519,""t"":1126},{""x"":937,""y"":513,""t"":1167},{""x"":952,""y"":514,""t"":1194},{""x"":956,""y"":503,""t"":1228},{""x"":1002,""y"":485,""t"":1262},{""x"":1041,""y"":448,""t"":1302},{""x"":1038,""y"":424,""t"":1330},{""x"":1077,""y"":439,""t"":1364},{""x"":1087,""y"":438,""t"":1397},{""x"":1097,""y"":426,""t"":1432},{""x"":1107,""y"":422,""t"":1465},{""x"":1128,""y"":410,""t"":1500},{""x"":1130,""y"":409,""t"":1535},{""x"":1141,""y"":474,""t"":1567},{""x"":1135,""y"":526,""t"":1602},{""x"":1128,""y"":578,""t"":1636},{""x"":1124,""y"":618,""t"":1670},{""x"":1108,""y"":645,""t"":1704},{""x"":1094,""y"":666,""t"":1735},{""x"":1068,""y"":665,""t"":1772},{""x"":1027,""y"":675,""t"":1806},{""x"":1000,""y"":690,""t"":1840},{""x"":986,""y"":711,""t"":1874},{""x"":987,""y"":699,""t"":1908},{""x"":976,""y"":720,""t"":1941},{""x"":965,""y"":729,""t"":1975}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":80,""height"":80,""top"":460,""right"":290,""bottom"":540,""left"":210},{""x"":400,""y"":240.1923788646684,""width"":92.37604307034013,""height"":80,""top"":200.1923788646684,""right"":446.18802153517004,""bottom"":280.1923788646684,""left"":353.81197846482996},{""x"":700,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":740,""bottom"":280.1923788646684,""left"":660},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804},{""x"":700,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":750,""bottom"":809.8076211353316,""left"":650},{""x"":400,""y"":759.8076211353316,""width"":100,""height"":100,""top"":709.8076211353316,""right"":450,""bottom"":809.8076211353316,""left"":350}]","","",""
"","canvas-keyboard-response","74","148806","0.0-5.0-3.0-2.18","","","","","491","4","","","","","","","","","","","","","","","","","true","circle","4"
"","canvas-keyboard-response","75","149815","0.0-5.0-3.0-0.19","","","","","null","null","","","","","","","","","recall","[""3"",""9"",""7"",""6"",""1"",""7"",""4"",""1"",""4"",""1"",""6"",""1"",""9"",""9"",""3"",""4"",""4"",""3"",""4"",""3"",""4"",""6"",""7"",""7"",""3"",""6"",""9"",""7"",""7"",""6"",""9"",""6"",""3"",""9"",""1"",""1""]","500","6","shape","","","","","",""
"","canvas-keyboard-response","76","151825","0.0-5.0-3.0-1.19","","","","","null","null","","","[""diamond"",""rect"",""triangle"",""star"",""circle"",""hexagram""]","","","","","","","","","6","","[{""x"":942,""y"":729,""t"":5},{""x"":932,""y"":707,""t"":39},{""x"":969,""y"":675,""t"":73},{""x"":972,""y"":647,""t"":106},{""x"":986,""y"":625,""t"":141},{""x"":1006,""y"":592,""t"":174},{""x"":1007,""y"":550,""t"":208},{""x"":1027,""y"":535,""t"":243},{""x"":1036,""y"":533,""t"":276},{""x"":1015,""y"":545,""t"":310},{""x"":946,""y"":577,""t"":343},{""x"":939,""y"":594,""t"":377},{""x"":871,""y"":594,""t"":411},{""x"":875,""y"":591,""t"":446},{""x"":825,""y"":590,""t"":479},{""x"":836,""y"":578,""t"":514},{""x"":845,""y"":575,""t"":547},{""x"":800,""y"":564,""t"":581},{""x"":820,""y"":551,""t"":616},{""x"":805,""y"":572,""t"":650},{""x"":817,""y"":560,""t"":684},{""x"":835,""y"":554,""t"":717},{""x"":823,""y"":560,""t"":753},{""x"":815,""y"":555,""t"":786},{""x"":868,""y"":551,""t"":820},{""x"":857,""y"":545,""t"":853},{""x"":861,""y"":530,""t"":888},{""x"":862,""y"":523,""t"":919},{""x"":871,""y"":524,""t"":955},{""x"":883,""y"":528,""t"":990},{""x"":886,""y"":523,""t"":1024},{""x"":895,""y"":516,""t"":1058},{""x"":905,""y"":505,""t"":1092},{""x"":930,""y"":486,""t"":1126},{""x"":950,""y"":479,""t"":1160},{""x"":993,""y"":462,""t"":1194},{""x"":1032,""y"":449,""t"":1228},{""x"":1065,""y"":416,""t"":1262},{""x"":1090,""y"":388,""t"":1293},{""x"":1108,""y"":378,""t"":1330},{""x"":1077,""y"":387,""t"":1364},{""x"":1098,""y"":404,""t"":1397},{""x"":1107,""y"":412,""t"":1432},{""x"":1133,""y"":423,""t"":1467},{""x"":1145,""y"":431,""t"":1500},{""x"":1143,""y"":436,""t"":1534},{""x"":1143,""y"":439,""t"":1567},{""x"":1131,""y"":463,""t"":1603},{""x"":1079,""y"":478,""t"":1635},{""x"":1024,""y"":511,""t"":1670},{""x"":1000,""y"":544,""t"":1704},{""x"":988,""y"":594,""t"":1738},{""x"":977,""y"":614,""t"":1772},{""x"":971,""y"":596,""t"":1806},{""x"":966,""y"":612,""t"":1841},{""x"":967,""y"":626,""t"":1874},{""x"":956,""y"":634,""t"":1908},{""x"":933,""y"":666,""t"":1942},{""x"":949,""y"":674,""t"":1975}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":100,""height"":100,""top"":450,""right"":300,""bottom"":550,""left"":200},{""x"":400,""y"":240.1923788646684,""width"":80,""height"":80,""top"":200.1923788646684,""right"":440,""bottom"":280.1923788646684,""left"":360},{""x"":700,""y"":240.1923788646684,""width"":92,""height"":92,""top"":194.1923788646684,""right"":746,""bottom"":286.1923788646684,""left"":654},{""x"":850,""y"":500,""width"":100,""height"":100,""top"":450,""right"":900,""bottom"":550,""left"":800},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":92.37604307034013,""height"":80,""top"":719.8076211353316,""right"":446.18802153517004,""bottom"":799.8076211353316,""left"":353.81197846482996}]","","",""
"","canvas-keyboard-response","77","152998","0.0-5.0-3.0-2.19","","","","","664","3","","","","","","","","","","","","","","","","","true","circle","3"
"","canvas-keyboard-response","78","154008","0.0-5.0-3.0-0.20","","","","","null","null","","","","","","","","","recall","[""3"",""9"",""7"",""6"",""1"",""7"",""4"",""1"",""4"",""1"",""6"",""1"",""9"",""9"",""3"",""4"",""4"",""3"",""4"",""3"",""4"",""6"",""7"",""7"",""3"",""6"",""9"",""7"",""7"",""6"",""9"",""6"",""3"",""9"",""1"",""1""]","500","6","shape","","","","","",""
"","canvas-keyboard-response","79","156027","0.0-5.0-3.0-1.20","","","","","null","null","","","[""star"",""diamond"",""hexagram"",""triangle"",""rect"",""circle""]","","","","","","","","","6","","[{""x"":943,""y"":645,""t"":4},{""x"":963,""y"":628,""t"":41},{""x"":978,""y"":591,""t"":72},{""x"":985,""y"":571,""t"":106},{""x"":1002,""y"":548,""t"":140},{""x"":1017,""y"":530,""t"":174},{""x"":1025,""y"":514,""t"":208},{""x"":1032,""y"":515,""t"":242},{""x"":1026,""y"":506,""t"":275},{""x"":1000,""y"":512,""t"":310},{""x"":973,""y"":538,""t"":344},{""x"":950,""y"":536,""t"":378},{""x"":935,""y"":520,""t"":412},{""x"":908,""y"":519,""t"":446},{""x"":904,""y"":523,""t"":480},{""x"":898,""y"":514,""t"":514},{""x"":909,""y"":492,""t"":548},{""x"":919,""y"":475,""t"":583},{""x"":894,""y"":488,""t"":615},{""x"":876,""y"":493,""t"":649},{""x"":856,""y"":502,""t"":684},{""x"":850,""y"":516,""t"":717},{""x"":846,""y"":517,""t"":752},{""x"":850,""y"":498,""t"":785},{""x"":848,""y"":493,""t"":819},{""x"":858,""y"":515,""t"":854},{""x"":860,""y"":505,""t"":889},{""x"":866,""y"":492,""t"":923},{""x"":878,""y"":489,""t"":957},{""x"":896,""y"":470,""t"":990},{""x"":951,""y"":457,""t"":1024},{""x"":967,""y"":464,""t"":1056},{""x"":1015,""y"":434,""t"":1092},{""x"":1031,""y"":443,""t"":1126},{""x"":1059,""y"":414,""t"":1160},{""x"":1088,""y"":408,""t"":1194},{""x"":1112,""y"":418,""t"":1228},{""x"":1120,""y"":441,""t"":1262},{""x"":1126,""y"":470,""t"":1296},{""x"":1142,""y"":505,""t"":1330},{""x"":1148,""y"":526,""t"":1364},{""x"":1153,""y"":539,""t"":1398},{""x"":1149,""y"":557,""t"":1432},{""x"":1143,""y"":572,""t"":1464},{""x"":1137,""y"":585,""t"":1500},{""x"":1126,""y"":596,""t"":1534},{""x"":1125,""y"":584,""t"":1568},{""x"":1133,""y"":562,""t"":1602},{""x"":1146,""y"":553,""t"":1635},{""x"":1130,""y"":521,""t"":1670},{""x"":1149,""y"":498,""t"":1704},{""x"":1138,""y"":484,""t"":1738},{""x"":1143,""y"":464,""t"":1772},{""x"":1147,""y"":444,""t"":1806},{""x"":1153,""y"":432,""t"":1840},{""x"":1158,""y"":425,""t"":1874},{""x"":1162,""y"":435,""t"":1908},{""x"":1168,""y"":449,""t"":1943},{""x"":1156,""y"":439,""t"":1976}]","{""#container"":{""x"":410,""y"":54.390625,""width"":1100,""height"":1000,""top"":54.390625,""right"":1510,""bottom"":1054.390625,""left"":410}}","[{""x"":250,""y"":500,""width"":100,""height"":100,""top"":450,""right"":300,""bottom"":550,""left"":200},{""x"":400,""y"":240.1923788646684,""width"":100,""height"":100,""top"":190.1923788646684,""right"":450,""bottom"":290.1923788646684,""left"":350},{""x"":700,""y"":240.1923788646684,""width"":92.37604307034013,""height"":80,""top"":200.1923788646684,""right"":746.18802153517,""bottom"":280.1923788646684,""left"":653.81197846483},{""x"":850,""y"":500,""width"":92,""height"":92,""top"":454,""right"":896,""bottom"":546,""left"":804},{""x"":700,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":740,""bottom"":799.8076211353316,""left"":660},{""x"":400,""y"":759.8076211353316,""width"":80,""height"":80,""top"":719.8076211353316,""right"":440,""bottom"":799.8076211353316,""left"":360}]","","",""
"","canvas-keyboard-response","80","157190","0.0-5.0-3.0-2.20","","","","","655","4","","","","","","","","","","","","","","","","","true","star","4"
"","canvas-keyboard-response","81","158199","0.0-5.0-3.0-0.21","","","","","null","null","","","","","","","","","recall","[""3"",""9"",""7"",""6"",""1"",""7"",""4"",""1"",""4"",""1"",""6"",""1"",""9"",""9"",""3"",""4"",""4"",""3"",""4"",""3"",""4"",""6"",""7"",""7"",""3"",""6"",""9"",""7"",""7"",""6"",""9"",""6"",""3"",""9"",""1"",""1""]","500","6","shape","","","","","",""
