"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","type","size","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","1650","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","1655","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","4312","0.0-2.0-0.0","","","","","2655","{""name"":""wfy"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","6566","0.0-2.0-1.0","","","","","2254","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","7849","0.0-3.0","","","","","1282"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","20168","0.0-4.0","","","","","","","","","734","","","","","","","","","","","","","","","",""
"","html-button-response","6","21495","0.0-5.0-0.0","","","","","1326","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","31746","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","32378","0.0-5.0-2.0","","","","","631","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","49446","0.0-5.0-3.0","","","","","","","","","","[[{""x"":421,""y"":356,""dx"":-70,""dy"":75,""t"":988},{""x"":426,""y"":350,""dx"":-65,""dy"":69,""t"":1021},{""x"":436,""y"":350,""dx"":-55,""dy"":69,""t"":1054},{""x"":441,""y"":339,""dx"":-50,""dy"":58,""t"":1089},{""x"":449,""y"":333,""dx"":-42,""dy"":52,""t"":1125},{""x"":443,""y"":340,""dx"":-48,""dy"":59,""t"":1156},{""x"":452,""y"":334,""dx"":-39,""dy"":53,""t"":1191},{""x"":454,""y"":321,""dx"":-37,""dy"":40,""t"":1225},{""x"":470,""y"":315,""dx"":-21,""dy"":34,""t"":1261},{""x"":472,""y"":331,""dx"":-19,""dy"":50,""t"":1293},{""x"":467,""y"":341,""dx"":-24,""dy"":60,""t"":1327},{""x"":459,""y"":351,""dx"":-32,""dy"":70,""t"":1362},{""x"":453,""y"":357,""dx"":-38,""dy"":76,""t"":1395},{""x"":450,""y"":367,""dx"":-41,""dy"":86,""t"":1429},{""x"":452,""y"":367,""dx"":-39,""dy"":86,""t"":1463},{""x"":443,""y"":363,""dx"":-48,""dy"":82,""t"":1499},{""x"":443,""y"":350,""dx"":-48,""dy"":69,""t"":1531},{""x"":429,""y"":364,""dx"":-62,""dy"":83,""t"":1565},{""x"":419,""y"":367,""dx"":-72,""dy"":86,""t"":1601},{""x"":428,""y"":368,""dx"":-63,""dy"":87,""t"":1633},{""x"":420,""y"":363,""dx"":-71,""dy"":82,""t"":1667},{""x"":422,""y"":369,""dx"":-69,""dy"":88,""t"":1703},{""x"":414,""y"":368,""dx"":-77,""dy"":87,""t"":1735},{""x"":425,""y"":357,""dx"":-66,""dy"":76,""t"":1769},{""x"":429,""y"":350,""dx"":-62,""dy"":69,""t"":1805},{""x"":434,""y"":347,""dx"":-57,""dy"":66,""t"":1837},{""x"":430,""y"":340,""dx"":-61,""dy"":59,""t"":1871},{""x"":445,""y"":351,""dx"":-46,""dy"":70,""t"":1907},{""x"":436,""y"":344,""dx"":-55,""dy"":63,""t"":1939},{""x"":441,""y"":344,""dx"":-50,""dy"":63,""t"":1973},{""x"":435,""y"":344,""dx"":-56,""dy"":63,""t"":2008},{""x"":442,""y"":347,""dx"":-49,""dy"":66,""t"":2041},{""x"":438,""y"":344,""dx"":-53,""dy"":63,""t"":2076},{""x"":448,""y"":342,""dx"":-43,""dy"":61,""t"":2111},{""x"":443,""y"":343,""dx"":-48,""dy"":62,""t"":2143},{""x"":453,""y"":346,""dx"":-38,""dy"":65,""t"":2177},{""x"":444,""y"":340,""dx"":-47,""dy"":59,""t"":2213},{""x"":438,""y"":338,""dx"":-53,""dy"":57,""t"":2245},{""x"":430,""y"":342,""dx"":-61,""dy"":61,""t"":2279},{""x"":443,""y"":368,""dx"":-48,""dy"":87,""t"":2315},{""x"":437,""y"":359,""dx"":-54,""dy"":78,""t"":2348},{""x"":433,""y"":368,""dx"":-58,""dy"":87,""t"":2382},{""x"":436,""y"":359,""dx"":-55,""dy"":78,""t"":2417},{""x"":438,""y"":364,""dx"":-53,""dy"":83,""t"":2449},{""x"":442,""y"":356,""dx"":-49,""dy"":75,""t"":2484},{""x"":443,""y"":358,""dx"":-48,""dy"":77,""t"":2519},{""x"":437,""y"":355,""dx"":-54,""dy"":74,""t"":2552},{""x"":432,""y"":366,""dx"":-59,""dy"":85,""t"":2586},{""x"":425,""y"":361,""dx"":-66,""dy"":80,""t"":2621},{""x"":426,""y"":368,""dx"":-65,""dy"":87,""t"":2653},{""x"":427,""y"":361,""dx"":-64,""dy"":80,""t"":2687},{""x"":428,""y"":359,""dx"":-63,""dy"":78,""t"":2723},{""x"":430,""y"":358,""dx"":-61,""dy"":77,""t"":2754},{""x"":434,""y"":351,""dx"":-57,""dy"":70,""t"":2789},{""x"":438,""y"":348,""dx"":-53,""dy"":67,""t"":2823},{""x"":443,""y"":347,""dx"":-48,""dy"":66,""t"":2859},{""x"":420,""y"":348,""dx"":-71,""dy"":67,""t"":2891},{""x"":419,""y"":346,""dx"":-72,""dy"":65,""t"":2925},{""x"":417,""y"":315,""dx"":-74,""dy"":34,""t"":2961},{""x"":422,""y"":288,""dx"":-69,""dy"":7,""t"":2993}],[{""x"":1599,""y"":471,""dx"":148,""dy"":190,""t"":4013},{""x"":1590,""y"":476,""dx"":139,""dy"":195,""t"":4049},{""x"":1550,""y"":493,""dx"":99,""dy"":212,""t"":4082},{""x"":1525,""y"":507,""dx"":74,""dy"":226,""t"":4115},{""x"":1476,""y"":496,""dx"":25,""dy"":215,""t"":4151},{""x"":1477,""y"":479,""dx"":26,""dy"":198,""t"":4183},{""x"":1445,""y"":458,""dx"":-6,""dy"":177,""t"":4218},{""x"":1414,""y"":463,""dx"":-37,""dy"":182,""t"":4253},{""x"":1412,""y"":453,""dx"":-39,""dy"":172,""t"":4285},{""x"":1406,""y"":451,""dx"":-45,""dy"":170,""t"":4319},{""x"":1413,""y"":431,""dx"":-38,""dy"":150,""t"":4352},{""x"":1434,""y"":413,""dx"":-17,""dy"":132,""t"":4389},{""x"":1401,""y"":414,""dx"":-50,""dy"":133,""t"":4421},{""x"":1424,""y"":392,""dx"":-27,""dy"":111,""t"":4455},{""x"":1429,""y"":394,""dx"":-22,""dy"":113,""t"":4491},{""x"":1453,""y"":373,""dx"":2,""dy"":92,""t"":4524},{""x"":1418,""y"":372,""dx"":-33,""dy"":91,""t"":4557},{""x"":1416,""y"":380,""dx"":-35,""dy"":99,""t"":4592},{""x"":1442,""y"":371,""dx"":-9,""dy"":90,""t"":4625},{""x"":1436,""y"":386,""dx"":-15,""dy"":105,""t"":4659},{""x"":1439,""y"":396,""dx"":-12,""dy"":115,""t"":4694},{""x"":1472,""y"":379,""dx"":21,""dy"":98,""t"":4729},{""x"":1447,""y"":406,""dx"":-4,""dy"":125,""t"":4761},{""x"":1486,""y"":387,""dx"":35,""dy"":106,""t"":4796},{""x"":1471,""y"":408,""dx"":20,""dy"":127,""t"":4829},{""x"":1453,""y"":421,""dx"":2,""dy"":140,""t"":4864},{""x"":1470,""y"":404,""dx"":19,""dy"":123,""t"":4897},{""x"":1511,""y"":387,""dx"":60,""dy"":106,""t"":4931},{""x"":1508,""y"":381,""dx"":57,""dy"":100,""t"":4967},{""x"":1537,""y"":356,""dx"":86,""dy"":75,""t"":5001},{""x"":1519,""y"":374,""dx"":68,""dy"":93,""t"":5033},{""x"":1546,""y"":347,""dx"":95,""dy"":66,""t"":5067},{""x"":1524,""y"":372,""dx"":73,""dy"":91,""t"":5104},{""x"":1538,""y"":344,""dx"":87,""dy"":63,""t"":5136},{""x"":1513,""y"":362,""dx"":62,""dy"":81,""t"":5170},{""x"":1525,""y"":336,""dx"":74,""dy"":55,""t"":5205},{""x"":1490,""y"":358,""dx"":39,""dy"":77,""t"":5237},{""x"":1501,""y"":351,""dx"":50,""dy"":70,""t"":5271},{""x"":1485,""y"":367,""dx"":34,""dy"":86,""t"":5307},{""x"":1479,""y"":372,""dx"":28,""dy"":91,""t"":5340},{""x"":1468,""y"":401,""dx"":17,""dy"":120,""t"":5374},{""x"":1499,""y"":376,""dx"":48,""dy"":95,""t"":5409},{""x"":1507,""y"":355,""dx"":56,""dy"":74,""t"":5442},{""x"":1501,""y"":347,""dx"":50,""dy"":66,""t"":5475},{""x"":1510,""y"":333,""dx"":59,""dy"":52,""t"":5511},{""x"":1495,""y"":338,""dx"":44,""dy"":57,""t"":5543},{""x"":1502,""y"":315,""dx"":51,""dy"":34,""t"":5577},{""x"":1499,""y"":304,""dx"":48,""dy"":23,""t"":5612},{""x"":1499,""y"":322,""dx"":48,""dy"":41,""t"":5645},{""x"":1506,""y"":329,""dx"":55,""dy"":48,""t"":5679},{""x"":1508,""y"":371,""dx"":57,""dy"":90,""t"":5715},{""x"":1530,""y"":355,""dx"":79,""dy"":74,""t"":5747},{""x"":1509,""y"":353,""dx"":58,""dy"":72,""t"":5781},{""x"":1514,""y"":335,""dx"":63,""dy"":54,""t"":5817},{""x"":1503,""y"":363,""dx"":52,""dy"":82,""t"":5849},{""x"":1505,""y"":363,""dx"":54,""dy"":82,""t"":5883},{""x"":1513,""y"":377,""dx"":62,""dy"":96,""t"":5919},{""x"":1512,""y"":369,""dx"":61,""dy"":88,""t"":5950},{""x"":1517,""y"":379,""dx"":66,""dy"":98,""t"":5985}],[{""x"":966,""y"":446,""dx"":-5,""dy"":-105,""t"":7005},{""x"":972,""y"":463,""dx"":1,""dy"":-88,""t"":7039},{""x"":971,""y"":452,""dx"":0,""dy"":-99,""t"":7075},{""x"":984,""y"":456,""dx"":13,""dy"":-95,""t"":7107},{""x"":986,""y"":468,""dx"":15,""dy"":-83,""t"":7141},{""x"":991,""y"":487,""dx"":20,""dy"":-64,""t"":7177},{""x"":991,""y"":496,""dx"":20,""dy"":-55,""t"":7209},{""x"":1000,""y"":518,""dx"":29,""dy"":-33,""t"":7243},{""x"":983,""y"":551,""dx"":12,""dy"":0,""t"":7279},{""x"":978,""y"":550,""dx"":7,""dy"":-1,""t"":7311},{""x"":973,""y"":569,""dx"":2,""dy"":18,""t"":7345},{""x"":963,""y"":585,""dx"":-8,""dy"":34,""t"":7380},{""x"":955,""y"":576,""dx"":-16,""dy"":25,""t"":7413},{""x"":959,""y"":564,""dx"":-12,""dy"":13,""t"":7447},{""x"":962,""y"":558,""dx"":-9,""dy"":7,""t"":7483},{""x"":974,""y"":556,""dx"":3,""dy"":5,""t"":7515},{""x"":977,""y"":540,""dx"":6,""dy"":-11,""t"":7549},{""x"":962,""y"":543,""dx"":-9,""dy"":-8,""t"":7584},{""x"":950,""y"":537,""dx"":-21,""dy"":-14,""t"":7618},{""x"":934,""y"":527,""dx"":-37,""dy"":-24,""t"":7652},{""x"":940,""y"":515,""dx"":-31,""dy"":-36,""t"":7687},{""x"":936,""y"":516,""dx"":-35,""dy"":-35,""t"":7719},{""x"":934,""y"":521,""dx"":-37,""dy"":-30,""t"":7753},{""x"":920,""y"":529,""dx"":-51,""dy"":-22,""t"":7789},{""x"":924,""y"":534,""dx"":-47,""dy"":-17,""t"":7821},{""x"":938,""y"":560,""dx"":-33,""dy"":9,""t"":7855},{""x"":925,""y"":563,""dx"":-46,""dy"":12,""t"":7889},{""x"":926,""y"":562,""dx"":-45,""dy"":11,""t"":7924},{""x"":928,""y"":560,""dx"":-43,""dy"":9,""t"":7956},{""x"":935,""y"":557,""dx"":-36,""dy"":6,""t"":7991},{""x"":942,""y"":539,""dx"":-29,""dy"":-12,""t"":8025},{""x"":942,""y"":541,""dx"":-29,""dy"":-10,""t"":8062},{""x"":950,""y"":548,""dx"":-21,""dy"":-3,""t"":8093},{""x"":961,""y"":535,""dx"":-10,""dy"":-16,""t"":8128},{""x"":970,""y"":525,""dx"":-1,""dy"":-26,""t"":8162},{""x"":967,""y"":526,""dx"":-4,""dy"":-25,""t"":8197},{""x"":957,""y"":529,""dx"":-14,""dy"":-22,""t"":8230},{""x"":948,""y"":533,""dx"":-23,""dy"":-18,""t"":8263},{""x"":954,""y"":519,""dx"":-17,""dy"":-32,""t"":8297},{""x"":951,""y"":514,""dx"":-20,""dy"":-37,""t"":8333},{""x"":958,""y"":516,""dx"":-13,""dy"":-35,""t"":8367},{""x"":955,""y"":523,""dx"":-16,""dy"":-28,""t"":8400},{""x"":950,""y"":535,""dx"":-21,""dy"":-16,""t"":8435},{""x"":969,""y"":536,""dx"":-2,""dy"":-15,""t"":8467},{""x"":971,""y"":523,""dx"":0,""dy"":-28,""t"":8501},{""x"":961,""y"":524,""dx"":-10,""dy"":-27,""t"":8536},{""x"":959,""y"":531,""dx"":-12,""dy"":-20,""t"":8569},{""x"":953,""y"":540,""dx"":-18,""dy"":-11,""t"":8603},{""x"":941,""y"":544,""dx"":-30,""dy"":-7,""t"":8638},{""x"":936,""y"":552,""dx"":-35,""dy"":1,""t"":8671},{""x"":933,""y"":553,""dx"":-38,""dy"":2,""t"":8705},{""x"":932,""y"":558,""dx"":-39,""dy"":7,""t"":8741},{""x"":919,""y"":562,""dx"":-52,""dy"":11,""t"":8773},{""x"":917,""y"":557,""dx"":-54,""dy"":6,""t"":8807},{""x"":921,""y"":548,""dx"":-50,""dy"":-3,""t"":8842},{""x"":928,""y"":538,""dx"":-43,""dy"":-13,""t"":8875},{""x"":929,""y"":531,""dx"":-42,""dy"":-20,""t"":8909},{""x"":952,""y"":522,""dx"":-19,""dy"":-29,""t"":8945},{""x"":966,""y"":554,""dx"":-5,""dy"":3,""t"":8977}],[{""x"":526,""y"":988,""dx"":35,""dy"":167,""t"":10031},{""x"":543,""y"":1000,""dx"":52,""dy"":179,""t"":10067},{""x"":553,""y"":1007,""dx"":62,""dy"":186,""t"":10099},{""x"":555,""y"":1003,""dx"":64,""dy"":182,""t"":10133},{""x"":542,""y"":1006,""dx"":51,""dy"":185,""t"":10166},{""x"":563,""y"":987,""dx"":72,""dy"":166,""t"":10203},{""x"":581,""y"":977,""dx"":90,""dy"":156,""t"":10235},{""x"":579,""y"":956,""dx"":88,""dy"":135,""t"":10270},{""x"":550,""y"":934,""dx"":59,""dy"":113,""t"":10305},{""x"":541,""y"":944,""dx"":50,""dy"":123,""t"":10337},{""x"":554,""y"":924,""dx"":63,""dy"":103,""t"":10372},{""x"":549,""y"":936,""dx"":58,""dy"":115,""t"":10407},{""x"":540,""y"":922,""dx"":49,""dy"":101,""t"":10439},{""x"":541,""y"":897,""dx"":50,""dy"":76,""t"":10474},{""x"":531,""y"":888,""dx"":40,""dy"":67,""t"":10509},{""x"":527,""y"":881,""dx"":36,""dy"":60,""t"":10541},{""x"":518,""y"":885,""dx"":27,""dy"":64,""t"":10575},{""x"":523,""y"":866,""dx"":32,""dy"":45,""t"":10611},{""x"":523,""y"":883,""dx"":32,""dy"":62,""t"":10643},{""x"":530,""y"":891,""dx"":39,""dy"":70,""t"":10677},{""x"":525,""y"":907,""dx"":34,""dy"":86,""t"":10713},{""x"":523,""y"":917,""dx"":32,""dy"":96,""t"":10745},{""x"":512,""y"":919,""dx"":21,""dy"":98,""t"":10779},{""x"":502,""y"":900,""dx"":11,""dy"":79,""t"":10815},{""x"":501,""y"":895,""dx"":10,""dy"":74,""t"":10847},{""x"":494,""y"":890,""dx"":3,""dy"":69,""t"":10881},{""x"":491,""y"":901,""dx"":0,""dy"":80,""t"":10917},{""x"":480,""y"":901,""dx"":-11,""dy"":80,""t"":10949},{""x"":468,""y"":887,""dx"":-23,""dy"":66,""t"":10983},{""x"":462,""y"":877,""dx"":-29,""dy"":56,""t"":11019},{""x"":466,""y"":899,""dx"":-25,""dy"":78,""t"":11052},{""x"":491,""y"":859,""dx"":0,""dy"":38,""t"":11086},{""x"":518,""y"":848,""dx"":27,""dy"":27,""t"":11121},{""x"":535,""y"":860,""dx"":44,""dy"":39,""t"":11153},{""x"":538,""y"":877,""dx"":47,""dy"":56,""t"":11188},{""x"":547,""y"":877,""dx"":56,""dy"":56,""t"":11221},{""x"":561,""y"":862,""dx"":70,""dy"":41,""t"":11257},{""x"":563,""y"":870,""dx"":72,""dy"":49,""t"":11291},{""x"":578,""y"":867,""dx"":87,""dy"":46,""t"":11324},{""x"":585,""y"":848,""dx"":94,""dy"":27,""t"":11359},{""x"":588,""y"":841,""dx"":97,""dy"":20,""t"":11391},{""x"":574,""y"":847,""dx"":83,""dy"":26,""t"":11425},{""x"":562,""y"":852,""dx"":71,""dy"":31,""t"":11460},{""x"":562,""y"":870,""dx"":71,""dy"":49,""t"":11495},{""x"":564,""y"":837,""dx"":73,""dy"":16,""t"":11528},{""x"":560,""y"":823,""dx"":69,""dy"":2,""t"":11561},{""x"":545,""y"":830,""dx"":54,""dy"":9,""t"":11596},{""x"":526,""y"":839,""dx"":35,""dy"":18,""t"":11631},{""x"":507,""y"":870,""dx"":16,""dy"":49,""t"":11664},{""x"":494,""y"":887,""dx"":3,""dy"":66,""t"":11698},{""x"":507,""y"":915,""dx"":16,""dy"":94,""t"":11733},{""x"":481,""y"":927,""dx"":-10,""dy"":106,""t"":11765},{""x"":505,""y"":954,""dx"":14,""dy"":133,""t"":11799},{""x"":505,""y"":956,""dx"":14,""dy"":135,""t"":11835},{""x"":528,""y"":973,""dx"":37,""dy"":152,""t"":11867},{""x"":527,""y"":968,""dx"":36,""dy"":147,""t"":11901},{""x"":546,""y"":977,""dx"":55,""dy"":156,""t"":11935},{""x"":551,""y"":978,""dx"":60,""dy"":157,""t"":11971},{""x"":560,""y"":987,""dx"":69,""dy"":166,""t"":12003}],[{""x"":1458,""y"":703,""dx"":7,""dy"":-118,""t"":13025},{""x"":1452,""y"":703,""dx"":1,""dy"":-118,""t"":13057},{""x"":1447,""y"":707,""dx"":-4,""dy"":-114,""t"":13091},{""x"":1446,""y"":709,""dx"":-5,""dy"":-112,""t"":13125},{""x"":1445,""y"":711,""dx"":-6,""dy"":-110,""t"":13158},{""x"":1439,""y"":713,""dx"":-12,""dy"":-108,""t"":13195},{""x"":1438,""y"":690,""dx"":-13,""dy"":-131,""t"":13227},{""x"":1431,""y"":709,""dx"":-20,""dy"":-112,""t"":13262},{""x"":1434,""y"":724,""dx"":-17,""dy"":-97,""t"":13296},{""x"":1431,""y"":732,""dx"":-20,""dy"":-89,""t"":13329},{""x"":1426,""y"":724,""dx"":-25,""dy"":-97,""t"":13363},{""x"":1422,""y"":718,""dx"":-29,""dy"":-103,""t"":13400},{""x"":1413,""y"":717,""dx"":-38,""dy"":-104,""t"":13431},{""x"":1400,""y"":707,""dx"":-51,""dy"":-114,""t"":13465},{""x"":1401,""y"":706,""dx"":-50,""dy"":-115,""t"":13499},{""x"":1405,""y"":724,""dx"":-46,""dy"":-97,""t"":13534},{""x"":1396,""y"":734,""dx"":-55,""dy"":-87,""t"":13567},{""x"":1399,""y"":734,""dx"":-52,""dy"":-87,""t"":13601},{""x"":1390,""y"":754,""dx"":-61,""dy"":-67,""t"":13637},{""x"":1395,""y"":756,""dx"":-56,""dy"":-65,""t"":13669},{""x"":1398,""y"":760,""dx"":-53,""dy"":-61,""t"":13703},{""x"":1378,""y"":774,""dx"":-73,""dy"":-47,""t"":13739},{""x"":1374,""y"":780,""dx"":-77,""dy"":-41,""t"":13771},{""x"":1371,""y"":787,""dx"":-80,""dy"":-34,""t"":13805},{""x"":1373,""y"":778,""dx"":-78,""dy"":-43,""t"":13841},{""x"":1359,""y"":792,""dx"":-92,""dy"":-29,""t"":13873},{""x"":1354,""y"":762,""dx"":-97,""dy"":-59,""t"":13907},{""x"":1349,""y"":758,""dx"":-102,""dy"":-63,""t"":13943},{""x"":1349,""y"":749,""dx"":-102,""dy"":-72,""t"":13975},{""x"":1353,""y"":749,""dx"":-98,""dy"":-72,""t"":14009},{""x"":1361,""y"":747,""dx"":-90,""dy"":-74,""t"":14045},{""x"":1368,""y"":732,""dx"":-83,""dy"":-89,""t"":14077},{""x"":1351,""y"":757,""dx"":-100,""dy"":-64,""t"":14111},{""x"":1362,""y"":769,""dx"":-89,""dy"":-52,""t"":14147},{""x"":1340,""y"":781,""dx"":-111,""dy"":-40,""t"":14179},{""x"":1356,""y"":785,""dx"":-95,""dy"":-36,""t"":14213},{""x"":1358,""y"":792,""dx"":-93,""dy"":-29,""t"":14249},{""x"":1364,""y"":781,""dx"":-87,""dy"":-40,""t"":14281},{""x"":1364,""y"":774,""dx"":-87,""dy"":-47,""t"":14315},{""x"":1367,""y"":756,""dx"":-84,""dy"":-65,""t"":14352},{""x"":1370,""y"":760,""dx"":-81,""dy"":-61,""t"":14385},{""x"":1342,""y"":742,""dx"":-109,""dy"":-79,""t"":14417},{""x"":1305,""y"":752,""dx"":-146,""dy"":-69,""t"":14453},{""x"":1276,""y"":766,""dx"":-175,""dy"":-55,""t"":14486},{""x"":1274,""y"":758,""dx"":-177,""dy"":-63,""t"":14520},{""x"":1252,""y"":724,""dx"":-199,""dy"":-97,""t"":14555},{""x"":1236,""y"":792,""dx"":-215,""dy"":-29,""t"":14588},{""x"":1261,""y"":766,""dx"":-190,""dy"":-55,""t"":14621},{""x"":1236,""y"":794,""dx"":-215,""dy"":-27,""t"":14655},{""x"":1251,""y"":771,""dx"":-200,""dy"":-50,""t"":14691},{""x"":1281,""y"":774,""dx"":-170,""dy"":-47,""t"":14723},{""x"":1283,""y"":767,""dx"":-168,""dy"":-54,""t"":14756},{""x"":1301,""y"":764,""dx"":-150,""dy"":-57,""t"":14791},{""x"":1305,""y"":733,""dx"":-146,""dy"":-88,""t"":14827},{""x"":1326,""y"":707,""dx"":-125,""dy"":-114,""t"":14859},{""x"":1325,""y"":702,""dx"":-126,""dy"":-119,""t"":14893},{""x"":1329,""y"":693,""dx"":-122,""dy"":-128,""t"":14929},{""x"":1327,""y"":710,""dx"":-124,""dy"":-111,""t"":14961},{""x"":1321,""y"":723,""dx"":-130,""dy"":-98,""t"":14995}]]","[100,91.52542372881356,100,100,93.22033898305084]","[{""x"":-53.6,""y"":68.76666666666667,""r"":21.423736818051797},{""x"":34.94915254237288,""y"":106.55932203389831,""r"":49.97348621926067},{""x"":-17.966101694915253,""y"":-18.54237288135593,""r"":25.640085052614676},{""x"":41.220338983050844,""y"":86.91525423728814,""r"":54.189292853157895},{""x"":-89.67796610169492,""y"":-76.32203389830508,""r"":51.64566979208891}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.42","validate","","","","","","","","","",""
