"success","trial_type","trial_index","time_elapsed","internal_node_id","timeout","failed_images","failed_audio","failed_video","rt","response","question_order","stimulus","load_time","raw_gaze","percent_in_roi","average_offset","validation_points","samples_per_sec","task","ans","ISI","size","shapeORcolor","webgazer_data","webgazer_targets","target","response_answer","correct","webgazer_targets_data"
"true","fullscreen","0","2077","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","preload","1","2083","0.0-1.0","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","",""
"","survey-text","2","4965","0.0-2.0-0.0","","","","","2880","{""name"":""scc"",""age"":""24""}","","","","","","","","","","","","","","","","","","",""
"","survey-multi-choice","3","6332","0.0-2.0-1.0","","","","","1367","{""sex"":""男""}","[0]","","","","","","","","","","","","","","","","","",""
"","html-keyboard-response","4","6892","0.0-3.0","","","","","558"," ","","<p>实验说明：该实验根据颜色和形状各有两组，每组实验开始前会有一个眼动校准。</p><p>按""space""键继续。</p>","","","","","","","","","","","","","","","","",""
"","webgazer-init-camera","5","15572","0.0-4.0","","","","","","","","","747","","","","","","","","","","","","","","","",""
"","html-button-response","6","16325","0.0-5.0-0.0","","","","","751","0","","
        <p>现在，眼动追踪器将经过校准，将你眼睛的图像从网络摄像头转换到你屏幕上的某个位置。</p>
        <p>为此，需要单击一系列点。</p>
        <p>保持头不动，点击每一个出现的点。当点击它的时候，看着这个点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-calibrate","7","26319","0.0-5.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","",""
"","html-button-response","8","27028","0.0-5.0-2.0","","","","","708","0","","
        <p>展示眼球追踪的准确性</p>
        <p>保持头不动，当每个点出现时，移动眼睛聚焦在它上面。</p>
        <p>不需要点击点。移动眼睛看这些点。</p>
      ","","","","","","","","","","","","","","","","",""
"","webgazer-validate","9","44140","0.0-5.0-3.0","","","","","","","","","","[[{""x"":475,""y"":335,""dx"":-16,""dy"":54,""t"":991},{""x"":485,""y"":325,""dx"":-6,""dy"":44,""t"":1024},{""x"":478,""y"":333,""dx"":-13,""dy"":52,""t"":1057},{""x"":480,""y"":355,""dx"":-11,""dy"":74,""t"":1093},{""x"":482,""y"":356,""dx"":-9,""dy"":75,""t"":1125},{""x"":470,""y"":366,""dx"":-21,""dy"":85,""t"":1160},{""x"":469,""y"":366,""dx"":-22,""dy"":85,""t"":1193},{""x"":492,""y"":363,""dx"":1,""dy"":82,""t"":1227},{""x"":490,""y"":388,""dx"":-1,""dy"":107,""t"":1261},{""x"":497,""y"":388,""dx"":6,""dy"":107,""t"":1296},{""x"":513,""y"":366,""dx"":22,""dy"":85,""t"":1331},{""x"":510,""y"":365,""dx"":19,""dy"":84,""t"":1364},{""x"":521,""y"":348,""dx"":30,""dy"":67,""t"":1397},{""x"":541,""y"":358,""dx"":50,""dy"":77,""t"":1430},{""x"":541,""y"":380,""dx"":50,""dy"":99,""t"":1466},{""x"":550,""y"":382,""dx"":59,""dy"":101,""t"":1499},{""x"":534,""y"":439,""dx"":43,""dy"":158,""t"":1533},{""x"":526,""y"":463,""dx"":35,""dy"":182,""t"":1568},{""x"":522,""y"":444,""dx"":31,""dy"":163,""t"":1602},{""x"":506,""y"":431,""dx"":15,""dy"":150,""t"":1636},{""x"":535,""y"":398,""dx"":44,""dy"":117,""t"":1669},{""x"":533,""y"":388,""dx"":42,""dy"":107,""t"":1704},{""x"":528,""y"":389,""dx"":37,""dy"":108,""t"":1739},{""x"":511,""y"":387,""dx"":20,""dy"":106,""t"":1772},{""x"":497,""y"":400,""dx"":6,""dy"":119,""t"":1805},{""x"":486,""y"":411,""dx"":-5,""dy"":130,""t"":1837},{""x"":489,""y"":402,""dx"":-2,""dy"":121,""t"":1875},{""x"":516,""y"":359,""dx"":25,""dy"":78,""t"":1909},{""x"":533,""y"":352,""dx"":42,""dy"":71,""t"":1942},{""x"":528,""y"":376,""dx"":37,""dy"":95,""t"":1975},{""x"":552,""y"":349,""dx"":61,""dy"":68,""t"":2010},{""x"":572,""y"":380,""dx"":81,""dy"":99,""t"":2044},{""x"":544,""y"":411,""dx"":53,""dy"":130,""t"":2078},{""x"":545,""y"":400,""dx"":54,""dy"":119,""t"":2112},{""x"":533,""y"":404,""dx"":42,""dy"":123,""t"":2147},{""x"":529,""y"":403,""dx"":38,""dy"":122,""t"":2180},{""x"":541,""y"":402,""dx"":50,""dy"":121,""t"":2215},{""x"":526,""y"":391,""dx"":35,""dy"":110,""t"":2248},{""x"":531,""y"":378,""dx"":40,""dy"":97,""t"":2283},{""x"":548,""y"":359,""dx"":57,""dy"":78,""t"":2316},{""x"":534,""y"":352,""dx"":43,""dy"":71,""t"":2350},{""x"":564,""y"":368,""dx"":73,""dy"":87,""t"":2384},{""x"":544,""y"":413,""dx"":53,""dy"":132,""t"":2417},{""x"":534,""y"":428,""dx"":43,""dy"":147,""t"":2451},{""x"":560,""y"":380,""dx"":69,""dy"":99,""t"":2486},{""x"":551,""y"":413,""dx"":60,""dy"":132,""t"":2519},{""x"":537,""y"":403,""dx"":46,""dy"":122,""t"":2555},{""x"":522,""y"":409,""dx"":31,""dy"":128,""t"":2588},{""x"":527,""y"":427,""dx"":36,""dy"":146,""t"":2622},{""x"":535,""y"":403,""dx"":44,""dy"":122,""t"":2686},{""x"":542,""y"":382,""dx"":51,""dy"":101,""t"":2693},{""x"":527,""y"":392,""dx"":36,""dy"":111,""t"":2724},{""x"":545,""y"":390,""dx"":54,""dy"":109,""t"":2758},{""x"":540,""y"":366,""dx"":49,""dy"":85,""t"":2792},{""x"":526,""y"":392,""dx"":35,""dy"":111,""t"":2826},{""x"":519,""y"":353,""dx"":28,""dy"":72,""t"":2860},{""x"":534,""y"":324,""dx"":43,""dy"":43,""t"":2893},{""x"":540,""y"":328,""dx"":49,""dy"":47,""t"":2928},{""x"":522,""y"":316,""dx"":31,""dy"":35,""t"":2962}],[{""x"":1606,""y"":328,""dx"":155,""dy"":47,""t"":4016},{""x"":1557,""y"":326,""dx"":106,""dy"":45,""t"":4049},{""x"":1561,""y"":339,""dx"":110,""dy"":58,""t"":4083},{""x"":1549,""y"":341,""dx"":98,""dy"":60,""t"":4118},{""x"":1549,""y"":333,""dx"":98,""dy"":52,""t"":4152},{""x"":1553,""y"":329,""dx"":102,""dy"":48,""t"":4186},{""x"":1551,""y"":317,""dx"":100,""dy"":36,""t"":4220},{""x"":1549,""y"":332,""dx"":98,""dy"":51,""t"":4253},{""x"":1552,""y"":325,""dx"":101,""dy"":44,""t"":4288},{""x"":1548,""y"":335,""dx"":97,""dy"":54,""t"":4323},{""x"":1561,""y"":340,""dx"":110,""dy"":59,""t"":4355},{""x"":1572,""y"":336,""dx"":121,""dy"":55,""t"":4390},{""x"":1541,""y"":326,""dx"":90,""dy"":45,""t"":4423},{""x"":1564,""y"":320,""dx"":113,""dy"":39,""t"":4457},{""x"":1550,""y"":294,""dx"":99,""dy"":13,""t"":4492},{""x"":1562,""y"":290,""dx"":111,""dy"":9,""t"":4525},{""x"":1587,""y"":273,""dx"":136,""dy"":-8,""t"":4559},{""x"":1601,""y"":262,""dx"":150,""dy"":-19,""t"":4594},{""x"":1629,""y"":247,""dx"":178,""dy"":-34,""t"":4629},{""x"":1625,""y"":256,""dx"":174,""dy"":-25,""t"":4661},{""x"":1580,""y"":253,""dx"":129,""dy"":-28,""t"":4696},{""x"":1539,""y"":264,""dx"":88,""dy"":-17,""t"":4730},{""x"":1547,""y"":283,""dx"":96,""dy"":2,""t"":4764},{""x"":1498,""y"":254,""dx"":47,""dy"":-27,""t"":4797},{""x"":1465,""y"":250,""dx"":14,""dy"":-31,""t"":4832},{""x"":1500,""y"":215,""dx"":49,""dy"":-66,""t"":4867},{""x"":1486,""y"":215,""dx"":35,""dy"":-66,""t"":4900},{""x"":1511,""y"":241,""dx"":60,""dy"":-40,""t"":4934},{""x"":1553,""y"":238,""dx"":102,""dy"":-43,""t"":4968},{""x"":1589,""y"":235,""dx"":138,""dy"":-46,""t"":5000},{""x"":1596,""y"":252,""dx"":145,""dy"":-29,""t"":5036},{""x"":1590,""y"":269,""dx"":139,""dy"":-12,""t"":5070},{""x"":1608,""y"":282,""dx"":157,""dy"":1,""t"":5104},{""x"":1622,""y"":293,""dx"":171,""dy"":12,""t"":5139},{""x"":1641,""y"":304,""dx"":190,""dy"":23,""t"":5172},{""x"":1629,""y"":331,""dx"":178,""dy"":50,""t"":5206},{""x"":1593,""y"":348,""dx"":142,""dy"":67,""t"":5240},{""x"":1572,""y"":356,""dx"":121,""dy"":75,""t"":5275},{""x"":1531,""y"":361,""dx"":80,""dy"":80,""t"":5308},{""x"":1508,""y"":367,""dx"":57,""dy"":86,""t"":5342},{""x"":1490,""y"":385,""dx"":39,""dy"":104,""t"":5375},{""x"":1477,""y"":399,""dx"":26,""dy"":118,""t"":5407},{""x"":1456,""y"":387,""dx"":5,""dy"":106,""t"":5444},{""x"":1485,""y"":384,""dx"":34,""dy"":103,""t"":5477},{""x"":1456,""y"":395,""dx"":5,""dy"":114,""t"":5513},{""x"":1447,""y"":398,""dx"":-4,""dy"":117,""t"":5546},{""x"":1471,""y"":386,""dx"":20,""dy"":105,""t"":5580},{""x"":1468,""y"":379,""dx"":17,""dy"":98,""t"":5614},{""x"":1473,""y"":375,""dx"":22,""dy"":94,""t"":5648},{""x"":1484,""y"":346,""dx"":33,""dy"":65,""t"":5682},{""x"":1472,""y"":327,""dx"":21,""dy"":46,""t"":5716},{""x"":1466,""y"":329,""dx"":15,""dy"":48,""t"":5749},{""x"":1473,""y"":329,""dx"":22,""dy"":48,""t"":5783},{""x"":1512,""y"":328,""dx"":61,""dy"":47,""t"":5819},{""x"":1514,""y"":336,""dx"":63,""dy"":55,""t"":5852},{""x"":1515,""y"":338,""dx"":64,""dy"":57,""t"":5885},{""x"":1527,""y"":344,""dx"":76,""dy"":63,""t"":5919},{""x"":1513,""y"":332,""dx"":62,""dy"":51,""t"":5955},{""x"":1509,""y"":340,""dx"":58,""dy"":59,""t"":5988}],[{""x"":915,""y"":617,""dx"":-56,""dy"":66,""t"":7041},{""x"":927,""y"":607,""dx"":-44,""dy"":56,""t"":7076},{""x"":952,""y"":626,""dx"":-19,""dy"":75,""t"":7109},{""x"":982,""y"":620,""dx"":11,""dy"":69,""t"":7144},{""x"":974,""y"":618,""dx"":3,""dy"":67,""t"":7178},{""x"":979,""y"":639,""dx"":8,""dy"":88,""t"":7212},{""x"":983,""y"":659,""dx"":12,""dy"":108,""t"":7246},{""x"":980,""y"":672,""dx"":9,""dy"":121,""t"":7280},{""x"":1015,""y"":663,""dx"":44,""dy"":112,""t"":7313},{""x"":1061,""y"":656,""dx"":90,""dy"":105,""t"":7349},{""x"":1124,""y"":599,""dx"":153,""dy"":48,""t"":7381},{""x"":1145,""y"":612,""dx"":174,""dy"":61,""t"":7415},{""x"":1213,""y"":582,""dx"":242,""dy"":31,""t"":7449},{""x"":1186,""y"":611,""dx"":215,""dy"":60,""t"":7485},{""x"":1156,""y"":600,""dx"":185,""dy"":49,""t"":7518},{""x"":1144,""y"":644,""dx"":173,""dy"":93,""t"":7552},{""x"":1188,""y"":605,""dx"":217,""dy"":54,""t"":7586},{""x"":1209,""y"":555,""dx"":238,""dy"":4,""t"":7620},{""x"":1235,""y"":530,""dx"":264,""dy"":-21,""t"":7654},{""x"":1165,""y"":549,""dx"":194,""dy"":-2,""t"":7688},{""x"":1114,""y"":566,""dx"":143,""dy"":15,""t"":7722},{""x"":1071,""y"":602,""dx"":100,""dy"":51,""t"":7756},{""x"":1107,""y"":575,""dx"":136,""dy"":24,""t"":7790},{""x"":1131,""y"":576,""dx"":160,""dy"":25,""t"":7824},{""x"":1083,""y"":589,""dx"":112,""dy"":38,""t"":7858},{""x"":1121,""y"":593,""dx"":150,""dy"":42,""t"":7892},{""x"":1072,""y"":597,""dx"":101,""dy"":46,""t"":7927},{""x"":1052,""y"":666,""dx"":81,""dy"":115,""t"":7960},{""x"":1072,""y"":700,""dx"":101,""dy"":149,""t"":7994},{""x"":1085,""y"":744,""dx"":114,""dy"":193,""t"":8029},{""x"":1135,""y"":683,""dx"":164,""dy"":132,""t"":8062},{""x"":1139,""y"":644,""dx"":168,""dy"":93,""t"":8096},{""x"":1151,""y"":596,""dx"":180,""dy"":45,""t"":8130},{""x"":1184,""y"":568,""dx"":213,""dy"":17,""t"":8165},{""x"":1150,""y"":564,""dx"":179,""dy"":13,""t"":8197},{""x"":1153,""y"":609,""dx"":182,""dy"":58,""t"":8231},{""x"":1168,""y"":604,""dx"":197,""dy"":53,""t"":8266},{""x"":1195,""y"":561,""dx"":224,""dy"":10,""t"":8300},{""x"":1162,""y"":571,""dx"":191,""dy"":20,""t"":8334},{""x"":1129,""y"":562,""dx"":158,""dy"":11,""t"":8368},{""x"":1130,""y"":550,""dx"":159,""dy"":-1,""t"":8402},{""x"":1081,""y"":568,""dx"":110,""dy"":17,""t"":8436},{""x"":1094,""y"":567,""dx"":123,""dy"":16,""t"":8470},{""x"":1161,""y"":543,""dx"":190,""dy"":-8,""t"":8504},{""x"":1193,""y"":523,""dx"":222,""dy"":-28,""t"":8538},{""x"":1147,""y"":538,""dx"":176,""dy"":-13,""t"":8570},{""x"":1105,""y"":551,""dx"":134,""dy"":0,""t"":8606},{""x"":1150,""y"":540,""dx"":179,""dy"":-11,""t"":8640},{""x"":1150,""y"":536,""dx"":179,""dy"":-15,""t"":8673},{""x"":1154,""y"":528,""dx"":183,""dy"":-23,""t"":8707},{""x"":1165,""y"":519,""dx"":194,""dy"":-32,""t"":8742},{""x"":1159,""y"":548,""dx"":188,""dy"":-3,""t"":8775},{""x"":1187,""y"":556,""dx"":216,""dy"":5,""t"":8809},{""x"":1189,""y"":560,""dx"":218,""dy"":9,""t"":8844},{""x"":1186,""y"":554,""dx"":215,""dy"":3,""t"":8878},{""x"":1186,""y"":549,""dx"":215,""dy"":-2,""t"":8912},{""x"":1185,""y"":543,""dx"":214,""dy"":-8,""t"":8944},{""x"":1141,""y"":571,""dx"":170,""dy"":20,""t"":8980},{""x"":1132,""y"":572,""dx"":161,""dy"":21,""t"":9014}],[{""x"":456,""y"":937,""dx"":-35,""dy"":116,""t"":10033},{""x"":472,""y"":922,""dx"":-19,""dy"":101,""t"":10068},{""x"":499,""y"":932,""dx"":8,""dy"":111,""t"":10102},{""x"":522,""y"":914,""dx"":31,""dy"":93,""t"":10137},{""x"":542,""y"":898,""dx"":51,""dy"":77,""t"":10167},{""x"":509,""y"":899,""dx"":18,""dy"":78,""t"":10205},{""x"":509,""y"":897,""dx"":18,""dy"":76,""t"":10238},{""x"":508,""y"":957,""dx"":17,""dy"":136,""t"":10272},{""x"":517,""y"":935,""dx"":26,""dy"":114,""t"":10305},{""x"":492,""y"":937,""dx"":1,""dy"":116,""t"":10340},{""x"":481,""y"":934,""dx"":-10,""dy"":113,""t"":10374},{""x"":480,""y"":943,""dx"":-11,""dy"":122,""t"":10409},{""x"":506,""y"":904,""dx"":15,""dy"":83,""t"":10442},{""x"":505,""y"":913,""dx"":14,""dy"":92,""t"":10476},{""x"":501,""y"":906,""dx"":10,""dy"":85,""t"":10510},{""x"":524,""y"":877,""dx"":33,""dy"":56,""t"":10544},{""x"":544,""y"":854,""dx"":53,""dy"":33,""t"":10576},{""x"":531,""y"":889,""dx"":40,""dy"":68,""t"":10612},{""x"":536,""y"":852,""dx"":45,""dy"":31,""t"":10646},{""x"":516,""y"":879,""dx"":25,""dy"":58,""t"":10679},{""x"":518,""y"":941,""dx"":27,""dy"":120,""t"":10714},{""x"":517,""y"":934,""dx"":26,""dy"":113,""t"":10748},{""x"":526,""y"":917,""dx"":35,""dy"":96,""t"":10782},{""x"":523,""y"":910,""dx"":32,""dy"":89,""t"":10816},{""x"":482,""y"":918,""dx"":-9,""dy"":97,""t"":10849},{""x"":501,""y"":934,""dx"":10,""dy"":113,""t"":10884},{""x"":511,""y"":923,""dx"":20,""dy"":102,""t"":10919},{""x"":497,""y"":921,""dx"":6,""dy"":100,""t"":10952},{""x"":501,""y"":905,""dx"":10,""dy"":84,""t"":10987},{""x"":483,""y"":931,""dx"":-8,""dy"":110,""t"":11020},{""x"":471,""y"":912,""dx"":-20,""dy"":91,""t"":11055},{""x"":491,""y"":911,""dx"":0,""dy"":90,""t"":11088},{""x"":497,""y"":913,""dx"":6,""dy"":92,""t"":11122},{""x"":508,""y"":908,""dx"":17,""dy"":87,""t"":11155},{""x"":501,""y"":911,""dx"":10,""dy"":90,""t"":11190},{""x"":493,""y"":910,""dx"":2,""dy"":89,""t"":11224},{""x"":506,""y"":917,""dx"":15,""dy"":96,""t"":11257},{""x"":516,""y"":912,""dx"":25,""dy"":91,""t"":11292},{""x"":507,""y"":895,""dx"":16,""dy"":74,""t"":11325},{""x"":504,""y"":893,""dx"":13,""dy"":72,""t"":11360},{""x"":490,""y"":891,""dx"":-1,""dy"":70,""t"":11394},{""x"":485,""y"":891,""dx"":-6,""dy"":70,""t"":11428},{""x"":490,""y"":901,""dx"":-1,""dy"":80,""t"":11462},{""x"":501,""y"":930,""dx"":10,""dy"":109,""t"":11495},{""x"":474,""y"":945,""dx"":-17,""dy"":124,""t"":11530},{""x"":485,""y"":948,""dx"":-6,""dy"":127,""t"":11601},{""x"":471,""y"":972,""dx"":-20,""dy"":151,""t"":11632},{""x"":460,""y"":984,""dx"":-31,""dy"":163,""t"":11666},{""x"":463,""y"":1032,""dx"":-28,""dy"":211,""t"":11699},{""x"":436,""y"":998,""dx"":-55,""dy"":177,""t"":11733},{""x"":451,""y"":1001,""dx"":-40,""dy"":180,""t"":11768},{""x"":460,""y"":996,""dx"":-31,""dy"":175,""t"":11802},{""x"":473,""y"":990,""dx"":-18,""dy"":169,""t"":11836},{""x"":469,""y"":980,""dx"":-22,""dy"":159,""t"":11870},{""x"":457,""y"":984,""dx"":-34,""dy"":163,""t"":11904},{""x"":463,""y"":974,""dx"":-28,""dy"":153,""t"":11938},{""x"":455,""y"":985,""dx"":-36,""dy"":164,""t"":11972},{""x"":467,""y"":991,""dx"":-24,""dy"":170,""t"":12006}],[{""x"":1372,""y"":718,""dx"":-79,""dy"":-103,""t"":13026},{""x"":1358,""y"":731,""dx"":-93,""dy"":-90,""t"":13060},{""x"":1354,""y"":680,""dx"":-97,""dy"":-141,""t"":13095},{""x"":1377,""y"":663,""dx"":-74,""dy"":-158,""t"":13128},{""x"":1380,""y"":691,""dx"":-71,""dy"":-130,""t"":13161},{""x"":1364,""y"":716,""dx"":-87,""dy"":-105,""t"":13197},{""x"":1359,""y"":719,""dx"":-92,""dy"":-102,""t"":13230},{""x"":1367,""y"":727,""dx"":-84,""dy"":-94,""t"":13264},{""x"":1381,""y"":740,""dx"":-70,""dy"":-81,""t"":13298},{""x"":1366,""y"":748,""dx"":-85,""dy"":-73,""t"":13332},{""x"":1364,""y"":763,""dx"":-87,""dy"":-58,""t"":13366},{""x"":1374,""y"":771,""dx"":-77,""dy"":-50,""t"":13400},{""x"":1353,""y"":785,""dx"":-98,""dy"":-36,""t"":13434},{""x"":1354,""y"":786,""dx"":-97,""dy"":-35,""t"":13467},{""x"":1341,""y"":788,""dx"":-110,""dy"":-33,""t"":13502},{""x"":1337,""y"":799,""dx"":-114,""dy"":-22,""t"":13536},{""x"":1355,""y"":789,""dx"":-96,""dy"":-32,""t"":13570},{""x"":1358,""y"":781,""dx"":-93,""dy"":-40,""t"":13604},{""x"":1341,""y"":781,""dx"":-110,""dy"":-40,""t"":13637},{""x"":1338,""y"":766,""dx"":-113,""dy"":-55,""t"":13673},{""x"":1335,""y"":753,""dx"":-116,""dy"":-68,""t"":13704},{""x"":1344,""y"":733,""dx"":-107,""dy"":-88,""t"":13740},{""x"":1386,""y"":715,""dx"":-65,""dy"":-106,""t"":13774},{""x"":1410,""y"":716,""dx"":-41,""dy"":-105,""t"":13807},{""x"":1377,""y"":732,""dx"":-74,""dy"":-89,""t"":13842},{""x"":1348,""y"":758,""dx"":-103,""dy"":-63,""t"":13876},{""x"":1338,""y"":762,""dx"":-113,""dy"":-59,""t"":13910},{""x"":1322,""y"":770,""dx"":-129,""dy"":-51,""t"":13944},{""x"":1320,""y"":743,""dx"":-131,""dy"":-78,""t"":13979},{""x"":1293,""y"":721,""dx"":-158,""dy"":-100,""t"":14012},{""x"":1294,""y"":741,""dx"":-157,""dy"":-80,""t"":14045},{""x"":1279,""y"":756,""dx"":-172,""dy"":-65,""t"":14080},{""x"":1267,""y"":769,""dx"":-184,""dy"":-52,""t"":14111},{""x"":1254,""y"":788,""dx"":-197,""dy"":-33,""t"":14148},{""x"":1264,""y"":799,""dx"":-187,""dy"":-22,""t"":14182},{""x"":1254,""y"":801,""dx"":-197,""dy"":-20,""t"":14216},{""x"":1268,""y"":778,""dx"":-183,""dy"":-43,""t"":14250},{""x"":1257,""y"":781,""dx"":-194,""dy"":-40,""t"":14283},{""x"":1280,""y"":758,""dx"":-171,""dy"":-63,""t"":14318},{""x"":1299,""y"":752,""dx"":-152,""dy"":-69,""t"":14352},{""x"":1316,""y"":752,""dx"":-135,""dy"":-69,""t"":14387},{""x"":1322,""y"":721,""dx"":-129,""dy"":-100,""t"":14420},{""x"":1334,""y"":720,""dx"":-117,""dy"":-101,""t"":14454},{""x"":1337,""y"":718,""dx"":-114,""dy"":-103,""t"":14488},{""x"":1323,""y"":748,""dx"":-128,""dy"":-73,""t"":14522},{""x"":1358,""y"":757,""dx"":-93,""dy"":-64,""t"":14555},{""x"":1338,""y"":756,""dx"":-113,""dy"":-65,""t"":14590},{""x"":1320,""y"":765,""dx"":-131,""dy"":-56,""t"":14624},{""x"":1326,""y"":777,""dx"":-125,""dy"":-44,""t"":14658},{""x"":1300,""y"":743,""dx"":-151,""dy"":-78,""t"":14692},{""x"":1300,""y"":750,""dx"":-151,""dy"":-71,""t"":14726},{""x"":1293,""y"":727,""dx"":-158,""dy"":-94,""t"":14760},{""x"":1263,""y"":730,""dx"":-188,""dy"":-91,""t"":14794},{""x"":1272,""y"":742,""dx"":-179,""dy"":-79,""t"":14828},{""x"":1318,""y"":740,""dx"":-133,""dy"":-81,""t"":14862},{""x"":1311,""y"":769,""dx"":-140,""dy"":-52,""t"":14896},{""x"":1297,""y"":757,""dx"":-154,""dy"":-64,""t"":14930},{""x"":1299,""y"":771,""dx"":-152,""dy"":-50,""t"":14964},{""x"":1288,""y"":760,""dx"":-163,""dy"":-61,""t"":14997},{""x"":1270,""y"":759,""dx"":-181,""dy"":-62,""t"":15031}]]","[100,100,72.88135593220339,98.27586206896551,98.33333333333333]","[{""x"":32.08474576271186,""y"":100.84745762711864,""r"":31.780709587220983},{""x"":86.84745762711864,""y"":35.898305084745765,""r"":65.96699008233466},{""x"":145.98305084745763,""y"":39.67796610169491,""r"":64.88975469434192},{""x"":3.0172413793103448,""y"":108.10344827586206,""r"":44.27851059782605},{""x"":-124.88333333333334,""y"":-70.5,""r"":60.649269033754905}]","[[25,25],[75,25],[50,50],[25,75],[75,75]]","29.31","validate","","","","","","","","","",""
