index,name,age,sex,rt,response,answer,stimulus,target,correct,webgazer_data,webgazer_targets_data,canvas_data,fixation,fixation_target,first_dot
0,lisuya,23.0,男,,,,,,,,,,,,
1,,,,748.0,4.0,4.0,"[""yellow"",""blue"",""purple"",""red""]",yellow,True,"[{""x"":917,""y"":366,""t"":2},{""x"":953,""y"":358,""t"":47},{""x"":970,""y"":414,""t"":69},{""x"":1037,""y"":375,""t"":105},{""x"":1081,""y"":337,""t"":137},{""x"":1133,""y"":330,""t"":173},{""x"":1159,""y"":318,""t"":209},{""x"":1134,""y"":292,""t"":243},{""x"":1155,""y"":261,""t"":280},{""x"":1162,""y"":292,""t"":312},{""x"":1083,""y"":333,""t"":346},{""x"":1059,""y"":366,""t"":376},{""x"":1004,""y"":413,""t"":411},{""x"":939,""y"":410,""t"":455},{""x"":866,""y"":442,""t"":486},{""x"":715,""y"":485,""t"":525},{""x"":589,""y"":521,""t"":545},{""x"":515,""y"":552,""t"":586},{""x"":484,""y"":564,""t"":622},{""x"":638,""y"":427,""t"":654},{""x"":774,""y"":307,""t"":686}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","[{'yellow': [{'x': 448.57080078125, 'y': 436.4159278869629, 't': 525, 'tagged': False}, {'x': 322.57080078125, 'y': 472.4159278869629, 't': 545, 'tagged': False}, {'x': 248.57080078125, 'y': 503.4159278869629, 't': 586, 'tagged': False}, {'x': 217.57080078125, 'y': 515.4159278869629, 't': 622, 'tagged': False}, {'x': 371.57080078125, 'y': 378.4159278869629, 't': 654, 'tagged': False}]}, {'blue': [{'x': 507.57080078125, 'y': 258.4159278869629, 't': 686, 'tagged': False}]}, {'purple': [{'x': 703.57080078125, 'y': 365.4159278869629, 't': 69, 'tagged': True}, {'x': 770.57080078125, 'y': 326.4159278869629, 't': 105, 'tagged': False}, {'x': 814.57080078125, 'y': 288.4159278869629, 't': 137, 'tagged': False}, {'x': 866.57080078125, 'y': 281.4159278869629, 't': 173, 'tagged': False}, {'x': 892.57080078125, 'y': 269.4159278869629, 't': 209, 'tagged': False}, {'x': 867.57080078125, 'y': 243.4159278869629, 't': 243, 'tagged': False}, {'x': 895.57080078125, 'y': 243.4159278869629, 't': 312, 'tagged': False}, {'x': 816.57080078125, 'y': 284.4159278869629, 't': 346, 'tagged': False}, {'x': 792.57080078125, 'y': 317.4159278869629, 't': 376, 'tagged': False}, {'x': 737.57080078125, 'y': 364.4159278869629, 't': 411, 'tagged': False}, {'x': 672.57080078125, 'y': 361.4159278869629, 't': 455, 'tagged': False}]}]","{'yellow': [{'x': 448.57080078125, 'y': 436.4159278869629, 't': 525, 'tagged': False}, {'x': 322.57080078125, 'y': 472.4159278869629, 't': 545, 'tagged': False}, {'x': 248.57080078125, 'y': 503.4159278869629, 't': 586, 'tagged': False}, {'x': 217.57080078125, 'y': 515.4159278869629, 't': 622, 'tagged': False}, {'x': 371.57080078125, 'y': 378.4159278869629, 't': 654, 'tagged': False}]}",purple
2,,,,600.0,6.0,6.0,"[""red"",""yellow"",""blue"",""green""]",blue,True,"[{""x"":895,""y"":297,""t"":2},{""x"":912,""y"":322,""t"":46},{""x"":965,""y"":351,""t"":80},{""x"":1009,""y"":376,""t"":112},{""x"":992,""y"":419,""t"":146},{""x"":1037,""y"":419,""t"":176},{""x"":1071,""y"":405,""t"":210},{""x"":1122,""y"":396,""t"":243},{""x"":1104,""y"":389,""t"":282},{""x"":1200,""y"":355,""t"":315},{""x"":1280,""y"":326,""t"":346},{""x"":1310,""y"":309,""t"":380},{""x"":1331,""y"":296,""t"":409},{""x"":1367,""y"":322,""t"":445},{""x"":1396,""y"":350,""t"":477},{""x"":1411,""y"":350,""t"":514},{""x"":1439,""y"":376,""t"":548}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","[{'yellow': [{'x': 628.57080078125, 'y': 248.4159278869629, 't': 2, 'tagged': True}, {'x': 645.57080078125, 'y': 273.4159278869629, 't': 46, 'tagged': False}]}, {'blue': [{'x': 698.57080078125, 'y': 302.4159278869629, 't': 80, 'tagged': False}, {'x': 742.57080078125, 'y': 327.4159278869629, 't': 112, 'tagged': False}, {'x': 725.57080078125, 'y': 370.4159278869629, 't': 146, 'tagged': False}, {'x': 770.57080078125, 'y': 370.4159278869629, 't': 176, 'tagged': False}, {'x': 804.57080078125, 'y': 356.4159278869629, 't': 210, 'tagged': False}, {'x': 855.57080078125, 'y': 347.4159278869629, 't': 243, 'tagged': False}, {'x': 837.57080078125, 'y': 340.4159278869629, 't': 282, 'tagged': False}, {'x': 933.57080078125, 'y': 306.4159278869629, 't': 315, 'tagged': False}]}]","{'blue': [{'x': 698.57080078125, 'y': 302.4159278869629, 't': 80, 'tagged': False}, {'x': 742.57080078125, 'y': 327.4159278869629, 't': 112, 'tagged': False}, {'x': 725.57080078125, 'y': 370.4159278869629, 't': 146, 'tagged': False}, {'x': 770.57080078125, 'y': 370.4159278869629, 't': 176, 'tagged': False}, {'x': 804.57080078125, 'y': 356.4159278869629, 't': 210, 'tagged': False}, {'x': 855.57080078125, 'y': 347.4159278869629, 't': 243, 'tagged': False}, {'x': 837.57080078125, 'y': 340.4159278869629, 't': 282, 'tagged': False}, {'x': 933.57080078125, 'y': 306.4159278869629, 't': 315, 'tagged': False}]}",yellow
3,,,,829.0,5.0,5.0,"[""green"",""blue"",""yellow"",""purple""]",red,True,"[{""x"":1320,""y"":402,""t"":2},{""x"":1248,""y"":464,""t"":50},{""x"":1204,""y"":454,""t"":71},{""x"":1204,""y"":415,""t"":105},{""x"":1117,""y"":457,""t"":137},{""x"":1054,""y"":453,""t"":176},{""x"":1004,""y"":449,""t"":207},{""x"":1001,""y"":440,""t"":242},{""x"":1060,""y"":417,""t"":273},{""x"":1102,""y"":389,""t"":308},{""x"":1052,""y"":427,""t"":356},{""x"":1037,""y"":414,""t"":377},{""x"":1015,""y"":440,""t"":409},{""x"":1018,""y"":440,""t"":444},{""x"":1083,""y"":465,""t"":482},{""x"":1117,""y"":486,""t"":515},{""x"":1144,""y"":460,""t"":548},{""x"":1167,""y"":440,""t"":582},{""x"":1175,""y"":469,""t"":617},{""x"":1179,""y"":478,""t"":647},{""x"":1175,""y"":457,""t"":689},{""x"":1091,""y"":475,""t"":721},{""x"":1159,""y"":376,""t"":750},{""x"":1105,""y"":390,""t"":785}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}",,,
4,,,,1072.0,5.0,5.0,"[""red"",""purple"",""blue"",""green""]",yellow,True,"[{""x"":941,""y"":394,""t"":2},{""x"":960,""y"":358,""t"":50},{""x"":887,""y"":396,""t"":76},{""x"":826,""y"":430,""t"":113},{""x"":935,""y"":357,""t"":149},{""x"":992,""y"":350,""t"":172},{""x"":944,""y"":400,""t"":207},{""x"":947,""y"":417,""t"":239},{""x"":880,""y"":424,""t"":275},{""x"":876,""y"":430,""t"":308},{""x"":874,""y"":434,""t"":346},{""x"":843,""y"":438,""t"":381},{""x"":861,""y"":479,""t"":414},{""x"":777,""y"":510,""t"":448},{""x"":707,""y"":535,""t"":477},{""x"":696,""y"":508,""t"":518},{""x"":757,""y"":434,""t"":549},{""x"":812,""y"":370,""t"":578},{""x"":787,""y"":393,""t"":628},{""x"":766,""y"":413,""t"":658},{""x"":738,""y"":396,""t"":689},{""x"":715,""y"":382,""t"":720},{""x"":704,""y"":411,""t"":756},{""x"":755,""y"":331,""t"":787},{""x"":817,""y"":338,""t"":816},{""x"":795,""y"":281,""t"":865},{""x"":805,""y"":239,""t"":886},{""x"":866,""y"":288,""t"":921},{""x"":861,""y"":286,""t"":960},{""x"":968,""y"":350,""t"":992},{""x"":953,""y"":325,""t"":1028}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}",,,
5,,,,1777.0,5.0,5.0,"[""purple"",""blue"",""red"",""yellow""]",green_1,True,"[{""x"":879,""y"":340,""t"":4},{""x"":874,""y"":355,""t"":49},{""x"":865,""y"":382,""t"":70},{""x"":897,""y"":456,""t"":104},{""x"":916,""y"":475,""t"":141},{""x"":932,""y"":488,""t"":174},{""x"":942,""y"":512,""t"":206},{""x"":921,""y"":544,""t"":240},{""x"":898,""y"":541,""t"":277},{""x"":891,""y"":503,""t"":309},{""x"":956,""y"":427,""t"":344},{""x"":944,""y"":374,""t"":378},{""x"":933,""y"":329,""t"":412},{""x"":862,""y"":360,""t"":444},{""x"":801,""y"":389,""t"":479},{""x"":812,""y"":356,""t"":514},{""x"":822,""y"":329,""t"":545},{""x"":819,""y"":321,""t"":583},{""x"":824,""y"":332,""t"":618},{""x"":784,""y"":324,""t"":648},{""x"":780,""y"":319,""t"":689},{""x"":777,""y"":316,""t"":718},{""x"":784,""y"":306,""t"":752},{""x"":790,""y"":298,""t"":783},{""x"":843,""y"":268,""t"":819},{""x"":804,""y"":330,""t"":856},{""x"":853,""y"":350,""t"":888},{""x"":926,""y"":309,""t"":920},{""x"":956,""y"":284,""t"":954},{""x"":1045,""y"":277,""t"":989},{""x"":1115,""y"":268,""t"":1023},{""x"":1124,""y"":237,""t"":1058},{""x"":1109,""y"":214,""t"":1089},{""x"":1060,""y"":239,""t"":1124},{""x"":964,""y"":285,""t"":1163},{""x"":880,""y"":325,""t"":1200},{""x"":762,""y"":376,""t"":1237},{""x"":693,""y"":396,""t"":1268},{""x"":687,""y"":449,""t"":1303},{""x"":683,""y"":429,""t"":1337},{""x"":708,""y"":456,""t"":1367},{""x"":708,""y"":420,""t"":1403},{""x"":630,""y"":454,""t"":1436},{""x"":568,""y"":467,""t"":1467},{""x"":518,""y"":476,""t"":1498},{""x"":451,""y"":474,""t"":1543},{""x"":398,""y"":471,""t"":1576},{""x"":409,""y"":503,""t"":1611},{""x"":419,""y"":542,""t"":1646},{""x"":431,""y"":574,""t"":1678},{""x"":426,""y"":620,""t"":1709},{""x"":424,""y"":643,""t"":1743}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}",,,
6,,,,537.0,8.0,8.0,"[""red"",""yellow"",""green"",""blue""]",yellow_1,True,"[{""x"":531,""y"":614,""t"":3},{""x"":655,""y"":536,""t"":51},{""x"":737,""y"":474,""t"":73},{""x"":793,""y"":450,""t"":107},{""x"":838,""y"":430,""t"":141},{""x"":852,""y"":390,""t"":175},{""x"":860,""y"":358,""t"":206},{""x"":928,""y"":312,""t"":239},{""x"":939,""y"":279,""t"":274},{""x"":966,""y"":256,""t"":323},{""x"":997,""y"":259,""t"":341},{""x"":1009,""y"":245,""t"":385},{""x"":996,""y"":255,""t"":415},{""x"":1009,""y"":264,""t"":452},{""x"":938,""y"":306,""t"":483}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","[{'red': [{'x': 264.57080078125, 'y': 565.4159278869629, 't': 3, 'tagged': True}, {'x': 388.57080078125, 'y': 487.4159278869629, 't': 51, 'tagged': False}]}, {'yellow': [{'x': 593.57080078125, 'y': 309.4159278869629, 't': 206, 'tagged': False}, {'x': 661.57080078125, 'y': 263.4159278869629, 't': 239, 'tagged': False}, {'x': 672.57080078125, 'y': 230.4159278869629, 't': 274, 'tagged': False}, {'x': 699.57080078125, 'y': 207.4159278869629, 't': 323, 'tagged': False}, {'x': 730.57080078125, 'y': 210.4159278869629, 't': 341, 'tagged': False}, {'x': 729.57080078125, 'y': 206.4159278869629, 't': 415, 'tagged': False}, {'x': 671.57080078125, 'y': 257.4159278869629, 't': 483, 'tagged': False}]}]","{'yellow_1': [{'x': 593.57080078125, 'y': 309.4159278869629, 't': 206, 'tagged': False}, {'x': 661.57080078125, 'y': 263.4159278869629, 't': 239, 'tagged': False}, {'x': 672.57080078125, 'y': 230.4159278869629, 't': 274, 'tagged': False}, {'x': 699.57080078125, 'y': 207.4159278869629, 't': 323, 'tagged': False}, {'x': 730.57080078125, 'y': 210.4159278869629, 't': 341, 'tagged': False}, {'x': 729.57080078125, 'y': 206.4159278869629, 't': 415, 'tagged': False}, {'x': 671.57080078125, 'y': 257.4159278869629, 't': 483, 'tagged': False}]}",red
7,,,,533.0,4.0,4.0,"[""yellow"",""green"",""purple"",""red""]",yellow_1,True,"[{""x"":734,""y"":489,""t"":2},{""x"":702,""y"":470,""t"":48},{""x"":707,""y"":419,""t"":80},{""x"":613,""y"":439,""t"":103},{""x"":590,""y"":422,""t"":138},{""x"":573,""y"":406,""t"":171},{""x"":634,""y"":411,""t"":207},{""x"":647,""y"":417,""t"":240},{""x"":683,""y"":391,""t"":275},{""x"":646,""y"":436,""t"":311},{""x"":624,""y"":453,""t"":342},{""x"":601,""y"":483,""t"":389},{""x"":581,""y"":485,""t"":419},{""x"":500,""y"":431,""t"":455},{""x"":432,""y"":384,""t"":488}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","[{'yellow': [{'x': 435.57080078125, 'y': 421.4159278869629, 't': 48, 'tagged': True}, {'x': 440.57080078125, 'y': 370.4159278869629, 't': 80, 'tagged': False}, {'x': 346.57080078125, 'y': 390.4159278869629, 't': 103, 'tagged': False}, {'x': 323.57080078125, 'y': 373.4159278869629, 't': 138, 'tagged': False}, {'x': 306.57080078125, 'y': 357.4159278869629, 't': 171, 'tagged': False}, {'x': 367.57080078125, 'y': 362.4159278869629, 't': 207, 'tagged': False}, {'x': 380.57080078125, 'y': 368.4159278869629, 't': 240, 'tagged': False}, {'x': 416.57080078125, 'y': 342.4159278869629, 't': 275, 'tagged': False}, {'x': 379.57080078125, 'y': 387.4159278869629, 't': 311, 'tagged': False}, {'x': 357.57080078125, 'y': 404.4159278869629, 't': 342, 'tagged': False}, {'x': 334.57080078125, 'y': 434.4159278869629, 't': 389, 'tagged': False}, {'x': 314.57080078125, 'y': 436.4159278869629, 't': 419, 'tagged': False}, {'x': 233.57080078125, 'y': 382.4159278869629, 't': 455, 'tagged': False}, {'x': 165.57080078125, 'y': 335.4159278869629, 't': 488, 'tagged': False}]}]","{'yellow_1': [{'x': 435.57080078125, 'y': 421.4159278869629, 't': 48, 'tagged': True}, {'x': 440.57080078125, 'y': 370.4159278869629, 't': 80, 'tagged': False}, {'x': 346.57080078125, 'y': 390.4159278869629, 't': 103, 'tagged': False}, {'x': 323.57080078125, 'y': 373.4159278869629, 't': 138, 'tagged': False}, {'x': 306.57080078125, 'y': 357.4159278869629, 't': 171, 'tagged': False}, {'x': 367.57080078125, 'y': 362.4159278869629, 't': 207, 'tagged': False}, {'x': 380.57080078125, 'y': 368.4159278869629, 't': 240, 'tagged': False}, {'x': 416.57080078125, 'y': 342.4159278869629, 't': 275, 'tagged': False}, {'x': 379.57080078125, 'y': 387.4159278869629, 't': 311, 'tagged': False}, {'x': 357.57080078125, 'y': 404.4159278869629, 't': 342, 'tagged': False}, {'x': 334.57080078125, 'y': 434.4159278869629, 't': 389, 'tagged': False}, {'x': 314.57080078125, 'y': 436.4159278869629, 't': 419, 'tagged': False}, {'x': 233.57080078125, 'y': 382.4159278869629, 't': 455, 'tagged': False}, {'x': 165.57080078125, 'y': 335.4159278869629, 't': 488, 'tagged': False}]}",yellow_1
8,,,,547.0,8.0,8.0,"[""red"",""purple"",""blue"",""green""]",purple,True,"[{""x"":404,""y"":501,""t"":2},{""x"":526,""y"":451,""t"":44},{""x"":639,""y"":513,""t"":77},{""x"":776,""y"":517,""t"":106},{""x"":833,""y"":517,""t"":141},{""x"":903,""y"":520,""t"":172},{""x"":933,""y"":529,""t"":206},{""x"":947,""y"":489,""t"":241},{""x"":955,""y"":454,""t"":274},{""x"":922,""y"":452,""t"":323},{""x"":892,""y"":451,""t"":341},{""x"":889,""y"":391,""t"":387},{""x"":886,""y"":340,""t"":409},{""x"":840,""y"":304,""t"":451},{""x"":783,""y"":332,""t"":483},{""x"":720,""y"":390,""t"":513}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","[{'red': [{'x': 137.57080078125, 'y': 452.4159278869629, 't': 2, 'tagged': True}, {'x': 259.57080078125, 'y': 402.4159278869629, 't': 44, 'tagged': False}, {'x': 372.57080078125, 'y': 464.4159278869629, 't': 77, 'tagged': False}]}, {'purple': [{'x': 619.57080078125, 'y': 291.4159278869629, 't': 409, 'tagged': False}, {'x': 573.57080078125, 'y': 255.4159278869629, 't': 451, 'tagged': False}, {'x': 516.57080078125, 'y': 283.4159278869629, 't': 483, 'tagged': False}]}, {'blue': [{'x': 666.57080078125, 'y': 480.4159278869629, 't': 206, 'tagged': False}, {'x': 680.57080078125, 'y': 440.4159278869629, 't': 241, 'tagged': False}, {'x': 688.57080078125, 'y': 405.4159278869629, 't': 274, 'tagged': False}, {'x': 655.57080078125, 'y': 403.4159278869629, 't': 323, 'tagged': False}]}]","{'purple': [{'x': 619.57080078125, 'y': 291.4159278869629, 't': 409, 'tagged': False}, {'x': 573.57080078125, 'y': 255.4159278869629, 't': 451, 'tagged': False}, {'x': 516.57080078125, 'y': 283.4159278869629, 't': 483, 'tagged': False}]}",red
9,,,,888.0,2.0,2.0,"[""yellow"",""green"",""blue"",""red""]",red_1,True,"[{""x"":744,""y"":405,""t"":2},{""x"":702,""y"":436,""t"":48},{""x"":667,""y"":462,""t"":71},{""x"":640,""y"":484,""t"":105},{""x"":680,""y"":532,""t"":139},{""x"":654,""y"":573,""t"":171},{""x"":614,""y"":558,""t"":213},{""x"":652,""y"":481,""t"":250},{""x"":685,""y"":414,""t"":281},{""x"":735,""y"":426,""t"":313},{""x"":777,""y"":436,""t"":348},{""x"":741,""y"":427,""t"":381},{""x"":696,""y"":471,""t"":415},{""x"":657,""y"":534,""t"":444},{""x"":645,""y"":516,""t"":482},{""x"":635,""y"":500,""t"":512},{""x"":658,""y"":437,""t"":546},{""x"":664,""y"":471,""t"":585},{""x"":773,""y"":425,""t"":616},{""x"":670,""y"":358,""t"":659},{""x"":609,""y"":219,""t"":683},{""x"":639,""y"":186,""t"":727},{""x"":645,""y"":166,""t"":750},{""x"":604,""y"":211,""t"":785},{""x"":641,""y"":291,""t"":829},{""x"":716,""y"":397,""t"":858}]","[{""x"":250,""y"":425,""width"":80,""height"":80,""top"":385,""right"":290,""bottom"":465,""left"":210},{""x"":550,""y"":125,""width"":80,""height"":80,""top"":85,""right"":590,""bottom"":165,""left"":510},{""x"":850,""y"":425,""width"":80,""height"":80,""top"":385,""right"":890,""bottom"":465,""left"":810},{""x"":550,""y"":725,""width"":80,""height"":80,""top"":685,""right"":590,""bottom"":765,""left"":510}]","{""#container"":{""x"":266.42919921875,""y"":48.58407211303711,""width"":1099.9910888671875,""height"":849.9955444335938,""top"":48.58407211303711,""right"":1366.4202880859375,""bottom"":898.5796165466309,""left"":266.42919921875}}","[{'yellow': [{'x': 435.57080078125, 'y': 387.4159278869629, 't': 48, 'tagged': True}, {'x': 400.57080078125, 'y': 413.4159278869629, 't': 71, 'tagged': False}, {'x': 373.57080078125, 'y': 435.4159278869629, 't': 105, 'tagged': False}, {'x': 413.57080078125, 'y': 483.4159278869629, 't': 139, 'tagged': False}, {'x': 387.57080078125, 'y': 524.4159278869629, 't': 171, 'tagged': False}, {'x': 347.57080078125, 'y': 509.4159278869629, 't': 213, 'tagged': False}, {'x': 385.57080078125, 'y': 432.4159278869629, 't': 250, 'tagged': False}, {'x': 418.57080078125, 'y': 365.4159278869629, 't': 281, 'tagged': False}, {'x': 429.57080078125, 'y': 422.4159278869629, 't': 415, 'tagged': False}, {'x': 390.57080078125, 'y': 485.4159278869629, 't': 444, 'tagged': False}, {'x': 378.57080078125, 'y': 467.4159278869629, 't': 482, 'tagged': False}, {'x': 368.57080078125, 'y': 451.4159278869629, 't': 512, 'tagged': False}, {'x': 391.57080078125, 'y': 388.4159278869629, 't': 546, 'tagged': False}, {'x': 397.57080078125, 'y': 422.4159278869629, 't': 585, 'tagged': False}, {'x': 403.57080078125, 'y': 309.4159278869629, 't': 659, 'tagged': False}]}, {'green': [{'x': 372.57080078125, 'y': 137.4159278869629, 't': 727, 'tagged': False}, {'x': 378.57080078125, 'y': 117.41592788696289, 't': 750, 'tagged': False}]}]",,yellow
